t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.2100,0.0595,0.7578,-0.4569,5.6998,0.856,-20.867,-0.981,-14.860,-0.6,1.4,8.6,-208.7,0.0,-1282.3,-8.0,-1262.2,-62,-903,0.100,0.800,5.06,
0.2150,-0.1344,-0.0479,-0.4569,5.6998,0.492,-20.859,-1.081,-15.004,-0.6,1.4,4.9,-208.6,0.0,-1309.5,-4.3,-1516.7,-73,-985,0.050,0.480,5.07,
0.2200,-0.1344,-0.0479,-0.4569,5.6998,-0.538,-18.250,-1.141,-15.090,-0.6,1.4,-5.4,-182.5,0.0,-1328.9,6.0,-1510.0,-96,-1067,0.030,0.160,5.59,
0.2250,-0.1344,-0.0479,-0.4569,5.6998,-1.414,-16.033,-1.177,-15.142,-0.6,1.4,-14.1,-160.3,0.0,-1342.5,14.7,-1501.4,-108,-1144,0.100,0.420,5.06,
0.2300,-0.1344,-0.0479,-0.5486,4.8484,-2.159,-14.149,-1.199,-15.173,-0.6,1.4,-21.6,-141.5,0.0,-1351.7,22.2,-1491.8,-110,-1271,0.140,0.320,5.07,
0.2350,-0.1344,-0.0479,-0.5486,4.8484,-2.792,-12.547,-1.972,-16.221,-0.6,1.4,-27.9,-125.5,0.0,-1395.0,28.5,-1519.0,-85,-1357,0.150,0.270,9.54,
0.2400,-0.1344,-0.0479,-0.5486,4.8484,-3.330,-11.185,-2.437,-16.850,-0.6,1.4,-33.3,-111.9,-128.9,-1443.6,162.8,-1554.0,-69,-1344,0.130,0.710,9.06,
0.2450,-0.1344,-0.0479,-0.5486,4.8484,-3.787,-10.028,-2.715,-17.227,-0.6,1.4,-37.9,-100.3,-153.4,-1486.3,191.9,-1585.2,-67,-1344,0.180,0.750,5.08,
0.2500,-0.1344,-0.0479,-0.5486,4.8484,-4.176,-9.044,-2.883,-17.453,-0.6,1.4,-41.8,-90.4,-172.7,-1520.1,215.1,-1609.1,-23,-1389,0.580,0.640,5.08,
0.2550,-0.4221,-0.0619,-0.5486,4.8484,-4.506,-8.208,-2.983,-17.589,-0.6,1.4,-45.1,-82.1,-187.2,-1545.3,232.8,-1625.9,30,-1452,0.570,0.230,5.09,
0.2600,-0.4221,-0.0619,-0.5486,4.8484,-4.502,-5.869,-3.043,-17.671,-0.6,1.4,-45.0,-58.7,-197.5,-1563.3,243.1,-1620.6,51,-1525,0.710,0.060,6.31,
0.2650,-0.4221,-0.0619,-0.5486,4.8484,-4.498,-3.880,-3.079,-17.720,-0.6,1.4,-45.0,-38.8,-204.7,-1575.9,250.3,-1613.3,75,-1524,0.820,0.130,5.06,
0.2700,-0.4221,-0.0619,-0.7356,3.9072,-4.495,-2.191,-3.101,-17.749,-0.6,1.4,-44.9,-21.9,-209.7,-1584.5,255.2,-1605.0,101,-1530,0.820,0.410,5.07,
0.2750,-0.4221,-0.0619,-0.7356,3.9072,-4.492,-0.754,-3.696,-17.632,-0.6,1.4,-44.9,-7.5,-229.3,-1585.5,274.8,-1591.6,129,-1579,0.800,0.590,7.84,
0.2800,-0.4221,-0.0619,-0.7356,3.9072,-4.490,0.467,-4.053,-17.562,-0.6,1.4,-44.9,4.7,-251.0,-1583.5,296.5,-1577.4,142,-1573,0.890,0.370,8.54,
0.2850,-0.4221,-0.0619,-0.7356,3.9072,-4.488,1.505,-4.267,-17.520,-0.6,1.4,-44.9,15.0,-270.1,-1580.8,315.6,-1564.4,161,-1573,1.010,0.030,5.08,
0.2900,-0.4221,-0.0619,-0.7356,3.9072,-4.486,2.387,-4.395,-17.495,-0.6,1.4,-44.9,23.9,-285.1,-1578.3,330.6,-1553.0,207,-1594,1.020,0.220,5.72,
0.2950,-0.5958,0.3009,-0.7356,3.9072,-4.484,3.137,-4.472,-17.480,-0.6,1.4,-44.8,31.4,-296.3,-1576.3,699.3,-1543.5,234,-1593,0.980,0.190,5.07,
0.3000,-0.5958,0.3009,-0.7356,3.9072,-4.483,3.774,-4.519,-17.471,-0.6,1.4,-44.8,37.7,-304.3,-1574.7,707.3,-1535.6,272,-1562,1.050,0.170,6.35,
0.3050,-0.5958,0.3009,-0.7356,3.9072,-3.945,3.896,-4.547,-17.465,-0.6,1.4,-39.5,39.0,-309.9,-1573.6,707.5,-1533.2,306,-1563,2.020,0.460,5.08,
0.3100,-0.5958,0.3009,-0.9674,2.8118,-3.488,4.000,-4.563,-17.462,-0.6,1.4,-34.9,40.0,-313.7,-1572.8,706.7,-1531.4,647,-1574,1.680,0.370,6.20,
0.3150,-0.5958,0.3009,-0.9674,2.8118,-3.099,4.088,-4.886,-17.147,-0.7,1.4,-31.0,40.9,-325.0,-1561.0,714.2,-1518.7,539,-1562,1.660,0.010,9.45,
0.3200,-0.5958,0.3009,-0.9674,2.8118,-2.768,4.163,-5.080,-16.958,-0.7,1.4,-27.7,41.6,-337.3,-1547.1,723.1,-1504.0,591,-1533,2.070,0.230,9.63,
0.3250,-0.5958,0.3009,-0.9674,2.8118,-2.487,4.227,-5.197,-16.844,-0.7,1.4,-24.9,42.3,-347.9,-1534.6,730.9,-1490.9,625,-1519,1.800,0.040,5.07,
0.3300,-0.5958,0.3009,-0.9674,2.8118,-2.248,4.281,-5.267,-16.776,-0.7,1.4,-22.5,42.8,-356.2,-1524.7,736.9,-1480.5,623,-1499,1.710,0.370,5.08,
0.3350,-0.6404,0.2656,-0.9674,2.8118,-2.045,4.327,-5.309,-16.735,-0.7,1.4,-20.5,43.3,-362.4,-1517.3,767.7,-1472.6,604,-1486,1.860,0.590,5.08,
0.3400,-0.6404,0.2656,-0.9674,2.8118,-1.554,2.486,-5.334,-16.711,-0.7,1.4,-15.5,24.9,-366.8,-1512.0,767.2,-1485.7,672,-1441,1.670,0.600,6.76,
0.3450,-0.6404,0.2656,-0.9674,2.8118,-1.136,0.922,-5.349,-16.696,-0.7,1.4,-11.4,9.2,-369.8,-1508.2,766.1,-1497.6,676,-1432,1.350,0.390,6.52,
0.3500,-0.6404,0.2656,-1.2406,1.8497,-0.781,-0.408,-5.358,-16.687,-0.7,1.4,-7.8,-4.1,-371.9,-1505.7,764.7,-1508.3,715,-1452,1.180,0.030,8.09,
0.3550,-0.6404,0.2656,-1.2406,1.8497,-0.479,-1.539,-5.632,-15.831,-0.8,1.4,-4.8,-15.4,-380.8,-1473.3,770.6,-1487.3,706,-1455,0.950,0.070,5.07,
0.3600,-0.6404,0.2656,-1.2406,1.8497,-0.223,-2.500,-5.796,-15.318,-0.8,1.4,-2.2,-25.0,-390.8,-1435.5,778.0,-1459.0,716,-1474,1.310,0.510,7.28,
0.3650,-0.6404,0.2656,-1.2406,1.8497,-0.005,-3.317,-5.895,-15.010,-0.8,1.4,-0.0,-33.2,-399.5,-1401.6,784.6,-1433.4,732,-1485,1.280,0.760,5.07,
0.3700,-0.6404,0.2656,-1.2406,1.8497,0.181,-4.011,-5.954,-14.825,-0.8,1.4,1.8,-40.1,-406.4,-1374.7,789.7,-1413.4,724,-1472,1.430,0.700,5.64,
0.3750,-0.5469,-0.1735,-1.2406,1.8497,0.338,-4.601,-5.990,-14.714,-0.8,1.4,3.4,-46.0,-411.6,-1354.5,737.2,-1399.1,737,-1437,1.970,0.660,5.08,
0.3800,-0.5469,-0.1735,-1.2406,1.8497,0.841,-4.969,-6.011,-14.648,-0.8,1.4,8.4,-49.7,-415.3,-1340.0,735.8,-1388.3,763,-1377,1.790,0.550,6.83,
0.3850,-0.5469,-0.1735,-1.2406,1.8497,1.269,-5.281,-6.024,-14.608,-0.8,1.4,12.7,-52.8,-417.8,-1329.9,734.1,-1381.3,737,-1394,1.810,0.260,6.26,
0.3900,-0.5469,-0.1735,-1.5351,1.0493,1.633,-5.546,-6.031,-14.584,-0.8,1.4,16.3,-55.5,-419.6,-1322.9,732.2,-1377.0,729,-1351,1.920,0.450,8.53,
0.3950,-0.5469,-0.1735,-1.5351,1.0493,1.942,-5.772,-5.946,-13.495,-0.8,1.4,19.4,-57.7,-418.2,-1279.6,727.8,-1335.9,756,-1339,1.620,0.950,5.08,
0.4000,-0.5469,-0.1735,-1.5351,1.0493,2.204,-5.963,-5.896,-12.842,-0.9,1.4,22.0,-59.6,-416.0,-1230.1,723.0,-1288.3,729,-1356,1.440,1.300,7.27,
0.4050,-0.5469,-0.1735,-1.5351,1.0493,2.428,-6.126,-5.865,-12.450,-0.9,1.4,24.3,-61.3,-413.8,-1186.2,718.6,-1246.1,755,-1355,1.170,1.180,5.08,
0.4100,-0.5469,-0.1735,-1.5351,1.0493,2.617,-6.265,-5.847,-12.215,-0.9,1.4,26.2,-62.7,-412.0,-1151.5,714.9,-1212.7,745,-1284,0.760,0.930,5.62,
0.4150,-0.3631,-0.4573,-1.5351,1.0493,2.779,-6.383,-5.836,-12.074,-0.9,1.4,27.8,-63.8,-410.6,-1125.5,383.7,-1187.9,729,-1235,0.780,0.790,5.08,
0.4200,-0.3631,-0.4573,-1.5351,1.0493,2.916,-6.483,-5.829,-11.989,-0.9,1.4,29.2,-64.8,-409.6,-1106.9,381.3,-1170.3,738,-1202,0.560,0.530,6.39,
0.4250,-0.3631,-0.4573,-1.5351,1.0493,3.049,-5.292,-5.825,-11.938,-0.9,1.4,30.5,-52.9,-408.8,-1093.9,379.2,-1145.4,685,-1203,0.020,0.330,5.07,
0.4300,-0.3631,-0.4573,-1.8207,0.4061,3.163,-4.280,-5.554,-10.610,-0.9,1.4,31.6,-42.8,-400.8,-1038.3,370.1,-1079.7,433,-1184,0.370,0.310,6.57,
0.4350,-0.3631,-0.4573,-1.8207,0.4061,3.259,-3.420,-5.392,-9.812,-0.9,1.4,32.6,-34.2,-391.5,-976.2,359.7,-1009.0,498,-1171,0.610,0.790,12.96,
0.4400,-0.3631,-0.4573,-1.8207,0.4061,3.341,-2.689,-5.294,-9.334,-0.9,1.4,33.4,-26.9,-383.1,-921.8,350.6,-947.2,467,-1160,0.540,0.820,5.06,
0.4450,-0.3631,-0.4573,-1.8207,0.4061,3.410,-2.067,-5.235,-9.047,-0.9,1.4,34.1,-20.7,-376.5,-878.8,343.2,-898.0,429,-1106,0.760,0.740,5.06,
0.4500,-0.3631,-0.4573,-1.8207,0.4061,3.470,-1.539,-5.200,-8.875,-0.9,1.4,34.7,-15.4,-371.5,-846.8,337.7,-860.7,415,-1030,0.930,0.600,5.06,
0.4550,-0.2495,-0.2706,-1.8207,0.4061,3.520,-1.090,-5.179,-8.772,-0.9,1.4,35.2,-10.9,-367.9,-823.8,333.6,-833.3,428,-967,0.890,0.540,5.06,
0.4600,-0.2495,-0.2706,-1.8207,0.4061,2.740,0.484,-5.167,-8.710,-0.9,1.4,27.4,4.8,-365.4,-807.9,338.9,-801.6,424,-923,0.860,0.340,6.66,
0.4650,-0.2495,-0.2706,-1.8207,0.4061,2.077,1.821,-5.159,-8.673,-0.9,1.4,20.8,18.2,-363.7,-796.9,343.8,-777.3,372,-908,1.060,0.090,6.56,
0.4700,-0.2495,-0.2706,-2.0398,-0.0315,1.514,2.958,-5.154,-8.650,-0.9,1.4,15.1,29.6,-362.5,-789.6,348.3,-758.6,343,-876,1.410,0.040,8.21,
0.4750,-0.2495,-0.2706,-2.0398,-0.0315,1.035,3.924,-4.480,-7.249,-0.9,1.4,10.4,39.2,-343.0,-734.7,333.5,-694.0,346,-847,1.450,0.090,5.08,
0.4800,-0.2495,-0.2706,-2.0398,-0.0315,0.628,4.746,-4.076,-6.409,-0.9,1.4,6.3,47.5,-319.9,-671.5,314.5,-622.7,338,-829,1.460,0.310,7.21,
0.4850,-0.2495,-0.2706,-2.0398,-0.0315,0.282,5.444,-3.833,-5.904,-0.9,1.4,2.8,54.4,-299.3,-615.5,297.3,-559.6,330,-822,1.550,0.410,5.06,
0.4900,-0.2495,-0.2706,-2.0398,-0.0315,-0.012,6.037,-3.688,-5.602,-0.9,1.4,-0.1,60.4,-282.8,-570.9,283.8,-509.1,297,-776,1.550,0.400,5.06,
0.4950,-0.3522,0.1809,-2.0398,-0.0315,-0.262,6.542,-3.600,-5.420,-0.9,1.4,-2.6,65.4,-270.5,-537.7,274.0,-470.8,281,-732,1.670,0.490,5.08,
0.5000,-0.3522,0.1809,-2.0398,-0.0315,-0.475,6.970,-3.548,-5.311,-0.9,1.4,-4.7,69.7,-261.6,-513.8,267.3,-442.7,241,-599,1.740,0.630,5.54,
0.5050,-0.3522,0.1809,-2.0398,-0.0315,-0.873,7.217,-3.516,-5.246,-0.9,1.4,-8.7,72.2,-255.4,-497.1,265.0,-423.5,235,-571,1.800,0.720,5.14,
0.5100,-0.3522,0.1809,-2.1798,-0.2811,-1.212,7.427,-3.497,-5.206,-0.9,1.4,-12.1,74.3,-251.2,-485.7,264.2,-410.0,226,-533,1.800,0.640,6.56,
0.5150,-0.3522,0.1809,-2.1798,-0.2811,-1.501,7.606,-2.859,-3.527,-0.9,1.4,-15.0,76.1,-230.8,-418.4,246.7,-340.9,234,-457,1.820,0.630,7.60,
0.5200,-0.3522,0.1809,-2.1798,-0.2811,-1.745,7.757,-2.477,-2.519,-0.9,1.4,-17.5,77.6,-207.8,-341.7,226.1,-262.7,246,-448,1.720,0.590,8.68,
0.5250,-0.3522,0.1809,-2.1798,-0.2811,-1.954,7.886,-2.247,-1.914,-0.9,1.4,-19.5,78.9,-187.6,-273.9,208.0,-193.7,237,-451,1.590,0.310,5.08,
0.5300,-0.3522,0.1809,-2.1798,-0.2811,-2.131,7.996,-2.109,-1.551,-0.9,1.4,-21.3,80.0,-171.6,-220.2,193.8,-138.8,203,-419,1.630,0.030,5.28,
0.5350,-0.4964,0.5345,-2.1798,-0.2811,-2.281,8.089,-2.026,-1.334,-0.9,1.4,-22.8,80.9,-159.7,-180.1,183.4,-97.8,187,-370,1.690,0.080,5.07,
0.5400,-0.4964,0.5345,-2.1798,-0.2811,-2.409,8.168,-1.977,-1.203,-0.9,1.4,-24.1,81.7,-151.2,-151.4,176.1,-68.3,161,-239,1.690,0.060,6.27,
0.5450,-0.4964,0.5345,-2.1798,-0.2811,-2.182,7.648,-1.947,-1.125,-0.9,1.4,-21.8,76.5,-145.2,0.0,167.9,77.9,162,-217,1.670,0.030,5.07,
0.5500,-0.4964,0.5345,-2.2469,-0.3227,-1.989,7.206,-1.929,-1.078,-0.9,1.4,-19.9,72.1,-141.2,0.0,161.9,73.5,154,-160,1.610,0.030,6.16,
0.5550,-0.4964,0.5345,-2.2469,-0.3227,-1.825,6.830,-1.426,0.472,-0.9,1.4,-18.2,68.3,-124.6,0.0,143.7,69.7,159,-75,1.570,0.020,8.97,
0.5600,-0.4964,0.5345,-2.2469,-0.3227,-1.685,6.510,-1.124,1.403,-0.9,1.4,-16.9,65.1,-106.3,0.0,124.0,66.5,170,-17,1.470,0.030,9.89,
0.5650,-0.4964,0.5345,-2.2469,-0.3227,-1.567,6.239,-0.943,1.961,-0.9,1.4,-15.7,62.4,0.0,0.0,16.5,63.8,171,-19,1.290,0.130,5.08,
0.5700,-0.4964,0.5345,-2.2469,-0.3227,-1.466,6.008,-0.834,2.295,-0.9,1.4,-14.7,60.1,0.0,0.0,15.5,61.5,151,-11,1.190,0.010,5.00,
0.5750,-0.4857,0.7062,-2.2469,-0.3227,-1.380,5.812,-0.769,2.496,-0.9,1.4,-13.8,58.1,0.0,168.8,14.7,440.2,104,-6,0.870,0.010,5.08,
0.5800,-0.4857,0.7062,-2.2469,-0.3227,-0.854,5.242,-0.730,2.617,-0.9,1.4,-8.5,52.4,0.0,195.5,9.4,461.2,60,-1,1.120,0.120,6.27,
0.5850,-0.4857,0.7062,-2.2469,-0.3227,-0.407,4.758,-0.707,2.689,-0.9,1.4,-4.1,47.6,0.0,214.1,4.9,475.0,70,77,0.980,0.750,5.67,
0.5900,-0.4857,0.7062,-2.2519,-0.1674,-0.027,4.346,-0.693,2.733,-0.9,1.5,-0.3,43.5,0.0,226.8,1.1,483.6,60,218,0.940,0.670,5.08,
0.5950,-0.4857,0.7062,-2.2519,-0.1674,0.296,3.997,-0.013,4.191,-0.9,1.5,3.0,40.0,0.0,287.0,-2.1,540.3,51,308,0.930,0.340,9.80,
0.6000,-0.4857,0.7062,-2.2519,-0.1674,0.570,3.699,0.395,5.066,-0.9,1.5,5.7,37.0,0.0,354.6,-4.8,604.9,46,289,0.810,0.380,9.05,
0.6050,-0.4857,0.7062,-2.2519,-0.1674,0.804,3.447,0.640,5.591,-0.9,1.5,8.0,34.5,0.0,414.0,-7.2,661.8,43,311,0.770,0.450,5.08,
0.6100,-0.4857,0.7062,-2.2519,-0.1674,1.002,3.232,0.787,5.906,-0.9,1.5,10.0,32.3,0.0,461.0,-9.1,706.7,38,407,0.730,0.370,5.07,
0.6150,-0.3425,0.7982,-2.2519,-0.1674,1.171,3.049,0.875,6.095,-0.9,1.5,11.7,30.5,0.0,496.0,-10.8,767.5,34,499,0.700,0.130,5.07,
0.6200,-0.3425,0.7982,-2.2519,-0.1674,1.499,3.028,0.928,6.209,-0.9,1.5,15.0,30.3,0.0,521.1,-14.1,792.4,28,590,0.670,0.090,6.63,
0.6250,-0.3425,0.7982,-2.2519,-0.1674,1.777,3.010,0.960,6.277,-0.9,1.5,17.8,30.1,0.0,538.6,-16.9,809.7,25,606,0.650,0.030,6.74,
0.6300,-0.3425,0.7982,-2.1655,0.1637,2.014,2.995,0.979,6.317,-0.9,1.5,20.1,30.0,0.0,550.6,-19.3,821.6,19,651,0.610,0.100,7.45,
0.6350,-0.3425,0.7982,-2.1655,0.1637,2.216,2.982,1.796,7.461,-0.9,1.5,22.2,29.8,0.0,599.0,-21.3,869.8,15,674,0.630,0.160,5.08,
0.6400,-0.3425,0.7982,-2.1655,0.1637,2.387,2.971,2.286,8.147,-0.9,1.6,23.9,29.7,116.5,652.7,-139.5,923.4,6,702,0.620,0.420,9.06,
0.6450,-0.3425,0.7982,-2.1655,0.1637,2.533,2.962,2.580,8.559,-0.9,1.6,25.3,29.6,142.1,699.7,-166.6,970.4,3,734,0.620,0.660,5.07,
0.6500,-0.3425,0.7982,-2.1655,0.1637,2.656,2.954,2.757,8.806,-0.9,1.6,26.6,29.5,162.5,736.8,-188.2,1007.4,-27,797,0.290,0.790,5.07,
0.6550,-0.1983,0.9819,-2.1655,0.1637,2.761,2.948,2.863,8.954,-0.9,1.6,27.6,29.5,177.6,764.4,-204.4,1090.1,-65,884,0.240,0.820,5.71,
0.6600,-0.1983,0.9819,-2.1655,0.1637,2.649,3.529,2.926,9.043,-0.9,1.6,26.5,35.3,188.5,784.2,-214.1,1115.7,-65,908,0.130,0.760,5.07,
0.6650,-0.1983,0.9819,-2.1655,0.1637,2.554,4.024,2.964,9.096,-0.9,1.6,25.5,40.2,196.1,798.0,-220.8,1134.4,-80,970,0.020,0.910,5.95,
