t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0500,0.6011,-3.1343,-0.6030,-1.8136,-0.201,0.571,0.310,-0.213,0.2,-0.6,-2.0,5.7,0.0,0.0,-358.8,-935.2,-232,-795,1.140,0.320,5.06,
0.0550,0.6011,-3.1343,-0.6030,-1.8136,-0.373,1.056,0.321,-0.218,0.2,-0.7,-3.7,10.6,0.0,0.0,-357.1,-930.4,-253,-846,1.250,0.530,11.54,
0.0600,0.6011,-3.1343,-0.6030,-1.8136,-0.518,1.468,0.327,-0.220,0.2,-0.7,-5.2,14.7,0.0,0.0,-355.7,-926.3,-257,-862,1.290,0.670,5.06,
0.0650,0.6011,-3.1343,-0.6030,-1.8136,-0.642,1.819,0.241,-0.132,0.2,-0.7,-6.4,18.2,0.0,0.0,-354.4,-922.8,-252,-874,1.330,0.650,5.06,
0.0700,0.6011,-3.1343,-0.6030,-1.8136,-0.747,2.117,0.189,-0.079,0.2,-0.8,-7.5,21.2,0.0,0.0,-353.4,-919.9,-261,-858,1.510,0.530,8.47,
0.0750,0.6011,-3.1343,-0.6030,-1.8136,-0.836,2.370,0.158,-0.048,0.2,-0.8,-8.4,23.7,0.0,0.0,-352.5,-917.4,-273,-859,1.500,0.410,5.06,
0.0800,0.4991,-2.8625,-0.6030,-1.8136,-0.912,2.585,0.140,-0.029,0.2,-0.8,-9.1,25.9,0.0,0.0,8.9,-833.7,-275,-856,1.490,0.300,5.06,
0.0850,0.4991,-2.8625,-0.6030,-1.8136,-1.279,3.490,0.129,-0.017,0.2,-0.9,-12.8,34.9,0.0,0.0,12.6,-824.7,-288,-882,1.490,0.060,6.74,
0.0900,0.4991,-2.8625,-0.6021,-1.8139,-1.591,4.259,0.122,-0.010,0.2,-0.9,-15.9,42.6,0.0,0.0,15.7,-817.1,-219,-865,0.640,0.220,5.14,
0.0950,0.4991,-2.8625,-0.6021,-1.8139,-1.856,4.913,0.118,-0.006,0.2,-1.0,-18.6,49.1,0.0,0.0,18.3,-810.6,-26,-817,0.890,0.110,8.08,
0.1000,0.4991,-2.8625,-0.6021,-1.8139,-2.081,5.468,0.116,-0.004,0.2,-1.0,-20.8,54.7,0.0,0.0,20.6,-805.1,-47,-802,0.960,0.050,5.06,
0.1050,0.4991,-2.8625,-0.6021,-1.8139,-2.272,5.940,0.114,-0.002,0.2,-1.0,-22.7,59.4,0.0,0.0,22.5,-800.4,-64,-792,0.810,0.220,5.06,
0.1100,0.4991,-2.8625,-0.6021,-1.8139,-2.435,6.342,0.024,-0.001,0.2,-1.0,-24.4,63.4,0.0,0.0,24.1,-796.4,-53,-812,0.790,0.360,5.06,
0.1150,0.4991,-2.8625,-0.6021,-1.8139,-2.573,6.683,-0.031,-0.001,0.2,-1.1,-25.7,66.8,0.0,0.0,25.5,-793.0,-62,-809,0.730,0.560,7.28,
0.1200,0.2871,-2.3899,-0.6021,-1.8139,-2.691,6.973,-0.063,-0.000,0.2,-1.1,-26.9,69.7,0.0,0.0,26.7,-648.4,-77,-815,0.570,0.640,5.06,
0.1250,0.2871,-2.3899,-0.6021,-1.8139,-2.791,7.220,-0.083,-0.000,0.2,-1.1,-27.9,72.2,0.0,0.0,27.7,-645.9,-89,-796,0.490,0.680,5.06,
0.1300,0.2871,-2.3899,-0.6021,-1.8139,-2.993,7.748,-0.094,-0.000,0.2,-1.2,-29.9,77.5,0.0,0.0,29.7,-640.6,-89,-749,0.440,0.480,5.06,
0.1350,0.2871,-2.3899,-0.6015,-1.8141,-3.165,8.197,-0.101,-0.000,0.2,-1.2,-31.7,82.0,0.0,0.0,31.4,-636.2,-77,-676,0.390,0.470,5.06,
0.1400,0.2871,-2.3899,-0.6015,-1.8141,-3.312,8.579,-0.106,-0.000,0.2,-1.2,-33.1,85.8,0.0,0.0,32.9,-632.4,-49,-639,0.400,0.460,8.99,
0.1450,0.2871,-2.3899,-0.6015,-1.8141,-3.436,8.904,-0.108,-0.000,0.2,-1.2,-34.4,89.0,0.0,0.0,34.1,-629.2,-38,-645,0.400,0.260,5.06,
0.1500,0.2871,-2.3899,-0.6015,-1.8141,-3.542,9.180,-0.199,-0.000,0.2,-1.3,-35.4,91.8,0.0,0.0,35.2,-626.4,-32,-660,0.410,0.090,5.06,
0.1550,0.2871,-2.3899,-0.6015,-1.8141,-3.632,9.414,-0.254,-0.000,0.2,-1.3,-36.3,94.1,0.0,0.0,36.1,-624.1,-17,-643,0.390,0.030,9.21,
0.1600,0.2871,-2.3899,-0.6015,-1.8141,-3.708,9.613,-0.287,-0.000,0.2,-1.3,-37.1,96.1,0.0,0.0,36.8,-622.2,-13,-636,0.400,0.080,5.06,
0.1650,0.1305,-1.8282,-0.6015,-1.8141,-3.773,9.783,-0.306,-0.000,0.2,-1.4,-37.7,97.8,0.0,0.0,37.5,-452.0,-6,-639,0.390,0.060,5.06,
0.1700,0.1305,-1.8282,-0.6015,-1.8141,-3.291,9.977,-0.318,-0.000,0.2,-1.4,-32.9,99.8,0.0,0.0,32.7,-450.1,-2,-614,0.390,0.020,6.45,
0.1750,0.1305,-1.8282,-0.6076,-1.8154,-2.881,10.142,-0.325,-0.000,0.2,-1.4,-28.8,101.4,0.0,0.0,28.6,-448.4,0,-564,0.370,0.010,5.60,
0.1800,0.1305,-1.8282,-0.6076,-1.8154,-2.533,10.283,-0.329,-0.000,0.2,-1.4,-25.3,102.8,0.0,0.0,25.1,-447.1,0,-491,0.370,0.220,8.25,
0.1850,0.1305,-1.8282,-0.6076,-1.8154,-2.237,10.402,-0.332,-0.000,0.2,-1.4,-22.4,104.0,0.0,0.0,22.1,-445.9,1,-498,0.370,0.380,5.06,
0.1900,0.1305,-1.8282,-0.6076,-1.8154,-1.985,10.504,-0.199,0.045,0.2,-1.5,-19.9,105.0,0.0,0.0,19.6,-444.9,0,-509,0.370,0.420,5.07,
0.1950,0.1305,-1.8282,-0.6076,-1.8154,-1.771,10.590,-0.119,0.072,0.2,-1.5,-17.7,105.9,0.0,0.0,17.5,-444.1,2,-508,0.370,0.490,9.29,
0.2000,0.1305,-1.8282,-0.6076,-1.8154,-1.590,10.663,-0.072,0.088,0.2,-1.5,-15.9,106.6,0.0,0.0,15.7,-443.3,12,-518,0.400,0.530,5.07,
0.2050,0.1338,-1.3222,-0.6076,-1.8154,-1.435,10.726,-0.043,0.097,0.2,-1.5,-14.4,107.3,0.0,0.0,14.1,-290.9,21,-508,0.430,0.540,5.07,
0.2100,0.1338,-1.3222,-0.6076,-1.8154,-0.901,10.040,-0.026,0.103,0.2,-1.5,-9.0,100.4,0.0,0.0,8.8,-297.8,18,-459,0.440,0.630,6.48,
0.2150,0.1338,-1.3222,-0.6065,-1.8159,-0.447,9.457,-0.015,0.107,0.2,-1.6,-4.5,94.6,0.0,0.0,4.2,-303.7,18,-418,0.450,0.380,5.11,
0.2200,0.1338,-1.3222,-0.6065,-1.8159,-0.061,8.962,-0.009,0.109,0.2,-1.6,-0.6,89.6,0.0,0.0,0.4,-308.6,22,-334,0.480,0.460,8.88,
0.2250,0.1338,-1.3222,-0.6065,-1.8159,0.267,8.541,-0.006,0.110,0.2,-1.6,2.7,85.4,0.0,0.0,-2.9,-312.9,27,-315,0.520,0.540,5.06,
0.2300,0.1338,-1.3222,-0.6065,-1.8159,0.546,8.183,0.086,0.021,0.2,-1.6,5.5,81.8,0.0,0.0,-5.7,-316.5,32,-307,0.560,0.540,5.07,
0.2350,0.1338,-1.3222,-0.6065,-1.8159,0.783,7.879,0.141,-0.032,0.2,-1.6,7.8,78.8,0.0,0.0,-8.1,-319.5,31,-289,0.610,0.500,8.85,
0.2400,0.1338,-1.3222,-0.6065,-1.8159,0.985,7.620,0.174,-0.064,0.2,-1.6,9.8,76.2,0.0,0.0,-10.1,-322.1,28,-287,0.620,0.470,5.07,
0.2450,0.2515,-1.1501,-0.6065,-1.8159,1.156,7.400,0.194,-0.083,0.2,-1.7,11.6,74.0,0.0,0.0,-11.8,-272.7,21,-303,0.630,0.390,5.07,
0.2500,0.2515,-1.1501,-0.6065,-1.8159,1.167,6.139,0.206,-0.095,0.2,-1.7,11.7,61.4,0.0,0.0,-11.9,-285.3,16,-334,0.630,0.240,6.62,
0.2550,0.2515,-1.1501,-0.6056,-1.8162,1.177,5.067,0.213,-0.102,0.2,-1.7,11.8,50.7,0.0,0.0,-12.0,-296.0,18,-335,0.660,0.000,5.42,
0.2600,0.2515,-1.1501,-0.6056,-1.8162,1.185,4.156,0.217,-0.106,0.2,-1.7,11.8,41.6,0.0,0.0,-12.1,-305.2,15,-320,0.680,0.050,8.86,
0.2650,0.2515,-1.1501,-0.6056,-1.8162,1.192,3.382,0.220,-0.108,0.2,-1.7,11.9,33.8,0.0,0.0,-12.1,-312.9,12,-312,0.680,0.050,5.07,
0.2700,0.2515,-1.1501,-0.6056,-1.8162,1.198,2.723,0.132,-0.065,0.2,-1.7,12.0,27.2,0.0,0.0,-12.2,-319.5,7,-305,0.690,0.020,5.07,
0.2750,0.2515,-1.1501,-0.6056,-1.8162,1.203,2.164,0.079,-0.039,0.2,-1.8,12.0,21.6,0.0,0.0,-12.3,-325.1,1,-311,0.670,0.010,9.04,
0.2800,0.2515,-1.1501,-0.6056,-1.8162,1.207,1.688,0.048,-0.023,0.2,-1.8,12.1,16.9,0.0,0.0,-12.3,-329.9,0,-323,0.660,0.090,5.07,
0.2850,0.2876,-1.2381,-0.6056,-1.8162,1.210,1.284,0.029,-0.014,0.2,-1.8,12.1,12.8,0.0,0.0,-12.3,-360.4,0,-341,0.660,0.120,5.07,
0.2900,0.2876,-1.2381,-0.6056,-1.8162,0.878,0.873,0.017,-0.008,0.2,-1.8,8.8,8.7,0.0,0.0,-9.0,-364.5,-3,-325,0.650,0.070,7.02,
0.2950,0.2876,-1.2381,-0.6042,-1.8166,0.595,0.524,0.010,-0.005,0.2,-1.8,6.0,5.2,0.0,0.0,-6.2,-368.0,-7,-301,0.650,0.090,5.36,
0.3000,0.2876,-1.2381,-0.6042,-1.8166,0.355,0.227,0.006,-0.003,0.2,-1.8,3.5,2.3,0.0,0.0,-3.8,-371.0,-12,-297,0.620,0.260,10.29,
0.3050,0.2876,-1.2381,-0.6042,-1.8166,0.150,-0.025,0.004,-0.002,0.2,-1.8,1.5,-0.3,0.0,0.0,-1.7,-373.5,-13,-319,0.610,0.340,5.14,
0.3100,0.2876,-1.2381,-0.6042,-1.8166,-0.023,-0.240,0.002,-0.046,0.2,-1.9,-0.2,-2.4,0.0,0.0,-0.0,-375.7,-14,-350,0.580,0.320,5.07,
0.3150,0.2876,-1.2381,-0.6042,-1.8166,-0.171,-0.422,0.001,-0.072,0.2,-1.9,-1.7,-4.2,0.0,0.0,1.5,-377.5,-13,-363,0.570,0.400,8.37,
0.3200,0.2230,-1.3001,-0.6042,-1.8166,-0.296,-0.577,0.001,-0.088,0.2,-1.9,-3.0,-5.8,0.0,0.0,2.7,-397.7,-13,-354,0.560,0.550,5.07,
0.3250,0.2230,-1.3001,-0.6042,-1.8166,-0.403,-0.709,0.000,-0.098,0.2,-1.9,-4.0,-7.1,0.0,0.0,3.8,-399.0,-15,-341,0.540,0.680,5.77,
0.3300,0.2230,-1.3001,-0.6042,-1.8166,-0.544,-0.451,0.000,-0.103,0.2,-1.9,-5.4,-4.5,0.0,0.0,5.2,-396.5,-17,-355,0.520,0.790,5.13,
0.3350,0.2230,-1.3001,-0.6034,-1.8169,-0.664,-0.232,0.000,-0.107,0.2,-1.9,-6.6,-2.3,0.0,0.0,6.4,-394.3,-19,-382,0.510,0.800,5.44,
0.3400,0.2230,-1.3001,-0.6034,-1.8169,-0.766,-0.046,0.000,-0.109,0.2,-2.0,-7.7,-0.5,0.0,0.0,7.4,-392.5,-18,-407,0.480,0.760,9.94,
0.3450,0.2230,-1.3001,-0.6034,-1.8169,-0.852,0.112,0.000,-0.110,0.2,-2.0,-8.5,1.1,0.0,0.0,8.3,-390.9,-15,-401,0.470,0.760,5.61,
0.3500,0.2230,-1.3001,-0.6034,-1.8169,-0.926,0.246,-0.089,-0.066,0.2,-2.0,-9.3,2.5,0.0,0.0,9.0,-389.6,-11,-378,0.470,0.790,5.01,
0.3550,0.2230,-1.3001,-0.6034,-1.8169,-0.988,0.360,-0.143,-0.040,0.2,-2.0,-9.9,3.6,0.0,0.0,9.7,-388.4,-6,-350,0.460,0.830,9.46,
0.3600,0.1655,-1.2070,-0.6034,-1.8169,-1.042,0.457,-0.175,-0.024,0.2,-2.0,-10.4,4.6,0.0,0.0,10.2,-359.5,-4,-371,0.470,0.800,5.59,
0.3650,0.1655,-1.2070,-0.6034,-1.8169,-1.087,0.540,-0.195,-0.014,0.2,-2.0,-10.9,5.4,0.0,0.0,10.6,-358.7,-2,-371,0.460,0.700,5.92,
0.3700,0.1655,-1.2070,-0.6520,-1.8175,-0.974,1.231,-0.206,-0.009,0.2,-2.1,-9.7,12.3,0.0,0.0,9.5,-351.8,-1,-350,0.480,0.630,5.06,
0.3750,0.1655,-1.2070,-0.6520,-1.8175,-0.878,1.818,-0.213,-0.005,0.2,-2.1,-8.8,18.2,0.0,0.0,8.6,-346.0,3,-313,0.470,0.700,10.62,
0.3800,0.1655,-1.2070,-0.6520,-1.8175,-0.797,2.318,-0.218,-0.003,0.2,-2.1,-8.0,23.2,0.0,0.0,7.7,-341.0,6,-332,0.490,0.590,5.07,
0.3850,0.1655,-1.2070,-0.6520,-1.8175,-0.728,2.742,-0.220,-0.002,0.2,-2.1,-7.3,27.4,0.0,0.0,7.0,-336.8,5,-364,0.490,0.380,5.07,
0.3900,0.1655,-1.2070,-0.6520,-1.8175,-0.669,3.103,-0.222,-0.001,0.2,-2.1,-6.7,31.0,0.0,0.0,6.5,-333.2,4,-377,0.490,0.190,5.07,
0.3950,0.1655,-1.2070,-0.6520,-1.8175,-0.619,3.410,-0.222,-0.001,0.2,-2.1,-6.2,34.1,0.0,0.0,6.0,-330.1,7,-351,0.490,0.100,7.36,
0.4000,0.1768,-0.9461,-0.6520,-1.8175,-0.576,3.670,-0.223,-0.000,0.2,-2.1,-5.8,36.7,0.0,0.0,5.5,-249.3,9,-337,0.500,0.110,5.05,
0.4050,0.1768,-0.9461,-0.6520,-1.8175,-0.540,3.892,-0.223,-0.000,0.2,-2.2,-5.4,38.9,0.0,0.0,5.2,-247.1,9,-342,0.520,0.100,5.02,
0.4100,0.1768,-0.9461,-0.6520,-1.8175,-0.308,4.198,-0.224,-0.000,0.2,-2.2,-3.1,42.0,0.0,0.0,2.9,-244.0,10,-349,0.520,0.130,5.07,
0.4150,0.1768,-0.9461,-0.6505,-1.8180,-0.111,4.458,-0.224,-0.000,0.2,-2.2,-1.1,44.6,0.0,0.0,0.9,-241.4,11,-321,0.530,0.180,7.25,
0.4200,0.1768,-0.9461,-0.6505,-1.8180,0.057,4.679,-0.224,-0.000,0.2,-2.2,0.6,46.8,0.0,0.0,-0.8,-239.2,8,-303,0.540,0.140,8.54,
0.4250,0.1768,-0.9461,-0.6505,-1.8180,0.199,4.867,-0.224,-0.000,0.2,-2.2,2.0,48.7,0.0,0.0,-2.2,-237.4,5,-289,0.540,0.100,5.01,
0.4300,0.1768,-0.9461,-0.6505,-1.8180,0.321,5.026,-0.134,-0.000,0.2,-2.2,3.2,50.3,0.0,0.0,-3.4,-235.8,5,-270,0.540,0.040,5.02,
0.4350,0.1768,-0.9461,-0.6505,-1.8180,0.424,5.162,-0.081,-0.000,0.2,-2.2,4.2,51.6,0.0,0.0,-4.5,-234.4,6,-241,0.540,0.040,9.52,
0.4400,0.2047,-0.7119,-0.6505,-1.8180,0.511,5.277,-0.048,-0.000,0.2,-2.2,5.1,52.8,0.0,0.0,-5.3,-163.0,6,-233,0.550,0.130,5.07,
0.4450,0.2047,-0.7119,-0.6505,-1.8180,0.585,5.375,-0.029,-0.000,0.2,-2.2,5.9,53.8,0.0,0.0,-6.1,-162.0,3,-250,0.550,0.150,5.96,
0.4500,0.2047,-0.7119,-0.6078,-1.8122,0.498,4.989,-0.017,-0.000,0.2,-2.3,5.0,49.9,0.0,0.0,-5.2,-165.9,1,-259,0.560,0.020,5.06,
0.4550,0.2047,-0.7119,-0.6078,-1.8122,0.423,4.660,-0.010,-0.000,0.2,-2.3,4.2,46.6,0.0,0.0,-4.5,-169.2,0,-180,0.550,0.150,11.89,
0.4600,0.2047,-0.7119,-0.6078,-1.8122,0.360,4.381,-0.006,-0.000,0.2,-2.3,3.6,43.8,0.0,0.0,-3.8,-172.0,0,-164,0.550,0.350,5.06,
0.4650,0.2047,-0.7119,-0.6078,-1.8122,0.306,4.143,-0.093,-0.045,0.2,-2.3,3.1,41.4,0.0,0.0,-3.3,-174.4,0,-163,0.550,0.400,5.07,
0.4700,0.2047,-0.7119,-0.6078,-1.8122,0.260,3.941,-0.145,-0.072,0.2,-2.3,2.6,39.4,0.0,0.0,-2.8,-176.4,0,-171,0.550,0.450,8.15,
0.4750,0.2047,-0.7119,-0.6078,-1.8122,0.221,3.770,-0.177,-0.088,0.2,-2.3,2.2,37.7,0.0,0.0,-2.4,-178.2,-1,-172,0.540,0.510,5.07,
0.4800,0.1832,-0.6295,-0.6078,-1.8122,0.188,3.624,-0.196,-0.097,0.2,-2.3,1.9,36.2,0.0,0.0,-2.1,33.9,-2,-175,0.530,0.530,5.07,
0.4850,0.1832,-0.6295,-0.6078,-1.8122,0.160,3.500,-0.207,-0.103,0.2,-2.3,1.6,35.0,0.0,0.0,-1.8,32.7,-4,-193,0.530,0.550,5.27,
0.4900,0.1832,-0.6295,-0.6078,-1.8122,0.001,2.958,-0.214,-0.107,0.2,-2.3,0.0,29.6,0.0,0.0,-0.2,27.3,-4,-186,0.530,0.160,5.07,
0.4950,0.1832,-0.6295,-0.6546,-1.8629,-0.133,2.498,-0.218,-0.109,0.2,-2.3,-1.3,25.0,0.0,0.0,1.1,22.7,-3,-79,0.530,0.060,5.77,
0.5000,0.1832,-0.6295,-0.6546,-1.8629,-0.247,2.106,-0.220,-0.110,0.2,-2.3,-2.5,21.1,0.0,0.0,2.2,18.8,-3,-29,0.520,0.330,8.47,
0.5050,0.1832,-0.6295,-0.6546,-1.8629,-0.345,1.774,-0.222,-0.111,0.2,-2.3,-3.4,17.7,0.0,0.0,3.2,15.4,-3,-35,0.520,0.450,5.07,
0.5100,0.1832,-0.6295,-0.6546,-1.8629,-0.427,1.491,-0.222,-0.111,0.2,-2.3,-4.3,14.9,0.0,0.0,4.0,12.6,-4,-37,0.500,0.440,5.07,
0.5150,0.1832,-0.6295,-0.6546,-1.8629,-0.497,1.250,-0.223,-0.111,0.2,-2.3,-5.0,12.5,0.0,0.0,4.7,10.2,-3,-27,0.510,0.430,9.16,
0.5200,0.1592,-0.6738,-0.6546,-1.8629,-0.557,1.046,-0.223,-0.112,0.2,-2.3,-5.6,10.5,0.0,0.0,5.3,8.2,-1,-21,0.510,0.450,5.02,
0.5250,0.1592,-0.6738,-0.6546,-1.8629,-0.608,0.872,-0.224,-0.112,0.2,-2.3,-6.1,8.7,0.0,0.0,5.8,6.4,-1,-18,0.500,0.470,5.59,
0.5300,0.1592,-0.6738,-0.6546,-1.8629,-0.517,0.607,-0.224,-0.112,0.2,-2.3,-5.2,6.1,0.0,0.0,4.9,3.8,0,-17,0.510,0.460,5.06,
0.5350,0.1592,-0.6738,-0.6537,-1.8632,-0.439,0.382,-0.224,-0.112,0.2,-2.3,-4.4,3.8,0.0,0.0,4.2,1.5,0,-14,0.500,0.470,5.06,
0.5400,0.1592,-0.6738,-0.6537,-1.8632,-0.373,0.190,-0.224,-0.112,0.2,-2.3,-3.7,1.9,0.0,0.0,3.5,-0.4,0,-12,0.510,0.460,8.07,
0.5450,0.1592,-0.6738,-0.6537,-1.8632,-0.317,0.027,-0.224,-0.112,0.2,-2.3,-3.2,0.3,0.0,0.0,2.9,-2.0,0,-10,0.500,0.490,5.06,
0.5500,0.1592,-0.6738,-0.6537,-1.8632,-0.270,-0.111,-0.224,-0.112,0.2,-2.3,-2.7,-1.1,0.0,0.0,2.5,-3.4,0,-10,0.500,0.510,5.07,
0.5550,0.1592,-0.6738,-0.6537,-1.8632,-0.229,-0.229,-0.224,-0.112,0.2,-2.3,-2.3,-2.3,0.0,0.0,2.1,-4.6,0,-9,0.500,0.500,9.12,
0.5600,0.1592,-0.6738,-0.6537,-1.8632,-0.195,-0.329,-0.224,-0.112,0.2,-2.3,-1.9,-3.3,0.0,0.0,1.7,-5.6,1,-9,0.510,0.470,5.07,
0.5650,0.1699,-0.7150,-0.6537,-1.8632,-0.166,-0.414,-0.224,-0.112,0.2,-2.3,-1.7,-4.1,0.0,0.0,1.4,-220.9,2,-9,0.510,0.500,5.06,
0.5700,0.1699,-0.7150,-0.6537,-1.8632,-0.074,-0.335,-0.224,-0.112,0.2,-2.3,-0.7,-3.3,0.0,0.0,0.5,-220.2,2,-8,0.510,0.520,6.80,
0.5750,0.1699,-0.7150,-0.6524,-1.8637,0.005,-0.268,-0.224,-0.112,0.2,-2.3,0.0,-2.7,0.0,0.0,-0.3,-219.5,2,-73,0.510,0.880,5.34,
0.5800,0.1699,-0.7150,-0.6524,-1.8637,0.071,-0.211,-0.224,-0.112,0.2,-2.3,0.7,-2.1,0.0,0.0,-0.9,-218.9,1,-190,0.520,0.660,8.76,
0.5850,0.1699,-0.7150,-0.6524,-1.8637,0.128,-0.162,-0.224,-0.112,0.2,-2.3,1.3,-1.6,0.0,0.0,-1.5,-218.5,2,-192,0.530,0.620,5.07,
0.5900,0.1699,-0.7150,-0.6524,-1.8637,0.176,-0.121,-0.179,-0.022,0.2,-2.4,1.8,-1.2,0.0,0.0,-2.0,-218.1,2,-169,0.520,0.710,5.15,
0.5950,0.1699,-0.7150,-0.6524,-1.8637,0.216,-0.086,-0.152,0.031,0.2,-2.4,2.2,-0.9,0.0,0.0,-2.4,-217.7,0,-149,0.520,0.810,9.82,
0.6000,0.1819,-0.6928,-0.6524,-1.8637,0.251,-0.057,-0.136,0.064,0.2,-2.4,2.5,-0.6,0.0,0.0,-2.7,-2.9,1,-157,0.510,0.870,5.73,
0.6050,0.1819,-0.6928,-0.6524,-1.8637,0.281,-0.031,-0.126,0.083,0.2,-2.4,2.8,-0.3,0.0,0.0,-3.0,-2.7,0,-173,0.520,0.830,5.82,
0.6100,0.1819,-0.6928,-0.6524,-1.8637,0.205,0.259,-0.121,0.095,0.2,-2.4,2.0,2.6,0.0,0.0,-2.3,0.2,0,-148,0.520,0.200,5.06,
0.6150,0.1819,-0.6928,-0.6531,-1.8141,0.141,0.505,-0.117,0.101,0.2,-2.4,1.4,5.1,0.0,0.0,-1.6,2.7,0,-45,0.530,0.010,5.37,
0.6200,0.1819,-0.6928,-0.6531,-1.8141,0.086,0.715,-0.115,0.106,0.2,-2.4,0.9,7.1,0.0,0.0,-1.1,4.8,0,-26,0.520,0.700,8.12,
0.6250,0.1819,-0.6928,-0.6531,-1.8141,0.039,0.893,-0.114,0.108,0.2,-2.4,0.4,8.9,0.0,0.0,-0.6,6.6,0,-31,0.530,0.660,5.05,
0.6300,0.1819,-0.6928,-0.6531,-1.8141,-0.000,1.044,-0.113,0.065,0.2,-2.4,-0.0,10.4,0.0,0.0,-0.2,8.1,0,-28,0.520,0.630,5.07,
0.6350,0.1819,-0.6928,-0.6531,-1.8141,-0.034,1.173,-0.113,0.039,0.2,-2.4,-0.3,11.7,0.0,0.0,0.1,9.4,0,-18,0.520,0.640,10.26,
0.6400,0.1655,-0.5890,-0.6531,-1.8141,-0.062,1.283,-0.112,0.023,0.2,-2.4,-0.6,12.8,0.0,0.0,0.4,10.5,0,-15,0.520,0.640,5.64,
0.6450,0.1655,-0.5890,-0.6531,-1.8141,-0.086,1.375,-0.112,0.014,0.2,-2.4,-0.9,13.8,0.0,0.0,0.6,11.4,0,-14,0.520,0.630,5.95,
0.6500,0.1655,-0.5890,-0.6531,-1.8141,-0.124,1.404,-0.112,0.008,0.2,-2.4,-1.2,14.0,0.0,0.0,1.0,11.7,-1,-13,0.530,0.630,5.06,
0.6550,0.1655,-0.5890,-0.6028,-1.8139,-0.156,1.429,-0.112,0.005,0.2,-2.4,-1.6,14.3,0.0,0.0,1.3,11.9,0,-5,0.520,0.620,11.04,
0.6600,0.1655,-0.5890,-0.6028,-1.8139,-0.183,1.449,-0.112,0.003,0.2,-2.4,-1.8,14.5,0.0,0.0,1.6,12.1,-1,-4,0.510,0.640,5.06,
0.6650,0.1655,-0.5890,-0.6028,-1.8139,-0.206,1.467,-0.112,0.002,0.2,-2.4,-2.1,14.7,0.0,0.0,1.8,12.3,0,-3,0.520,0.640,5.07,
0.6700,0.1655,-0.5890,-0.6028,-1.8139,-0.225,1.482,-0.067,0.046,0.2,-2.4,-2.3,14.8,0.0,0.0,2.0,12.5,0,-1,0.520,0.650,5.07,
