t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0800,0.1740,0.0770,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,5.07,
0.0850,0.1740,0.0770,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.170,5.07,
0.0900,0.1740,0.0770,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.360,0.170,5.07,
0.0950,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,5.06,
0.1000,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.06,
0.1050,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,6.80,
0.1100,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,8.54,
0.1150,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.180,7.93,
0.1200,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.180,5.06,
0.1250,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,5.07,
0.1300,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.07,
0.1350,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.07,
0.1400,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.58,
0.1450,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,5.06,
0.1500,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,10.77,
0.1550,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,8.42,
0.1600,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,5.06,
0.1650,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,5.06,
0.1700,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.180,5.07,
0.1750,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,5.07,
0.1800,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.180,5.39,
0.1850,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.06,
0.1900,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.270,0.170,11.98,
0.1950,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.360,0.170,8.17,
0.2000,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.370,0.170,5.06,
0.2050,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,5.04,
0.2100,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,5.07,
0.2150,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,5.07,
0.2200,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.350,0.160,6.79,
0.2250,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.360,0.170,6.82,
0.2300,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.370,0.180,8.14,
0.2350,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.180,9.29,
0.2400,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.370,0.160,5.06,
0.2450,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,5.07,
0.2500,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.180,5.07,
0.2550,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1,0,0.260,0.170,5.06,
0.2600,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.180,5.79,
0.2650,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,6.93,
0.2700,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,8.54,
0.2750,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,8.56,
0.2800,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,5.06,
0.2850,0.1748,0.0701,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.170,5.07,
0.2900,0.1679,0.0692,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,5.07,
0.2950,0.1679,0.0692,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.370,0.170,5.35,
0.3000,0.1679,0.0692,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.180,5.07,
0.3050,0.1679,0.0692,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,7.45,
0.3100,0.1679,0.0692,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,8.92,
0.3150,0.1679,0.0692,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.180,8.21,
0.3200,0.1679,0.0692,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.180,5.06,
0.3250,0.1679,0.0692,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.370,0.180,5.07,
0.3300,0.1687,0.0623,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.180,5.07,
0.3350,0.1687,0.0623,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,5.23,
0.3400,0.1687,0.0623,-0.6511,-1.7341,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.07,
0.3450,0.1687,0.0623,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,7.09,
0.3500,0.1687,0.0623,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,8.69,
0.3550,0.1687,0.0623,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.180,9.27,
0.3600,0.1687,0.0623,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.64,
0.3650,0.1687,0.0623,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.190,5.09,
0.3700,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.180,5.06,
0.3750,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,7.34,
0.3800,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.180,5.06,
0.3850,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,10.48,
0.3900,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.180,5.07,
0.3950,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,8.32,
0.4000,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.160,5.06,
0.4050,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.06,
0.4100,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.07,
0.4150,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,8.12,
0.4200,0.1748,0.0701,-0.6522,-1.7272,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,6.47,
0.4250,0.1748,0.0701,-0.6534,-1.7203,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.370,0.180,5.06,
0.4300,0.1748,0.0701,-0.6534,-1.7203,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,13.93,
0.4350,0.1748,0.0701,-0.6534,-1.7203,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.360,0.180,5.49,
0.4400,0.1748,0.0701,-0.6534,-1.7203,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,5.06,
0.4450,0.1748,0.0701,-0.6534,-1.7203,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.190,5.06,
0.4500,0.1748,0.0701,-0.6534,-1.7203,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.180,5.55,
0.4550,0.1748,0.0701,-0.6534,-1.7203,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.380,0.170,5.07,
0.4600,0.1748,0.0701,-0.6465,-1.7192,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,5.40,
0.4650,0.1748,0.0701,-0.6465,-1.7192,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.190,8.06,
0.4700,0.1748,0.0701,-0.6465,-1.7192,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2,0,0.370,0.180,9.01,
0.4750,0.1748,0.0701,-0.6465,-1.7192,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2,0,0.370,0.180,5.07,
0.4800,0.1748,0.0701,-0.6465,-1.7192,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1,0,0.370,0.170,5.07,
0.4850,0.1679,0.0692,-0.6465,-1.7192,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.180,5.07,
0.4900,0.1679,0.0692,-0.6465,-1.7192,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.390,0.170,5.05,
0.4950,0.1679,0.0692,-0.6465,-1.7192,-0.050,-0.050,0.000,0.000,0.0,0.0,-0.5,-0.5,0.0,0.0,0.5,-0.5,0,1,0.380,0.050,5.06,
0.5000,0.1679,0.0692,-0.6465,-1.7192,-0.093,-0.093,0.000,0.000,0.0,0.0,-0.9,-0.9,0.0,0.0,0.9,-0.9,0,0,0.370,0.170,6.84,
0.5050,0.1679,0.0692,-0.6465,-1.7192,-0.130,-0.130,0.000,-0.134,0.0,0.0,-1.3,-1.3,0.0,0.0,1.3,-1.3,-1,0,0.300,0.180,8.59,
0.5100,0.1679,0.0692,-0.6465,-1.7192,-0.160,-0.160,0.000,-0.215,0.0,0.0,-1.6,-1.6,0.0,0.0,1.6,-1.6,-2,0,0.180,0.170,8.66,
0.5150,0.1679,0.0692,-0.6465,-1.7192,-0.187,-0.187,0.000,-0.263,0.0,0.0,-1.9,-1.9,0.0,0.0,1.9,-1.9,-1,0,0.350,0.190,5.05,
0.5200,0.1679,0.0692,-0.6465,-1.7192,-0.209,-0.209,0.000,-0.292,0.0,0.0,-2.1,-2.1,0.0,0.0,2.1,-2.1,0,0,0.340,0.160,5.07,
0.5250,0.1679,0.0692,-0.6465,-1.7192,-0.228,-0.228,0.000,-0.310,0.0,0.0,-2.3,-2.3,0.0,0.0,2.3,-2.3,-1,0,0.360,0.170,5.07,
0.5300,0.1609,0.0684,-0.6465,-1.7192,-0.244,-0.244,0.000,-0.320,0.0,0.0,-2.4,-2.4,0.0,0.0,2.4,-2.4,-1,0,0.310,0.170,5.06,
0.5350,0.1609,0.0684,-0.6465,-1.7192,-0.140,-0.174,0.000,-0.326,0.0,0.0,-1.4,-1.7,0.0,0.0,1.4,-1.7,0,0,0.340,0.160,7.71,
0.5400,0.1609,0.0684,-0.6395,-1.7181,-0.052,-0.114,0.000,-0.330,0.0,0.0,-0.5,-1.1,0.0,0.0,0.5,-1.1,-2,0,0.310,0.160,5.33,
0.5450,0.1609,0.0684,-0.6395,-1.7181,0.023,-0.064,-0.224,-0.109,0.0,0.0,0.2,-0.6,0.0,0.0,-0.2,-0.6,0,0,0.310,0.170,8.16,
0.5500,0.1609,0.0684,-0.6395,-1.7181,0.086,-0.021,-0.358,0.024,0.0,0.0,0.9,-0.2,0.0,0.0,-0.9,-0.2,0,0,0.330,0.160,8.65,
0.5550,0.1609,0.0684,-0.6395,-1.7181,0.141,0.016,-0.439,0.104,0.0,0.0,1.4,0.2,0.0,0.0,-1.4,0.2,1,0,0.350,0.160,5.06,
0.5600,0.1609,0.0684,-0.6395,-1.7181,0.187,0.047,-0.487,0.152,0.0,0.0,1.9,0.5,0.0,0.0,-1.9,0.5,0,0,0.350,0.150,5.07,
0.5650,0.1609,0.0684,-0.6395,-1.7181,0.226,0.074,-0.516,0.181,0.0,0.0,2.3,0.7,0.0,0.0,-2.3,0.7,0,0,0.340,0.170,5.07,
0.5700,0.1609,0.0684,-0.6395,-1.7181,0.259,0.096,-0.533,0.198,0.0,0.0,2.6,1.0,0.0,0.0,-2.6,1.0,0,0,0.360,0.180,5.06,
0.5750,0.1609,0.0684,-0.6395,-1.7181,0.254,0.065,-0.544,0.208,0.0,0.0,2.5,0.7,0.0,0.0,-2.5,0.7,0,0,0.080,0.180,6.35,
0.5800,0.1609,0.0684,-0.6339,-1.7100,0.249,0.039,-0.550,0.215,0.0,0.0,2.5,0.4,0.0,0.0,-2.5,0.4,2,0,0.380,0.180,6.14,
0.5850,0.1609,0.0684,-0.6339,-1.7100,0.245,0.016,-0.375,0.173,0.0,0.0,2.5,0.2,0.0,0.0,-2.5,0.2,2,0,0.370,0.170,8.44,
0.5900,0.1609,0.0684,-0.6339,-1.7100,0.242,-0.003,-0.270,0.149,0.0,0.0,2.4,-0.0,0.0,0.0,-2.4,-0.0,0,0,0.360,0.190,8.55,
0.5950,0.1609,0.0684,-0.6339,-1.7100,0.239,-0.020,-0.207,0.134,0.0,0.0,2.4,-0.2,0.0,0.0,-2.4,-0.2,0,0,0.360,0.180,5.06,
0.6000,0.1609,0.0684,-0.6339,-1.7100,0.237,-0.033,-0.169,0.125,0.0,0.0,2.4,-0.3,0.0,0.0,-2.4,-0.3,0,0,0.380,0.170,5.06,
0.6050,0.1609,0.0684,-0.6339,-1.7100,0.235,-0.045,-0.146,0.120,0.0,0.0,2.4,-0.5,0.0,0.0,-2.4,-0.5,0,0,0.370,0.170,5.07,
0.6100,0.1679,0.0692,-0.6339,-1.7100,0.233,-0.055,-0.132,0.117,0.0,0.0,2.3,-0.6,0.0,0.0,-2.3,-0.6,0,0,0.370,0.180,5.07,
0.6150,0.1679,0.0692,-0.6339,-1.7100,0.215,0.003,-0.124,0.115,0.0,0.0,2.2,0.0,0.0,0.0,-2.2,0.0,0,0,0.380,0.180,7.26,
0.6200,0.1679,0.0692,-0.6350,-1.7031,0.200,0.053,-0.119,0.114,0.0,0.0,2.0,0.5,0.0,0.0,-2.0,0.5,-1,0,0.370,0.180,5.98,
0.6250,0.1679,0.0692,-0.6350,-1.7031,0.187,0.096,-0.027,0.023,0.0,0.0,1.9,1.0,0.0,0.0,-1.9,1.0,0,0,0.370,0.180,8.15,
0.6300,0.1679,0.0692,-0.6350,-1.7031,0.175,0.132,0.029,-0.031,0.0,0.0,1.8,1.3,0.0,0.0,-1.8,1.3,0,0,0.360,0.170,8.87,
0.6350,0.1679,0.0692,-0.6350,-1.7031,0.166,0.162,0.062,-0.063,0.0,0.0,1.7,1.6,0.0,0.0,-1.7,1.6,1,0,0.370,0.180,5.06,
0.6400,0.1679,0.0692,-0.6350,-1.7031,0.158,0.188,0.082,-0.083,0.0,0.0,1.6,1.9,0.0,0.0,-1.6,1.9,0,0,0.380,0.170,5.07,
0.6450,0.1679,0.0692,-0.6350,-1.7031,0.151,0.210,0.094,-0.094,0.0,0.0,1.5,2.1,0.0,0.0,-1.5,2.1,0,0,0.380,0.170,5.07,
0.6500,0.1740,0.0770,-0.6350,-1.7031,0.145,0.229,0.101,-0.101,0.0,0.0,1.5,2.3,0.0,0.0,-1.5,2.3,0,0,0.380,0.180,5.15,
0.6550,0.1740,0.0770,-0.6350,-1.7031,0.157,0.161,0.105,-0.106,0.0,0.0,1.6,1.6,0.0,0.0,-1.6,1.6,0,0,0.380,0.150,5.06,
0.6600,0.1740,0.0770,-0.6350,-1.7031,0.167,0.103,0.108,-0.108,0.0,0.0,1.7,1.0,0.0,0.0,-1.7,1.0,0,0,0.390,0.180,5.64,
0.6650,0.1740,0.0770,-0.6350,-1.7031,0.175,0.054,0.110,-0.110,0.0,0.0,1.8,0.5,0.0,0.0,-1.8,0.5,1,0,0.390,0.170,7.67,
0.6700,0.1740,0.0770,-0.6350,-1.7031,0.183,0.013,0.111,-0.111,0.0,0.0,1.8,0.1,0.0,0.0,-1.8,0.1,0,0,0.390,0.150,5.07,
0.6750,0.1740,0.0770,-0.6350,-1.7031,0.189,-0.023,0.111,-0.111,0.0,0.0,1.9,-0.2,0.0,0.0,-1.9,-0.2,0,0,0.370,0.170,9.02,
0.6800,0.1740,0.0770,-0.6350,-1.7031,0.194,-0.053,0.111,-0.111,0.0,0.0,1.9,-0.5,0.0,0.0,-1.9,-0.5,0,0,0.370,0.160,5.06,
0.6850,0.1740,0.0770,-0.6350,-1.7031,0.199,-0.079,0.112,-0.112,0.0,0.0,2.0,-0.8,0.0,0.0,-2.0,-0.8,0,0,0.380,0.190,5.07,
0.6900,0.1670,0.0762,-0.6350,-1.7031,0.202,-0.100,0.112,-0.112,0.0,0.0,2.0,-1.0,0.0,0.0,-2.0,-1.0,0,0,0.390,0.180,5.07,
0.6950,0.1670,0.0762,-0.6350,-1.7031,0.206,-0.119,0.112,-0.112,0.0,0.0,2.1,-1.2,0.0,0.0,-2.1,-1.2,0,0,0.380,0.180,6.16,
0.7000,0.1670,0.0762,-0.6350,-1.7031,0.141,-0.101,0.112,-0.112,0.0,0.0,1.4,-1.0,0.0,0.0,-1.4,-1.0,-1,0,0.390,0.170,5.06,
0.7050,0.1670,0.0762,-0.6294,-1.6949,0.086,-0.086,0.112,-0.112,0.0,0.0,0.9,-0.9,0.0,0.0,-0.9,-0.9,-1,0,0.380,0.180,9.72,
0.7100,0.1670,0.0762,-0.6294,-1.6949,0.040,-0.073,0.112,-0.157,0.0,0.0,0.4,-0.7,0.0,0.0,-0.4,-0.7,-2,0,0.390,0.170,5.07,
