t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,-0.3954,2.4096,-0.9475,0.9236,0.571,0.403,1.388,1.388,0.0,0.0,5.7,4.0,0.0,0.0,-5.7,726.9,0,0,0.000,0.000,0.01,
0.0050,-0.3954,2.4096,-0.9475,0.9236,1.056,0.074,2.220,2.220,0.0,0.2,10.6,0.7,0.0,0.0,-10.6,723.8,4,0,0.000,0.000,42.19,
0.0100,-0.3954,2.4096,-0.9475,0.9236,1.468,-0.206,2.720,2.720,0.0,0.2,14.7,-2.1,127.4,163.9,-142.1,884.9,10,52,0.000,0.680,5.30,
0.0150,-0.2938,2.4593,-0.9475,0.9236,1.819,-0.443,3.019,3.019,0.0,0.3,18.2,-4.4,161.0,207.0,-179.2,940.6,3,395,0.060,1.360,5.07,
0.0200,-0.2938,2.4593,-0.9475,0.9236,2.117,-0.646,3.199,3.199,0.0,0.3,21.2,-6.5,186.2,239.4,-207.4,971.0,-42,687,0.260,0.100,6.54,
0.0250,-0.2938,2.4593,-0.9475,0.9236,2.252,-0.952,3.307,3.307,0.0,0.3,22.5,-9.5,204.3,262.7,-226.8,991.3,-67,703,0.300,0.080,5.08,
0.0300,-0.2938,2.4593,-0.8621,0.9748,2.368,-1.212,3.372,3.372,0.0,0.3,23.7,-12.1,217.0,279.0,-240.7,1005.0,-73,672,0.350,0.430,6.56,
0.0350,-0.2938,2.4593,-0.8621,0.9748,2.466,-1.433,2.829,1.038,0.0,0.4,24.7,-14.3,209.4,204.8,-234.1,928.6,-77,757,0.460,0.800,8.02,
0.0400,-0.2938,2.4593,-0.8621,0.9748,2.549,-1.621,2.503,-0.362,0.0,0.4,25.5,-16.2,195.7,0.0,-221.2,722.0,-106,811,0.510,0.940,9.05,
0.0450,-0.2938,2.4593,-0.8621,0.9748,2.620,-1.780,2.308,-1.202,0.0,0.5,26.2,-17.8,182.1,0.0,-208.3,720.4,-112,803,0.470,0.980,5.09,
0.0500,-0.2938,2.4593,-0.8621,0.9748,2.680,-1.916,2.190,-1.706,0.0,0.5,26.8,-19.2,170.6,0.0,-197.4,719.1,-109,691,0.470,0.840,5.04,
0.0550,-0.2506,2.3243,-0.8621,0.9748,2.731,-2.032,2.120,-2.008,0.0,0.5,27.3,-20.3,161.7,0.0,-189.0,677.5,-105,587,0.480,1.250,5.06,
0.0600,-0.2506,2.3243,-0.8621,0.9748,2.775,-2.130,2.078,-2.190,0.0,0.5,27.7,-21.3,155.2,-139.4,-182.9,537.1,-109,617,0.480,1.500,5.78,
0.0650,-0.2506,2.3243,-0.8621,0.9748,2.644,-3.858,2.052,-2.299,0.0,0.6,26.4,-38.6,150.6,-166.4,-177.0,492.8,-117,657,0.420,1.020,5.07,
0.0700,-0.2506,2.3243,-0.8042,0.9679,2.533,-5.327,2.037,-2.364,0.0,0.6,25.3,-53.3,147.4,-184.9,-172.7,459.6,-142,550,0.310,0.530,7.10,
0.0750,-0.2506,2.3243,-0.8042,0.9679,2.438,-6.576,1.894,-2.493,0.0,0.6,24.4,-65.8,141.5,-200.7,-165.8,431.4,-163,505,0.180,0.530,9.17,
0.0800,-0.2506,2.3243,-0.8042,0.9679,2.358,-7.638,1.808,-2.570,0.0,0.7,23.6,-76.4,135.5,-212.9,-159.1,408.6,-156,512,0.100,0.180,9.50,
0.0850,-0.2506,2.3243,-0.8042,0.9679,2.290,-8.540,1.756,-2.616,0.0,0.7,22.9,-85.4,130.5,-221.9,-153.4,390.6,-147,475,0.120,0.070,5.02,
0.0900,-0.2506,2.3243,-0.8042,0.9679,2.231,-9.307,1.725,-2.644,0.0,0.7,22.3,-93.1,126.6,-228.4,-148.9,376.6,-142,450,0.100,0.050,5.23,
0.0950,-0.2139,1.6086,-0.8042,0.9679,2.182,-9.959,1.706,-2.661,0.0,0.7,21.8,-99.6,123.7,-232.8,-145.5,150.9,-143,437,0.070,0.000,5.04,
0.1000,-0.2139,1.6086,-0.8042,0.9679,1.855,-10.429,1.695,-2.671,0.0,0.8,18.5,-104.3,121.7,-235.8,-140.3,143.2,-144,410,0.050,0.030,7.03,
0.1050,-0.2139,1.6086,-0.7694,0.9404,1.577,-10.828,1.689,-2.677,0.0,0.8,15.8,-108.3,120.3,-237.9,-136.1,137.2,-140,307,0.070,0.200,6.17,
0.1100,-0.2139,1.6086,-0.7694,0.9404,1.340,-11.168,1.282,-2.591,0.0,0.8,13.4,-111.7,108.1,-236.0,-121.5,135.7,-132,180,0.120,0.040,10.53,
0.1150,-0.2139,1.6086,-0.7694,0.9404,1.139,-11.457,1.038,-2.539,0.0,0.8,11.4,-114.6,0.0,-233.0,-11.4,135.9,-140,189,0.080,0.130,8.55,
0.1200,-0.2139,1.6086,-0.7694,0.9404,0.968,-11.702,0.891,-2.508,0.0,0.9,9.7,-117.0,0.0,-230.1,-9.7,136.3,-144,196,0.000,0.110,5.06,
0.1250,-0.2139,1.6086,-0.7694,0.9404,0.823,-11.911,0.803,-2.490,0.0,0.9,8.2,-119.1,0.0,-227.7,-8.2,136.7,-117,201,0.170,0.100,5.09,
0.1300,-0.2408,1.1523,-0.7694,0.9404,0.700,-12.088,0.751,-2.479,0.0,0.9,7.0,-120.9,0.0,-225.8,-7.0,-0.2,-65,209,0.080,0.110,5.07,
0.1350,-0.2408,1.1523,-0.7694,0.9404,0.595,-12.239,0.719,-2.472,0.0,0.9,5.9,-122.4,0.0,-224.5,-5.9,-0.3,-47,221,0.010,0.090,8.10,
0.1400,-0.2408,1.1523,-0.7694,0.9404,0.371,-10.621,0.700,-2.468,0.0,0.9,3.7,-106.2,0.0,-223.5,-3.7,16.8,-56,188,0.060,0.140,5.07,
0.1450,-0.2408,1.1523,-0.7672,0.8751,0.181,-9.246,0.689,-2.466,0.0,0.9,1.8,-92.5,0.0,-222.9,-1.8,31.3,-42,52,0.080,0.130,11.13,
0.1500,-0.2408,1.1523,-0.7672,0.8751,0.020,-8.078,0.503,-2.330,0.0,1.0,0.2,-80.8,0.0,-217.6,-0.2,48.2,-33,49,0.030,0.260,5.07,
0.1550,-0.2408,1.1523,-0.7672,0.8751,-0.118,-7.084,0.391,-2.248,0.0,1.0,-1.2,-70.8,0.0,-211.5,1.2,64.3,-27,72,0.040,0.260,9.24,
0.1600,-0.2408,1.1523,-0.7672,0.8751,-0.234,-6.240,0.324,-2.200,0.0,1.0,-2.3,-62.4,0.0,-206.1,2.3,78.2,-23,72,0.040,0.270,5.07,
0.1650,-0.2408,1.1523,-0.7672,0.8751,-0.333,-5.522,0.284,-2.170,0.0,1.0,-3.3,-55.2,0.0,-201.8,3.3,89.7,-17,68,0.060,0.330,5.07,
0.1700,-0.2948,1.2219,-0.7672,0.8751,-0.418,-4.912,0.260,-2.153,0.0,1.0,-4.2,-49.1,0.0,-198.6,4.2,119.9,-8,62,0.020,0.390,5.07,
0.1750,-0.2948,1.2219,-0.7672,0.8751,-0.372,-3.319,0.245,-2.142,0.0,1.0,-3.7,-33.2,0.0,-196.2,3.7,138.2,-3,53,0.000,0.470,6.40,
0.1800,-0.2948,1.2219,-0.8106,0.8189,-0.333,-1.965,0.237,-2.136,0.0,1.0,-3.3,-19.7,0.0,-194.6,3.3,153.3,2,56,0.000,0.590,6.33,
0.1850,-0.2948,1.2219,-0.8106,0.8189,-0.300,-0.814,-0.126,-1.863,0.0,1.1,-3.0,-8.1,0.0,-183.9,3.0,175.6,4,72,0.000,0.670,8.79,
0.1900,-0.2948,1.2219,-0.8106,0.8189,-0.271,0.164,-0.344,-1.700,0.0,1.1,-2.7,1.6,0.0,-171.5,2.7,197.8,6,87,0.020,0.740,8.86,
0.1950,-0.2948,1.2219,-0.8106,0.8189,-0.248,0.995,-0.475,-1.602,0.0,1.1,-2.5,10.0,0.0,-160.6,2.5,217.0,8,92,0.020,0.850,5.07,
0.2000,-0.2948,1.2219,-0.8106,0.8189,-0.227,1.702,-0.554,-1.543,0.0,1.1,-2.3,17.0,0.0,-151.9,2.3,232.8,10,112,0.020,0.940,5.06,
0.2050,-0.3149,1.4451,-0.8106,0.8189,-0.210,2.303,-0.601,-1.508,0.0,1.1,-2.1,23.0,0.0,-145.4,2.1,312.3,11,141,0.030,0.960,5.06,
0.2100,-0.3149,1.4451,-0.8106,0.8189,-0.195,2.814,-0.629,-1.487,0.0,1.1,-2.0,28.1,0.0,-140.8,2.0,322.1,12,181,0.050,0.920,5.06,
0.2150,-0.3149,1.4451,-0.8106,0.8189,-0.166,1.955,-0.646,-1.474,0.0,1.2,-1.7,19.6,0.0,-137.5,1.7,316.7,11,212,0.030,1.080,5.06,
0.2200,-0.3149,1.4451,-0.8899,0.7889,-0.141,1.225,-0.656,-1.466,0.0,1.2,-1.4,12.3,0.0,-135.3,1.4,311.7,7,272,0.030,1.000,7.48,
0.2250,-0.3149,1.4451,-0.8899,0.7889,-0.120,0.605,-0.931,-1.283,0.0,1.2,-1.2,6.1,0.0,0.0,1.2,440.8,5,264,0.010,1.030,7.97,
0.2300,-0.3149,1.4451,-0.8899,0.7889,-0.102,0.078,-1.096,-1.172,0.0,1.2,-1.0,0.8,0.0,0.0,1.0,435.5,3,269,0.040,1.100,8.18,
0.2350,-0.3149,1.4451,-0.8899,0.7889,-0.087,-0.370,-1.195,-1.106,0.0,1.2,-0.9,-3.7,0.0,0.0,0.9,431.1,3,296,0.030,1.530,5.19,
0.2400,-0.3149,1.4451,-0.8899,0.7889,-0.074,-0.751,-1.254,-1.067,0.0,1.2,-0.7,-7.5,0.0,0.0,0.7,427.3,1,394,0.030,1.340,5.13,
0.2450,-0.3149,1.4451,-0.8899,0.7889,-0.063,-1.075,-1.289,-1.043,0.0,1.3,-0.6,-10.7,0.0,0.0,0.6,424.1,0,434,0.020,0.960,5.07,
0.2500,-0.3322,1.1313,-0.8899,0.7889,-0.053,-1.350,-1.311,-1.029,0.0,1.3,-0.5,-13.5,0.0,0.0,0.5,327.2,1,418,0.020,0.890,5.08,
0.2550,-0.3322,1.1313,-0.8899,0.7889,-0.180,-2.793,-1.324,-1.020,0.0,1.3,-1.8,-27.9,0.0,0.0,1.8,312.7,0,392,0.000,0.910,7.70,
0.2600,-0.3322,1.1313,-0.9998,0.7652,-0.287,-4.019,-1.331,-1.015,0.0,1.3,-2.9,-40.2,0.0,0.0,2.9,300.5,0,382,0.020,0.580,6.35,
0.2650,-0.3322,1.1313,-0.9998,0.7652,-0.378,-5.061,-1.470,-0.698,0.0,1.3,-3.8,-50.6,0.0,0.0,3.8,290.1,-2,367,0.010,0.420,9.14,
0.2700,-0.3322,1.1313,-0.9998,0.7652,-0.456,-5.947,-1.554,-0.509,0.0,1.3,-4.6,-59.5,0.0,0.0,4.6,281.3,-1,383,0.010,0.160,9.96,
0.2750,-0.3322,1.1313,-0.9998,0.7652,-0.522,-6.700,-1.604,-0.395,0.0,1.4,-5.2,-67.0,-105.4,0.0,110.6,273.7,-1,370,0.000,0.010,5.04,
0.2800,-0.3322,1.1313,-0.9998,0.7652,-0.578,-7.340,-1.634,-0.326,0.0,1.4,-5.8,-73.4,-109.0,0.0,114.7,267.4,-3,338,0.000,0.040,5.01,
0.2850,-0.4185,0.7152,-0.9998,0.7652,-0.625,-7.884,-1.652,-0.285,0.0,1.4,-6.3,-78.8,-111.6,0.0,117.9,137.1,8,310,0.190,0.020,5.07,
0.2900,-0.4185,0.7152,-0.9998,0.7652,-0.666,-8.346,-1.662,-0.261,0.0,1.4,-6.7,-83.5,-113.5,0.0,120.2,132.5,31,286,0.200,0.010,6.29,
0.2950,-0.4185,0.7152,-1.1122,0.7772,-0.918,-7.480,-1.669,-0.246,0.0,1.4,-9.2,-74.8,-114.8,0.0,124.0,141.1,23,284,0.270,0.230,5.08,
0.3000,-0.4185,0.7152,-1.1122,0.7772,-1.133,-6.744,-1.673,-0.237,0.0,1.4,-11.3,-67.4,-115.7,0.0,127.1,148.5,20,183,0.010,0.240,10.83,
0.3050,-0.4185,0.7152,-1.1122,0.7772,-1.316,-6.119,-1.765,0.126,0.0,1.4,-13.2,-61.2,-118.9,0.0,132.0,154.8,24,169,0.420,0.100,5.08,
0.3100,-0.4185,0.7152,-1.1122,0.7772,-1.471,-5.587,-1.820,0.344,0.0,1.4,-14.7,-55.9,-122.3,0.0,137.0,160.1,30,160,0.470,0.040,7.23,
0.3150,-0.4185,0.7152,-1.1122,0.7772,-1.603,-5.135,-1.853,0.475,0.0,1.4,-16.0,-51.4,-125.2,0.0,141.3,164.6,30,155,0.280,0.000,5.07,
0.3200,-0.4185,0.7152,-1.1122,0.7772,-1.715,-4.751,-1.873,0.554,0.0,1.4,-17.1,-47.5,-127.6,0.0,144.7,168.5,36,136,0.580,0.040,5.07,
0.3250,-0.5661,0.7567,-1.1122,0.7772,-1.810,-4.424,-1.885,0.601,-0.0,1.5,-18.1,-44.2,-129.3,0.0,487.1,184.2,43,121,0.590,0.110,5.07,
0.3300,-0.5661,0.7567,-1.1122,0.7772,-1.891,-4.147,-1.892,0.629,-0.0,1.5,-18.9,-41.5,-130.6,0.0,489.1,187.0,58,106,0.620,0.230,6.29,
0.3350,-0.5661,0.7567,-1.1122,0.7772,-2.027,-2.769,-1.896,0.646,-0.0,1.5,-20.3,-27.7,-131.4,0.0,491.4,200.8,93,108,1.150,0.340,5.07,
0.3400,-0.5661,0.7567,-1.2300,0.8097,-2.143,-1.599,-1.899,0.656,-0.0,1.5,-21.4,-16.0,-132.0,0.0,493.1,212.5,348,125,0.970,0.340,6.46,
0.3450,-0.5661,0.7567,-1.2300,0.8097,-2.241,-0.603,-1.900,1.065,-0.1,1.5,-22.4,-6.0,-132.4,0.0,494.5,222.5,391,151,0.510,0.380,9.10,
0.3500,-0.5661,0.7567,-1.2300,0.8097,-2.324,0.242,-1.901,1.311,-0.1,1.5,-23.2,2.4,-132.7,0.0,495.6,230.9,342,177,0.670,0.380,9.38,
0.3550,-0.5661,0.7567,-1.2300,0.8097,-2.395,0.961,-1.902,1.458,-0.1,1.5,-24.0,9.6,-132.8,0.0,496.5,238.1,372,184,0.610,0.410,5.08,
0.3600,-0.5661,0.7567,-1.2300,0.8097,-2.456,1.573,-1.902,1.546,-0.1,1.5,-24.6,15.7,-133.0,0.0,497.3,244.3,424,189,0.390,0.480,5.08,
0.3650,-0.7021,1.0053,-1.2300,0.8097,-2.507,2.092,-1.902,1.599,-0.1,1.5,-25.1,20.9,-133.0,0.0,579.5,324.0,448,194,0.200,0.550,5.08,
0.3700,-0.7021,1.0053,-1.2300,0.8097,-2.299,1.761,-1.902,1.631,-0.1,1.5,-23.0,17.6,-133.1,136.3,577.4,457.0,416,205,0.150,0.630,8.14,
0.3750,-0.7021,1.0053,-1.3457,0.8865,-2.122,1.480,-1.902,1.650,-0.1,1.6,-21.2,14.8,-133.1,141.2,575.7,459.1,461,269,0.230,0.890,8.06,
0.3800,-0.7021,1.0053,-1.3457,0.8865,-1.971,1.242,-2.037,1.975,-0.2,1.6,-19.7,12.4,-136.9,155.8,578.0,471.4,469,430,0.030,1.020,8.96,
0.3850,-0.7021,1.0053,-1.3457,0.8865,-1.844,1.039,-2.117,2.170,-0.2,1.6,-18.4,10.4,-141.4,171.6,581.3,485.2,421,460,0.280,0.720,9.23,
0.3900,-0.7021,1.0053,-1.3457,0.8865,-1.735,0.866,-2.166,2.287,-0.2,1.6,-17.3,8.7,-145.5,185.3,584.3,497.1,425,451,0.490,0.870,5.08,
0.3950,-0.7021,1.0053,-1.3457,0.8865,-1.643,0.719,-2.195,2.357,-0.2,1.6,-16.4,7.2,-148.7,196.0,586.6,506.4,446,443,0.550,1.010,5.11,
0.4000,-0.7409,0.9361,-1.3457,0.8865,-1.564,0.595,-2.212,2.399,-0.2,1.6,-15.6,5.9,-151.2,204.0,611.5,492.4,457,451,0.620,1.100,5.07,
0.4050,-0.7409,0.9361,-1.3457,0.8865,-1.094,-0.183,-2.222,2.424,-0.2,1.6,-10.9,-1.8,-152.9,209.6,608.6,490.3,444,498,0.900,1.030,7.64,
0.4100,-0.7409,0.9361,-1.4553,0.9942,-0.695,-0.844,-2.229,2.439,-0.2,1.7,-7.0,-8.4,-154.2,213.6,605.9,487.6,489,505,1.250,0.790,7.69,
0.4150,-0.7409,0.9361,-1.4553,0.9942,-0.356,-1.405,-2.143,2.941,-0.3,1.7,-3.6,-14.1,-152.5,234.0,600.8,502.5,523,473,1.170,0.730,9.15,
0.4200,-0.7409,0.9361,-1.4553,0.9942,-0.068,-1.883,-2.091,3.242,-0.3,1.7,-0.7,-18.8,-150.1,257.1,595.5,520.8,511,511,1.600,0.450,9.81,
0.4250,-0.7409,0.9361,-1.4553,0.9942,0.178,-2.289,-2.061,3.422,-0.3,1.7,1.8,-22.9,-147.7,277.5,590.8,537.1,544,502,1.610,0.260,5.08,
0.4300,-0.7409,0.9361,-1.4553,0.9942,0.386,-2.633,-2.042,3.530,-0.3,1.7,3.9,-26.3,-145.8,293.6,586.8,549.8,534,501,1.540,0.240,5.15,
0.4350,-0.6258,0.7837,-1.4553,0.9942,0.563,-2.927,-2.031,3.595,-0.3,1.7,5.6,-29.3,-144.4,305.6,514.5,513.1,527,524,1.640,0.130,5.08,
0.4400,-0.6258,0.7837,-1.4553,0.9942,1.251,-2.488,-2.024,3.634,-0.3,1.7,12.5,-24.9,-143.3,314.2,506.6,526.2,561,565,1.520,0.010,8.18,
0.4450,-0.6258,0.7837,-1.5522,1.1346,1.835,-2.115,-2.020,3.658,-0.3,1.7,18.4,-21.1,-142.5,320.2,500.0,535.9,518,513,1.050,0.010,8.14,
0.4500,-0.6258,0.7837,-1.5522,1.1346,2.332,-1.797,-2.018,3.851,-0.4,1.8,23.3,-18.0,-142.0,330.7,494.5,549.6,513,478,1.020,0.350,8.92,
0.4550,-0.6258,0.7837,-1.5522,1.1346,2.754,-1.528,-2.016,3.967,-0.4,1.8,27.5,-15.3,-141.7,341.3,490.0,562.9,542,519,0.600,0.410,9.52,
0.4600,-0.6258,0.7837,-1.5522,1.1346,3.113,-1.299,-2.016,4.036,-0.4,1.8,31.1,-13.0,-141.4,350.1,486.2,574.0,560,505,0.210,0.620,5.08,
0.4650,-0.6258,0.7837,-1.5522,1.1346,3.419,-1.104,-2.015,4.078,-0.4,1.8,34.2,-11.0,-141.3,356.8,483.0,582.7,542,509,0.110,0.860,5.11,
0.4700,-0.3561,0.8734,-1.5522,1.1346,3.678,-0.938,-2.015,4.103,-0.4,1.8,36.8,-9.4,-141.2,361.8,104.8,616.3,528,544,0.150,0.870,5.08,
0.4750,-0.3561,0.8734,-1.5522,1.1346,4.016,-0.579,-2.015,4.118,-0.4,1.8,40.2,-5.8,-141.1,365.3,101.4,623.4,534,553,0.130,0.890,8.16,
0.4800,-0.3561,0.8734,-1.6117,1.2708,4.303,-0.274,-2.014,4.127,-0.4,1.8,43.0,-2.7,-141.1,367.8,98.4,628.9,369,568,0.140,1.170,7.62,
0.4850,-0.3561,0.8734,-1.6117,1.2708,4.547,-0.015,-1.612,4.401,-0.4,1.8,45.5,-0.1,-129.8,379.1,84.7,642.8,211,601,0.030,1.040,9.16,
0.4900,-0.3561,0.8734,-1.6117,1.2708,4.755,0.206,-1.370,4.565,-0.4,1.9,47.5,2.1,-116.2,391.8,69.1,657.8,240,585,0.050,0.930,9.94,
0.4950,-0.3561,0.8734,-1.6117,1.2708,4.931,0.393,-1.225,4.664,-0.4,1.9,49.3,3.9,0.0,403.0,-48.9,670.8,230,599,0.020,0.820,5.08,
0.5000,-0.3561,0.8734,-1.6117,1.2708,5.081,0.552,-1.138,4.723,-0.4,1.9,50.8,5.5,0.0,411.8,-50.4,681.3,199,649,0.070,0.540,5.13,
0.5050,-0.1096,0.8817,-1.6117,1.2708,5.209,0.688,-1.085,4.759,-0.4,1.9,52.1,6.9,0.0,418.4,-51.7,691.7,147,654,0.100,0.300,5.13,
0.5100,-0.1096,0.8817,-1.6117,1.2708,4.847,0.014,-1.054,4.780,-0.4,1.9,48.5,0.1,0.0,423.1,-48.1,689.7,59,663,0.090,0.220,8.90,
0.5150,-0.1096,0.8817,-1.6100,1.3948,4.540,-0.559,-1.035,4.793,-0.4,1.9,45.4,-5.6,0.0,426.4,-45.0,687.3,54,657,0.130,0.200,8.03,
0.5200,-0.1096,0.8817,-1.6100,1.3948,4.278,-1.046,-0.487,4.890,-0.4,1.9,42.8,-10.5,0.0,431.9,-42.4,687.9,49,672,0.100,0.370,8.98,
0.5250,-0.1096,0.8817,-1.6100,1.3948,4.056,-1.460,-0.158,4.948,-0.4,2.0,40.6,-14.6,0.0,437.3,-40.2,689.1,29,678,0.110,0.470,9.18,
0.5300,-0.1096,0.8817,-1.6100,1.3948,3.867,-1.811,0.040,4.983,-0.4,2.0,38.7,-18.1,0.0,441.8,-38.3,690.1,22,676,0.130,0.720,5.07,
0.5350,-0.1096,0.8817,-1.6100,1.3948,3.707,-2.110,0.158,5.004,-0.4,2.0,37.1,-21.1,0.0,445.2,-36.7,690.6,15,708,0.140,0.720,5.17,
0.5400,-0.0187,0.6972,-1.6100,1.3948,3.571,-2.365,0.229,5.017,-0.4,2.0,35.7,-23.6,0.0,447.7,-35.3,426.1,12,713,0.140,0.740,5.07,
0.5450,-0.0187,0.6972,-1.6100,1.3948,2.968,-2.530,0.272,5.024,-0.4,2.0,29.7,-25.3,0.0,449.5,-29.3,426.2,6,685,0.140,0.910,7.78,
0.5500,-0.0187,0.6972,-1.5248,1.5057,2.456,-2.671,0.297,5.029,-0.4,2.0,24.6,-26.7,0.0,450.8,-24.2,426.0,2,537,0.000,0.560,8.26,
0.5550,-0.0187,0.6972,-1.5248,1.5057,2.020,-2.791,0.760,5.032,-0.4,2.0,20.2,-27.9,0.0,451.6,-19.8,425.7,0,428,0.010,0.940,8.93,
0.5600,-0.0187,0.6972,-1.5248,1.5057,1.650,-2.893,1.038,5.033,-0.4,2.0,16.5,-28.9,0.0,452.2,-16.1,425.2,-4,492,0.060,0.650,9.75,
0.5650,-0.0187,0.6972,-1.5248,1.5057,1.335,-2.979,1.205,5.034,-0.4,2.0,13.4,-29.8,0.0,452.5,-13.0,424.7,-18,500,0.160,0.360,5.08,
0.5700,-0.0187,0.6972,-1.5248,1.5057,1.068,-3.053,1.305,5.035,-0.4,2.0,10.7,-30.5,0.0,452.8,-10.3,424.2,-32,475,0.230,0.270,5.18,
0.5750,-0.0693,0.1806,-1.5248,1.5057,0.841,-3.115,1.365,5.035,-0.4,2.0,8.4,-31.2,0.0,452.9,-8.0,423.8,-37,451,0.260,0.250,5.08,
0.5800,-0.0693,0.1806,-1.5248,1.5057,0.261,-2.396,1.401,5.035,-0.4,2.0,2.6,-24.0,0.0,453.0,-2.2,431.0,-49,463,0.290,0.170,7.54,
0.5850,-0.0693,0.1806,-1.4023,1.6633,-0.231,-1.785,1.422,5.036,-0.4,2.0,-2.3,-17.8,0.0,453.1,2.7,437.2,-73,464,0.360,0.000,8.13,
0.5900,-0.0693,0.1806,-1.4023,1.6633,-0.650,-1.265,1.793,4.767,-0.4,2.0,-6.5,-12.7,106.0,443.5,-99.1,432.8,-96,397,0.500,0.180,9.20,
0.5950,-0.0693,0.1806,-1.4023,1.6633,-1.005,-0.824,2.016,4.606,-0.4,2.0,-10.1,-8.2,120.1,431.9,-109.6,425.6,-90,419,0.590,0.360,9.74,
0.6000,-0.0693,0.1806,-1.4023,1.6633,-1.308,-0.448,2.150,4.509,-0.4,2.0,-13.1,-4.5,132.2,421.5,-118.8,419.0,-105,419,0.370,0.340,5.07,
0.6050,-0.0693,0.1806,-1.4023,1.6633,-1.565,-0.129,2.230,4.451,-0.4,2.0,-15.6,-1.3,141.8,413.1,-125.7,413.8,-162,395,0.440,0.450,5.22,
0.6100,-0.1876,0.1206,-1.4023,1.6633,-1.783,0.142,2.278,4.417,-0.4,2.0,-17.8,1.4,148.8,406.9,-130.6,410.3,-167,379,0.490,0.630,5.08,
0.6150,-0.1876,0.1206,-1.4023,1.6633,-1.365,0.523,2.307,4.396,-0.4,2.0,-13.6,5.2,153.9,402.4,-139.9,409.6,-146,395,0.380,0.730,8.74,
0.6200,-0.1876,0.1206,-1.2511,1.8216,-1.009,0.848,2.324,4.383,-0.4,2.0,-10.1,8.5,157.4,399.2,-146.9,409.7,-142,416,0.270,0.750,8.05,
0.6250,-0.1876,0.1206,-1.2511,1.8216,-0.707,1.123,2.558,4.062,-0.4,2.0,-7.1,11.2,166.1,385.8,-158.6,399.0,-125,410,0.170,0.820,8.98,
0.6300,-0.1876,0.1206,-1.2511,1.8216,-0.450,1.358,2.699,3.870,-0.4,2.0,-4.5,13.6,175.2,370.8,-170.3,386.3,-98,389,0.020,1.010,9.11,
0.6350,-0.1876,0.1206,-1.2511,1.8216,-0.231,1.557,2.783,3.754,-0.4,2.0,-2.3,15.6,183.1,357.6,-180.3,375.2,-91,394,0.070,1.080,5.08,
0.6400,-0.1876,0.1206,-1.2511,1.8216,-0.045,1.726,2.834,3.685,-0.4,2.0,-0.5,17.3,189.2,347.2,-188.3,366.5,-90,405,0.140,1.010,5.15,
0.6450,-0.0601,0.1183,-1.2511,1.8216,0.113,1.870,2.864,3.643,-0.4,2.0,1.1,18.7,193.7,339.5,-194.4,360.2,-91,392,0.210,1.010,5.08,
0.6500,-0.0601,0.1183,-1.2511,1.8216,0.935,1.086,2.882,3.618,-0.4,2.0,9.3,10.9,196.9,334.0,-205.9,346.8,-85,355,0.310,1.080,7.59,
0.6550,-0.0601,0.1183,-1.0804,1.9345,1.634,0.420,2.893,3.603,-0.4,2.0,16.3,4.2,199.2,330.1,-215.1,336.3,-73,354,0.410,1.130,7.68,
0.6600,-0.0601,0.1183,-1.0804,1.9345,2.228,-0.147,2.989,3.236,-0.4,2.0,22.3,-1.5,203.2,314.6,-225.1,315.1,-84,374,0.270,0.850,9.00,
0.6650,-0.0601,0.1183,-1.0804,1.9345,2.733,-0.628,3.047,3.016,-0.4,2.0,27.3,-6.3,207.2,297.3,-234.2,293.0,-91,351,0.640,0.680,9.38,
0.6700,-0.0601,0.1183,-1.0804,1.9345,3.163,-1.038,3.081,2.884,-0.4,2.0,31.6,-10.4,210.6,282.2,-241.8,273.8,-91,339,0.730,0.590,5.08,
0.6750,-0.0601,0.1183,-1.0804,1.9345,3.527,-1.386,3.102,2.805,-0.4,2.0,35.3,-13.9,213.2,270.3,-248.1,258.4,-108,326,0.740,0.480,5.69,
0.6800,0.2106,-0.1311,-1.0804,1.9345,3.838,-1.681,3.115,2.757,-0.4,2.0,38.4,-16.8,215.2,261.4,-253.1,246.6,-123,331,0.750,0.330,5.08,
0.6850,0.2106,-0.1311,-1.0804,1.9345,3.917,-1.950,3.122,2.729,-0.4,2.0,39.2,-19.5,216.5,255.1,-255.3,237.6,-165,326,0.730,0.170,8.22,
0.6900,0.2106,-0.1311,-0.9053,2.0052,3.984,-2.177,3.127,2.711,-0.4,2.0,39.8,-21.8,217.5,250.7,-256.9,230.9,-188,325,0.660,0.010,8.26,
0.6950,0.2106,-0.1311,-0.9053,2.0052,4.041,-2.371,3.264,2.209,-0.4,2.0,40.4,-23.7,221.9,229.9,-261.9,208.2,-167,267,0.670,0.000,9.56,
0.7000,0.2106,-0.1311,-0.9053,2.0052,4.089,-2.536,3.346,1.907,-0.4,2.0,40.9,-25.4,226.8,206.6,-267.3,183.2,-161,238,0.740,0.100,9.12,
