t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.1700,-0.1200,2.2442,-0.8484,7.9951,11.042,-7.906,0.725,-0.021,110.4,39.5,50.8,-0.8,-161.2,599.8,88,650,0.570,0.080,5.59
0.1750,-0.1200,2.2442,-0.8484,7.9951,11.064,-8.113,0.569,0.032,110.6,40.6,39.9,1.3,-150.5,602.9,86,595,0.020,0.080,9.55
0.1800,-0.1200,2.2442,-0.8484,7.9951,11.083,-8.289,0.476,0.064,110.8,41.4,33.3,2.6,-144.1,605.1,111,591,0.760,0.270,5.08
0.1850,-0.1200,2.2442,-0.8484,7.9951,11.099,-8.439,0.420,0.083,111.0,42.2,29.4,3.3,-140.4,606.6,108,621,0.860,0.260,5.57
0.1900,0.4091,1.8120,-0.8484,7.9951,11.113,-8.567,0.386,0.095,111.1,42.8,27.0,3.8,-138.2,499.6,100,628,0.910,0.300,5.07
0.1950,0.4091,1.8120,-0.8198,7.9898,11.125,-8.675,0.366,0.102,111.2,43.4,25.6,4.1,-136.9,500.4,87,607,0.960,0.490,6.62
0.2000,0.4091,1.8120,-0.8198,7.9898,10.245,-8.330,0.354,0.106,102.4,41.7,24.8,4.2,-127.2,498.9,55,555,1.060,0.470,9.48
0.2050,0.4091,1.8120,-0.8198,7.9898,9.497,-8.038,0.347,0.108,95.0,40.2,24.3,4.3,-119.2,497.5,25,509,1.020,0.700,5.84
0.2100,0.4091,1.8120,-0.8198,7.9898,8.862,-7.789,0.566,0.154,88.6,38.9,39.6,6.2,-128.2,498.1,13,498,0.980,0.790,5.08
0.2150,0.4091,1.8120,-0.8198,7.9898,8.321,-7.577,0.698,0.182,83.2,37.9,48.8,7.3,-132.1,498.2,-2,523,0.990,0.790,9.09
0.2200,0.4091,1.8120,-0.8198,7.9898,7.862,-7.397,0.777,0.199,78.6,37.0,54.4,8.0,-133.0,497.9,-15,529,1.040,0.660,5.08
0.2250,0.4091,1.8120,-0.8198,7.9898,7.472,-7.245,0.824,0.209,74.7,36.2,57.7,8.4,-132.4,497.6,-30,512,1.050,0.640,5.05
0.2300,0.5222,1.5175,-0.8198,7.9898,7.140,-7.115,0.853,0.215,71.4,35.6,59.7,8.6,-444.4,423.5,-42,495,1.050,0.610,5.07
0.2350,0.5222,1.5175,-0.7883,7.9910,5.364,-6.685,0.870,0.218,53.6,33.4,60.9,8.7,-427.8,421.5,-93,527,0.950,0.380,11.80
0.2400,0.5222,1.5175,-0.7883,7.9910,3.854,-6.320,0.880,0.221,38.5,31.6,61.6,8.8,-413.4,419.8,-231,487,1.580,0.050,5.52
0.2450,0.5222,1.5175,-0.7883,7.9910,2.571,-6.010,0.304,0.132,25.7,30.1,21.3,5.3,-360.3,414.7,-388,438,0.810,0.080,5.07
0.2500,0.5222,1.5175,-0.7883,7.9910,1.480,-5.747,-0.041,0.079,14.8,28.7,-2.9,3.2,-325.2,411.3,-352,430,0.600,0.110,8.01
0.2550,0.5222,1.5175,-0.7883,7.9910,0.553,-5.522,-0.249,0.048,5.5,27.6,-17.4,1.9,-301.4,408.9,-331,431,0.630,0.010,5.08
0.2600,0.5222,1.5175,-0.7883,7.9910,-0.235,-5.332,-0.373,0.029,-2.3,26.7,-26.1,1.1,-284.8,407.2,-326,419,0.520,0.030,5.08
0.2650,0.5222,1.5175,-0.7883,7.9910,-0.904,-5.170,-0.448,0.017,-9.0,25.9,-31.3,0.7,-272.9,405.9,-321,397,0.410,0.120,5.08
0.2700,0.2244,1.3327,-0.7883,7.9910,-1.474,-5.032,-0.492,0.010,-14.7,25.2,-34.5,0.4,49.2,358.7,-303,394,0.350,0.190,5.07
0.2750,0.2244,1.3327,-0.8258,7.9930,-2.663,-4.613,-0.519,0.006,-26.6,23.1,-36.3,0.2,63.0,356.5,-269,414,0.320,0.210,11.35
0.2800,0.2244,1.3327,-0.8258,7.9930,-3.673,-4.257,-0.535,0.004,-36.7,21.3,-37.5,0.1,74.2,354.6,-234,409,0.370,0.170,5.06
0.2850,0.2244,1.3327,-0.8258,7.9930,-4.532,-3.954,-0.545,0.002,-45.3,19.8,-38.2,0.1,83.5,353.0,-130,385,0.130,0.260,5.07
0.2900,0.2244,1.3327,-0.8258,7.9930,-5.263,-3.697,-0.506,0.001,-52.6,18.5,-35.4,0.1,88.0,351.7,-31,355,0.020,0.420,5.07
0.2950,0.2244,1.3327,-0.8258,7.9930,-5.883,-3.478,-0.483,0.001,-58.8,17.4,-33.8,0.0,92.6,350.6,-93,351,0.080,0.560,8.55
0.3000,0.2244,1.3327,-0.8258,7.9930,-6.411,-3.292,-0.469,0.000,-64.1,16.5,-32.8,0.0,96.9,349.7,-128,375,0.460,0.560,5.08
0.3050,0.2244,1.3327,-0.8258,7.9930,-6.859,-3.134,-0.460,0.000,-68.6,15.7,-32.2,0.0,100.8,348.9,-139,394,0.710,0.560,5.08
0.3100,-0.2383,1.2094,-0.8258,7.9930,-7.240,-3.000,-0.455,0.000,-72.4,15.0,-31.9,0.0,104.3,317.3,-128,390,0.830,0.560,5.07
0.3150,-0.2383,1.2094,-0.8509,7.9890,-7.396,-2.852,-0.452,0.000,-74.0,14.3,-31.7,0.0,105.6,316.6,-113,319,0.990,0.750,11.28
0.3200,-0.2383,1.2094,-0.8509,7.9890,-7.529,-2.726,-0.450,0.000,-75.3,13.6,-31.5,0.0,106.8,316.0,-105,325,1.260,0.840,5.06
0.3250,-0.2383,1.2094,-0.8509,7.9890,-7.642,-2.619,-0.449,0.000,-76.4,13.1,-31.4,0.0,107.9,315.4,-90,329,1.340,0.820,5.08
0.3300,-0.2383,1.2094,-0.8509,7.9890,-7.738,-2.529,-0.717,0.000,-77.4,12.6,-50.2,0.0,127.6,315.0,-66,324,1.340,0.840,5.07
0.3350,-0.2383,1.2094,-0.8509,7.9890,-7.819,-2.451,-0.878,0.000,-78.2,12.3,-61.5,0.0,139.6,314.6,-36,306,1.350,0.850,7.53
0.3400,-0.2383,1.2094,-0.8509,7.9890,-7.889,-2.386,-0.974,0.000,-78.9,11.9,-68.2,0.0,147.1,314.3,-24,298,1.420,0.920,5.07
0.3450,-0.2383,1.2094,-0.8509,7.9890,-7.947,-2.330,-1.032,0.000,-79.5,11.7,-72.3,0.0,151.7,314.0,-5,301,1.520,0.890,5.06
0.3500,-0.5386,1.0883,-0.8509,7.9890,-7.997,-2.283,-1.067,0.000,-80.0,11.4,-74.7,0.0,477.8,283.5,1,314,1.630,0.790,5.07
0.3550,-0.5386,1.0883,-0.9165,7.9799,-6.764,-2.259,-1.088,0.000,-67.6,11.3,-76.1,0.0,467.0,283.4,28,332,1.740,0.610,11.14
0.3600,-0.5386,1.0883,-0.9165,7.9799,-5.716,-2.239,-1.100,0.000,-57.2,11.2,-77.0,0.0,457.4,283.3,190,336,2.830,0.380,5.30
0.3650,-0.5386,1.0883,-0.9165,7.9799,-4.825,-2.222,-1.108,0.000,-48.3,11.1,-77.5,0.0,449.0,283.2,342,326,1.670,0.320,5.07
0.3700,-0.5386,1.0883,-0.9165,7.9799,-4.068,-2.208,-0.844,-0.134,-40.7,11.0,-59.1,-5.4,422.9,277.7,282,303,1.520,0.320,5.07
0.3750,-0.5386,1.0883,-0.9165,7.9799,-3.424,-2.196,-0.685,-0.215,-34.2,11.0,-48.0,-8.6,405.4,274.5,329,282,2.070,0.310,7.35
0.3800,-0.5386,1.0883,-0.9165,7.9799,-2.877,-2.185,-0.590,-0.263,-28.8,10.9,-41.3,-10.5,393.3,272.5,340,280,1.510,0.280,5.07
0.3850,-0.5386,1.0883,-0.9165,7.9799,-2.412,-2.176,-0.533,-0.292,-24.1,10.9,-37.3,-11.7,384.6,271.3,295,288,1.630,0.190,5.61
0.3900,-0.4238,0.9776,-0.9165,7.9799,-2.016,-2.169,-0.499,-0.310,-20.2,10.8,-34.9,-12.4,55.1,-1.5,299,303,1.700,0.070,5.07
0.3950,-0.4238,0.9776,-0.9197,7.9740,-1.680,-2.162,-0.478,-0.320,-16.8,10.8,-33.5,-12.8,50.3,-2.0,306,306,1.500,0.000,6.26
0.4000,-0.4238,0.9776,-0.9197,7.9740,-0.404,-2.157,-0.466,-0.326,-4.0,10.8,-32.6,-13.1,36.7,-2.3,99,129,0.690,0.140,9.41
0.4050,-0.4238,0.9776,-0.9197,7.9740,0.680,-2.152,-0.459,-0.330,6.8,10.8,-32.1,-13.2,25.3,-2.4,94,40,1.140,0.030,6.08
0.4100,-0.4238,0.9776,-0.9197,7.9740,1.602,-2.148,0.172,-0.198,16.0,10.7,12.1,-7.9,-28.1,2.8,120,45,0.660,0.020,5.08
0.4150,-0.4238,0.9776,-0.9197,7.9740,2.386,-2.145,0.551,-0.119,23.9,10.7,38.6,-4.8,-62.4,6.0,130,42,0.430,0.010,8.71
0.4200,-0.4238,0.9776,-0.9197,7.9740,3.052,-2.142,0.778,-0.071,30.5,10.7,54.5,-2.9,-85.0,7.9,139,35,0.120,0.010,5.07
0.4250,-0.4238,0.9776,-0.9197,7.9740,3.618,-2.140,0.915,-0.043,36.2,10.7,64.0,-1.7,-100.2,9.0,136,31,0.040,0.020,5.07
0.4300,0.0181,0.8507,-0.9197,7.9740,4.099,-2.138,0.996,-0.026,41.0,10.7,69.7,-1.0,-110.7,9.7,127,29,0.170,0.010,5.07
0.4350,0.0181,0.8507,-0.8694,7.9660,4.894,-2.153,1.045,-0.015,48.9,10.8,73.2,-0.6,-122.1,10.1,39,27,0.170,0.030,11.96
0.4400,0.0181,0.8507,-0.8694,7.9660,5.570,-2.166,1.075,-0.009,55.7,10.8,75.2,-0.4,-130.9,10.5,20,23,0.120,0.010,5.06
0.4450,0.0181,0.8507,-0.8694,7.9660,6.145,-2.177,1.093,-0.006,61.4,10.9,76.5,-0.2,-137.9,10.7,11,22,0.160,0.030,5.06
0.4500,0.0181,0.8507,-0.8694,7.9660,6.633,-2.186,1.058,0.041,66.3,10.9,74.1,1.7,-140.4,12.6,3,20,0.060,0.020,5.06
0.4550,0.0181,0.8507,-0.8694,7.9660,7.048,-2.194,1.038,0.070,70.5,11.0,72.7,2.8,-143.1,13.8,10,16,0.210,0.040,8.02
0.4600,0.0181,0.8507,-0.8694,7.9660,7.401,-2.200,1.026,0.087,74.0,11.0,71.8,3.5,-145.8,14.5,13,12,0.430,0.020,5.07
0.4650,0.0181,0.8507,-0.8694,7.9660,7.701,-2.206,1.018,0.097,77.0,11.0,71.3,3.9,-148.3,14.9,13,10,0.300,0.070,5.06
0.4700,0.4317,0.7763,-0.8694,7.9660,7.956,-2.211,1.014,0.103,79.6,11.1,71.0,4.1,-150.5,15.2,13,9,0.590,0.100,5.09
0.4750,0.4317,0.7763,-0.8157,7.9648,7.383,-1.812,1.011,0.106,73.8,9.1,70.8,4.3,-144.6,13.3,13,11,0.680,0.090,12.07
0.4800,0.4317,0.7763,-0.8157,7.9648,6.897,-1.473,1.010,0.109,69.0,7.4,70.7,4.3,-139.6,11.7,10,10,0.780,0.120,5.93
0.4850,0.4317,0.7763,-0.8157,7.9648,6.483,-1.185,1.009,0.110,64.8,5.9,70.6,4.4,-135.4,10.3,4,8,0.810,0.080,5.58
0.4900,0.4317,0.7763,-0.8157,7.9648,6.132,-0.940,1.008,0.111,61.3,4.7,70.6,4.4,-131.9,9.1,-4,3,0.860,0.110,9.51
0.4950,0.4317,0.7763,-0.8157,7.9648,5.833,-0.732,1.008,0.111,58.3,3.7,70.5,4.4,-128.9,8.1,-12,1,0.880,0.120,5.07
0.5000,0.4317,0.7763,-0.8157,7.9648,5.579,-0.555,1.007,0.111,55.8,2.8,70.5,4.5,-126.3,7.2,-21,2,0.910,0.130,5.58
0.5050,0.5464,0.8141,-0.8157,7.9648,5.364,-0.405,1.007,0.112,53.6,2.0,70.5,4.5,-452.0,6.5,-26,1,0.910,0.120,5.07
0.5100,0.5464,0.8141,-0.7749,7.9694,5.180,-0.277,1.007,0.112,51.8,1.4,70.5,4.5,-450.2,5.9,-39,1,0.890,0.120,6.63
0.5150,0.5464,0.8141,-0.7749,7.9694,3.866,-0.118,1.007,0.112,38.7,0.6,70.5,4.5,-437.0,5.1,-342,0,1.420,0.120,9.50
0.5200,0.5464,0.8141,-0.7749,7.9694,2.749,0.017,1.007,0.112,27.5,-0.1,70.5,4.5,-425.8,4.4,-359,0,0.610,0.160,5.77
0.5250,0.5464,0.8141,-0.7749,7.9694,1.799,0.132,0.470,0.112,18.0,-0.7,32.9,4.5,-378.7,3.8,-310,0,0.760,0.140,5.06
0.5300,0.5464,0.8141,-0.7749,7.9694,0.992,0.230,0.148,0.112,9.9,-1.1,10.3,4.5,-348.1,3.3,-318,0,0.870,0.170,8.02
0.5350,0.5464,0.8141,-0.7749,7.9694,0.306,0.313,-0.046,0.112,3.1,-1.6,-3.2,4.5,-327.7,2.9,-332,1,0.610,0.140,5.06
0.5400,0.5464,0.8141,-0.7749,7.9694,-0.277,0.384,-0.162,0.112,-2.8,-1.9,-11.3,4.5,-313.8,2.6,-305,0,0.450,0.150,5.44
0.5450,0.3211,0.8591,-0.7749,7.9694,-0.772,0.443,-0.231,0.112,-7.7,-2.2,-16.2,4.5,23.9,2.3,-301,0,0.420,0.130,5.07
0.5500,0.3211,0.8591,-0.7907,7.9688,-1.194,0.494,-0.273,0.112,-11.9,-2.5,-19.1,4.5,31.1,2.0,-344,1,0.200,0.150,6.11
0.5550,0.3211,0.8591,-0.7907,7.9688,-2.156,0.437,-0.298,0.112,-21.6,-2.2,-20.9,4.5,42.4,2.3,-188,0,0.340,0.140,8.42
0.5600,0.3211,0.8591,-0.7907,7.9688,-2.974,0.388,-0.313,0.112,-29.7,-1.9,-21.9,4.5,51.7,2.5,-52,0,0.010,0.140,5.18
0.5650,0.3211,0.8591,-0.7907,7.9688,-3.669,0.347,-0.591,0.067,-36.7,-1.7,-41.4,2.7,78.0,1.0,-35,0,0.000,0.130,5.07
0.5700,0.3211,0.8591,-0.7907,7.9688,-4.260,0.312,-0.757,0.040,-42.6,-1.6,-53.0,1.6,95.6,0.1,-38,0,0.100,0.150,8.91
0.5750,0.3211,0.8591,-0.7907,7.9688,-4.763,0.282,-0.857,0.024,-47.6,-1.4,-60.0,1.0,107.6,-0.4,-25,0,0.130,0.110,5.07
0.5800,0.3211,0.8591,-0.7907,7.9688,-5.190,0.256,-0.917,0.015,-51.9,-1.3,-64.2,0.6,116.1,-0.7,-8,0,0.190,0.150,5.07
0.5850,-0.0725,0.8446,-0.7907,7.9688,-5.553,0.235,-0.953,0.009,-55.5,-1.2,-66.7,0.3,122.3,-0.8,-29,0,0.230,0.110,5.07
0.5900,-0.0725,0.8446,-0.8310,7.9645,-5.861,0.216,-0.975,0.005,-58.6,-1.1,-68.2,0.2,126.8,-0.9,-66,0,0.290,0.130,6.36
0.5950,-0.0725,0.8446,-0.8310,7.9645,-6.258,0.049,-0.988,0.003,-62.6,-0.2,-69.1,0.1,131.7,-0.1,-79,2,0.750,0.120,9.51
0.6000,-0.0725,0.8446,-0.8310,7.9645,-6.595,-0.092,-0.995,0.002,-65.9,0.5,-69.7,0.1,135.6,0.5,-73,0,0.870,0.110,6.12
0.6050,-0.0725,0.8446,-0.8310,7.9645,-6.881,-0.213,-1.179,-0.088,-68.8,1.1,-82.5,-3.5,151.4,-2.5,-66,0,1.030,0.130,5.08
0.6100,-0.0725,0.8446,-0.8310,7.9645,-7.125,-0.315,-1.289,-0.143,-71.2,1.6,-90.3,-5.7,161.5,-4.1,-46,0,1.160,0.120,9.04
0.6150,-0.0725,0.8446,-0.8310,7.9645,-7.332,-0.402,-1.356,-0.175,-73.3,2.0,-94.9,-7.0,168.2,-5.0,-28,1,1.290,0.110,5.07
0.6200,-0.0725,0.8446,-0.8310,7.9645,-7.508,-0.476,-1.395,-0.195,-75.1,2.4,-97.7,-7.8,172.7,-5.4,-10,1,1.340,0.110,5.15
0.6250,-0.3988,0.8045,-0.8876,7.9593,-7.657,-0.539,-1.419,-0.206,-76.6,2.7,-99.3,-8.3,175.9,-5.6,-1,2,1.480,0.100,5.07
0.6300,-0.3988,0.8045,-0.8876,7.9593,-6.744,-0.475,-1.433,-0.213,-67.4,2.4,-100.3,-8.5,167.8,-6.2,27,0,1.630,0.120,12.38
0.6350,-0.3988,0.8045,-0.8876,7.9593,-5.967,-0.420,-1.442,-0.217,-59.7,2.1,-100.9,-8.7,160.6,-6.6,38,0,1.770,0.100,5.06
0.6400,-0.3988,0.8045,-0.8876,7.9593,-5.307,-0.374,-1.089,-0.130,-53.1,1.9,-76.2,-5.2,129.3,-3.3,44,0,1.750,0.120,5.06
0.6450,-0.3988,0.8045,-0.8876,7.9593,-4.746,-0.335,-0.877,-0.078,-47.5,1.7,-61.4,-3.1,108.9,-1.5,54,0,1.780,0.100,8.47
0.6500,-0.3988,0.8045,-0.8876,7.9593,-4.269,-0.301,-0.750,-0.047,-42.7,1.5,-52.5,-1.9,95.2,-0.4,57,0,1.640,0.070,5.07
0.6550,-0.3988,0.8045,-0.8876,7.9593,-3.864,-0.273,-0.674,-0.028,-38.6,1.4,-47.2,-1.1,85.8,0.2,44,0,1.590,0.100,5.07
0.6600,-0.3988,0.8045,-0.8876,7.9593,-3.519,-0.249,-0.628,-0.017,-35.2,1.2,-44.0,-0.7,79.2,0.6,45,0,1.590,0.090,5.07
0.6650,-0.3661,0.8235,-0.8876,7.9593,-3.226,-0.228,-0.601,-0.010,-32.3,1.1,-42.0,-0.4,74.3,0.7,53,0,1.470,0.090,5.07
0.6700,-0.3661,0.8235,-0.8969,7.9558,-1.937,-0.026,-0.584,-0.006,-19.4,0.1,-40.9,-0.2,60.3,-0.1,75,0,1.320,0.120,12.20
0.6750,-0.3661,0.8235,-0.8969,7.9558,-0.840,0.146,-0.574,-0.004,-8.4,-0.7,-40.2,-0.1,48.6,-0.9,91,-1,1.090,0.100,6.58
0.6800,-0.3661,0.8235,-0.8969,7.9558,0.091,0.292,0.148,-0.047,0.9,-1.5,10.3,-1.9,-11.3,-3.3,98,0,0.940,0.120,5.08
0.6850,-0.3661,0.8235,-0.8969,7.9558,0.883,0.416,0.581,-0.073,8.8,-2.1,40.7,-2.9,-49.5,-5.0,106,0,0.810,0.100,9.69
0.6900,-0.3661,0.8235,-0.8969,7.9558,1.557,0.521,0.841,-0.089,15.6,-2.6,58.9,-3.5,-74.4,-6.1,109,0,0.580,0.100,5.08
0.6950,-0.3661,0.8235,-0.8969,7.9558,2.129,0.611,0.997,-0.098,21.3,-3.1,69.8,-3.9,-91.1,-7.0,86,0,0.460,0.120,5.00
0.7000,-0.0589,0.8466,-0.8969,7.9558,2.615,0.687,1.091,-0.103,26.2,-3.4,76.3,-4.1,-102.5,-7.6,70,-1,0.400,0.080,5.08
0.7050,-0.0589,0.8466,-0.8408,7.9607,3.163,0.450,1.147,-0.107,31.6,-2.2,80.3,-4.3,-111.9,-6.5,33,0,0.370,0.110,6.65
0.7100,-0.0589,0.8466,-0.8408,7.9607,3.629,0.248,1.180,-0.109,36.3,-1.2,82.6,-4.4,-118.9,-5.6,3,0,0.390,0.090,10.15
0.7150,-0.0589,0.8466,-0.8408,7.9607,4.024,0.077,1.201,-0.110,40.2,-0.4,84.0,-4.4,-124.3,-4.8,-1,0,0.330,0.070,5.06
0.7200,-0.0589,0.8466,-0.8408,7.9607,4.361,-0.069,0.810,-0.066,43.6,0.3,56.7,-2.6,-100.3,-2.3,-9,0,0.310,0.070,5.06
0.7250,-0.0589,0.8466,-0.8408,7.9607,4.647,-0.193,0.575,-0.040,46.5,1.0,40.3,-1.6,-86.7,-0.6,-17,0,0.270,0.090,8.01
0.7300,-0.0589,0.8466,-0.8408,7.9607,4.890,-0.298,0.435,-0.024,48.9,1.5,30.4,-1.0,-79.3,0.5,-9,0,0.260,0.100,5.08
0.7350,-0.0589,0.8466,-0.8408,7.9607,5.096,-0.388,0.350,-0.014,51.0,1.9,24.5,-0.6,-75.5,1.4,7,0,0.210,0.080,5.08
0.7400,0.2391,0.7907,-0.8408,7.9607,5.272,-0.464,0.300,-0.009,52.7,2.3,21.0,-0.3,-73.7,2.0,11,1,0.150,0.080,5.07
0.7450,0.2391,0.7907,-0.8122,7.9554,5.421,-0.529,0.269,-0.005,54.2,2.6,18.9,-0.2,-73.1,2.4,11,0,0.010,0.090,5.74
0.7500,0.2391,0.7907,-0.8122,7.9554,5.229,-0.567,0.251,-0.003,52.3,2.8,17.6,-0.1,-69.9,2.7,11,1,0.070,0.080,9.36
0.7550,0.2391,0.7907,-0.8122,7.9554,5.066,-0.599,0.240,-0.002,50.7,3.0,16.8,-0.1,-67.5,2.9,4,0,0.030,0.090,6.02
0.7600,0.2391,0.7907,-0.8122,7.9554,4.927,-0.627,0.547,0.088,49.3,3.1,38.3,3.5,-87.6,6.7,3,0,0.020,0.120,5.07
0.7650,0.2391,0.7907,-0.8122,7.9554,4.809,-0.650,0.731,0.143,48.1,3.3,51.2,5.7,-99.3,9.0,0,0,0.000,0.140,9.03
0.7700,0.2391,0.7907,-0.8122,7.9554,4.709,-0.670,0.841,0.175,47.1,3.4,58.9,7.0,-106.0,10.4,-5,0,0.040,0.080,5.07
0.7750,0.2391,0.7907,-0.8122,7.9554,4.623,-0.687,0.908,0.195,46.2,3.4,63.5,7.8,-109.8,11.2,-18,1,0.080,0.090,5.07
