t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
2.260,-0.1478,-0.0,0.2597,0.0,-0.5149,7.3665,1,0,51.43,0.00,0.170,0.420,20.08
2.280,-0.1360,-0.0,0.3182,0.0,-0.5078,7.4391,0,0,51.43,0.00,0.170,0.430,20.06
2.300,-0.1360,-0.0,0.3182,0.0,-0.5078,7.4391,1,0,51.43,0.00,0.160,0.420,20.08
2.320,-0.1114,-0.0,0.3859,0.0,-0.5078,7.4391,2,0,51.43,0.00,0.170,0.430,20.09
2.340,-0.1114,-0.0,0.3859,0.0,-0.4998,7.5050,1,0,51.43,0.00,0.150,0.420,20.08
2.360,-0.1114,-0.0,0.3859,0.0,-0.4998,7.5050,0,0,51.43,0.00,0.160,0.420,20.08
2.380,-0.1028,-0.0,0.4652,0.0,-0.5024,7.5901,0,0,51.43,0.00,0.150,0.400,20.07
2.400,-0.1028,-0.0,0.4652,0.0,-0.5024,7.5901,6,0,51.43,0.00,0.150,0.400,20.07
2.420,-0.1092,-0.0,0.5492,0.0,-0.5024,7.5901,8,0,51.43,0.00,0.120,0.410,20.07
2.440,-0.1092,-0.0,0.5492,0.0,-0.5753,7.5392,6,0,51.43,0.00,0.110,0.410,20.07
2.460,-0.1092,-0.0,0.5492,0.0,-0.5753,7.5392,1,0,51.43,0.00,0.100,0.410,20.07
2.480,-0.1571,-0.0,0.6265,0.0,-0.6304,7.5205,-2,0,51.43,0.00,0.120,0.410,20.06
2.500,-0.1571,-0.0,0.6265,0.0,-0.6304,7.5205,-3,0,51.43,0.00,0.120,0.410,20.08
2.520,-0.2423,-0.0,0.6694,0.0,-0.6304,7.5205,-4,0,51.43,0.00,0.140,0.420,20.07
2.540,-0.2423,-0.0,0.6694,0.0,-0.6703,7.3481,-5,0,51.43,0.00,0.140,0.420,20.08
2.560,-0.2423,-0.0,0.6694,0.0,-0.6703,7.3481,-2,0,51.43,0.00,0.150,0.410,20.08
2.580,-0.3119,-0.0,0.6581,0.0,-0.7143,7.1888,0,0,51.43,0.00,0.150,0.420,20.07
2.600,-0.3119,-0.0,0.6581,0.0,-0.7143,7.1888,0,0,51.43,0.00,0.160,0.420,20.08
2.620,-0.3564,-0.0,0.5798,0.0,-0.7143,7.1888,0,0,51.43,0.00,0.140,0.420,20.08
2.640,-0.3564,-0.0,0.5798,0.0,-0.8065,6.8874,0,0,51.43,0.00,0.140,0.430,20.07
2.660,-0.3564,-0.0,0.5798,0.0,-0.8065,6.8874,0,0,51.43,0.00,0.150,0.430,20.08
2.680,-0.4034,-0.0,0.4301,0.0,-0.8523,6.5147,0,0,51.43,0.00,0.140,0.430,20.07
2.700,-0.4034,-0.0,0.4301,0.0,-0.8523,6.5147,2,0,51.43,0.00,0.140,0.390,20.08
2.720,-0.4549,-0.0,0.1805,0.0,-0.8523,6.5147,2,0,51.43,0.00,0.130,0.420,20.08
2.740,-0.4549,-0.0,0.1805,0.0,-0.9348,6.0421,0,0,51.43,0.00,0.120,0.410,20.07
2.760,-0.4549,-0.0,0.1805,0.0,-0.9348,6.0421,0,0,51.43,0.00,0.130,0.420,20.07
2.780,-0.5269,316.2,-0.1576,0.0,-0.9772,5.4844,-1,0,51.43,0.00,0.140,0.410,20.07
2.800,-0.5269,316.2,-0.1576,0.0,-0.9772,5.4844,-1,0,51.43,0.00,0.140,0.420,20.06
2.820,-0.6105,366.3,-0.5968,0.0,-0.9772,5.4844,198,0,51.43,0.00,0.650,0.430,20.08
2.840,-0.6105,366.3,-0.5968,0.0,-0.9769,4.9653,198,0,54.29,0.00,0.460,0.410,20.08
2.860,-0.6105,366.3,-0.5968,0.0,-0.9769,4.9653,258,0,54.29,0.00,0.830,0.430,20.08
2.880,-0.6354,381.2,-1.0901,-327.0,-1.0228,4.4957,293,0,57.14,0.00,0.980,0.420,20.07
2.900,-0.6354,381.2,-1.0901,-327.0,-1.0228,4.4957,328,0,60.00,0.00,1.120,0.400,20.06
2.920,-0.5104,306.3,-1.6299,-489.0,-1.0228,4.4957,363,-191,60.00,-2.86,1.370,0.890,20.07
2.940,-0.5104,306.3,-1.6299,-489.0,-0.9737,3.8885,375,-235,62.86,-2.86,1.310,0.670,20.08
2.960,-0.5104,306.3,-1.6299,-489.0,-0.9737,3.8885,351,-449,65.71,-5.71,1.140,0.430,20.07
2.980,-0.3030,-0.0,-2.1915,-657.4,-0.9744,3.3760,343,-454,65.71,-8.57,0.870,0.020,20.07
3.000,-0.3030,-0.0,-2.1915,-657.4,-0.9744,3.3760,318,-452,68.57,-11.43,0.510,0.010,20.06
3.020,-0.1406,-0.0,-2.7391,-821.7,-0.9744,3.3760,93,-591,68.57,-14.29,0.050,0.440,20.07
3.040,-0.1406,-0.0,-2.7391,-821.7,-0.9125,2.8725,94,-630,71.43,-17.14,0.130,0.580,20.08
3.060,-0.1406,-0.0,-2.7391,-821.7,-0.9125,2.8725,53,-777,71.43,-22.86,0.020,0.720,20.08
3.080,-0.0886,-0.0,-3.2624,-978.7,-0.8141,2.3633,4,-801,71.43,-25.71,0.080,0.090,20.07
3.100,-0.0886,-0.0,-3.2624,-978.7,-0.8141,2.3633,-10,-803,71.43,-31.43,0.160,0.280,20.06
3.120,-0.1285,-0.0,-3.7088,-1112.6,-0.8141,2.3633,-12,-949,71.43,-34.29,0.200,0.960,20.08
3.140,-0.1285,-0.0,-3.7088,-1112.6,-0.6723,1.8527,-9,-955,71.43,-42.86,0.210,0.450,20.08
3.160,-0.1285,-0.0,-3.7088,-1112.6,-0.6723,1.8527,-10,-1085,71.43,-48.57,0.230,0.200,20.08
3.180,-0.1191,-0.0,-4.0689,-1220.7,-0.5784,1.3924,-4,-1075,71.43,-54.29,0.250,0.830,20.07
3.200,-0.1191,-0.0,-4.0689,-1220.7,-0.5784,1.3924,-1,-1090,71.43,-62.86,0.240,0.340,20.07
3.220,0.0003,-0.0,-4.2691,-1280.7,-0.5784,1.3924,0,-1196,71.43,-65.71,0.220,0.590,20.09
3.240,0.0003,-0.0,-4.2691,-1280.7,-0.4478,0.9323,8,-1179,71.43,-74.29,0.200,0.840,20.08
3.260,0.0003,-0.0,-4.2691,-1280.7,-0.4478,0.9323,20,-1231,71.43,-82.86,0.140,0.500,20.07
3.280,0.0374,-0.0,-3.9793,-1193.8,-0.8633,2.1040,16,-1263,71.43,-88.57,0.100,1.230,20.08
3.300,0.0374,-0.0,-3.9793,-1193.8,-0.8633,2.1040,8,-1267,71.43,-97.14,0.100,0.630,20.07
3.320,0.1746,-0.0,-3.6514,-1095.4,-0.8633,2.1040,2,-1188,71.43,-100.00,0.090,0.610,20.09
3.340,0.1746,-0.0,-3.6514,-1095.4,-0.6717,1.4092,-3,-1204,71.43,-111.43,0.130,0.750,20.08
3.360,0.1746,-0.0,-3.6514,-1095.4,-0.6717,1.4092,-6,-1109,71.43,-117.14,0.130,0.250,20.07
3.380,0.2926,-0.0,-3.1707,-951.2,-0.4826,0.7283,-7,-1107,71.43,-122.86,0.170,0.850,20.09
3.400,0.2926,-0.0,-3.1707,-951.2,-0.4826,0.7283,-7,-1123,71.43,-128.57,0.180,0.350,20.07
3.420,0.4258,-0.0,-2.6095,-782.9,-0.4826,0.7283,-5,-972,71.43,-134.29,0.190,0.070,20.09
3.440,0.4258,-0.0,-2.6095,-782.9,-0.3028,0.1281,0,-949,71.43,-140.00,0.190,0.710,20.07
3.460,0.4258,-0.0,-2.6095,-782.9,-0.3028,0.1281,2,-822,71.43,-145.71,0.170,0.170,20.07
3.480,0.6114,-366.8,-2.1037,-631.1,-0.2211,-0.1469,6,-797,71.43,-148.57,0.140,0.010,20.09
3.500,0.6114,-366.8,-2.1037,-631.1,-0.2211,-0.1469,10,-816,71.43,-154.29,0.120,0.620,20.07
3.520,0.7910,-474.6,-1.6909,-507.3,-0.2211,-0.1469,-180,-679,68.57,-157.14,0.470,0.510,20.08
3.540,0.7910,-474.6,-1.6909,-507.3,-0.1738,-0.4637,-225,-663,68.57,-162.86,0.360,0.270,20.08
3.560,0.7910,-474.6,-1.6909,-507.3,-0.1738,-0.4637,-361,-535,65.71,-165.71,0.350,0.100,20.08
3.580,0.8534,-512.0,-1.3828,-414.8,-0.0821,-0.7358,-399,-550,65.71,-168.57,0.000,0.260,20.07
3.600,0.8534,-512.0,-1.3828,-414.8,-0.0821,-0.7358,-439,-538,60.00,-171.43,0.110,0.680,20.07
3.620,0.7438,-446.3,-1.5783,-473.5,-0.0821,-0.7358,-426,-416,60.00,-174.29,0.130,0.700,20.08
3.640,0.7438,-446.3,-1.5783,-473.5,0.0151,-0.9703,-472,-425,57.14,-177.14,0.360,0.620,20.07
3.660,0.7438,-446.3,-1.5783,-473.5,0.0151,-0.9703,-441,-480,54.29,-180.00,0.560,0.120,20.07
3.680,0.5413,-324.8,-2.1081,-632.4,0.1014,-1.1423,-433,-478,51.43,-180.00,0.580,0.040,20.07
3.700,0.5413,-324.8,-2.1081,-632.4,0.1014,-1.1423,-464,-477,48.57,-185.71,0.270,0.220,20.09
3.720,0.2932,-0.0,-2.4898,-746.9,0.1014,-1.1423,-346,-628,45.71,-185.71,0.180,0.720,20.07
3.740,0.2932,-0.0,-2.4898,-746.9,0.1058,-1.2221,-354,-596,45.71,-191.43,0.050,0.820,20.07
3.760,0.2932,-0.0,-2.4898,-746.9,0.1058,-1.2221,-95,-729,42.86,-194.29,0.090,0.600,20.07
3.780,0.0370,-0.0,-2.8231,-846.9,0.2856,-2.0585,-100,-721,42.86,-200.00,0.210,0.050,20.07
3.800,0.0370,-0.0,-2.8231,-846.9,0.2856,-2.0585,-113,-714,42.86,-202.86,0.100,0.670,20.07
3.820,-0.0696,-0.0,-3.0325,-909.7,0.2856,-2.0585,-75,-841,42.86,-205.71,0.480,1.200,20.07
3.840,-0.0696,-0.0,-3.0325,-909.7,0.3217,-2.0906,-14,-821,42.86,-214.29,0.360,0.760,20.07
3.860,-0.0696,-0.0,-3.0325,-909.7,0.3217,-2.0906,16,-879,42.86,-217.14,0.080,0.320,20.07
3.880,0.0499,-0.0,-2.9772,-893.2,0.3624,-2.1808,25,-901,42.86,-222.86,0.160,0.890,20.06
3.900,0.0499,-0.0,-2.9772,-893.2,0.3624,-2.1808,9,-902,42.86,-228.57,0.150,0.870,20.07
3.920,0.2589,-0.0,-2.6091,-782.7,0.3624,-2.1808,6,-884,42.86,-231.43,0.180,0.230,20.07
3.940,0.2589,-0.0,-2.6091,-782.7,0.3657,-2.2707,2,-901,42.86,-237.14,0.190,0.480,20.08
3.960,0.2589,-0.0,-2.6091,-782.7,0.3657,-2.2707,8,-779,42.86,-242.86,0.180,0.870,20.07
3.980,0.4343,-0.0,-1.9627,-588.8,0.3734,-2.3195,8,-804,42.86,-245.71,0.160,0.500,20.09
4.000,0.4343,-0.0,-1.9627,-588.8,0.3734,-2.3195,4,-780,42.86,-251.43,0.140,0.120,20.06
4.020,0.5259,-315.5,-1.1957,-358.7,0.3734,-2.3195,0,-662,42.86,-254.29,0.160,0.330,20.08
4.040,0.5259,-315.5,-1.1957,-358.7,0.3730,-2.3126,-2,-597,42.86,-260.00,0.180,0.710,20.07
4.060,0.5259,-315.5,-1.1957,-358.7,0.3730,-2.3126,-252,-385,40.00,-262.86,0.210,0.470,20.08
4.080,0.5221,-313.3,-0.4943,0.0,0.3695,-2.2261,-212,-413,40.00,-262.86,0.390,0.270,20.07
4.100,0.5221,-313.3,-0.4943,0.0,0.3695,-2.2261,-296,-376,37.14,-265.71,0.590,0.070,20.07
4.120,0.4703,-0.0,0.0289,0.0,0.3695,-2.2261,-286,-103,37.14,-265.71,0.560,0.110,20.10
4.140,0.4703,-0.0,0.0289,0.0,0.3708,-2.2770,-276,-60,34.29,-265.71,0.710,0.090,20.09
4.160,0.4703,-0.0,0.0289,0.0,0.3708,-2.2770,-42,-25,34.29,-268.57,0.320,0.100,20.08
4.180,0.3885,-0.0,0.3485,0.0,0.3702,-2.2260,-13,-14,34.29,-268.57,0.520,0.050,20.09
4.200,0.3885,-0.0,0.3485,0.0,0.3702,-2.2260,-10,-5,34.29,-268.57,0.570,0.040,20.09
4.220,0.3011,-0.0,0.4474,0.0,0.3702,-2.2260,-6,-2,34.29,-268.57,0.550,0.040,20.08
4.240,0.3011,-0.0,0.4474,0.0,0.4191,-2.1777,-8,0,34.29,-268.57,0.550,0.040,20.07
4.260,0.3011,-0.0,0.4474,0.0,0.4191,-2.1777,-5,0,34.29,-268.57,0.510,0.030,20.07
4.280,0.2436,-0.0,0.3244,0.0,0.4189,-2.1777,-6,0,34.29,-268.57,0.520,0.020,20.07
4.300,0.2436,-0.0,0.3244,0.0,0.4189,-2.1777,-2,0,34.29,-268.57,0.510,0.030,20.07
4.320,0.2276,-0.0,0.0806,0.0,0.4189,-2.1777,0,0,34.29,-268.57,0.520,0.030,20.09
4.340,0.2276,-0.0,0.0806,0.0,0.4161,-2.1782,0,0,34.29,-268.57,0.510,0.030,20.08
4.360,0.2276,-0.0,0.0806,0.0,0.4161,-2.1782,0,1,34.29,-268.57,0.510,0.030,20.10
4.380,0.2381,-0.0,-0.2367,0.0,0.4179,-2.0792,0,1,34.29,-268.57,0.520,0.010,20.09
4.400,0.2381,-0.0,-0.2367,0.0,0.4179,-2.0792,0,0,34.29,-268.57,0.510,0.020,20.08
4.420,0.2694,-0.0,-0.4655,0.0,0.4179,-2.0792,0,0,34.29,-268.57,0.510,0.020,20.09
4.440,0.2694,-0.0,-0.4655,0.0,0.4194,-2.0350,0,0,34.29,-268.57,0.510,0.020,20.08
4.460,0.2694,-0.0,-0.4655,0.0,0.4194,-2.0350,0,0,34.29,-268.57,0.510,0.010,20.07
4.480,0.3303,-0.0,-0.4482,0.0,0.4702,-2.0345,0,0,34.29,-268.57,0.510,0.030,20.08
4.500,0.3303,-0.0,-0.4482,0.0,0.4702,-2.0345,0,0,34.29,-268.57,0.520,0.040,20.08
4.520,0.3957,-0.0,-0.2458,0.0,0.4702,-2.0345,0,-1,34.29,-268.57,0.500,0.030,20.09
