t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,dt_ms
4.520,-0.4670,-0.0,0.3901,0.0,-0.6944,5.4785,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.07
4.540,-0.4670,-0.0,0.3901,0.0,-0.6944,5.4785,0,0,0.00,0.00,0.490,0.030,0.00,0.00,20.07
4.560,-0.4670,-0.0,0.3901,0.0,-0.6944,5.4785,0,0,0.00,0.00,0.500,0.030,0.00,0.00,20.09
4.580,-0.4670,-0.0,0.3901,0.0,-0.7024,5.4844,0,0,0.00,0.00,0.490,0.030,0.00,0.00,20.06
4.600,-0.4670,-0.0,0.3901,0.0,-0.7024,5.4844,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.07
4.620,-0.4670,-0.0,0.3901,0.0,-0.7024,5.4844,0,0,0.00,0.00,0.500,0.030,0.00,0.00,20.13
4.640,-0.4670,-0.0,0.3901,0.0,-0.7094,5.4833,0,0,0.00,0.00,0.490,0.030,0.00,0.00,20.07
4.660,-0.4670,-0.0,0.3901,0.0,-0.7094,5.4833,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.07
4.680,-0.4675,-0.0,0.3970,0.0,-0.7097,5.4833,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.08
4.700,-0.4675,-0.0,0.3970,0.0,-0.7097,5.4833,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.08
4.720,-0.4675,-0.0,0.3970,0.0,-0.7097,5.4833,0,0,0.00,0.00,0.480,0.020,0.00,0.00,20.09
4.740,-0.4675,-0.0,0.3970,0.0,-0.7177,5.4892,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.09
4.760,-0.4675,-0.0,0.3970,0.0,-0.7177,5.4892,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.08
4.780,-0.4675,-0.0,0.3970,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.510,0.020,0.00,0.00,20.07
4.800,-0.4675,-0.0,0.3970,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.510,0.020,0.00,0.00,20.07
4.820,-0.4675,-0.0,0.3970,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.500,0.030,0.00,0.00,20.06
4.840,-0.4675,-0.0,0.3970,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.490,0.030,0.00,0.00,20.07
4.860,-0.4675,-0.0,0.3970,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.06
4.880,-0.4675,-0.0,0.3970,0.0,-0.7094,5.4833,0,0,0.00,0.00,0.510,0.020,0.00,0.00,20.08
4.900,-0.4675,-0.0,0.3970,0.0,-0.7094,5.4833,0,0,0.00,0.00,0.480,0.020,0.00,0.00,20.07
4.920,-0.4605,-0.0,0.3975,0.0,-0.7094,5.4833,0,0,0.00,0.00,0.480,0.020,0.00,0.00,20.07
4.940,-0.4605,-0.0,0.3975,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.08
4.960,-0.4605,-0.0,0.3975,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.510,0.030,0.00,0.00,20.08
4.980,-0.4610,-0.0,0.4045,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.510,0.030,0.00,0.00,20.07
5.000,-0.4610,-0.0,0.4045,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.490,0.030,0.00,0.00,20.08
5.020,-0.4610,-0.0,0.4045,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.08
5.040,-0.4610,-0.0,0.4045,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.07
5.060,-0.4610,-0.0,0.4045,0.0,-0.7163,5.4823,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.07
5.080,-0.4610,-0.0,0.4045,0.0,-0.7097,5.4833,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.07
5.100,-0.4610,-0.0,0.4045,0.0,-0.7097,5.4833,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.07
5.120,-0.4605,-0.0,0.3975,0.0,-0.7097,5.4833,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.07
5.140,-0.4605,-0.0,0.3975,0.0,-0.7097,5.4833,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.07
5.160,-0.4605,-0.0,0.3975,0.0,-0.7097,5.4833,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.07
5.180,-0.4605,-0.0,0.3975,0.0,-0.7166,5.4823,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.08
5.200,-0.4605,-0.0,0.3975,0.0,-0.7166,5.4823,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.07
5.220,-0.4605,-0.0,0.3975,0.0,-0.7166,5.4823,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.08
5.240,-0.4605,-0.0,0.3975,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.09
5.260,-0.4605,-0.0,0.3975,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.08
5.280,-0.4605,-0.0,0.3975,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.500,0.020,0.00,0.00,20.07
5.300,-0.4605,-0.0,0.3975,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.08
5.320,-0.4601,-0.0,0.3905,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.08
5.340,-0.4601,-0.0,0.3905,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.480,0.020,0.00,0.00,20.09
5.360,-0.4601,-0.0,0.3905,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.08
5.380,-0.4601,-0.0,0.3905,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.490,0.020,0.00,0.00,20.07
5.400,-0.4601,-0.0,0.3905,0.0,-0.7156,5.4753,0,0,0.00,0.00,0.510,0.020,0.00,0.00,20.07
5.420,-0.4605,-0.0,0.3975,-5.6,-0.7156,5.4753,0,0,0.00,0.00,0.510,0.020,0.00,-1.12,20.07
5.440,-0.4605,-0.0,0.3975,-5.6,-0.7087,5.4764,0,0,0.00,0.00,0.490,0.020,0.00,-1.12,20.07
5.460,-0.4526,-0.0,0.3840,-5.6,-0.7087,5.4764,-1,0,0.00,0.00,0.500,0.030,0.00,-1.12,20.06
5.480,-0.4526,-9.0,0.3840,0.0,-0.7017,5.4774,-2,-1,0.00,0.00,0.480,0.040,0.45,0.00,20.07
5.500,-0.4526,-9.0,0.3840,0.0,-0.7017,5.4774,-1,0,0.00,0.00,0.470,0.050,0.45,0.00,20.08
5.520,-0.4400,105.2,0.4059,7.3,-0.7017,5.4774,-6,0,0.00,0.00,0.490,0.040,-5.26,1.45,20.07
5.540,-0.4400,105.2,0.4059,7.3,-0.6878,5.4795,-7,0,0.00,0.00,0.480,0.040,-5.26,1.45,20.07
5.560,-0.8275,767.2,-0.1602,7.3,-0.6878,5.4795,13,0,0.00,0.00,0.220,0.020,-5.26,1.45,20.07
5.580,-0.8275,469.5,-0.1602,-58.8,-0.6878,5.4795,26,0,0.00,0.00,0.070,0.000,9.62,-11.75,20.09
5.600,-0.8275,469.5,-0.1602,-58.8,-0.6878,5.4795,446,2,2.86,0.00,0.830,0.000,9.62,-11.75,20.08
5.620,-0.5576,354.3,-0.4301,138.2,-0.6878,5.4795,328,-29,5.71,0.00,1.160,0.070,4.59,27.64,20.07
5.640,-0.5576,354.3,-0.4301,138.2,-0.6878,5.4795,370,-26,5.71,0.00,1.740,0.020,4.59,27.64,20.08
5.660,-0.3431,-91.8,0.1206,138.2,-0.6878,5.4795,315,39,8.57,0.00,1.670,0.140,4.59,27.64,20.09
5.680,-0.3431,-147.7,0.1206,73.3,-0.6878,5.4795,356,54,11.43,0.00,1.690,0.360,7.39,14.66,20.07
5.700,-0.3431,-147.7,0.1206,73.3,-0.6878,5.4795,66,67,11.43,2.86,0.750,0.490,7.39,14.66,20.07
5.720,-0.0019,-293.2,-0.6105,-112.5,-0.6878,5.4795,12,42,11.43,2.86,0.680,0.480,14.66,-22.49,20.07
5.740,-0.0019,-293.2,-0.6105,-112.5,-0.6660,5.4757,-11,77,11.43,2.86,0.050,0.520,14.66,-22.49,20.08
5.760,0.5425,-727.2,-1.0502,-427.5,-0.6660,5.4757,-132,-24,8.57,2.86,0.220,0.120,14.66,-22.49,20.07
5.780,0.5425,-490.0,-1.0502,-443.2,-0.6160,5.4761,-182,-45,8.57,2.86,0.220,0.110,2.80,-25.63,20.07
5.800,0.5425,-490.0,-1.0502,-443.2,-0.6160,5.4761,-591,-326,5.71,0.00,0.100,0.290,2.80,-25.63,20.07
5.820,0.7235,-164.8,-2.0681,-1019.9,-0.6160,5.4761,-381,-362,2.86,-2.86,0.190,0.630,-20.70,-79.90,20.07
5.840,0.7235,-164.8,-2.0681,-1019.9,-0.5664,5.4765,-468,-350,0.00,-2.86,0.610,0.680,-20.70,-79.90,20.06
5.860,-1.9158,1946.7,-5.8181,-2144.9,-0.5664,5.4765,-153,-916,0.00,-8.57,0.500,0.630,-20.70,-79.90,20.07
5.880,-1.9158,3032.6,-5.8181,-2009.5,-0.5674,5.4834,-173,-899,0.00,-14.29,0.690,0.040,-131.15,-52.82,20.08
5.900,-1.9158,3032.6,-5.8181,-2009.5,-0.5674,5.4834,1234,-1867,5.71,-28.57,1.590,0.890,-131.15,-52.82,20.08
5.920,-6.2781,5000.0,-7.2529,-2034.3,-0.5674,5.4834,2418,-1847,17.14,-37.14,2.750,0.760,-16.23,28.31,20.09
5.940,-6.2781,5000.0,-7.2529,-2034.3,-0.6535,5.4917,2570,-1887,34.29,-48.57,2.740,0.860,-16.23,28.31,20.09
5.960,-7.3890,5000.0,-6.2463,-1732.3,-0.6535,5.4917,4353,-1970,57.14,-60.00,3.120,0.770,-16.23,28.31,20.08
5.980,-7.3890,5000.0,-6.2463,-1993.6,-0.7618,5.5037,4561,-1985,85.71,-71.43,2.950,0.440,-20.59,-23.95,20.08
6.000,-7.3890,5000.0,-6.2463,-1993.6,-0.7618,5.5037,4787,-1728,114.29,-82.86,2.760,0.330,-20.59,-23.95,20.08
6.020,-8.0244,5000.0,-7.0727,-2054.1,-0.7618,5.5037,4833,-2019,137.14,-91.43,2.880,0.650,-37.71,13.54,20.08
6.040,-8.0244,5000.0,-7.0727,-2054.1,-0.8056,5.5110,4806,-1951,165.71,-102.86,3.550,0.280,-37.71,13.54,20.09
6.060,-8.3888,5000.0,-6.6054,-1913.9,-0.8056,5.5110,4856,-2043,194.29,-114.29,4.380,0.560,-37.71,13.54,20.08
6.080,-8.3888,5000.0,-6.6054,-2258.0,-0.8902,5.5054,4891,-2029,222.86,-125.71,5.370,0.520,14.21,-55.28,20.08
