t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.1200,-0.6952,2.6917,-0.9317,6.5029,0.649,-0.170,-0.224,0.000,6.5,-1.7,-56.0,0.0,327.5,132.9,273,134,0.290,0.110,5.07,
0.1250,-0.6952,2.6917,-0.9317,6.5029,0.689,-0.186,-0.224,0.000,6.9,-1.9,-56.0,0.0,327.1,132.7,276,147,0.200,0.170,5.08,
0.1300,-0.6952,2.6917,-0.9317,6.5029,0.717,-0.197,-0.224,0.000,7.2,-2.0,-56.0,0.0,326.9,132.6,267,154,0.330,0.240,5.07,
0.1350,-0.6330,2.6805,-0.9317,6.5029,0.737,-0.205,-0.224,0.000,7.4,-2.1,-56.0,0.0,301.8,132.0,271,148,0.410,0.260,5.06,
0.1400,-0.6299,2.6799,-0.9313,6.5031,0.751,-0.211,-0.224,0.000,7.5,-2.1,-56.0,0.0,300.4,131.9,279,133,0.460,0.240,5.73,
0.1450,-0.6297,2.6799,-0.9313,6.5031,1.298,-0.181,0.000,0.000,13.0,-1.8,0.0,0.0,238.9,132.2,260,122,0.530,0.200,8.97,
0.1500,-0.6297,2.6799,-0.9313,6.5031,1.681,-0.160,0.000,0.000,16.8,-1.6,0.0,0.0,235.1,132.4,274,120,0.720,0.180,9.88,
0.1550,-0.6297,2.6799,-0.9313,6.5031,1.949,-0.146,0.000,0.000,19.5,-1.5,0.0,0.0,232.4,132.5,259,116,0.590,0.170,5.07,
0.1600,-0.6297,2.6799,-0.9313,6.5031,2.136,-0.136,0.000,0.000,21.4,-1.4,0.0,0.0,230.5,132.6,218,111,0.800,0.140,5.07,
0.1650,-0.6297,2.6799,-0.9313,6.5031,2.267,-0.129,0.000,0.000,22.7,-1.3,0.0,0.0,229.2,132.7,224,104,0.900,0.100,5.08,
0.1700,-0.6297,2.6799,-0.9313,6.5031,2.359,-0.124,0.000,0.000,23.6,-1.2,0.0,0.0,228.3,132.8,243,99,0.820,0.070,5.07,
0.1750,-0.4869,2.6666,-0.9313,6.5031,2.424,-0.120,0.000,0.000,24.2,-1.2,0.0,0.0,170.5,132.1,254,98,0.780,0.050,5.08,
0.1800,-0.4798,2.6660,-0.9247,6.5006,2.939,-0.118,0.112,0.000,29.4,-1.2,0.0,0.0,162.5,132.1,255,104,0.790,0.070,6.70,
0.1850,-0.4794,2.6659,-0.9247,6.5006,3.299,-0.116,0.112,0.000,33.0,-1.2,0.0,0.0,158.8,132.1,201,125,0.790,0.040,13.56,
0.1900,-0.4794,2.6659,-0.9247,6.5006,3.552,-0.115,0.112,0.000,35.5,-1.1,0.0,0.0,156.2,132.2,202,129,0.850,0.060,5.07,
0.1950,-0.4794,2.6659,-0.9247,6.5006,3.728,-0.114,0.112,0.000,37.3,-1.1,0.0,0.0,154.5,132.2,195,131,0.850,0.060,5.07,
0.2000,-0.4794,2.6659,-0.9247,6.5006,3.852,-0.113,0.112,0.000,38.5,-1.1,0.0,0.0,153.2,132.2,189,129,0.880,0.030,5.08,
0.2050,-0.4794,2.6659,-0.9247,6.5006,3.939,-0.113,0.112,0.000,39.4,-1.1,0.0,0.0,152.4,132.2,195,129,0.840,0.030,5.08,
0.2100,-0.4794,2.6659,-0.9247,6.5006,3.999,-0.113,0.112,0.000,40.0,-1.1,0.0,0.0,151.8,132.2,213,134,0.780,0.030,5.06,
0.2150,-0.2841,2.6603,-0.9160,6.5046,4.042,-0.112,0.112,0.000,40.4,-1.1,0.0,0.0,73.2,131.9,229,144,0.710,0.010,5.07,
0.2200,-0.2743,2.6600,-0.9160,6.5046,3.769,-0.112,0.112,0.000,37.7,-1.1,0.0,0.0,72.0,131.9,210,156,0.610,0.030,13.83,
0.2250,-0.2738,2.6600,-0.9160,6.5046,3.578,-0.112,0.112,0.000,35.8,-1.1,0.0,0.0,73.8,131.9,121,135,0.530,0.050,10.00,
0.2300,-0.2738,2.6600,-0.9160,6.5046,3.445,-0.112,0.112,0.000,34.4,-1.1,0.0,0.0,75.1,131.9,97,128,0.650,0.130,5.08,
0.2350,-0.2738,2.6600,-0.9160,6.5046,3.351,-0.112,0.112,0.000,33.5,-1.1,0.0,0.0,76.0,131.9,91,125,0.660,0.170,5.04,
0.2400,-0.2738,2.6600,-0.9160,6.5046,3.286,-0.112,0.112,0.000,32.9,-1.1,0.0,0.0,76.7,131.9,94,125,0.640,0.200,5.08,
0.2450,-0.2738,2.6600,-0.9160,6.5046,3.240,-0.112,0.112,0.000,32.4,-1.1,0.0,0.0,77.1,131.9,97,126,0.600,0.220,5.03,
0.2500,-0.1318,2.6534,-0.9160,6.5046,3.208,-0.112,0.112,0.000,32.1,-1.1,0.0,0.0,20.6,131.5,97,125,0.590,0.250,5.07,
0.2550,-0.1247,2.6530,-0.9067,6.5090,2.783,-0.078,0.224,0.112,27.8,-0.8,56.0,0.0,-33.9,131.9,105,122,0.530,0.310,11.03,
0.2600,-0.1244,2.6530,-0.9067,6.5090,2.485,-0.055,0.224,0.112,24.9,-0.5,56.0,0.0,-31.1,132.1,73,136,0.350,0.350,9.06,
0.2650,-0.1243,2.6530,-0.9067,6.5090,2.277,-0.038,0.224,0.112,22.8,-0.4,56.0,0.0,-29.0,132.3,48,148,0.250,0.330,5.12,
0.2700,-0.1243,2.6530,-0.9067,6.5090,2.131,-0.027,0.224,0.112,21.3,-0.3,56.0,0.0,-27.5,132.4,19,162,0.320,0.300,5.07,
0.2750,-0.1243,2.6530,-0.9067,6.5090,2.029,-0.019,0.224,0.112,20.3,-0.2,56.0,0.0,-26.5,132.5,8,171,0.420,0.290,5.08,
0.2800,-0.1243,2.6530,-0.9067,6.5090,1.957,-0.013,0.224,0.112,19.6,-0.1,56.0,0.0,-25.8,132.5,12,168,0.400,0.310,5.08,
0.2850,-0.1243,2.6530,-0.9067,6.5090,1.907,-0.009,0.224,0.112,19.1,-0.1,56.0,0.0,-25.3,132.6,9,155,0.390,0.360,5.07,
0.2900,-0.0631,2.6483,-0.8977,6.5131,1.872,-0.006,0.224,0.112,18.7,-0.1,56.0,0.0,-74.7,132.3,4,147,0.390,0.400,5.07,
0.2950,-0.0600,2.6480,-0.8977,6.5131,1.344,-0.038,0.224,0.000,13.4,-0.4,56.0,0.0,-69.4,132.0,0,138,0.390,0.470,11.56,
0.3000,-0.0598,2.6480,-0.8977,6.5131,0.974,-0.060,0.224,0.000,9.7,-0.6,56.0,0.0,-65.7,131.8,-24,122,0.270,0.540,8.97,
0.3050,-0.0598,2.6480,-0.8977,6.5131,0.716,-0.076,0.224,0.000,7.2,-0.8,56.0,0.0,-63.1,131.6,-24,112,0.300,0.620,5.08,
0.3100,-0.0598,2.6480,-0.8977,6.5131,0.535,-0.087,0.224,0.000,5.3,-0.9,56.0,0.0,-61.3,131.5,-13,103,0.280,0.650,5.07,
0.3150,-0.0598,2.6480,-0.8977,6.5131,0.408,-0.094,0.224,0.000,4.1,-0.9,56.0,0.0,-60.0,131.5,-5,98,0.090,0.680,5.07,
0.3200,-0.0598,2.6480,-0.8977,6.5131,0.319,-0.099,0.224,0.000,3.2,-1.0,56.0,0.0,-59.1,131.4,-9,101,0.200,0.730,5.07,
0.3250,-0.0598,2.6480,-0.8977,6.5131,0.257,-0.103,0.224,0.000,2.6,-1.0,56.0,0.0,-58.5,131.4,-12,108,0.220,0.700,5.07,
0.3300,-0.0927,2.6433,-0.8977,6.5131,0.213,-0.106,0.224,0.000,2.1,-1.1,56.0,0.0,-58.1,131.1,-14,120,0.220,0.690,5.08,
0.3350,-0.0944,2.6431,-0.8977,6.5131,-0.287,-0.108,-0.112,0.000,-2.9,-1.1,0.0,0.0,2.9,131.1,-17,143,0.190,0.610,11.84,
0.3400,-0.0945,2.6431,-0.8977,6.5131,-0.637,-0.109,-0.112,0.000,-6.4,-1.1,0.0,0.0,6.4,131.1,-21,131,0.170,0.620,10.89,
0.3450,-0.0945,2.6431,-0.8977,6.5131,-0.883,-0.110,-0.112,0.000,-8.8,-1.1,0.0,0.0,8.8,131.1,-9,123,0.260,0.670,5.26,
0.3500,-0.0945,2.6431,-0.8977,6.5131,-1.054,-0.110,-0.112,0.000,-10.5,-1.1,0.0,0.0,10.5,131.1,8,119,0.240,0.700,5.70,
0.3550,-0.0945,2.6431,-0.8977,6.5131,-1.174,-0.111,-0.112,0.000,-11.7,-1.1,0.0,0.0,11.7,131.0,0,117,0.260,0.700,5.08,
0.3600,-0.0945,2.6431,-0.8977,6.5131,-1.259,-0.111,-0.112,0.000,-12.6,-1.1,0.0,0.0,12.6,131.0,-12,115,0.330,0.670,5.10,
0.3650,-0.1876,2.6365,-0.8977,6.5131,-1.317,-0.111,-0.112,0.000,-13.2,-1.1,0.0,0.0,88.2,130.7,-7,111,0.340,0.720,5.08,
0.3700,-0.1922,2.6362,-0.9133,6.5114,-1.594,-0.145,-0.112,0.000,-15.9,-1.5,0.0,0.0,92.8,130.4,-8,105,0.330,0.740,6.66,
0.3750,-0.1925,2.6362,-0.9133,6.5114,-1.787,-0.169,-0.448,0.112,-17.9,-1.7,-111.9,0.0,206.8,130.1,11,101,0.540,0.740,9.82,
0.3800,-0.1925,2.6362,-0.9133,6.5114,-1.922,-0.185,-0.448,0.112,-19.2,-1.9,-111.9,0.0,208.1,130.0,3,110,0.610,0.700,7.58,
0.3850,-0.1925,2.6362,-0.9133,6.5114,-2.017,-0.197,-0.448,0.112,-20.2,-2.0,-111.9,0.0,209.1,129.8,17,116,0.910,0.680,5.07,
0.3900,-0.1925,2.6362,-0.9133,6.5114,-2.083,-0.205,-0.448,0.112,-20.8,-2.0,-111.9,0.0,209.7,129.8,68,128,0.880,0.620,5.07,
0.3950,-0.1925,2.6362,-0.9133,6.5114,-2.130,-0.211,-0.448,0.112,-21.3,-2.1,-111.9,0.0,210.2,129.7,65,134,0.870,0.580,5.06,
0.4000,-0.1925,2.6362,-0.9133,6.5114,-2.162,-0.215,-0.448,0.112,-21.6,-2.1,-111.9,0.0,210.5,129.7,61,139,1.030,0.540,5.07,
0.4050,-0.2846,2.6230,-0.9133,6.5114,-2.185,-0.217,-0.448,0.112,-21.9,-2.2,-111.9,0.0,247.6,129.0,76,140,1.060,0.500,5.07,
0.4100,-0.2892,2.6224,-0.9334,6.5185,-1.664,-0.152,-0.448,0.112,-16.6,-1.5,-111.9,0.0,244.2,129.6,104,145,1.050,0.430,12.52,
0.4150,-0.2895,2.6223,-0.9334,6.5185,-1.299,-0.106,-0.448,0.112,-13.0,-1.1,-111.9,0.0,240.7,130.1,154,161,1.130,0.290,9.00,
0.4200,-0.2895,2.6223,-0.9334,6.5185,-1.044,-0.075,-0.448,0.112,-10.4,-0.7,-111.9,0.0,238.1,130.4,158,164,0.980,0.190,5.08,
0.4250,-0.2895,2.6223,-0.9334,6.5185,-0.865,-0.052,-0.448,0.112,-8.6,-0.5,-111.9,0.0,236.3,130.6,154,164,1.020,0.140,5.06,
0.4300,-0.2895,2.6223,-0.9334,6.5185,-0.740,-0.037,-0.448,0.112,-7.4,-0.4,-111.9,0.0,235.1,130.8,159,155,1.040,0.120,5.08,
0.4350,-0.2895,2.6223,-0.9334,6.5185,-0.652,-0.026,-0.448,0.112,-6.5,-0.3,-111.9,0.0,234.2,130.9,163,143,0.990,0.120,5.07,
0.4400,-0.2895,2.6223,-0.9334,6.5185,-0.591,-0.018,-0.448,0.112,-5.9,-0.2,-111.9,0.0,233.6,130.9,164,134,0.980,0.130,5.07,
0.4450,-0.2763,2.6242,-0.9556,6.5192,-0.548,-0.013,-0.448,0.112,-5.5,-0.1,-111.9,0.0,227.9,131.1,168,132,0.960,0.120,5.08,
0.4500,-0.2757,2.6243,-0.9556,6.5192,0.389,0.025,0.224,0.000,3.9,0.2,56.0,0.0,50.4,131.5,192,130,0.860,0.070,11.92,
0.4550,-0.2756,2.6243,-0.9556,6.5192,1.044,0.051,0.224,0.000,10.4,0.5,56.0,0.0,43.9,131.7,217,125,0.660,0.030,10.64,
0.4600,-0.2756,2.6243,-0.9556,6.5192,1.503,0.069,0.224,0.000,15.0,0.7,56.0,0.0,39.3,131.9,212,125,0.140,0.000,5.08,
0.4650,-0.2756,2.6243,-0.9556,6.5192,1.824,0.082,0.224,0.000,18.2,0.8,56.0,0.0,36.1,132.0,96,134,0.120,0.000,5.64,
0.4700,-0.2756,2.6243,-0.9556,6.5192,2.049,0.091,0.224,0.000,20.5,0.9,56.0,0.0,33.8,132.1,76,145,0.400,0.080,5.08,
0.4750,-0.2756,2.6243,-0.9556,6.5192,2.207,0.097,0.224,0.000,22.1,1.0,56.0,0.0,32.2,132.2,106,163,0.180,0.170,5.15,
0.4800,-0.1142,2.6206,-0.9556,6.5192,2.317,0.102,0.224,0.000,23.2,1.0,56.0,0.0,-33.4,132.0,112,169,0.050,0.240,5.07,
0.4850,-0.1061,2.6204,-0.9490,6.5168,2.394,0.105,0.224,0.000,23.9,1.0,56.0,0.0,-37.4,132.1,100,156,0.040,0.270,5.73,
0.4900,-0.1057,2.6204,-0.9490,6.5168,2.951,0.107,0.448,0.000,29.5,1.1,111.9,0.0,-99.1,132.1,69,130,0.070,0.220,9.52,
0.4950,-0.1057,2.6204,-0.9490,6.5168,3.342,0.108,0.448,0.000,33.4,1.1,111.9,0.0,-103.0,132.1,62,121,0.110,0.160,9.93,
0.5000,-0.1057,2.6204,-0.9490,6.5168,3.615,0.109,0.448,0.000,36.1,1.1,111.9,0.0,-105.8,132.1,49,120,0.280,0.180,5.07,
0.5050,-0.1057,2.6204,-0.9490,6.5168,3.806,0.110,0.448,0.000,38.1,1.1,111.9,0.0,-107.7,132.1,9,114,0.140,0.150,5.26,
0.5100,-0.1057,2.6204,-0.9490,6.5168,3.940,0.111,0.448,0.000,39.4,1.1,111.9,0.0,-109.0,132.1,-4,105,0.270,0.130,5.07,
0.5150,-0.1057,2.6204,-0.9490,6.5168,4.034,0.111,0.448,0.000,40.3,1.1,111.9,0.0,-110.0,132.1,-2,97,0.200,0.040,5.07,
0.5200,0.0810,2.6270,-0.9202,6.5136,4.099,0.111,0.448,0.000,41.0,1.1,111.9,0.0,-152.9,132.5,-2,92,0.340,0.000,5.07,
0.5250,0.0903,2.6273,-0.9202,6.5136,3.575,0.078,0.336,0.000,35.7,0.8,83.9,0.0,-119.7,132.1,-16,96,0.160,0.010,11.63,
0.5300,0.0908,2.6274,-0.9202,6.5136,3.207,0.055,0.336,0.000,32.1,0.5,83.9,0.0,-116.0,131.9,-52,117,0.510,0.020,12.58,
0.5350,0.0908,2.6274,-0.9202,6.5136,2.950,0.038,0.336,0.000,29.5,0.4,83.9,0.0,-113.4,131.7,-45,126,0.480,0.040,5.08,
0.5400,0.0908,2.6274,-0.9202,6.5136,2.770,0.027,0.336,0.000,27.7,0.3,83.9,0.0,-111.6,131.6,-21,134,0.180,0.060,5.10,
0.5450,0.0908,2.6274,-0.9202,6.5136,2.644,0.019,0.336,0.000,26.4,0.2,83.9,0.0,-110.4,131.6,-17,135,0.640,0.050,5.08,
0.5500,0.0908,2.6274,-0.9202,6.5136,2.556,0.013,0.336,0.000,25.6,0.1,83.9,0.0,-109.5,131.5,-26,131,0.640,0.050,5.07,
0.5550,0.1729,2.6188,-0.9202,6.5136,2.494,0.009,0.336,0.000,24.9,0.1,83.9,0.0,-178.0,131.0,-33,127,0.650,0.010,5.08,
0.5600,0.1770,2.6184,-0.9022,6.5220,2.451,0.006,0.336,0.000,24.5,0.1,83.9,0.0,-179.3,131.0,-35,123,0.640,0.000,6.08,
0.5650,0.1772,2.6184,-0.9022,6.5220,1.749,-0.197,-0.112,0.112,17.5,-2.0,0.0,0.0,-88.4,129.0,-74,120,0.770,0.050,7.60,
0.5700,0.1773,2.6184,-0.9022,6.5220,1.258,-0.339,-0.112,0.112,12.6,-3.4,0.0,0.0,-83.5,127.5,-104,113,0.700,0.100,10.97,
0.5750,0.1773,2.6184,-0.9022,6.5220,0.914,-0.439,-0.112,0.112,9.1,-4.4,0.0,0.0,-80.0,126.5,-88,110,0.510,0.170,5.07,
0.5800,0.1773,2.6184,-0.9022,6.5220,0.673,-0.509,-0.112,0.112,6.7,-5.1,0.0,0.0,-77.6,125.8,-51,107,0.570,0.220,5.08,
0.5850,0.1773,2.6184,-0.9022,6.5220,0.505,-0.558,-0.112,0.112,5.1,-5.6,0.0,0.0,-76.0,125.3,-34,107,0.690,0.250,5.07,
0.5900,0.1773,2.6184,-0.9022,6.5220,0.387,-0.592,-0.112,0.112,3.9,-5.9,0.0,0.0,-74.8,125.0,-41,109,0.680,0.260,5.02,
0.5950,0.1501,2.5742,-0.9022,6.5220,0.305,-0.616,-0.112,0.112,3.0,-6.2,0.0,0.0,-63.1,122.6,-53,114,0.630,0.250,5.08,
0.6000,0.1488,2.5720,-0.8932,6.5261,-0.358,-0.834,-0.112,0.112,-3.6,-8.3,0.0,0.0,-55.9,120.3,-67,127,0.580,0.270,6.58,
0.6050,0.1487,2.5718,-0.8932,6.5261,-0.821,-0.987,0.224,0.000,-8.2,-9.9,56.0,0.0,-107.2,118.7,-67,141,0.530,0.250,10.17,
0.6100,0.1487,2.5718,-0.8932,6.5261,-1.145,-1.093,0.224,0.000,-11.5,-10.9,56.0,0.0,-104.0,117.7,-61,140,0.500,0.280,7.26,
0.6150,0.1487,2.5718,-0.8932,6.5261,-1.373,-1.168,0.224,0.000,-13.7,-11.7,56.0,0.0,-101.7,116.9,-65,139,0.580,0.300,5.06,
0.6200,0.1487,2.5718,-0.8932,6.5261,-1.531,-1.221,0.224,0.000,-15.3,-12.2,56.0,0.0,-100.1,116.4,-92,142,0.540,0.320,5.07,
0.6250,0.1487,2.5718,-0.8932,6.5261,-1.643,-1.257,0.224,0.000,-16.4,-12.6,56.0,0.0,-99.0,116.0,-103,147,0.460,0.320,5.06,
0.6300,0.1487,2.5718,-0.8932,6.5261,-1.721,-1.283,0.224,0.000,-17.2,-12.8,56.0,0.0,-98.2,115.8,-100,155,0.420,0.320,5.07,
0.6350,0.0309,2.5014,-0.8932,6.5261,-1.775,-1.301,0.224,0.000,-17.8,-13.0,56.0,0.0,-38.2,112.1,-96,158,0.410,0.320,5.07,
0.6400,0.0250,2.4978,-0.8932,6.5261,-1.813,-1.314,0.224,0.000,-18.1,-13.1,56.0,0.0,-37.8,111.8,-92,146,0.400,0.340,6.41,
0.6450,0.0247,2.4977,-0.8932,6.5261,-2.176,-1.524,-0.560,-0.112,-21.8,-15.2,-139.9,0.0,161.6,109.6,-62,124,0.280,0.430,9.42,
0.6500,0.0247,2.4977,-0.8932,6.5261,-2.429,-1.671,-0.560,-0.112,-24.3,-16.7,-139.9,0.0,164.2,108.2,-42,116,0.350,0.500,9.96,
0.6550,0.0247,2.4977,-0.8932,6.5261,-2.607,-1.774,-0.560,-0.112,-26.1,-17.7,-139.9,0.0,166.0,107.1,-14,116,0.120,0.530,5.07,
0.6600,0.0247,2.4977,-0.8932,6.5261,-2.731,-1.846,-0.560,-0.112,-27.3,-18.5,-139.9,0.0,167.2,106.4,59,115,0.010,0.520,5.04,
0.6650,0.0247,2.4977,-0.8932,6.5261,-2.818,-1.897,-0.560,-0.112,-28.2,-19.0,-139.9,0.0,168.1,105.9,48,110,0.030,0.550,5.08,
0.6700,0.0247,2.4977,-0.8932,6.5261,-2.879,-1.932,-0.560,-0.112,-28.8,-19.3,-139.9,0.0,168.7,105.6,10,103,0.140,0.600,5.27,
0.6750,-0.1294,2.4019,-0.8932,6.5261,-2.922,-1.957,-0.560,-0.112,-29.2,-19.6,-139.9,0.0,220.9,100.5,5,96,0.250,0.620,5.08,
0.6800,-0.1371,2.3971,-0.9216,6.5295,-2.918,-1.940,-0.224,0.112,-29.2,-19.4,-56.0,0.0,140.0,100.5,7,91,0.320,0.670,6.67,
0.6850,-0.1375,2.3968,-0.9216,6.5295,-2.916,-1.929,-0.224,0.112,-29.2,-19.3,-56.0,0.0,140.1,100.6,47,103,0.550,0.640,12.35,
0.6900,-0.1375,2.3968,-0.9216,6.5295,-2.914,-1.921,-0.224,0.112,-29.1,-19.2,-56.0,0.0,140.1,100.6,30,111,0.460,0.640,5.07,
0.6950,-0.1375,2.3968,-0.9216,6.5295,-2.913,-1.915,-0.224,0.112,-29.1,-19.2,-56.0,0.0,140.1,100.7,7,121,0.580,0.550,5.07,
0.7000,-0.1375,2.3968,-0.9216,6.5295,-2.912,-1.912,-0.224,0.112,-29.1,-19.1,-56.0,0.0,140.1,100.7,14,127,0.660,0.520,5.00,
0.7050,-0.1375,2.3968,-0.9216,6.5295,-2.911,-1.909,-0.224,0.112,-29.1,-19.1,-56.0,0.0,140.1,100.8,19,123,0.720,0.520,5.08,
0.7100,-0.1375,2.3968,-0.9216,6.5295,-2.911,-1.907,-0.224,0.112,-29.1,-19.1,-56.0,0.0,140.1,100.8,32,113,0.740,0.570,5.14,
0.7150,-0.2351,2.3291,-0.9216,6.5295,-2.910,-1.906,-0.224,0.112,-29.1,-19.1,-56.0,0.0,179.1,97.4,40,104,0.730,0.630,5.08,
0.7200,-0.2400,2.3257,-0.9374,6.5533,-2.910,-1.905,-0.224,0.112,-29.1,-19.0,-56.0,0.0,181.1,97.2,53,94,0.760,0.650,6.27,
0.7250,-0.2403,2.3256,-0.9374,6.5533,-1.869,-1.568,-0.224,0.000,-18.7,-15.7,-56.0,0.0,170.8,100.6,104,89,0.820,0.670,9.40,
0.7300,-0.2403,2.3256,-0.9374,6.5533,-1.141,-1.333,-0.224,0.000,-11.4,-13.3,-56.0,0.0,163.5,103.0,121,84,0.670,0.680,9.12,
0.7350,-0.2403,2.3256,-0.9374,6.5533,-0.631,-1.168,-0.224,0.000,-6.3,-11.7,-56.0,0.0,158.4,104.6,130,81,0.590,0.690,5.08,
0.7400,-0.2403,2.3256,-0.9374,6.5533,-0.274,-1.053,-0.224,0.000,-2.7,-10.5,-56.0,0.0,154.8,105.8,134,78,0.490,0.730,5.07,
0.7450,-0.2403,2.3256,-0.9374,6.5533,-0.024,-0.972,-0.224,0.000,-0.2,-9.7,-56.0,0.0,152.3,106.6,140,76,0.440,0.730,5.07,
0.7500,-0.2403,2.3256,-0.9374,6.5533,0.151,-0.915,-0.224,0.000,1.5,-9.2,-56.0,0.0,150.6,107.1,146,73,0.350,0.760,5.03,
0.7550,-0.1690,2.2955,-0.9374,6.5533,0.274,-0.876,-0.224,0.000,2.7,-8.8,-56.0,0.0,120.8,106.0,145,72,0.330,0.770,5.07,
0.7600,-0.1654,2.2940,-0.9772,6.5084,0.360,-0.848,-0.224,0.000,3.6,-8.5,-56.0,0.0,118.5,106.2,140,72,0.340,0.790,6.35,
0.7650,-0.1652,2.2939,-0.9772,6.5084,1.225,-0.560,0.224,-0.224,12.3,-5.6,56.0,-111.9,-2.1,-2.8,121,75,0.260,0.780,7.58,
0.7700,-0.1652,2.2939,-0.9772,6.5084,1.831,-0.358,0.224,-0.224,18.3,-3.6,56.0,-111.9,-8.2,-0.8,131,84,0.260,0.780,11.01,
