t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,0.0599,0.1554,0.0075,8.1267,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,62.1,0,0,0.000,0.000,0.01,
0.0050,0.0958,0.1675,0.0075,8.1267,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.0,0,0,0.000,0.000,42.65,
0.0100,0.0976,0.1681,0.0075,8.1267,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,-5,8,0.360,0.340,5.07,
0.0150,0.0977,0.1681,0.0075,8.1267,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,-3,28,0.400,0.050,5.07,
0.0200,0.0977,0.1681,-1.1666,6.1306,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,24,0.400,0.170,6.66,
0.0250,0.0977,0.1681,-1.1666,6.1306,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,-1,11,0.410,0.460,7.35,
0.0300,0.0977,0.1681,-1.1666,6.1306,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,14,0.430,0.490,5.07,
0.0350,0.0977,0.1681,-1.1666,6.1306,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,18,0.390,0.480,5.07,
0.0400,0.0977,0.1681,-1.1666,6.1306,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,26,0.400,0.500,8.99,
0.0450,0.0977,0.1681,-1.1666,6.1306,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,29,0.410,0.510,5.07,
0.0500,0.0977,0.1681,-1.1666,6.1306,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,31,0.430,0.510,5.07,
0.0550,0.0977,0.1681,-1.1666,6.1306,0.000,-0.224,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,37,0.430,0.530,7.24,
0.0600,0.0977,0.1681,-1.1666,6.1306,0.000,-0.224,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,40,0.400,0.540,7.62,
0.0650,0.0977,0.1681,-1.1666,6.1306,0.000,-0.224,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,45,0.420,0.540,7.91,
0.0700,0.0977,0.1681,-1.1666,6.1306,0.000,-0.224,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,47,0.420,0.570,5.07,
0.0750,0.0977,0.1681,-1.1666,6.1306,0.000,-0.224,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,49,0.400,0.560,5.63,
0.0800,0.0977,0.1681,-1.1666,6.1306,0.000,-0.224,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,67.2,0,50,0.410,0.580,10.11,
0.0850,0.0995,0.1549,-1.1666,6.1306,0.000,-0.224,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,62.0,0,49,0.420,0.610,5.07,
0.0900,0.0996,0.1543,-1.1666,6.1306,0.000,-0.224,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,61.7,0,47,0.420,0.610,6.29,
0.0950,0.0996,0.1543,-1.1666,6.1306,0.112,-0.448,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,61.7,0,46,0.390,0.610,5.07,
0.1000,0.0996,0.1543,-1.1666,6.1306,0.112,-0.448,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,61.7,0,38,0.420,0.660,12.20,
0.1050,0.0996,0.1543,-1.1666,6.1306,0.112,-0.448,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,61.7,0,39,0.410,0.700,5.41,
0.1100,0.0996,0.1543,-1.1666,6.1306,0.112,-0.448,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,61.7,0,39,0.410,0.690,5.61,
0.1150,0.0996,0.1543,-1.1666,6.1306,0.112,-0.448,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,61.7,0,39,0.120,0.720,9.98,
0.1200,0.1030,0.1279,-1.1666,6.1306,0.112,-0.448,0.000,0.000,1.1,-0.0,0.0,0.0,-42.3,51.2,0,40,0.400,0.720,5.05,
0.1250,0.1032,0.1266,-1.1666,6.1306,0.112,-0.448,0.000,0.000,1.1,-0.0,0.0,0.0,-42.4,50.6,0,42,0.400,0.760,6.29,
0.1300,0.1032,0.1265,-1.1666,6.1306,0.224,-0.336,0.000,0.000,2.2,-0.0,0.0,0.0,-43.5,50.6,-1,43,0.330,0.760,5.08,
0.1350,0.1032,0.1265,-1.1666,6.1306,0.224,-0.336,0.000,0.000,2.2,-0.0,0.0,0.0,-43.5,50.6,-22,41,0.340,0.740,10.57,
0.1400,0.1032,0.1265,-1.1666,6.1306,0.224,-0.336,0.000,0.000,2.2,-0.0,0.0,0.0,-43.5,50.6,-18,43,0.360,0.760,5.06,
0.1450,0.1032,0.1265,-1.1666,6.1306,0.224,-0.336,0.000,0.000,2.2,-0.0,0.0,0.0,-43.5,50.6,-14,46,0.320,0.750,5.06,
0.1500,0.1032,0.1265,-1.1666,6.1306,0.224,-0.336,0.000,0.000,2.2,-0.0,0.0,0.0,-43.5,50.6,-14,51,0.300,0.740,5.07,
0.1550,0.1032,0.1265,-1.1666,6.1306,0.224,-0.336,0.000,0.000,2.2,-0.0,0.0,0.0,-43.5,50.6,-16,55,0.290,0.720,7.27,
0.1600,0.1058,0.1068,-1.1666,6.1306,0.224,-0.336,0.000,0.000,2.2,-0.0,0.0,0.0,-44.6,42.7,-16,57,0.150,0.710,5.06,
0.1650,0.1060,0.1058,-1.1666,6.1306,0.224,-0.336,0.000,0.000,2.2,-0.0,0.0,0.0,-44.6,42.3,-15,58,0.240,0.710,5.06,
0.1700,0.1060,0.1057,-1.1666,6.1306,0.336,-0.224,0.000,0.000,3.4,-0.0,0.0,0.0,-45.7,42.3,-15,56,0.260,0.680,5.06,
0.1750,0.1060,0.1057,-1.1629,6.1366,0.336,-0.224,0.000,0.000,3.4,-0.0,0.0,0.0,-45.7,42.3,-16,50,0.240,0.690,7.02,
0.1800,0.1060,0.1057,-1.1629,6.1366,0.336,-0.224,0.000,0.000,3.4,-0.0,0.0,0.0,-45.7,42.3,-17,45,0.210,0.710,9.44,
0.1850,0.1060,0.1057,-1.1629,6.1366,0.336,-0.224,0.000,0.000,3.4,-0.0,0.0,0.0,-45.7,42.3,-17,44,0.210,0.700,5.07,
0.1900,0.1060,0.1057,-1.1629,6.1366,0.336,-0.224,0.000,0.000,3.4,-0.0,0.0,0.0,-45.7,42.3,-17,44,0.180,0.700,5.07,
0.1950,0.1060,0.1057,-1.1629,6.1366,0.336,-0.224,0.000,0.000,3.4,-0.0,0.0,0.0,-45.7,42.3,-17,41,0.170,0.740,9.05,
0.2000,0.1152,0.0868,-1.1629,6.1366,0.336,-0.224,0.000,0.000,3.4,-0.0,0.0,0.0,-49.4,34.7,-18,40,0.170,0.750,5.07,
0.2050,0.1156,0.0859,-1.1629,6.1366,0.336,-0.224,0.000,0.000,3.4,-0.0,0.0,0.0,-49.6,34.3,-18,40,0.140,0.730,6.67,
0.2100,0.1157,0.0858,-1.1629,6.1366,0.000,-0.560,0.000,0.000,0.0,-0.0,0.0,0.0,-46.3,34.3,-20,40,0.120,0.730,5.08,
0.2150,0.1157,0.0858,-1.1664,6.1353,0.000,-0.560,0.000,0.000,0.0,-0.0,0.0,0.0,-46.3,34.3,-22,37,0.110,0.720,6.56,
0.2200,0.1157,0.0858,-1.1664,6.1353,0.000,-0.560,0.000,0.000,0.0,-0.0,0.0,0.0,-46.3,34.3,-21,38,0.110,0.720,9.40,
0.2250,0.1157,0.0858,-1.1664,6.1353,0.000,-0.560,0.000,0.000,0.0,-0.0,0.0,0.0,-46.3,34.3,-20,40,0.100,0.710,5.08,
0.2300,0.1157,0.0858,-1.1664,6.1353,0.000,-0.560,0.000,0.000,0.0,-0.0,0.0,0.0,-46.3,34.3,-22,42,0.080,0.700,7.20,
0.2350,0.1157,0.0858,-1.1664,6.1353,0.000,-0.560,0.000,0.000,0.0,-0.0,0.0,0.0,-46.3,34.3,-22,43,0.070,0.690,5.07,
0.2400,0.1117,0.0652,-1.1664,6.1353,0.000,-0.560,0.000,0.000,0.0,-0.0,0.0,0.0,-44.7,26.1,-22,45,0.060,0.680,5.06,
0.2450,0.1115,0.0642,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-42.4,25.7,-23,47,0.050,0.660,7.81,
0.2500,0.1115,0.0641,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-42.3,25.6,-23,46,0.040,0.640,5.06,
0.2550,0.1115,0.0641,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-42.3,25.6,-21,38,0.020,0.640,8.78,
0.2600,0.1115,0.0641,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-42.3,25.6,-20,36,0.010,0.620,5.08,
0.2650,0.1115,0.0641,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-42.3,25.6,-20,35,0.000,0.630,5.07,
0.2700,0.1115,0.0641,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-42.3,25.6,-21,33,0.000,0.630,5.07,
0.2750,0.1115,0.0641,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-42.3,25.6,-21,30,0.010,0.640,7.44,
0.2800,0.1009,0.0426,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-38.1,17.0,-21,28,0.010,0.630,5.07,
0.2850,0.1004,0.0415,-1.1664,6.1353,-0.224,-0.448,0.000,0.000,-2.2,-0.0,0.0,0.0,-37.9,16.6,-21,26,0.020,0.630,6.36,
0.2900,0.1003,0.0415,-1.1664,6.1353,-0.336,-0.112,0.000,0.000,-3.4,-0.0,0.0,0.0,-36.8,16.6,-21,23,0.030,0.640,5.07,
0.2950,0.1003,0.0415,-1.1664,6.1353,-0.336,-0.112,0.000,0.000,-3.4,-0.0,0.0,0.0,-36.8,16.6,-19,15,0.050,0.640,11.30,
0.3000,0.1003,0.0415,-1.1664,6.1353,-0.336,-0.112,0.000,0.000,-3.4,-0.0,0.0,0.0,-36.8,16.6,-19,14,0.060,0.660,5.07,
0.3050,0.1003,0.0415,-1.1664,6.1353,-0.336,-0.112,0.000,0.000,-3.4,-0.0,0.0,0.0,-36.8,16.6,-20,14,0.060,0.660,5.07,
0.3100,0.1003,0.0415,-1.1664,6.1353,-0.336,-0.112,0.000,0.000,-3.4,-0.0,0.0,0.0,-36.8,16.6,-20,13,0.070,0.660,5.07,
0.3150,0.1003,0.0415,-1.1664,6.1353,-0.336,-0.112,0.000,0.000,-3.4,-0.0,0.0,0.0,-36.8,16.6,-21,12,0.090,0.640,7.60,
0.3200,0.0815,0.0323,-1.1664,6.1353,-0.336,-0.112,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,12.9,-21,11,0.100,0.650,5.07,
0.3250,0.0805,0.0318,-1.1664,6.1353,-0.336,-0.112,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,12.7,-23,12,0.100,0.660,6.64,
0.3300,0.0805,0.0318,-1.1659,6.1884,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,12.7,-19,11,0.020,0.640,5.08,
0.3350,0.0805,0.0318,-1.1659,6.1884,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,12.7,-2,7,0.060,0.650,11.44,
0.3400,0.0805,0.0318,-1.1659,6.1884,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,12.7,-3,8,0.040,0.660,5.07,
0.3450,0.0805,0.0318,-1.1659,6.1884,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,12.7,-2,7,0.050,0.640,5.07,
0.3500,0.0805,0.0318,-1.1659,6.1884,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,12.7,0,8,0.060,0.630,7.96,
0.3550,0.0805,0.0318,-1.1659,6.1884,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,12.7,0,7,0.080,0.650,5.07,
0.3600,0.0739,0.0309,-1.1659,6.1884,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,12.4,0,6,0.060,0.660,5.07,
0.3650,0.0735,0.0309,-1.1659,6.1884,-0.224,0.000,0.000,0.000,-2.2,0.0,0.0,0.0,2.2,12.4,-1,7,0.050,0.660,7.62,
0.3700,0.0735,0.0309,-1.1659,6.1884,-0.224,0.000,0.000,0.000,-2.2,0.0,0.0,0.0,2.2,12.3,0,8,0.040,0.670,8.17,
0.3750,0.0735,0.0309,-1.1659,6.1884,-0.224,0.000,0.000,0.000,-2.2,0.0,0.0,0.0,2.2,12.3,0,7,0.070,0.670,7.94,
0.3800,0.0735,0.0309,-1.1659,6.1884,-0.224,0.000,0.000,0.000,-2.2,0.0,0.0,0.0,2.2,12.3,0,7,0.060,0.660,5.07,
0.3850,0.0735,0.0309,-1.1659,6.1884,-0.224,0.000,0.000,0.000,-2.2,0.0,0.0,0.0,2.2,12.3,0,7,0.070,0.670,5.07,
0.3900,0.0735,0.0309,-1.1659,6.1884,-0.224,0.000,0.000,0.000,-2.2,0.0,0.0,0.0,2.2,12.3,0,7,0.060,0.660,9.99,
0.3950,0.0735,0.0309,-1.1659,6.1884,-0.224,0.000,0.000,0.000,-2.2,0.0,0.0,0.0,2.2,12.3,0,8,0.060,0.670,5.07,
0.4000,0.0735,0.0309,-1.1659,6.1884,-0.224,0.000,0.000,0.000,-2.2,0.0,0.0,0.0,2.2,12.3,1,8,0.060,0.670,6.60,
0.4050,0.0735,0.0309,-1.1659,6.1884,0.112,-0.112,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,12.3,0,8,0.070,0.690,5.08,
0.4100,0.0735,0.0309,-1.1659,6.1884,0.112,-0.112,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,12.3,1,7,0.060,0.660,10.91,
0.4150,0.0735,0.0309,-1.1659,6.1884,0.112,-0.112,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,12.3,0,7,0.070,0.680,5.06,
0.4200,0.0735,0.0309,-1.1659,6.1884,0.112,-0.112,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,12.3,0,7,0.070,0.670,5.07,
0.4250,0.0735,0.0309,-1.1659,6.1884,0.112,-0.112,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,12.3,0,8,0.070,0.660,8.29,
0.4300,0.0735,0.0309,-1.1659,6.1884,0.112,-0.112,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,12.3,0,8,0.080,0.670,5.10,
0.4350,0.0801,0.0317,-1.1659,6.1884,0.112,-0.112,0.000,0.000,1.1,-0.0,0.0,0.0,-1.1,12.7,0,9,0.070,0.680,5.07,
0.4400,0.0804,0.0318,-1.1659,6.1884,0.224,-0.224,0.000,0.000,2.2,-0.0,0.0,0.0,-2.2,12.7,1,8,0.070,0.680,6.89,
0.4450,0.0805,0.0318,-1.1659,6.1884,0.224,-0.224,0.000,0.000,2.2,-0.0,0.0,0.0,-2.2,12.7,0,9,0.060,0.670,6.17,
0.4500,0.0805,0.0318,-1.1659,6.1884,0.224,-0.224,0.000,0.000,2.2,-0.0,0.0,0.0,-2.2,12.7,0,9,0.070,0.650,8.89,
