t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.1250,-0.4807,0.8106,-0.0510,8.0119,-4.399,-5.966,-0.739,-0.167,0.8,1.6,-44.0,29.8,0.0,0.0,43.2,31.4,0,414,0.110,0.320,23.49,
0.1300,-0.5740,0.5815,-0.0576,8.0143,-3.504,-5.507,-0.399,-0.100,0.8,1.6,-35.0,27.5,0.0,0.0,378.7,29.1,12,82,0.100,0.170,14.30,
0.1350,-0.5740,0.5815,-0.0576,8.0143,-2.744,-5.118,-0.195,-0.060,0.7,1.6,-27.4,25.6,0.0,0.0,371.1,27.2,12,59,0.030,0.030,36.45,
0.1400,-0.4416,0.4700,-0.0443,8.0096,-1.610,-4.300,0.107,-0.036,0.7,1.6,-16.1,21.5,0.0,0.0,15.4,23.1,332,41,0.540,0.040,15.01,
0.1450,-0.4416,0.4700,-0.0443,8.0096,-0.647,-3.604,0.288,-0.022,0.7,1.6,-6.5,18.0,0.0,0.0,5.7,19.6,308,19,0.650,0.100,31.44,
0.1500,-0.4416,0.4700,-0.0443,8.0096,0.172,-3.013,0.397,-0.013,0.7,1.6,1.7,15.1,0.0,0.0,-2.4,16.6,168,16,0.000,0.130,6.04,
0.1550,-0.1730,0.5221,-0.0131,8.0137,1.153,-2.293,0.730,0.082,0.7,1.6,11.5,11.5,0.0,0.0,-12.3,13.0,79,11,0.020,0.140,14.97,
0.1600,-0.1730,0.5221,-0.0131,8.0137,1.987,-1.680,0.931,0.139,0.7,1.6,19.9,8.4,0.0,0.0,-20.6,10.0,118,8,0.040,0.170,26.79,
0.1650,-0.1730,0.5221,-0.0131,8.0137,2.696,-1.160,1.051,0.173,0.7,1.6,27.0,5.8,0.0,0.0,-27.7,7.4,112,8,0.210,0.200,8.63,
0.1700,0.1457,0.5660,-0.0131,8.0137,2.980,-1.053,1.123,0.193,0.7,1.6,29.8,5.3,0.0,0.0,-30.5,6.8,96,6,0.310,0.180,10.04,
0.1750,0.1457,0.5660,0.0717,8.0216,3.221,-0.962,1.166,0.205,0.7,1.6,32.2,4.8,0.0,0.0,-32.9,6.4,86,5,0.420,0.170,7.09,
0.1800,0.1457,0.5660,0.0717,8.0216,3.426,-0.885,1.147,0.213,0.7,1.6,34.3,4.4,0.0,0.0,-35.0,6.0,68,8,0.500,0.150,11.28,
0.1850,0.1457,0.5660,0.0717,8.0216,3.601,-0.819,1.136,0.217,0.7,1.6,36.0,4.1,0.0,0.0,-36.7,5.7,54,10,0.560,0.160,8.99,
0.1900,0.1457,0.5660,0.0717,8.0216,3.749,-0.764,1.129,0.220,0.7,1.6,37.5,3.8,0.0,0.0,-38.2,5.4,40,13,0.580,0.140,6.16,
0.1950,0.1457,0.5660,0.0717,8.0216,3.875,-0.716,1.125,0.221,0.7,1.6,38.7,3.6,0.0,0.0,-39.5,5.2,25,14,0.560,0.140,5.05,
0.2000,0.2779,0.5180,0.0717,8.0216,3.982,-0.676,1.123,0.222,0.7,1.6,39.8,3.4,0.0,0.0,-40.5,5.0,15,13,0.530,0.100,5.10,
0.2050,0.2779,0.5180,0.1186,8.0277,3.250,-0.709,0.539,0.178,0.7,1.6,32.5,3.5,0.0,0.0,-33.2,5.1,-7,17,0.520,0.110,20.27,
0.2100,0.2779,0.5180,0.1186,8.0277,2.628,-0.737,0.189,0.152,0.7,1.6,26.3,3.7,0.0,0.0,-27.0,5.3,-41,10,0.460,0.100,25.35,
0.2150,0.1679,0.4981,0.1186,8.0277,1.596,-0.442,-0.021,0.136,0.7,1.6,16.0,2.2,0.0,0.0,-16.7,3.8,-57,9,0.300,0.070,11.97,
0.2200,0.1679,0.4981,0.1034,8.0258,0.719,-0.191,-0.147,0.126,0.7,1.6,7.2,1.0,0.0,0.0,-7.9,2.5,-84,6,0.150,0.090,9.51,
0.2250,0.1679,0.4981,0.1034,8.0258,-0.027,0.023,-0.222,0.120,0.7,1.6,-0.3,-0.1,0.0,0.0,-0.5,1.5,-100,3,0.030,0.090,8.54,
0.2300,0.1679,0.4981,0.1034,8.0258,-0.661,0.204,-0.268,0.117,0.7,1.6,-6.6,-1.0,0.0,0.0,5.9,0.6,-87,0,0.150,0.090,12.76,
0.2350,0.1679,0.4981,0.1034,8.0258,-1.199,0.358,-0.295,0.115,0.7,1.6,-12.0,-1.8,0.0,0.0,11.3,-0.2,-78,0,0.210,0.110,5.29,
0.2400,-0.0424,0.5513,0.1034,8.0258,-1.657,0.489,-0.311,0.114,0.7,1.6,-16.6,-2.4,0.0,0.0,15.8,-0.9,-67,0,0.210,0.070,5.12,
0.2450,-0.0424,0.5513,0.0722,8.0218,-1.845,0.483,-0.769,-0.021,0.7,1.6,-18.5,-2.4,0.0,0.0,17.7,-0.8,-29,0,0.180,0.100,15.68,
0.2500,-0.0424,0.5513,0.0722,8.0218,-2.005,0.477,-1.043,-0.102,0.7,1.6,-20.0,-2.4,0.0,0.0,19.3,-0.8,-8,0,0.170,0.090,21.04,
0.2550,-0.0424,0.5513,0.0722,8.0218,-2.141,0.473,-1.208,-0.151,0.7,1.6,-21.4,-2.4,0.0,0.0,20.7,-0.8,-5,0,0.170,0.070,5.67,
0.2600,-0.0424,0.5513,0.0722,8.0218,-2.256,0.469,-1.307,-0.180,0.7,1.6,-22.6,-2.3,0.0,0.0,21.8,-0.8,-2,0,0.180,0.070,5.40,
0.2650,-0.1536,0.5385,0.0025,8.0158,-1.985,0.197,-1.366,-0.198,0.7,1.6,-19.8,-1.0,0.0,0.0,19.1,0.6,0,1,0.170,0.070,10.87,
0.2700,-0.1536,0.5385,0.0025,8.0158,-1.754,-0.034,-1.312,-0.163,0.7,1.6,-17.5,0.2,0.0,0.0,16.8,1.7,2,8,0.160,0.040,25.18,
0.2750,-0.1396,0.4767,0.0025,8.0158,-1.558,-0.230,-1.280,-0.143,0.7,1.6,-15.6,1.2,0.0,0.0,14.9,2.7,8,8,0.140,0.040,17.32,
0.2800,-0.1396,0.4767,0.0025,8.0158,-1.039,-0.212,-1.260,-0.130,0.7,1.6,-10.4,1.1,0.0,0.0,9.7,2.6,13,6,0.180,0.050,10.36,
0.2850,-0.1396,0.4767,-0.0287,8.0117,-0.598,-0.197,-0.846,-0.078,0.7,1.6,-6.0,1.0,0.0,0.0,5.3,2.6,20,4,0.160,0.030,15.85,
0.2900,-0.1396,0.4767,-0.0287,8.0117,-0.223,-0.184,-0.597,-0.047,0.7,1.6,-2.2,0.9,0.0,0.0,1.5,2.5,21,1,0.120,0.050,14.97,
0.2950,-0.0486,0.4802,-0.0287,8.0117,0.096,-0.174,-0.448,-0.028,0.7,1.6,1.0,0.9,0.0,0.0,-1.7,2.4,19,0,0.090,0.030,6.39,
0.3000,-0.0486,0.4802,-0.0287,8.0117,0.333,-0.097,-0.358,-0.017,0.7,1.6,3.3,0.5,0.0,0.0,-4.1,2.1,16,0,0.070,0.040,9.03,
0.3050,-0.0486,0.4802,-0.0287,8.0117,0.535,-0.032,-0.304,-0.010,0.7,1.6,5.4,0.2,0.0,0.0,-6.1,1.7,15,0,0.080,0.060,6.20,
0.3100,-0.0486,0.4802,-0.0131,8.0137,0.707,0.023,-0.272,-0.006,0.7,1.6,7.1,-0.1,0.0,0.0,-7.8,1.5,14,0,0.080,0.050,5.08,
0.3150,-0.0486,0.4802,-0.0131,8.0137,0.852,0.070,0.195,-0.093,0.7,1.6,8.5,-0.3,0.0,0.0,-9.2,1.2,9,0,0.050,0.050,9.45,
0.3200,-0.0486,0.4802,-0.0131,8.0137,0.976,0.110,0.475,-0.145,0.7,1.6,9.8,-0.5,0.0,0.0,-10.5,1.0,5,0,0.040,0.060,9.54,
0.3250,-0.0486,0.4802,-0.0131,8.0137,1.082,0.144,0.643,-0.177,0.7,1.6,10.8,-0.7,0.0,0.0,-11.5,0.9,3,0,0.030,0.050,5.07,
0.3300,-0.0486,0.4802,-0.0131,8.0137,1.171,0.172,0.744,-0.196,0.7,1.6,11.7,-0.9,0.0,0.0,-12.4,0.7,1,1,0.040,0.040,5.07,
0.3350,0.0148,0.4805,-0.0131,8.0137,1.247,0.197,0.804,-0.207,0.7,1.6,12.5,-1.0,0.0,0.0,-13.2,0.6,0,2,0.050,0.050,6.28,
0.3400,0.0148,0.4805,0.0315,8.0132,1.094,0.100,0.796,-0.035,0.7,1.6,10.9,-0.5,0.0,0.0,-11.7,1.1,0,3,0.030,0.060,5.38,
0.3450,0.0148,0.4805,0.0315,8.0132,0.963,0.018,0.791,0.069,0.7,1.6,9.6,-0.1,0.0,0.0,-10.4,1.5,-7,6,0.040,0.040,31.41,
0.3500,0.0148,0.4805,0.0315,8.0132,0.852,-0.052,0.788,0.131,0.7,1.6,8.5,0.3,0.0,0.0,-9.2,1.8,-9,4,0.060,0.040,5.83,
0.3550,0.0026,0.4650,0.0315,8.0132,0.607,-0.010,0.786,0.168,0.7,1.6,6.1,0.1,0.0,0.0,-6.8,1.6,-11,4,0.050,0.040,10.91,
0.3600,0.0026,0.4650,0.0717,8.0216,0.398,0.025,0.785,0.190,0.7,1.6,4.0,-0.1,0.0,0.0,-4.7,1.5,-12,4,0.070,0.020,10.75,
0.3650,0.0026,0.4650,0.0717,8.0216,0.221,0.055,0.695,0.069,0.7,1.6,2.2,-0.3,0.0,0.0,-2.9,1.3,-9,0,0.090,0.030,9.22,
0.3700,0.0026,0.4650,0.0717,8.0216,0.071,0.080,0.641,-0.003,0.7,1.6,0.7,-0.4,0.0,0.0,-1.4,1.2,-6,0,0.110,0.020,19.66,
0.3750,-0.0275,0.4826,0.0717,8.0216,0.026,0.102,0.608,-0.047,0.7,1.6,0.3,-0.5,0.0,0.0,-1.0,1.1,-1,0,0.100,0.020,10.95,
0.3800,-0.0275,0.4826,0.0717,8.0216,-0.011,0.120,0.275,-0.028,0.7,1.6,-0.1,-0.6,0.0,0.0,-0.6,1.0,0,0,0.080,0.030,18.85,
0.3850,-0.0275,0.4826,0.0717,8.0216,-0.043,0.135,0.076,-0.017,0.7,1.6,-0.4,-0.7,0.0,0.0,-0.3,0.9,2,0,0.070,0.040,13.62,
0.3900,-0.0128,0.4773,0.0717,8.0216,-0.070,0.149,-0.044,-0.010,0.7,1.6,-0.7,-0.7,0.0,0.0,-0.0,0.8,3,1,0.050,0.040,8.45,
0.3950,-0.0128,0.4773,0.0717,8.0216,0.008,0.026,-0.116,-0.006,0.7,1.6,0.1,-0.1,0.0,0.0,-0.8,1.5,3,1,0.060,0.040,11.67,
0.4000,-0.0128,0.4773,0.0538,8.0129,0.074,-0.079,-0.204,-0.093,0.7,1.6,0.7,0.4,0.0,0.0,-1.5,2.0,4,2,0.050,0.010,10.62,
0.4050,-0.0128,0.4773,0.0538,8.0129,0.130,-0.168,-0.257,-0.145,0.7,1.6,1.3,0.8,0.0,0.0,-2.0,2.4,4,4,0.050,0.020,16.51,
0.4100,-0.0128,0.4773,0.0538,8.0129,0.177,-0.243,-0.288,-0.177,0.7,1.6,1.8,1.2,0.0,0.0,-2.5,2.8,3,4,0.050,0.010,5.74,
0.4150,0.0258,0.4466,0.0538,8.0129,0.218,-0.308,-0.307,-0.196,0.7,1.6,2.2,1.5,0.0,0.0,-2.9,3.1,2,5,0.050,0.010,5.06,
0.4200,0.0258,0.4466,0.0538,8.0129,0.252,-0.362,-0.319,-0.207,0.7,1.6,2.5,1.8,0.0,0.0,-3.2,3.4,3,6,0.030,0.010,8.38,
0.4250,0.0258,0.4466,0.0292,8.0065,0.248,-0.375,-0.325,-0.214,0.7,1.6,2.5,1.9,0.0,0.0,-3.2,3.5,1,7,0.040,0.020,8.33,
0.4300,0.0258,0.4466,0.0292,8.0065,0.244,-0.386,-0.285,-0.128,0.7,1.6,2.4,1.9,0.0,0.0,-3.2,3.5,0,6,0.040,0.010,12.49,
0.4350,0.0258,0.4466,0.0292,8.0065,0.241,-0.395,-0.260,-0.077,0.7,1.6,2.4,2.0,0.0,0.0,-3.1,3.6,0,5,0.030,0.010,9.94,
0.4400,0.0258,0.4466,0.0292,8.0065,0.239,-0.403,-0.246,-0.046,0.7,1.6,2.4,2.0,0.0,0.0,-3.1,3.6,0,4,0.010,0.000,5.45,
0.4450,0.0397,0.4481,0.0292,8.0065,0.236,-0.410,-0.237,-0.028,0.7,1.6,2.4,2.0,0.0,0.0,-3.1,3.6,0,4,0.030,0.010,5.24,
0.4500,0.0397,0.4481,0.0292,8.0065,0.235,-0.415,-0.232,-0.017,0.7,1.6,2.3,2.1,0.0,0.0,-3.1,3.7,-1,4,0.040,0.000,6.62,
0.4550,0.0397,0.4481,0.0292,8.0065,0.048,-0.336,-0.229,-0.010,0.7,1.6,0.5,1.7,0.0,0.0,-1.2,3.3,-2,4,0.010,0.020,5.07,
0.4600,0.0397,0.4481,0.0197,8.0020,-0.110,-0.269,-0.227,-0.006,0.7,1.6,-1.1,1.3,0.0,0.0,0.4,2.9,-3,4,0.040,0.010,6.78,
0.4650,0.0397,0.4481,0.0197,8.0020,-0.245,-0.212,-0.136,-0.004,0.7,1.6,-2.4,1.1,0.0,0.0,1.7,2.6,-4,1,0.060,0.020,9.12,
0.4700,0.0397,0.4481,0.0197,8.0020,-0.359,-0.163,-0.082,-0.002,0.7,1.6,-3.6,0.8,0.0,0.0,2.9,2.4,-6,2,0.060,0.030,7.33,
0.4750,0.0397,0.4481,0.0197,8.0020,-0.456,-0.122,-0.049,-0.001,0.7,1.6,-4.6,0.6,0.0,0.0,3.8,2.2,-6,1,0.070,0.010,5.08,
0.4800,0.0103,0.4589,0.0197,8.0020,-0.522,-0.087,-0.029,-0.001,0.7,1.6,-5.2,0.4,0.0,0.0,4.5,2.0,-6,2,0.100,0.020,19.61,
0.4850,0.0103,0.4589,0.0264,7.9997,-0.578,-0.057,0.117,-0.000,0.7,1.6,-5.8,0.3,0.0,0.0,5.1,1.9,-5,2,0.110,0.020,22.48,
0.4900,0.0103,0.4589,0.0264,7.9997,-0.626,-0.032,0.204,-0.000,0.7,1.6,-6.3,0.2,0.0,0.0,5.5,1.7,-2,2,0.120,0.020,11.90,
0.4950,-0.0035,0.4572,0.0264,7.9997,-0.666,-0.010,0.257,-0.000,0.7,1.6,-6.7,0.1,0.0,0.0,5.9,1.6,-1,1,0.120,0.000,6.49,
0.5000,-0.0035,0.4572,0.0352,8.0045,-0.516,-0.009,0.288,-0.000,0.7,1.6,-5.2,0.0,0.0,0.0,4.4,1.6,0,1,0.110,0.000,13.00,
0.5050,-0.0035,0.4572,0.0352,8.0045,-0.388,-0.007,0.307,-0.000,0.7,1.6,-3.9,0.0,0.0,0.0,3.2,1.6,2,1,0.120,0.020,24.90,
0.5100,-0.0035,0.4572,0.0352,8.0045,-0.279,-0.006,0.319,-0.000,0.7,1.6,-2.8,0.0,0.0,0.0,2.1,1.6,4,0,0.100,0.010,5.87,
0.5150,0.0320,0.4543,0.0352,8.0045,-0.187,-0.005,0.325,-0.000,0.7,1.6,-1.9,0.0,0.0,0.0,1.1,1.6,3,0,0.100,0.010,10.36,
0.5200,0.0320,0.4543,0.0485,7.9999,0.009,-0.005,0.106,-0.000,0.7,1.6,0.1,0.0,0.0,0.0,-0.8,1.6,5,0,0.080,0.020,12.46,
0.5250,0.0320,0.4543,0.0485,7.9999,0.175,-0.004,-0.026,-0.000,0.7,1.6,1.8,0.0,0.0,0.0,-2.5,1.6,7,1,0.070,0.020,24.56,
0.5300,0.0884,0.4538,0.0485,7.9999,0.199,-0.037,-0.105,-0.000,0.7,1.6,2.0,0.2,0.0,0.0,-2.7,1.8,5,2,0.050,0.010,10.86,
0.5350,0.0884,0.4538,0.0485,7.9999,0.220,-0.065,-0.153,-0.000,0.7,1.6,2.2,0.3,0.0,0.0,-2.9,1.9,3,1,0.050,0.020,15.25,
0.5400,0.0884,0.4538,0.0395,7.9955,0.237,-0.089,-0.136,-0.000,0.7,1.6,2.4,0.4,0.0,0.0,-3.1,2.0,1,2,0.050,0.030,12.57,
0.5450,0.0884,0.4538,0.0395,7.9955,0.252,-0.109,-0.127,-0.000,0.7,1.6,2.5,0.5,0.0,0.0,-3.2,2.1,0,2,0.060,0.020,12.65,
0.5500,0.1030,0.4484,0.0395,7.9955,0.265,-0.126,-0.121,-0.000,0.7,1.6,2.6,0.6,0.0,0.0,-3.4,2.2,0,2,0.040,0.020,7.46,
0.5550,0.1030,0.4484,0.0395,7.9955,0.107,-0.090,-0.117,-0.000,0.7,1.6,1.1,0.5,0.0,0.0,-1.8,2.0,-1,2,0.050,0.010,10.32,
0.5600,0.1030,0.4484,0.0419,8.0022,-0.026,-0.060,-0.115,-0.000,0.7,1.6,-0.3,0.3,0.0,0.0,-0.5,1.9,-3,2,0.060,0.010,7.76,
0.5650,0.1030,0.4484,0.0419,8.0022,-0.140,-0.034,-0.114,-0.000,0.7,1.6,-1.4,0.2,0.0,0.0,0.7,1.8,-4,1,0.070,0.020,7.29,
0.5700,0.1030,0.4484,0.0419,8.0022,-0.236,-0.012,-0.068,-0.000,0.7,1.6,-2.4,0.1,0.0,0.0,1.6,1.6,-4,1,0.080,0.000,5.07,
0.5750,0.1030,0.4484,0.0419,8.0022,-0.318,0.006,-0.041,-0.000,0.7,1.6,-3.2,-0.0,0.0,0.0,2.5,1.5,-5,1,0.080,0.000,9.13,
0.5800,0.1030,0.4484,0.0419,8.0022,-0.388,0.022,-0.025,-0.000,0.7,1.6,-3.9,-0.1,0.0,0.0,3.2,1.5,-5,1,0.100,0.010,5.07,
0.5850,0.0667,0.4583,0.0419,8.0022,-0.447,0.036,-0.015,-0.000,0.7,1.6,-4.5,-0.2,0.0,0.0,3.8,1.4,-5,0,0.100,0.010,6.05,
0.5900,0.0667,0.4583,0.0352,8.0045,-0.531,0.047,-0.098,-0.000,0.7,1.6,-5.3,-0.2,0.0,0.0,4.6,1.3,-5,1,0.100,0.010,21.04,
0.5950,0.0667,0.4583,0.0352,8.0045,-0.603,0.057,-0.149,-0.000,0.7,1.6,-6.0,-0.3,0.0,0.0,5.3,1.3,-4,1,0.120,0.020,19.72,
0.6000,0.0667,0.4583,0.0352,8.0045,-0.663,0.065,-0.179,-0.000,0.7,1.6,-6.6,-0.3,0.0,0.0,5.9,1.3,-1,0,0.120,0.000,5.70,
0.6050,0.0312,0.4613,0.0352,8.0045,-0.715,0.072,-0.197,-0.000,0.7,1.6,-7.1,-0.4,0.0,0.0,6.4,1.2,-2,0,0.130,0.020,5.24,
0.6100,0.0312,0.4613,0.0352,8.0045,-0.759,0.078,-0.208,-0.000,0.7,1.6,-7.6,-0.4,0.0,0.0,6.9,1.2,0,1,0.120,0.010,6.51,
0.6150,0.0312,0.4613,0.0262,8.0002,-0.645,0.033,-0.214,-0.000,0.7,1.6,-6.4,-0.2,0.0,0.0,5.7,1.4,0,1,0.130,0.000,7.25,
0.6200,0.0312,0.4613,0.0262,8.0002,-0.548,-0.006,-0.128,-0.000,0.7,1.6,-5.5,0.0,0.0,0.0,4.8,1.6,0,1,0.130,0.010,14.30,
0.6250,0.0312,0.4613,0.0262,8.0002,-0.466,-0.038,-0.077,-0.000,0.7,1.6,-4.7,0.2,0.0,0.0,3.9,1.8,1,0,0.120,0.000,9.48,
0.6300,0.0312,0.4613,0.0262,8.0002,-0.396,-0.066,-0.046,-0.000,0.7,1.6,-4.0,0.3,0.0,0.0,3.2,1.9,2,1,0.120,0.010,5.49,
0.6350,0.0459,0.4559,0.0262,8.0002,-0.337,-0.090,-0.028,-0.000,0.7,1.6,-3.4,0.4,0.0,0.0,2.6,2.0,2,1,0.140,0.000,5.07,
0.6400,0.0459,0.4559,0.0262,8.0002,-0.286,-0.110,-0.017,-0.000,0.7,1.6,-2.9,0.5,0.0,0.0,2.1,2.1,4,0,0.120,0.010,7.34,
0.6450,0.0459,0.4559,0.0262,8.0002,-0.126,-0.110,-0.010,-0.000,0.7,1.6,-1.3,0.6,0.0,0.0,0.5,2.1,4,0,0.110,0.020,5.38,
0.6500,0.0459,0.4559,0.0262,8.0002,0.011,-0.111,-0.006,-0.045,0.7,1.6,0.1,0.6,0.0,0.0,-0.8,2.1,5,0,0.080,0.000,14.06,
0.6550,0.0459,0.4559,0.0262,8.0002,0.127,-0.111,-0.004,-0.072,0.7,1.6,1.3,0.6,0.0,0.0,-2.0,2.1,5,0,0.080,0.000,14.24,
0.6600,0.0459,0.4559,0.0262,8.0002,0.225,-0.111,-0.002,-0.088,0.7,1.6,2.3,0.6,0.0,0.0,-3.0,2.1,5,0,0.090,0.020,5.71,
0.6650,0.0883,0.4538,0.0262,8.0002,0.309,-0.111,-0.001,-0.097,0.7,1.6,3.1,0.6,0.0,0.0,-3.8,2.1,5,1,0.070,0.020,5.70,
0.6700,0.0883,0.4538,0.0262,8.0002,0.346,-0.128,-0.001,-0.103,0.7,1.6,3.5,0.6,0.0,0.0,-4.2,2.2,2,1,0.060,0.020,7.87,
0.6750,0.0883,0.4538,0.0262,8.0002,0.378,-0.142,-0.000,-0.107,0.7,1.6,3.8,0.7,0.0,0.0,-4.5,2.3,1,2,0.060,0.040,9.42,
0.6800,0.0883,0.4538,0.0262,8.0002,0.406,-0.155,0.134,-0.064,0.7,1.6,4.1,0.8,0.0,0.0,-4.8,2.4,0,3,0.070,0.020,11.80,
0.6850,0.0883,0.4538,0.0262,8.0002,0.429,-0.165,0.215,-0.038,0.7,1.6,4.3,0.8,0.0,0.0,-5.0,2.4,0,3,0.080,0.010,11.55,
0.6900,0.0883,0.4538,0.0262,8.0002,0.448,-0.174,0.263,-0.023,0.7,1.6,4.5,0.9,0.0,0.0,-5.2,2.4,0,3,0.070,0.010,5.68,
0.6950,0.1039,0.4415,0.0262,8.0002,0.331,-0.131,0.292,-0.014,0.7,1.6,3.3,0.7,0.0,0.0,-4.0,2.2,0,3,0.050,0.000,6.47,
0.7000,0.1039,0.4415,0.0262,8.0002,0.231,-0.095,0.310,-0.008,0.7,1.6,2.3,0.5,0.0,0.0,-3.0,2.1,0,2,0.070,0.020,10.95,
0.7050,0.1039,0.4415,0.0324,7.9977,0.146,-0.064,0.320,-0.005,0.7,1.6,1.5,0.3,0.0,0.0,-2.2,1.9,-2,2,0.070,0.020,5.10,
