t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
1.040,0.1378,-0.2,0.1194,1.7,-0.4669,6.0547,0,0,0.00,0.00,0.270,0.360,0.00,0.00,0.0,0.0,0.2,1.7,20.07
1.060,0.1378,-0.2,0.1194,1.7,-0.4669,6.0547,0,1,0.00,0.00,0.270,0.350,0.00,0.00,0.0,0.0,0.2,1.7,20.09
1.080,0.1378,0.1,0.1194,2.7,-0.4680,6.0617,0,0,0.00,0.00,0.280,0.360,0.00,0.00,0.0,0.0,-0.1,2.7,20.07
1.100,0.1378,0.1,0.1194,2.7,-0.4680,6.0617,0,0,0.00,0.00,0.280,0.360,0.00,0.00,0.0,0.0,-0.1,2.7,20.08
1.120,0.1378,0.1,0.1194,2.7,-0.4680,6.0617,0,0,0.00,0.00,0.280,0.370,0.00,0.00,0.0,0.0,-0.1,2.7,20.09
1.140,0.1378,-2.1,0.1194,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.280,0.370,0.00,0.00,0.0,0.0,2.1,2.9,20.07
1.160,0.1378,-2.1,0.1194,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.280,0.380,0.00,0.00,0.0,0.0,2.1,2.9,20.09
1.180,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.280,0.390,0.00,0.00,0.0,0.0,-0.0,2.7,20.09
1.200,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.270,0.380,0.00,0.00,0.0,0.0,-0.0,2.7,20.07
1.220,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.270,0.390,0.00,0.00,0.0,0.0,-0.0,2.7,20.07
1.240,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.270,0.400,0.00,0.00,0.0,0.0,-0.0,2.7,20.07
1.260,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.290,0.400,0.00,0.00,0.0,0.0,-0.0,2.7,20.07
1.280,0.1368,2.1,0.1264,2.6,-0.4746,6.0605,0,0,0.00,0.00,0.270,0.390,0.00,0.00,0.0,0.0,-2.1,2.6,20.09
1.300,0.1368,2.1,0.1264,2.6,-0.4746,6.0605,0,0,0.00,0.00,0.260,0.410,0.00,0.00,0.0,0.0,-2.1,2.6,20.07
1.320,0.1368,2.1,0.1264,2.6,-0.4746,6.0605,0,0,0.00,0.00,0.270,0.420,0.00,0.00,0.0,0.0,-2.1,2.6,20.09
1.340,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.280,0.400,0.00,0.00,0.0,0.0,-0.0,2.7,20.07
1.360,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.280,0.430,0.00,0.00,0.0,0.0,-0.0,2.7,20.08
1.380,0.1368,2.1,0.1264,2.6,-0.4746,6.0605,0,0,0.00,0.00,0.270,0.400,0.00,0.00,0.0,0.0,-2.1,2.6,20.07
1.400,0.1368,2.1,0.1264,2.6,-0.4746,6.0605,0,0,0.00,0.00,0.270,0.400,0.00,0.00,0.0,0.0,-2.1,2.6,20.08
1.420,0.1368,2.1,0.1264,2.6,-0.4746,6.0605,0,0,0.00,0.00,0.290,0.420,0.00,0.00,0.0,0.0,-2.1,2.6,20.09
1.440,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.290,0.420,0.00,0.00,0.0,0.0,-0.0,2.7,20.09
1.460,0.1368,0.0,0.1264,2.7,-0.4676,6.0616,0,0,0.00,0.00,0.300,0.410,0.00,0.00,0.0,0.0,-0.0,2.7,20.07
1.480,0.1368,-2.1,0.1264,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.290,0.430,0.00,0.00,0.0,0.0,2.1,2.9,20.07
1.500,0.1368,-2.1,0.1264,2.9,-0.4607,6.0627,0,1,0.00,0.00,0.300,0.440,0.00,0.00,0.0,0.0,2.1,2.9,20.08
1.520,0.1368,-2.1,0.1264,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.280,0.440,0.00,0.00,0.0,0.0,2.1,2.9,20.07
1.540,0.1368,-2.1,0.1264,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.280,0.450,0.00,0.00,0.0,0.0,2.1,2.9,20.08
1.560,0.1378,-2.1,0.1194,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.290,0.440,0.00,0.00,0.0,0.0,2.1,2.9,20.07
1.580,0.1378,-2.1,0.1194,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.270,0.440,0.00,0.00,0.0,0.0,2.1,2.9,20.09
1.600,0.1378,-2.1,0.1194,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.270,0.440,0.00,0.00,0.0,0.0,2.1,2.9,20.08
1.620,0.1378,-2.1,0.1194,2.9,-0.4607,6.0627,0,0,0.00,0.00,0.260,0.450,0.00,0.00,0.0,0.0,2.1,2.9,20.07
1.640,0.1378,-2.2,0.1194,2.9,-0.4603,6.0627,0,0,0.00,0.00,0.280,0.460,0.00,0.00,0.0,0.0,2.2,2.9,20.07
1.660,0.1378,-2.2,0.1194,2.9,-0.4603,6.0627,-1,0,0.00,0.00,0.270,0.430,0.00,0.00,0.0,0.0,2.2,2.9,20.07
1.680,0.1378,-2.2,0.1194,2.9,-0.4603,6.0627,0,1,0.00,0.00,0.280,0.450,0.00,0.00,0.0,0.0,2.2,2.9,20.07
1.700,0.1378,-2.2,0.1194,2.9,-0.4603,6.0627,0,0,0.00,0.00,0.260,0.460,0.00,0.00,0.0,0.0,2.2,2.9,20.08
1.720,0.1378,-2.2,0.1194,2.9,-0.4603,6.0627,0,0,0.00,0.00,0.260,0.460,0.00,0.00,0.0,0.0,2.2,2.9,20.09
1.740,0.1378,-2.5,0.1194,1.9,-0.4592,6.0558,0,1,0.00,0.00,0.280,0.460,0.00,0.00,0.0,0.0,2.5,1.9,20.07
1.760,0.1309,-2.5,0.1184,1.9,-0.4592,6.0558,0,0,0.00,0.00,0.270,0.450,0.00,0.00,0.0,0.0,2.5,1.9,20.06
1.780,0.1309,-2.5,0.1184,1.9,-0.4592,6.0558,-1,0,0.00,0.00,0.240,0.450,0.00,0.00,0.0,0.0,2.5,1.9,20.09
1.800,0.1309,-2.5,0.1184,1.9,-0.4592,6.0558,-1,0,0.00,0.00,0.230,0.470,0.00,0.00,0.0,0.0,2.5,1.9,20.07
1.820,0.1319,-2.5,0.1115,1.9,-0.4592,6.0558,0,0,0.00,0.00,0.250,0.470,0.00,0.00,0.0,0.0,2.5,1.9,20.08
1.840,0.1319,-0.4,0.1115,1.7,-0.4661,6.0547,0,0,0.00,0.00,0.240,0.470,0.00,0.00,0.0,0.0,0.4,1.7,20.09
1.860,0.1319,-0.4,0.1115,1.7,-0.4661,6.0547,0,0,0.00,0.00,0.230,0.460,0.00,0.00,0.0,0.0,0.4,1.7,20.06
1.880,0.1319,2.1,0.1115,2.6,-0.4746,6.0605,0,0,0.00,0.00,0.240,0.470,0.00,0.00,0.0,0.0,-2.1,2.6,20.09
1.900,0.1319,2.1,0.1115,2.6,-0.4746,6.0605,0,1,0.00,0.00,0.240,0.480,0.00,0.00,0.0,0.0,-2.1,2.6,20.07
1.920,0.1240,2.1,0.1174,2.6,-0.4746,6.0605,0,0,0.00,0.00,0.250,0.480,0.00,0.00,0.0,0.0,-2.1,2.6,20.07
1.940,0.1240,4.2,0.1174,2.4,-0.4815,6.0594,0,0,0.00,0.00,0.250,0.480,0.00,0.00,0.0,0.0,-4.2,2.4,20.06
1.960,0.1240,4.2,0.1174,2.4,-0.4815,6.0594,0,0,0.00,0.00,0.250,0.470,0.00,0.00,0.0,0.0,-4.2,2.4,20.06
1.980,0.1240,2.0,0.1174,2.6,-0.4742,6.0605,0,0,0.00,0.00,0.260,0.480,0.00,0.00,0.0,0.0,-2.0,2.6,20.07
2.000,0.1240,2.0,0.1174,2.6,-0.4742,6.0605,0,0,0.00,0.00,0.260,0.490,0.00,0.00,0.0,0.0,-2.0,2.6,20.07
2.020,0.1240,2.0,0.1174,2.6,-0.4742,6.0605,0,0,0.00,0.00,0.270,0.480,0.00,0.00,0.0,0.0,-2.0,2.6,20.07
2.040,0.1240,4.1,0.1174,2.4,-0.4811,6.0594,0,1,0.00,0.00,0.260,0.510,0.00,0.00,0.0,0.0,-4.1,2.4,20.07
2.060,0.1240,4.1,0.1174,2.4,-0.4811,6.0594,0,1,0.00,0.00,0.270,0.490,0.00,0.00,0.0,0.0,-4.1,2.4,20.07
2.080,0.1240,2.0,0.1174,2.6,-0.4742,6.0605,0,0,0.00,0.00,0.290,0.050,0.00,0.00,0.0,0.0,-2.0,2.6,20.08
2.100,0.1240,2.0,0.1174,2.6,-0.4742,6.0605,0,1,0.00,0.00,0.300,0.240,0.00,0.00,0.0,0.0,-2.0,2.6,20.07
2.120,0.1160,2.0,0.1233,2.6,-0.4742,6.0605,0,0,0.00,0.00,0.290,0.510,0.00,0.00,0.0,0.0,-2.0,2.6,20.07
2.140,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.290,0.490,0.00,0.00,0.0,0.0,-2.3,3.6,20.06
2.160,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.290,0.510,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.180,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,2,0.00,0.00,0.300,0.520,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.200,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.290,0.520,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.220,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.290,0.510,0.00,0.00,0.0,0.0,-2.3,3.6,20.08
2.240,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,1,0.00,0.00,0.300,0.540,0.00,0.00,0.0,0.0,-2.3,3.6,20.06
2.260,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,1,1,0.00,0.00,0.300,0.520,0.00,0.00,0.0,0.0,-2.3,3.6,20.08
2.280,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,1,0.00,0.00,0.300,0.550,0.00,0.00,0.0,0.0,-2.3,3.6,20.09
2.300,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,1,0.00,0.00,0.310,0.540,0.00,0.00,0.0,0.0,-2.3,3.6,20.08
2.320,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.310,0.530,0.00,0.00,0.0,0.0,-2.3,3.6,20.09
2.340,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,1,0.00,0.00,0.330,0.550,0.00,0.00,0.0,0.0,-2.3,3.6,20.06
2.360,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.320,0.540,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.380,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,1,0.00,0.00,0.330,0.560,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.400,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,1,0.00,0.00,0.330,0.560,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.420,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,1,0.00,0.00,0.330,0.560,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.440,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.320,0.550,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.460,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.340,0.560,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.480,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,1,0,0.00,0.00,0.350,0.560,0.00,0.00,0.0,0.0,-2.3,3.6,20.08
2.500,0.1160,2.3,0.1233,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.340,0.560,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.520,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,1,0.00,0.00,0.340,0.570,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.540,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.350,0.570,0.00,0.00,0.0,0.0,-2.3,3.6,20.06
2.560,0.1171,2.3,0.1164,3.6,-0.4753,6.0674,0,0,0.00,0.00,0.340,0.580,0.00,0.00,0.0,0.0,-2.3,3.6,20.07
2.580,0.1171,0.2,0.1164,3.8,-0.4684,6.0685,0,0,0.00,0.00,0.340,0.610,0.00,0.00,0.0,0.0,-0.2,3.8,20.07
2.600,0.1171,0.2,0.1164,3.8,-0.4684,6.0685,0,0,0.00,0.00,0.340,0.570,0.00,0.00,0.0,0.0,-0.2,3.8,20.07
2.620,0.1171,0.2,0.1164,3.8,-0.4684,6.0685,0,0,0.00,0.00,0.340,0.600,0.00,0.00,0.0,0.0,-0.2,3.8,20.09
2.640,0.1171,0.2,0.1164,3.8,-0.4684,6.0685,0,1,0.00,0.00,0.330,0.570,0.00,0.00,0.0,0.0,-0.2,3.8,20.08
2.660,0.1171,0.2,0.1164,3.8,-0.4684,6.0685,0,0,0.00,0.00,0.340,0.590,0.00,0.00,0.0,0.0,-0.2,3.8,20.07
2.680,0.1171,0.6,0.1164,4.8,-0.4695,6.0755,0,1,0.00,0.00,0.340,0.590,0.00,0.00,0.0,0.0,-0.6,4.8,20.10
2.700,0.1171,0.6,0.1164,4.8,-0.4695,6.0755,0,1,0.00,0.00,0.340,0.600,0.00,0.00,0.0,0.0,-0.6,4.8,20.07
2.720,0.1171,0.6,0.1164,4.8,-0.4695,6.0755,0,2,0.00,0.00,0.340,0.620,0.00,0.00,0.0,0.0,-0.6,4.8,20.07
2.740,0.1171,0.6,0.1164,4.8,-0.4695,6.0755,0,1,0.00,0.00,0.330,0.620,0.00,0.00,0.0,0.0,-0.6,4.8,20.07
2.760,0.1171,0.6,0.1164,4.8,-0.4695,6.0755,0,1,0.00,0.00,0.340,0.600,0.00,0.00,0.0,0.0,-0.6,4.8,20.07
2.780,0.1171,0.6,0.1164,4.8,-0.4695,6.0755,0,2,0.00,0.00,0.340,0.620,0.00,0.00,0.0,0.0,-0.6,4.8,20.07
2.800,0.1171,0.6,0.1164,4.8,-0.4695,6.0755,0,1,0.00,0.00,0.340,0.610,0.00,0.00,0.0,0.0,-0.6,4.8,20.07
2.820,0.1101,0.6,0.1153,4.8,-0.4695,6.0755,0,1,0.00,0.00,0.340,0.610,0.00,0.00,0.0,0.0,-0.6,4.8,20.07
2.840,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,2,0.00,0.00,0.340,0.620,0.00,0.00,0.0,0.0,-0.2,3.8,20.09
2.860,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,2,0.00,0.00,0.350,0.620,0.00,0.00,0.0,0.0,-0.2,3.8,20.08
2.880,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,1,0.00,0.00,0.350,0.630,0.00,0.00,0.0,0.0,-0.2,3.8,20.09
2.900,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,1,0.00,0.00,0.330,0.650,0.00,0.00,0.0,0.0,-0.2,3.8,20.09
2.920,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,0,0.00,0.00,0.340,0.640,0.00,0.00,0.0,0.0,-0.2,3.8,20.09
2.940,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,0,0.00,0.00,0.320,0.640,0.00,0.00,0.0,0.0,-0.2,3.8,20.07
2.960,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,0,0.00,0.00,0.330,0.640,0.00,0.00,0.0,0.0,-0.2,3.8,20.07
2.980,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,1,0.00,0.00,0.340,0.670,0.00,0.00,0.0,0.0,-0.2,3.8,20.07
3.000,0.1101,0.2,0.1153,3.8,-0.4684,6.0685,0,1,0.00,0.00,0.340,0.640,0.00,0.00,0.0,0.0,-0.2,3.8,20.07
3.020,0.1091,0.2,0.1223,3.8,-0.4684,6.0685,0,0,0.00,0.00,0.350,0.640,0.00,0.00,0.0,0.0,-0.2,3.8,20.08
3.040,0.1091,-0.1,0.1223,2.7,-0.4673,6.0616,0,1,0.00,0.00,0.340,0.660,0.00,0.00,0.0,0.0,0.1,2.7,20.09
3.060,0.1091,-0.1,0.1223,2.7,-0.4673,6.0616,0,1,0.00,0.00,0.340,0.670,0.00,0.00,0.0,0.0,0.1,2.7,20.08
3.080,0.1091,-2.2,0.1223,2.9,-0.4603,6.0627,0,0,0.00,0.00,0.320,0.650,0.00,0.00,0.0,0.0,2.2,2.9,20.07
3.100,0.1091,-2.2,0.1223,2.9,-0.4603,6.0627,0,0,0.00,0.00,0.350,0.660,0.00,0.00,0.0,0.0,2.2,2.9,20.08
3.120,0.1091,-2.2,0.1223,2.9,-0.4603,6.0627,0,0,0.00,0.00,0.340,0.670,0.00,0.00,0.0,0.0,2.2,2.9,20.09
3.140,0.1091,-2.2,0.1223,2.9,-0.4603,6.0627,0,0,0.00,0.00,0.340,0.660,0.00,0.00,0.0,0.0,2.2,2.9,20.07
3.160,0.1091,-2.2,0.1223,2.9,-0.4603,6.0627,0,0,0.00,0.00,0.340,0.660,0.00,0.00,0.0,0.0,2.2,2.9,20.08
3.180,0.1091,-4.3,0.1223,3.1,-0.4534,6.0638,0,0,0.00,0.00,0.330,0.680,0.00,0.00,0.0,0.0,4.3,3.1,20.09
3.200,0.1091,-4.3,0.1223,3.1,-0.4534,6.0638,0,1,0.00,0.00,0.330,0.670,0.00,0.00,0.0,0.0,4.3,3.1,20.08
3.220,0.1081,-4.3,0.1292,3.1,-0.4534,6.0638,-1,1,0.00,0.00,0.300,0.690,0.00,0.00,0.0,0.0,4.3,3.1,20.07
3.240,0.1081,-4.2,0.1292,3.1,-0.4538,6.0638,0,1,0.00,0.00,0.310,0.680,0.00,0.00,0.0,0.0,4.2,3.1,20.09
3.260,0.1081,-4.2,0.1292,3.1,-0.4538,6.0638,0,2,0.00,0.00,0.300,0.690,0.00,0.00,0.0,0.0,4.2,3.1,20.07
3.280,0.1081,-6.2,0.1292,3.2,-0.4468,6.0649,0,1,0.00,0.00,0.310,0.690,0.00,0.00,0.0,0.0,6.2,3.2,20.08
