t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
13.820,-1.2497,749.8,-0.1355,0.0,-2.3575,3.5835,877,3,82.86,174.29,0.270,0.710,20.07
13.840,-1.3795,827.7,-0.4485,0.0,-2.3575,3.5835,728,0,88.57,174.29,0.080,0.700,20.07
13.860,-1.3795,827.7,-0.4485,0.0,-2.8076,3.2047,743,0,91.43,174.29,0.230,0.700,20.74
13.880,-1.3795,827.7,-0.4485,0.0,-2.8076,3.2047,694,0,97.14,174.29,1.110,0.710,20.07
13.900,-1.7377,1042.6,-0.8294,0.0,-2.8076,3.2047,704,0,100.00,174.29,1.670,0.710,20.07
13.920,-1.7377,1042.6,-0.8294,0.0,-3.1951,2.8008,710,0,102.86,174.29,1.470,0.700,20.08
13.940,-2.0077,1204.6,-1.2211,-366.3,-3.1951,2.8008,955,0,111.43,174.29,2.060,0.700,20.07
13.960,-2.0077,1204.6,-1.2211,-366.3,-3.4843,2.3776,961,0,114.29,174.29,2.300,0.710,20.07
13.980,-2.0077,1204.6,-1.2211,-366.3,-3.4843,2.3776,1132,-197,122.86,171.43,1.950,0.070,20.07
14.000,-2.0517,1231.0,-1.6321,-489.6,-3.4843,2.3776,1158,-227,128.57,171.43,2.200,0.080,20.07
14.020,-2.0517,1231.0,-1.6321,-489.6,-3.6740,1.9634,1171,-292,134.29,168.57,2.200,0.060,20.08
14.040,-1.8610,1116.6,-1.9663,-589.9,-3.6740,1.9634,1214,-433,142.86,165.71,1.990,0.230,20.07
14.060,-1.8610,1116.6,-1.9663,-589.9,-3.7913,1.5811,1209,-476,148.57,165.71,2.430,0.340,20.07
14.080,-1.8610,1116.6,-1.9663,-589.9,-3.7913,1.5811,1106,-512,157.14,160.00,1.880,0.570,20.08
14.100,-1.4664,879.8,-2.1082,-632.5,-3.7913,1.5811,1115,-552,162.86,157.14,2.250,0.450,20.08
14.120,-1.4664,879.8,-2.1082,-632.5,-3.5791,1.5831,1124,-601,168.57,154.29,2.400,0.020,20.08
14.140,-0.9304,558.2,-2.0700,-621.0,-3.5791,1.5831,911,-587,174.29,151.43,1.660,0.030,20.07
14.160,-0.9304,558.2,-2.0700,-621.0,-3.4668,1.2642,899,-634,177.14,148.57,2.300,0.360,20.07
14.180,-0.9304,558.2,-2.0700,-621.0,-3.4668,1.2642,659,-610,182.86,142.86,2.390,0.540,20.07
14.200,-0.2857,-0.0,-1.9373,-581.2,-3.4668,1.2642,656,-604,185.71,140.00,2.000,0.370,20.08
14.220,-0.2857,-0.0,-1.9373,-581.2,-3.2094,1.0748,594,-614,188.57,137.14,1.440,0.030,20.07
14.240,0.3665,-0.0,-1.8098,-543.0,-3.2094,1.0748,123,-573,188.57,131.43,0.900,0.010,20.08
14.260,0.3665,-0.0,-1.8098,-543.0,-2.8211,0.8830,89,-578,188.57,131.43,1.110,0.400,20.07
14.280,0.3665,-0.0,-1.8098,-543.0,-2.8211,0.8830,48,-515,191.43,125.71,1.160,0.610,20.07
14.300,0.9099,-545.9,-1.6764,-502.9,-2.8211,0.8830,23,-542,191.43,122.86,1.260,0.460,20.08
14.320,0.9099,-545.9,-1.6764,-502.9,-2.3456,0.7509,4,-547,191.43,120.00,1.390,0.110,20.09
14.340,1.3604,-816.3,-1.5129,-453.9,-2.3456,0.7509,-368,-476,188.57,117.14,0.450,0.020,20.07
14.360,1.3604,-816.3,-1.5129,-453.9,-1.7639,0.6312,-421,-503,185.71,114.29,0.390,0.280,20.08
14.380,1.3604,-816.3,-1.5129,-453.9,-1.7639,0.6312,-659,-484,180.00,111.43,0.400,0.460,20.07
14.400,1.8028,-1081.7,-1.3091,-392.7,-1.7639,0.6312,-706,-425,177.14,108.57,0.740,0.670,20.07
14.420,1.8028,-1081.7,-1.3091,-392.7,-1.0996,0.5970,-739,-419,174.29,108.57,0.300,0.570,20.08
14.440,2.1749,-1305.0,-1.1143,-334.3,-1.0996,0.5970,-995,-429,165.71,105.71,0.060,0.260,20.07
14.460,2.1749,-1305.0,-1.1143,-334.3,-0.3585,0.5537,-1005,-406,162.86,102.86,0.480,0.020,20.07
14.480,2.1749,-1305.0,-1.1143,-334.3,-0.3585,0.5537,-1223,-304,154.29,100.00,0.050,0.040,20.07
14.500,2.4967,-1498.0,-0.9526,0.0,-0.3585,0.5537,-1208,-341,148.57,100.00,0.080,0.290,20.07
14.520,2.4967,-1498.0,-0.9526,0.0,0.3353,0.5728,-1253,-322,140.00,97.14,0.310,0.440,20.07
14.540,2.7709,-1662.6,-0.8019,0.0,0.3353,0.5728,-1437,-58,131.43,97.14,0.180,0.350,20.07
14.560,2.7709,-1662.6,-0.8019,0.0,1.0718,0.6170,-1438,-57,125.71,97.14,0.260,0.500,20.06
14.580,2.7709,-1662.6,-0.8019,0.0,1.0718,0.6170,-1603,-34,114.29,97.14,0.230,0.490,20.07
14.600,3.0210,-1812.6,-0.6708,0.0,1.0718,0.6170,-1629,-22,105.71,97.14,0.160,0.500,20.07
14.620,3.0210,-1812.6,-0.6708,0.0,1.6501,0.7542,-1620,-14,97.14,97.14,0.290,0.500,20.07
14.640,3.2479,-1948.8,-0.4973,0.0,1.6501,0.7542,-1710,-6,82.86,97.14,0.310,0.510,20.07
14.660,3.2479,-1948.8,-0.4973,0.0,2.1141,1.0326,-1643,-11,77.14,97.14,0.930,0.500,20.07
14.680,3.2479,-1948.8,-0.4973,0.0,2.1141,1.0326,-1773,-2,65.71,97.14,1.740,0.510,20.08
14.700,3.3146,-1988.8,-0.2590,0.0,2.1141,1.0326,-1779,-5,57.14,97.14,2.130,0.500,20.07
14.720,3.3146,-1988.8,-0.2590,0.0,2.5053,1.4094,-1858,0,45.71,97.14,2.460,0.520,20.07
14.740,2.8949,-1737.0,0.0619,0.0,2.5053,1.4094,-1923,-3,31.43,97.14,2.220,0.510,20.07
14.760,2.8949,-1737.0,0.0619,0.0,2.7463,1.8813,-1924,0,25.71,97.14,2.320,0.510,20.08
14.780,2.8949,-1737.0,0.0619,0.0,2.7463,1.8813,-1758,-3,11.43,97.14,2.190,0.510,20.09
14.800,1.9913,-1194.8,0.4606,0.0,2.7463,1.8813,-1794,0,2.86,97.14,1.470,0.510,20.07
14.820,1.9913,-1194.8,0.4606,0.0,2.9327,2.3548,-1812,0,-5.71,97.14,1.420,0.510,20.09
14.840,0.8384,-503.1,0.9431,0.0,2.9327,2.3548,-1434,0,-17.14,97.14,0.360,0.500,20.07
14.860,0.8384,-503.1,0.9431,0.0,2.9540,2.8968,-1376,-1,-22.86,97.14,0.510,0.510,20.09
14.880,0.8384,-503.1,0.9431,0.0,2.9540,2.8968,-720,0,-25.71,97.14,0.120,0.490,20.07
14.900,-0.1396,-0.0,1.5254,457.6,2.9540,2.8968,-704,-2,-31.43,97.14,0.150,0.510,20.07
14.920,-0.1396,-0.0,1.5254,457.6,2.7782,3.3834,-663,-1,-34.29,97.14,0.200,0.490,20.08
14.940,-0.7852,471.1,2.1225,636.8,2.7782,3.3834,-151,325,-34.29,97.14,0.120,0.220,20.08
14.960,-0.7852,471.1,2.1225,636.8,2.4198,3.8559,-65,313,-34.29,100.00,0.290,0.450,20.07
14.980,-0.7852,471.1,2.1225,636.8,2.4198,3.8559,275,497,-34.29,102.86,0.060,0.790,20.07
15.000,-1.0396,623.8,2.6798,803.9,2.4198,3.8559,376,539,-31.43,105.71,0.010,0.940,20.08
15.020,-1.0396,623.8,2.6798,803.9,1.8971,4.2585,378,606,-28.57,108.57,0.230,0.480,20.08
15.040,-1.0443,626.6,2.9709,891.3,1.8971,4.2585,651,719,-25.71,114.29,0.450,0.320,20.08
15.060,-1.0443,626.6,2.9709,891.3,1.2879,4.6231,716,759,-22.86,117.14,0.010,0.670,20.10
15.080,-1.0443,626.6,2.9709,891.3,1.2879,4.6231,737,842,-17.14,122.86,0.450,0.840,20.09
15.100,-1.0169,610.1,2.8548,856.4,1.2879,4.6231,705,881,-11.43,128.57,0.900,0.360,20.07
15.120,-1.0169,610.1,2.8548,856.4,0.6960,4.9105,677,882,-8.57,131.43,0.410,0.190,20.07
15.140,-1.2183,731.0,2.4816,744.5,0.6960,4.9105,584,867,-5.71,140.00,0.070,0.650,20.07
15.160,-1.2183,731.0,2.4816,744.5,0.1282,5.1411,564,866,-2.86,142.86,0.440,0.510,20.10
15.180,-1.2183,731.0,2.4816,744.5,0.1282,5.1411,533,741,2.86,148.57,0.280,0.050,20.09
15.200,-1.6050,963.0,2.1517,645.5,0.1282,5.1411,606,750,2.86,151.43,0.080,0.320,20.09
15.220,-1.6050,963.0,2.1517,645.5,-0.3740,5.2848,645,732,8.57,154.29,0.460,0.640,20.09
15.240,-2.0082,1204.9,1.9819,594.6,-0.3740,5.2848,781,673,14.29,160.00,0.880,0.530,20.07
15.260,-2.0082,1204.9,1.9819,594.6,-0.8232,5.3564,822,664,17.14,162.86,0.710,0.090,20.10
15.280,-2.0082,1204.9,1.9819,594.6,-0.8232,5.3564,1066,589,25.71,168.57,1.450,0.350,20.07
15.300,-2.2381,1342.9,1.8374,551.2,-0.8232,5.3564,1074,622,28.57,168.57,1.880,0.570,20.07
15.320,-2.2381,1342.9,1.8374,551.2,-1.2888,5.3576,1114,581,37.14,174.29,1.490,0.770,20.10
15.340,-2.1184,1271.0,1.6528,495.8,-1.2888,5.3576,1271,547,45.71,177.14,2.000,0.670,20.08
15.360,-2.1184,1271.0,1.6528,495.8,-1.7435,5.2532,1297,571,51.43,180.00,1.630,0.190,20.10
15.380,-2.1184,1271.0,1.6528,495.8,-1.7435,5.2532,1289,495,60.00,182.86,1.430,0.240,20.08
15.400,-1.6856,1011.4,1.2862,385.9,-1.7435,5.2532,1329,506,65.71,185.71,1.490,0.640,20.07
15.420,-1.6856,1011.4,1.2862,385.9,-2.1857,5.0785,1341,519,74.29,188.57,0.620,0.790,20.06
15.440,-1.1827,709.6,0.7409,0.0,-2.1857,5.0785,1138,408,82.86,191.43,0.720,0.840,20.09
15.460,-1.1827,709.6,0.7409,0.0,-2.5595,4.8034,1104,408,85.71,191.43,0.030,0.590,20.08
15.480,-1.1827,709.6,0.7409,0.0,-2.5595,4.8034,783,64,91.43,194.29,0.060,0.280,20.07
15.500,-0.8848,530.9,0.1924,0.0,-2.5595,4.8034,776,61,94.29,194.29,0.590,0.340,20.08
15.520,-0.8848,530.9,0.1924,0.0,-2.8373,4.4620,698,60,100.00,194.29,0.590,0.220,20.07
15.540,-0.8695,521.7,-0.1820,0.0,-2.8373,4.4620,502,28,102.86,194.29,0.420,0.140,20.07
15.560,-0.8695,521.7,-0.1820,0.0,-3.0250,4.0829,465,14,105.71,194.29,0.950,0.160,20.10
15.580,-0.8695,521.7,-0.1820,0.0,-3.0250,4.0829,469,1,108.57,194.29,1.520,0.180,20.06
15.600,-0.9604,576.2,-0.4130,0.0,-3.0250,4.0829,467,1,108.57,194.29,2.040,0.200,20.08
15.620,-0.9604,576.2,-0.4130,0.0,-3.1207,3.7080,496,0,111.43,194.29,2.200,0.200,20.07
15.640,-0.9350,561.0,-0.6929,0.0,-3.1207,3.7080,538,0,117.14,194.29,2.040,0.190,20.08
15.660,-0.9350,561.0,-0.6929,0.0,-3.1523,3.3524,568,0,120.00,194.29,1.780,0.200,20.08
15.680,-0.9350,561.0,-0.6929,0.0,-3.1523,3.3524,545,4,122.86,194.29,1.680,0.180,20.06
15.700,-0.7431,445.8,-1.0618,-318.5,-3.1523,3.3524,554,7,125.71,194.29,2.100,0.160,20.10
15.720,-0.7431,445.8,-1.0618,-318.5,-3.1281,3.0022,556,7,128.57,194.29,2.260,0.140,20.08
15.740,-0.3796,-0.0,-1.3977,-419.3,-3.1281,3.0022,451,-202,131.43,191.43,2.170,0.250,20.07
15.760,-0.3796,-0.0,-1.3977,-419.3,-3.0330,2.6707,458,-222,134.29,191.43,1.790,0.070,20.08
15.780,-0.3796,-0.0,-1.3977,-419.3,-3.0330,2.6707,90,-366,134.29,188.57,1.200,0.010,20.08
15.800,0.0742,-0.0,-1.5740,-472.2,-3.0330,2.6707,95,-360,134.29,188.57,1.030,0.190,20.07
15.820,0.0742,-0.0,-1.5740,-472.2,-2.8395,2.3640,65,-380,134.29,185.71,0.860,0.010,20.07
15.840,0.4550,-0.0,-1.6291,-488.7,-2.8395,2.3640,41,-458,134.29,182.86,0.830,0.250,20.08
15.860,0.4550,-0.0,-1.6291,-488.7,-2.5682,2.0755,27,-450,134.29,180.00,0.800,0.490,20.07
15.880,0.4550,-0.0,-1.6291,-488.7,-2.5682,2.0755,2,-426,134.29,177.14,0.920,0.580,20.07
15.900,0.7248,-434.9,-1.5919,-477.6,-2.5682,2.0755,0,-463,134.29,177.14,0.990,0.460,20.08
15.920,0.7248,-434.9,-1.5919,-477.6,-2.2193,1.8193,-2,-503,134.29,171.43,1.020,0.020,20.08
15.940,0.9851,-591.1,-1.5068,-452.1,-2.2193,1.8193,-316,-475,134.29,168.57,0.570,0.100,20.07
15.960,0.9851,-591.1,-1.5068,-452.1,-1.8071,1.5746,-317,-456,131.43,168.57,0.640,0.130,20.07
15.980,0.9851,-591.1,-1.5068,-452.1,-1.8071,1.5746,-478,-484,128.57,162.86,0.100,0.320,20.06
16.000,1.3157,-789.4,-1.4515,-435.5,-1.8071,1.5746,-494,-447,125.71,162.86,0.410,0.500,20.09
16.020,1.3157,-789.4,-1.4515,-435.5,-1.3239,1.3625,-515,-439,122.86,160.00,0.300,0.550,20.09
16.040,1.6234,-974.0,-1.4650,-439.5,-1.3239,1.3625,-701,-448,117.14,157.14,0.180,0.160,20.08
16.060,1.6234,-974.0,-1.4650,-439.5,-0.7978,1.1763,-721,-455,114.29,154.29,0.040,0.170,20.07
16.080,1.6234,-974.0,-1.4650,-439.5,-0.7978,1.1763,-900,-399,108.57,151.43,0.330,0.020,20.08
16.100,1.8843,-1130.6,-1.4596,-437.9,-0.7978,1.1763,-915,-427,105.71,148.57,0.020,0.300,20.08
16.120,1.8843,-1130.6,-1.4596,-437.9,-0.2420,1.0446,-898,-438,100.00,145.71,0.330,0.450,20.07
16.140,2.0914,-1254.8,-1.3580,-407.4,-0.2420,1.0446,-1019,-406,91.43,142.86,0.030,0.560,20.09
16.160,2.0914,-1254.8,-1.3580,-407.4,-1.0156,1.1291,-1046,-439,88.57,142.86,0.340,0.460,20.09
16.180,2.0914,-1254.8,-1.3580,-407.4,-1.0156,1.1291,-1193,-437,77.14,137.14,0.490,0.100,20.08
16.200,2.1964,-1317.8,-1.2046,-361.4,-1.0156,1.1291,-1211,-397,74.29,137.14,0.040,0.090,20.07
16.220,2.1964,-1317.8,-1.2046,-361.4,-1.0176,1.0596,-1187,-418,65.71,134.29,0.650,0.120,20.08
16.240,2.2400,-1344.0,-1.0977,-329.3,-1.0176,1.0596,-1229,-391,57.14,131.43,0.650,0.140,20.07
16.260,2.2400,-1344.0,-1.0977,-329.3,-0.5096,0.9710,-1232,-345,54.29,131.43,0.900,0.480,20.07
16.280,2.2400,-1344.0,-1.0977,-329.3,-0.5096,0.9710,-1288,-301,42.86,128.57,1.150,0.570,20.07
16.300,2.1809,-1308.5,-1.0878,-326.3,-0.5096,0.9710,-1286,-298,40.00,125.71,0.770,0.700,20.08
16.320,2.1809,-1308.5,-1.0878,-326.3,-0.0396,0.9954,-1293,-340,31.43,125.71,1.400,0.520,20.07
16.340,1.9847,-1190.8,-1.0235,-307.1,-0.0396,0.9954,-1271,-354,20.00,122.86,0.990,0.210,20.07
16.360,1.9847,-1190.8,-1.0235,-307.1,0.3154,1.1361,-1286,-321,17.14,120.00,1.490,0.080,20.09
16.380,1.9847,-1190.8,-1.0235,-307.1,0.3154,1.1361,-1170,-316,5.71,120.00,1.330,0.060,20.07
16.400,1.6348,-980.9,-0.8252,0.0,0.3154,1.1361,-1177,-272,2.86,117.14,1.310,0.000,20.09
16.420,1.6348,-980.9,-0.8252,0.0,0.5075,1.4302,-1169,-317,-2.86,117.14,1.860,0.210,20.09
16.440,1.1233,-674.0,-0.4865,0.0,0.5075,1.4302,-1013,-64,-11.43,114.29,1.200,0.180,20.07
16.460,1.1233,-674.0,-0.4865,0.0,0.5770,1.8410,-1015,-50,-14.29,114.29,1.440,0.180,20.08
16.480,1.1233,-674.0,-0.4865,0.0,0.5770,1.8410,-765,-24,-20.00,114.29,1.390,0.240,20.08
16.500,0.4825,-0.0,-0.0302,0.0,0.5770,1.8410,-762,-19,-22.86,114.29,0.850,0.250,20.08
16.520,0.4825,-0.0,-0.0302,0.0,0.5497,2.3115,-729,-9,-28.57,114.29,0.370,0.270,20.09
16.540,-0.0985,-0.0,0.5223,0.0,0.5497,2.3115,-247,-3,-31.43,114.29,0.280,0.280,20.07
16.560,-0.0985,-0.0,0.5223,0.0,0.4178,2.8064,-159,-6,-31.43,114.29,0.160,0.280,20.10
16.580,-0.0985,-0.0,0.5223,0.0,0.4178,2.8064,-66,-1,-31.43,114.29,0.420,0.290,20.06
16.600,-0.4508,-0.0,1.1390,341.7,0.4178,2.8064,-51,-3,-31.43,114.29,0.500,0.280,20.09
16.620,-0.4508,-0.0,1.1390,341.7,0.1986,3.2268,-19,-2,-31.43,114.29,0.530,0.290,20.09
16.640,-0.5312,318.7,1.7786,533.6,0.1986,3.2268,51,187,-31.43,117.14,0.750,0.340,20.08
16.660,-0.5312,318.7,1.7786,533.6,-0.0924,3.6144,68,230,-31.43,117.14,0.950,0.550,20.09
16.680,-0.5312,318.7,1.7786,533.6,-0.0924,3.6144,324,411,-28.57,120.00,0.590,0.810,20.07
16.700,-0.5799,347.9,2.2107,663.2,-0.0924,3.6144,322,460,-28.57,122.86,0.630,0.840,20.09
16.720,-0.5799,347.9,2.2107,663.2,-0.3694,4.0014,277,506,-25.71,125.71,0.270,0.610,20.09
16.740,-0.7758,465.5,2.2585,677.5,-0.3694,4.0014,281,626,-22.86,128.57,0.050,0.120,20.07
16.760,-0.7758,465.5,2.2585,677.5,-0.6475,4.3739,260,638,-22.86,131.43,0.010,0.250,20.09
16.780,-0.7758,465.5,2.2585,677.5,-0.6475,4.3739,317,663,-20.00,137.14,0.040,0.600,20.07
16.800,-1.0253,615.2,2.1819,654.6,-0.6475,4.3739,318,676,-20.00,140.00,0.020,0.680,20.09
16.820,-1.0253,615.2,2.1819,654.6,-0.6376,4.5203,366,674,-17.14,142.86,0.170,0.310,20.07
16.840,-1.2000,720.0,2.1624,648.7,-0.6376,4.5203,546,639,-11.43,148.57,0.140,0.110,20.08
16.860,-1.2000,720.0,2.1624,648.7,-0.1607,4.3026,564,633,-11.43,151.43,0.480,0.430,20.08
16.880,-1.2000,720.0,2.1624,648.7,-0.1607,4.3026,669,616,-5.71,157.14,0.600,0.720,20.07
16.900,-1.2557,753.4,2.1514,645.4,-0.1607,4.3026,687,639,-2.86,157.14,0.190,0.720,20.09
16.920,-1.2557,753.4,2.1514,645.4,-0.1182,4.3150,676,664,2.86,162.86,0.080,0.210,20.09
16.940,-1.2137,728.2,2.0811,624.3,-0.1182,4.3150,735,616,8.57,165.71,0.290,0.300,20.08
16.960,-1.2137,728.2,2.0811,624.3,-0.2488,4.3752,743,664,11.43,168.57,0.630,0.620,20.07
16.980,-1.2137,728.2,2.0811,624.3,-0.2488,4.3752,725,599,14.29,174.29,0.270,0.810,20.07
17.000,-1.1242,674.5,1.9132,573.9,-0.2488,4.3752,726,614,17.14,177.14,0.150,0.630,20.07
17.020,-1.1242,674.5,1.9132,573.9,-0.5192,4.4328,722,615,22.86,180.00,0.150,0.210,20.07
17.040,-1.0272,616.3,1.6327,489.8,-0.5192,4.4328,662,573,28.57,185.71,0.580,0.370,20.07
17.060,-1.0272,616.3,1.6327,489.8,-0.8315,4.4712,692,581,31.43,185.71,0.430,0.700,20.08
17.080,-1.0272,616.3,1.6327,489.8,-0.8315,4.4712,630,493,34.29,188.57,0.030,0.770,20.08
17.100,-0.9671,580.3,1.3240,397.2,-0.8315,4.4712,613,499,37.14,194.29,0.010,0.680,20.08
17.120,-0.9671,580.3,1.3240,397.2,-1.1147,4.5229,601,511,40.00,194.29,0.410,0.310,20.08
17.140,-0.9776,586.6,1.3080,392.4,-1.1147,4.5229,529,428,45.71,200.00,0.820,0.080,20.08
17.160,-0.9776,586.6,1.3080,392.4,-1.3672,4.6093,523,377,45.71,200.00,0.770,0.280,20.07
17.180,-0.9776,586.6,1.3080,392.4,-1.3672,4.6093,517,372,51.43,202.86,0.620,0.540,20.07
17.200,-1.0304,618.2,1.5551,466.5,-1.3672,4.6093,527,403,51.43,205.71,0.630,0.800,20.07
17.220,-1.0304,618.2,1.5551,466.5,-1.6043,4.7242,527,379,57.14,205.71,1.120,0.980,20.06
17.240,-1.0558,633.5,1.7006,510.2,-1.6043,4.7242,556,441,60.00,211.43,1.730,0.830,20.06
17.260,-1.0558,633.5,1.7006,510.2,-1.8254,4.8395,605,472,62.86,211.43,1.720,0.390,20.06
17.280,-1.0558,633.5,1.7006,510.2,-1.8254,4.8395,628,471,68.57,217.14,1.310,0.360,20.07
17.300,-0.9606,576.3,1.6627,498.8,-2.0383,4.9557,616,505,68.57,217.14,0.860,0.520,20.07
17.320,-0.9606,576.3,1.6627,498.8,-2.0383,4.9557,654,540,74.29,222.86,1.190,0.750,20.07
17.340,-0.7803,468.2,1.5122,453.7,-2.0383,4.9557,602,477,77.14,222.86,1.360,1.030,20.07
17.360,-0.7803,468.2,1.5122,453.7,-2.2372,5.0508,583,496,80.00,225.71,1.200,0.910,20.07
17.380,-0.7803,468.2,1.5122,453.7,-2.2372,5.0508,507,463,85.71,231.43,0.620,0.300,20.08
17.400,-0.6479,388.7,1.3098,392.9,-2.3962,5.1031,480,474,85.71,231.43,0.440,0.140,20.08
17.420,-0.6479,388.7,1.3098,392.9,-2.3962,5.1031,443,445,91.43,234.29,0.770,0.370,20.08
17.440,-0.6064,363.8,1.1331,339.9,-2.3962,5.1031,385,398,91.43,237.14,1.320,0.650,20.07
17.460,-0.6064,363.8,1.1331,339.9,-2.5292,5.1189,368,395,94.29,240.00,1.550,0.760,20.07
17.480,-0.6067,364.0,0.9487,0.0,-2.5292,5.1189,352,365,97.14,242.86,1.750,0.900,20.07
17.500,-0.6067,364.0,0.9487,0.0,-2.5292,5.1189,336,327,97.14,242.86,1.740,0.800,20.07
17.520,-0.6067,364.0,0.9487,0.0,-2.6340,5.1548,348,55,100.00,242.86,1.510,0.440,20.07
17.540,-0.5864,351.8,0.8036,0.0,-2.6340,5.1548,366,56,102.86,242.86,1.280,0.490,20.06
17.560,-0.5864,351.8,0.8036,0.0,-2.7378,5.2254,345,43,102.86,242.86,1.190,0.400,20.07
17.580,-0.5085,305.1,0.8891,0.0,-2.7378,5.2254,354,11,105.71,242.86,1.230,0.400,20.07
17.600,-0.5085,305.1,0.8891,0.0,-2.7378,5.2254,374,6,108.57,242.86,1.350,0.420,20.07
17.620,-0.5085,305.1,0.8891,0.0,-2.8334,5.3444,337,0,108.57,242.86,1.450,0.430,20.07
17.640,-0.4480,-0.0,1.0707,321.2,-2.8334,5.3444,325,0,111.43,242.86,1.550,0.430,20.07
17.660,-0.4480,-0.0,1.0707,321.2,-2.9491,5.4924,307,0,114.29,242.86,1.460,0.430,20.07
17.680,-0.4507,-0.0,1.1699,351.0,-2.9491,5.4924,66,236,114.29,245.71,1.140,0.490,20.07
17.700,-0.4507,-0.0,1.1699,351.0,-3.0854,5.6622,55,277,114.29,245.71,1.130,0.280,20.07
17.720,-0.4507,-0.0,1.1699,351.0,-3.0854,5.6622,37,303,114.29,248.57,0.980,0.130,20.07
17.740,-0.5877,352.6,1.1457,343.7,-3.0854,5.6622,5,313,114.29,251.43,1.080,0.360,20.07
17.760,-0.5877,352.6,1.1457,343.7,-3.1871,5.8233,-8,325,114.29,254.29,1.190,0.390,20.08
17.780,-0.8116,487.0,1.0492,314.8,-3.1871,5.8233,250,355,117.14,254.29,1.840,0.680,20.11
17.800,-0.8116,487.0,1.0492,314.8,-3.2276,5.9393,248,316,117.14,257.14,1.840,0.840,20.09
17.820,-0.8116,487.0,1.0492,314.8,-3.2276,5.9393,395,325,120.00,260.00,1.710,0.870,20.08
17.840,-0.8905,534.3,0.9361,0.0,-3.2276,5.9393,453,291,122.86,260.00,1.810,0.820,20.08
17.860,-0.8905,534.3,0.9361,0.0,-3.1882,5.9811,467,331,125.71,262.86,2.080,0.540,20.07
17.880,-0.7708,462.5,0.7445,0.0,-3.1882,5.9811,499,54,128.57,262.86,2.460,0.190,20.10
17.900,-0.7708,462.5,0.7445,0.0,-3.0665,5.9972,519,32,131.43,262.86,2.450,0.270,20.07
17.920,-0.7708,462.5,0.7445,0.0,-3.0665,5.9972,452,21,134.29,262.86,2.180,0.250,20.08
17.940,-0.4453,-0.0,0.6317,0.0,-3.0665,5.9972,480,13,137.14,262.86,1.920,0.240,20.09
17.960,-0.4453,-0.0,0.6317,0.0,-2.9217,6.0474,487,8,140.00,262.86,1.710,0.230,20.08
17.980,0.0335,-0.0,0.7374,0.0,-2.9217,6.0474,107,0,140.00,262.86,1.000,0.250,20.09
18.000,0.0335,-0.0,0.7374,0.0,-2.7515,6.1668,82,0,140.00,262.86,1.100,0.250,20.07
18.020,0.0335,-0.0,0.7374,0.0,-2.7515,6.1668,53,0,140.00,262.86,1.070,0.250,20.08
18.040,0.4702,-0.0,0.9207,0.0,-2.7515,6.1668,46,0,140.00,262.86,1.020,0.250,20.07
18.060,0.4702,-0.0,0.9207,0.0,-2.5852,6.3427,36,0,140.00,262.86,1.000,0.250,20.07
18.080,0.7591,-455.5,1.0986,329.6,-2.5852,6.3427,29,0,140.00,262.86,0.980,0.250,20.08
18.100,0.7591,-455.5,1.0986,329.6,-2.4176,6.5327,20,1,140.00,262.86,0.970,0.240,20.08
18.120,0.7591,-455.5,1.0986,329.6,-2.4176,6.5327,-249,256,140.00,265.71,0.080,0.240,20.08
18.140,0.8496,-509.7,1.2769,383.1,-2.4176,6.5327,-313,265,137.14,265.71,0.130,0.280,20.07
18.160,0.8496,-509.7,1.2769,383.1,-2.2340,6.7358,-357,301,134.29,268.57,0.010,0.310,20.07
18.180,0.7834,-470.0,1.3356,400.7,-2.2340,6.7358,-473,350,131.43,271.43,0.070,0.550,20.08
18.200,0.7834,-470.0,1.3356,400.7,-2.0530,6.8962,-499,387,131.43,271.43,0.420,0.680,20.07
18.220,0.7834,-470.0,1.3356,400.7,-2.0530,6.8962,-484,391,125.71,274.29,0.410,0.940,20.07
18.240,0.6599,-395.9,1.2353,370.6,-2.0530,6.8962,-495,380,125.71,277.14,0.640,0.970,20.07
18.260,0.6599,-395.9,1.2353,370.6,-1.8884,7.0223,-464,414,122.86,280.00,0.330,0.580,20.07
18.280,0.5614,-336.8,1.0688,320.6,-1.8884,7.0223,-412,409,120.00,282.86,0.150,0.230,20.07
18.300,0.5614,-336.8,1.0688,320.6,-1.7602,7.1219,-387,337,117.14,282.86,0.020,0.150,20.08
18.320,0.5614,-336.8,1.0688,320.6,-1.7602,7.1219,-317,314,114.29,285.71,0.030,0.280,20.07
18.340,0.5063,-303.8,0.9383,0.0,-1.7602,7.1219,-308,326,114.29,285.71,0.450,0.500,20.07
18.360,0.5063,-303.8,0.9383,0.0,-1.6829,7.2028,-273,338,111.43,288.57,0.110,0.580,20.08
18.380,0.4562,-0.0,0.8586,0.0,-1.6829,7.2028,-283,55,111.43,288.57,0.520,0.500,20.10
18.400,0.4562,-0.0,0.8586,0.0,-1.6359,7.2712,-258,32,108.57,288.57,0.330,0.740,20.08
18.420,0.4562,-0.0,0.8586,0.0,-1.6359,7.2712,-56,18,108.57,288.57,0.110,0.750,20.07
