t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
0.980,-0.1745,-0.0,0.6844,0.0,-0.4814,5.7052,5,0,8.57,42.86,0.520,0.290,20.07
1.000,-0.1745,-0.0,0.6844,0.0,-0.4456,5.7038,1,1,8.57,42.86,0.530,0.280,20.08
1.020,-0.1745,-0.0,0.6844,0.0,-0.4456,5.7038,0,0,8.57,42.86,0.550,0.280,20.12
1.040,-0.1713,-0.0,0.6566,0.0,-0.4179,5.7082,0,0,8.57,42.86,0.540,0.290,20.09
1.060,-0.1713,-0.0,0.6566,0.0,-0.4179,5.7082,-1,0,8.57,42.86,0.540,0.290,20.10
1.080,-0.1952,-0.0,0.6821,0.0,-0.4179,5.7082,-2,0,8.57,42.86,0.550,0.280,20.13
1.100,-0.1952,-0.0,0.6821,0.0,-0.4179,5.7082,-3,0,8.57,42.86,0.550,0.290,20.08
1.120,-0.1952,-0.0,0.6821,0.0,-0.4179,5.7082,-2,0,8.57,42.86,0.560,0.280,20.07
1.140,-0.2177,-0.0,0.6936,0.0,-0.4475,5.7176,0,0,8.57,42.86,0.560,0.280,20.08
1.160,-0.2177,-0.0,0.6936,0.0,-0.4475,5.7176,0,0,8.57,42.86,0.560,0.280,20.08
1.180,-0.2332,-0.0,0.7060,0.0,-0.4475,5.7176,0,0,8.57,42.86,0.560,0.290,20.07
1.200,-0.2332,-0.0,0.7060,0.0,-0.4683,5.7146,0,0,8.57,42.86,0.560,0.280,20.08
1.220,-0.2332,-0.0,0.7060,0.0,-0.4683,5.7146,-1,0,8.57,42.86,0.560,0.280,20.07
1.240,-0.2394,-0.0,0.6983,0.0,-0.4686,5.7143,-2,0,8.57,42.86,0.570,0.280,20.07
1.260,-0.2394,-0.0,0.6983,0.0,-0.4686,5.7143,0,0,8.57,42.86,0.570,0.270,20.07
1.280,-0.2246,-0.0,0.6929,0.0,-0.4686,5.7143,0,0,8.57,42.86,0.570,0.280,20.07
1.300,-0.2246,-0.0,0.6929,0.0,-0.4467,5.7107,0,0,8.57,42.86,0.560,0.270,20.07
1.320,-0.2246,-0.0,0.6929,0.0,-0.4467,5.7107,1,0,8.57,42.86,0.560,0.280,20.07
1.340,-0.1960,-0.0,0.6890,0.0,-0.4329,5.7129,2,0,8.57,42.86,0.550,0.280,20.09
1.360,-0.1960,-0.0,0.6890,0.0,-0.4329,5.7129,2,0,8.57,42.86,0.540,0.270,20.09
1.380,-0.1729,-0.0,0.6705,0.0,-0.4329,5.7129,3,0,8.57,42.86,0.530,0.300,20.07
1.400,-0.1729,-0.0,0.6705,0.0,-0.4259,5.7140,2,0,8.57,42.86,0.540,0.280,20.08
1.420,-0.1729,-0.0,0.6705,0.0,-0.4259,5.7140,0,0,8.57,42.86,0.530,0.280,20.07
1.440,-0.1868,-0.0,0.6689,0.0,-0.4467,5.7107,0,0,8.57,42.86,0.540,0.270,20.07
1.460,-0.1868,-0.0,0.6689,0.0,-0.4467,5.7107,-3,0,8.57,42.86,0.540,0.280,20.09
1.480,-0.2238,-0.0,0.6859,0.0,-0.4467,5.7107,-3,1,8.57,42.86,0.570,0.290,20.08
1.500,-0.2238,-0.0,0.6859,0.0,-0.4479,5.7176,-4,0,8.57,42.86,0.570,0.280,20.10
1.520,-0.2238,-0.0,0.6859,0.0,-0.4479,5.7176,-2,0,8.57,42.86,0.580,0.280,20.09
1.540,-0.2408,-0.0,0.7122,0.0,-0.4479,5.7176,-1,0,8.57,42.86,0.580,0.260,20.07
1.560,-0.2408,-0.0,0.7122,0.0,-0.4479,5.7176,0,0,8.57,42.86,0.580,0.280,20.07
1.580,-0.2200,-0.0,0.7145,0.0,-0.4479,5.7176,1,0,8.57,42.86,0.580,0.290,20.07
1.600,-0.2200,-0.0,0.7145,0.0,-0.4409,5.7187,3,0,8.57,42.86,0.570,0.280,20.07
1.620,-0.2200,-0.0,0.7145,0.0,-0.4409,5.7187,4,0,8.57,42.86,0.550,0.270,20.09
1.640,-0.1813,-0.0,0.6836,0.0,-0.4398,5.7118,4,0,8.57,42.86,0.530,0.280,20.09
1.660,-0.1813,-0.0,0.6836,0.0,-0.4398,5.7118,1,0,8.57,42.86,0.530,0.290,20.08
1.680,-0.1721,-0.0,0.6635,0.0,-0.4398,5.7118,0,0,8.57,42.86,0.540,0.280,20.08
1.700,-0.1721,-0.0,0.6635,0.0,-0.4398,5.7118,0,0,8.57,42.86,0.540,0.280,20.08
1.720,-0.1721,-0.0,0.6635,0.0,-0.4398,5.7118,-1,0,8.57,42.86,0.550,0.280,20.07
1.740,-0.1937,-0.0,0.6682,0.0,-0.4329,5.7129,-2,0,8.57,42.86,0.540,0.260,20.08
1.760,-0.1937,-0.0,0.6682,0.0,-0.4329,5.7129,-3,0,8.57,42.86,0.560,0.260,20.08
1.780,-0.2176,-0.0,0.6937,0.0,-0.4329,5.7129,-3,0,8.57,42.86,0.560,0.270,20.09
1.800,-0.2176,-0.0,0.6937,0.0,-0.4398,5.7118,-2,0,8.57,42.86,0.570,0.280,20.08
1.820,-0.2176,-0.0,0.6937,0.0,-0.4398,5.7118,0,0,8.57,42.86,0.570,0.270,20.07
1.840,-0.2261,-0.0,0.7068,0.0,-0.4537,5.7096,0,0,8.57,42.86,0.570,0.280,20.07
1.860,-0.2261,-0.0,0.7068,0.0,-0.4537,5.7096,0,0,8.57,42.86,0.560,0.290,20.07
1.880,-0.2169,-0.0,0.6867,0.0,-0.4537,5.7096,0,0,8.57,42.86,0.560,0.280,20.08
1.900,-0.2169,-0.0,0.6867,0.0,-0.4537,5.7096,1,0,8.57,42.86,0.560,0.290,20.09
1.920,-0.2169,-0.0,0.6867,0.0,-0.4537,5.7096,0,0,8.57,42.86,0.550,0.280,20.08
1.940,-0.2015,-0.0,0.6743,0.0,-0.4467,5.7107,0,0,8.57,42.86,0.560,0.280,20.07
1.960,-0.2015,-0.0,0.6743,0.0,-0.4467,5.7107,0,0,8.57,42.86,0.550,0.290,20.07
1.980,-0.1999,-0.0,0.6604,0.0,-0.4467,5.7107,0,0,8.57,42.86,0.550,0.290,20.06
2.000,-0.1999,-0.0,0.6604,0.0,-0.4456,5.7038,0,0,8.57,42.86,0.550,0.280,20.09
2.020,-0.1999,-0.0,0.6604,0.0,-0.4456,5.7038,0,0,8.57,42.86,0.550,0.290,20.07
2.040,-0.2014,-0.0,0.6743,0.0,-0.4537,5.7096,0,0,8.57,42.86,0.550,0.290,20.07
2.060,-0.2014,-0.0,0.6743,0.0,-0.4537,5.7096,0,0,8.57,42.86,0.560,0.290,20.07
2.080,-0.2091,-0.0,0.6805,0.0,-0.4537,5.7096,0,0,8.57,42.86,0.560,0.280,20.06
2.100,-0.2091,-0.0,0.6805,0.0,-0.4595,5.7015,0,0,8.57,42.86,0.560,0.290,20.07
2.120,-0.2091,-0.0,0.6805,0.0,-0.4595,5.7015,0,0,8.57,42.86,0.560,0.280,20.05
2.140,-0.2084,-0.0,0.6736,0.0,-0.4664,5.7004,0,0,8.57,42.86,0.560,0.280,20.08
2.160,-0.2084,-0.0,0.6736,0.0,-0.4664,5.7004,0,0,8.57,42.86,0.560,0.270,20.08
2.180,-0.2084,-0.0,0.6736,0.0,-0.4664,5.7004,0,0,8.57,42.86,0.560,0.290,20.07
2.200,-0.2084,-0.0,0.6736,0.0,-0.4664,5.7004,0,0,8.57,42.86,0.550,0.290,20.09
2.220,-0.2084,-0.0,0.6736,0.0,-0.4664,5.7004,0,0,8.57,42.86,0.550,0.270,20.09
2.240,-0.2006,-0.0,0.6674,0.0,-0.4595,5.7015,0,0,8.57,42.86,0.560,0.290,20.08
2.260,-0.2006,-0.0,0.6674,0.0,-0.4595,5.7015,0,0,8.57,42.86,0.550,0.270,20.07
2.280,-0.1937,-0.0,0.6682,0.0,-0.4595,5.7015,1,0,8.57,42.86,0.550,0.270,20.06
2.300,-0.1937,-0.0,0.6682,0.0,-0.4595,5.7015,1,0,8.57,42.86,0.550,0.290,20.07
2.320,-0.1937,-0.0,0.6682,0.0,-0.4595,5.7015,0,0,8.57,42.86,0.550,0.270,20.09
2.340,-0.2006,-0.0,0.6674,0.0,-0.4679,5.7074,0,0,8.57,42.86,0.550,0.290,20.07
2.360,-0.2006,-0.0,0.6674,0.0,-0.4679,5.7074,0,0,8.57,42.86,0.550,0.280,20.07
2.380,-0.2153,-0.0,0.6728,0.0,-0.4759,5.7132,0,0,8.57,42.86,0.550,0.290,20.06
2.400,-0.2153,-0.0,0.6728,0.0,-0.4759,5.7132,-1,0,8.57,42.86,0.560,0.270,20.07
2.420,-0.2153,-0.0,0.6728,0.0,-0.4759,5.7132,-2,0,8.57,42.86,0.550,0.280,20.10
2.440,-0.2238,-0.0,0.6859,0.0,-0.4759,5.7132,0,0,8.57,42.86,0.560,0.290,20.07
2.460,-0.2238,-0.0,0.6859,0.0,-0.4759,5.7132,0,0,8.57,42.86,0.560,0.280,20.09
2.480,-0.2168,-0.0,0.6867,0.0,-0.4686,5.7143,0,0,8.57,42.86,0.560,0.270,20.06
2.500,-0.2168,-0.0,0.6867,0.0,-0.4686,5.7143,1,0,8.57,42.86,0.560,0.270,20.05
2.520,-0.2168,-0.0,0.6867,0.0,-0.4686,5.7143,0,0,8.57,42.86,0.560,0.280,20.08
2.540,-0.2161,-0.0,0.6798,0.0,-0.4701,5.7213,0,0,8.57,42.86,0.560,0.280,20.07
2.560,-0.2161,-0.0,0.6798,0.0,-0.4701,5.7213,0,0,8.57,42.86,0.550,0.290,20.07
2.580,-0.2153,-0.0,0.6728,0.0,-0.4701,5.7213,0,0,8.57,42.86,0.550,0.290,20.06
2.600,-0.2153,-0.0,0.6728,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.290,20.08
2.620,-0.2153,-0.0,0.6728,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.290,20.07
2.640,-0.2153,-0.0,0.6728,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.540,0.280,20.07
2.660,-0.2153,-0.0,0.6728,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.280,20.07
2.680,-0.2300,-0.0,0.6782,0.0,-0.4632,5.7224,0,0,8.57,42.86,0.560,0.270,20.07
2.700,-0.2300,-0.0,0.6782,0.0,-0.4632,5.7224,0,0,8.57,42.86,0.560,0.280,20.07
2.720,-0.2300,-0.0,0.6782,0.0,-0.4632,5.7224,0,0,8.57,42.86,0.560,0.270,20.07
2.740,-0.2308,-0.0,0.6852,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.280,20.07
2.760,-0.2308,-0.0,0.6852,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.270,20.07
2.780,-0.2292,-0.0,0.6713,0.0,-0.4690,5.7143,0,0,8.57,42.86,0.560,0.290,20.08
2.800,-0.2292,-0.0,0.6713,0.0,-0.4690,5.7143,0,0,8.57,42.86,0.560,0.290,20.07
2.820,-0.2292,-0.0,0.6713,0.0,-0.4690,5.7143,0,0,8.57,42.86,0.550,0.290,20.07
2.840,-0.2276,-0.0,0.6574,0.0,-0.4617,5.7154,0,0,8.57,42.86,0.560,0.280,20.07
2.860,-0.2276,-0.0,0.6574,0.0,-0.4617,5.7154,0,0,8.57,42.86,0.560,0.260,20.06
2.880,-0.2269,-0.0,0.6504,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.550,0.290,20.08
2.900,-0.2269,-0.0,0.6504,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.280,20.07
2.920,-0.2269,-0.0,0.6504,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.270,20.08
2.940,-0.2338,-0.0,0.6496,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.300,20.07
2.960,-0.2338,-0.0,0.6496,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.550,0.270,20.08
2.980,-0.2401,-0.0,0.6419,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.550,0.290,20.06
3.000,-0.2401,-0.0,0.6419,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.280,20.09
3.020,-0.2401,-0.0,0.6419,0.0,-0.4621,5.7154,0,0,8.57,42.86,0.560,0.270,20.07
3.040,-0.2346,-0.0,0.6566,0.0,-0.4632,5.7224,0,0,8.57,42.86,0.560,0.280,20.06
3.060,-0.2346,-0.0,0.6566,0.0,-0.4632,5.7224,0,0,8.57,42.86,0.550,0.270,20.07
3.080,-0.2277,-0.0,0.6574,0.0,-0.4632,5.7224,0,0,8.57,42.86,0.550,0.280,20.07
3.100,-0.2277,-0.0,0.6574,0.0,-0.4562,5.7235,0,0,8.57,42.86,0.550,0.280,20.09
3.120,-0.2277,-0.0,0.6574,0.0,-0.4562,5.7235,0,0,8.57,42.86,0.560,0.280,20.07
3.140,-0.2254,-0.0,0.6365,0.0,-0.4479,5.7176,0,0,8.57,42.86,0.560,0.280,20.06
3.160,-0.2254,-0.0,0.6365,0.0,-0.4479,5.7176,0,0,8.57,42.86,0.560,0.290,20.07
3.180,-0.2254,-0.0,0.6365,0.0,-0.4413,5.7188,0,0,8.57,42.86,0.540,0.290,20.06
3.200,-0.2254,-0.0,0.6365,0.0,-0.4413,5.7188,0,0,8.57,42.86,0.540,0.290,20.08
3.220,-0.2254,-0.0,0.6365,0.0,-0.4413,5.7188,0,0,8.57,42.86,0.540,0.280,20.06
3.240,-0.2254,-0.0,0.6365,0.0,-0.4402,5.7118,0,0,8.57,42.86,0.560,0.280,20.07
3.260,-0.2254,-0.0,0.6365,0.0,-0.4402,5.7118,0,0,8.57,42.86,0.550,0.280,20.06
3.280,-0.2331,-0.0,0.6427,0.0,-0.4402,5.7118,0,0,8.57,42.86,0.540,0.290,20.07
3.300,-0.2331,-0.0,0.6427,0.0,-0.4402,5.7118,0,0,8.57,42.86,0.550,0.280,20.07
3.320,-0.2331,-0.0,0.6427,0.0,-0.4402,5.7118,0,0,8.57,42.86,0.560,0.280,20.07
3.340,-0.2401,-0.0,0.6419,0.0,-0.4437,5.6899,0,0,8.57,42.86,0.560,0.290,20.07
3.360,-0.2401,-0.0,0.6419,0.0,-0.4437,5.6899,0,0,8.57,42.86,0.560,0.280,20.07
3.380,-0.2370,-0.0,0.6141,0.0,-0.4404,5.6695,0,0,8.57,42.86,0.560,0.280,20.06
3.400,-0.2370,-0.0,0.6141,0.0,-0.4404,5.6695,0,1,8.57,42.86,0.550,0.290,20.08
3.420,-0.2370,-0.0,0.6141,0.0,-0.4404,5.6695,0,0,8.57,42.86,0.540,0.300,20.07
3.440,-0.2277,-0.0,0.5940,0.0,-0.4426,5.6830,0,0,8.57,42.86,0.550,0.290,20.07
3.460,-0.2277,-0.0,0.5940,0.0,-0.4426,5.6830,0,0,8.57,42.86,0.560,0.270,20.07
3.480,-0.2224,-0.0,0.6087,0.0,-0.4383,5.6980,0,0,8.57,42.86,0.560,0.260,20.07
3.500,-0.2224,-0.0,0.6087,0.0,-0.4383,5.6980,1,0,8.57,42.86,0.560,0.270,20.08
3.520,-0.2224,-0.0,0.6087,0.0,-0.4383,5.6980,0,0,8.57,42.86,0.550,0.280,20.10
3.540,-0.2100,-0.0,0.6241,0.0,-0.4493,5.7246,0,0,8.57,42.86,0.560,0.290,20.07
3.560,-0.2100,-0.0,0.6241,0.0,-0.4493,5.7246,0,0,8.57,42.86,0.550,0.280,20.06
3.580,-0.2007,-0.0,0.6674,0.0,-0.4585,5.7373,0,0,8.57,42.86,0.550,0.270,20.07
3.600,-0.2007,-0.0,0.6674,0.0,-0.4585,5.7373,0,0,8.57,42.86,0.550,0.290,20.07
3.620,-0.2007,-0.0,0.6674,0.0,-0.4585,5.7373,0,0,8.57,42.86,0.550,0.280,20.07
3.640,-0.1914,-0.0,0.7106,0.0,-0.4479,5.8454,0,0,8.57,42.86,0.550,0.280,20.08
3.660,-0.1914,-0.0,0.7106,0.0,-0.4479,5.8454,0,0,8.57,42.86,0.550,0.290,20.07
3.680,-0.1568,-0.0,0.7778,0.0,-0.4396,6.0030,5,0,8.57,42.86,0.550,0.290,20.07
3.700,-0.1568,-0.0,0.7778,0.0,-0.4396,6.0030,4,0,8.57,42.86,0.520,0.290,20.09
3.720,-0.1568,-0.0,0.7778,0.0,-0.4396,6.0030,2,0,8.57,42.86,0.510,0.270,20.07
3.740,-0.1396,-0.0,0.8782,0.0,-0.5074,6.0422,1,0,8.57,42.86,0.520,0.280,20.09
3.760,-0.1396,-0.0,0.8782,0.0,-0.5074,6.0422,0,0,8.57,42.86,0.510,0.290,20.07
3.780,-0.1859,-0.0,0.9082,0.0,-0.6600,5.8051,0,0,8.57,42.86,0.510,0.290,20.19
3.800,-0.1859,-0.0,0.9082,0.0,-0.6600,5.8051,0,0,8.57,42.86,0.510,0.280,20.07
3.820,-0.1859,-0.0,0.9082,0.0,-0.6600,5.8051,0,0,8.57,42.86,0.510,0.290,20.06
3.840,-0.3422,-0.0,0.9044,0.0,-0.8343,5.3086,0,0,8.57,42.86,0.510,0.290,20.06
3.860,-0.3422,-0.0,0.9044,0.0,-0.8343,5.3086,0,0,8.57,42.86,0.510,0.270,20.07
3.880,-0.5803,435.2,0.8203,0.0,-1.0201,4.6252,0,0,8.57,42.86,0.510,0.290,20.07
3.900,-0.5803,435.2,0.8203,0.0,-1.0201,4.6252,0,0,8.57,42.86,0.520,0.270,20.07
3.920,-0.5803,435.2,0.8203,0.0,-1.0201,4.6252,425,0,11.43,42.86,0.550,0.300,20.07
3.940,-0.9002,675.2,0.5361,0.0,-1.2059,3.9198,271,0,11.43,42.86,0.350,0.290,20.06
3.960,-0.9002,675.2,0.5361,0.0,-1.2059,3.9198,306,0,14.29,42.86,0.640,0.280,20.07
3.980,-1.2155,911.6,0.2168,0.0,-1.4136,3.3170,518,0,17.14,42.86,1.250,0.280,20.07
4.000,-1.2155,911.6,0.2168,0.0,-1.4136,3.3170,577,0,20.00,42.86,1.730,0.290,20.08
4.020,-1.2155,911.6,0.2168,0.0,-1.4136,3.3170,801,0,25.71,42.86,2.190,0.270,20.07
4.040,-1.3297,997.2,-0.3113,0.0,-1.6610,2.8351,853,0,28.57,42.86,1.630,0.300,20.06
4.060,-1.3297,997.2,-0.3113,0.0,-1.6610,2.8351,883,0,34.29,42.86,1.240,0.280,20.09
4.080,-1.2094,907.1,-0.9675,0.0,-1.9184,2.5002,978,0,40.00,42.86,1.670,0.270,20.07
4.100,-1.2094,907.1,-0.9675,0.0,-1.9184,2.5002,997,0,45.71,42.86,1.250,0.290,20.08
4.120,-1.2094,907.1,-0.9675,0.0,-1.9184,2.5002,952,0,51.43,42.86,0.600,0.300,20.08
4.140,-1.0086,756.4,-1.5224,-609.0,-2.1331,2.2077,934,0,54.29,42.86,1.000,0.280,20.07
4.160,-1.0086,756.4,-1.5224,-609.0,-2.1331,2.2077,909,0,62.86,42.86,1.170,0.280,20.08
4.180,-0.8428,632.1,-2.1237,-849.5,-2.2434,1.9675,771,-513,65.71,40.00,0.610,0.870,20.09
4.200,-0.8428,632.1,-2.1237,-849.5,-2.2434,1.9675,758,-474,71.43,37.14,1.050,0.380,20.07
4.220,-0.8428,632.1,-2.1237,-849.5,-2.2434,1.9675,654,-757,74.29,34.29,1.500,0.040,20.07
4.240,-0.7276,545.7,-2.5969,-1038.7,-2.2786,1.7039,622,-718,77.14,31.43,1.680,0.130,20.07
4.260,-0.7276,545.7,-2.5969,-1038.7,-2.2786,1.7039,626,-786,82.86,22.86,1.390,0.640,20.07
4.280,-0.6156,461.7,-3.0283,-1211.3,-1.8422,2.3687,541,-998,85.71,20.00,1.380,0.690,20.07
4.300,-0.6156,461.7,-3.0283,-1211.3,-1.8422,2.3687,546,-968,88.57,11.43,1.880,0.150,20.07
4.320,-0.6156,461.7,-3.0283,-1211.3,-1.8422,2.3687,481,-1167,91.43,5.71,2.330,1.030,20.07
4.340,-0.3922,-0.0,-3.4321,-1372.8,-1.8219,1.9988,453,-1143,91.43,2.86,2.460,0.690,20.07
4.360,-0.3922,-0.0,-3.4321,-1372.8,-1.8219,1.9988,471,-1190,97.14,-8.57,2.210,0.350,20.07
4.380,-0.4277,-0.0,-3.5713,-1428.5,-1.7052,1.6863,126,-1366,97.14,-14.29,1.390,0.850,20.07
4.400,-0.4277,-0.0,-3.5713,-1428.5,-1.7052,1.6863,83,-1337,97.14,-22.86,1.340,0.240,20.08
4.420,-0.4277,-0.0,-3.5713,-1428.5,-1.7052,1.6863,69,-1384,97.14,-31.43,0.960,0.830,20.08
4.440,-0.2817,-0.0,-3.7444,-1497.7,-1.4436,1.3704,42,-1417,97.14,-37.14,0.950,0.120,20.07
4.460,-0.2817,-0.0,-3.7444,-1497.7,-1.4436,1.3704,11,-1399,97.14,-48.57,1.040,0.610,20.08
4.480,-0.0772,-0.0,-3.7685,-1507.4,-1.0055,1.2950,1,-1483,97.14,-54.29,1.160,0.220,20.08
4.500,-0.0772,-0.0,-3.7685,-1507.4,-1.0055,1.2950,0,-1479,97.14,-62.86,1.210,0.750,20.08
4.520,-0.0772,-0.0,-3.7685,-1507.4,-1.0055,1.2950,0,-1486,97.14,-71.43,1.210,0.260,20.07
4.540,0.4405,-0.0,-3.5544,-1421.8,-0.4079,1.2776,0,-1501,97.14,-77.14,1.200,0.840,20.07
4.560,0.4405,-0.0,-3.5544,-1421.8,-0.4079,1.2776,4,-1481,97.14,-88.57,1.190,0.550,20.07
4.580,1.2819,-961.4,-2.8963,-1158.5,0.1410,1.4151,22,-1442,97.14,-97.14,1.050,0.930,20.08
