t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,-0.3916,2.5317,-0.0010,8.1331,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,1139.3,0,0,0.000,0.000,0.01,
0.0050,-0.5091,3.2913,-0.0010,8.1331,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,305.5,1481.1,0,0,0.000,0.000,39.62,
0.0100,-0.5431,3.5094,-0.0010,8.1331,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,325.8,1579.2,-2,7,0.030,0.690,5.07,
0.0150,-0.5533,3.5748,-0.0010,8.1331,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,332.0,1608.7,127,890,0.140,3.530,7.39,
0.0200,-0.5563,3.5945,-0.0010,8.1331,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,333.8,1617.5,245,1470,0.210,0.260,6.78,
0.0250,-0.5572,3.6003,-0.7631,9.1534,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.3,1620.2,247,1423,0.230,0.620,5.08,
0.0300,-0.5575,3.6021,-0.7631,9.1534,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.5,1620.9,220,1257,0.110,0.370,9.89,
0.0350,-0.5576,3.6026,-0.7631,9.1534,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.2,236,1354,0.050,0.860,5.61,
0.0400,-0.5576,3.6028,-0.7631,9.1534,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,260,1428,0.050,0.730,9.11,
0.0450,-0.5576,3.6028,-0.7631,9.1534,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,268,1427,0.000,0.720,5.08,
0.0500,-0.5576,3.6029,-0.7631,9.1534,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,299,1441,0.010,0.440,5.88,
0.0550,-0.5576,3.6029,-0.7631,9.1534,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,315,1468,0.040,0.080,5.08,
0.0600,-0.5576,3.6029,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,300,1492,0.150,0.060,6.18,
0.0650,-0.5576,3.6029,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,253,1510,0.390,0.480,9.48,
0.0700,-0.5576,3.6029,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,233,1522,0.640,0.740,5.08,
0.0750,-0.5576,3.6029,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,236,1529,0.770,0.700,5.07,
0.0800,-0.5576,3.6029,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,334.6,1621.3,267,1543,0.800,0.390,9.01,
0.0850,-0.5583,3.6077,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,335.0,1623.5,267,1549,0.860,0.000,5.07,
0.0900,-0.5585,3.6092,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,335.1,1624.1,253,1540,1.020,0.140,5.56,
0.0950,-0.5585,3.6096,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,335.1,1624.3,252,1548,1.150,0.400,5.08,
0.1000,-0.5585,3.6098,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,335.1,1624.4,247,1595,1.310,0.610,6.47,
0.1050,-0.5585,3.6098,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,335.1,1624.4,251,1573,1.460,0.690,7.96,
0.1100,-0.5585,3.6098,-0.7603,9.1599,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,335.1,1624.4,261,1570,1.440,0.520,5.06,
0.1150,-0.5585,3.6098,-0.7603,9.1599,0.000,0.000,0.000,-0.090,0.0,-0.0,0.0,-5.8,335.1,1618.6,267,1594,1.400,0.210,5.07,
0.1200,-0.5585,3.6098,-0.7603,9.1599,0.000,0.000,0.000,-0.143,0.0,-0.0,0.0,-9.3,335.1,1615.1,286,1583,1.450,0.080,8.87,
0.1250,-0.5085,3.6064,-0.7603,9.1599,0.000,0.000,0.000,-0.175,0.0,-0.0,0.0,-11.4,305.1,1611.5,293,1575,1.350,0.450,5.07,
0.1300,-0.4935,3.6053,-0.7603,9.1599,0.000,0.000,0.000,-0.195,0.0,-0.0,0.0,-12.7,-0.0,1609.7,302,1603,1.250,0.680,7.23,
0.1350,-0.4890,3.6050,-0.7576,9.1664,0.487,-0.017,0.000,-0.206,4.9,0.3,0.0,-13.4,-4.9,1609.1,297,1599,1.090,0.730,5.08,
0.1400,-0.4876,3.6049,-0.7576,9.1664,0.901,-0.031,0.000,-0.213,9.0,0.5,0.0,-13.9,-9.0,1608.8,49,1583,0.720,0.480,10.35,
0.1450,-0.4872,3.6049,-0.7576,9.1664,1.252,-0.043,0.000,-0.218,12.5,0.6,0.0,-14.1,-12.5,1608.7,61,1595,0.910,0.080,5.06,
0.1500,-0.4871,3.6049,-0.7576,9.1664,1.551,-0.053,0.000,-0.220,15.5,0.8,0.0,-14.3,-15.5,1608.7,83,1602,0.730,0.150,5.06,
0.1550,-0.4871,3.6049,-0.7576,9.1664,1.805,-0.062,0.090,-0.043,18.1,0.9,6.3,-2.8,-24.3,1620.4,84,1601,0.630,0.460,5.07,
0.1600,-0.4870,3.6049,-0.7576,9.1664,2.021,-0.070,0.143,0.064,20.2,1.0,10.0,4.2,-30.2,1627.4,82,1610,0.570,0.840,7.38,
0.1650,-0.3476,3.5933,-0.7576,9.1664,2.205,-0.076,0.175,0.128,22.0,1.1,12.3,8.3,-34.3,1626.4,87,1605,0.470,0.910,5.08,
0.1700,-0.3057,3.5898,-0.7576,9.1664,2.361,-0.081,0.195,0.166,23.6,1.2,13.6,10.8,-37.2,1627.5,82,1612,0.380,0.690,6.41,
0.1750,-0.2932,3.5888,-0.7576,9.1664,2.628,-0.170,0.206,0.189,26.3,2.5,14.4,12.3,-40.7,1629.8,68,1617,0.350,0.280,5.07,
