t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.0500,-1.2102,0.3235,0.2345,8.7351,0.000,0.000,0.008,-0.008,0.0,-0.0,0.6,-0.3,725.6,-0.3,515,0,1.560,0.360,5.06
0.0550,-1.2102,0.3235,0.2345,8.7351,0.000,0.000,0.005,-0.005,0.0,-0.0,0.3,-0.2,725.8,-0.2,531,0,1.600,0.360,5.08
0.0600,-1.2102,0.3235,0.2345,8.7351,0.000,0.000,0.003,-0.003,0.0,-0.0,0.2,-0.1,725.9,-0.1,554,0,1.640,0.350,6.37
0.0650,-1.2102,0.3235,0.2329,8.7420,0.000,0.000,0.002,-0.002,0.0,-0.0,0.1,-0.1,726.0,-0.1,546,0,1.690,0.380,5.07
0.0700,-1.2102,0.3235,0.2329,8.7420,0.000,0.000,0.001,0.044,0.0,-0.0,0.1,1.7,726.1,1.7,590,0,1.710,0.360,14.13
0.0750,-1.2102,0.3235,0.2329,8.7420,0.000,0.000,0.001,0.071,0.0,-0.0,0.0,2.8,726.1,2.8,589,0,1.550,0.360,9.46
0.0800,-1.2102,0.3235,0.2329,8.7420,0.000,0.000,0.000,0.087,0.0,-0.0,0.0,3.5,726.1,3.5,631,0,1.370,0.360,5.08
0.0850,-1.2102,0.3235,0.2329,8.7420,0.000,0.000,0.000,0.097,0.0,-0.0,0.0,3.9,726.1,3.9,635,0,1.110,0.390,5.04
0.0900,-1.0640,0.3389,0.2329,8.7420,0.000,0.000,0.000,0.103,0.0,-0.0,0.0,4.1,638.4,4.1,612,0,1.380,0.380,5.07
0.0950,-1.0640,0.3389,0.2329,8.7420,0.000,0.000,0.000,0.107,0.0,-0.0,0.0,4.3,638.4,4.3,665,0,1.470,0.260,6.35
0.1000,-1.0640,0.3389,0.2397,8.7437,1.209,0.084,0.000,0.109,12.1,-0.4,0.0,4.3,626.3,3.9,666,0,0.940,0.370,5.07
0.1050,-1.0640,0.3389,0.2397,8.7437,2.236,0.155,0.179,0.065,22.4,-0.8,12.5,2.6,603.5,1.8,637,0,1.550,0.380,11.50
0.1100,-1.0640,0.3389,0.2397,8.7437,3.109,0.216,0.286,0.039,31.1,-1.1,20.1,1.6,587.2,0.5,634,0,1.420,0.370,8.37
0.1150,-1.0640,0.3389,0.2397,8.7437,3.851,0.267,0.351,0.023,38.5,-1.3,24.6,0.9,575.3,-0.4,618,0,1.530,0.400,5.08
0.1200,-1.0640,0.3389,0.2397,8.7437,4.482,0.311,0.390,0.014,44.8,-1.6,27.3,0.6,566.3,-1.0,632,0,1.500,0.380,5.07
0.1250,-1.0640,0.3389,0.2397,8.7437,5.018,0.349,0.413,0.008,50.2,-1.7,28.9,0.3,559.3,-1.4,629,0,1.310,0.370,5.07
0.1300,-0.5877,0.3693,0.2397,8.7437,5.474,0.380,0.427,0.005,54.7,-1.9,29.9,0.2,268.0,-1.7,624,0,1.230,0.360,5.07
0.1350,-0.5877,0.3693,0.2397,8.7437,6.315,0.340,0.435,0.003,63.1,-1.7,30.5,0.1,259.0,-1.6,627,0,1.020,0.350,7.45
0.1400,-0.5877,0.3693,0.2688,8.7435,7.029,0.306,0.440,0.002,70.3,-1.5,30.8,0.1,251.5,-1.5,595,0,0.250,0.390,5.45
0.1450,-0.5877,0.3693,0.2688,8.7435,7.637,0.277,0.443,0.046,76.4,-1.4,31.0,1.8,245.3,0.5,421,0,0.180,0.380,10.68
0.1500,-0.5877,0.3693,0.2688,8.7435,8.153,0.252,0.445,0.072,81.5,-1.3,31.1,2.9,240.0,1.6,376,0,0.190,0.370,10.07
0.1550,-0.5877,0.3693,0.2688,8.7435,8.592,0.231,0.446,0.088,85.9,-1.2,31.2,3.5,235.5,2.4,383,0,0.020,0.370,5.07
0.1600,-0.5877,0.3693,0.2688,8.7435,8.965,0.213,0.447,0.098,89.6,-1.1,31.3,3.9,231.7,2.8,381,0,0.120,0.310,5.07
0.1650,-0.0626,0.3583,0.2688,8.7435,9.282,0.198,0.447,0.103,92.8,-1.0,31.3,4.1,-124.1,3.1,373,0,0.200,0.390,5.07
0.1700,-0.0626,0.3583,0.2688,8.7435,9.552,0.185,0.447,0.107,95.5,-0.9,31.3,4.3,-126.8,3.3,343,0,0.230,0.370,6.30
0.1750,-0.0626,0.3583,0.2825,8.7469,9.344,0.073,0.447,0.109,93.4,-0.4,31.3,4.4,-124.8,4.0,299,0,0.480,0.390,5.07
0.1800,-0.0626,0.3583,0.2825,8.7469,9.168,-0.022,0.447,0.110,91.7,0.1,31.3,4.4,-123.0,4.5,39,0,0.390,0.390,11.13
0.1850,-0.0626,0.3583,0.2825,8.7469,9.018,-0.102,0.358,0.111,90.2,0.5,25.1,4.4,-115.2,4.9,72,0,0.210,0.380,5.07
0.1900,-0.0626,0.3583,0.2825,8.7469,8.891,-0.171,0.304,0.111,88.9,0.9,21.3,4.4,-110.2,5.3,81,0,0.490,0.380,7.98
0.1950,-0.0626,0.3583,0.2825,8.7469,8.783,-0.229,0.272,0.112,87.8,1.1,19.0,4.5,-106.9,5.6,70,1,0.770,0.390,5.07
0.2000,-0.0626,0.3583,0.2825,8.7469,8.690,-0.279,0.253,0.112,86.9,1.4,17.7,4.5,-104.6,5.9,62,0,0.780,0.400,5.07
0.2050,0.2670,0.3317,0.2825,8.7469,8.612,-0.321,0.241,0.112,86.1,1.6,16.9,4.5,-103.0,6.1,59,0,0.830,0.420,5.06
0.2100,0.2670,0.3317,0.2825,8.7469,7.505,-0.407,0.234,0.112,75.1,2.0,16.4,4.5,-91.4,6.5,45,0,0.870,0.410,8.01
0.2150,0.2670,0.3317,0.2962,8.7502,6.564,-0.480,0.230,0.112,65.6,2.4,16.1,4.5,-81.7,6.9,18,1,0.890,0.420,6.48
0.2200,0.2670,0.3317,0.2962,8.7502,5.764,-0.542,0.138,0.067,57.6,2.7,9.7,2.7,-67.3,5.4,0,0,0.850,0.420,9.85
0.2250,0.2670,0.3317,0.2962,8.7502,5.084,-0.595,0.083,0.040,50.8,3.0,5.8,1.6,-56.6,4.6,-24,2,0.810,0.410,10.07
0.2300,0.2670,0.3317,0.2962,8.7502,4.506,-0.640,0.050,0.024,45.1,3.2,3.5,1.0,-48.5,4.2,-30,1,0.750,0.440,5.08
0.2350,0.2670,0.3317,0.2962,8.7502,4.015,-0.679,0.030,0.014,40.1,3.4,2.1,0.6,-42.2,4.0,-37,0,0.730,0.400,5.01
0.2400,0.2032,0.2864,0.2962,8.7502,3.597,-0.711,0.018,0.009,36.0,3.6,1.3,0.3,-37.2,3.9,-46,0,0.670,0.430,5.08
0.2450,0.2032,0.2864,0.2962,8.7502,3.242,-0.739,0.011,0.005,32.4,3.7,0.8,0.2,-33.2,3.9,-67,0,0.590,0.430,6.59
0.2500,0.2032,0.2864,0.2740,8.7521,1.900,-0.762,0.006,0.003,19.0,3.8,0.5,0.1,-19.4,3.9,-74,0,0.210,0.450,5.07
0.2550,0.2032,0.2864,0.2740,8.7521,0.759,-0.782,-0.130,0.047,7.6,3.9,-9.1,1.9,1.5,5.8,-42,0,0.050,0.430,11.18
0.2600,0.2032,0.2864,0.2740,8.7521,-0.211,-0.799,-0.213,0.073,-2.1,4.0,-14.9,2.9,17.0,6.9,-30,1,0.270,0.420,9.57
0.2650,0.2032,0.2864,0.2740,8.7521,-1.036,-0.814,-0.262,0.088,-10.4,4.1,-18.3,3.5,28.7,7.6,-24,0,0.490,0.420,5.08
0.2700,0.2032,0.2864,0.2740,8.7521,-1.736,-0.826,-0.291,0.098,-17.4,4.1,-20.4,3.9,37.8,8.0,-15,0,0.530,0.420,5.07
0.2750,0.2032,0.2864,0.2740,8.7521,-2.332,-0.836,-0.309,0.103,-23.3,4.2,-21.6,4.1,45.0,8.3,-14,1,0.490,0.440,5.08
0.2800,-0.1327,0.2626,0.2740,8.7521,-2.838,-0.845,-0.320,0.107,-28.4,4.2,-22.4,4.3,50.8,8.5,-43,1,0.180,0.450,5.74
0.2850,-0.1327,0.2626,0.2740,8.7521,-3.655,-0.718,-0.326,0.109,-36.5,3.6,-22.8,4.4,59.4,7.9,-78,1,0.060,0.450,5.18
0.2900,-0.1327,0.2626,0.2655,8.7572,-4.349,-0.611,-0.330,0.110,-43.5,3.1,-23.1,4.4,66.6,7.5,-104,0,0.040,0.460,5.30
0.2950,-0.1327,0.2626,0.2655,8.7572,-4.938,-0.519,-0.198,0.066,-49.4,2.6,-13.9,2.6,63.2,5.2,-99,0,0.210,0.460,9.38
0.3000,-0.1327,0.2626,0.2655,8.7572,-5.440,-0.441,-0.119,0.040,-54.4,2.2,-8.3,1.6,62.7,3.8,-86,1,0.370,0.470,9.52
0.3050,-0.1327,0.2626,0.2655,8.7572,-5.866,-0.375,-0.071,0.024,-58.7,1.9,-5.0,1.0,63.6,2.8,-82,0,0.480,0.460,5.09
0.3100,-0.1327,0.2626,0.2655,8.7572,-6.228,-0.319,-0.043,0.014,-62.3,1.6,-3.0,0.6,65.3,2.2,-75,0,0.540,0.470,5.07
0.3150,-0.4958,0.2773,0.2655,8.7572,-6.536,-0.271,-0.026,0.009,-65.4,1.4,-1.8,0.3,67.2,1.7,-61,0,0.580,0.460,5.07
0.3200,-0.4958,0.2773,0.2655,8.7572,-6.798,-0.230,-0.015,0.005,-68.0,1.2,-1.1,0.2,69.1,1.4,-45,0,0.600,0.450,5.81
0.3250,-0.4958,0.2773,0.2655,8.7572,-6.131,-0.112,-0.009,0.003,-61.3,0.6,-0.6,0.1,62.0,0.7,-33,0,0.630,0.460,5.66
0.3300,-0.4958,0.2773,0.2591,8.7554,-5.564,-0.011,-0.006,0.002,-55.6,0.1,-0.4,0.1,56.0,0.1,-18,0,0.650,0.460,5.83
0.3350,-0.4958,0.2773,0.2591,8.7554,-5.082,0.074,-0.093,0.046,-50.8,-0.4,-6.5,1.8,57.3,1.5,-8,0,0.620,0.440,9.79
0.3400,-0.4958,0.2773,0.2591,8.7554,-4.672,0.147,-0.145,0.072,-46.7,-0.7,-10.2,2.9,56.9,2.2,-2,0,0.620,0.430,9.35
0.3450,-0.4958,0.2773,0.2591,8.7554,-4.324,0.209,-0.177,0.088,-43.2,-1.0,-12.4,3.5,55.6,2.5,0,0,0.690,0.430,5.65
0.3500,-0.4958,0.2773,0.2591,8.7554,-4.028,0.262,-0.196,0.098,-40.3,-1.3,-13.7,3.9,54.0,2.6,7,0,0.680,0.440,5.28
0.3550,-0.5090,0.3178,0.2591,8.7554,-3.776,0.306,-0.207,0.103,-37.8,-1.5,-14.5,4.1,357.7,2.6,17,0,0.630,0.440,5.08
0.3600,-0.5090,0.3178,0.2591,8.7554,-3.562,0.344,-0.214,0.107,-35.6,-1.7,-15.0,4.3,356.0,2.5,30,0,0.580,0.440,6.31
0.3650,-0.5090,0.3178,0.2643,8.7639,-2.356,0.410,-0.218,0.109,-23.6,-2.1,-15.2,4.4,344.2,2.3,82,0,1.360,0.480,5.07
0.3700,-0.5090,0.3178,0.2643,8.7639,-1.331,0.466,0.093,-0.024,-13.3,-2.3,6.5,-1.0,312.2,-3.3,236,0,0.600,0.460,12.11
0.3750,-0.5090,0.3178,0.2643,8.7639,-0.460,0.514,0.280,-0.104,-4.6,-2.6,19.6,-4.2,290.4,-6.7,282,0,0.760,0.470,10.37
0.3800,-0.5090,0.3178,0.2643,8.7639,0.280,0.554,0.392,-0.152,2.8,-2.8,27.4,-6.1,275.2,-8.8,282,0,0.470,0.440,5.61
0.3850,-0.5090,0.3178,0.2643,8.7639,0.910,0.589,0.459,-0.181,9.1,-2.9,32.1,-7.2,264.2,-10.2,282,0,0.410,0.440,5.07
0.3900,-0.2306,0.3465,0.2643,8.7639,1.445,0.618,0.499,-0.198,14.4,-3.1,34.9,-7.9,-49.4,-11.0,288,0,0.310,0.470,5.08
0.3950,-0.2306,0.3465,0.2643,8.7639,1.899,0.643,0.523,-0.208,19.0,-3.2,36.6,-8.3,-55.6,-11.5,284,0,0.310,0.430,6.28
0.4000,-0.2306,0.3465,0.2643,8.7639,2.706,0.563,0.538,-0.214,27.1,-2.8,37.6,-8.6,-64.7,-11.4,263,-1,0.260,0.420,5.07
0.4050,-0.2306,0.3465,0.2728,8.7588,3.391,0.495,0.546,-0.218,33.9,-2.5,38.3,-8.7,-72.2,-11.2,56,0,0.130,0.410,10.69
0.4100,-0.2306,0.3465,0.2728,8.7588,3.973,0.438,0.328,-0.086,39.7,-2.2,23.0,-3.4,-62.7,-5.6,56,-1,0.090,0.380,5.08
0.4150,-0.2306,0.3465,0.2728,8.7588,4.468,0.389,0.197,-0.007,44.7,-1.9,13.8,-0.3,-58.5,-2.2,43,-1,0.050,0.390,7.47
0.4200,-0.2306,0.3465,0.2728,8.7588,4.889,0.347,0.118,0.041,48.9,-1.7,8.3,1.6,-57.2,-0.1,29,0,0.070,0.400,5.07
0.4250,-0.2306,0.3465,0.2728,8.7588,5.247,0.312,0.071,0.069,52.5,-1.6,5.0,2.8,-57.4,1.2,20,0,0.100,0.420,5.07
0.4300,0.0730,0.3510,0.2728,8.7588,5.551,0.282,0.042,0.086,55.5,-1.4,3.0,3.4,-58.5,2.0,15,0,0.100,0.390,5.08
0.4350,0.0730,0.3510,0.2728,8.7588,5.809,0.257,0.025,0.097,58.1,-1.3,1.8,3.9,-59.9,2.6,7,0,0.090,0.430,6.35
0.4400,0.0730,0.3510,0.2792,8.7606,5.475,0.151,0.015,0.103,54.8,-0.8,1.1,4.1,-55.8,3.4,5,0,0.070,0.410,5.08
0.4450,0.0730,0.3510,0.2792,8.7606,5.191,0.061,0.009,0.106,51.9,-0.3,0.6,4.3,-52.6,3.9,0,0,0.050,0.430,10.95
0.4500,0.0730,0.3510,0.2792,8.7606,4.949,-0.015,0.050,0.064,49.5,0.1,3.5,2.6,-53.0,2.6,0,0,0.030,0.440,5.08
0.4550,0.0730,0.3510,0.2792,8.7606,4.744,-0.080,0.075,0.038,47.4,0.4,5.2,1.5,-52.7,1.9,0,0,0.020,0.450,7.66
0.4600,0.0730,0.3510,0.2792,8.7606,4.570,-0.135,0.090,0.023,45.7,0.7,6.3,0.9,-52.0,1.6,-1,0,0.010,0.410,5.07
0.4650,0.0730,0.3510,0.2792,8.7606,4.421,-0.182,0.099,0.014,44.2,0.9,6.9,0.6,-51.1,1.5,1,0,0.010,0.430,5.07
0.4700,0.1968,0.3278,0.2792,8.7606,4.295,-0.222,0.104,0.008,43.0,1.1,7.3,0.3,-50.2,1.4,0,0,0.040,0.420,5.07
0.4750,0.1968,0.3278,0.2792,8.7606,4.188,-0.256,0.107,0.005,41.9,1.3,7.5,0.2,-49.4,1.5,-6,0,0.050,0.430,6.93
0.4800,0.1968,0.3278,0.2792,8.7606,3.510,-0.301,0.109,0.003,35.1,1.5,7.6,0.1,-42.7,1.6,-8,0,0.060,0.440,5.07
0.4850,0.1968,0.3278,0.2792,8.7606,2.933,-0.340,-0.024,-0.043,29.3,1.7,-1.7,-1.7,-27.6,-0.0,-13,0,0.090,0.430,11.99
0.4900,0.1968,0.3278,0.2792,8.7606,2.443,-0.373,-0.104,-0.071,24.4,1.9,-7.3,-2.8,-17.1,-1.0,-7,0,0.100,0.440,10.28
0.4950,0.1968,0.3278,0.2792,8.7606,2.026,-0.401,-0.152,-0.087,20.3,2.0,-10.6,-3.5,-9.6,-1.5,-3,1,0.100,0.420,5.72
0.5000,0.1968,0.3278,0.2792,8.7606,1.672,-0.425,-0.181,-0.097,16.7,2.1,-12.6,-3.9,-4.1,-1.8,0,0,0.110,0.420,5.01
0.5050,0.1150,0.3080,0.2792,8.7606,1.370,-0.445,-0.198,-0.103,13.7,2.2,-13.9,-4.1,0.2,-1.9,1,0,0.090,0.420,5.01
0.5100,0.1150,0.3080,0.2792,8.7606,1.115,-0.462,-0.208,-0.107,11.1,2.3,-14.6,-4.3,3.4,-2.0,1,0,0.080,0.430,6.25
0.5150,0.1150,0.3080,0.2636,8.7636,0.310,-0.410,-0.214,-0.109,3.1,2.0,-15.0,-4.3,11.9,-2.3,0,0,0.070,0.420,5.08
0.5200,0.1150,0.3080,0.2636,8.7636,-0.375,-0.365,-0.218,-0.110,-3.7,1.8,-15.3,-4.4,19.0,-2.6,1,0,0.060,0.420,10.86
0.5250,0.1150,0.3080,0.2636,8.7636,-0.956,-0.327,-0.086,-0.066,-9.6,1.6,-6.0,-2.6,15.6,-1.0,1,0,0.040,0.430,5.07
0.5300,0.1150,0.3080,0.2636,8.7636,-1.451,-0.295,-0.007,-0.040,-14.5,1.5,-0.5,-1.6,15.0,-0.1,2,0,0.020,0.420,7.25
0.5350,0.1150,0.3080,0.2636,8.7636,-1.871,-0.267,0.041,-0.024,-18.7,1.3,2.8,-1.0,15.9,0.4,-10,-1,0.020,0.410,5.07
0.5400,0.1150,0.3080,0.2636,8.7636,-2.228,-0.244,0.069,-0.014,-22.3,1.2,4.8,-0.6,17.4,0.6,-33,0,0.080,0.380,5.59
0.5450,-0.1194,0.3141,0.2636,8.7636,-2.532,-0.224,0.086,-0.009,-25.3,1.1,6.0,-0.3,19.3,0.8,-46,0,0.140,0.410,5.22
0.5500,-0.1194,0.3141,0.2636,8.7636,-2.790,-0.207,0.097,-0.005,-27.9,1.0,6.8,-0.2,21.1,0.8,-52,0,0.180,0.440,6.65
0.5550,-0.1194,0.3141,0.2568,8.7619,-3.194,-0.109,0.103,-0.003,-31.9,0.5,7.2,-0.1,24.8,0.4,-55,0,0.220,0.450,5.08
0.5600,-0.1194,0.3141,0.2568,8.7619,-3.537,-0.026,-0.073,-0.002,-35.4,0.1,-5.1,-0.1,40.5,0.1,-63,0,0.300,0.430,11.15
0.5650,-0.1194,0.3141,0.2568,8.7619,-3.829,0.045,-0.178,-0.001,-38.3,-0.2,-12.5,-0.0,50.7,-0.3,-63,0,0.410,0.440,8.93
0.5700,-0.1194,0.3141,0.2568,8.7619,-4.077,0.106,-0.241,-0.001,-40.8,-0.5,-16.9,-0.0,57.6,-0.6,-54,0,0.490,0.430,5.08
0.5750,-0.1194,0.3141,0.2568,8.7619,-4.288,0.157,-0.279,-0.000,-42.9,-0.8,-19.5,-0.0,62.4,-0.8,-34,0,0.490,0.430,5.07
0.5800,-0.1194,0.3141,0.2568,8.7619,-4.468,0.201,-0.302,-0.000,-44.7,-1.0,-21.1,-0.0,65.8,-1.0,-23,0,0.490,0.430,5.07
0.5850,-0.3363,0.3444,0.2568,8.7619,-4.620,0.238,-0.315,-0.000,-46.2,-1.2,-22.1,-0.0,68.3,-1.2,-14,0,0.510,0.420,5.08
0.5900,-0.3363,0.3444,0.2568,8.7619,-4.044,0.320,-0.323,-0.000,-40.4,-1.6,-22.6,-0.0,63.1,-1.6,-4,0,0.540,0.430,6.61
0.5950,-0.3363,0.3444,0.2483,8.7671,-3.555,0.389,-0.328,-0.000,-35.6,-1.9,-23.0,-0.0,58.5,-1.9,-1,-1,0.600,0.430,5.42
0.6000,-0.3363,0.3444,0.2483,8.7671,-3.139,0.448,-0.331,-0.000,-31.4,-2.2,-23.2,-0.0,54.6,-2.2,1,0,0.630,0.440,8.22
0.6050,-0.3363,0.3444,0.2483,8.7671,-2.786,0.498,-0.109,-0.000,-27.9,-2.5,-7.6,-0.0,35.5,-2.5,5,0,0.640,0.420,5.08
0.6100,-0.3363,0.3444,0.2483,8.7671,-2.486,0.541,0.024,-0.000,-24.9,-2.7,1.7,-0.0,23.2,-2.7,10,0,0.640,0.430,7.21
0.6150,-0.3363,0.3444,0.2483,8.7671,-2.230,0.578,0.104,-0.000,-22.3,-2.9,7.3,-0.0,15.0,-2.9,13,0,0.570,0.430,5.06
0.6200,-0.3363,0.3444,0.2483,8.7671,-2.013,0.608,0.152,-0.000,-20.1,-3.0,10.6,-0.0,9.5,-3.0,7,0,0.530,0.440,5.07
0.6250,-0.3002,0.3853,0.2483,8.7671,-1.829,0.635,0.181,-0.000,-18.3,-3.2,12.6,-0.0,5.6,-3.2,12,0,0.480,0.410,5.07
0.6300,-0.3002,0.3853,0.2483,8.7671,-0.984,0.607,0.198,-0.000,-9.8,-3.0,13.9,-0.0,-4.0,-3.0,25,0,0.370,0.420,8.01
0.6350,-0.3002,0.3853,0.2620,8.7704,-0.265,0.583,0.208,-0.000,-2.7,-2.9,14.6,-0.0,-11.9,-2.9,32,0,0.310,0.410,5.17
0.6400,-0.3002,0.3853,0.2620,8.7704,0.345,0.562,0.214,-0.000,3.5,-2.8,15.0,-0.0,-18.5,-2.8,42,0,0.230,0.390,8.21
0.6450,-0.3002,0.3853,0.2620,8.7704,0.864,0.545,0.308,-0.000,8.6,-2.7,21.5,-0.0,-30.2,-2.7,48,0,0.170,0.420,5.06
0.6500,-0.3002,0.3853,0.2620,8.7704,1.305,0.531,0.364,-0.000,13.1,-2.7,25.5,-0.0,-38.5,-2.7,61,0,0.110,0.420,8.14
0.6550,-0.3002,0.3853,0.2620,8.7704,1.680,0.518,0.397,-0.000,16.8,-2.6,27.8,-0.0,-44.6,-2.6,67,0,0.030,0.410,5.06
0.6600,-0.3002,0.3853,0.2620,8.7704,1.999,0.508,0.417,-0.000,20.0,-2.5,29.2,-0.0,-49.2,-2.5,62,0,0.010,0.390,5.06
0.6650,-0.0898,0.3966,0.2620,8.7704,2.270,0.499,0.429,-0.000,22.7,-2.5,30.1,-0.0,-52.8,-2.5,47,0,0.010,0.380,5.07
0.6700,-0.0898,0.3966,0.2620,8.7704,2.466,0.373,0.437,-0.000,24.7,-1.9,30.6,-0.0,-55.2,-1.9,15,0,0.030,0.400,8.09
0.6750,-0.0898,0.3966,0.2620,8.7704,2.634,0.267,0.441,-0.000,26.3,-1.3,30.9,-0.0,-57.2,-1.3,7,0,0.030,0.400,5.03
0.6800,-0.0898,0.3966,0.2688,8.7721,2.776,0.177,0.444,-0.000,27.8,-0.9,31.1,-0.0,-58.8,-0.9,3,0,0.030,0.410,5.07
0.6850,-0.0898,0.3966,0.2688,8.7721,2.896,0.100,0.266,0.045,29.0,-0.5,18.6,1.8,-47.6,1.3,-2,0,0.010,0.400,7.90
0.6900,-0.0898,0.3966,0.2688,8.7721,2.999,0.034,0.160,0.072,30.0,-0.2,11.2,2.9,-41.2,2.7,-4,0,0.010,0.390,8.01
0.6950,-0.0898,0.3966,0.2688,8.7721,3.086,-0.021,0.096,0.088,30.9,0.1,6.7,3.5,-37.6,3.6,-3,0,0.010,0.400,5.07
0.7000,-0.0898,0.3966,0.2688,8.7721,3.161,-0.068,0.058,0.097,31.6,0.3,4.0,3.9,-35.6,4.2,-1,0,0.020,0.400,5.07
0.7050,0.0469,0.3824,0.2688,8.7721,3.224,-0.108,0.035,0.103,32.2,0.5,2.4,4.1,-34.7,4.7,0,0,0.020,0.420,6.16
0.7100,0.0469,0.3824,0.2688,8.7721,3.277,-0.142,0.021,0.107,32.8,0.7,1.4,4.3,-34.2,5.0,-1,0,0.030,0.420,6.29
0.7150,0.0469,0.3824,0.2683,8.7722,2.920,-0.222,0.012,0.109,29.2,1.1,0.9,4.4,-30.1,5.5,-1,0,0.040,0.400,5.08
0.7200,0.0469,0.3824,0.2683,8.7722,2.616,-0.289,0.007,0.110,26.2,1.4,0.5,4.4,-26.7,5.8,-3,0,0.030,0.420,10.84
0.7250,0.0469,0.3824,0.2683,8.7722,2.358,-0.347,0.049,0.111,23.6,1.7,3.4,4.4,-27.0,6.2,-3,1,0.050,0.410,5.07
0.7300,0.0469,0.3824,0.2683,8.7722,2.139,-0.395,0.074,0.111,21.4,2.0,5.2,4.4,-26.6,6.4,0,0,0.090,0.430,7.26
0.7350,0.0469,0.3824,0.2683,8.7722,1.952,-0.437,0.089,0.111,19.5,2.2,6.3,4.5,-25.8,6.6,-1,0,0.100,0.430,5.06
0.7400,0.0469,0.3824,0.2683,8.7722,1.794,-0.472,0.098,0.112,17.9,2.4,6.9,4.5,-24.8,6.8,-3,1,0.110,0.440,5.06
0.7450,0.0384,0.3457,0.2683,8.7722,1.659,-0.502,0.104,0.112,16.6,2.5,7.3,4.5,-23.9,7.0,-2,0,0.110,0.460,5.07
0.7500,0.0384,0.3457,0.2683,8.7722,1.041,-0.527,0.107,0.112,10.4,2.6,7.5,4.5,-17.9,7.1,-2,0,0.110,0.460,8.15
0.7550,0.0384,0.3457,0.2683,8.7722,0.515,-0.549,0.109,0.112,5.2,2.7,7.6,4.5,-12.8,7.2,-2,1,0.120,0.460,5.23
0.7600,0.0384,0.3457,0.2683,8.7722,0.069,-0.567,0.110,0.112,0.7,2.8,7.7,4.5,-8.4,7.3,-2,0,0.130,0.460,5.08
0.7650,0.0384,0.3457,0.2683,8.7722,-0.311,-0.583,-0.023,0.067,-3.1,2.9,-1.6,2.7,4.7,5.6,0,1,0.120,0.470,8.72
0.7700,0.0384,0.3457,0.2683,8.7722,-0.634,-0.596,-0.104,0.040,-6.3,3.0,-7.3,1.6,13.6,4.6,0,0,0.120,0.460,9.02
0.7750,0.0384,0.3457,0.2683,8.7722,-0.908,-0.607,-0.152,0.024,-9.1,3.0,-10.6,1.0,19.7,4.0,0,0,0.090,0.470,5.07
0.7800,0.0384,0.3457,0.2683,8.7722,-1.141,-0.617,-0.181,0.014,-11.4,3.1,-12.6,0.6,24.0,3.7,-7,1,0.030,0.450,5.07
