t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0650,-0.3275,-1.9755,-1.5365,5.3937,0.000,0.000,0.002,0.002,0.0,0.0,2.2,4.3,128.8,-94.4,90,-65,0.340,0.590,9.41,
0.0700,-0.3275,-1.9755,-1.5365,5.3937,0.000,0.000,0.002,0.002,0.0,0.0,1.6,3.3,129.4,-95.5,90,-72,0.380,0.560,5.06,
0.0750,-0.3275,-1.9755,-1.5365,5.3937,0.000,0.000,0.001,0.001,0.0,0.0,1.2,2.5,129.8,-96.3,89,-80,0.420,0.530,5.09,
0.0800,-0.3209,-1.9746,-1.5365,5.3937,0.000,0.000,0.001,0.001,0.0,0.0,0.9,1.9,127.4,-96.9,84,-85,0.450,0.490,5.07,
0.0850,-0.3206,-1.9746,-1.5365,5.3937,0.000,0.560,0.001,0.001,0.0,0.0,0.7,1.4,127.5,-97.3,76,-89,0.510,0.470,6.66,
0.0900,-0.3206,-1.9746,-1.5365,5.3937,0.000,0.560,0.000,0.000,0.0,0.0,0.5,1.0,127.7,-97.7,70,-88,0.590,0.440,7.25,
0.0950,-0.3206,-1.9746,-1.5365,5.3937,0.000,0.560,0.000,0.000,0.0,0.0,0.4,0.8,127.8,-98.0,70,-88,0.630,0.430,5.08,
0.1000,-0.3206,-1.9746,-1.5365,5.3937,0.000,0.560,0.000,0.000,0.0,0.0,0.3,0.6,127.9,-98.2,68,-95,0.690,0.400,13.63,
0.1050,-0.3206,-1.9746,-1.5365,5.3937,0.000,0.560,0.000,0.000,0.0,0.0,0.2,0.4,128.0,-98.3,71,-100,0.740,0.340,5.04,
0.1100,-0.3206,-1.9746,-1.5365,5.3937,0.000,0.560,0.000,0.000,0.0,0.0,0.2,0.3,128.1,-98.4,77,-109,0.780,0.290,5.63,
0.1150,-0.3200,-1.9277,-1.5365,5.3937,0.000,0.560,0.000,0.000,0.0,0.0,0.1,0.2,127.9,-96.2,82,-115,0.780,0.240,5.07,
0.1200,-0.3200,-1.9253,-1.5365,5.3937,0.000,0.560,0.000,0.000,0.0,0.0,0.1,0.2,127.9,-96.1,97,-121,0.780,0.180,6.60,
0.1250,-0.3200,-1.9252,-1.5365,5.3937,0.448,1.455,0.000,0.000,4.5,0.0,0.1,0.1,123.5,-96.1,104,-119,0.770,0.130,5.07,
0.1300,-0.3200,-1.9252,-1.5365,5.3937,0.448,1.455,0.000,0.000,4.5,0.0,0.0,0.1,123.5,-96.2,116,-110,0.750,0.110,6.55,
0.1350,-0.3200,-1.9252,-1.5365,5.3937,0.448,1.455,0.000,0.000,4.5,0.0,0.0,0.1,123.5,-96.2,110,-101,0.770,0.100,10.14,
0.1400,-0.3200,-1.9252,-1.5365,5.3937,0.448,1.455,0.000,0.000,4.5,0.0,0.0,0.0,123.5,-96.2,100,-99,0.820,0.080,8.18,
0.1450,-0.3200,-1.9252,-1.5365,5.3937,0.448,1.455,0.000,0.000,4.5,0.0,0.0,0.0,123.5,-96.2,99,-99,0.860,0.040,5.07,
0.1500,-0.3200,-1.9252,-1.5365,5.3937,0.448,1.455,0.000,0.000,4.5,0.0,0.0,0.0,123.5,-96.2,99,-98,0.890,0.030,5.07,
0.1550,-0.2826,-1.8532,-1.5365,5.3937,0.448,1.455,0.000,0.000,4.5,0.0,0.0,0.0,108.5,-92.6,100,-97,0.920,0.020,5.07,
0.1600,-0.2807,-1.8496,-1.5365,5.3937,1.343,1.455,0.000,0.000,13.4,0.0,0.0,0.0,98.8,-92.5,101,-95,0.930,0.000,5.96,
0.1650,-0.2806,-1.8495,-1.5365,5.3937,1.343,1.455,0.000,0.000,13.4,0.0,0.0,0.0,98.8,-92.5,96,-92,0.910,0.020,5.43,
0.1700,-0.2806,-1.8495,-1.5365,5.3937,1.343,1.455,0.000,0.000,13.4,0.0,0.0,0.0,98.8,-92.5,88,-91,0.890,0.020,5.07,
0.1750,-0.2806,-1.8495,-1.5365,5.3937,1.343,1.455,0.000,0.000,13.4,0.0,0.0,0.0,98.8,-92.5,80,-96,0.930,0.050,9.50,
0.1800,-0.2806,-1.8495,-1.5365,5.3937,1.343,1.455,0.000,0.000,13.4,0.0,0.0,0.0,98.8,-92.5,81,-108,0.960,0.130,9.22,
0.1850,-0.2806,-1.8495,-1.5365,5.3937,1.343,1.455,0.000,0.000,13.4,0.0,0.0,0.0,98.8,-92.5,81,-115,0.990,0.170,5.03,
0.1900,-0.2806,-1.8495,-1.5365,5.3937,1.343,1.455,0.000,0.000,13.4,0.0,0.0,0.0,98.8,-92.5,83,-118,0.980,0.230,5.03,
0.1950,-0.2083,-1.7864,-1.5365,5.3937,1.343,1.455,0.000,0.000,13.4,0.0,0.0,0.0,69.9,-89.3,88,-116,0.990,0.240,5.07,
0.2000,-0.2047,-1.7833,-1.5365,5.3937,1.567,0.560,0.000,0.000,15.7,0.0,0.0,0.0,66.2,-89.2,98,-105,0.940,0.250,6.76,
0.2050,-0.2045,-1.7831,-1.5365,5.3937,1.567,0.560,0.000,0.000,15.7,0.0,0.0,0.0,66.1,-89.2,95,-88,0.830,0.210,7.05,
0.2100,-0.2045,-1.7831,-1.5868,5.3883,1.567,0.560,0.000,0.000,15.7,0.0,0.0,0.0,66.1,-89.2,92,-84,0.810,0.200,5.07,
0.2150,-0.2045,-1.7831,-1.5868,5.3883,1.567,0.560,0.000,0.000,15.7,0.0,0.0,0.0,66.1,-89.2,91,-71,0.780,0.160,14.08,
0.2200,-0.2045,-1.7831,-1.5868,5.3883,1.567,0.560,0.000,0.000,15.7,0.0,0.0,0.0,66.1,-89.2,90,-69,0.740,0.150,5.07,
0.2250,-0.2045,-1.7831,-1.5868,5.3883,1.567,0.560,0.000,0.000,15.7,0.0,0.0,0.0,66.1,-89.2,86,-68,0.730,0.130,5.64,
0.2300,-0.1345,-1.7539,-1.5868,5.3883,1.567,0.560,0.000,0.000,15.7,0.0,0.0,0.0,38.1,-87.7,84,-68,0.720,0.120,5.06,
0.2350,-0.1310,-1.7524,-1.5868,5.3883,1.567,0.560,0.000,0.000,15.7,0.0,0.0,0.0,36.7,-87.6,83,-69,0.700,0.090,5.65,
0.2400,-0.1308,-1.7523,-1.5868,5.3883,1.007,0.671,0.000,0.000,10.1,0.0,0.0,0.0,42.2,-87.6,82,-68,0.640,0.110,5.07,
0.2450,-0.1308,-1.7523,-1.5868,5.3883,1.007,0.671,0.000,0.000,10.1,0.0,0.0,0.0,42.2,-87.6,62,-66,0.630,0.080,6.10,
0.2500,-0.1308,-1.7523,-1.5868,5.3883,1.007,0.671,0.000,0.000,10.1,0.0,0.0,0.0,42.2,-87.6,61,-64,0.650,0.080,9.59,
0.2550,-0.1308,-1.7523,-1.5868,5.3883,1.007,0.671,0.000,0.000,10.1,0.0,0.0,0.0,42.2,-87.6,63,-64,0.610,0.070,9.25,
0.2600,-0.1308,-1.7523,-1.5868,5.3883,1.007,0.671,0.000,0.000,10.1,0.0,0.0,0.0,42.2,-87.6,59,-65,0.590,0.060,5.07,
0.2650,-0.1308,-1.7523,-1.5868,5.3883,1.007,0.671,0.000,0.000,10.1,0.0,0.0,0.0,42.2,-87.6,52,-68,0.600,0.060,5.83,
0.2700,-0.0948,-1.7208,-1.5868,5.3883,1.007,0.671,0.000,0.000,10.1,0.0,0.0,0.0,-10.1,-86.0,47,-73,0.620,0.050,5.07,
0.2750,-0.0930,-1.7192,-1.5868,5.3883,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-1.1,-86.0,44,-83,0.610,0.060,5.57,
0.2800,-0.0929,-1.7191,-1.5868,5.3883,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-1.1,-86.0,29,-92,0.530,0.090,5.28,
0.2850,-0.0929,-1.7191,-1.5375,5.4377,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-1.1,-86.0,16,-97,0.560,0.120,5.07,
0.2900,-0.0929,-1.7191,-1.5375,5.4377,0.112,0.448,0.034,0.000,1.1,0.0,2.5,0.0,-3.6,-86.0,7,-102,0.590,0.130,8.49,
0.2950,-0.0929,-1.7191,-1.5375,5.4377,0.112,0.448,0.057,0.000,1.1,0.0,6.0,0.0,-7.2,-86.0,3,-94,0.590,0.130,8.49,
0.3000,-0.0929,-1.7191,-1.5375,5.4377,0.112,0.448,0.074,0.000,1.1,0.0,9.7,0.0,-10.9,-86.0,1,-88,0.600,0.060,5.07,
0.3050,-0.0929,-1.7191,-1.5375,5.4377,0.112,0.448,0.085,0.000,1.1,0.0,13.2,0.0,-14.3,-86.0,0,-80,0.590,0.050,5.70,
0.3100,-0.1029,-1.6936,-1.5375,5.4377,0.112,0.448,0.093,0.000,1.1,0.0,16.2,0.0,23.8,-84.7,0,-78,0.570,0.010,5.07,
0.3150,-0.1034,-1.6924,-1.5375,5.4377,-0.224,0.671,0.099,0.000,-2.2,0.0,18.8,0.0,24.8,-84.6,0,-76,0.560,0.000,6.34,
0.3200,-0.1034,-1.6923,-1.5375,5.4377,-0.224,0.671,0.103,0.000,-2.2,0.0,20.8,0.0,22.8,-84.6,2,-76,0.630,0.010,5.06,
0.3250,-0.1034,-1.6923,-1.5375,5.4377,-0.224,0.671,0.105,0.000,-2.2,0.0,22.5,0.0,21.1,-84.6,9,-77,0.630,0.030,5.06,
0.3300,-0.1034,-1.6923,-1.5375,5.4377,-0.224,0.671,0.007,0.000,-2.2,0.0,16.2,0.0,27.4,-84.6,6,-77,0.630,0.040,8.59,
0.3350,-0.1034,-1.6923,-1.5375,5.4377,-0.224,0.671,-0.062,0.000,-2.2,0.0,6.7,0.0,36.9,-84.6,3,-74,0.660,0.070,7.96,
0.3400,-0.1034,-1.6923,-1.5375,5.4377,-0.224,0.671,-0.111,0.000,-2.2,0.0,-3.6,0.0,47.2,-84.6,5,-72,0.670,0.120,5.10,
0.3450,-0.1034,-1.6923,-1.5375,5.4377,-0.224,0.671,-0.145,0.000,-2.2,0.0,-13.4,0.0,57.0,-84.6,12,-69,0.690,0.120,5.34,
0.3500,-0.1209,-1.6611,-1.5375,5.4377,-0.224,0.671,-0.168,0.000,-2.2,0.0,-22.0,0.0,72.6,-83.1,16,-67,0.700,0.150,5.07,
0.3550,-0.1218,-1.6595,-1.5375,5.4377,-0.224,0.671,-0.185,0.000,-2.2,0.0,-29.3,0.0,80.2,-83.0,27,-64,0.710,0.190,6.88,
0.3600,-0.1218,-1.6594,-1.5375,5.4377,-0.560,0.671,-0.197,0.000,-5.6,0.0,-35.3,0.0,89.6,-83.0,28,-64,0.720,0.210,5.08,
0.3650,-0.1218,-1.6594,-1.5372,5.4379,-0.560,0.671,-0.205,0.000,-5.6,0.0,-40.0,0.0,94.4,-83.0,42,-65,0.740,0.230,6.22,
0.3700,-0.1218,-1.6594,-1.5372,5.4379,-0.560,0.671,-0.211,-0.034,-5.6,0.0,-43.8,-5.0,98.1,-88.0,48,-71,0.750,0.250,8.99,
0.3750,-0.1218,-1.6594,-1.5372,5.4379,-0.560,0.671,-0.215,-0.057,-5.6,0.0,-46.8,-12.1,101.1,-95.1,53,-82,0.760,0.260,8.03,
0.3800,-0.1218,-1.6594,-1.5372,5.4379,-0.560,0.671,-0.217,-0.074,-5.6,0.0,-49.0,-19.5,103.4,-102.5,55,-87,0.770,0.260,5.07,
0.3850,-0.1218,-1.6594,-1.5372,5.4379,-0.560,0.671,-0.219,-0.085,-5.6,0.0,-50.8,-26.4,105.1,-109.4,61,-103,0.770,0.270,5.06,
0.3900,-0.1327,-1.6273,-1.5372,5.4379,-0.560,0.671,-0.221,-0.093,-5.6,0.0,-52.1,-32.4,110.8,-113.8,64,-111,0.760,0.260,5.07,
0.3950,-0.1333,-1.6257,-1.5372,5.4379,-0.560,0.671,-0.222,-0.099,-5.6,0.0,-53.1,-37.5,112.0,-118.8,71,-126,0.750,0.280,6.71,
0.4000,-0.1333,-1.6256,-1.5372,5.4379,0.112,0.783,-0.222,-0.103,1.1,0.0,-53.8,-41.7,106.0,-123.0,72,-127,0.760,0.300,5.07,
0.4050,-0.1333,-1.6256,-1.5404,5.4317,0.112,0.783,-0.223,-0.105,1.1,0.0,-54.4,-45.0,106.6,-126.3,79,-132,0.740,0.340,6.19,
0.4100,-0.1333,-1.6256,-1.5404,5.4317,0.112,0.783,-0.257,-0.040,1.1,0.0,-57.3,-37.5,109.5,-118.8,76,-146,0.730,0.350,9.63,
0.4150,-0.1333,-1.6256,-1.5404,5.4317,0.112,0.783,-0.280,0.005,1.1,0.0,-61.1,-25.5,113.3,-106.7,81,-163,0.730,0.330,9.27,
0.4200,-0.1333,-1.6256,-1.5404,5.4317,0.112,0.783,-0.297,0.037,1.1,0.0,-65.1,-12.2,117.3,-93.5,83,-160,0.710,0.340,5.07,
0.4250,-0.1333,-1.6256,-1.5404,5.4317,0.112,0.783,-0.309,0.060,1.1,0.0,-68.7,0.4,120.9,-80.9,92,-139,0.690,0.370,5.68,
0.4300,-0.1114,-1.5893,-1.5404,5.4317,0.112,0.783,-0.317,0.075,1.1,0.0,-71.8,11.6,115.3,-67.9,99,-122,0.640,0.420,5.07,
0.4350,-0.1103,-1.5875,-1.5404,5.4317,1.343,0.560,-0.322,0.086,13.4,0.0,-74.5,21.1,105.1,-58.3,112,-95,0.570,0.460,5.60,
0.4400,-0.1102,-1.5874,-1.5404,5.4317,1.343,0.560,-0.326,0.094,13.4,0.0,-76.6,28.8,107.3,-50.5,116,-84,0.500,0.500,5.06,
0.4450,-0.1102,-1.5874,-1.5843,5.4381,1.343,0.560,-0.329,0.099,13.4,0.0,-78.3,35.1,109.0,-44.3,115,-77,0.460,0.500,5.06,
0.4500,-0.1102,-1.5874,-1.5843,5.4381,1.343,0.560,-0.230,0.070,13.4,0.0,-72.1,35.0,102.8,-44.4,110,-61,0.440,0.530,8.60,
0.4550,-0.1102,-1.5874,-1.5843,5.4381,1.343,0.560,-0.161,0.049,13.4,0.0,-62.6,31.8,93.2,-47.6,110,-56,0.410,0.540,7.85,
0.4600,-0.1102,-1.5874,-1.5843,5.4381,1.343,0.560,-0.113,0.034,13.4,0.0,-52.3,27.4,82.9,-52.0,109,-53,0.360,0.560,5.08,
0.4650,-0.1102,-1.5874,-1.5843,5.4381,1.343,0.560,-0.079,0.024,13.4,0.0,-42.5,22.7,73.2,-56.6,100,-52,0.350,0.570,5.62,
0.4700,-0.0386,-1.5713,-1.5843,5.4381,1.343,0.560,-0.055,0.017,13.4,0.0,-33.9,18.4,20.5,-60.1,97,-52,0.330,0.590,5.06,
0.4750,-0.0350,-1.5705,-1.5843,5.4381,1.343,0.560,-0.039,0.012,13.4,0.0,-26.6,14.7,13.2,-63.9,89,-56,0.280,0.590,5.89,
0.4800,-0.0348,-1.5705,-1.5843,5.4381,2.014,0.224,-0.027,0.008,20.1,0.0,-20.7,11.5,0.5,-67.0,86,-58,0.190,0.620,5.07,
0.4850,-0.0348,-1.5705,-1.5309,5.4348,2.014,0.224,-0.019,0.006,20.1,0.0,-15.9,8.9,-4.2,-69.6,45,-62,0.190,0.610,6.17,
0.4900,-0.0348,-1.5705,-1.5309,5.4348,2.014,0.224,0.020,0.004,20.1,0.0,-9.6,6.8,-10.5,-71.7,39,-66,0.180,0.620,8.90,
0.4950,-0.0348,-1.5705,-1.5309,5.4348,2.014,0.224,0.048,0.003,20.1,0.0,-3.1,5.2,-17.0,-73.3,38,-72,0.120,0.620,6.94,
0.5000,-0.0348,-1.5705,-1.5309,5.4348,2.014,0.224,0.067,0.002,20.1,0.0,2.8,3.9,-23.0,-74.6,37,-76,0.110,0.570,5.08,CHANGED: PITCH_DEADBAND_DEG: 0.1 -> 0.0
0.5050,-0.0348,-1.5705,-1.5309,5.4348,2.014,0.224,0.080,0.001,20.1,0.0,8.0,3.0,-28.2,-75.6,29,-85,0.080,0.590,6.54,
0.5100,0.0519,-1.5658,-1.5309,5.4348,2.014,0.224,0.090,0.001,20.1,0.0,12.4,2.2,-32.5,-76.1,25,-90,0.050,0.570,5.07,
0.5150,0.0563,-1.5656,-1.5309,5.4348,2.014,0.224,0.097,0.001,20.1,0.0,15.9,1.7,-36.0,-76.6,19,-95,0.030,0.530,6.94,
0.5200,0.0565,-1.5656,-1.5309,5.4348,1.231,-0.112,0.101,0.000,12.3,-0.0,18.7,1.2,-31.0,-77.1,17,-94,0.000,0.540,5.06,
0.5250,0.0565,-1.5656,-1.5247,5.4316,1.231,-0.112,0.104,0.000,12.3,-0.0,20.9,0.9,-33.2,-77.4,10,-85,0.010,0.530,6.38,
0.5300,0.0565,-1.5656,-1.5247,5.4316,1.231,-0.112,0.140,0.000,12.3,-0.0,25.2,0.7,-37.5,-77.6,6,-72,0.000,0.560,9.40,
0.5350,0.0565,-1.5656,-1.5247,5.4316,1.231,-0.112,0.165,0.000,12.3,-0.0,30.0,0.5,-42.3,-77.8,2,-60,0.010,0.620,9.56,
0.5400,0.0565,-1.5656,-1.5247,5.4316,1.231,-0.112,0.183,0.000,12.3,-0.0,34.7,0.4,-47.0,-77.9,1,-57,0.000,0.660,5.08,
0.5450,0.0565,-1.5656,-1.5247,5.4316,1.231,-0.112,0.195,0.000,12.3,-0.0,38.9,0.3,-51.2,-78.0,0,-54,0.050,0.660,5.05,
0.5500,0.0969,-1.5670,-1.5247,5.4316,1.231,-0.112,0.204,0.000,12.3,-0.0,42.5,0.2,-54.8,-78.2,-2,-52,0.040,0.670,5.08,
0.5550,0.0989,-1.5671,-1.5247,5.4316,-0.336,-0.112,0.210,0.000,-3.4,-0.0,45.5,0.1,-42.2,-78.2,-6,-51,0.060,0.690,6.63,
0.5600,0.0990,-1.5671,-1.5247,5.4316,-0.336,-0.112,0.214,0.000,-3.4,-0.0,47.9,0.1,-44.5,-78.3,-8,-51,0.080,0.680,6.87,
0.5650,0.0990,-1.5671,-1.5355,5.4372,-0.336,-0.112,0.183,0.000,-3.4,-0.0,47.3,0.1,-43.9,-78.3,-8,-52,0.080,0.690,5.07,
0.5700,0.0990,-1.5671,-1.5355,5.4372,-0.336,-0.112,0.162,0.000,-3.4,-0.0,45.2,0.1,-41.9,-78.3,-12,-52,0.110,0.700,12.97,
0.5750,0.0990,-1.5671,-1.5355,5.4372,-0.336,-0.112,0.147,0.000,-3.4,-0.0,42.7,0.0,-39.3,-78.3,-14,-52,0.110,0.710,5.07,
0.5800,0.0990,-1.5671,-1.5355,5.4372,-0.336,-0.112,0.136,0.000,-3.4,-0.0,40.1,0.0,-36.8,-78.3,-13,-51,0.110,0.730,5.62,
0.5850,0.0659,-1.5715,-1.5355,5.4372,-0.336,-0.112,0.129,0.000,-3.4,-0.0,37.8,0.0,-34.4,-78.6,-13,-50,0.100,0.720,5.08,
0.5900,0.0642,-1.5717,-1.5355,5.4372,-0.336,-0.112,0.124,0.000,-3.4,-0.0,35.7,0.0,-32.4,-78.6,-15,-48,0.110,0.740,6.72,
0.5950,0.0641,-1.5717,-1.5355,5.4372,-1.343,0.112,0.120,0.000,-13.4,0.0,34.0,0.0,-20.6,-78.6,-15,-48,0.130,0.740,5.07,
0.6000,0.0641,-1.5717,-1.5411,5.4396,-1.343,0.112,0.118,0.000,-13.4,0.0,32.7,0.0,-19.2,-78.6,-16,-48,0.110,0.760,6.52,
0.6050,0.0641,-1.5717,-1.5411,5.4396,-1.343,0.112,0.082,0.000,-13.4,0.0,29.0,0.0,-15.6,-78.6,-13,-51,0.100,0.740,7.86,
0.6100,0.0641,-1.5717,-1.5411,5.4396,-1.343,0.112,0.058,0.000,-13.4,0.0,24.7,0.0,-11.2,-78.6,-14,-55,0.090,0.730,8.08,
0.6150,0.0641,-1.5717,-1.5411,5.4396,-1.343,0.112,0.040,0.000,-13.4,0.0,20.3,0.0,-6.9,-78.6,-15,-58,0.080,0.730,5.06,
0.6200,0.0641,-1.5717,-1.5411,5.4396,-1.343,0.112,0.028,0.000,-13.4,0.0,16.3,0.0,-2.9,-78.6,-14,-65,0.070,0.700,5.29,
0.6250,-0.0053,-1.5539,-1.5411,5.4396,-1.343,0.112,0.020,0.000,-13.4,0.0,12.9,0.0,0.5,-77.7,-10,-72,0.070,0.670,5.07,
0.6300,-0.0088,-1.5530,-1.5411,5.4396,-1.343,0.112,0.014,0.000,-13.4,0.0,10.1,0.0,3.4,-77.7,-8,-86,0.040,0.640,5.38,
0.6350,-0.0089,-1.5530,-1.5411,5.4396,-0.895,0.224,0.010,0.000,-9.0,0.0,7.8,0.0,1.2,-77.6,-8,-93,0.040,0.580,5.08,
0.6400,-0.0089,-1.5530,-1.5411,5.4396,-0.895,0.224,0.007,0.000,-9.0,0.0,6.0,0.0,3.0,-77.6,-6,-107,0.030,0.500,6.59,
0.6450,-0.0089,-1.5530,-1.5466,5.4408,-0.895,0.224,0.005,0.000,-9.0,0.0,4.5,0.0,4.4,-77.6,-5,-109,0.050,0.440,7.65,
0.6500,-0.0089,-1.5530,-1.5466,5.4408,-0.895,0.224,0.003,0.034,-9.0,0.0,3.4,5.0,5.5,-72.6,-4,-106,0.030,0.420,5.07,
0.6550,-0.0089,-1.5530,-1.5466,5.4408,-0.895,0.224,0.002,0.057,-9.0,0.0,2.6,12.1,6.4,-65.6,-1,-94,0.030,0.400,9.88,
0.6600,-0.0089,-1.5530,-1.5466,5.4408,-0.895,0.224,0.002,0.074,-9.0,0.0,1.9,19.5,7.0,-58.2,0,-87,0.030,0.390,5.91,
0.6650,-0.0321,-1.5292,-1.5466,5.4408,-0.895,0.224,0.001,0.085,-9.0,0.0,1.4,26.4,7.5,-50.1,0,-82,0.040,0.360,5.08,
0.6700,-0.0332,-1.5280,-1.5466,5.4408,-0.895,0.224,0.001,0.093,-9.0,0.0,1.1,32.4,7.9,-44.0,0,-67,0.000,0.360,6.75,
0.6750,-0.0333,-1.5280,-1.5466,5.4408,0.336,0.560,0.001,0.099,3.4,0.0,0.8,37.5,-4.1,-38.9,0,-64,0.000,0.350,5.08,
0.6800,-0.0333,-1.5280,-1.5443,5.4414,0.336,0.560,0.000,0.103,3.4,0.0,0.6,41.7,-3.9,-34.7,1,-52,0.020,0.340,6.52,
0.6850,-0.0333,-1.5280,-1.5443,5.4414,0.336,0.560,-0.067,0.072,3.4,0.0,-4.6,40.0,1.3,-36.4,0,-42,0.050,0.340,7.81,
0.6900,-0.0333,-1.5280,-1.5443,5.4414,0.336,0.560,-0.114,0.050,3.4,0.0,-11.8,35.5,8.4,-40.9,2,-38,0.060,0.330,8.13,
0.6950,-0.0333,-1.5280,-1.5443,5.4414,0.336,0.560,-0.147,0.035,3.4,0.0,-19.3,30.1,15.9,-46.3,4,-36,0.060,0.330,5.07,
0.7000,-0.0333,-1.5280,-1.5443,5.4414,0.336,0.560,-0.170,0.025,3.4,0.0,-26.2,24.8,22.9,-51.6,6,-35,0.040,0.330,5.02,
0.7050,-0.0037,-1.4973,-1.5443,5.4414,0.336,0.560,-0.186,0.017,3.4,0.0,-32.3,19.9,29.0,-54.9,8,-36,0.040,0.340,5.08,
0.7100,-0.0022,-1.4958,-1.5443,5.4414,0.336,0.560,-0.197,0.012,3.4,0.0,-37.4,15.8,34.1,-59.0,11,-41,0.020,0.340,5.34,
0.7150,-0.0021,-1.4957,-1.5443,5.4414,1.119,0.224,-0.205,0.008,11.2,0.0,-41.6,12.3,30.4,-62.5,12,-43,0.010,0.330,5.07,
0.7200,-0.0021,-1.4957,-1.5443,5.4414,1.119,0.224,-0.211,0.006,11.2,0.0,-44.9,9.5,33.7,-65.3,13,-46,0.000,0.330,6.63,
0.7250,-0.0021,-1.4957,-1.5406,5.4412,1.119,0.224,-0.215,0.004,11.2,0.0,-47.6,7.3,36.4,-67.5,11,-48,0.000,0.320,7.72,
0.7300,-0.0021,-1.4957,-1.5406,5.4412,1.119,0.224,-0.117,0.003,11.2,0.0,-42.1,5.5,30.9,-69.3,10,-50,0.010,0.310,5.07,
0.7350,-0.0021,-1.4957,-1.5406,5.4412,1.119,0.224,-0.048,0.002,11.2,0.0,-33.0,4.2,21.9,-70.6,13,-56,0.010,0.300,8.13,
0.7400,-0.0021,-1.4957,-1.5406,5.4412,1.119,0.224,-0.000,0.001,11.2,0.0,-23.1,3.1,12.0,-71.7,13,-59,0.020,0.270,5.07,
0.7450,-0.0021,-1.4957,-1.5406,5.4412,1.119,0.224,0.033,0.001,11.2,0.0,-13.7,2.3,2.5,-72.4,7,-64,0.010,0.250,5.07,
0.7500,0.0365,-1.4840,-1.5406,5.4412,1.119,0.224,0.057,0.001,11.2,0.0,-5.3,1.7,-5.9,-72.5,3,-71,0.000,0.230,5.07,
0.7550,0.0385,-1.4834,-1.5406,5.4412,0.336,0.224,0.073,0.000,3.4,0.0,1.8,1.3,-5.2,-72.9,1,-81,0.000,0.180,6.76,
