t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,0.6468,0.2629,-0.0019,8.1320,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-97.0,21.0,0,0,0.000,0.000,0.01,
0.0050,0.6865,0.2701,-0.0019,8.1320,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.0,21.6,0,0,0.000,0.000,44.61,
0.0100,0.6885,0.2705,-0.0019,8.1320,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-28,5,0.070,0.130,7.86,
0.0150,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-72,3,0.000,0.160,7.52,
0.0200,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-47,2,0.080,0.180,10.04,
0.0250,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-45,3,0.170,0.180,5.99,
0.0300,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-57,2,0.190,0.200,9.12,
0.0350,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-63,3,0.210,0.220,5.08,
0.0400,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-70,3,0.220,0.220,7.42,
0.0450,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-75,3,0.240,0.240,5.07,
0.0500,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-90,3,0.250,0.250,12.23,
0.0550,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-92,3,0.270,0.260,5.08,
0.0600,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-91,3,0.290,0.050,5.07,
0.0650,0.6886,0.2705,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-103.3,21.6,-79,4,0.350,0.280,9.80,
0.0700,0.6820,0.2698,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.3,21.6,-69,3,0.430,0.290,5.07,
0.0750,0.6816,0.2697,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-62,2,0.480,0.300,5.97,
0.0800,0.6816,0.2697,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-58,3,0.530,0.310,5.35,
0.0850,0.6816,0.2697,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-54,4,0.580,0.310,8.07,
0.0900,0.6816,0.2697,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-53,3,0.620,0.330,8.94,
0.0950,0.6816,0.2697,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-53,4,0.660,0.340,5.08,
0.1000,0.6816,0.2697,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-56,4,0.690,0.350,5.07,
0.1050,0.6816,0.2697,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-61,3,0.710,0.350,9.32,
0.1100,0.6816,0.2697,-0.0044,8.4214,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-64,4,0.720,0.370,5.08,
0.1150,0.6816,0.2697,-0.0044,8.4214,-0.007,-0.002,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-68,4,0.750,0.370,8.18,
0.1200,0.6816,0.2697,-0.0017,8.4280,-0.013,-0.004,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-72,5,0.770,0.380,8.09,
0.1250,0.6816,0.2697,-0.0017,8.4280,-0.020,-0.007,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-77,5,0.780,0.390,8.98,
0.1300,0.6816,0.2697,-0.0017,8.4280,-0.026,-0.009,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-80,6,0.780,0.390,5.07,
0.1350,0.6816,0.2697,-0.0017,8.4280,-0.032,-0.011,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-85,6,0.810,0.410,5.07,
0.1400,0.6816,0.2697,-0.0017,8.4280,-0.038,-0.013,0.000,0.000,-0.0,-0.0,0.0,0.0,-102.2,21.6,-96,8,0.800,0.410,9.12,
0.1450,0.6486,0.2662,-0.0017,8.4280,-0.044,-0.015,0.000,0.000,-0.0,-0.0,0.0,0.0,-97.3,21.3,-104,9,0.810,0.410,5.07,
0.1500,0.6469,0.2660,-0.0017,8.4280,-0.064,-0.017,0.000,0.000,-0.0,-0.0,0.0,0.0,-97.0,21.3,-117,9,0.780,0.420,8.84,
0.1550,0.6469,0.2660,-0.0044,8.4214,-0.082,-0.019,0.000,0.000,-0.0,-0.0,0.0,0.0,-97.0,21.3,-113,9,0.750,0.420,8.10,
0.1600,0.6469,0.2660,-0.0044,8.4214,-0.101,-0.020,0.000,0.000,-0.0,-0.0,0.0,0.0,-97.0,21.3,-95,10,0.820,0.430,9.00,
0.1650,0.6469,0.2660,-0.0044,8.4214,-0.119,-0.022,0.000,0.000,-0.0,-0.0,0.0,0.0,-97.0,21.3,-89,11,0.860,0.440,5.08,
0.1700,0.6469,0.2660,-0.0044,8.4214,-0.137,-0.024,0.000,0.000,-0.0,-0.0,0.0,0.0,-97.0,21.3,-86,11,0.860,0.460,5.07,
0.1750,0.6469,0.2660,-0.0044,8.4214,-0.154,-0.026,0.000,0.000,-0.0,-0.0,0.0,0.0,-97.0,21.3,-85,11,0.860,0.460,9.21,
