t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,-0.0081,-0.0930,-1.1531,5.2683,0.000,0.000,0.090,0.045,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.000,0.000,0.01,
0.0050,-0.0081,-0.0930,-1.1531,5.2683,0.000,0.000,0.143,0.072,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.000,0.000,42.01,
0.0100,-0.0081,-0.0930,-1.1531,5.2683,0.000,0.000,0.175,0.088,0.0,0.0,0.0,0.0,-0.0,0.0,1,-1,0.020,0.060,5.24,
0.0150,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.195,0.097,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.420,5.08,
0.0200,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.206,0.103,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.010,0.410,5.73,
0.0250,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.213,0.107,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.420,5.23,
0.0300,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.218,0.109,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.440,6.60,
0.0350,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.131,0.065,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,8.22,
0.0400,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.078,0.039,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.440,10.30,
0.0450,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.047,0.023,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.410,5.20,
0.0500,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.028,0.014,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.420,5.58,
0.0550,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.017,0.008,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.050,0.440,5.00,
0.0600,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.010,0.005,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.420,6.46,
0.0650,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.006,0.003,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.460,5.08,
0.0700,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.004,0.002,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,11.49,
0.0750,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.002,0.001,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,9.02,
0.0800,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.001,0.001,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.400,5.08,
0.0850,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.001,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,5.07,
0.0900,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,5.08,
0.0950,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.440,5.07,
0.1000,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,6.77,
0.1050,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.420,6.30,
0.1100,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,9.18,
0.1150,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.420,10.63,
0.1200,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.430,5.08,
0.1250,-0.0151,-0.0939,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.440,5.06,
0.1300,-0.0220,-0.0949,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,5.06,
0.1350,-0.0220,-0.0949,-1.1531,5.2683,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.440,6.68,
0.1400,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.430,5.08,
0.1450,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,12.12,
0.1500,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,10.24,
0.1550,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,5.19,
0.1600,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,5.61,
0.1650,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,5.08,
0.1700,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,5.97,
0.1750,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,5.08,
0.1800,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,11.00,
0.1850,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,5.08,
0.1900,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,7.54,
0.1950,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.450,5.07,
0.2000,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.440,5.66,
0.2050,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.440,5.08,
0.2100,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.410,6.29,
0.2150,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.440,5.08,
0.2200,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,6.64,
0.2250,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,12.96,
0.2300,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.410,5.07,
0.2350,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,5.07,
0.2400,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.050,0.440,5.07,
0.2450,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.400,5.07,
0.2500,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,7.31,
0.2550,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.420,5.14,
0.2600,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,8.18,
0.2650,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.440,5.07,
0.2700,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.410,7.49,
0.2750,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.400,5.07,
0.2800,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.450,5.07,
0.2850,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.400,5.01,
0.2900,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.410,6.63,
0.2950,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.440,5.08,
0.3000,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.420,11.46,
0.3050,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.410,8.03,
0.3100,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.430,5.07,
0.3150,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.450,5.08,
0.3200,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.430,5.07,
0.3250,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.070,0.420,5.07,
0.3300,-0.0220,-0.0949,-1.1590,5.2720,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.060,0.400,6.86,
