t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
6.880,0.7229,-366.6,-3.0944,-42.0,-0.4929,5.9599,-132,-3,22.86,200.00,0.580,0.170,3.23,-0.96,80.8,-7.6,-147.9,894.0,20.08
6.900,0.7229,-361.8,-3.0944,-38.5,-0.4225,5.9642,-182,-7,22.86,200.00,0.620,0.170,2.19,-0.60,54.9,-4.8,-126.7,894.6,20.08
6.920,0.6550,-303.0,-3.0695,-29.1,-0.4225,5.9642,-284,-7,20.00,200.00,0.420,0.120,1.47,-0.35,36.7,-2.8,-126.7,894.6,20.08
6.940,0.6550,-269.6,-3.0695,-27.0,-0.4075,5.9595,-294,-9,20.00,200.00,0.350,0.300,-0.05,-0.01,-1.2,-0.1,-122.2,893.9,20.07
6.960,0.6550,-243.1,-3.0695,-25.1,-0.4075,5.9595,-308,-7,17.14,200.00,0.250,0.330,-1.11,0.23,-27.7,1.8,-122.2,893.9,20.08
6.980,0.3984,193.6,-3.0245,-9.5,-0.4075,5.9595,-315,-6,17.14,200.00,0.180,0.370,-2.86,0.49,-71.4,4.0,-122.2,893.9,20.08
7.000,0.3984,237.1,-3.0245,-8.0,-0.4502,5.9597,-315,-7,14.29,200.00,0.250,0.380,-4.08,0.68,-102.0,5.5,-135.1,894.0,20.08
7.020,0.0570,258.5,-2.9711,9.1,-0.4502,5.9597,4,0,14.29,200.00,0.100,0.370,-4.94,0.81,-123.4,6.5,-135.1,894.0,20.07
7.040,0.0570,287.4,-2.9711,9.4,-0.5133,5.9565,28,0,14.29,200.00,0.270,0.380,-5.34,0.90,-133.4,7.2,-154.0,893.5,20.08
7.060,0.0570,294.4,-2.9711,9.9,-0.5133,5.9565,70,0,14.29,200.00,0.870,0.330,-5.62,0.97,-140.4,7.8,-154.0,893.5,20.07
7.080,-0.2055,263.2,-2.9267,22.2,-0.5133,5.9565,122,1,17.14,200.00,1.350,0.330,-4.37,0.85,-109.2,6.8,-154.0,893.5,20.07
7.100,-0.2055,262.6,-2.9267,20.9,-0.5842,5.9522,173,0,17.14,200.00,1.550,0.290,-3.49,0.76,-87.3,6.1,-175.2,892.8,20.08
7.120,-0.1684,247.3,-2.8926,30.6,-0.5842,5.9522,217,3,17.14,200.00,1.680,0.230,-2.88,0.70,-72.0,5.6,-175.2,892.8,20.07
7.140,-0.1684,201.3,-2.8926,29.4,-0.6203,5.9535,238,2,20.00,200.00,1.560,0.230,-0.61,0.52,-15.2,4.2,-186.1,893.0,20.08
7.160,-0.1684,161.5,-2.8926,28.4,-0.6203,5.9535,274,5,22.86,200.00,1.330,0.130,0.98,0.40,24.6,3.2,-186.1,893.0,20.08
7.180,0.1203,112.6,-2.9120,17.6,-0.6203,5.9535,245,5,22.86,200.00,0.960,0.130,2.94,-0.22,73.5,-1.8,-186.1,893.0,20.08
7.200,0.1203,67.7,-2.9120,14.0,-0.5845,5.9522,311,5,22.86,200.00,0.550,0.090,4.31,-0.66,107.7,-5.3,-175.4,892.8,20.08
7.220,0.4608,43.8,-3.0007,-15.1,-0.5845,5.9522,157,6,25.71,200.00,0.170,0.090,5.26,-0.97,131.6,-7.7,-175.4,892.8,20.07
7.240,0.4608,27.9,-3.0007,-19.1,-0.5260,5.9404,131,1,25.71,200.00,0.100,0.080,5.20,-1.25,129.9,-10.0,-157.8,891.1,20.08
7.260,0.4608,29.1,-3.0007,-20.7,-0.5260,5.9404,93,-1,25.71,200.00,0.030,0.150,5.15,-1.44,128.7,-11.5,-157.8,891.1,20.08
7.280,0.6785,-384.5,-3.0801,-40.4,-0.4344,5.9481,75,-3,25.71,200.00,0.120,0.190,4.31,-1.08,107.7,-8.6,-130.3,892.2,20.07
7.300,0.6785,-369.8,-3.0801,-38.4,-0.4344,5.9481,59,-2,28.57,200.00,0.150,0.210,3.72,-0.82,93.0,-6.6,-130.3,892.2,20.08
7.320,0.7419,-397.5,-3.0773,-36.1,-0.4344,5.9481,-270,-10,25.71,200.00,0.610,0.270,3.31,-0.64,82.7,-5.1,-130.3,892.2,20.09
7.340,0.7419,-380.5,-3.0773,-32.7,-0.3917,5.9479,-213,-9,25.71,200.00,0.480,0.330,2.12,-0.21,52.9,-1.7,-117.5,892.2,20.08
7.360,0.7419,-359.6,-3.0773,-30.3,-0.3917,5.9479,-270,-11,22.86,200.00,0.500,0.380,1.28,0.08,32.0,0.7,-117.5,892.2,20.08
7.380,0.6633,-271.8,-3.0330,-15.4,-0.3917,5.9479,-296,-10,22.86,200.00,0.340,0.390,-0.35,0.29,-8.7,2.4,-117.5,892.2,20.09
7.400,0.6633,-239.3,-3.0330,-14.5,-0.4052,5.9456,-313,-11,20.00,200.00,0.180,0.170,-1.48,0.44,-37.1,3.5,-121.6,891.8,20.07
7.420,0.4158,178.6,-2.9934,-1.8,-0.4052,5.9456,-298,-7,17.14,200.00,0.020,0.390,-2.28,0.54,-57.0,4.4,-121.6,891.8,20.08
7.440,0.4158,221.7,-2.9934,1.3,-0.4549,5.9447,-285,-8,17.14,200.00,0.020,0.400,-3.41,0.95,-85.2,7.6,-136.5,891.7,20.09
7.460,0.4158,241.5,-2.9934,3.6,-0.4549,5.9447,18,0,17.14,200.00,0.180,0.390,-4.20,1.24,-105.0,9.9,-136.5,891.7,20.07
7.480,0.1287,249.4,-2.8822,38.8,-0.4549,5.9447,83,0,17.14,200.00,0.420,0.390,-4.52,1.47,-112.9,11.8,-136.5,891.7,20.08
7.500,0.1287,272.2,-2.8822,40.8,-0.5122,5.9495,33,0,17.14,200.00,0.770,0.380,-4.74,1.63,-118.5,13.1,-153.7,892.4,20.07
7.520,-0.0956,276.1,-2.8107,63.2,-0.5122,5.9495,95,4,17.14,200.00,1.370,0.110,-4.90,1.75,-122.4,14.0,-153.7,892.4,20.07
7.540,-0.0956,262.3,-2.8107,59.0,-0.5553,5.9497,148,9,20.00,200.00,1.700,0.220,-3.83,1.22,-95.8,9.8,-166.6,892.5,20.07
7.560,-0.0956,243.7,-2.8107,56.1,-0.5553,5.9497,206,15,20.00,200.00,1.800,0.040,-3.08,0.86,-77.1,6.9,-166.6,892.5,20.06
7.580,-0.0511,182.0,-2.8250,47.3,-0.5553,5.9497,219,16,20.00,200.00,1.640,0.080,-0.61,0.30,-15.4,2.4,-166.6,892.5,20.07
7.600,-0.0511,143.2,-2.8250,44.9,-0.5703,5.9544,237,15,22.86,200.00,1.440,0.030,1.11,-0.09,27.9,-0.8,-171.1,893.2,20.07
7.620,0.2446,113.0,-2.8926,22.4,-0.5703,5.9544,261,17,25.71,200.00,0.760,0.000,2.32,-0.37,58.1,-2.9,-171.1,893.2,20.07
7.640,0.2446,71.4,-2.8926,17.6,-0.5414,5.9520,221,17,25.71,200.00,0.340,0.000,3.64,-0.93,91.0,-7.4,-162.4,892.8,20.07
7.660,0.2446,48.4,-2.8926,14.4,-0.5414,5.9520,202,14,25.71,200.00,0.020,0.000,4.56,-1.32,114.1,-10.6,-162.4,892.8,20.07
7.680,0.5541,-299.6,-3.0074,-22.0,-0.4907,5.9460,163,11,28.57,200.00,0.210,0.000,4.57,-1.46,114.3,-11.7,-147.2,891.9,20.07
7.700,0.5541,-299.7,-3.0074,-22.8,-0.4907,5.9460,78,11,28.57,200.00,0.150,0.010,4.58,-1.56,114.4,-12.5,-147.2,891.9,20.07
7.720,0.7410,-411.9,-3.0704,-42.3,-0.4907,5.9460,-165,-2,28.57,200.00,0.540,0.050,4.58,-1.63,114.5,-13.0,-147.2,891.9,20.07
7.740,0.7410,-404.2,-3.0704,-37.3,-0.4352,5.9550,-112,-2,25.71,200.00,0.720,0.100,3.61,-1.17,90.2,-9.4,-130.6,893.2,20.07
7.760,0.7410,-387.2,-3.0704,-34.7,-0.4352,5.9550,-279,-8,25.71,200.00,0.810,0.030,2.93,-0.86,73.2,-6.8,-130.6,893.2,20.07
7.780,0.7470,-342.9,-3.0622,-28.6,-0.4352,5.9550,-273,-7,22.86,200.00,0.670,0.210,1.01,-0.40,25.2,-3.2,-130.6,893.2,20.07
7.800,0.7470,-319.7,-3.0622,-25.2,-0.4005,5.9606,-336,-7,22.86,200.00,0.580,0.240,-0.33,-0.08,-8.4,-0.6,-120.2,894.1,20.08
7.820,0.5348,-168.9,-3.0245,-12.1,-0.4005,5.9606,-332,-6,20.00,200.00,0.240,0.260,-1.27,0.15,-31.9,1.2,-120.2,894.1,20.07
7.840,0.5348,-123.9,-3.0245,-11.2,-0.4283,5.9561,-330,-3,17.14,200.00,0.090,0.030,-2.74,0.34,-68.5,2.7,-128.5,893.4,20.07
7.860,0.5348,-98.3,-3.0245,-10.2,-0.4283,5.9561,-241,-1,17.14,200.00,0.060,0.010,-3.76,0.47,-94.1,3.8,-128.5,893.4,20.07
7.880,0.2060,243.9,-2.9694,11.1,-0.4283,5.9561,-186,-4,17.14,200.00,0.140,0.290,-4.62,1.07,-115.4,8.6,-128.5,893.4,20.06
7.900,0.2060,272.3,-2.9694,16.6,-0.4733,5.9702,-167,-4,14.29,200.00,0.270,0.320,-5.21,1.49,-130.3,11.9,-142.0,895.5,20.07
7.920,-0.1031,282.7,-2.8049,68.3,-0.4733,5.9702,5,0,14.29,200.00,0.350,0.240,-5.63,1.78,-140.7,14.2,-142.0,895.5,20.09
7.940,-0.1031,282.1,-2.8049,75.7,-0.5225,5.9692,39,2,14.29,200.00,0.860,0.210,-5.01,2.72,-125.4,21.8,-156.8,895.4,20.08
7.960,-0.1031,271.4,-2.8049,81.0,-0.5225,5.9692,151,11,17.14,200.00,1.230,0.060,-4.58,3.38,-114.6,27.1,-156.8,895.4,20.08
7.980,-0.1769,206.8,-2.5188,179.6,-0.5225,5.9692,170,16,17.14,200.00,1.390,0.000,-2.00,4.99,-50.0,39.9,-156.8,895.4,20.07
8.000,-0.1769,180.6,-2.5188,188.1,-0.5860,5.9660,214,24,17.14,200.00,1.430,0.050,-0.19,6.11,-4.8,48.9,-175.8,894.9,20.09
8.020,0.0889,149.0,-1.9893,353.3,-0.5860,5.9660,218,142,20.00,202.86,1.180,0.090,1.07,6.90,26.9,55.2,-175.8,894.9,20.09
8.040,0.0889,92.5,-1.9893,367.8,-0.5668,5.9764,239,128,20.00,202.86,0.940,0.080,3.10,8.52,77.6,68.2,-170.0,896.5,20.10
8.060,0.0889,57.0,-1.9893,376.9,-0.5668,5.9764,215,258,22.86,205.71,0.630,0.560,4.52,9.66,113.0,77.3,-170.0,896.5,20.08
8.080,0.4815,38.9,-1.5036,503.5,-0.5668,5.9764,178,303,22.86,205.71,0.450,0.660,5.25,7.26,131.2,58.1,-170.0,896.5,20.07
8.100,0.4815,13.7,-1.5036,491.1,-0.5252,5.9831,140,333,22.86,208.57,0.280,0.900,5.75,5.59,143.8,44.7,-157.5,897.5,20.07
8.120,0.7836,-465.3,-1.6266,444.8,-0.5252,5.9831,121,453,25.71,211.43,0.080,1.110,6.11,4.42,152.7,35.3,-157.5,897.5,20.08
8.140,0.7836,-462.8,-1.6266,406.5,-0.4594,5.9724,82,481,25.71,214.29,0.170,1.190,5.22,-0.17,130.4,-1.3,-137.8,895.9,20.09
8.160,0.7836,-447.1,-1.6266,380.9,-0.4594,5.9724,-231,470,22.86,217.14,0.920,0.790,4.59,-3.37,114.8,-27.0,-137.8,895.9,20.08
8.180,0.8660,-445.4,-2.1940,198.1,-0.4594,5.9724,-266,426,22.86,217.14,0.950,0.290,2.54,-4.95,63.6,-39.6,-137.8,895.9,20.07
8.200,0.8660,-431.0,-2.1940,188.9,-0.3878,5.9698,-317,409,20.00,220.00,0.840,0.090,1.11,-6.05,27.7,-48.4,-116.3,895.5,20.06
8.220,0.7064,-310.1,-2.4455,107.3,-0.3878,5.9698,-378,238,17.14,222.86,0.930,0.220,0.10,-6.82,2.6,-54.5,-116.3,895.5,20.07
8.240,0.7064,-270.6,-2.4455,131.9,-0.3798,5.9640,-385,214,17.14,222.86,1.030,0.280,-1.57,-3.63,-39.3,-29.0,-113.9,894.6,20.08
8.260,0.7064,-241.3,-2.4455,149.7,-0.3798,5.9640,-329,94,14.29,222.86,0.980,0.570,-2.75,-1.40,-68.6,-11.2,-113.9,894.6,20.08
8.280,0.3783,214.8,-2.1214,273.2,-0.3798,5.9640,-334,110,11.43,225.71,0.910,0.890,-4.04,1.87,-100.9,15.0,-113.9,894.6,20.07
8.300,0.3783,250.5,-2.1214,292.6,-0.4232,5.9711,-326,132,11.43,225.71,0.680,0.980,-4.94,4.16,-123.5,33.3,-127.0,895.7,20.08
8.320,0.0639,266.3,-1.6958,433.1,-0.4232,5.9711,9,238,11.43,225.71,0.020,1.150,-5.57,5.77,-139.3,46.2,-127.0,895.7,20.07
8.340,0.0639,279.5,-1.6958,431.2,-0.5029,5.9795,90,259,11.43,228.57,0.180,1.330,-5.14,5.38,-128.6,43.0,-150.9,896.9,20.10
8.360,0.0639,271.9,-1.6958,429.1,-0.5029,5.9795,80,388,11.43,231.43,0.000,1.360,-4.84,5.11,-121.1,40.9,-150.9,896.9,20.07
8.380,-0.1116,267.8,-1.6592,409.1,-0.5737,5.9752,106,397,11.43,231.43,0.330,1.200,-3.83,1.33,-95.7,10.6,-172.1,896.3,20.07
8.400,-0.1116,250.0,-1.6592,388.0,-0.5737,5.9752,189,434,14.29,237.14,0.370,0.710,-3.11,-1.32,-77.9,-10.6,-172.1,896.3,20.09
8.420,-0.1088,202.3,-2.1331,222.1,-0.5737,5.9752,212,398,14.29,237.14,0.400,0.370,-1.21,-4.28,-30.2,-34.2,-172.1,896.3,20.07
8.440,-0.1088,177.2,-2.1331,204.8,-0.6014,5.9707,229,423,14.29,240.00,0.520,0.470,0.13,-6.35,3.2,-50.8,-180.4,895.6,20.10
8.460,-0.1088,153.8,-2.1331,193.2,-0.6014,5.9707,251,272,17.14,242.86,0.480,0.510,1.06,-7.80,26.6,-62.4,-180.4,895.6,20.08
8.480,0.0854,116.4,-2.6483,35.6,-0.5591,5.9706,243,287,17.14,242.86,0.470,0.550,2.05,-8.18,51.3,-65.5,-167.7,895.6,20.07
8.500,0.0854,99.0,-2.6483,33.5,-0.5591,5.9706,172,202,20.00,245.71,0.570,0.670,2.75,-8.45,68.7,-67.6,-167.7,895.6,20.08
8.520,0.2741,98.7,-3.1289,-116.2,-0.5591,5.9706,159,80,20.00,245.71,0.570,0.710,2.76,-9.14,69.1,-73.1,-167.7,895.6,20.09
8.540,0.2741,78.9,-3.1289,-120.6,-0.4940,5.9668,108,98,20.00,245.71,0.590,0.690,2.77,-9.62,69.3,-76.9,-148.2,895.0,20.08
8.560,0.2741,78.7,-3.1289,-123.3,-0.4940,5.9668,94,-6,22.86,245.71,0.620,0.170,2.78,-9.96,69.5,-79.6,-148.2,895.0,20.09
8.580,0.3732,86.3,-3.6728,-287.2,-0.4583,5.9655,73,-21,22.86,245.71,0.610,0.350,2.05,-10.02,51.2,-80.2,-137.5,894.8,20.08
8.600,0.3732,99.1,-3.6728,-287.6,-0.4583,5.9655,91,-50,22.86,245.71,0.580,0.090,1.53,-10.07,38.3,-80.6,-137.5,894.8,20.09
8.620,0.3504,108.1,-4.1580,-433.4,-0.4583,5.9655,123,-235,22.86,242.86,0.400,0.080,1.17,-10.11,29.4,-80.8,-137.5,894.8,20.07
8.640,0.3504,132.0,-4.1580,-429.0,-0.4583,5.9655,122,-182,22.86,242.86,0.270,0.000,0.22,-9.56,5.4,-76.5,-137.5,894.8,20.09
8.660,0.3504,148.8,-4.1580,-426.0,-0.4583,5.9655,89,-390,25.71,240.00,0.220,0.290,-0.45,-9.17,-11.3,-73.4,-137.5,894.8,20.07
8.680,0.2311,181.0,-4.5309,-529.3,-0.4929,5.9599,72,-369,25.71,240.00,0.330,0.530,-1.32,-8.00,-33.1,-64.0,-147.9,894.0,20.07
8.700,0.2311,196.2,-4.5309,-522.7,-0.4929,5.9599,52,-386,25.71,234.29,0.580,0.580,-1.93,-7.18,-48.3,-57.4,-147.9,894.0,20.08
8.720,0.0197,193.5,-4.4078,-475.0,-0.4929,5.9599,88,-504,25.71,234.29,0.830,0.650,-1.82,-5.83,-45.6,-46.6,-147.9,894.0,20.07
8.740,0.0197,206.8,-4.4078,-466.6,-0.5437,5.9659,124,-508,25.71,231.43,0.870,0.200,-1.75,-4.89,-43.7,-39.1,-163.1,894.9,20.08
8.760,0.0197,205.4,-4.4078,-461.3,-0.5437,5.9659,154,-476,28.57,228.57,0.850,0.090,-1.69,-4.23,-42.3,-33.8,-163.1,894.9,20.08
8.780,-0.0319,187.2,-4.2600,-408.2,-0.5784,5.9602,165,-461,28.57,225.71,0.870,0.060,-0.55,-3.03,-13.7,-24.2,-173.5,894.0,20.06
8.800,-0.0319,167.1,-4.2600,-401.4,-0.5784,5.9602,188,-450,28.57,222.86,0.860,0.320,0.26,-2.19,6.4,-17.5,-173.5,894.0,20.07
8.820,0.1088,133.8,-4.1531,-358.8,-0.5784,5.9602,207,-429,31.43,220.00,0.670,0.580,1.59,-0.86,39.7,-6.9,-173.5,894.0,20.09
8.840,0.1088,108.4,-4.1531,-351.2,-0.5714,5.9614,191,-381,31.43,217.14,0.620,0.690,2.52,0.07,63.0,0.6,-171.4,894.2,20.09
8.860,0.1088,92.0,-4.1531,-346.0,-0.5714,5.9614,194,-356,31.43,214.29,0.570,0.430,3.18,0.72,79.4,5.8,-171.4,894.2,20.08
8.880,0.3456,72.5,-3.9817,-287.1,-0.5360,5.9601,200,-371,34.29,214.29,0.410,0.190,3.53,1.68,88.3,13.4,-160.8,894.0,20.09
8.900,0.3456,66.3,-3.9817,-281.7,-0.5360,5.9601,142,-340,34.29,211.43,0.480,0.020,3.78,2.35,94.5,18.8,-160.8,894.0,20.07
8.920,0.5230,-231.7,-3.7558,-206.9,-0.5360,5.9601,99,-292,34.29,208.57,0.620,0.160,3.15,3.22,78.8,25.8,-160.8,894.0,20.09
8.940,0.5230,-233.5,-3.7558,-202.1,-0.4933,5.9599,97,-260,34.29,208.57,0.650,0.120,2.71,3.83,67.7,30.7,-148.0,894.0,20.07
8.960,0.5230,-225.8,-3.7558,-198.7,-0.4933,5.9599,-76,-247,34.29,205.71,0.120,0.180,2.40,4.26,60.0,34.1,-148.0,894.0,20.08
8.980,0.5713,-234.0,-3.4792,-112.6,-0.4860,5.9610,-120,-237,34.29,205.71,0.130,0.300,1.48,4.63,37.0,37.0,-145.8,894.1,20.07
9.000,0.5713,-217.8,-3.4792,-110.5,-0.4860,5.9610,-141,-229,34.29,202.86,0.030,0.520,0.83,4.88,20.8,39.1,-145.8,894.1,20.07
9.020,0.4967,149.7,-3.1862,-20.7,-0.4860,5.9610,-172,-137,31.43,202.86,0.190,0.430,-0.16,5.13,-3.9,41.1,-145.8,894.1,20.07
9.040,0.4967,173.6,-3.1862,-18.7,-0.5079,5.9645,-222,-110,31.43,202.86,0.220,0.640,-0.85,5.30,-21.2,42.4,-152.4,894.7,20.09
9.060,0.4967,185.7,-3.1862,-17.8,-0.5079,5.9645,-16,-27,31.43,202.86,0.240,0.470,-1.33,5.43,-33.3,43.4,-152.4,894.7,20.07
9.080,0.3498,205.3,-2.8834,73.2,-0.5506,5.9647,3,-26,31.43,202.86,0.460,0.650,-1.60,5.44,-40.1,43.5,-165.2,894.7,20.08
9.100,0.3498,210.0,-2.8834,73.3,-0.5506,5.9647,45,-16,31.43,202.86,0.870,0.690,-1.79,5.45,-44.8,43.6,-165.2,894.7,20.07
9.120,0.2736,190.7,-2.6262,147.1,-0.5506,5.9647,96,22,31.43,202.86,1.150,0.520,-1.02,5.03,-25.5,40.2,-165.2,894.7,20.08
9.140,0.2736,190.3,-2.6262,145.7,-0.5945,5.9719,146,18,34.29,202.86,1.270,0.210,-0.48,4.73,-12.0,37.8,-178.3,895.8,20.08
9.160,0.2736,180.9,-2.6262,144.1,-0.5945,5.9719,149,65,34.29,202.86,1.380,0.220,-0.10,4.52,-2.5,36.1,-178.3,895.8,20.07
9.180,0.3795,145.3,-2.4398,194.4,-0.5875,5.9730,157,70,34.29,202.86,1.490,0.160,1.24,3.80,31.0,30.4,-176.3,895.9,20.09
9.200,0.3795,121.9,-2.4398,190.4,-0.5875,5.9730,199,69,37.14,202.86,1.330,0.040,2.18,3.30,54.4,26.4,-176.3,895.9,20.07
9.220,0.6644,-296.5,-2.8062,72.8,-0.5875,5.9730,182,137,37.14,205.71,1.160,0.110,2.97,2.34,74.2,18.7,-176.3,895.9,20.07
9.240,0.6644,-321.1,-2.8062,67.3,-0.5518,5.9717,174,185,37.14,205.71,1.000,0.050,3.52,1.67,88.0,13.4,-165.5,895.8,20.07
9.260,0.8739,-456.5,-3.0566,-11.6,-0.5518,5.9717,-57,71,37.14,205.71,0.020,0.130,3.91,1.20,97.7,9.6,-165.5,895.8,20.09
9.280,0.8739,-450.1,-3.0566,-17.7,-0.5090,5.9715,-146,70,37.14,205.71,0.130,0.180,3.14,0.44,78.5,3.5,-152.7,895.7,20.09
9.300,0.8739,-436.6,-3.0566,-22.0,-0.5090,5.9715,-322,9,34.29,205.71,0.020,0.160,2.60,-0.09,65.0,-0.8,-152.7,895.7,20.07
9.320,0.8854,-411.4,-3.1753,-60.6,-0.5090,5.9715,-338,-1,34.29,205.71,0.130,0.180,1.32,-0.47,32.9,-3.8,-152.7,895.7,20.07
9.340,0.8854,-397.4,-3.1753,-62.0,-0.4809,5.9759,-370,-2,31.43,205.71,0.420,0.150,0.42,-0.73,10.4,-5.8,-144.3,896.4,20.10
9.360,0.7294,-288.1,-3.2704,-92.0,-0.4809,5.9759,-370,-12,28.57,205.71,0.750,0.000,-0.21,-0.91,-5.3,-7.3,-144.3,896.4,20.08
9.380,0.7294,-249.8,-3.2704,-90.8,-0.4879,5.9748,-338,-16,28.57,205.71,0.820,0.000,-1.66,-0.74,-41.5,-5.9,-146.4,896.2,20.08
9.400,0.7294,-224.5,-3.2704,-89.9,-0.4879,5.9748,-341,-42,25.71,205.71,0.580,0.160,-2.67,-0.62,-66.8,-5.0,-146.4,896.2,20.09
9.420,0.4511,241.0,-3.3066,-97.6,-0.4879,5.9748,-253,-48,22.86,205.71,0.180,0.300,-3.78,-0.23,-94.6,-1.9,-146.4,896.2,20.09
9.440,0.4511,272.9,-3.3066,-96.4,-0.5295,5.9681,-250,-53,22.86,205.71,0.140,0.390,-4.56,0.04,-114.1,0.3,-158.8,895.2,20.07
9.460,0.1420,286.5,-3.2838,-88.1,-0.5295,5.9681,31,-75,22.86,205.71,0.350,0.460,-5.11,0.23,-127.7,1.8,-158.8,895.2,20.08
9.480,0.1420,303.7,-3.2838,-85.1,-0.5718,5.9682,25,-87,22.86,205.71,0.840,0.510,-5.29,0.60,-132.2,4.8,-171.5,895.2,20.07
9.500,0.1420,306.9,-3.2838,-83.1,-0.5718,5.9682,96,-96,22.86,202.86,1.250,0.440,-5.41,0.85,-135.3,6.8,-171.5,895.2,20.07
9.520,-0.0438,260.4,-3.2345,-68.2,-0.5718,5.9682,161,-70,25.71,202.86,1.510,0.510,-3.55,0.87,-88.9,6.9,-171.5,895.2,20.09
9.540,-0.0438,243.4,-3.2345,-66.2,-0.6237,5.9812,196,-60,25.71,202.86,1.530,0.610,-2.25,0.88,-56.3,7.0,-187.1,897.2,20.07
9.560,0.1134,220.7,-3.1961,-54.6,-0.6237,5.9812,239,-48,25.71,202.86,1.160,0.650,-1.34,0.88,-33.6,7.0,-187.1,897.2,20.07
9.580,0.1134,161.1,-3.1961,-55.4,-0.6237,5.9812,242,-48,28.57,202.86,0.770,0.650,1.04,0.78,26.0,6.3,-187.1,897.2,20.08
9.600,0.1134,119.4,-3.1961,-55.9,-0.6237,5.9812,254,-34,28.57,202.86,0.590,0.700,2.71,0.72,67.7,5.7,-187.1,897.2,20.08
9.620,0.4772,86.8,-3.1963,-59.9,-0.6237,5.9812,262,-38,31.43,202.86,0.160,0.730,4.01,0.23,100.3,1.9,-187.1,897.2,20.09
9.640,0.4772,51.2,-3.1963,-62.6,-0.5810,5.9810,209,-43,31.43,202.86,0.090,0.730,4.92,-0.11,123.1,-0.8,-174.3,897.1,20.07
9.660,0.7842,-435.3,-3.2548,-82.0,-0.5810,5.9810,183,-70,34.29,202.86,0.210,0.690,5.56,-0.34,139.0,-2.7,-174.3,897.1,20.07
9.680,0.7842,-441.2,-3.2548,-85.2,-0.5229,5.9761,116,-82,34.29,200.00,0.210,0.600,5.10,-0.64,127.5,-5.1,-156.9,896.4,20.07
9.700,0.7842,-433.2,-3.2548,-86.9,-0.5229,5.9761,-216,-77,31.43,200.00,0.290,0.560,4.78,-0.85,119.5,-6.8,-156.9,896.4,20.09
9.720,0.9283,-478.7,-3.3174,-105.2,-0.5229,5.9761,-241,-73,31.43,200.00,0.710,0.560,3.14,-0.80,78.6,-6.4,-156.9,896.4,20.07
9.740,0.9283,-471.6,-3.3174,-105.3,-0.4514,5.9734,-291,-76,28.57,200.00,1.040,0.550,2.00,-0.76,50.0,-6.1,-135.4,896.0,20.10
9.760,0.8256,-389.9,-3.3405,-112.0,-0.4514,5.9734,-377,-79,25.71,200.00,1.160,0.510,1.20,-0.73,30.0,-5.9,-135.4,896.0,20.07
9.780,0.8256,-350.1,-3.3405,-112.4,-0.4283,5.9629,-399,-83,25.71,200.00,1.020,0.500,-0.67,-0.58,-16.8,-4.6,-128.5,894.4,20.08
9.800,0.8256,-317.3,-3.3405,-111.5,-0.4283,5.9629,-391,-128,22.86,197.14,0.600,0.360,-1.98,-0.47,-49.5,-3.8,-128.5,894.4,20.07
9.820,0.5117,-87.6,-3.3397,-108.0,-0.4283,5.9629,-399,-128,20.00,197.14,0.010,0.170,-3.64,-0.06,-90.9,-0.5,-128.5,894.4,20.08
9.840,0.5117,-45.8,-3.3397,-105.6,-0.4710,5.9631,-384,-147,17.14,197.14,0.090,0.000,-4.79,0.22,-119.9,1.8,-141.3,894.5,20.07
9.860,0.1177,281.4,-3.2732,-84.1,-0.4710,5.9631,-153,-104,17.14,197.14,0.110,0.090,-5.61,0.43,-140.1,3.4,-141.3,894.5,20.06
9.880,0.1177,314.9,-3.2732,-78.5,-0.5295,5.9749,-128,-99,17.14,194.29,0.030,0.080,-6.24,0.90,-156.0,7.2,-158.8,896.2,20.07
9.900,0.1177,326.0,-3.2732,-75.8,-0.5295,5.9749,16,-84,17.14,194.29,0.820,0.090,-6.68,1.24,-167.1,9.9,-158.8,896.2,20.07
9.920,-0.2028,292.6,-3.1740,-44.8,-0.5295,5.9749,63,-86,17.14,194.29,1.470,0.090,-5.35,1.40,-133.8,11.2,-158.8,896.2,20.09
9.940,-0.2028,297.0,-3.1740,-43.9,-0.6219,5.9742,170,-100,17.14,194.29,1.780,0.180,-4.42,1.52,-110.4,12.1,-186.6,896.1,20.08
9.960,-0.1958,280.6,-3.0878,-17.4,-0.6219,5.9742,202,-49,20.00,194.29,1.810,0.210,-3.76,1.60,-94.1,12.8,-186.6,896.1,20.07
9.980,-0.1958,237.7,-3.0878,-19.8,-0.6846,5.9641,249,-36,20.00,194.29,1.690,0.140,-1.29,1.49,-32.3,11.9,-205.4,894.6,20.09
10.000,-0.1958,194.4,-3.0878,-20.4,-0.6846,5.9641,269,-14,22.86,194.29,1.470,0.130,0.44,1.41,11.0,11.3,-205.4,894.6,20.08
10.020,0.1068,138.1,-3.0557,-15.5,-0.6846,5.9641,298,-14,22.86,194.29,0.920,0.100,2.69,0.82,67.3,6.6,-205.4,894.6,20.08
