t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0800,1.3814,1.2146,0.6928,0.6000,-1.276,-8.487,0.352,-2.677,0.6,0.4,-12.8,-84.9,0.0,-187.2,-816.7,92.7,-760,375,1.840,0.550,9.62,
0.0850,1.3814,1.2146,0.6928,0.6000,-1.588,-9.329,0.346,-2.904,0.6,0.4,-15.9,-93.3,0.0,-216.9,-813.6,54.6,-774,360,1.890,0.090,5.08,
0.0900,1.3814,1.2146,0.6928,0.6000,-1.853,-10.045,0.342,-3.041,0.6,0.4,-18.5,-100.4,0.0,-239.6,-810.9,24.8,-758,269,1.960,0.050,5.05,
0.0950,1.1789,0.5229,0.6928,0.6000,-2.079,-10.653,0.339,-3.122,0.6,0.4,-20.8,-106.5,0.0,-256.2,-687.2,-362.3,-773,208,2.010,0.000,5.07,
0.1000,1.1789,0.5229,0.6928,0.6000,-3.043,-10.801,0.338,-3.172,0.6,0.4,-30.4,-108.0,0.0,-267.9,-677.6,-375.5,-753,157,1.900,0.010,6.59,
0.1050,1.1789,0.5229,0.6928,0.6000,-3.862,-10.927,0.337,-3.201,0.7,0.4,-38.6,-109.3,0.0,-276.0,-669.4,-384.8,-727,61,1.170,0.580,5.68,
0.1100,1.1789,0.5229,0.7422,0.4322,-4.559,-11.033,0.336,-3.532,0.7,0.4,-45.6,-110.3,0.0,-292.7,-662.4,-402.6,-657,-95,1.270,0.540,5.08,
0.1150,1.1789,0.5229,0.7422,0.4322,-5.151,-11.124,0.336,-3.731,0.7,0.4,-51.5,-111.2,0.0,-309.9,-656.6,-420.8,-710,-153,0.910,0.300,13.09,
0.1200,1.1789,0.5229,0.7422,0.4322,-5.654,-11.201,0.336,-3.850,0.7,0.4,-56.5,-112.0,0.0,-324.6,-651.6,-436.1,-689,-163,0.610,0.420,5.07,
0.1250,1.1789,0.5229,0.7422,0.4322,-6.081,-11.267,0.336,-3.921,0.8,0.4,-60.8,-112.7,0.0,-335.9,-647.3,-448.1,-689,-202,0.650,0.400,5.07,
0.1300,1.1789,0.5229,0.7422,0.4322,-6.445,-11.322,0.336,-3.964,0.8,0.4,-64.4,-113.2,0.0,-344.3,-643.7,-457.1,-700,-253,0.580,0.300,5.08,
0.1350,0.7563,0.1576,0.7422,0.4322,-6.754,-11.370,0.336,-3.990,0.8,0.4,-67.5,-113.7,0.0,-350.2,-387.0,-463.5,-697,-296,0.640,0.190,5.08,
0.1400,0.7563,0.1576,0.7422,0.4322,-7.151,-9.698,0.336,-4.005,0.8,0.4,-71.5,-97.0,0.0,-354.3,-383.1,-450.9,-698,-355,0.860,0.020,6.82,
0.1450,0.7563,0.1576,0.7816,0.2474,-7.488,-8.277,0.336,-4.015,0.8,0.4,-74.9,-82.8,0.0,-357.1,-379.7,-439.5,-650,-366,0.530,0.070,5.46,
0.1500,0.7563,0.1576,0.7816,0.2474,-7.775,-7.069,0.336,-4.020,0.8,0.4,-77.7,-70.7,0.0,-359.0,-376.9,-429.3,-470,-355,0.920,0.050,8.22,
0.1550,0.7563,0.1576,0.7816,0.2474,-8.019,-6.042,0.201,-4.247,0.8,0.4,-80.2,-60.4,0.0,-368.3,-374.4,-428.3,-476,-353,1.110,0.070,5.07,
0.1600,0.7563,0.1576,0.7816,0.2474,-8.226,-5.169,0.121,-4.384,0.9,0.4,-82.3,-51.7,0.0,-378.8,-372.4,-430.1,-538,-377,0.840,0.110,9.04,
0.1650,0.7563,0.1576,0.7816,0.2474,-8.402,-4.428,0.073,-4.465,0.9,0.4,-84.0,-44.3,0.0,-388.0,-370.6,-431.9,-520,-376,0.730,0.100,5.08,
0.1700,0.7563,0.1576,0.7816,0.2474,-8.552,-3.797,0.044,-4.515,0.9,0.4,-85.5,-38.0,0.0,-395.3,-369.1,-432.9,-476,-354,0.750,0.010,5.07,
0.1750,0.3194,0.2832,0.7816,0.2474,-8.679,-3.261,0.026,-4.544,0.9,0.4,-86.8,-32.6,0.0,-400.8,85.9,-433.0,-458,-335,0.710,0.160,5.07,
0.1800,0.3194,0.2832,0.7816,0.2474,-8.317,-1.899,0.016,-4.562,0.9,0.4,-83.2,-19.0,0.0,-404.7,82.3,-423.3,-472,-340,0.540,0.310,7.06,
0.1850,0.3194,0.2832,0.7816,0.2474,-8.010,-0.741,0.009,-4.572,0.9,0.4,-80.1,-7.4,0.0,-407.4,79.2,-414.4,-395,-381,0.450,0.330,5.15,
0.1900,0.3194,0.2832,0.7904,0.0404,-7.748,0.243,-0.442,-4.668,0.9,0.4,-77.5,2.4,0.0,-412.5,76.6,-409.7,-215,-405,0.230,0.320,5.07,
0.1950,0.3194,0.2832,0.7904,0.0404,-7.526,1.079,-0.713,-4.726,0.9,0.4,-75.3,10.8,0.0,-417.6,74.4,-406.4,-81,-394,0.240,0.450,13.04,
0.2000,0.3194,0.2832,0.7904,0.0404,-7.337,1.790,-0.875,-4.760,0.9,0.4,-73.4,17.9,0.0,-421.9,72.5,-403.6,-70,-400,0.140,0.610,5.08,
0.2050,0.3194,0.2832,0.7904,0.0404,-7.177,2.395,-0.973,-4.781,0.9,0.4,-71.8,23.9,0.0,-425.3,70.9,-400.9,-40,-423,0.180,0.610,5.08,
0.2100,0.3194,0.2832,0.7904,0.0404,-7.040,2.908,-1.031,-4.793,0.9,0.4,-70.4,29.1,0.0,-427.7,69.5,-398.2,-18,-447,0.230,0.560,5.08,
0.2150,0.1151,0.5905,0.7904,0.0404,-6.924,3.345,-1.066,-4.801,0.9,0.4,-69.2,33.4,0.0,-429.5,68.3,-395.6,-8,-465,0.250,0.520,5.07,
0.2200,0.1151,0.5905,0.7904,0.0404,-5.902,3.145,-1.087,-4.805,0.9,0.4,-59.0,31.5,0.0,-430.7,58.1,-398.8,0,-444,0.250,0.510,5.65,
0.2250,0.1151,0.5905,0.7904,0.0404,-5.034,2.976,-1.100,-4.808,0.9,0.4,-50.3,29.8,0.0,-431.5,49.4,-401.3,15,-411,0.270,0.530,5.16,
0.2300,0.1151,0.5905,0.7314,-0.1549,-4.295,2.831,-1.108,-4.810,0.9,0.4,-43.0,28.3,0.0,-432.0,42.1,-403.3,20,-399,0.310,0.570,5.07,
0.2350,0.1151,0.5905,0.7314,-0.1549,-3.668,2.709,-1.426,-4.766,0.9,0.4,-36.7,27.1,0.0,-430.8,35.8,-403.3,25,-405,0.330,0.510,7.73,
0.2400,0.1151,0.5905,0.7314,-0.1549,-3.134,2.605,-1.616,-4.739,0.9,0.4,-31.3,26.0,0.0,-429.1,30.5,-402.6,39,-365,0.390,0.460,9.19,
0.2450,0.1151,0.5905,0.7314,-0.1549,-2.681,2.516,-1.731,-4.724,0.9,0.4,-26.8,25.2,-106.1,-427.5,132.0,-401.9,44,-347,0.450,0.490,5.07,
0.2500,0.1151,0.5905,0.7314,-0.1549,-2.296,2.441,-1.799,-4.714,0.9,0.4,-23.0,24.4,-114.0,-426.2,136.1,-401.4,52,-341,0.500,0.490,5.62,
0.2550,0.1972,0.5507,0.7314,-0.1549,-1.968,2.377,-1.841,-4.709,0.9,0.4,-19.7,23.8,-120.0,-425.2,138.8,-401.0,77,-359,0.410,0.380,5.08,
0.2600,0.1972,0.5507,0.7314,-0.1549,-1.690,2.322,-1.865,-4.705,0.9,0.4,-16.9,23.2,-124.2,-424.5,140.2,-400.9,160,-386,0.600,0.180,6.28,
0.2650,0.1972,0.5507,0.7314,-0.1549,-0.916,0.917,-1.880,-4.703,0.9,0.4,-9.2,9.2,-127.2,-424.0,135.4,-414.4,169,-380,0.790,0.080,5.07,
0.2700,0.1972,0.5507,0.6332,-0.3383,-0.258,-0.278,-1.889,-4.702,0.9,0.4,-2.6,-2.8,-129.2,-423.7,130.9,-426.0,179,-353,0.890,0.130,10.03,
0.2750,0.1972,0.5507,0.6332,-0.3383,0.301,-1.294,-1.984,-4.567,0.9,0.4,3.0,-12.9,-133.1,-418.6,129.2,-431.1,187,-371,1.050,0.130,5.07,
0.2800,0.1972,0.5507,0.6332,-0.3383,0.776,-2.158,-2.041,-4.486,0.9,0.4,7.8,-21.6,-137.0,-412.7,128.3,-433.8,178,-432,1.180,0.060,9.06,
0.2850,0.1972,0.5507,0.6332,-0.3383,1.180,-2.891,-2.075,-4.437,0.9,0.4,11.8,-28.9,-140.3,-407.3,127.6,-435.8,176,-444,1.250,0.140,5.07,
0.2900,0.1972,0.5507,0.6332,-0.3383,1.523,-3.515,-2.095,-4.408,0.9,0.4,15.2,-35.2,-142.8,-403.1,126.7,-437.8,175,-431,1.300,0.070,5.03,
0.2950,0.3590,0.2455,0.6332,-0.3383,1.815,-4.045,-2.108,-4.391,0.9,0.4,18.2,-40.5,-144.7,-399.9,125.7,-439.9,168,-409,1.350,0.050,5.08,
0.3000,0.3590,0.2455,0.6332,-0.3383,2.063,-4.496,-2.115,-4.380,0.9,0.4,20.6,-45.0,-146.1,-397.6,124.5,-442.2,152,-398,1.310,0.190,5.56,
0.3050,0.3590,0.2455,0.5367,-0.4997,1.787,-4.544,-2.120,-4.374,0.9,0.4,17.9,-45.4,-147.0,-396.0,128.2,-441.0,147,-414,1.250,0.250,5.08,
0.3100,0.3590,0.2455,0.5367,-0.4997,1.553,-4.584,-2.122,-4.370,0.9,0.4,15.5,-45.8,-147.6,-394.9,131.2,-440.4,131,-425,1.260,0.370,10.92,
0.3150,0.3590,0.2455,0.5367,-0.4997,1.354,-4.618,-2.079,-4.010,0.9,0.4,13.5,-46.2,-146.8,-381.3,132.4,-427.1,127,-415,1.220,0.570,5.07,
0.3200,0.3590,0.2455,0.5367,-0.4997,1.184,-4.647,-2.053,-3.793,0.9,0.4,11.8,-46.5,-145.6,-365.3,132.8,-411.4,115,-440,1.140,0.640,7.50,
0.3250,0.3590,0.2455,0.5367,-0.4997,1.040,-4.672,-2.038,-3.664,0.9,0.4,10.4,-46.7,-144.4,-351.1,133.1,-397.4,107,-446,1.050,0.670,5.06,
0.3300,0.3590,0.2455,0.5367,-0.4997,0.918,-4.693,-2.028,-3.586,0.9,0.4,9.2,-46.9,-143.4,-339.8,133.4,-386.3,89,-420,0.980,0.690,5.07,
0.3350,0.3349,0.0878,0.5367,-0.4997,0.814,-4.711,-2.023,-3.539,0.9,0.4,8.1,-47.1,-142.7,-331.3,133.7,-377.9,81,-397,0.950,0.780,5.08,
0.3400,0.3349,0.0878,0.5367,-0.4997,0.238,-4.038,-2.019,-3.511,0.9,0.4,2.4,-40.4,-142.2,-325.2,138.9,-365.1,64,-363,0.850,0.860,7.27,
0.3450,0.3349,0.0878,0.5367,-0.4997,-0.251,-3.466,-2.017,-3.494,0.9,0.4,-2.5,-34.7,-141.8,-320.9,143.4,-355.1,55,-373,0.790,0.790,7.05,
0.3500,0.3349,0.0878,0.4537,-0.6287,-0.666,-2.979,-1.927,-3.216,0.9,0.4,-6.7,-29.8,-139.0,-308.3,144.8,-337.7,51,-377,0.730,0.700,5.07,
0.3550,0.3349,0.0878,0.4537,-0.6287,-1.020,-2.566,-1.872,-3.048,0.9,0.4,-10.2,-25.7,-135.8,-294.7,145.1,-320.0,45,-340,0.590,0.650,12.28,
0.3600,0.3349,0.0878,0.4537,-0.6287,-1.320,-2.215,-1.839,-2.948,0.9,0.4,-13.2,-22.1,-133.0,-283.0,145.3,-304.7,43,-330,0.550,0.620,5.07,
0.3650,0.3349,0.0878,0.4537,-0.6287,-1.575,-1.916,-1.820,-2.888,0.9,0.4,-15.8,-19.2,-130.8,-273.7,145.6,-292.5,42,-316,0.410,0.550,5.07,
0.3700,0.3349,0.0878,0.4537,-0.6287,-1.792,-1.662,-1.808,-2.852,0.9,0.4,-17.9,-16.6,-129.1,-266.9,146.1,-283.1,44,-315,0.430,0.480,5.08,
0.3750,0.1684,0.1883,0.4537,-0.6287,-1.976,-1.446,-1.801,-2.830,0.9,0.4,-19.8,-14.5,-127.9,-262.0,146.8,-276.1,49,-332,0.390,0.350,5.08,
0.3800,0.1684,0.1883,0.4537,-0.6287,-2.217,-0.491,-1.797,-2.817,0.9,0.4,-22.2,-4.9,-127.0,-258.6,148.3,-263.1,60,-338,0.380,0.170,6.66,
0.3850,0.1684,0.1883,0.4537,-0.6287,-2.422,0.321,-1.794,-2.809,0.9,0.4,-24.2,3.2,-126.5,-256.3,149.8,-252.7,67,-308,0.090,0.090,6.29,
0.3900,0.1684,0.1883,0.3673,-0.7154,-2.596,1.012,-1.793,-2.805,0.9,0.4,-26.0,10.1,-126.1,-254.8,151.1,-244.2,72,-282,0.310,0.060,7.71,
0.3950,0.1684,0.1883,0.3673,-0.7154,-2.743,1.599,-1.881,-2.265,0.9,0.4,-27.4,16.0,-128.3,-234.4,154.9,-218.0,76,-275,0.290,0.020,5.07,
0.4000,0.1684,0.1883,0.3673,-0.7154,-2.869,2.097,-1.935,-1.941,0.9,0.4,-28.7,21.0,-131.2,-210.5,159.0,-189.1,81,-296,0.230,0.070,7.72,
0.4050,0.1684,0.1883,0.3673,-0.7154,-2.976,2.521,-1.966,-1.746,0.9,0.4,-29.8,25.2,-133.8,-189.2,162.6,-163.5,84,-299,0.190,0.210,5.07,
0.4100,0.1684,0.1883,0.3673,-0.7154,-3.067,2.882,-1.986,-1.630,0.9,0.4,-30.7,28.8,-135.9,-172.2,165.6,-142.9,92,-265,0.150,0.270,5.07,
0.4150,0.0454,0.4628,0.3673,-0.7154,-3.144,3.188,-1.997,-1.560,0.9,0.4,-31.4,31.9,-137.4,-159.5,168.0,-127.1,100,-223,0.130,0.240,5.08,
0.4200,0.0454,0.4628,0.3673,-0.7154,-2.790,3.381,-2.004,-1.518,0.9,0.4,-27.9,33.8,-138.6,-150.3,165.6,-116.1,117,-166,0.120,0.140,7.39,
0.4250,0.0454,0.4628,0.2672,-0.7478,-2.489,3.545,-2.008,-1.493,0.9,0.4,-24.9,35.5,-139.4,-143.9,163.4,-108.0,128,-138,0.090,0.080,7.26,
0.4300,0.0454,0.4628,0.2672,-0.7478,-2.233,3.685,-2.011,-1.477,0.9,0.4,-22.3,36.9,-139.9,-139.5,161.4,-102.3,133,-120,0.060,0.040,7.08,
0.4350,0.0454,0.4628,0.2672,-0.7478,-2.015,3.804,-2.146,-1.066,0.9,0.4,-20.2,38.0,-144.0,0.0,163.3,38.5,134,-115,0.020,0.020,5.07,
0.4400,0.0454,0.4628,0.2672,-0.7478,-1.831,3.905,-2.228,-0.818,0.9,0.4,-18.3,39.0,-148.8,0.0,166.2,39.5,145,-114,0.000,0.010,8.63,
0.4450,0.0454,0.4628,0.2672,-0.7478,-1.674,3.990,-2.277,-0.670,0.9,0.4,-16.7,39.9,-153.0,0.0,168.9,40.3,161,-95,0.000,0.260,5.08,
0.4500,0.0454,0.4628,0.2672,-0.7478,-1.540,4.063,-2.306,-0.581,0.9,0.4,-15.4,40.6,-156.4,0.0,170.9,41.1,184,-34,0.030,0.040,5.08,
0.4550,0.0562,0.6753,0.2672,-0.7478,-1.427,4.125,-2.324,-0.528,0.9,0.4,-14.3,41.3,-158.9,0.0,172.3,41.7,205,-7,0.020,0.100,5.08,
0.4600,0.0562,0.6753,0.2672,-0.7478,-0.994,3.842,-2.334,-0.496,0.9,0.4,-9.9,38.4,-160.7,0.0,169.7,38.8,217,-12,0.070,0.110,6.67,
0.4650,0.0562,0.6753,0.2672,-0.7478,-0.627,3.602,-2.341,-0.476,0.9,0.4,-6.3,36.0,-162.0,0.0,167.3,36.4,212,-7,0.030,0.150,6.33,
0.4700,0.0562,0.6753,0.1535,-0.7259,-0.315,3.397,-2.344,-0.465,0.9,0.4,-3.1,34.0,-162.8,0.0,165.1,34.4,203,2,0.030,0.150,7.07,
0.4750,0.0562,0.6753,0.1535,-0.7259,-0.049,3.223,-2.212,0.124,0.9,0.4,-0.5,32.2,-159.6,0.0,159.2,32.7,198,1,0.090,0.150,5.07,
0.4800,0.0562,0.6753,0.1535,-0.7259,0.176,3.075,-2.133,0.477,0.9,0.4,1.8,30.8,-155.5,0.0,152.9,31.2,186,1,0.160,0.140,9.22,
0.4850,0.0562,0.6753,0.1535,-0.7259,0.368,2.950,-2.086,0.689,0.9,0.4,3.7,29.5,-151.7,0.0,147.1,29.9,191,2,0.160,0.140,5.07,
0.4900,0.0562,0.6753,0.1535,-0.7259,0.531,2.843,-2.057,0.816,0.9,0.4,5.3,28.4,-148.6,0.0,142.4,28.9,205,2,0.050,0.170,5.06,
0.4950,0.1277,0.7891,0.1535,-0.7259,0.670,2.752,-2.040,0.893,0.9,0.4,6.7,27.5,-146.3,0.0,138.7,264.7,213,1,0.120,0.190,5.08,
0.5000,0.1277,0.7891,0.1535,-0.7259,0.653,2.457,-2.030,0.938,0.9,0.4,6.5,24.6,-144.6,0.0,137.2,261.7,192,1,0.130,0.160,6.37,
0.5050,0.1277,0.7891,0.1535,-0.7259,0.639,2.206,-2.024,0.966,0.9,0.5,6.4,22.1,-143.4,0.0,136.1,259.2,172,51,0.200,0.540,5.51,
0.5100,0.1277,0.7891,0.0500,-0.6581,0.627,1.993,-2.020,0.982,0.9,0.5,6.3,19.9,-142.6,0.0,135.4,257.1,167,119,0.240,0.550,5.06,
0.5150,0.1277,0.7891,0.0500,-0.6581,0.617,1.811,-1.839,1.395,0.9,0.5,6.2,18.1,-137.0,0.0,130.0,255.3,161,174,0.210,0.380,7.80,
0.5200,0.1277,0.7891,0.0500,-0.6581,0.608,1.657,-1.730,1.643,0.9,0.5,6.1,16.6,-130.7,0.0,123.7,253.8,139,142,0.260,0.510,9.17,
0.5250,0.1277,0.7891,0.0500,-0.6581,0.601,1.526,-1.665,1.791,0.9,0.5,6.0,15.3,-125.0,135.6,118.1,388.1,129,136,0.290,0.640,5.07,
0.5300,0.1277,0.7891,0.0500,-0.6581,0.595,1.415,-1.625,1.881,0.9,0.5,5.9,14.1,-120.5,149.1,113.7,400.4,117,140,0.310,0.720,5.63,
0.5350,0.1491,0.8479,0.0500,-0.6581,0.590,1.320,-1.602,1.934,0.9,0.5,5.9,13.2,-117.2,159.1,110.4,427.1,115,163,0.280,0.940,5.08,
0.5400,0.1491,0.8479,0.0500,-0.6581,0.384,1.273,-1.588,1.966,0.9,0.5,3.8,12.7,-114.8,166.2,110.0,433.8,108,262,0.280,0.870,6.62,
0.5450,0.1491,0.8479,0.0500,-0.6581,0.209,1.233,-1.579,1.985,0.9,0.5,2.1,12.3,-113.1,171.2,110.1,438.4,98,295,0.110,0.790,5.66,
0.5500,0.1491,0.8479,-0.0231,-0.5395,0.060,1.199,-1.574,1.997,0.9,0.5,0.6,12.0,-111.9,174.6,110.4,441.5,88,318,0.320,0.720,5.08,
0.5550,0.1491,0.8479,-0.0231,-0.5395,-0.067,1.170,-1.347,2.362,0.9,0.6,-0.7,11.7,0.0,189.8,-0.2,456.4,75,366,0.390,0.570,7.95,
0.5600,0.1491,0.8479,-0.0231,-0.5395,-0.174,1.146,-1.211,2.581,0.9,0.6,-1.7,11.5,0.0,206.8,0.9,473.2,75,356,0.410,0.470,8.73,
0.5650,0.1491,0.8479,-0.0231,-0.5395,-0.266,1.125,-1.130,2.712,0.9,0.6,-2.7,11.3,0.0,221.7,1.8,487.9,69,346,0.130,0.480,5.06,
0.5700,0.1491,0.8479,-0.0231,-0.5395,-0.343,1.107,-1.081,2.791,0.9,0.6,-3.4,11.1,0.0,233.5,2.5,499.5,9,358,0.200,0.490,5.07,
0.5750,0.1032,0.9412,-0.0231,-0.5395,-0.409,1.092,-1.051,2.839,0.9,0.6,-4.1,10.9,0.0,242.3,3.2,536.2,0,393,0.230,0.340,5.07,
0.5800,0.1032,0.9412,-0.0231,-0.5395,-0.465,1.080,-1.034,2.867,0.9,0.6,-4.7,10.8,0.0,248.6,3.8,542.3,5,438,0.200,0.160,6.25,
0.5850,0.1032,0.9412,-0.0231,-0.5395,-0.614,1.220,-1.023,2.884,0.9,0.6,-6.1,12.2,0.0,253.0,5.2,548.1,3,439,0.350,0.120,5.08,
0.5900,0.1032,0.9412,-0.0742,-0.3936,-0.740,1.339,-1.017,2.894,0.9,0.6,-7.4,13.4,0.0,256.0,6.5,552.3,1,439,0.370,0.180,6.42,
0.5950,0.1032,0.9412,-0.0742,-0.3936,-0.847,1.440,-0.789,3.348,0.9,0.6,-8.5,14.4,0.0,274.1,7.6,571.5,0,473,0.360,0.130,8.41,
0.6000,0.1032,0.9412,-0.0742,-0.3936,-0.938,1.526,-0.652,3.620,0.9,0.7,-9.4,15.3,0.0,294.8,8.5,593.1,-2,495,0.390,0.140,10.00,
0.6050,0.1032,0.9412,-0.0742,-0.3936,-1.016,1.600,-0.571,3.784,0.9,0.7,-10.2,16.0,0.0,313.1,9.3,612.1,-2,485,0.420,0.350,5.08,
0.6100,0.1032,0.9412,-0.0742,-0.3936,-1.082,1.662,-0.521,3.882,0.9,0.7,-10.8,16.6,0.0,327.6,9.9,627.2,-2,497,0.420,0.590,5.04,
0.6150,0.0543,0.9989,-0.0742,-0.3936,-1.138,1.715,-0.492,3.940,0.9,0.7,-11.4,17.1,0.0,338.4,10.5,655.9,-1,542,0.420,0.610,5.08,
0.6200,0.0543,0.9989,-0.0742,-0.3936,-1.034,1.088,-0.474,3.976,0.9,0.7,-10.3,10.9,0.0,346.2,9.4,657.4,-1,585,0.430,0.610,6.64,
0.6250,0.0543,0.9989,-0.0742,-0.3936,-0.946,0.556,-0.464,3.997,0.9,0.7,-9.5,5.6,0.0,351.6,8.6,657.5,0,586,0.430,0.830,6.29,
0.6300,0.0543,0.9989,-0.0998,-0.2054,-0.871,0.103,-0.189,4.278,0.9,0.7,-8.7,1.0,0.0,365.0,7.8,666.4,0,606,0.440,0.880,5.07,
0.6350,0.0543,0.9989,-0.0998,-0.2054,-0.808,-0.282,-0.024,4.447,0.9,0.8,-8.1,-2.8,0.0,379.1,7.2,676.7,-1,605,0.430,1.010,13.02,
0.6400,0.0543,0.9989,-0.0998,-0.2054,-0.754,-0.609,0.075,4.548,0.9,0.8,-7.5,-6.1,0.0,391.2,6.6,685.5,0,621,0.440,1.050,5.07,
0.6450,0.0543,0.9989,-0.0998,-0.2054,-0.708,-0.887,0.135,4.609,0.9,0.8,-7.1,-8.9,0.0,400.6,6.2,692.2,0,653,0.450,0.920,5.06,
0.6500,0.0543,0.9989,-0.0998,-0.2054,-0.669,-1.123,0.170,4.645,0.9,0.8,-6.7,-11.2,0.0,407.6,5.8,696.8,0,661,0.460,0.780,5.06,
0.6550,-0.0023,0.6333,-0.0998,-0.2054,-0.636,-1.324,0.192,4.667,0.9,0.8,-6.4,-13.2,0.0,412.6,5.5,400.1,0,665,0.450,0.650,5.06,
0.6600,-0.0023,0.6333,-0.0998,-0.2054,-0.356,-1.662,0.205,4.680,0.9,0.8,-3.6,-16.6,0.0,416.0,2.7,400.2,0,701,0.450,0.380,6.63,
0.6650,-0.0023,0.6333,-0.0998,-0.2054,-0.118,-1.950,0.212,4.688,0.9,0.8,-1.2,-19.5,0.0,418.4,0.3,399.7,2,573,0.450,0.250,6.47,
0.6700,-0.0023,0.6333,-0.0950,0.0050,0.085,-2.195,0.217,4.693,0.9,0.8,0.8,-21.9,0.0,420.0,-1.7,398.8,2,425,0.450,0.010,6.45,
0.6750,-0.0023,0.6333,-0.0950,0.0050,0.257,-2.403,0.488,4.875,0.9,0.8,2.6,-24.0,0.0,427.5,-3.5,404.2,1,401,0.450,0.180,5.07,
0.6800,-0.0023,0.6333,-0.0950,0.0050,0.403,-2.579,0.651,4.984,0.9,0.8,4.0,-25.8,0.0,435.9,-4.9,410.9,1,419,0.420,0.150,8.04,
0.6850,-0.0023,0.6333,-0.0950,0.0050,0.527,-2.730,0.749,5.049,0.9,0.8,5.3,-27.3,0.0,443.3,-6.2,416.8,2,417,0.400,0.180,5.08,
0.6900,-0.0023,0.6333,-0.0950,0.0050,0.633,-2.857,0.807,5.089,0.9,0.8,6.3,-28.6,0.0,449.2,-7.2,421.4,3,419,0.420,0.240,5.58,
