t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.2100,-0.3952,-0.4141,-1.5915,4.8575,0.031,-0.004,0.000,0.000,0.3,0.1,0.0,0.0,-0.3,0.1,0,0,0.130,0.230,5.08,
0.2150,-0.3952,-0.4141,-1.5915,4.8575,0.043,-0.003,0.000,0.000,0.4,0.1,0.0,0.0,-0.4,0.1,0,0,0.140,0.220,5.07,
0.2200,-0.3952,-0.4141,-1.5915,4.8575,0.053,-0.003,0.000,0.000,0.5,0.1,0.0,0.0,-0.5,0.1,0,0,0.140,0.220,5.07,
0.2250,-0.3952,-0.4141,-1.5915,4.8575,0.062,-0.002,0.000,0.000,0.6,0.0,0.0,0.0,-0.6,0.0,0,0,0.150,0.220,5.07,
0.2300,-0.3952,-0.4141,-1.5915,4.8575,0.036,-0.002,0.000,0.000,0.4,0.0,0.0,0.0,-0.4,0.0,0,0,0.140,0.220,7.85,
0.2350,-0.3952,-0.4141,-1.5915,4.8575,0.014,-0.002,0.000,0.000,0.1,0.0,0.0,0.0,-0.1,0.0,0,0,0.140,0.220,12.76,
0.2400,-0.3952,-0.4141,-1.5915,4.8575,-0.005,-0.002,0.000,0.000,-0.1,0.0,0.0,0.0,0.1,0.0,0,0,0.150,0.220,9.73,
0.2450,-0.3952,-0.4141,-1.5915,4.8575,-0.021,-0.001,0.000,0.000,-0.2,0.0,0.0,0.0,0.2,0.0,0,0,0.140,0.230,5.07,
0.2500,-0.3952,-0.4141,-1.5915,4.8575,-0.035,-0.001,0.000,0.000,-0.3,0.0,0.0,0.0,0.3,0.0,0,0,0.150,0.220,5.08,
0.2550,-0.3882,-0.4131,-1.5915,4.8575,-0.046,-0.001,0.000,0.000,-0.5,0.0,0.0,0.0,0.5,0.0,0,0,0.150,0.230,5.07,
0.2600,-0.3882,-0.4131,-1.5915,4.8575,-0.056,-0.001,0.000,0.000,-0.6,0.0,0.0,0.0,0.6,0.0,0,0,0.140,0.210,6.72,
0.2650,-0.3882,-0.4131,-1.5915,4.8575,-0.048,-0.001,0.000,0.000,-0.5,0.0,0.0,0.0,0.5,0.0,0,0,0.140,0.220,5.08,
0.2700,-0.3882,-0.4131,-1.5915,4.8575,-0.041,-0.001,0.000,0.000,-0.4,0.0,0.0,0.0,0.4,0.0,0,0,0.140,0.220,12.71,
0.2750,-0.3882,-0.4131,-1.5915,4.8575,-0.034,-0.000,0.000,0.000,-0.3,0.0,0.0,0.0,0.3,0.0,0,0,0.150,0.220,9.11,
0.2800,-0.3882,-0.4131,-1.5915,4.8575,-0.029,-0.000,0.000,0.000,-0.3,0.0,0.0,0.0,0.3,0.0,0,0,0.140,0.230,5.07,
0.2850,-0.3882,-0.4131,-1.5915,4.8575,-0.025,-0.000,0.000,0.000,-0.2,0.0,0.0,0.0,0.2,0.0,0,0,0.140,0.220,5.07,
0.2900,-0.3882,-0.4131,-1.5915,4.8575,-0.021,-0.000,0.000,0.000,-0.2,0.0,0.0,0.0,0.2,0.0,0,0,0.140,0.230,5.07,
0.2950,-0.3882,-0.4131,-1.5915,4.8575,-0.018,-0.000,0.000,0.000,-0.2,0.0,0.0,0.0,0.2,0.0,0,0,0.140,0.220,5.07,
0.3000,-0.3882,-0.4131,-1.5951,4.8515,0.001,-0.000,0.000,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.140,0.210,7.86,
0.3050,-0.3882,-0.4131,-1.5951,4.8515,0.018,-0.000,0.000,0.000,0.2,0.0,0.0,0.0,-0.2,0.0,0,0,0.140,0.220,12.77,
0.3100,-0.3882,-0.4131,-1.5951,4.8515,0.032,-0.000,0.000,0.000,0.3,0.0,0.0,0.0,-0.3,0.0,0,0,0.150,0.230,9.18,
0.3150,-0.3882,-0.4131,-1.5951,4.8515,0.044,-0.000,0.000,0.000,0.4,0.0,0.0,0.0,-0.4,0.0,0,0,0.140,0.230,5.07,
0.3200,-0.3882,-0.4131,-1.5951,4.8515,0.054,-0.000,0.000,0.000,0.5,0.0,0.0,0.0,-0.5,0.0,0,0,0.140,0.220,5.07,
0.3250,-0.3882,-0.4131,-1.5951,4.8515,0.063,-0.000,0.000,0.000,0.6,0.0,0.0,0.0,-0.6,0.0,0,0,0.140,0.230,5.07,
0.3300,-0.3882,-0.4131,-1.5951,4.8515,0.070,-0.000,0.000,0.000,0.7,0.0,0.0,0.0,-0.7,0.0,0,0,0.140,0.230,5.07,
0.3350,-0.3882,-0.4131,-1.5951,4.8515,0.043,-0.000,0.000,0.000,0.4,0.0,0.0,0.0,-0.4,0.0,0,0,0.140,0.220,7.05,
0.3400,-0.3882,-0.4131,-1.5891,4.8479,0.020,-0.000,0.000,0.000,0.2,0.0,0.0,0.0,-0.2,0.0,0,0,0.150,0.220,8.09,
0.3450,-0.3882,-0.4131,-1.5891,4.8479,-0.000,-0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.150,0.230,9.34,
0.3500,-0.3882,-0.4131,-1.5891,4.8479,-0.017,-0.000,0.000,0.000,-0.2,0.0,0.0,0.0,0.2,0.0,0,0,0.140,0.230,9.18,
0.3550,-0.3882,-0.4131,-1.5891,4.8479,-0.031,-0.000,0.000,0.000,-0.3,0.0,0.0,0.0,0.3,0.0,0,0,0.140,0.240,5.10,
0.3600,-0.3882,-0.4131,-1.5891,4.8479,-0.043,-0.000,0.000,0.000,-0.4,0.0,0.0,0.0,0.4,0.0,0,0,0.140,0.220,5.08,
0.3650,-0.3883,-0.4131,-1.5891,4.8479,-0.054,-0.000,0.000,0.000,-0.5,0.0,0.0,0.0,0.5,0.0,0,0,0.150,0.230,5.07,
0.3700,-0.3883,-0.4131,-1.5891,4.8479,-0.012,0.034,0.000,0.000,-0.1,-0.7,0.0,0.0,0.1,-0.7,0,0,0.150,0.220,8.13,
0.3750,-0.3883,-0.4131,-1.5891,4.8479,0.023,0.062,0.000,0.000,0.2,-1.2,0.0,0.0,-0.2,-1.2,0,0,0.140,0.230,8.06,
0.3800,-0.3883,-0.4131,-1.5891,4.8479,0.054,0.086,0.000,0.000,0.5,-1.7,0.0,0.0,-0.5,-1.7,0,0,0.140,0.220,8.96,
0.3850,-0.3883,-0.4131,-1.5891,4.8479,0.079,0.107,0.000,0.000,0.8,-2.1,0.0,0.0,-0.8,-2.1,0,0,0.140,0.140,9.23,
0.3900,-0.3883,-0.4131,-1.5891,4.8479,0.101,0.124,0.000,0.000,1.0,-2.5,0.0,0.0,-1.0,-2.5,0,0,0.140,0.250,5.08,
0.3950,-0.3883,-0.4131,-1.5891,4.8479,0.119,0.139,0.000,0.000,1.2,-2.8,0.0,0.0,-1.2,-2.8,0,0,0.140,0.240,5.15,
0.4000,-0.3882,-0.4131,-1.5891,4.8479,0.135,0.152,0.000,0.000,1.3,-3.0,0.0,0.0,-1.3,-3.0,0,0,0.150,0.240,5.07,
0.4050,-0.3882,-0.4131,-1.5891,4.8479,0.115,0.129,0.000,0.000,1.1,-2.6,0.0,0.0,-1.1,-2.6,0,0,0.150,0.240,9.44,
0.4100,-0.3882,-0.4131,-1.5891,4.8479,0.097,0.110,0.000,0.000,1.0,-2.2,0.0,0.0,-1.0,-2.2,0,0,0.140,0.250,12.73,
0.4150,-0.3882,-0.4131,-1.5891,4.8479,0.083,0.093,0.000,0.000,0.8,-1.9,0.0,0.0,-0.8,-1.9,0,0,0.140,0.240,9.71,
0.4200,-0.3882,-0.4131,-1.5891,4.8479,0.070,0.079,0.000,0.000,0.7,-1.6,0.0,0.0,-0.7,-1.6,0,0,0.140,0.250,5.07,
0.4250,-0.3882,-0.4131,-1.5891,4.8479,0.060,0.067,0.000,0.000,0.6,-1.3,0.0,0.0,-0.6,-1.3,0,0,0.150,0.240,5.07,
0.4300,-0.3882,-0.4131,-1.5891,4.8479,0.051,0.057,0.000,0.000,0.5,-1.1,0.0,0.0,-0.5,-1.1,0,0,0.150,0.250,5.07,
0.4350,-0.3882,-0.4131,-1.5891,4.8479,0.043,0.049,0.000,0.000,0.4,-1.0,0.0,0.0,-0.4,-1.0,0,0,0.150,0.240,6.02,
0.4400,-0.3882,-0.4131,-1.5891,4.8479,0.037,0.041,0.000,0.000,0.4,-0.8,0.0,0.0,-0.4,-0.8,0,0,0.140,0.240,5.07,
0.4450,-0.3882,-0.4131,-1.5891,4.8479,0.031,0.035,0.000,0.000,0.3,-0.7,0.0,0.0,-0.3,-0.7,0,0,0.150,0.240,8.15,
0.4500,-0.3882,-0.4131,-1.5891,4.8479,0.027,0.030,0.000,0.000,0.3,-0.6,0.0,0.0,-0.3,-0.6,0,0,0.150,0.250,8.94,
0.4550,-0.3882,-0.4131,-1.5891,4.8479,0.023,0.025,0.000,0.000,0.2,-0.5,0.0,0.0,-0.2,-0.5,0,0,0.160,0.240,9.22,
0.4600,-0.3882,-0.4131,-1.5891,4.8479,0.019,0.022,0.000,0.000,0.2,-0.4,0.0,0.0,-0.2,-0.4,0,0,0.150,0.250,5.07,
0.4650,-0.3882,-0.4131,-1.5891,4.8479,0.016,0.018,0.000,0.000,0.2,-0.4,0.0,0.0,-0.2,-0.4,0,0,0.150,0.250,5.30,
0.4700,-0.3892,-0.4062,-1.5891,4.8479,0.014,0.016,0.000,0.000,0.1,-0.3,0.0,0.0,-0.1,-0.3,0,0,0.150,0.240,5.07,
0.4750,-0.3892,-0.4062,-1.5891,4.8479,0.012,0.013,0.000,0.000,0.1,-0.3,0.0,0.0,-0.1,-0.3,0,0,0.150,0.250,8.78,
0.4800,-0.3892,-0.4062,-1.5891,4.8479,0.010,0.011,0.000,0.000,0.1,-0.2,0.0,0.0,-0.1,-0.2,0,0,0.140,0.250,8.00,
0.4850,-0.3892,-0.4062,-1.5891,4.8479,0.009,0.010,0.000,0.000,0.1,-0.2,0.0,0.0,-0.1,-0.2,0,0,0.140,0.250,8.81,
0.4900,-0.3892,-0.4062,-1.5891,4.8479,0.007,0.008,0.000,0.000,0.1,-0.2,0.0,0.0,-0.1,-0.2,0,0,0.150,0.240,9.15,
0.4950,-0.3892,-0.4062,-1.5891,4.8479,0.006,0.007,0.000,0.000,0.1,-0.1,0.0,0.0,-0.1,-0.1,0,0,0.150,0.250,5.07,
0.5000,-0.3892,-0.4062,-1.5891,4.8479,0.005,0.006,0.000,0.000,0.1,-0.1,0.0,0.0,-0.1,-0.1,0,0,0.150,0.250,5.15,
0.5050,-0.3892,-0.4062,-1.5891,4.8479,0.004,0.005,0.000,0.000,0.0,-0.1,0.0,0.0,-0.0,-0.1,0,0,0.150,0.250,5.15,
0.5100,-0.3892,-0.4062,-1.5891,4.8479,0.004,0.004,0.000,0.000,0.0,-0.1,0.0,0.0,-0.0,-0.1,0,0,0.140,0.250,7.50,
0.5150,-0.3892,-0.4062,-1.5891,4.8479,0.003,0.004,0.000,0.000,0.0,-0.1,0.0,0.0,-0.0,-0.1,0,0,0.140,0.260,7.16,
0.5200,-0.3892,-0.4062,-1.5891,4.8479,0.003,0.003,0.000,0.000,0.0,-0.1,0.0,0.0,-0.0,-0.1,0,0,0.150,0.250,9.13,
0.5250,-0.3892,-0.4062,-1.5891,4.8479,0.002,0.003,0.000,0.000,0.0,-0.1,0.0,0.0,-0.0,-0.1,0,0,0.150,0.240,10.32,
0.5300,-0.3892,-0.4062,-1.5891,4.8479,0.002,0.002,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,5.11,
0.5350,-0.3892,-0.4062,-1.5891,4.8479,0.002,0.002,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.67,
0.5400,-0.3892,-0.4062,-1.5891,4.8479,0.001,0.002,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,5.07,
0.5450,-0.3892,-0.4062,-1.5891,4.8479,0.001,0.001,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,8.73,
0.5500,-0.3892,-0.4062,-1.5831,4.8442,0.001,0.001,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,8.05,
0.5550,-0.3892,-0.4062,-1.5831,4.8442,0.001,0.001,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,9.61,
0.5600,-0.3892,-0.4062,-1.5831,4.8442,0.001,0.001,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,9.27,
0.5650,-0.3892,-0.4062,-1.5831,4.8442,0.001,0.001,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.250,5.07,
0.5700,-0.3892,-0.4062,-1.5831,4.8442,0.001,0.001,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,5.07,
0.5750,-0.3961,-0.4071,-1.5831,4.8442,0.000,0.001,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.07,
0.5800,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,8.87,
0.5850,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,12.73,
0.5900,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.230,9.16,
0.5950,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.260,5.08,
0.6000,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.07,
0.6050,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.07,
0.6100,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,5.07,
0.6150,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.250,7.93,
0.6200,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,12.70,
0.6250,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,9.11,
0.6300,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.07,
0.6350,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.130,0.240,5.07,
0.6400,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.260,5.07,
0.6450,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.07,
0.6500,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,7.95,
0.6550,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,12.87,
0.6600,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,8.49,
0.6650,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,5.07,
0.6700,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.07,
0.6750,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,5.07,
0.6800,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.07,
0.6850,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,6.80,
0.6900,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,8.10,
0.6950,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.230,8.96,
0.7000,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,9.73,
0.7050,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.230,5.03,
0.7100,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.230,5.19,
0.7150,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,5.07,
0.7200,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,8.88,
0.7250,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.240,8.07,
0.7300,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,9.45,
0.7350,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,9.22,
0.7400,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.260,5.08,
0.7450,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.240,5.07,
0.7500,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,5.07,
0.7550,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.140,0.250,8.51,
0.7600,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.250,12.17,
0.7650,-0.3961,-0.4071,-1.5867,4.8382,0.000,0.000,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0.150,0.250,5.08,
