t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,dt_ms
3.500,0.2120,-124.5,-1.6033,-450.8,-3.7377,2.2233,-18,-568,91.43,-48.57,0.590,0.770,8.30,3.78,124.5,30.2,20.07
3.520,0.6922,-544.8,-1.3406,-368.4,-3.7377,2.2233,-32,-445,91.43,-51.43,0.400,0.780,8.63,4.22,129.5,33.8,20.07
3.540,0.6922,-542.7,-1.3406,-366.7,-3.2839,2.1647,-65,-418,91.43,-54.29,0.320,0.750,8.49,4.43,127.4,35.5,20.07
3.560,0.6922,-541.3,-1.3406,-365.5,-3.2839,2.1647,-410,-369,88.57,-57.14,0.070,0.310,8.40,4.58,125.9,36.6,20.07
3.580,1.0830,-768.7,-1.1010,-293.6,-2.7211,2.1723,-414,-404,85.71,-57.14,0.120,0.070,7.92,4.58,118.9,36.7,20.08
3.600,1.0830,-763.7,-1.1010,-293.6,-2.7211,2.1723,-504,-358,82.86,-60.00,0.560,0.080,7.60,4.58,113.9,36.7,20.07
3.620,1.4440,-976.9,-0.8953,36.7,-2.7211,2.1723,-704,-302,80.00,-62.86,0.530,0.270,7.36,4.59,110.5,36.7,20.08
3.640,1.4440,-979.0,-0.8953,34.8,-2.0672,2.2277,-672,-319,77.14,-62.86,0.170,0.620,7.51,4.35,112.6,34.8,20.07
3.660,1.4440,-980.5,-0.8953,33.5,-2.0672,2.2277,-821,-43,68.57,-62.86,0.220,0.350,7.60,4.19,114.1,33.5,20.08
3.680,1.8028,-1188.7,-0.7193,30.4,-1.3814,2.3035,-866,-19,65.71,-62.86,0.120,0.550,7.14,3.80,107.0,30.4,20.08
3.700,1.8028,-1183.8,-0.7193,28.3,-1.3814,2.3035,-890,-1,60.00,-62.86,0.040,0.550,6.81,3.54,102.1,28.3,20.07
3.720,2.0726,-1342.2,-0.6025,26.8,-1.3814,2.3035,-1098,0,54.29,-62.86,0.720,0.530,6.58,3.35,98.7,26.8,20.07
3.740,2.0726,-1330.3,-0.6025,22.5,-0.6840,2.3951,-1085,2,48.57,-62.86,0.300,0.500,5.78,2.81,86.7,22.5,20.06
3.760,2.0726,-1321.9,-0.6025,19.5,-0.6840,2.3951,-1264,2,40.00,-62.86,0.450,0.010,5.22,2.44,78.3,19.5,20.09
3.780,2.2383,-1411.9,-0.5399,15.8,-2.5374,2.2063,-1277,1,34.29,-62.86,0.490,0.400,4.59,1.98,68.9,15.8,20.08
3.800,2.2383,-1405.3,-0.5399,13.2,-2.5374,2.2063,-1245,2,25.71,-62.86,0.250,0.400,4.16,1.65,62.3,13.2,20.08
3.820,2.3689,-1479.1,-0.5193,11.4,-2.5374,2.2063,-1315,1,20.00,-62.86,0.990,0.380,3.85,1.42,57.7,11.4,20.07
3.840,2.3689,-1468.8,-0.5193,9.3,-1.8989,2.3081,-1316,1,11.43,-62.86,0.680,0.370,3.16,1.17,47.5,9.3,20.07
3.860,2.3689,-1461.6,-0.5193,7.9,-1.8989,2.3081,-1417,2,0.00,-62.86,1.200,0.340,2.69,0.98,40.3,7.9,20.07
3.880,2.3935,-1459.8,-0.5030,7.4,-1.2765,2.4553,-1419,1,-2.86,-62.86,0.880,0.330,1.58,0.92,23.7,7.4,20.07
3.900,2.3935,-1448.1,-0.5030,7.1,-1.2765,2.4553,-1423,1,-14.29,-62.86,1.240,0.330,0.80,0.88,12.0,7.1,20.07
3.920,2.2927,-1379.5,-0.4588,6.8,-1.2765,2.4553,-1431,1,-20.00,-62.86,1.070,0.310,0.26,0.85,3.9,6.8,20.07
3.940,2.2927,-1364.2,-0.4588,9.6,-0.6895,2.6371,-1436,1,-28.57,-62.86,1.220,0.290,-0.76,1.20,-11.4,9.6,20.07
3.960,2.2927,-1353.5,-0.4588,11.6,-0.6895,2.6371,-1369,2,-40.00,-62.86,1.270,0.290,-1.47,1.44,-22.1,11.6,20.07
3.980,2.0975,-1222.4,-0.3597,15.6,-0.1699,2.8330,-1364,2,-42.86,-62.86,1.310,0.280,-2.41,1.95,-36.1,15.6,20.08
4.000,2.0975,-1212.6,-0.3597,18.4,-0.1699,2.8330,-1367,2,-54.29,-62.86,1.520,0.100,-3.06,2.31,-45.9,18.4,20.07
4.020,1.8438,-1053.5,-0.2062,20.4,-0.1699,2.8330,-1269,6,-60.00,-62.86,1.220,0.230,-3.52,2.55,-52.8,20.4,20.09
4.040,1.8438,-1047.7,-0.2062,24.8,0.2826,3.0434,-1227,6,-65.71,-62.86,1.780,0.200,-3.91,3.10,-58.6,24.8,20.07
4.060,1.8438,-1043.6,-0.2062,27.8,0.2826,3.0434,-1053,7,-74.29,-62.86,1.220,0.180,-4.18,3.48,-62.7,27.8,20.07
4.080,1.5925,-895.0,0.0193,33.7,0.6068,3.2920,-1061,7,-77.14,-62.86,1.570,0.130,-4.03,4.21,-60.5,33.7,20.07
4.100,1.5925,-896.6,0.0193,37.8,0.6068,3.2920,-1045,9,-85.71,-62.86,1.810,0.090,-3.93,4.73,-59.0,37.8,20.07
4.120,1.3809,-770.6,0.3084,40.7,0.6068,3.2920,-918,14,-91.43,-62.86,1.240,0.060,-3.86,5.09,-57.9,40.7,20.07
4.140,1.3809,-769.4,0.3084,43.3,0.8300,3.5487,-912,18,-94.29,-62.86,1.590,0.020,-3.94,5.41,-59.2,43.3,20.06
4.160,1.3809,-768.5,0.3084,45.1,0.8300,3.5487,-774,25,-100.00,-62.86,1.970,0.000,-4.00,5.63,-60.0,45.1,20.07
4.180,1.3261,-736.0,0.4255,44.4,1.3589,3.5223,-764,29,-102.86,-62.86,1.580,0.040,-3.98,5.55,-59.7,44.4,20.08
4.200,1.3261,-736.3,0.4255,44.0,1.3589,3.5223,-768,50,-108.57,-62.86,1.480,0.040,-3.96,5.50,-59.4,44.0,20.07
4.220,1.3716,-763.8,0.4098,43.7,1.3589,3.5223,-733,58,-111.43,-62.86,1.890,0.010,-3.95,5.46,-59.2,43.7,20.08
4.240,1.3716,-759.4,0.4098,40.3,1.6077,3.5404,-740,57,-117.14,-62.86,2.210,0.020,-4.24,5.03,-63.6,40.3,20.08
4.260,1.3716,-756.3,0.4098,37.8,1.6077,3.5404,-774,45,-122.86,-62.86,1.760,0.070,-4.44,4.73,-66.7,37.8,20.08
4.280,1.2892,-698.2,0.4374,33.5,1.4288,3.6678,-761,39,-125.71,-62.86,1.590,0.130,-5.02,4.18,-75.4,33.5,20.07
4.300,1.2892,-692.1,0.4374,30.4,1.4288,3.6678,-760,33,-131.43,-60.00,1.920,0.170,-5.43,3.80,-81.5,30.4,20.08
4.320,1.1299,-592.2,0.5028,28.3,1.4288,3.6678,-707,27,-134.29,-60.00,2.200,0.210,-5.72,3.53,-85.7,28.3,20.07
4.340,1.1299,-583.2,0.5028,23.3,1.0927,3.7228,-678,25,-137.14,-60.00,1.920,0.230,-6.32,2.91,-94.8,23.3,20.07
4.360,1.1299,-576.9,0.5028,19.8,1.0927,3.7228,-607,20,-142.86,-60.00,1.610,0.260,-6.74,2.47,-101.1,19.8,20.08
4.380,0.8821,-414.7,0.5469,16.0,0.6515,3.7652,-589,17,-142.86,-60.00,1.900,0.290,-7.64,2.00,-114.6,16.0,20.07
4.400,0.8821,-405.2,0.5469,13.3,0.6515,3.7652,-576,14,-148.57,-60.00,2.200,0.310,-8.27,1.67,-124.0,13.3,20.07
4.420,0.5100,-175.4,0.6139,11.5,0.6515,3.7652,-462,10,-151.43,-60.00,2.420,0.340,-8.71,1.44,-130.6,11.5,20.08
4.440,0.5100,-161.7,0.6139,11.0,0.1906,3.8043,-439,8,-154.29,-60.00,2.230,0.340,-9.62,1.37,-144.3,11.0,20.08
4.460,0.5100,-152.1,0.6139,10.7,0.1906,3.8043,-225,5,-154.29,-60.00,1.690,0.360,-10.26,1.33,-153.9,10.7,20.08
4.480,-0.0341,162.1,0.6958,12.0,-0.2686,3.8728,-222,5,-154.29,-60.00,1.500,0.380,-10.81,1.50,-162.1,12.0,20.08
4.500,-0.0341,167.9,0.6958,13.0,-0.2686,3.8728,-181,6,-157.14,-60.00,1.310,0.380,-11.19,1.62,-167.9,13.0,20.07
4.520,-0.6384,553.4,0.8047,14.5,-0.2686,3.8728,12,9,-157.14,-60.00,0.600,0.390,-11.36,1.81,-170.4,14.5,20.07
4.540,-0.6384,555.2,0.8047,15.5,-0.7277,3.9420,28,7,-157.14,-60.00,0.290,0.400,-11.48,1.94,-172.1,15.5,20.08
4.560,-0.6384,556.4,0.8047,16.2,-0.7277,3.9420,372,12,-154.29,-60.00,0.070,0.410,-11.56,2.03,-173.4,16.2,20.08
4.580,-1.1665,858.1,0.9271,17.3,-0.2784,4.1192,401,11,-151.43,-60.00,0.120,0.420,-10.54,2.16,-158.1,17.3,20.07
4.600,-1.1665,847.4,0.9271,18.0,-0.2784,4.1192,492,13,-148.57,-60.00,0.460,0.440,-9.83,2.25,-147.4,18.0,20.06
4.620,-1.5246,1054.8,1.0487,333.1,-0.2784,4.1192,765,15,-145.71,-60.00,0.280,0.450,-9.33,2.31,-140.0,18.5,20.07
4.640,-1.5246,1036.4,1.0487,331.9,-0.0178,4.2385,750,19,-142.86,-60.00,0.060,0.440,-8.11,2.16,-121.6,17.2,20.06
4.660,-1.5246,1023.6,1.0487,331.0,-0.0178,4.2385,976,262,-134.29,-57.14,0.150,0.670,-7.25,2.05,-108.8,16.4,20.08
4.680,-1.7198,1116.6,1.1253,349.6,-0.1101,4.2989,982,251,-131.43,-57.14,0.430,0.820,-5.65,1.50,-84.7,12.0,20.07
4.700,-1.7198,1099.8,1.1253,346.5,-0.1101,4.2989,980,320,-122.86,-54.29,0.040,0.700,-4.53,1.12,-67.9,8.9,20.07
4.720,-1.7615,1100.4,1.1271,341.7,-0.1101,4.2989,1076,323,-117.14,-51.43,0.290,0.510,-2.90,0.45,-43.5,3.6,20.07
4.740,-1.7615,1083.3,1.1271,337.9,-0.3284,4.3077,1056,361,-111.43,-51.43,0.290,0.140,-1.76,-0.02,-26.4,-0.2,20.07
4.760,-1.7615,1071.3,1.1271,335.3,-0.3284,4.3077,1069,331,-105.71,-48.57,0.160,0.040,-0.96,-0.35,-14.5,-2.8,20.07
4.780,-1.6778,1004.7,1.0489,306.0,-0.7272,4.2480,1067,302,-100.00,-48.57,0.250,0.060,0.13,-1.09,2.0,-8.7,20.08
4.800,-1.6778,993.2,1.0489,301.9,-0.7272,4.2480,1060,350,-94.29,-45.71,0.200,0.230,0.90,-1.60,13.5,-12.8,20.07
4.820,-1.5200,889.0,0.9045,-17.8,-0.7272,4.2480,1021,303,-88.57,-42.86,0.210,0.330,1.53,-2.23,23.0,-17.8,20.07
4.840,-1.5200,882.3,0.9045,-21.3,-1.1256,4.1892,1019,351,-82.86,-42.86,0.090,0.520,1.98,-2.67,29.7,-21.3,20.07
4.860,-1.5200,877.6,0.9045,-23.8,-1.1256,4.1892,902,50,-74.29,-40.00,0.320,0.320,2.29,-2.97,34.4,-23.8,20.07
4.880,-1.3710,789.9,0.7231,-26.6,-1.4853,4.1169,891,16,-71.43,-40.00,0.170,0.510,2.18,-3.32,32.6,-26.6,20.06
4.900,-1.3710,791.2,0.7231,-28.6,-1.4853,4.1169,876,0,-65.71,-40.00,0.330,0.550,2.09,-3.57,31.4,-28.6,20.07
4.920,-1.2566,727.0,0.5365,-30.7,-1.4853,4.1169,787,-2,-62.86,-40.00,0.250,0.510,1.80,-3.84,27.0,-30.7,20.07
4.940,-1.2566,730.0,0.5365,-32.3,-1.7910,4.0267,797,-3,-57.14,-40.00,0.030,0.000,1.60,-4.03,23.9,-32.3,20.07
4.960,-1.2566,732.2,0.5365,-33.3,-1.7910,4.0267,720,-4,-51.43,-40.00,0.380,0.440,1.45,-4.17,21.8,-33.3,20.07
4.980,-1.2037,707.0,0.3340,-33.5,-2.0335,3.9064,723,-3,-51.43,-40.00,0.320,0.390,1.02,-4.19,15.3,-33.5,20.07
5.000,-1.2037,711.5,0.3340,-33.7,-2.0335,3.9064,709,-5,-45.71,-40.00,0.120,0.060,0.71,-4.21,10.7,-33.7,20.08
5.020,-1.5336,917.2,0.3213,-33.2,-2.0335,3.9064,685,-7,-40.00,-42.86,0.020,0.290,0.20,-4.16,2.9,-33.2,20.09
5.040,-1.5336,922.6,0.3213,-32.9,-2.2132,3.7556,697,-7,-37.14,-42.86,0.470,0.250,-0.16,-4.12,-2.5,-32.9,20.08
5.060,-1.5336,926.4,0.3213,-32.7,-2.2132,3.7556,866,-9,-31.43,-42.86,0.490,0.130,-0.42,-4.09,-6.3,-32.7,20.07
5.080,-2.0866,1261.9,0.4325,-32.0,-2.3146,3.6480,865,-8,-28.57,-42.86,0.010,0.190,-0.66,-4.00,-9.9,-32.0,20.07
5.100,-2.0866,1264.4,0.4325,-31.6,-2.3146,3.6480,841,-9,-20.00,-42.86,0.530,0.140,-0.83,-3.94,-12.5,-31.6,20.06
5.120,-2.4450,1469.2,0.4259,-31.2,-2.3146,3.6480,1086,-9,-17.14,-42.86,1.390,0.100,-0.15,-3.90,-2.2,-31.2,20.08
5.140,-2.4450,1462.0,0.4259,-31.0,-2.3609,3.5081,1106,-11,-11.43,-42.86,1.230,0.070,0.33,-3.87,5.0,-31.0,20.07
5.160,-2.4450,1457.0,0.4259,-30.8,-2.3609,3.5081,1330,-12,0.00,-42.86,1.990,0.030,0.67,-3.85,10.1,-30.8,20.07
5.180,-2.5192,1463.7,0.3631,-31.0,-2.3804,3.3727,1341,-12,2.86,-42.86,1.990,0.000,3.19,-3.87,47.8,-31.0,20.07
5.200,-2.5192,1437.3,0.3631,-31.1,-2.3804,3.3727,1395,-13,17.14,-42.86,2.140,0.010,4.95,-3.89,74.3,-31.1,20.07
5.220,-2.1021,1133.7,0.2220,-33.6,-2.3804,3.3727,1418,-13,20.00,-42.86,2.120,0.030,8.50,-4.20,127.5,-33.6,20.08
5.240,-2.1021,1096.4,0.2220,-35.3,-2.3735,3.2418,1432,-15,28.57,-42.86,1.840,0.060,10.99,-4.42,164.8,-35.3,20.06
5.260,-2.1021,1070.3,0.2220,-36.5,-2.3735,3.2418,1211,-17,37.14,-42.86,1.560,0.100,12.73,-4.57,190.9,-36.5,20.08
5.280,-1.1959,497.8,-0.0361,-38.7,-2.3365,3.1368,1177,-18,42.86,-42.86,0.780,0.130,14.65,-4.84,219.7,-38.7,20.06
5.300,-1.1959,477.6,-0.0361,-40.3,-2.3365,3.1368,1158,-26,51.43,-42.86,1.060,0.160,16.00,-5.03,239.9,-40.3,20.06
5.320,-0.2752,-241.0,-0.3005,-40.5,-2.3365,3.1368,640,-33,54.29,-42.86,0.340,0.160,16.06,-5.07,241.0,-40.5,20.07
5.340,-0.2752,-241.7,-0.3005,-40.7,-2.1821,3.0443,635,-46,57.14,-42.86,0.060,0.170,16.11,-5.09,241.7,-40.7,20.07
5.360,0.4089,-242.2,-0.5425,-40.9,-2.1821,3.0443,51,-65,57.14,-42.86,0.290,0.140,16.15,-5.11,242.2,-40.9,20.07
5.380,0.4089,-209.8,-0.5425,-37.7,-1.8759,2.9265,-16,-59,57.14,-42.86,0.540,0.140,13.99,-4.72,209.8,-37.7,20.07
5.400,0.4089,-187.2,-0.5425,-35.6,-1.8759,2.9265,-54,-42,57.14,-42.86,0.790,0.220,12.48,-4.44,187.2,-35.6,20.09
5.420,0.7277,-574.7,-0.7026,-29.7,-1.8759,2.9265,-154,-33,57.14,-42.86,0.730,0.270,9.20,-3.71,138.1,-29.7,20.07
5.440,0.7277,-540.3,-0.7026,-25.6,-1.4151,2.8127,-122,-29,57.14,-45.71,0.620,0.320,6.91,-3.20,103.7,-25.6,20.09
5.460,0.7449,-526.6,-0.7783,-22.8,-1.4151,2.8127,-502,-26,51.43,-45.71,0.610,0.350,5.31,-2.85,79.6,-22.8,20.08
5.480,0.7449,-497.2,-0.7783,-18.1,-0.8805,2.7180,-600,-20,51.43,-45.71,0.190,0.370,3.35,-2.26,50.2,-18.1,20.09
5.500,0.7449,-476.6,-0.7783,-14.8,-0.8805,2.7180,-643,-20,45.71,-45.71,0.120,0.400,1.97,-1.85,29.6,-14.8,20.07
5.520,0.7157,-461.2,-0.8250,-12.8,-0.8805,2.7180,-612,-17,42.86,-45.71,0.740,0.420,2.12,-1.60,31.8,-12.8,20.06
5.540,0.7157,-462.8,-0.8250,-11.4,-0.3247,2.6193,-535,-14,40.00,-45.71,0.230,0.440,2.22,-1.42,33.3,-11.4,20.08
5.560,0.9360,-596.0,-0.8862,-10.4,-0.3247,2.6193,-482,-9,37.14,-45.71,0.050,0.450,2.29,-1.30,34.4,-10.4,20.08
5.580,0.9360,-625.0,-0.8862,-11.6,0.2048,2.5450,-449,-10,34.29,-45.71,0.680,0.460,4.22,-1.44,63.4,-11.6,20.07
5.600,0.9360,-645.2,-0.8862,-12.4,0.2048,2.5450,-429,-7,31.43,-45.71,0.500,0.480,5.58,-1.55,83.6,-12.4,20.07
5.620,1.3738,-924.1,-0.9793,-14.6,0.2048,2.5450,-411,-6,28.57,-45.71,0.050,0.490,6.66,-1.82,99.8,-14.6,20.07
5.640,1.3738,-935.5,-0.9793,-16.1,0.6829,2.4769,-525,-6,25.71,-45.71,0.300,0.490,7.41,-2.01,111.2,-16.1,20.08
5.660,1.8079,-1203.9,-1.0934,-345.2,0.6829,2.4769,-671,-11,20.00,-45.71,1.030,0.520,7.94,-2.15,119.1,-17.2,20.07
5.680,1.8079,-1196.3,-1.0934,-345.2,1.0523,2.5049,-759,-7,17.14,-45.71,1.260,0.540,7.44,-2.14,111.6,-17.1,20.07
5.700,1.8079,-1191.1,-1.0934,-345.1,1.0523,2.5049,-1051,-317,8.57,-48.57,1.460,0.780,7.09,-2.14,106.3,-17.1,20.07
5.720,1.9972,-1264.7,-1.1703,-363.8,1.0523,2.5049,-1068,-312,5.71,-48.57,1.830,0.750,4.42,-1.60,66.4,-12.8,20.07
5.740,1.9972,-1236.7,-1.1703,-360.8,1.3774,2.5828,-1122,-318,-2.86,-51.43,1.730,0.780,2.56,-1.22,38.4,-9.7,20.07
5.760,1.7909,-1093.3,-1.1483,-352.1,1.3774,2.5828,-1205,-305,-11.43,-54.29,1.480,0.720,1.25,-0.95,18.8,-7.6,20.08
5.780,1.7909,-1049.9,-1.1483,-344.7,1.5987,2.7227,-1191,-353,-14.29,-54.29,1.900,0.460,-1.64,-0.03,-24.6,-0.2,20.08
5.800,1.7909,-1019.5,-1.1483,-339.6,1.5987,2.7227,-1124,-365,-25.71,-57.14,1.230,0.230,-3.67,0.62,-55.0,4.9,20.08
5.820,1.2739,-669.0,-0.9391,23.3,1.5987,2.7227,-1084,-358,-25.71,-57.14,1.260,0.000,-6.36,2.92,-95.4,23.3,20.08
5.840,1.2739,-640.7,-0.9391,36.2,1.7129,2.9022,-1088,-330,-34.29,-60.00,1.220,0.250,-8.25,4.53,-123.7,36.2,20.07
5.860,0.6454,-243.8,-0.4499,45.2,1.7129,2.9022,-809,-51,-40.00,-60.00,0.130,0.150,-9.57,5.65,-143.5,45.2,20.07
5.880,0.6454,-239.5,-0.4499,60.1,1.6668,3.1395,-773,-13,-42.86,-60.00,0.340,0.220,-9.85,7.52,-147.8,60.1,20.07
5.900,0.6454,-236.5,-0.4499,70.6,1.6668,3.1395,-384,0,-45.71,-60.00,0.520,0.200,-10.05,8.82,-150.8,70.6,20.08
5.920,0.1497,136.8,0.1353,75.2,1.6668,3.1395,-346,6,-45.71,-60.00,0.570,0.120,-9.12,9.40,-136.8,75.2,20.08
5.940,0.1497,127.0,0.1353,78.4,1.4466,3.3891,-305,11,-48.57,-60.00,0.540,0.000,-8.46,9.80,-127.0,78.4,20.07
5.960,-0.1527,120.1,0.6419,80.7,1.4466,3.3891,-12,14,-48.57,-60.00,0.090,0.040,-8.01,10.08,-120.1,80.7,20.08
5.980,-0.1527,98.2,0.6419,77.4,1.0795,3.6186,14,23,-48.57,-60.00,0.110,0.210,-6.54,9.68,-98.2,77.4,20.08
6.000,-0.1527,82.8,0.6419,75.1,1.0795,3.6186,112,30,-48.57,-60.00,0.080,0.160,-5.52,9.39,-82.8,75.1,20.08
6.020,-0.2872,66.0,1.0529,385.4,1.0795,3.6186,126,34,-48.57,-60.00,0.460,0.370,-4.40,8.69,-66.0,69.5,20.08
6.040,-0.2872,54.3,1.0529,381.5,0.6066,3.8351,200,53,-45.71,-60.00,0.790,0.390,-3.62,8.20,-54.3,65.6,20.07
6.060,-0.4602,46.1,1.3799,476.8,0.6066,3.8351,143,302,-45.71,-57.14,1.210,0.680,-3.07,7.85,-46.1,62.8,20.08
6.080,-0.4602,63.0,1.3799,471.1,0.0804,4.0684,102,300,-45.71,-57.14,1.210,0.830,-4.20,7.14,-63.0,57.1,20.07
6.100,-0.4602,74.8,1.3799,467.1,0.0804,4.0684,50,421,-45.71,-51.43,1.120,0.650,-4.99,6.64,-74.8,53.2,20.07
6.120,-0.8984,643.3,1.6296,536.0,0.0804,4.0684,51,461,-45.71,-51.43,0.920,0.270,-6.95,5.89,-104.2,47.1,20.07
6.140,-0.8984,663.9,1.6296,531.8,-0.4700,4.2741,31,428,-45.71,-48.57,0.850,0.070,-8.32,5.37,-124.8,42.9,20.06
6.160,-1.5656,1078.6,1.8076,582.3,-0.4700,4.2741,382,527,-40.00,-45.71,0.010,0.240,-9.28,5.00,-139.2,40.0,20.08
6.180,-1.5656,1094.2,1.8076,576.2,-1.0428,4.4101,460,505,-40.00,-42.86,0.590,0.450,-10.33,4.24,-154.9,33.9,20.07
6.200,-1.5656,1105.2,1.8076,571.9,-1.0428,4.4101,814,552,-31.43,-37.14,0.820,0.750,-11.05,3.71,-165.8,29.6,20.07
6.220,-2.2257,1491.3,1.8932,589.5,-1.0428,4.4101,878,546,-31.43,-37.14,0.630,0.750,-10.39,2.69,-155.9,21.6,20.08
6.240,-2.2257,1484.3,1.8932,583.8,-1.1851,4.3479,927,592,-22.86,-34.29,0.890,0.270,-9.93,1.99,-148.9,15.9,20.07
6.260,-2.6197,1715.8,1.8648,571.4,-1.1851,4.3479,1311,548,-14.29,-28.57,1.950,0.050,-9.60,1.49,-144.0,11.9,20.07
6.280,-2.6197,1678.7,1.8648,563.0,-1.3745,4.2407,1319,560,-8.57,-25.71,1.620,0.390,-7.12,0.44,-106.8,3.5,20.09
6.300,-2.6197,1652.6,1.8648,557.1,-1.3745,4.2407,1600,556,5.71,-22.86,2.140,0.630,-5.39,-0.30,-80.8,-2.4,20.07
6.320,-2.5628,1557.5,1.7240,505.6,-1.3745,4.2407,1571,572,8.57,-20.00,1.680,0.680,-1.32,-1.45,-19.8,-11.6,20.07
6.340,-2.5628,1514.8,1.7240,499.1,-1.7614,4.2032,1615,565,20.00,-17.14,2.120,0.390,1.53,-2.26,22.9,-18.1,20.08
6.360,-2.0897,1201.1,1.4574,414.7,-1.7614,4.2032,1599,505,31.43,-14.29,1.330,0.040,3.52,-2.82,52.8,-22.6,20.08
6.380,-2.0897,1161.0,1.4574,406.4,-2.2730,4.1568,1577,502,37.14,-11.43,1.310,0.160,6.19,-3.86,92.8,-30.8,20.08
6.400,-2.0897,1132.9,1.4574,400.6,-2.2730,4.1568,1369,451,48.57,-8.57,0.310,0.410,8.06,-4.58,120.9,-36.6,20.07
6.420,-1.5392,803.2,1.1126,291.2,-2.2730,4.1568,1298,420,51.43,-5.71,0.640,0.610,8.03,-5.32,120.4,-42.6,20.08
6.440,-1.5392,803.5,1.1126,287.1,-2.6794,4.0882,1210,423,60.00,-2.86,0.200,0.680,8.00,-5.84,120.0,-46.7,20.07
6.460,-1.2468,628.3,0.7489,-49.6,-2.6794,4.0882,894,324,65.71,-2.86,0.320,0.480,7.98,-6.20,119.8,-49.6,20.09
6.480,-1.2468,655.7,0.7489,-51.9,-2.9202,3.9799,874,324,68.57,0.00,0.600,0.100,6.16,-6.49,92.4,-51.9,20.09
6.500,-1.2468,674.8,0.7489,-53.5,-2.9202,3.9799,603,21,74.29,0.00,0.090,0.120,4.88,-6.69,73.2,-53.5,20.07
6.520,-1.2795,733.6,0.3836,-54.4,-2.9202,3.9799,588,-3,77.14,0.00,0.590,0.000,2.28,-6.80,34.1,-54.4,20.07
6.540,-1.2795,760.9,0.3836,-55.0,-2.9963,3.8395,560,-4,80.00,0.00,1.390,0.040,0.45,-6.87,6.8,-55.0,20.07
6.560,-1.4497,882.2,0.0330,-55.4,-2.9963,3.8395,646,-12,85.71,0.00,2.410,0.140,-0.83,-6.93,-12.4,-55.4,20.08
6.580,-1.4497,880.0,0.0330,-55.2,-2.9800,3.6675,692,-8,88.57,0.00,2.300,0.080,-0.68,-6.90,-10.2,-55.2,20.10
6.600,-1.4497,878.5,0.0330,-55.0,-2.9800,3.6675,835,-21,94.29,0.00,1.950,0.250,-0.58,-6.88,-8.6,-55.0,20.07
6.620,-1.4313,850.2,-0.3086,-53.8,-2.9003,3.4649,820,-20,97.14,0.00,2.090,0.280,0.57,-6.73,8.6,-53.8,20.07
6.640,-1.4313,838.2,-0.3086,-53.0,-2.9003,3.4649,843,-23,102.86,0.00,2.430,0.180,1.37,-6.62,20.6,-53.0,20.07
6.660,-1.2055,694.3,-0.6253,-52.4,-2.9003,3.4649,817,-26,105.71,0.00,2.150,0.320,1.93,-6.55,29.0,-52.4,20.07
6.680,-1.2055,666.8,-0.6253,-50.6,-2.7861,3.2694,844,-27,111.43,0.00,1.960,0.340,3.77,-6.33,56.6,-50.6,20.07
6.700,-1.2055,647.5,-0.6253,-49.4,-2.7861,3.2694,728,-35,117.14,0.00,2.280,0.330,5.06,-6.18,75.9,-49.4,20.08
6.720,-0.7666,357.0,-0.9097,-47.8,-2.7861,3.2694,680,-35,117.14,0.00,2.380,0.320,6.86,-5.97,103.0,-47.8,20.08
6.740,-0.7666,338.0,-0.9097,-46.6,-2.6185,3.0118,659,-33,122.86,0.00,2.070,0.320,8.13,-5.82,121.9,-46.6,20.07
6.760,-0.1950,-135.2,-1.1896,-402.6,-2.6185,3.0118,420,-35,125.71,-2.86,1.220,0.300,9.01,-5.72,135.2,-45.8,20.07
6.780,-0.1950,-145.0,-1.1896,-402.6,-2.3912,2.7291,431,-36,128.57,-2.86,1.110,0.280,9.67,-5.72,145.0,-45.7,20.08
6.800,-0.1950,-151.9,-1.1896,-402.6,-2.3912,2.7291,9,-325,128.57,-5.71,0.460,0.120,10.12,-5.71,151.9,-45.7,20.08
6.820,0.3001,-137.0,-1.4827,-490.5,-2.3912,2.7291,0,-329,128.57,-5.71,0.390,0.030,9.13,-5.71,137.0,-45.7,20.09
6.840,0.3001,-126.6,-1.4827,-490.5,-2.0966,2.3792,-25,-376,128.57,-8.57,0.200,0.090,8.44,-5.71,126.6,-45.7,20.07
6.860,0.5607,-455.8,-1.7765,-578.6,-2.0966,2.3792,-78,-472,128.57,-11.43,0.130,0.280,7.96,-5.71,119.4,-45.7,20.07
6.880,0.5607,-434.1,-1.7765,-578.9,-2.3136,2.3786,-91,-474,125.71,-14.29,0.130,0.610,6.51,-5.74,97.7,-45.9,20.07
6.900,0.5607,-418.9,-1.7765,-579.1,-2.3136,2.3786,-368,-544,122.86,-17.14,0.140,0.640,5.50,-5.77,82.5,-46.1,20.08
6.920,0.6801,-470.8,-2.0775,-669.2,-2.3136,2.3786,-395,-544,122.86,-20.00,0.230,0.380,4.18,-5.75,62.8,-46.0,20.07
6.940,0.6801,-457.0,-2.0775,-669.1,-2.2973,2.2198,-388,-552,120.00,-22.86,0.510,0.080,3.26,-5.74,49.0,-45.9,20.08
