t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
1.420,-0.3498,3.8,0.2982,6.4,-0.4521,7.4786,0,0,0.00,0.00,0.440,0.420,0.07,0.37,0.6,2.9,-4.4,3.5,20.09
1.440,-0.3519,7.9,0.3082,18.7,-0.4715,7.6122,0,0,0.00,0.00,0.450,0.390,-0.08,0.66,-0.7,5.3,-7.3,13.4,20.09
1.460,-0.3530,8.8,0.3136,20.3,-0.4715,7.6122,0,0,0.00,0.00,0.460,0.380,-0.19,0.86,-1.5,6.9,-7.2,13.3,20.09
1.480,-0.3549,8.6,0.3456,22.2,-0.4715,7.6122,1,2,0.00,0.00,0.480,0.360,-0.17,1.11,-1.3,8.9,-7.2,13.3,20.09
1.500,-0.3559,8.3,0.3629,25.6,-0.4708,7.6413,6,2,0.00,0.00,0.470,0.290,-0.15,1.28,-1.2,10.2,-7.1,15.4,20.08
1.520,-0.3551,8.1,0.4050,26.5,-0.4708,7.6413,3,3,0.00,0.00,0.490,0.270,-0.14,1.40,-1.1,11.2,-7.0,15.3,20.08
1.540,-0.3546,8.4,0.4277,30.2,-0.4753,7.6974,0,5,0.00,0.00,0.480,0.260,-0.10,1.35,-0.8,10.8,-7.7,19.4,20.07
1.560,-0.3544,8.2,0.4400,29.8,-0.4753,7.6974,-1,4,0.00,0.00,0.510,0.210,-0.07,1.31,-0.5,10.5,-7.6,19.3,20.08
1.580,-0.3583,7.7,0.4720,28.5,-0.4753,7.6974,-1,6,0.00,0.00,0.300,0.170,-0.01,1.15,-0.1,9.2,-7.6,19.2,20.08
1.600,-0.3604,6.5,0.4893,22.2,-0.4694,7.6272,-3,6,0.00,0.00,0.560,0.110,0.02,1.04,0.2,8.3,-6.7,13.9,20.07
1.620,-0.3557,6.2,0.5028,21.5,-0.4694,7.6272,-6,6,0.00,0.00,0.590,0.100,0.05,0.97,0.4,7.7,-6.6,13.8,20.08
1.640,-0.3532,-5.8,0.5100,7.8,-0.4079,7.4970,-8,3,0.00,0.00,0.600,0.090,0.40,0.47,3.2,3.8,2.6,4.0,20.08
1.660,-0.3519,-7.8,0.5139,5.1,-0.4079,7.4970,-5,5,0.00,0.00,0.630,0.070,0.65,0.13,5.2,1.0,2.6,4.0,20.07
1.680,-0.3067,-15.6,0.4806,-1.5,-0.4079,7.4970,-7,3,0.00,0.00,0.610,0.090,1.63,-0.68,13.1,-5.4,2.6,4.0,20.08
1.700,-0.2823,-30.6,0.4627,-22.6,-0.3440,7.2743,0,0,0.00,0.00,0.580,0.090,2.32,-1.25,18.5,-10.0,12.1,-12.6,20.07
1.720,-0.1661,-34.4,0.3780,-25.8,-0.3440,7.2743,2,0,0.00,0.00,0.030,0.100,2.80,-1.65,22.4,-13.2,12.0,-12.6,20.09
1.740,-0.1034,-71.5,0.3322,-58.0,-0.1324,6.9318,0,-4,0.00,0.00,0.470,0.150,3.50,-2.50,28.0,-20.0,43.5,-38.1,20.06
1.760,-0.0695,-75.3,0.3075,-62.6,-0.1324,6.9318,-3,-3,0.00,0.00,0.350,0.170,4.00,-3.09,32.0,-24.7,43.3,-37.9,20.08
1.780,0.0779,-80.8,0.1778,-71.1,-0.1324,6.9318,-23,-16,0.00,0.00,0.290,0.270,4.71,-4.18,37.7,-33.4,43.1,-37.7,20.09
1.800,0.1574,-115.3,0.1078,-102.7,0.0735,6.5880,-26,-16,0.00,0.00,0.140,0.220,5.21,-4.94,41.7,-39.5,73.6,-63.2,20.07
1.820,0.3472,-117.7,-0.0958,-106.6,0.0735,6.5880,-38,-25,0.00,0.00,0.150,0.160,5.56,-5.47,44.5,-43.8,73.2,-62.8,20.09
1.840,0.4496,-174.9,-0.2057,-155.6,0.4492,6.0214,-81,-57,0.00,0.00,0.100,0.510,5.74,-6.35,45.9,-50.8,129.0,-104.8,20.09
1.860,0.5049,-579.2,-0.2651,-160.0,0.4492,6.0214,-74,-61,-2.86,0.00,0.010,0.470,5.86,-6.96,46.9,-55.7,128.3,-104.3,20.08
1.880,0.6716,-711.2,-0.5036,-166.9,0.4492,6.0214,-108,-81,-2.86,0.00,0.140,0.570,5.78,-7.89,46.3,-63.2,127.7,-103.8,20.08
1.900,0.7616,-846.4,-0.6324,-212.4,0.8796,5.4747,-496,-122,-5.71,0.00,0.370,0.450,5.73,-8.55,45.8,-68.4,191.3,-144.0,20.07
1.920,0.9393,-987.2,-0.9422,-215.4,0.8796,5.4747,-572,-162,-11.43,-2.86,0.770,0.220,5.69,-9.00,45.5,-72.0,190.3,-143.3,20.07
1.940,1.0352,-1126.5,-1.1095,-702.4,1.3029,4.9628,-695,-224,-11.43,-2.86,1.250,0.060,5.73,-9.73,45.8,-77.8,252.5,-180.8,20.07
1.960,1.0870,-1166.9,-1.1999,-741.7,1.3029,4.9628,-818,-197,-20.00,-5.71,1.210,0.130,5.75,-10.23,46.0,-81.9,251.3,-179.9,20.07
1.980,1.2176,-1257.7,-1.5096,-867.3,1.3029,4.9628,-972,-518,-22.86,-5.71,2.070,0.790,4.20,-10.55,33.6,-84.4,250.0,-179.0,20.07
2.000,1.2882,-1368.3,-1.6769,-972.0,1.7331,4.4679,-1043,-609,-28.57,-11.43,2.160,0.160,3.11,-10.78,24.8,-86.2,313.0,-215.0,20.07
2.020,1.2865,-1359.4,-2.0147,-1107.3,1.7331,4.4679,-1182,-783,-37.14,-17.14,1.790,0.900,2.34,-10.94,18.7,-87.5,311.4,-214.0,20.09
2.040,1.2857,-1414.9,-2.1971,-1211.7,2.2481,4.0018,-1286,-909,-42.86,-20.00,2.050,0.700,-0.04,-10.64,-0.3,-85.1,386.7,-247.7,20.07
2.060,1.2852,-1399.3,-2.2956,-1248.2,2.2481,4.0018,-1331,-1041,-54.29,-28.57,1.750,0.290,-1.71,-10.44,-13.7,-83.5,384.8,-246.4,20.08
2.080,1.1232,-1333.5,-2.5731,-1385.0,2.8069,3.5956,-1397,-1137,-57.14,-31.43,1.590,1.030,-3.91,-10.03,-31.3,-80.2,466.3,-275.5,20.09
2.100,1.0357,-1248.8,-2.7230,-1441.2,2.8069,3.5956,-1424,-1199,-68.57,-42.86,1.310,0.360,-5.46,-9.74,-43.7,-77.9,463.9,-274.1,20.07
2.120,0.7742,-1028.7,-3.0066,-1551.7,2.8069,3.5956,-1374,-1372,-74.29,-48.57,0.920,0.630,-6.54,-9.54,-52.3,-76.3,461.6,-272.8,20.08
2.140,0.6330,-736.8,-3.1598,-1560.8,1.6484,4.2464,-1305,-1397,-82.86,-54.29,1.090,0.660,-7.00,-9.26,-56.0,-74.1,286.4,-222.8,20.06
2.160,0.5568,-671.9,-3.2425,-1591.3,1.6484,4.2464,-1093,-1522,-91.43,-68.57,0.510,0.420,-7.31,-9.07,-58.5,-72.5,285.0,-221.7,20.08
2.180,0.3469,-273.1,-3.4726,-1692.7,1.9214,4.0369,-906,-1513,-94.29,-71.43,0.600,0.570,-6.40,-8.43,-51.2,-67.4,324.3,-236.3,20.09
2.200,0.2336,-276.6,-3.5969,-1737.7,1.9214,4.0369,-723,-1573,-100.00,-85.71,0.960,0.410,-5.75,-7.98,-46.0,-63.9,322.7,-235.1,20.07
2.220,0.0961,-278.6,-3.8122,-1820.1,1.9214,4.0369,-359,-1688,-100.00,-91.43,0.210,0.390,-5.30,-7.67,-42.4,-61.3,321.0,-233.9,20.08
2.240,0.0219,-347.3,-3.9285,-1883.8,2.3069,3.6674,-337,-1714,-102.86,-100.00,0.330,0.520,-3.71,-6.51,-29.7,-52.1,377.0,-260.3,20.18
2.260,-0.0182,-354.3,-3.9913,-1901.1,2.3069,3.6674,-258,-1783,-105.71,-117.14,0.600,0.590,-2.60,-5.70,-20.8,-45.6,375.1,-259.0,20.11
2.280,-0.0054,-387.3,-4.0622,-1930.4,2.4270,3.3357,-298,-1864,-105.71,-120.00,1.240,1.230,-0.48,-2.88,-3.8,-23.0,391.1,-282.5,20.10
2.300,0.0015,-397.3,-4.1005,-1928.5,2.4270,3.3357,-288,-1866,-108.57,-134.29,1.720,1.020,1.01,-0.91,8.1,-7.3,389.2,-281.1,20.07
2.320,0.0827,-403.6,-3.9465,-1854.5,2.4270,3.3357,-336,-1886,-108.57,-142.86,2.300,1.120,2.05,0.47,16.4,3.8,387.2,-279.6,20.07
2.340,0.1266,-405.9,-3.8633,-1805.8,2.4555,3.0163,-346,-1908,-111.43,-154.29,2.290,1.020,2.04,5.20,16.3,41.6,389.6,-302.1,20.07
2.360,0.1503,-403.9,-3.8184,-1759.9,2.4555,3.0163,-373,-1866,-114.29,-168.57,2.370,0.660,2.03,8.51,16.3,68.1,387.6,-300.6,20.08
2.380,0.1956,-396.8,-3.3692,-1544.1,2.4555,3.0163,-395,-1797,-117.14,-174.29,2.240,0.740,1.39,12.84,11.1,102.7,385.7,-299.1,20.10
2.400,0.2200,-382.7,-3.1267,-1445.7,2.3984,2.6895,-403,-1790,-117.14,-185.71,1.870,0.440,0.94,15.87,7.5,126.9,375.2,-322.0,20.07
2.420,0.2081,-378.3,-2.4461,-1154.9,2.3984,2.6895,-391,-1596,-120.00,-197.14,1.670,0.310,0.62,17.99,5.0,143.9,373.3,-320.4,20.07
2.440,0.2016,-347.7,-2.0786,-1011.8,2.2588,2.3989,-378,-1481,-122.86,-202.86,1.750,0.510,-0.37,20.01,-3.0,160.1,350.6,-340.4,20.09
2.460,0.1981,-340.4,-1.8802,-919.4,2.2588,2.3989,-371,-1229,-125.71,-214.29,2.020,0.260,-1.06,21.43,-8.5,171.4,348.9,-338.7,20.08
2.480,0.1074,-309.3,-1.2105,-669.3,2.1385,2.0822,-349,-1124,-125.71,-217.14,2.250,0.000,-2.49,21.95,-19.9,175.6,329.2,-360.7,20.07
2.500,0.0585,-299.6,-0.8489,-180.4,2.1385,2.0822,-343,-961,-128.57,-222.86,2.270,0.680,-3.49,22.31,-27.9,178.5,327.5,-358.9,20.07
2.520,-0.1144,-292.4,-0.1422,-176.5,2.1385,2.0822,-309,-720,-131.43,-228.57,2.190,0.090,-4.19,22.57,-33.5,180.6,325.9,-357.1,20.09
2.540,-0.2077,-255.8,0.2394,-206.2,1.9448,1.7596,-329,-258,-131.43,-228.57,2.070,0.140,-4.95,21.64,-39.6,173.1,295.4,-379.4,20.09
2.560,-0.2581,-250.1,0.4455,-209.6,1.9448,1.7596,-314,-198,-134.29,-231.43,1.540,0.020,-5.48,20.99,-43.8,167.9,293.9,-377.5,20.08
2.580,-0.4516,-243.8,0.9804,-221.2,1.9448,1.7596,-278,-222,-137.14,-231.43,1.300,0.230,-6.08,19.29,-48.7,154.3,292.4,-375.6,20.08
2.600,-0.5560,248.7,1.2692,254.2,1.6581,1.4302,-276,-260,-137.14,-234.29,1.090,0.230,-6.51,18.10,-52.1,144.8,248.2,-398.3,20.07
2.620,-0.7730,425.9,1.7421,438.7,1.6581,1.4302,-246,-242,-140.00,-234.29,1.230,0.470,-6.80,17.27,-54.4,138.2,246.9,-396.3,20.07
2.640,-0.8902,562.3,1.9974,501.5,1.3770,1.1003,118,119,-140.00,-234.29,0.490,0.100,-6.74,15.18,-54.0,121.4,203.7,-418.9,20.09
2.660,-0.9534,613.6,2.1353,547.0,1.3770,1.1003,186,269,-137.14,-231.43,0.020,0.230,-6.70,13.71,-53.6,109.7,202.7,-416.8,20.07
2.680,-1.1268,747.5,2.4060,634.4,1.3770,1.1003,262,349,-137.14,-231.43,0.620,0.570,-5.97,10.84,-47.7,86.7,201.7,-414.8,20.07
2.700,-1.2205,861.9,2.5522,654.8,1.0914,0.7782,438,443,-134.29,-228.57,0.400,0.610,-5.45,8.83,-43.6,70.7,158.1,-436.7,20.07
2.720,-1.3422,957.2,2.6815,697.5,1.0914,0.7782,608,552,-128.57,-225.71,0.170,0.690,-5.09,7.42,-40.7,59.4,157.3,-434.5,20.09
2.740,-1.4079,1049.4,2.7513,679.9,0.7599,0.4646,731,610,-125.71,-222.86,0.040,0.180,-3.77,4.39,-30.1,35.1,107.0,-455.8,20.09
2.760,-1.4434,1070.9,2.7891,680.3,0.7599,0.4646,878,653,-120.00,-217.14,0.420,0.000,-2.84,2.27,-22.7,18.1,106.5,-453.5,20.07
2.780,-1.4505,1112.8,2.7033,604.9,0.4306,0.2450,965,642,-117.14,-214.29,0.680,0.370,-1.15,-1.10,-9.2,-8.8,56.8,-467.6,20.08
2.800,-1.4544,1106.7,2.6569,569.9,0.4306,0.2450,1027,675,-108.57,-208.57,0.010,0.670,0.04,-3.45,0.3,-27.6,56.5,-465.3,20.08
2.820,-1.3763,1037.9,2.3867,450.9,0.4306,0.2450,1130,606,-102.86,-205.71,0.250,0.430,0.86,-5.10,6.9,-40.8,56.2,-462.9,20.07
2.840,-1.3341,1050.4,2.2408,360.6,0.0682,0.0644,1135,582,-97.14,-202.86,0.220,0.040,1.88,-7.70,15.0,-61.6,1.9,-474.1,20.08
2.860,-1.3114,1026.5,2.1621,316.9,0.0682,0.0644,1092,478,-88.57,-200.00,0.310,0.040,2.59,-9.52,20.7,-76.2,1.9,-471.7,20.07
2.880,-1.2028,938.4,1.7760,147.2,0.0682,0.0644,1102,419,-85.71,-200.00,0.100,0.060,2.75,-11.73,22.0,-93.9,1.9,-469.4,20.08
2.900,-1.1442,507.1,1.5676,2.1,2.6376,-0.6281,1054,380,-80.00,-197.14,0.050,0.400,2.87,-13.28,22.9,-106.3,385.3,-518.7,20.08
2.920,-1.0519,434.6,1.0538,-209.5,2.6376,-0.6281,945,157,-71.43,-194.29,0.360,0.530,2.95,-14.37,23.6,-114.9,383.4,-516.1,20.08
2.940,-1.0021,470.1,0.7764,-654.8,2.1782,-0.8462,552,60,-68.57,-194.29,0.330,0.150,2.33,-15.63,18.7,-125.0,312.9,-529.8,20.09
2.960,-0.9752,453.6,0.6265,-659.3,2.1782,-0.8462,522,-80,-65.71,-194.29,0.010,0.010,1.90,-16.51,15.2,-132.1,311.4,-527.2,20.06
2.980,-0.9584,452.4,0.1057,-664.5,2.1782,-0.8462,554,-387,-62.86,-197.14,0.360,0.470,0.56,-17.50,4.5,-140.0,309.8,-524.5,20.09
3.000,-0.9493,535.4,-0.1755,-680.7,1.6342,-1.0242,466,-502,-60.00,-200.00,0.300,0.190,-0.38,-18.19,-3.0,-145.5,227.1,-535.2,20.08
3.020,-1.0358,611.1,-0.7890,-681.9,1.6342,-1.0242,407,-587,-57.14,-205.71,0.300,0.670,-1.04,-18.68,-8.3,-149.4,225.9,-532.5,20.08
3.040,-1.0826,723.5,-1.1203,-1145.0,1.2139,-1.2027,416,-592,-57.14,-205.71,0.160,0.600,-2.44,-19.22,-19.5,-153.7,162.1,-543.2,20.09
3.060,-1.1078,752.4,-1.2992,-1216.9,1.2139,-1.2027,535,-627,-51.43,-211.43,0.450,0.110,-3.42,-19.60,-27.4,-156.8,161.2,-540.4,20.07
3.080,-1.2469,869.4,-1.8692,-1441.4,1.2139,-1.2027,622,-1073,-48.57,-214.29,0.760,0.690,-4.04,-19.49,-32.3,-155.9,160.4,-537.7,20.10
