t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.5750,-0.0512,-0.5949,-1.8067,4.8765,0.000,0.000,-0.015,0.102,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.380,7.05,
0.5800,-0.0512,-0.5949,-1.8067,4.8765,0.000,0.000,-0.009,0.106,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.400,5.07,
0.5850,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.006,0.108,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.410,6.48,
0.5900,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.048,0.065,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.420,8.40,
0.5950,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.074,0.039,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.120,0.400,8.55,
0.6000,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.089,0.023,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.140,0.410,5.08,
0.6050,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.098,0.014,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.410,5.64,
0.6100,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.104,0.008,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.140,0.400,5.08,
0.6150,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.107,0.005,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.120,0.380,6.66,
0.6200,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.109,0.003,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.400,5.64,
0.6250,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.110,0.002,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.120,0.430,5.08,
0.6300,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.066,0.001,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.140,0.430,8.91,
0.6350,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.040,0.001,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.120,0.400,9.40,
0.6400,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.024,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.400,5.07,
0.6450,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.014,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.140,0.390,5.19,
0.6500,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.009,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.430,5.08,
0.6550,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.005,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.400,6.78,
0.6600,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.003,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.400,6.57,
0.6650,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,-0.002,0.000,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.380,7.92,
0.6700,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,0.044,0.045,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.390,5.08,
0.6750,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,0.071,0.072,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.390,7.29,
0.6800,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,0.087,0.088,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.380,5.08,
0.6850,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,0.097,0.097,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.060,5.62,
0.6900,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,0.103,0.103,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.380,5.07,
0.6950,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,0.107,0.107,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.380,6.32,
0.7000,-0.0512,-0.5949,-1.8141,4.9182,0.000,0.000,0.109,0.109,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.120,0.370,5.06,
0.7050,-0.0512,-0.5949,-1.8131,4.8776,0.000,0.000,0.110,0.110,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.390,5.07,
0.7100,-0.0512,-0.5949,-1.8131,4.8776,0.000,0.000,0.021,0.111,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.390,8.43,
0.7150,-0.0512,-0.5949,-1.8131,4.8776,0.000,0.000,-0.032,0.111,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.390,8.49,
0.7200,-0.0512,-0.5949,-1.8131,4.8776,0.000,0.000,-0.064,0.111,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.370,5.07,
0.7250,-0.0512,-0.5949,-1.8131,4.8776,0.000,0.000,-0.083,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.370,5.95,
0.7300,-0.0512,-0.5949,-1.8131,4.8776,0.000,0.000,-0.095,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.120,0.370,5.06,
0.7350,-0.0512,-0.5949,-1.8131,4.8776,0.000,0.000,-0.102,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.140,0.380,5.41,
0.7400,-0.0512,-0.5949,-1.8131,4.8776,0.000,0.000,-0.106,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.140,0.380,5.07,
0.7450,-0.0512,-0.5949,-1.8166,4.8715,0.000,0.000,-0.108,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.390,6.22,
0.7500,-0.0512,-0.5949,-1.8166,4.8715,0.000,0.000,-0.110,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.380,8.93,
0.7550,-0.0512,-0.5949,-1.8166,4.8715,0.000,0.000,-0.111,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.120,0.390,8.13,
0.7600,-0.0512,-0.5949,-1.8166,4.8715,0.000,0.000,-0.111,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.380,5.07,
0.7650,-0.0512,-0.5949,-1.8166,4.8715,0.000,0.000,-0.111,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.370,5.59,
0.7700,-0.0512,-0.5949,-1.8166,4.8715,0.000,0.000,-0.112,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.390,5.06,
0.7750,-0.0512,-0.5949,-1.8166,4.8715,0.000,0.000,-0.112,0.112,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.130,0.370,5.88,
