t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,dt_ms
18.400,-0.8780,601.5,0.6519,31.0,4.1666,2.3786,399,29,-157.14,-148.57,0.010,0.130,-4.98,3.88,-74.7,31.0,20.07
18.420,-0.8780,600.7,0.6519,26.3,3.7969,2.4220,391,27,-154.29,-148.57,0.130,0.110,-4.93,3.28,-74.0,26.3,20.07
18.440,-1.0834,723.5,0.7290,23.0,3.7969,2.4220,517,21,-151.43,-148.57,0.240,0.100,-4.90,2.87,-73.4,23.0,20.08
18.460,-1.0834,718.5,0.7290,17.7,3.4299,2.4866,542,18,-148.57,-148.57,0.110,0.110,-4.57,2.21,-68.5,17.7,20.09
18.480,-1.0834,715.1,0.7290,14.0,3.4299,2.4866,658,17,-142.86,-148.57,0.300,0.050,-4.34,1.75,-65.1,14.0,20.08
18.500,-1.2134,780.7,0.7413,8.4,3.4299,2.4866,656,15,-142.86,-148.57,0.130,0.060,-3.51,1.06,-52.6,8.4,20.09
18.520,-1.2134,771.9,0.7413,4.6,3.0483,2.5544,683,11,-137.14,-148.57,0.220,0.050,-2.93,0.57,-43.9,4.6,20.09
18.540,-1.2551,790.8,0.6988,1.9,3.0483,2.5544,743,10,-131.43,-148.57,0.240,0.080,-2.52,0.23,-37.8,1.9,20.07
18.560,-1.2551,780.0,0.6988,-2.2,2.6548,2.6126,760,8,-128.57,-148.57,0.280,0.110,-1.80,-0.27,-26.9,-2.2,20.07
18.580,-1.2551,772.4,0.6988,-5.0,2.6548,2.6126,781,6,-122.86,-148.57,0.070,0.090,-1.29,-0.63,-19.4,-5.0,20.07
18.600,-1.2205,741.8,0.6273,-6.7,2.6548,2.6126,784,3,-120.00,-148.57,0.330,0.140,-0.63,-0.84,-9.5,-6.7,20.08
18.620,-1.2205,735.0,0.6273,-7.9,2.1153,2.7734,781,0,-114.29,-148.57,0.240,0.110,-0.18,-0.99,-2.6,-7.9,20.08
18.640,-1.1623,695.2,0.5814,-8.8,2.1153,2.7734,749,0,-108.57,-148.57,0.310,0.120,0.15,-1.10,2.2,-8.8,20.08
18.660,-1.1623,692.8,0.5814,-7.8,1.5726,2.8906,740,0,-105.71,-148.57,0.150,0.140,0.30,-0.97,4.5,-7.8,20.09
18.680,-1.1623,691.2,0.5814,-7.0,1.5726,2.8906,699,0,-100.00,-148.57,0.250,0.160,0.41,-0.88,6.2,-7.0,20.07
18.700,-1.1296,677.9,0.5592,-4.9,1.5726,2.8906,717,0,-100.00,-148.57,0.160,0.170,-0.01,-0.62,-0.2,-4.9,20.07
18.720,-1.1296,682.4,0.5592,-3.5,1.0473,2.9621,702,-1,-94.29,-148.57,0.230,0.180,-0.31,-0.43,-4.7,-3.5,20.08
18.740,-1.1811,716.5,0.5720,-2.4,1.0473,2.9621,670,0,-88.57,-148.57,0.180,0.170,-0.52,-0.30,-7.8,-2.4,20.08
18.760,-1.1811,725.7,0.5720,-1.4,0.5857,2.9771,659,0,-85.71,-148.57,0.290,0.180,-1.14,-0.18,-17.0,-1.4,20.09
18.780,-1.1811,732.2,0.5720,-0.7,0.5857,2.9771,689,0,-80.00,-148.57,0.410,0.180,-1.57,-0.09,-23.5,-0.7,20.08
18.800,-1.3109,819.1,0.5852,-0.2,0.5857,2.9771,710,0,-80.00,-148.57,0.020,0.180,-2.17,-0.03,-32.6,-0.2,20.46
18.820,-1.3109,825.4,0.5852,0.1,0.1560,2.9783,688,0,-74.29,-148.57,0.140,0.170,-2.59,0.01,-38.9,0.1,20.11
18.840,-1.4844,934.0,0.6050,0.3,0.1560,2.9783,805,0,-68.57,-148.57,0.330,0.170,-2.89,0.04,-43.4,0.3,20.08
18.860,-1.4844,942.6,0.6050,-0.3,-0.2865,2.9412,780,0,-65.71,-148.57,0.590,0.180,-3.47,-0.04,-52.0,-0.3,20.07
18.880,-1.4844,948.7,0.6050,-0.7,-0.2865,2.9412,898,0,-60.00,-148.57,0.140,0.180,-3.87,-0.09,-58.1,-0.7,20.06
18.900,-1.7082,1089.7,0.5877,-2.1,-0.2865,2.9412,892,0,-57.14,-148.57,0.120,0.170,-4.32,-0.27,-64.8,-2.1,20.09
18.920,-1.7082,1094.4,0.5877,-3.1,-1.5804,3.3867,900,0,-51.43,-148.57,0.540,0.170,-4.64,-0.39,-69.5,-3.1,20.09
18.940,-1.9595,1248.5,0.5660,-3.8,-1.5804,3.3867,995,0,-42.86,-148.57,0.490,0.190,-4.86,-0.47,-72.8,-3.8,20.08
18.960,-1.9595,1250.8,0.5660,-2.9,-2.0514,3.3855,1020,0,-40.00,-148.57,0.550,0.180,-5.01,-0.36,-75.2,-2.9,20.08
18.980,-1.9595,1252.5,0.5660,-2.3,-2.0514,3.3855,1158,0,-28.57,-148.57,1.270,0.190,-5.12,-0.29,-76.8,-2.3,20.07
19.000,-2.1650,1362.8,0.5666,-1.9,-2.0514,3.3855,1160,0,-25.71,-148.57,1.030,0.190,-4.25,-0.24,-63.8,-1.9,20.07
19.020,-2.1650,1353.7,0.5666,-1.6,-2.5820,3.3462,1188,0,-20.00,-148.57,1.300,0.190,-3.65,-0.20,-54.7,-1.6,20.08
19.040,-2.1921,1345.5,0.5635,-2.2,-2.5820,3.3462,1319,0,-8.57,-148.57,1.580,0.180,-2.02,-0.27,-30.3,-2.2,20.08
19.060,-2.1921,1328.4,0.5635,-2.6,-3.2021,3.3488,1312,0,-2.86,-148.57,1.420,0.190,-0.88,-0.33,-13.1,-2.6,20.09
19.080,-2.1921,1316.4,0.5635,-2.9,-3.2021,3.3488,1329,0,5.71,-148.57,1.790,0.180,-0.08,-0.36,-1.1,-2.9,20.09
19.100,-2.0309,1200.2,0.5348,-4.7,-3.2021,3.3488,1335,0,11.43,-148.57,1.090,0.200,1.22,-0.59,18.3,-4.7,20.07
19.120,-2.0309,1186.6,0.5348,-6.0,-2.3310,3.4113,1346,0,20.00,-148.57,1.510,0.190,2.13,-0.75,32.0,-6.0,20.08
19.140,-1.7981,1047.4,0.4618,-8.2,-2.3310,3.4113,1271,0,28.57,-148.57,0.700,0.220,2.10,-1.03,31.4,-8.2,20.11
19.160,-1.7981,1047.8,0.4618,-9.8,-2.8800,3.3849,1264,0,34.29,-148.57,0.720,0.220,2.07,-1.22,31.1,-9.8,20.07
19.180,-1.7981,1048.0,0.4618,-10.9,-2.8800,3.3849,1111,0,42.86,-148.57,0.540,0.240,2.05,-1.36,30.8,-10.9,20.07
19.200,-1.7331,1034.9,0.3737,-10.8,-2.8800,3.3849,1051,-1,45.71,-148.57,0.320,0.250,0.33,-1.35,5.0,-10.8,20.08
19.220,-1.7331,1053.0,0.3737,-10.8,-3.7969,3.2813,1020,-1,51.43,-148.57,0.980,0.270,-0.88,-1.35,-13.1,-10.8,20.10
19.240,-1.9362,1197.1,0.3175,-8.6,-3.7969,3.2813,988,-2,60.00,-148.57,1.290,0.270,-2.36,-1.08,-35.4,-8.6,20.08
19.260,-1.9362,1212.7,0.3175,-7.1,-4.7168,3.2330,1001,-2,62.86,-148.57,1.360,0.300,-3.40,-0.89,-51.0,-7.1,20.09
19.280,-1.9362,1223.6,0.3175,-6.1,-4.7168,3.2330,1125,-3,71.43,-148.57,2.150,0.300,-4.12,-0.76,-61.9,-6.1,20.08
19.300,-2.2096,1390.2,0.2993,-6.4,-4.7168,3.2330,1144,-2,77.14,-148.57,1.820,0.290,-4.30,-0.80,-64.5,-6.4,20.09
19.320,-2.2096,1392.0,0.2993,-6.6,-5.5985,3.1212,1179,0,82.86,-148.57,1.960,0.290,-4.42,-0.83,-66.3,-6.6,20.08
19.340,-2.4336,1522.7,0.2388,-11.6,-5.5985,3.1212,1346,0,94.29,-148.57,2.260,0.310,-4.17,-1.45,-62.5,-11.6,20.09
19.360,-2.4336,1520.0,0.2388,-15.1,-6.3678,2.9799,1333,0,100.00,-148.57,2.000,0.320,-3.99,-1.89,-59.9,-15.1,20.08
19.380,-2.4336,1518.2,0.2388,-17.6,-6.3678,2.9799,1497,-4,111.43,-148.57,2.420,0.310,-3.87,-2.20,-58.0,-17.6,20.07
19.400,-2.5787,1593.9,0.0926,-22.0,-6.3678,2.9799,1487,-6,114.29,-148.57,1.980,0.350,-3.11,-2.75,-46.7,-22.0,20.07
19.420,-2.5787,1585.9,0.0926,-25.0,-6.9555,2.7796,1495,-6,125.71,-148.57,2.580,0.280,-2.58,-3.13,-38.7,-25.0,20.09
19.440,-2.6486,1615.8,-0.1189,-32.3,-6.9555,2.7796,1559,-6,137.14,-148.57,2.310,0.390,-1.77,-4.04,-26.6,-32.3,20.08
19.460,-2.6486,1607.3,-0.1189,-37.4,-7.4052,2.5421,1576,-10,142.86,-148.57,2.860,0.450,-1.21,-4.67,-18.1,-37.4,20.08
19.480,-2.6486,1601.4,-0.1189,-40.9,-7.4052,2.5421,1626,-13,154.29,-148.57,2.360,0.490,-0.81,-5.12,-12.2,-40.9,20.08
19.500,-2.6491,-8.6,-0.4028,-44.8,-7.4052,2.5421,1603,-17,160.00,-148.57,2.490,0.540,-0.06,-5.60,-1.0,-44.8,20.08
19.520,-2.6491,-20.0,-0.4028,-47.5,-7.6151,2.2669,1606,-17,171.43,-148.57,2.150,0.560,0.46,-5.93,6.9,-47.5,20.08
19.540,-2.5828,-42.9,-0.7034,-48.3,-7.6151,2.2669,252,-25,171.43,-148.57,1.580,0.590,0.93,-6.03,13.9,-48.3,20.07
19.560,-2.5828,-42.9,-0.7034,-48.8,-7.7732,1.9808,170,-22,174.29,-148.57,2.060,0.620,1.25,-6.10,18.8,-48.8,20.07
19.580,-2.5828,-48.6,-0.7034,-49.2,-7.7732,1.9808,56,-32,174.29,-148.57,1.880,0.650,1.48,-6.15,22.2,-49.2,20.07
19.600,-2.5326,-48.6,-0.9935,-50.0,-7.7732,1.9808,33,-27,174.29,-148.57,1.930,0.670,1.07,-6.25,16.1,-50.0,20.08
19.620,-2.5326,-48.6,-0.9935,-50.6,-7.7460,1.7000,1,-30,174.29,-148.57,1.880,0.680,0.78,-6.32,11.7,-50.6,20.07
19.640,-2.5610,-48.6,-1.2814,-434.1,-7.7460,1.7000,-12,-26,174.29,-151.43,1.810,0.700,0.75,-6.21,11.2,-49.7,20.07
19.660,-2.5610,-48.6,-1.2814,2.9,-7.5785,1.3711,-23,-25,174.29,-151.43,1.780,0.710,0.73,-6.12,10.9,-49.0,20.07
19.680,-2.5610,-48.6,-1.2814,2.9,-7.5785,1.3711,-27,-363,174.29,-154.29,1.800,0.750,0.71,-6.07,10.6,-48.5,20.06
19.700,-2.5591,-48.6,-1.5424,8.6,-7.5785,1.3711,-27,-59,174.29,-154.29,1.760,0.260,1.24,-5.86,18.5,-46.9,20.09
19.720,-2.5591,-48.6,-1.5424,8.6,-7.4334,1.0440,-28,-29,174.29,-154.29,1.740,0.160,1.60,-5.71,24.0,-45.7,20.09
19.740,-2.4292,-48.6,-1.8032,8.6,-7.4334,1.0440,-31,-10,174.29,-154.29,1.700,0.170,2.70,-5.95,40.5,-47.6,20.07
19.760,-2.4292,-48.6,-1.8032,8.6,-7.1375,0.7152,-32,-3,174.29,-154.29,1.680,0.150,3.47,-6.11,52.0,-48.9,20.07
19.780,-2.1622,-48.6,-2.1188,8.6,-7.1375,0.7152,-26,0,171.43,-154.29,1.580,0.140,4.01,-6.22,60.1,-49.8,20.08
19.800,-2.1622,-42.9,-2.1188,8.6,-7.1375,0.7152,-25,0,171.43,-154.29,1.490,0.140,5.15,-6.71,77.3,-53.7,20.09
19.820,-2.1622,-42.9,-2.1188,8.6,-6.8487,0.2906,-20,0,171.43,-154.29,1.390,0.130,5.96,-7.04,89.4,-56.4,20.09
19.840,-1.8135,-42.9,-2.4982,8.6,-6.8487,0.2906,-19,0,171.43,-154.29,1.280,0.110,6.29,-7.42,94.3,-59.3,20.09
19.860,-1.8135,-42.9,-2.4982,8.6,-6.4639,-0.0185,-24,0,171.43,-154.29,1.240,0.100,6.51,-7.68,97.7,-61.4,20.08
19.880,-1.4757,-42.9,-2.9007,8.6,-6.4639,-0.0185,-34,1,171.43,-154.29,1.260,0.090,6.68,-7.86,100.1,-62.9,20.08
19.900,-1.4757,-42.9,-2.9007,8.6,-6.0295,-0.3885,-39,1,171.43,-154.29,1.260,0.080,6.85,-7.95,102.8,-63.6,20.09
19.920,-1.4757,-42.9,-2.9007,8.6,-6.0295,-0.3885,-49,1,171.43,-154.29,1.280,0.080,6.98,-8.02,104.7,-64.1,20.09
19.940,-1.1570,-42.9,-3.2780,8.6,-6.0295,-0.3885,-55,1,171.43,-154.29,1.350,0.030,7.20,-7.76,108.0,-62.1,20.07
19.960,-1.1570,-42.9,-3.2780,8.6,-5.5647,-0.7026,-53,0,171.43,-154.29,1.410,0.050,7.36,-7.58,110.4,-60.6,20.07
19.980,-0.7824,-42.9,-3.6107,8.6,-5.5647,-0.7026,-43,1,171.43,-154.29,1.440,0.040,7.47,-7.45,112.0,-59.6,20.07
20.000,-0.7824,-42.9,-3.6107,8.6,-5.5647,-0.7026,-38,1,171.43,-154.29,1.390,0.040,8.01,-7.13,120.2,-57.1,20.07
20.020,-0.7824,-42.9,-3.6107,8.6,-5.1417,-0.9794,-31,0,171.43,-154.29,1.330,0.020,8.40,-6.91,125.9,-55.2,20.07
20.040,-0.3497,-131.5,-3.9058,8.6,-5.1417,-0.9794,-24,0,171.43,-154.29,1.220,0.010,8.76,-6.51,131.5,-52.1,20.08
20.060,-0.3497,-135.3,-3.9058,8.6,-7.0551,-0.2809,-22,1,168.57,-154.29,1.100,0.000,9.02,-6.24,135.3,-49.9,20.08
20.080,0.1019,-138.0,-4.1837,8.6,-7.0551,-0.2809,-76,2,168.57,-154.29,0.900,0.000,9.20,-6.04,138.0,-48.4,20.08
20.100,0.1019,-137.4,-4.1837,8.6,-6.3017,-0.6966,-87,1,168.57,-154.29,0.780,0.010,9.16,-6.01,137.4,-48.1,20.08
20.120,0.1019,-137.0,-4.1837,8.6,-6.3017,-0.6966,-118,1,168.57,-154.29,0.690,0.020,9.13,-5.99,137.0,-47.9,20.07
20.140,0.5110,-438.2,-4.4620,8.6,-6.3017,-0.6966,-147,1,168.57,-154.29,0.730,0.030,8.78,-5.94,131.6,-47.5,20.07
20.160,0.5110,-434.5,-4.4620,8.6,-5.5630,-1.2030,-135,2,165.71,-154.29,0.640,0.040,8.53,-5.90,127.9,-47.2,20.07
20.180,0.8550,-638.3,-4.7300,8.6,-5.5630,-1.2030,-382,1,162.86,-154.29,0.080,0.050,8.35,-5.88,125.3,-47.0,20.07
20.200,0.8550,-629.9,-4.7300,8.6,-4.7656,-1.5687,-388,1,162.86,-154.29,0.090,0.000,7.79,-5.59,116.9,-44.7,20.08
20.220,0.8550,-624.1,-4.7300,8.6,-4.7656,-1.5687,-532,2,160.00,-154.29,0.020,0.060,7.40,-5.39,111.0,-43.1,20.07
20.240,1.1207,-768.3,-4.9476,8.6,-4.7656,-1.5687,-592,2,157.14,-154.29,0.370,0.070,6.39,-4.98,95.9,-39.9,20.07
20.260,1.1207,-757.6,-4.9476,8.6,-4.0222,-1.9781,-602,2,151.43,-154.29,0.590,0.090,5.68,-4.70,85.2,-37.6,20.07
20.280,1.2718,-840.9,-5.1209,8.6,-4.0222,-1.9781,-706,2,148.57,-154.29,0.150,0.100,5.19,-4.50,77.8,-36.0,20.07
20.300,1.2718,-830.1,-5.1209,8.6,-3.3240,-2.2898,-718,3,145.71,-154.29,0.210,0.100,4.47,-4.09,67.0,-32.7,20.07
20.320,1.2718,-822.6,-5.1209,8.6,-3.3240,-2.2898,-788,2,140.00,-154.29,0.030,0.110,3.97,-3.80,59.5,-30.4,20.09
20.340,1.3729,-872.0,-5.2455,8.6,-3.3240,-2.2898,-809,2,134.29,-154.29,0.430,0.120,3.21,-3.26,48.2,-26.1,20.06
20.360,1.3729,-864.1,-5.2455,8.6,-2.6296,-2.5239,-806,0,131.43,-154.29,0.090,0.130,2.69,-2.89,40.3,-23.1,20.09
20.380,1.4316,-893.7,-5.3278,8.6,-2.6296,-2.5239,-843,3,125.71,-154.29,0.200,0.140,2.32,-2.63,34.8,-21.0,20.07
20.400,1.4316,-891.3,-5.3278,8.6,-1.9418,-2.7003,-844,4,120.00,-154.29,0.190,0.150,2.16,-2.24,32.4,-17.9,20.09
20.420,1.4316,-889.7,-5.3278,8.6,-1.9418,-2.7003,-883,3,114.29,-154.29,0.280,0.150,2.05,-1.97,30.7,-15.8,20.09
20.440,1.4983,-930.1,-5.3658,8.6,-1.9418,-2.7003,-888,2,111.43,-154.29,0.210,0.150,2.07,-1.45,31.1,-11.6,20.09
20.460,1.4983,-930.3,-5.3658,8.6,-1.4290,-2.7477,-867,2,105.71,-154.29,0.100,0.170,2.09,-1.08,31.3,-8.6,20.07
20.480,1.6093,-997.1,-5.3676,8.6,-1.4290,-2.7477,-914,2,100.00,-154.29,0.310,0.170,2.10,-0.82,31.5,-6.6,20.09
20.500,1.6093,-1001.2,-5.3676,8.6,-1.4290,-2.7477,-916,2,94.29,-154.29,0.110,0.020,2.38,-0.58,35.6,-4.6,20.07
20.520,1.6093,-1004.1,-5.3676,8.6,-0.8985,-2.7753,-960,3,91.43,-154.29,0.360,0.120,2.57,-0.40,38.5,-3.2,20.09
20.540,1.7729,-1110.3,-5.3460,8.6,-0.8985,-2.7753,-976,3,82.86,-154.29,0.150,0.180,3.11,-0.05,46.6,-0.4,20.09
20.560,1.7729,-1116.0,-5.3460,8.6,-0.4225,-2.7284,-976,2,77.14,-154.29,0.150,0.190,3.48,0.20,52.3,1.6,20.08
20.580,1.9821,-1245.5,-5.2945,8.6,-0.4225,-2.7284,-1076,5,71.43,-154.29,0.320,0.190,3.75,0.38,56.2,3.0,20.08
20.600,1.9821,-1251.3,-5.2945,8.6,0.0349,-2.6632,-1089,5,65.71,-154.29,0.190,0.200,4.13,0.73,62.0,5.9,20.07
20.620,1.9821,-1255.3,-5.2945,8.6,0.0349,-2.6632,-1227,4,57.14,-154.29,0.290,0.200,4.41,0.98,66.1,7.9,20.08
20.640,2.2342,-1413.9,-5.1999,8.6,0.0349,-2.6632,-1214,3,51.43,-154.29,0.190,0.200,4.90,1.36,73.4,10.9,20.07
20.660,2.2342,-1419.1,-5.1999,8.6,0.4647,-2.5748,-1228,4,45.71,-154.29,0.020,0.210,5.24,1.62,78.6,13.0,20.07
20.680,2.5369,-1604.3,-5.0744,8.6,0.4647,-2.5748,-1391,3,34.29,-154.29,0.400,0.210,5.48,1.81,82.2,14.5,20.08
20.700,2.5369,-1609.4,-5.0744,8.6,0.9024,-2.4321,-1393,4,28.57,-154.29,0.020,0.210,5.82,2.10,87.3,16.8,20.07
20.720,2.5369,-1612.9,-5.0744,8.6,0.9024,-2.4321,-1540,5,17.14,-154.29,0.470,0.210,6.05,2.31,90.8,18.5,20.07
20.740,2.8620,-1811.5,-5.1154,8.6,0.9024,-2.4321,-1523,4,11.43,-154.29,0.230,0.210,6.28,2.69,94.3,21.5,20.07
20.760,2.8620,-1813.9,-5.1154,8.6,0.0346,-2.8587,-1471,4,2.86,-154.29,1.260,0.220,6.45,2.96,96.7,23.7,20.07
20.780,3.1217,-1971.4,-5.2518,8.6,0.0346,-2.8587,-1676,7,-8.57,-154.29,1.640,0.210,6.56,3.15,98.4,25.2,20.09
20.800,3.1217,-1943.9,-5.2518,8.6,0.6648,-2.6613,-1716,4,-14.29,-151.43,1.860,0.200,4.73,3.44,70.9,27.6,20.07
20.820,3.1217,-1924.6,-5.2518,2.9,0.6648,-2.6613,-1900,8,-28.57,-151.43,1.670,0.210,3.44,3.65,51.6,29.2,20.07
20.840,3.0625,-1848.5,-5.2107,2.9,0.6648,-2.6613,-1894,7,-37.14,-151.43,1.470,0.190,0.73,3.90,11.0,31.2,20.07
20.860,3.0625,-1820.0,-5.2107,2.9,1.3633,-2.4881,-1891,0,-48.57,-151.43,1.870,0.190,-1.17,4.07,-17.5,32.6,20.07
20.880,2.7109,-1589.1,-5.0310,2.9,1.3633,-2.4881,-1842,2,-62.86,-151.43,1.640,0.190,-2.50,4.19,-37.4,33.6,20.09
20.900,2.7109,-1553.0,-5.0310,2.9,2.1249,-2.2965,-1845,0,-68.57,-151.43,1.640,0.190,-4.90,4.18,-73.5,33.4,20.07
20.920,2.7109,-1527.7,-5.0310,2.9,2.1249,-2.2965,-1676,3,-80.00,-151.43,1.230,0.180,-6.59,4.17,-98.8,33.3,20.07
20.940,2.1551,-1177.6,-4.8314,2.9,2.1249,-2.2965,-1663,1,-88.57,-151.43,0.580,0.190,-7.70,4.23,-115.5,33.8,20.08
20.960,2.1551,-1165.9,-4.8314,2.9,2.8525,-2.0237,-1603,2,-97.14,-151.43,0.920,0.180,-8.48,4.27,-127.2,34.1,20.07
20.980,1.6926,-880.2,-4.6442,2.9,2.8525,-2.0237,-1275,1,-105.71,-151.43,0.290,0.180,-9.02,4.30,-135.4,34.4,20.08
21.000,1.6926,-895.2,-4.6442,2.9,3.5887,-1.8233,-1233,3,-111.43,-151.43,0.700,0.180,-8.03,3.95,-120.4,31.6,20.09
21.020,1.6926,-905.6,-4.6442,2.9,3.5887,-1.8233,-969,4,-120.00,-151.43,0.480,0.160,-7.33,3.70,-110.0,29.6,20.09
21.040,1.4875,-818.5,-4.4962,2.9,3.5887,-1.8233,-937,3,-122.86,-151.43,0.100,0.160,-4.93,3.47,-74.0,27.7,20.07
21.060,1.4875,-843.7,-4.4962,2.9,4.2265,-1.6373,-889,3,-128.57,-151.43,0.800,0.150,-3.25,3.30,-48.8,26.4,20.09
21.080,1.5760,-914.5,-4.3667,2.9,4.2265,-1.6373,-777,3,-134.29,-151.43,1.250,0.140,-2.07,3.18,-31.1,25.5,20.10
21.100,1.5760,-942.0,-4.3667,2.9,4.7228,-1.3901,-786,3,-137.14,-151.43,1.280,0.140,-0.24,3.10,-3.6,24.8,20.08
21.120,1.5760,-961.2,-4.3667,2.9,4.7228,-1.3901,-873,5,-142.86,-151.43,1.600,0.130,1.04,3.04,15.6,24.3,20.08
21.140,1.7621,-1083.8,-4.2200,2.9,4.7228,-1.3901,-891,4,-148.57,-151.43,2.160,0.120,1.77,3.31,26.5,26.4,20.08
21.160,1.7621,-1091.4,-4.2200,2.9,5.0397,-1.1001,-910,5,-151.43,-151.43,1.970,0.110,2.28,3.49,34.2,27.9,20.08
21.180,1.8955,2.9,-4.0265,2.9,5.0397,-1.1001,-1046,3,-160.00,-151.43,1.800,0.100,2.64,3.62,39.5,28.9,20.09
21.200,1.8955,20.0,-4.0265,2.9,5.3025,-0.7449,-1048,5,-165.71,-151.43,2.360,0.100,2.28,3.98,34.2,31.8,20.07
21.220,1.8955,31.4,-4.0265,2.9,5.3025,-0.7449,-132,5,-165.71,-151.43,1.550,0.080,2.03,4.23,30.5,33.8,20.08
21.240,1.9342,31.4,-3.7788,2.9,5.3025,-0.7449,-99,3,-165.71,-151.43,1.910,0.080,1.66,4.84,24.9,38.7,20.10
21.260,1.9342,31.4,-3.7788,2.9,5.4598,-0.3755,-67,5,-165.71,-151.43,1.540,0.070,1.40,5.27,20.9,42.1,20.07
21.280,1.9694,31.4,-3.4674,2.9,5.4598,-0.3755,-35,2,-165.71,-151.43,1.420,0.070,1.21,5.57,18.2,44.5,20.09
21.300,1.9694,31.4,-3.4674,2.9,5.5320,-0.0362,-17,3,-165.71,-151.43,1.320,0.060,1.22,5.98,18.3,47.8,20.08
21.320,1.9694,31.4,-3.4674,2.9,5.5320,-0.0362,1,1,-165.71,-151.43,1.360,0.060,1.22,6.27,18.3,50.1,20.07
21.340,2.0662,31.4,-3.1305,2.9,5.5320,-0.0362,10,1,-165.71,-151.43,1.300,0.060,1.59,6.47,23.9,51.7,20.07
21.360,2.0662,31.4,-3.1305,2.9,5.5126,0.2931,16,2,-165.71,-151.43,1.330,0.060,1.85,6.61,27.8,52.9,20.07
21.380,2.1567,31.4,-2.7943,2.9,5.5126,0.2931,25,1,-165.71,-151.43,1.330,0.060,2.04,6.71,30.5,53.7,20.10
21.400,2.1567,31.4,-2.7943,2.9,5.4178,0.5804,29,2,-165.71,-151.43,1.380,0.060,1.53,6.71,22.9,53.7,20.07
21.420,2.1567,31.4,-2.7943,2.9,5.4178,0.5804,34,2,-165.71,-151.43,1.420,0.060,1.17,6.71,17.5,53.7,20.07
21.440,2.1240,31.4,-2.4873,2.9,5.4178,0.5804,35,2,-165.71,-151.43,1.470,0.050,-0.36,6.44,-5.3,51.5,20.09
21.460,2.1240,31.4,-2.4873,2.9,5.2650,0.8157,26,3,-165.71,-151.43,1.440,0.050,-1.42,6.26,-21.4,50.0,20.08
21.480,1.8912,31.4,-2.2157,2.9,5.2650,0.8157,10,2,-165.71,-151.43,1.300,0.040,-2.17,6.13,-32.6,49.0,20.07
21.500,1.8912,31.4,-2.2157,2.9,5.0099,1.0001,1,3,-165.71,-151.43,1.130,0.040,-3.47,5.90,-52.0,47.2,20.07
21.520,1.8912,31.4,-2.2157,2.9,5.0099,1.0001,0,1,-165.71,-151.43,1.010,0.040,-4.37,5.74,-65.6,45.9,20.07
21.540,1.5465,31.4,-1.9921,2.9,5.0099,1.0001,1,2,-165.71,-151.43,0.920,0.040,-5.18,5.16,-77.7,41.3,20.09
21.560,1.5465,31.4,-1.9921,2.9,4.6702,1.1745,6,2,-165.71,-151.43,0.870,0.020,-5.74,4.75,-86.1,38.0,20.08
21.580,1.2044,31.4,-1.8253,2.9,4.6702,1.1745,19,2,-165.71,-151.43,0.880,0.030,-6.13,4.47,-92.0,35.8,20.08
21.600,1.2044,31.4,-1.8253,2.9,4.2622,1.3579,22,2,-165.71,-151.43,0.900,0.030,-6.41,4.17,-96.1,33.4,20.08
21.620,1.2044,31.4,-1.8253,2.9,4.2622,1.3579,19,4,-165.71,-151.43,0.880,0.000,-6.60,3.96,-99.0,31.7,20.08
21.640,0.8626,31.4,-1.6584,2.9,4.2622,1.3579,21,4,-165.71,-151.43,0.880,0.010,-6.70,3.74,-100.5,30.0,20.08
21.660,0.8626,31.4,-1.6584,2.9,3.8460,1.5462,26,3,-165.71,-151.43,0.890,0.010,-6.77,3.59,-101.6,28.8,20.08
21.680,0.5157,31.4,-1.5068,2.9,3.8460,1.5462,31,2,-165.71,-151.43,0.930,0.000,-6.82,3.49,-102.3,27.9,20.08
21.700,0.5157,31.4,-1.5068,2.9,3.4738,1.7323,31,2,-165.71,-151.43,0.950,0.000,-7.02,3.62,-105.4,28.9,20.08
21.720,0.5157,31.4,-1.5068,2.9,3.4738,1.7323,24,3,-165.71,-151.43,0.960,0.000,-7.17,3.71,-107.5,29.7,20.08
21.740,0.1605,106.5,-1.3070,2.9,3.4738,1.7323,18,3,-165.71,-151.43,0.910,0.000,-7.10,3.97,-106.5,31.8,20.10
21.760,0.1605,105.8,-1.3070,2.9,5.2606,1.6884,14,1,-165.71,-151.43,0.860,0.000,-7.05,4.16,-105.8,33.3,20.07
21.780,-0.1569,105.2,-1.0791,2.9,5.2606,1.6884,70,2,-162.86,-151.43,0.800,0.000,-7.02,4.29,-105.2,34.3,20.09
21.800,-0.1569,97.3,-1.0791,2.9,4.9565,1.9441,63,3,-162.86,-151.43,0.770,0.010,-6.49,4.51,-97.3,36.1,20.08
21.820,-0.1569,91.8,-1.0791,2.9,4.9565,1.9441,63,1,-162.86,-151.43,0.720,0.010,-6.12,4.67,-91.8,37.3,20.10
21.840,-0.3873,80.4,-0.8215,40.1,4.9565,1.9441,62,0,-162.86,-151.43,0.690,0.000,-5.36,5.01,-80.4,40.1,20.09
