t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,0.0848,-0.2364,-0.6994,6.1773,-0.006,0.000,0.000,0.000,-0.1,0.0,0.0,0.0,0.1,-29.5,0,0,0.000,0.000,0.02,
0.0050,0.0848,-0.2364,-0.6994,6.1773,-0.005,0.000,0.000,0.000,-0.1,0.0,0.0,0.0,0.1,-29.5,0,0,0.000,0.000,43.63,
0.0100,0.0848,-0.2364,-0.6994,6.1773,-0.005,0.000,0.000,0.000,-0.1,0.0,0.0,0.0,0.1,-29.5,0,-7,0.430,0.390,6.90,
0.0150,0.0848,-0.2364,-0.6994,6.1773,-0.005,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-10,0.370,0.430,5.07,
0.0200,0.0848,-0.2364,-0.6994,6.1773,-0.005,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-5,0.430,0.420,7.37,
0.0250,0.0848,-0.2364,-0.6994,6.1773,-0.004,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-3,0.420,0.470,5.24,
0.0300,0.0848,-0.2364,-0.6996,6.1776,-0.004,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-6,0.430,0.470,5.08,
0.0350,0.0848,-0.2364,-0.6996,6.1776,-0.004,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-6,0.430,0.480,9.17,
0.0400,0.0848,-0.2364,-0.6996,6.1776,-0.004,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-6,0.430,0.080,7.83,
0.0450,0.0848,-0.2364,-0.6996,6.1776,-0.004,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-6,0.420,0.500,5.07,
0.0500,0.0848,-0.2364,-0.6996,6.1776,-0.003,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-7,0.430,0.520,5.68,
0.0550,0.0856,-0.2433,-0.6996,6.1776,-0.003,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-7,0.430,0.530,5.06,
0.0600,0.0856,-0.2433,-0.6996,6.1776,-0.003,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-7,0.470,0.540,5.46,
0.0650,0.0856,-0.2433,-0.6996,6.1776,-0.003,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-7,0.420,0.530,5.07,
0.0700,0.0856,-0.2433,-0.7027,6.1713,-0.003,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-14,0.420,0.550,11.36,
0.0750,0.0856,-0.2433,-0.7027,6.1713,-0.003,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-15,0.420,0.560,5.08,
0.0800,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-18,0.420,0.540,9.07,
0.0850,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-19,0.420,0.560,5.08,
0.0900,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-20,0.410,0.550,5.07,
0.0950,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-21,0.440,0.560,5.07,
0.1000,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-22,0.440,0.570,6.79,
0.1050,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-23,0.440,0.560,6.63,
0.1100,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-23,0.430,0.570,7.10,
0.1150,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-24,0.420,0.580,5.06,
0.1200,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-24,0.430,0.580,8.15,
0.1250,0.0856,-0.2433,-0.7027,6.1713,-0.002,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-24,0.430,0.600,5.08,
0.1300,0.0856,-0.2433,-0.7027,6.1713,-0.001,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-30.4,0,-24,0.420,0.580,5.18,
0.1350,0.0848,-0.2364,-0.7027,6.1713,-0.001,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-25,0.430,0.620,5.06,
0.1400,0.0848,-0.2364,-0.7027,6.1713,-0.001,0.000,0.000,0.000,-0.0,0.0,0.0,0.0,0.0,-29.5,0,-25,0.440,0.600,5.37,
0.1450,0.0848,-0.2364,-0.7027,6.1713,0.016,0.022,0.000,0.000,0.2,0.0,0.0,0.0,-0.2,-29.5,0,-25,0.430,0.630,5.08,
0.1500,0.0848,-0.2364,-0.6964,6.1682,0.032,0.044,0.000,0.000,0.3,0.0,0.0,0.0,-0.3,-29.5,0,-25,0.420,0.610,5.79,
0.1550,0.0848,-0.2364,-0.6964,6.1682,0.047,0.064,0.000,0.000,0.5,0.0,0.0,0.0,-0.5,-29.5,0,-26,0.430,0.610,9.64,
0.1600,0.0848,-0.2364,-0.6964,6.1682,0.061,0.083,0.000,0.000,0.6,0.0,0.0,0.0,-0.6,-29.5,0,-27,0.410,0.620,9.65,
0.1650,0.0848,-0.2364,-0.6964,6.1682,0.075,0.101,0.000,0.000,0.7,0.0,0.0,0.0,-0.7,-29.5,0,-28,0.420,0.630,5.08,
0.1700,0.0848,-0.2364,-0.6964,6.1682,0.088,0.119,0.000,0.000,0.9,0.0,0.0,0.0,-0.9,-29.5,0,-30,0.420,0.620,5.01,
0.1750,0.0823,-0.2155,-0.6964,6.1682,0.100,0.135,0.000,0.000,1.0,0.0,0.0,0.0,-1.0,-26.9,0,-31,0.430,0.610,5.07,
0.1800,0.0823,-0.2155,-0.6964,6.1682,0.101,0.139,0.000,0.000,1.0,0.0,0.0,0.0,-1.0,-26.9,0,-33,0.430,0.590,6.37,
