t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0850,0.2112,0.7248,-0.6895,6.4946,-0.036,-0.003,0.009,0.057,-0.4,0.0,0.0,0.0,0.4,0.0,0,0,0.150,0.400,8.83,
0.0900,0.2112,0.7248,-0.6895,6.4946,-0.048,-0.002,0.040,0.074,-0.5,0.0,0.0,0.0,0.5,0.0,0,0,0.140,0.410,5.07,
0.0950,0.2112,0.7248,-0.6895,6.4946,-0.057,-0.002,0.062,0.085,-0.6,0.0,0.0,0.0,0.6,0.0,0,0,0.140,0.390,5.07,
0.1000,0.2043,0.7239,-0.6895,6.4946,-0.066,-0.002,0.077,0.093,-0.7,0.0,0.0,0.0,0.7,0.0,0,0,0.140,0.390,5.07,
0.1050,0.2043,0.7239,-0.6895,6.4946,-0.089,0.015,0.054,0.099,-0.9,-0.1,0.0,0.0,0.9,-0.1,0,0,0.150,0.410,5.81,
0.1100,0.2034,0.7308,-0.6892,6.4949,-0.076,-0.004,0.071,0.103,-0.8,0.0,0.0,0.0,0.8,0.0,0,0,0.140,0.390,56.36,
0.1150,0.2034,0.7308,-0.6892,6.4949,-0.064,-0.020,0.083,0.105,-0.6,0.1,0.0,0.0,0.6,0.1,0,0,0.140,0.410,26.73,
0.1200,0.2034,0.7308,-0.6892,6.4949,-0.055,-0.034,0.092,0.107,-0.5,0.2,0.0,0.0,0.5,0.2,0,0,0.140,0.400,5.62,
0.1250,0.1965,0.7299,-0.6892,6.4949,-0.030,-0.045,0.132,0.075,-0.3,0.2,0.0,0.0,0.3,0.2,0,0,0.140,0.410,12.37,
0.1300,0.1965,0.7299,-0.6892,6.4949,-0.009,-0.055,0.159,0.053,-0.1,0.3,0.0,0.0,0.1,0.3,0,0,0.140,0.410,31.18,
0.1350,0.1895,0.7290,-0.6859,6.5011,-0.024,-0.064,0.179,0.037,-0.2,0.3,0.0,0.0,0.2,0.3,0,0,0.140,0.410,16.92,
0.1400,0.1895,0.7290,-0.6859,6.5011,-0.037,-0.071,0.091,-0.008,-0.4,0.4,0.0,0.0,0.4,0.4,0,0,0.140,0.420,19.02,
0.1450,0.1895,0.7290,-0.6859,6.5011,-0.048,-0.077,0.030,-0.039,-0.5,0.4,0.0,0.0,0.5,0.4,0,0,0.150,0.420,20.83,
0.1500,0.1835,0.7212,-0.6954,6.4982,-0.024,-0.066,-0.012,-0.061,-0.2,0.3,0.0,0.0,0.2,0.3,0,0,0.140,0.400,14.07,
0.1550,0.1835,0.7212,-0.6954,6.4982,-0.004,-0.056,-0.009,-0.043,-0.0,0.3,0.0,0.0,0.0,0.3,0,0,0.140,0.400,17.28,
0.1600,0.1835,0.7213,-0.6954,6.4982,0.013,-0.047,-0.006,-0.030,0.1,0.2,0.0,0.0,-0.1,0.2,0,0,0.140,0.390,21.03,
0.1650,0.1835,0.7213,-0.6859,6.5011,0.045,-0.074,-0.004,-0.021,0.4,0.4,0.0,0.0,-0.4,0.4,0,0,0.140,0.420,15.41,
0.1700,0.1835,0.7213,-0.6859,6.5011,0.072,-0.096,0.031,-0.048,0.7,0.5,0.0,0.0,-0.7,0.5,0,0,0.140,0.400,14.36,
0.1750,0.1835,0.7213,-0.6859,6.5011,0.095,-0.115,0.055,-0.067,0.9,0.6,0.0,0.0,-0.9,0.6,0,0,0.140,0.400,11.83,
0.1800,0.1844,0.7143,-0.6859,6.5011,0.064,-0.098,0.072,-0.014,0.6,0.5,0.0,0.0,-0.6,0.5,0,0,0.150,0.400,16.30,
0.1850,0.1844,0.7143,-0.6892,6.4949,0.037,-0.083,0.084,0.024,0.4,0.4,0.0,0.0,-0.4,0.4,0,0,0.150,0.400,28.50,
0.1900,0.1844,0.7143,-0.6892,6.4949,0.015,-0.071,0.092,0.050,0.1,0.4,0.0,0.0,-0.1,0.4,0,0,0.140,0.400,6.51,
0.1950,0.1844,0.7143,-0.6892,6.4949,-0.004,-0.060,0.098,0.069,-0.0,0.3,0.0,0.0,0.0,0.3,0,0,0.140,0.410,9.51,
0.2000,0.1844,0.7143,-0.6859,6.5011,-0.020,-0.051,0.102,0.082,-0.2,0.3,0.0,0.0,0.2,0.3,0,0,0.140,0.410,11.31,
0.2050,0.1844,0.7143,-0.6859,6.5011,-0.034,-0.044,0.105,0.057,-0.3,0.2,0.0,0.0,0.3,0.2,0,0,0.140,0.410,13.20,
0.2100,0.1844,0.7143,-0.6859,6.5011,-0.046,-0.037,0.107,0.040,-0.5,0.2,0.0,0.0,0.5,0.2,0,0,0.150,0.400,9.59,
0.2150,0.1844,0.7143,-0.6859,6.5011,-0.056,-0.031,0.109,0.028,-0.6,0.2,0.0,0.0,0.6,0.2,0,0,0.140,0.410,5.08,
0.2200,0.1844,0.7143,-0.6859,6.5011,-0.064,-0.027,0.110,0.020,-0.6,0.1,0.0,0.0,0.6,0.1,0,0,0.140,0.420,5.68,
0.2250,0.1844,0.7143,-0.6859,6.5011,-0.038,-0.023,-0.024,0.047,-0.4,0.1,0.0,0.0,0.4,0.1,0,0,0.140,0.410,13.00,
0.2300,0.1844,0.7143,-0.6859,6.5011,-0.015,-0.019,-0.118,0.067,-0.2,0.1,0.0,0.0,0.2,0.1,0,0,0.140,0.410,29.10,
0.2350,0.1844,0.7143,-0.6859,6.5011,0.004,-0.016,-0.183,0.080,0.0,0.1,0.0,0.0,-0.0,0.1,0,0,0.140,0.400,10.30,
0.2400,0.1844,0.7143,-0.6859,6.5011,0.020,-0.014,-0.229,0.090,0.2,0.1,0.0,0.0,-0.2,0.1,0,0,0.150,0.400,7.80,
0.2450,0.1844,0.7143,-0.6859,6.5011,0.051,0.005,-0.261,0.096,0.5,-0.0,0.0,0.0,-0.5,-0.0,0,0,0.150,0.400,7.37,
0.2500,0.1844,0.7143,-0.6859,6.5011,0.077,0.021,-0.250,0.034,0.8,-0.1,0.0,0.0,-0.8,-0.1,0,0,0.140,0.410,14.52,
0.2550,0.1844,0.7143,-0.6859,6.5011,0.099,0.035,-0.242,-0.010,1.0,-0.2,0.0,0.0,-1.0,-0.2,0,0,0.140,0.410,13.73,
0.2600,0.1844,0.7143,-0.6859,6.5011,0.117,0.046,-0.237,-0.040,1.2,-0.2,0.0,0.0,-1.2,-0.2,0,0,0.140,0.410,5.75,
0.2650,0.1844,0.7143,-0.6859,6.5011,0.100,0.056,-0.233,-0.062,1.0,-0.3,0.0,0.0,-1.0,-0.3,0,0,0.140,0.410,10.20,
0.2700,0.1844,0.7143,-0.6892,6.4949,0.085,0.064,-0.230,-0.077,0.8,-0.3,0.0,0.0,-0.8,-0.3,0,0,0.140,0.410,10.61,
0.2750,0.1844,0.7143,-0.6892,6.4949,0.072,0.072,-0.127,-0.054,0.7,-0.4,0.0,0.0,-0.7,-0.4,0,0,0.140,0.410,9.62,
0.2800,0.1844,0.7143,-0.6892,6.4949,0.061,0.078,-0.056,-0.038,0.6,-0.4,0.0,0.0,-0.6,-0.4,0,0,0.140,0.400,14.48,
0.2850,0.1913,0.7152,-0.6892,6.4949,0.052,0.083,-0.005,-0.026,0.5,-0.4,0.0,0.0,-0.5,-0.4,0,0,0.140,0.390,10.03,
0.2900,0.1913,0.7152,-0.6892,6.4949,0.028,0.070,-0.037,0.015,0.3,-0.4,0.0,0.0,-0.3,-0.4,0,0,0.130,0.400,11.67,
0.2950,0.1913,0.7152,-0.6892,6.4949,0.007,0.060,-0.060,0.044,0.1,-0.3,0.0,0.0,-0.1,-0.3,0,0,0.140,0.390,21.25,
0.3000,0.1913,0.7152,-0.6892,6.4949,-0.011,0.051,-0.075,0.064,-0.1,-0.3,0.0,0.0,0.1,-0.3,0,0,0.140,0.400,9.87,
0.3050,0.1853,0.7073,-0.6892,6.4949,-0.026,0.043,-0.086,0.079,-0.3,-0.2,0.0,0.0,0.3,-0.2,0,0,0.150,0.400,6.58,
0.3100,0.1853,0.7073,-0.6892,6.4949,-0.022,0.054,-0.094,0.089,-0.2,-0.3,0.0,0.0,0.2,-0.3,0,0,0.140,0.400,8.21,
0.3150,0.1853,0.7073,-0.6925,6.4887,-0.019,0.062,-0.099,0.062,-0.2,-0.3,0.0,0.0,0.2,-0.3,0,0,0.140,0.400,8.66,
0.3200,0.1853,0.7073,-0.6925,6.4887,-0.016,0.070,-0.103,0.043,-0.2,-0.3,0.0,0.0,0.2,-0.3,0,0,0.150,0.400,18.16,
0.3250,0.1853,0.7073,-0.6925,6.4887,-0.014,0.076,-0.106,0.030,-0.1,-0.4,0.0,0.0,0.1,-0.4,0,0,0.150,0.420,6.61,
0.3300,0.1922,0.7082,-0.6925,6.4887,-0.012,0.081,-0.108,0.021,-0.1,-0.4,0.0,0.0,0.1,-0.4,0,0,0.140,0.420,5.09,
0.3350,0.1922,0.7082,-0.6925,6.4887,-0.010,0.086,-0.109,0.015,-0.1,-0.4,0.0,0.0,0.1,-0.4,0,0,0.140,0.400,7.10,
0.3400,0.1922,0.7082,-0.6925,6.4887,-0.042,0.073,-0.110,0.010,-0.4,-0.4,0.0,0.0,0.4,-0.4,0,0,0.150,0.400,5.06,
0.3450,0.1922,0.7082,-0.6925,6.4887,-0.069,0.062,-0.110,0.007,-0.7,-0.3,0.0,0.0,0.7,-0.3,0,0,0.150,0.400,5.29,
0.3500,0.1922,0.7082,-0.6925,6.4887,-0.092,0.053,-0.111,0.005,-0.9,-0.3,0.0,0.0,0.9,-0.3,0,0,0.140,0.380,7.56,
0.3550,0.1922,0.7082,-0.6925,6.4887,-0.112,0.045,-0.044,0.004,-1.1,-0.2,0.0,0.0,1.1,-0.2,0,0,0.140,0.430,5.07,
0.3600,0.1922,0.7082,-0.6925,6.4887,-0.129,0.038,0.003,0.003,-1.3,-0.2,0.0,0.0,1.3,-0.2,0,0,0.140,0.410,8.55,
0.3650,0.1922,0.7082,-0.6925,6.4887,-0.143,0.032,0.035,0.002,-1.4,-0.2,0.0,0.0,1.4,-0.2,0,0,0.110,0.410,5.35,
0.3700,0.1853,0.7074,-0.6925,6.4887,-0.138,0.028,0.058,0.001,-1.4,-0.1,0.0,0.0,1.4,-0.1,0,0,0.140,0.400,18.85,
0.3750,0.1853,0.7074,-0.6925,6.4887,-0.134,0.023,-0.026,0.034,-1.3,-0.1,0.0,0.0,1.3,-0.1,0,0,0.140,0.410,16.34,
0.3800,0.1853,0.7074,-0.6925,6.4887,-0.131,0.020,-0.086,0.058,-1.3,-0.1,0.0,0.0,1.3,-0.1,0,0,0.140,0.390,11.69,
0.3850,0.1853,0.7074,-0.6925,6.4887,-0.128,0.017,-0.127,0.074,-1.3,-0.1,0.0,0.0,1.3,-0.1,0,0,0.130,0.420,7.30,
0.3900,0.1853,0.7074,-0.6925,6.4887,-0.126,0.014,-0.156,0.085,-1.3,-0.1,0.0,0.0,1.3,-0.1,0,0,0.130,0.400,5.78,
0.3950,0.1853,0.7074,-0.6925,6.4887,-0.107,0.012,-0.176,0.093,-1.1,-0.1,0.0,0.0,1.1,-0.1,0,0,0.120,0.410,6.65,
0.4000,0.1853,0.7074,-0.6987,6.4920,-0.091,0.010,-0.056,0.065,-0.9,-0.1,0.0,0.0,0.9,-0.1,0,0,0.130,0.430,10.07,
0.4050,0.1853,0.7074,-0.6987,6.4920,-0.077,0.009,0.028,0.046,-0.8,-0.0,0.0,0.0,0.8,-0.0,0,0,0.130,0.400,19.18,
0.4100,0.1853,0.7074,-0.6987,6.4920,-0.066,0.008,0.087,0.032,-0.7,-0.0,0.0,0.0,0.7,-0.0,0,0,0.130,0.410,6.80,
0.4150,0.1853,0.7074,-0.6987,6.4920,-0.056,0.006,0.128,0.022,-0.6,-0.0,0.0,0.0,0.6,-0.0,0,0,0.120,0.410,5.37,
0.4200,0.1853,0.7074,-0.6987,6.4920,-0.047,0.005,0.157,0.016,-0.5,-0.0,0.0,0.0,0.5,-0.0,0,0,0.130,0.420,11.04,
0.4250,0.1853,0.7074,-0.6922,6.4889,-0.040,0.005,0.143,0.045,-0.4,-0.0,0.0,0.0,0.4,-0.0,0,0,0.130,0.420,19.48,
0.4300,0.1853,0.7074,-0.6922,6.4889,-0.034,0.004,0.134,0.065,-0.3,-0.0,0.0,0.0,0.3,-0.0,0,0,0.120,0.410,11.44,
0.4350,0.1853,0.7074,-0.6922,6.4889,-0.029,0.003,0.127,0.079,-0.3,-0.0,0.0,0.0,0.3,-0.0,0,0,0.120,0.400,9.27,
0.4400,0.1853,0.7074,-0.6922,6.4889,-0.025,0.003,0.123,0.089,-0.2,-0.0,0.0,0.0,0.2,-0.0,0,0,0.130,0.400,7.73,
0.4450,0.1853,0.7074,-0.6922,6.4889,-0.021,0.002,0.119,0.062,-0.2,-0.0,0.0,0.0,0.2,-0.0,0,0,0.120,0.390,17.96,
0.4500,0.1853,0.7074,-0.6922,6.4889,-0.018,0.002,0.117,0.044,-0.2,-0.0,0.0,0.0,0.2,-0.0,0,0,0.130,0.410,10.07,
0.4550,0.1853,0.7074,-0.6922,6.4889,-0.015,0.002,0.116,0.030,-0.2,-0.0,0.0,0.0,0.2,-0.0,0,0,0.120,0.390,5.25,
0.4600,0.1844,0.7143,-0.6922,6.4889,-0.013,0.001,0.114,0.021,-0.1,-0.0,0.0,0.0,0.1,-0.0,0,0,0.120,0.420,6.37,
0.4650,0.1844,0.7143,-0.6922,6.4889,-0.011,0.001,0.114,0.015,-0.1,-0.0,0.0,0.0,0.1,-0.0,0,0,0.130,0.400,9.06,
0.4700,0.1844,0.7143,-0.6922,6.4889,-0.009,0.001,0.113,0.010,-0.1,-0.0,0.0,0.0,0.1,-0.0,0,0,0.130,0.410,7.23,
0.4750,0.1844,0.7143,-0.6922,6.4889,-0.008,0.001,0.079,0.007,-0.1,-0.0,0.0,0.0,0.1,-0.0,0,0,0.120,0.400,10.56,
0.4800,0.1844,0.7143,-0.6922,6.4889,-0.007,0.001,0.055,0.005,-0.1,-0.0,0.0,0.0,0.1,-0.0,0,0,0.120,0.410,7.87,
0.4850,0.1844,0.7143,-0.6922,6.4889,-0.006,0.001,0.039,0.004,-0.1,-0.0,0.0,0.0,0.1,-0.0,0,0,0.130,0.410,5.07,
0.4900,0.1844,0.7143,-0.6922,6.4889,-0.005,0.001,0.027,0.003,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.420,5.07,
0.4950,0.1844,0.7143,-0.6922,6.4889,-0.004,0.000,0.019,0.002,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.390,5.06,
0.5000,0.1844,0.7143,-0.6922,6.4889,-0.004,0.000,0.013,0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,6.13,
0.5050,0.1844,0.7143,-0.6922,6.4889,-0.003,0.000,0.009,0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.140,0.410,5.06,
0.5100,0.1844,0.7143,-0.6955,6.4827,-0.003,0.000,0.007,0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.390,6.24,
0.5150,0.1844,0.7143,-0.6955,6.4827,-0.002,0.000,0.005,0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.390,7.51,
0.5200,0.1844,0.7143,-0.6955,6.4827,-0.002,0.000,0.037,0.034,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.390,5.07,
0.5250,0.1844,0.7143,-0.6955,6.4827,-0.002,0.000,0.059,0.057,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,23.38,
0.5300,0.1844,0.7143,-0.6953,6.4824,-0.001,0.000,0.075,0.074,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,10.05,
0.5350,0.1844,0.7143,-0.6953,6.4824,-0.001,0.000,0.086,0.018,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.410,15.54,
0.5400,0.1844,0.7143,-0.6953,6.4824,-0.001,0.000,0.094,-0.021,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.410,8.99,
0.5450,0.1844,0.7143,-0.6953,6.4824,-0.001,0.000,0.099,-0.048,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,5.07,
0.5500,0.1844,0.7143,-0.6953,6.4824,-0.001,0.000,0.103,-0.067,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.410,7.16,
0.5550,0.1844,0.7143,-0.6953,6.4824,-0.001,0.000,0.106,-0.081,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,11.95,
0.5600,0.1844,0.7143,-0.6893,6.4794,-0.001,0.000,0.040,-0.057,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,13.83,
0.5650,0.1844,0.7143,-0.6893,6.4794,-0.000,0.000,-0.005,-0.040,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.410,12.90,
0.5700,0.1844,0.7143,-0.6893,6.4794,-0.000,0.000,-0.037,-0.028,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.420,6.31,
0.5750,0.1836,0.7212,-0.6893,6.4794,-0.000,0.000,-0.060,-0.019,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,10.34,
0.5800,0.1836,0.7212,-0.6955,6.4827,-0.000,0.000,-0.075,-0.014,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.410,9.83,
0.5850,0.1836,0.7212,-0.6955,6.4827,-0.000,0.000,-0.019,-0.009,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.410,13.10,
0.5900,0.1836,0.7212,-0.6955,6.4827,-0.000,0.000,0.020,-0.007,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,11.77,
0.5950,0.1836,0.7212,-0.6955,6.4827,-0.000,0.000,0.048,-0.005,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,6.41,
0.6000,0.1836,0.7212,-0.6955,6.4827,-0.000,0.000,0.067,-0.003,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,5.40,
0.6050,0.1836,0.7212,-0.6985,6.4762,-0.000,0.000,0.080,-0.002,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,14.55,
0.6100,0.1836,0.7212,-0.6985,6.4762,-0.000,0.000,0.056,-0.002,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.410,12.92,
0.6150,0.1836,0.7212,-0.6985,6.4762,-0.000,0.000,0.039,-0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.390,10.75,
0.6200,0.1836,0.7212,-0.6985,6.4762,-0.000,0.000,0.028,-0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.380,6.14,
0.6250,0.1836,0.7212,-0.6985,6.4762,-0.000,0.000,0.019,-0.001,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.390,5.07,
0.6300,0.1836,0.7212,-0.6985,6.4762,-0.000,0.000,0.014,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,8.19,
0.6350,0.1836,0.7212,-0.6985,6.4762,-0.000,0.000,0.009,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.420,6.51,
0.6400,0.1836,0.7212,-0.6953,6.4824,-0.000,0.000,-0.061,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.410,5.07,
0.6450,0.1836,0.7212,-0.6953,6.4824,-0.000,0.000,-0.110,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,13.34,
0.6500,0.1836,0.7212,-0.6953,6.4824,-0.000,0.000,-0.144,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.410,5.07,
0.6550,0.1836,0.7212,-0.6953,6.4824,-0.000,0.000,-0.168,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,5.07,
0.6600,0.1827,0.7282,-0.6985,6.4762,-0.000,0.000,-0.185,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.420,5.73,
0.6650,0.1827,0.7282,-0.6985,6.4762,-0.000,0.000,-0.129,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.390,28.65,
0.6700,0.1827,0.7282,-0.6985,6.4762,-0.000,0.000,-0.090,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,15.32,
0.6750,0.1827,0.7282,-0.6985,6.4762,-0.000,0.000,-0.063,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.410,7.62,
0.6800,0.1827,0.7282,-0.6985,6.4762,-0.000,0.000,-0.044,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.390,7.33,
0.6850,0.1827,0.7282,-0.6953,6.4824,-0.000,0.000,-0.031,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,10.03,
0.6900,0.1827,0.7282,-0.6953,6.4824,-0.000,0.000,-0.022,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.390,20.59,
0.6950,0.1827,0.7282,-0.6953,6.4824,-0.000,0.000,-0.015,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,7.34,
0.7000,0.1757,0.7273,-0.6953,6.4824,-0.000,0.000,-0.011,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.420,5.07,
0.7050,0.1757,0.7273,-0.7015,6.4857,-0.000,0.000,-0.007,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.390,11.12,
0.7100,0.1757,0.7273,-0.7015,6.4857,-0.000,0.000,-0.005,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,24.71,
0.7150,0.1827,0.7282,-0.7015,6.4857,-0.000,0.000,-0.004,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,13.38,
0.7200,0.1827,0.7282,-0.7015,6.4857,-0.000,0.000,-0.003,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,11.39,
0.7250,0.1827,0.7282,-0.7015,6.4857,-0.000,0.000,-0.002,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,16.21,
0.7300,0.1827,0.7282,-0.7015,6.4857,-0.000,0.000,-0.001,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.400,15.39,
0.7350,0.1827,0.7282,-0.7015,6.4857,-0.000,0.000,-0.001,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,5.60,
0.7400,0.1827,0.7282,-0.6982,6.4919,-0.000,0.000,-0.001,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.410,10.78,
0.7450,0.1827,0.7282,-0.6982,6.4919,-0.000,0.000,-0.000,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,20.02,
0.7500,0.1827,0.7282,-0.6982,6.4919,-0.000,0.000,-0.000,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.390,10.26,
0.7550,0.1827,0.7282,-0.6982,6.4919,-0.000,0.000,-0.000,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.130,0.390,5.76,
0.7600,0.1766,0.7204,-0.6982,6.4919,-0.000,0.000,-0.000,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.410,5.08,
0.7650,0.1766,0.7204,-0.6982,6.4919,-0.000,0.000,-0.000,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,8.20,
0.7700,0.1766,0.7204,-0.6982,6.4919,-0.000,0.000,-0.000,-0.000,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0.120,0.400,6.56,
