t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.1400,0.3016,-0.0842,-1.3091,6.3208,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-121.8,-37.9,-116,-31,0.140,0.470,5.07,
0.1450,0.3016,-0.0842,-1.3091,6.3208,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-121.8,-37.9,-89,-26,0.070,0.500,8.01,
0.1500,0.3016,-0.0842,-1.3091,6.3208,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-121.8,-37.9,-83,-26,0.030,0.500,5.07,
0.1550,0.3016,-0.0842,-1.3091,6.3208,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-121.8,-37.9,-75,-29,0.020,0.510,5.62,
0.1600,0.3016,-0.0842,-1.3091,6.3208,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-121.8,-37.9,-71,-30,0.060,0.530,9.26,
0.1650,0.2923,-0.0654,-1.3091,6.3208,0.112,0.448,0.000,0.000,1.1,0.0,0.0,0.0,-118.0,-29.4,-73,-30,0.060,0.540,5.08,
0.1700,0.2918,-0.0644,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-111.1,-29.0,-76,-32,0.110,0.550,6.25,
0.1750,0.2918,-0.0644,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-111.1,-29.0,-75,-32,0.130,0.520,5.06,
0.1800,0.2918,-0.0644,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-111.1,-29.0,-72,-30,0.140,0.550,5.06,
0.1850,0.2918,-0.0644,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-111.1,-29.0,-67,-28,0.210,0.550,8.76,
0.1900,0.2918,-0.0644,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-111.1,-29.0,-68,-28,0.250,0.540,5.08,
0.1950,0.2918,-0.0644,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-111.1,-29.0,-72,-30,0.270,0.550,5.07,
0.2000,0.2918,-0.0644,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-111.1,-29.0,-79,-35,0.280,0.540,9.95,
0.2050,0.2514,-0.0634,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-94.9,-28.6,-84,-36,0.290,0.530,5.08,
0.2100,0.2493,-0.0634,-1.3091,6.3208,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,-94.1,-28.5,-96,-37,0.280,0.510,5.58,
0.2150,0.2492,-0.0634,-1.3091,6.3208,-1.231,0.224,0.000,0.000,-12.3,0.0,0.0,0.0,-87.4,-28.5,-100,-38,0.240,0.540,5.08,
0.2200,0.2492,-0.0634,-1.2623,6.3266,-1.231,0.224,0.000,0.000,-12.3,0.0,0.0,0.0,-87.4,-28.5,-104,-38,0.230,0.520,5.90,
0.2250,0.2492,-0.0634,-1.2623,6.3266,-1.231,0.224,0.000,0.000,-12.3,0.0,0.0,0.0,-87.4,-28.5,-108,-39,0.230,0.510,9.01,
0.2300,0.2492,-0.0634,-1.2623,6.3266,-1.231,0.224,0.000,0.000,-12.3,0.0,0.0,0.0,-87.4,-28.5,-108,-38,0.230,0.530,5.07,
0.2350,0.2492,-0.0634,-1.2623,6.3266,-1.231,0.224,0.000,0.000,-12.3,0.0,0.0,0.0,-87.4,-28.5,-106,-38,0.250,0.510,5.05,
0.2400,0.2492,-0.0634,-1.2623,6.3266,-1.231,0.224,0.000,0.000,-12.3,0.0,0.0,0.0,-87.4,-28.5,-100,-35,0.290,0.510,10.02,
0.2450,0.1853,-0.0390,-1.2623,6.3266,-1.231,0.224,0.000,0.000,-12.3,0.0,0.0,0.0,-61.8,-17.5,-100,-35,0.310,0.520,5.07,
0.2500,0.1821,-0.0377,-1.2623,6.3266,-1.231,0.783,0.000,0.000,-12.3,0.0,0.0,0.0,-60.5,-17.0,-102,-34,0.330,0.550,6.77,
0.2550,0.1820,-0.0377,-1.2623,6.3266,-1.231,0.783,0.000,0.000,-12.3,0.0,0.0,0.0,-60.5,-17.0,-95,-26,0.300,0.510,6.56,
0.2600,0.1820,-0.0377,-1.2623,6.3266,-1.231,0.783,0.000,0.000,-12.3,0.0,0.0,0.0,-60.5,-16.9,-86,-20,0.330,0.540,7.75,
0.2650,0.1820,-0.0377,-1.2623,6.3266,-1.231,0.783,0.000,0.000,-12.3,0.0,0.0,0.0,-60.5,-16.9,-84,-20,0.360,0.570,5.08,
0.2700,0.1820,-0.0377,-1.2623,6.3266,-1.231,0.783,0.000,0.000,-12.3,0.0,0.0,0.0,-60.5,-16.9,-83,-20,0.370,0.570,5.07,
0.2750,0.1820,-0.0377,-1.2623,6.3266,-1.231,0.783,0.000,0.000,-12.3,0.0,0.0,0.0,-60.5,-16.9,-80,-20,0.390,0.560,5.08,
0.2800,0.1820,-0.0377,-1.2623,6.3266,-1.231,0.783,0.000,0.000,-12.3,0.0,0.0,0.0,-60.5,-16.9,-77,-20,0.410,0.560,9.17,
0.2850,0.1237,-0.0057,-1.2623,6.3266,-1.231,0.783,0.000,0.000,-12.3,0.0,0.0,0.0,-37.2,-2.6,-76,-19,0.430,0.560,5.08,
0.2900,0.1208,-0.0041,-1.2623,6.3266,-0.895,0.224,0.000,0.000,-9.0,0.0,0.0,0.0,-39.4,-1.8,-76,-20,0.450,0.560,6.82,
0.2950,0.1207,-0.0040,-1.2623,6.3266,-0.895,0.224,0.000,0.000,-9.0,0.0,0.0,0.0,-39.3,-1.8,-64,-11,0.440,0.490,6.68,
0.3000,0.1207,-0.0040,-1.2645,6.3234,-0.895,0.224,0.000,0.000,-9.0,0.0,0.0,0.0,-39.3,-1.8,-54,-4,0.480,0.560,8.38,
0.3050,0.1207,-0.0040,-1.2645,6.3234,-0.895,0.224,0.000,0.000,-9.0,0.0,0.0,0.0,-39.3,-1.8,-54,-3,0.500,0.550,5.08,
0.3100,0.1207,-0.0040,-1.2645,6.3234,-0.895,0.224,0.000,0.000,-9.0,0.0,0.0,0.0,-39.3,-1.8,-55,-4,0.490,0.550,5.67,
0.3150,0.1207,-0.0040,-1.2645,6.3234,-0.895,0.224,0.000,0.000,-9.0,0.0,0.0,0.0,-39.3,-1.8,-51,-4,0.510,0.570,7.25,
0.3200,0.1207,-0.0040,-1.2645,6.3234,-0.895,0.224,0.000,0.000,-9.0,0.0,0.0,0.0,-39.3,-1.8,-48,-3,0.520,0.570,5.03,
0.3250,0.0803,-0.0031,-1.2645,6.3234,-0.895,0.224,0.000,0.000,-9.0,0.0,0.0,0.0,9.0,-1.4,-45,-4,0.530,0.540,5.08,
0.3300,0.0782,-0.0030,-1.2645,6.3234,-0.336,-0.336,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,-1.4,-41,-2,0.570,0.580,6.90,
0.3350,0.0781,-0.0030,-1.2645,6.3234,-0.336,-0.336,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,-1.4,-19,-1,0.500,0.560,6.63,
0.3400,0.0781,-0.0030,-1.2127,6.3216,-0.336,-0.336,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,-1.4,-6,-1,0.550,0.580,7.86,
0.3450,0.0781,-0.0030,-1.2127,6.3216,-0.336,-0.336,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,-1.4,-8,-2,0.560,0.580,5.06,
0.3500,0.0781,-0.0030,-1.2127,6.3216,-0.336,-0.336,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,-1.4,-7,-1,0.560,0.570,5.06,
0.3550,0.0781,-0.0030,-1.2127,6.3216,-0.336,-0.336,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,-1.4,-5,-1,0.560,0.580,5.07,
0.3600,0.0781,-0.0030,-1.2127,6.3216,-0.336,-0.336,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,-1.4,-1,-2,0.560,0.570,8.43,
0.3650,0.0659,-0.0115,-1.2127,6.3216,-0.336,-0.336,0.000,0.000,-3.4,-0.0,0.0,0.0,3.4,-5.2,-2,-1,0.570,0.550,5.07,
0.3700,0.0653,-0.0119,-1.2127,6.3216,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-5.3,0,-1,0.560,0.570,5.74,
0.3750,0.0653,-0.0119,-1.2127,6.3216,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-5.4,0,-2,0.570,0.170,5.13,
0.3800,0.0653,-0.0119,-1.2138,6.2791,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-5.4,0,-3,0.570,0.020,5.07,
0.3850,0.0653,-0.0119,-1.2138,6.2791,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-5.4,0,-5,0.580,0.570,7.75,
0.3900,0.0653,-0.0119,-1.2138,6.2791,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-5.4,0,-5,0.590,0.590,5.07,
0.3950,0.0653,-0.0119,-1.2138,6.2791,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-5.4,1,-6,0.580,0.580,5.07,
0.4000,0.0653,-0.0119,-1.2138,6.2791,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-5.4,1,-7,0.590,0.560,9.22,
0.4050,0.0841,-0.0025,-1.2138,6.2791,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-1.1,2,-6,0.600,0.590,5.08,
0.4100,0.0850,-0.0020,-1.2138,6.2791,0.336,0.112,0.000,0.000,3.4,0.0,0.0,0.0,-3.4,-0.9,1,-6,0.600,0.570,6.20,
0.4150,0.0851,-0.0020,-1.2138,6.2791,0.448,0.224,0.000,0.000,4.5,0.0,0.0,0.0,-4.5,-0.9,1,-6,0.610,0.570,5.07,
0.4200,0.0851,-0.0020,-1.2633,6.2755,0.448,0.224,0.000,0.000,4.5,0.0,0.0,0.0,-4.5,-0.9,0,-3,0.590,0.540,7.28,
0.4250,0.0851,-0.0020,-1.2633,6.2755,0.448,0.224,0.000,0.000,4.5,0.0,0.0,0.0,-4.5,-0.9,0,-3,0.600,0.550,9.15,
0.4300,0.0851,-0.0020,-1.2633,6.2755,0.448,0.224,0.000,0.000,4.5,0.0,0.0,0.0,-4.5,-0.9,1,-3,0.610,0.540,5.07,
0.4350,0.0851,-0.0020,-1.2633,6.2755,0.448,0.224,0.000,0.000,4.5,0.0,0.0,0.0,-4.5,-0.9,1,-3,0.600,0.580,5.07,
0.4400,0.0851,-0.0020,-1.2633,6.2755,0.448,0.224,0.000,0.000,4.5,0.0,0.0,0.0,-4.5,-0.9,0,-2,0.600,0.560,9.16,
0.4450,0.1104,0.0083,-1.2633,6.2755,0.448,0.224,0.000,0.000,4.5,0.0,0.0,0.0,-48.7,3.7,0,-1,0.620,0.540,5.07,
0.4500,0.1117,0.0088,-1.2633,6.2755,0.336,0.000,0.000,0.000,3.4,0.0,0.0,0.0,-48.0,4.0,0,-1,0.600,0.550,5.49,
0.4550,0.1118,0.0089,-1.2633,6.2755,0.336,0.000,0.000,0.000,3.4,0.0,0.0,0.0,-48.1,4.0,-8,0,0.700,0.550,5.92,
0.4600,0.1118,0.0089,-1.2633,6.2755,0.336,0.000,0.000,0.000,3.4,0.0,0.0,0.0,-48.1,4.0,-12,0,0.700,0.530,5.08,
0.4650,0.1118,0.0089,-1.2633,6.2755,0.336,0.000,0.000,0.000,3.4,0.0,0.0,0.0,-48.1,4.0,-11,0,0.730,0.560,9.80,
0.4700,0.1118,0.0089,-1.2633,6.2755,0.336,0.000,0.000,0.000,3.4,0.0,0.0,0.0,-48.1,4.0,-15,0,0.750,0.540,5.89,
0.4750,0.1118,0.0089,-1.2633,6.2755,0.336,0.000,0.000,0.000,3.4,0.0,0.0,0.0,-48.1,4.0,-18,0,0.750,0.570,5.07,
0.4800,0.1061,0.0013,-1.2633,6.2755,0.336,0.000,0.000,0.000,3.4,0.0,0.0,0.0,-45.8,0.6,-23,0,0.760,0.550,9.46,
0.4850,0.1058,0.0010,-1.2633,6.2755,0.336,0.000,0.000,0.000,3.4,0.0,0.0,0.0,-45.7,0.4,-26,0,0.780,0.540,6.19,
0.4900,0.1058,0.0009,-1.2633,6.2755,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,-40.1,0.4,-28,0,0.780,0.540,5.08,
0.4950,0.1058,0.0009,-1.2603,6.3286,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,-40.1,0.4,-29,0,0.780,0.540,6.92,
0.5000,0.1058,0.0009,-1.2603,6.3286,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,-40.1,0.4,-31,0,0.780,0.540,9.70,
0.5050,0.1058,0.0009,-1.2603,6.3286,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,-40.1,0.4,-32,0,0.790,0.550,5.11,
0.5100,0.1058,0.0009,-1.2603,6.3286,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,-40.1,0.4,-36,0,0.780,0.570,5.07,
0.5150,0.1058,0.0009,-1.2603,6.3286,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,-40.1,0.4,-42,0,0.760,0.570,7.90,
0.5200,0.0861,-0.0019,-1.2603,6.3286,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,-0.8,-44,0,0.760,0.570,5.07,
0.5250,0.0851,-0.0020,-1.2603,6.3286,-0.224,-0.112,0.000,0.000,-2.2,-0.0,0.0,0.0,2.2,-0.9,-50,0,0.750,0.560,7.53,
0.5300,0.0851,-0.0020,-1.2603,6.3286,-0.783,0.112,0.000,0.000,-7.8,0.0,0.0,0.0,7.8,-0.9,-48,0,0.680,0.550,5.07,
0.5350,0.0851,-0.0020,-1.2603,6.3286,-0.783,0.112,0.000,0.000,-7.8,0.0,0.0,0.0,7.8,-0.9,-22,0,0.690,0.550,10.79,
0.5400,0.0851,-0.0020,-1.2603,6.3286,-0.783,0.112,0.000,0.000,-7.8,0.0,0.0,0.0,7.8,-0.9,-23,0,0.690,0.550,5.08,
0.5450,0.0851,-0.0020,-1.2603,6.3286,-0.783,0.112,0.000,0.000,-7.8,0.0,0.0,0.0,7.8,-0.9,-24,0,0.690,0.550,5.08,
0.5500,0.0851,-0.0020,-1.2603,6.3286,-0.783,0.112,0.000,0.000,-7.8,0.0,0.0,0.0,7.8,-0.9,-26,0,0.670,0.560,5.07,
0.5550,0.0851,-0.0020,-1.2603,6.3286,-0.783,0.112,0.000,0.000,-7.8,0.0,0.0,0.0,7.8,-0.9,-26,0,0.660,0.530,8.56,
0.5600,0.0503,0.0065,-1.2603,6.3286,-0.783,0.112,0.000,0.000,-7.8,0.0,0.0,0.0,7.8,2.9,-25,0,0.660,0.550,5.06,
0.5650,0.0486,0.0069,-1.2603,6.3286,-0.671,0.000,0.000,0.000,-6.7,0.0,0.0,0.0,6.7,3.1,-23,0,0.660,0.550,6.68,
0.5700,0.0485,0.0069,-1.2603,6.3286,-0.671,0.000,0.000,0.000,-6.7,0.0,0.0,0.0,6.7,3.1,-20,0,0.650,0.540,6.31,
0.5750,0.0485,0.0069,-1.2603,6.3286,-0.671,0.000,0.000,0.000,-6.7,0.0,0.0,0.0,6.7,3.1,-17,0,0.650,0.520,7.82,
0.5800,0.0485,0.0069,-1.2603,6.3286,-0.671,0.000,0.000,0.000,-6.7,0.0,0.0,0.0,6.7,3.1,-16,0,0.640,0.550,5.08,
0.5850,0.0485,0.0069,-1.2603,6.3286,-0.671,0.000,0.000,0.000,-6.7,0.0,0.0,0.0,6.7,3.1,-15,0,0.650,0.540,5.07,
0.5900,0.0485,0.0069,-1.2603,6.3286,-0.671,0.000,0.000,0.000,-6.7,0.0,0.0,0.0,6.7,3.1,-13,0,0.650,0.520,5.08,
0.5950,0.0485,0.0069,-1.2603,6.3286,-0.671,0.000,0.000,0.000,-6.7,0.0,0.0,0.0,6.7,3.1,-9,0,0.640,0.540,9.19,
0.6000,0.0287,0.0041,-1.2603,6.3286,-0.671,0.000,0.000,0.000,-6.7,0.0,0.0,0.0,6.7,1.8,-7,0,0.640,0.540,5.07,
0.6050,0.0277,0.0040,-1.2603,6.3286,-0.112,0.000,0.000,0.000,-1.1,0.0,0.0,0.0,1.1,1.8,-5,0,0.640,0.560,6.83,
0.6100,0.0277,0.0039,-1.2603,6.3286,-0.112,0.000,0.000,0.000,-1.1,0.0,0.0,0.0,1.1,1.8,-2,0,0.660,0.520,6.60,
0.6150,0.0277,0.0039,-1.2603,6.3286,-0.112,0.000,0.000,0.000,-1.1,0.0,0.0,0.0,1.1,1.8,-2,0,0.660,0.520,5.07,
0.6200,0.0277,0.0039,-1.2603,6.3286,-0.112,0.000,0.000,0.000,-1.1,0.0,0.0,0.0,1.1,1.8,-3,0,0.650,0.540,9.94,
0.6250,0.0277,0.0039,-1.2603,6.3286,-0.112,0.000,0.000,0.000,-1.1,0.0,0.0,0.0,1.1,1.8,-1,0,0.660,0.550,5.62,
0.6300,0.0277,0.0039,-1.2603,6.3286,-0.112,0.000,0.000,0.000,-1.1,0.0,0.0,0.0,1.1,1.8,0,0,0.650,0.520,9.28,
0.6350,0.0343,0.0049,-1.2603,6.3286,-0.112,0.000,0.000,0.000,-1.1,0.0,0.0,0.0,1.1,2.2,0,0,0.670,0.530,5.07,
0.6400,0.0346,0.0049,-1.2603,6.3286,-0.112,0.000,0.000,0.000,-1.1,0.0,0.0,0.0,1.1,2.2,0,0,0.640,0.540,6.02,
0.6450,0.0346,0.0049,-1.2603,6.3286,0.336,-0.112,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,2.2,0,0,0.670,0.530,5.08,
0.6500,0.0346,0.0049,-1.2603,6.3286,0.336,-0.112,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,2.2,0,0,0.660,0.530,6.57,
0.6550,0.0346,0.0049,-1.2603,6.3286,0.336,-0.112,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,2.2,0,0,0.670,0.540,9.90,
0.6600,0.0346,0.0049,-1.2603,6.3286,0.336,-0.112,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,2.2,1,0,0.670,0.530,5.07,
0.6650,0.0346,0.0049,-1.2603,6.3286,0.336,-0.112,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,2.2,0,0,0.690,0.540,5.07,
0.6700,0.0346,0.0049,-1.2603,6.3286,0.336,-0.112,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,2.2,0,0,0.690,0.530,9.09,
0.6750,0.0553,0.0012,-1.2603,6.3286,0.336,-0.112,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,0.5,0,0,0.690,0.520,5.08,
0.6800,0.0563,0.0010,-1.2603,6.3286,0.336,-0.336,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,0.4,1,0,0.690,0.520,6.02,
0.6850,0.0564,0.0010,-1.2603,6.3286,0.336,-0.336,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,0.4,0,0,0.690,0.530,7.27,
0.6900,0.0564,0.0010,-1.2603,6.3286,0.336,-0.336,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,0.4,1,0,0.700,0.520,6.59,
0.6950,0.0564,0.0010,-1.2603,6.3286,0.336,-0.336,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,0.4,0,0,0.690,0.520,5.07,
0.7000,0.0564,0.0010,-1.2603,6.3286,0.336,-0.336,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,0.4,0,0,0.680,0.530,5.08,
0.7050,0.0564,0.0010,-1.2603,6.3286,0.336,-0.336,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,0.4,0,0,0.680,0.540,5.03,
0.7100,0.0564,0.0010,-1.2603,6.3286,0.336,-0.336,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,0.4,0,0,0.690,0.540,9.09,
0.7150,0.0705,-0.0037,-1.2603,6.3286,0.336,-0.336,0.000,0.000,3.4,-0.0,0.0,0.0,-3.4,-1.7,0,0,0.670,0.510,5.07,
0.7200,0.0712,-0.0040,-1.2603,6.3286,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-1.8,0,0,0.700,0.540,5.65,
0.7250,0.0712,-0.0040,-1.2603,6.3286,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-1.8,0,0,0.690,0.530,5.29,
0.7300,0.0712,-0.0040,-1.2599,6.3210,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-1.8,0,0,0.690,0.550,5.07,
0.7350,0.0712,-0.0040,-1.2599,6.3210,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-1.8,0,0,0.690,0.520,8.74,
0.7400,0.0712,-0.0040,-1.2599,6.3210,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-1.8,0,0,0.690,0.540,5.08,
0.7450,0.0712,-0.0040,-1.2599,6.3210,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-1.8,0,0,0.690,0.530,5.07,
0.7500,0.0712,-0.0040,-1.2599,6.3210,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-1.8,0,0,0.680,0.550,9.95,
0.7550,0.0581,-0.0059,-1.2599,6.3210,0.000,-0.112,0.000,0.000,0.0,-0.0,0.0,0.0,-0.0,-2.6,0,0,0.680,0.530,5.08,
0.7600,0.0574,-0.0060,-1.2599,6.3210,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,5.6,-2.7,0,0,0.670,0.530,5.74,
0.7650,0.0574,-0.0060,-1.2599,6.3210,-0.560,0.000,0.000,0.000,-5.6,0.0,0.0,0.0,5.6,-2.7,-1,0,0.680,0.530,5.06,
