t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.5450,0.0043,0.4335,-0.7549,8.5062,-9.812,-0.103,-0.880,-0.242,-98.1,-0.8,-61.6,-14.5,159.7,-15.4,-95,-3,1.040,0.340,5.03
0.5500,0.0043,0.4335,-0.7549,8.5062,-10.321,-0.088,-0.752,-0.190,-103.2,-0.7,-52.6,-11.4,155.8,-12.1,-48,-4,0.970,0.310,9.49
0.5550,-0.5841,0.4330,-0.7549,8.5062,-10.753,-0.075,-0.675,-0.159,-107.5,-0.6,-47.2,-9.5,505.3,-10.1,-36,-3,1.020,0.340,5.05
0.5600,-0.5841,0.4330,-0.7549,8.5062,-10.231,-0.047,-0.629,-0.140,-102.3,-0.4,-44.0,-8.4,496.8,-8.8,-16,-1,1.070,0.330,8.10
0.5650,-0.5841,0.4330,-0.7064,8.4610,-9.788,-0.023,-0.601,-0.129,-97.9,-0.2,-42.1,-7.7,490.4,-7.9,181,0,2.340,0.330,6.52
0.5700,-0.5841,0.4330,-0.7064,8.4610,-9.411,-0.003,-0.584,-0.122,-94.1,-0.0,-40.9,-7.3,485.5,-7.3,221,-1,1.960,0.330,10.85
0.5750,-0.5841,0.4330,-0.7064,8.4610,-9.090,0.014,-0.574,-0.118,-90.9,0.1,-40.2,-7.1,481.6,-7.0,264,0,2.540,0.320,5.08
0.5800,-0.5841,0.4330,-0.7064,8.4610,-8.818,0.029,-0.569,-0.026,-88.2,0.2,-39.8,-1.6,478.5,-1.3,283,-1,2.290,0.330,5.07
0.5850,-0.5841,0.4330,-0.7064,8.4610,-8.586,0.042,-0.565,0.029,-85.9,0.3,-39.5,1.7,475.9,2.1,312,-1,2.500,0.320,9.42
0.5900,-0.8209,0.4500,-0.7064,8.4610,-8.389,0.052,-0.563,0.062,-83.9,0.4,-39.4,3.7,615.8,4.2,345,0,2.510,0.330,5.06
0.5950,-0.8209,0.4500,-0.7064,8.4610,-6.846,0.044,-0.561,0.082,-68.5,0.4,-39.3,4.9,600.3,5.3,345,0,2.620,0.310,8.84
0.6000,-0.8209,0.4500,-0.7448,8.4672,-5.533,0.038,-0.561,0.094,-55.3,0.3,-39.2,5.6,587.1,5.9,482,1,3.040,0.300,6.93
0.6050,-0.8209,0.4500,-0.7448,8.4672,-4.418,0.032,-0.560,0.101,-44.2,0.3,-39.2,6.1,575.9,6.3,491,0,2.410,0.340,9.87
0.6100,-0.8209,0.4500,-0.7448,8.4672,-3.470,0.027,-0.560,0.105,-34.7,0.2,-39.2,6.3,566.4,6.5,485,0,2.520,0.360,5.07
0.6150,-0.8209,0.4500,-0.7448,8.4672,-2.664,0.023,-0.157,0.063,-26.6,0.2,-11.0,3.8,530.1,4.0,479,0,2.450,0.360,5.07
0.6200,-0.8209,0.4500,-0.7448,8.4672,-1.979,0.020,0.085,0.038,-19.8,0.2,5.9,2.3,506.4,2.4,538,0,2.150,0.340,9.21
0.6250,-0.6095,0.4572,-0.7448,8.4672,-1.397,0.017,0.230,0.023,-14.0,0.1,16.1,1.4,363.5,1.5,508,0,1.670,0.370,5.07
0.6300,-0.6095,0.4572,-0.7448,8.4672,0.290,-0.019,0.317,0.014,2.9,-0.2,22.2,0.8,340.6,0.7,501,0,1.720,0.350,8.86
0.6350,-0.6095,0.4572,-0.7418,8.4624,1.723,-0.050,0.369,0.008,17.2,-0.4,25.8,0.5,322.6,0.1,411,0,0.890,0.360,7.56
0.6400,-0.6095,0.4572,-0.7418,8.4624,2.942,-0.076,0.401,0.005,29.4,-0.6,28.0,0.3,308.2,-0.3,397,0,1.170,0.370,9.14
0.6450,-0.6095,0.4572,-0.7418,8.4624,3.978,-0.098,0.419,0.003,39.8,-0.8,29.4,0.2,296.5,-0.6,392,0,0.830,0.330,5.07
0.6500,-0.6095,0.4572,-0.7418,8.4624,4.858,-0.117,0.386,0.136,48.6,-0.9,27.0,8.2,290.1,7.2,372,0,0.880,0.350,5.07
0.6550,-0.6095,0.4572,-0.7418,8.4624,5.607,-0.133,0.366,0.216,56.1,-1.1,25.6,13.0,284.0,11.9,363,0,0.900,0.350,9.32
0.6600,-0.0635,0.4574,-0.7418,8.4624,6.243,-0.147,0.354,0.264,62.4,-1.2,24.8,15.8,-87.2,14.7,362,1,0.850,0.390,5.07
0.6650,-0.0635,0.4574,-0.7418,8.4624,6.784,-0.158,0.347,0.293,67.8,-1.3,24.3,17.6,-92.1,16.3,354,3,0.770,0.400,7.57
0.6700,-0.0635,0.4574,-0.7412,8.4672,7.579,-0.168,0.342,0.310,75.8,-1.3,24.0,18.6,-99.7,17.2,299,3,0.250,0.400,5.07
0.6750,-0.0635,0.4574,-0.7412,8.4672,8.255,-0.176,0.340,0.320,82.6,-1.4,23.8,19.2,-106.3,17.8,38,2,0.510,0.400,12.21
0.6800,-0.0635,0.4574,-0.7412,8.4672,8.830,-0.184,0.338,0.326,88.3,-1.5,23.7,19.6,-112.0,18.1,42,1,0.500,0.420,5.76
0.6850,-0.0635,0.4574,-0.7412,8.4672,9.318,-0.190,0.606,0.196,93.2,-1.5,42.4,11.8,-135.6,10.2,33,2,0.450,0.410,5.07
0.6900,-0.0635,0.4574,-0.7412,8.4672,9.733,-0.195,0.766,0.118,97.3,-1.6,53.6,7.1,-151.0,5.5,80,1,0.280,0.430,9.63
0.6950,0.5134,0.4424,-0.7412,8.4672,10.086,-0.199,0.863,0.071,100.9,-1.6,60.4,4.2,-469.3,2.6,70,1,0.090,0.420,5.05
0.7000,0.5134,0.4424,-0.7412,8.4672,9.950,-0.220,0.920,0.042,99.5,-1.8,64.4,2.5,-472.0,0.8,5,0,0.010,0.420,8.69
0.7050,0.5134,0.4424,-0.6950,8.5082,9.834,-0.237,0.955,0.025,98.3,-1.9,66.9,1.5,-473.2,-0.4,-131,0,0.420,0.410,7.66
0.7100,0.5134,0.4424,-0.6950,8.5082,9.735,-0.252,0.976,0.015,97.4,-2.0,68.3,0.9,-473.7,-1.1,-180,0,0.410,0.410,9.02
0.7150,0.5134,0.4424,-0.6950,8.5082,9.651,-0.264,0.988,0.009,96.5,-2.1,69.2,0.5,-473.8,-1.6,-115,0,0.880,0.440,5.07
0.7200,0.5134,0.4424,-0.6950,8.5082,9.580,-0.275,0.727,0.095,95.8,-2.2,50.9,5.7,-454.8,3.5,-119,0,1.260,0.420,5.07
0.7250,0.5134,0.4424,-0.6950,8.5082,9.519,-0.284,0.571,0.147,95.2,-2.3,39.9,8.8,-443.2,6.5,-195,0,1.240,0.420,9.20
0.7300,0.8641,0.4244,-0.6950,8.5082,9.468,-0.292,0.477,0.177,94.7,-2.3,33.4,10.6,-646.5,8.3,-212,0,1.270,0.420,5.04
0.7350,0.8641,0.4244,-0.6950,8.5082,8.031,-0.315,0.420,0.196,80.3,-2.5,29.4,11.8,-628.2,9.2,-223,1,1.450,0.410,8.14
0.7400,0.8641,0.4244,-0.6522,8.5110,6.810,-0.335,0.386,0.207,68.1,-2.7,27.1,12.4,-613.6,9.7,-391,0,2.120,0.430,6.45
0.7450,0.8641,0.4244,-0.6522,8.5110,5.771,-0.352,0.366,0.214,57.7,-2.8,25.6,12.8,-601.8,10.0,-394,0,1.620,0.440,10.82
0.7500,0.8641,0.4244,-0.6522,8.5110,4.889,-0.366,0.354,0.218,48.9,-2.9,24.8,13.1,-592.1,10.1,-447,1,1.940,0.440,5.06
0.7550,0.8641,0.4244,-0.6522,8.5110,4.139,-0.379,0.302,0.220,41.4,-3.0,21.1,13.2,-581.0,10.2,-457,1,1.570,0.230,5.14
0.7600,0.8641,0.4244,-0.6522,8.5110,3.501,-0.389,0.271,0.222,35.0,-3.1,18.9,13.3,-572.4,10.2,-477,1,1.580,0.450,9.52
0.7650,0.7169,0.4134,-0.6522,8.5110,2.959,-0.398,0.252,0.223,29.6,-3.2,17.6,13.4,-477.4,10.2,-501,0,1.310,0.440,5.06
