t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,0.4178,0.0291,-0.2312,8.7480,0.000,-0.002,-0.101,0.000,-0.0,-0.0,0.0,0.0,-41.8,0.0,0,0,0.000,0.000,0.01,
0.0050,0.4645,0.0400,-0.2312,8.7480,-0.002,-0.002,-0.171,0.000,-0.0,-0.0,0.0,0.0,-46.4,0.0,0,0,0.000,0.000,41.60,
0.0100,0.4668,0.0405,-0.2312,8.7480,-0.004,-0.002,-0.221,0.000,-0.0,-0.0,0.0,0.0,-46.7,0.0,-10,0,0.260,0.240,7.97,
0.0150,0.4669,0.0405,-0.2312,8.7480,-0.007,-0.002,-0.255,0.000,-0.0,-0.0,0.0,0.0,-46.7,0.0,-20,0,0.260,0.260,5.07,
0.0200,0.4669,0.0405,-0.2312,8.7480,-0.009,-0.002,-0.279,0.000,-0.0,-0.0,0.0,0.0,-46.7,0.0,-21,0,0.270,0.260,5.07,
0.0250,0.4662,0.0471,-0.2312,8.7480,-0.011,-0.002,-0.296,0.000,-0.0,-0.0,-67.5,0.0,20.9,0.0,-13,0,0.190,0.240,5.07,
0.0300,0.4662,0.0475,-0.2317,8.7478,-0.013,-0.002,-0.308,0.000,-0.0,-0.0,-75.0,0.0,28.4,0.0,-11,0,0.200,0.260,6.44,
0.0350,0.4662,0.0475,-0.2317,8.7478,-0.010,-0.002,-0.216,0.034,-0.0,-0.0,-71.9,0.0,25.3,0.0,14,0,0.070,0.250,8.53,
0.0400,0.4662,0.0475,-0.2317,8.7478,-0.008,-0.002,-0.151,0.057,-0.0,-0.0,-63.9,0.0,17.3,0.0,8,0,0.230,0.260,9.73,
0.0450,0.4662,0.0475,-0.2317,8.7478,-0.005,-0.002,-0.106,0.074,-0.0,-0.0,0.0,0.0,-46.6,0.0,3,0,0.300,0.250,5.07,
