t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu2_roll_rate_dps,imu2_pitch_rate_dps,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
3.4700,0.0921,0.5138,-0.4717,7.7745,-0.178,1.716,-5.3,25.7,5.3,25.7,2,9,0.130,0.560,5.07
3.4750,0.0921,0.5138,-0.4717,7.7745,-0.286,1.343,-8.6,20.1,8.6,20.1,1,10,0.140,0.570,8.88
3.4800,0.0921,0.5138,-0.4717,7.7745,-0.351,1.119,-10.5,16.8,10.5,16.8,2,10,0.120,0.550,5.07
3.4850,0.0859,0.6117,-0.4717,7.7745,-0.389,0.985,-11.7,14.8,11.7,14.8,5,7,0.130,0.560,5.07
3.4900,0.0859,0.6117,-0.4717,7.7745,-0.413,0.904,-12.4,13.6,12.4,13.6,6,2,0.130,0.560,8.18
3.4950,0.0859,0.6117,-0.4717,7.7745,-0.427,0.856,-12.8,12.8,12.8,12.8,5,3,0.110,0.570,5.53
3.5000,0.0859,0.6117,-0.4743,7.8169,-0.435,0.827,-13.1,12.4,13.1,12.4,4,3,0.120,0.570,5.07
3.5050,0.0859,0.6117,-0.4743,7.8169,-0.753,0.854,-22.6,12.8,22.6,12.8,6,4,0.110,0.570,8.86
3.5100,0.0859,0.6117,-0.4743,7.8169,-0.944,0.871,-28.3,13.1,28.3,13.1,7,4,0.130,0.560,8.36
3.5150,0.0859,0.6117,-0.4743,7.8169,-1.059,0.880,-31.8,13.2,31.8,13.2,7,4,0.090,0.570,5.07
3.5200,0.0859,0.6117,-0.4743,7.8169,-1.128,0.886,-33.8,13.3,33.8,13.3,14,5,0.080,0.570,5.07
3.5250,0.0548,0.6851,-0.4743,7.8169,-1.169,0.890,-35.1,13.3,35.1,13.3,17,5,0.080,0.580,5.07
3.5300,0.0548,0.6851,-0.4743,7.8169,-1.194,0.892,-35.8,13.4,35.8,13.4,20,6,0.100,0.570,7.70
3.5350,0.0548,0.6851,-0.4743,7.8169,-1.209,0.893,-36.3,13.4,36.3,13.4,21,6,0.040,0.560,6.22
3.5400,0.0548,0.6851,-0.5805,7.8085,-1.218,0.894,-36.5,13.4,36.5,13.4,22,6,0.080,0.580,5.07
3.5450,0.0548,0.6851,-0.5805,7.8085,-1.581,-0.045,-47.4,-0.7,47.4,-0.7,24,7,0.090,0.560,9.05
3.5500,0.0548,0.6851,-0.5805,7.8085,-1.799,-0.609,-54.0,-9.1,54.0,-9.1,24,7,0.110,0.570,9.38
3.5550,0.0548,0.6851,-0.5805,7.8085,-1.930,-0.947,-57.9,-14.2,57.9,-14.2,27,5,0.090,0.550,5.06
3.5600,-0.0142,0.7251,-0.5805,7.8085,-2.008,-1.150,-60.3,-17.3,60.3,-17.3,35,1,0.080,0.540,5.07
3.5650,-0.0142,0.7251,-0.5805,7.8085,-2.056,-1.272,-61.7,-19.1,61.7,-19.1,43,0,0.100,0.520,5.64
3.5700,-0.0142,0.7251,-0.5805,7.8085,-2.084,-1.345,-62.5,-20.2,62.5,-20.2,46,0,0.090,0.520,5.08
3.5750,-0.0142,0.7251,-0.5805,7.8085,-2.101,-1.389,-63.0,-20.8,63.0,-20.8,46,-2,0.110,0.490,8.06
3.5800,-0.0142,0.7251,-0.6904,7.7857,-2.648,-2.534,-79.4,-38.0,79.4,-38.0,45,-1,0.100,0.490,5.07
3.5850,-0.0142,0.7251,-0.6904,7.7857,-2.976,-3.222,-89.3,-48.3,89.3,-48.3,40,-1,0.080,0.460,13.42
3.5900,-0.0142,0.7251,-0.6904,7.7857,-3.174,-3.634,-95.2,-54.5,95.2,-54.5,40,-3,0.040,0.360,5.07
3.5950,-0.0142,0.7251,-0.6904,7.7857,-3.292,-3.881,-98.8,-58.2,98.8,-58.2,49,-12,0.020,0.390,5.07
3.6000,-0.1383,0.7012,-0.6904,7.7857,-3.363,-4.030,-100.9,-60.4,100.9,-60.4,54,-14,0.020,0.380,5.07
3.6050,-0.1383,0.7012,-0.6904,7.7857,-3.405,-4.119,-102.2,-61.8,102.2,-61.8,57,-11,0.010,0.330,7.77
3.6100,-0.1383,0.7012,-0.6904,7.7857,-3.431,-4.172,-102.9,-62.6,102.9,-62.6,56,-12,0.000,0.290,7.00
3.6150,-0.1383,0.7012,-0.8433,7.5722,-3.446,-4.204,-103.4,-63.1,103.4,-63.1,57,-13,0.010,0.270,5.07
3.6200,-0.1383,0.7012,-0.8433,7.5722,-3.992,-5.387,-119.8,-80.8,119.8,-80.8,67,-14,0.000,0.120,8.38
3.6250,-0.1383,0.7012,-0.8433,7.5722,-4.320,-6.097,-129.6,-91.5,129.6,-91.5,82,-17,0.000,0.220,9.55
3.6300,-0.1383,0.7012,-0.8433,7.5722,-4.517,-6.523,-135.5,-97.8,135.5,-97.8,92,-21,0.020,0.170,5.07
3.6350,-0.3239,0.6122,-0.8433,7.5722,-4.635,-6.779,-139.0,-101.7,139.0,-101.7,110,-30,0.040,0.160,5.07
3.6400,-0.3239,0.6122,-0.8433,7.5722,-4.706,-6.932,-141.2,-104.0,141.2,-104.0,128,-40,0.090,0.150,5.62
3.6450,-0.3239,0.6122,-0.8433,7.5722,-4.748,-7.024,-142.4,-105.4,142.4,-105.4,131,-41,0.080,0.150,5.07
3.6500,-0.3239,0.6122,-0.8433,7.5722,-4.774,-7.079,-143.2,-106.2,143.2,-106.2,125,-41,0.020,0.120,7.39
3.6550,-0.3239,0.6122,-1.0308,7.3236,-5.013,-7.649,-150.4,-114.7,150.4,-114.7,124,-42,0.020,0.100,5.07
3.6600,-0.3239,0.6122,-1.0308,7.3236,-5.156,-7.992,-154.7,-119.9,154.7,-119.9,111,-51,0.000,0.090,13.45
3.6650,-0.3239,0.6122,-1.0308,7.3236,-5.242,-8.197,-157.3,-123.0,157.3,-123.0,105,-53,0.070,0.100,5.07
3.6700,-0.3239,0.6122,-1.0308,7.3236,-5.294,-8.320,-158.8,-124.8,158.8,-124.8,100,-62,0.130,0.090,5.07
3.6750,-0.5871,0.4699,-1.0308,7.3236,-5.325,-8.394,-159.7,-125.9,512.0,-125.9,97,-69,0.180,0.090,5.09
3.6800,-0.5871,0.4699,-1.0308,7.3236,-5.344,-8.438,-160.3,-126.6,512.6,-126.6,93,-85,0.230,0.110,7.71
3.6850,-0.5871,0.4699,-1.0308,7.3236,-5.355,-8.465,-160.6,-127.0,512.9,-127.0,262,-95,1.390,0.150,5.53
3.6900,-0.5871,0.4699,-1.2773,7.0279,-5.361,-8.481,-160.8,-127.2,513.1,-127.2,430,-103,0.420,0.180,5.07
3.6950,-0.5871,0.4699,-1.2773,7.0279,-5.813,-9.341,-174.4,-140.1,526.6,-140.1,321,-114,0.740,0.200,9.43
3.7000,-0.5871,0.4699,-1.2773,7.0279,-6.084,-9.857,-182.5,-147.9,534.8,-147.9,381,-117,1.230,0.240,9.02
3.7050,-0.5871,0.4699,-1.2773,7.0279,-6.247,-10.167,-187.4,-152.5,539.6,-152.5,374,-118,1.420,0.210,5.07
3.7100,-0.5871,0.4699,-1.2773,7.0279,-6.344,-10.352,-190.3,-155.3,542.6,-155.3,373,-129,1.680,0.190,5.07
3.7150,-0.8584,0.2347,-1.2773,7.0279,-6.403,-10.464,-192.1,-157.0,707.1,-157.0,380,-139,1.830,0.250,5.07
3.7200,-0.8584,0.2347,-1.2773,7.0279,-6.438,-10.531,-193.1,-158.0,708.2,-158.0,434,-157,1.840,0.290,6.59
3.7250,-0.8584,0.2347,-1.6012,6.5495,-6.459,-10.571,-193.8,-158.6,708.8,-158.6,569,-151,2.270,0.300,8.39
3.7300,-0.8584,0.2347,-1.6012,6.5495,-6.472,-10.595,-194.1,-158.9,709.2,-158.9,576,-134,2.030,0.240,8.10
3.7350,-0.8584,0.2347,-1.6012,6.5495,-6.076,-11.102,-182.3,-166.5,697.3,-166.5,590,-130,2.040,0.160,5.07
3.7400,-0.8584,0.2347,-1.6012,6.5495,-5.839,-11.406,-175.2,-171.1,690.2,-171.1,606,-128,1.950,0.110,8.77
3.7450,-0.8584,0.2347,-1.6012,6.5495,-5.697,-11.588,-170.9,-173.8,685.9,-173.8,623,-129,1.730,0.080,5.05
3.7500,-0.9866,-0.1155,-1.6012,6.5495,-5.611,-11.698,-168.3,-175.5,760.3,-175.5,614,-130,1.560,0.040,5.07
3.7550,-0.9866,-0.1155,-1.6012,6.5495,-5.560,-11.763,-166.8,-176.5,758.8,-176.5,623,-130,1.510,0.000,6.33
3.7600,-0.9866,-0.1155,-1.6012,6.5495,-5.529,-11.803,-165.9,-177.0,757.9,-177.0,652,-132,1.700,0.040,5.07
3.7650,-0.9866,-0.1155,-1.8717,5.9957,-5.511,-11.827,-165.3,-177.4,757.3,-177.4,703,-151,1.270,0.070,7.15
3.7700,-0.9866,-0.1155,-1.8717,5.9957,-5.500,-11.841,-165.0,-177.6,757.0,-177.6,721,-189,1.460,0.040,8.79
3.7750,-0.9866,-0.1155,-1.8717,5.9957,-5.270,-11.088,-158.1,-166.3,750.1,-166.3,720,-197,1.350,0.010,5.07
3.7800,-0.9866,-0.1155,-1.8717,5.9957,-5.131,-10.637,-153.9,-159.6,745.9,-159.6,743,-172,1.700,0.110,8.68
3.7850,-0.9866,-0.1155,-1.8717,5.9957,-5.048,-10.366,-151.4,-155.5,743.4,-155.5,732,-155,1.660,0.230,5.07
3.7900,-0.8595,-0.5719,-1.8717,5.9957,-4.999,-10.203,-150.0,-153.1,665.6,-153.1,744,-143,1.840,0.290,5.07
3.7950,-0.8595,-0.5719,-1.8717,5.9957,-4.969,-10.106,-149.1,-151.6,664.7,-151.6,725,-135,1.810,0.360,7.62
3.8000,-0.8595,-0.5719,-1.8717,5.9957,-4.951,-10.047,-148.5,-150.7,664.2,-150.7,722,-136,1.450,0.420,5.56
3.8050,-0.8595,-0.5719,-2.0988,5.4938,-4.940,-10.012,-148.2,-150.2,663.9,-150.2,707,-136,1.400,0.450,5.08
3.8100,-0.8595,-0.5719,-2.0988,5.4938,-4.441,-9.588,-133.2,-143.8,648.9,-143.8,721,-146,1.250,0.510,9.97
3.8150,-0.8595,-0.5719,-2.0988,5.4938,-4.142,-9.334,-124.3,-140.0,639.9,-140.0,701,-173,0.770,0.510,9.60
3.8200,-0.8595,-0.5719,-2.0988,5.4938,-3.962,-9.181,-118.9,-137.7,634.5,-137.7,697,-181,0.710,0.470,5.07
3.8250,-0.6384,-1.0856,-2.0988,5.4938,-3.855,-9.090,-115.6,-136.3,498.7,-462.0,698,-177,0.540,0.490,5.07
3.8300,-0.6384,-1.0856,-2.0988,5.4938,-3.790,-9.035,-113.7,-135.5,496.7,-461.2,672,-162,0.560,0.550,5.68
3.8350,-0.6384,-1.0856,-2.0988,5.4938,-3.751,-9.002,-112.5,-135.0,495.6,-460.7,629,-186,0.360,1.130,5.07
3.8400,-0.6384,-1.0856,-2.0988,5.4938,-3.728,-8.982,-111.8,-134.7,494.9,-460.4,561,-432,0.640,0.940,8.08
3.8450,-0.6384,-1.0856,-2.2727,5.0383,-3.177,-8.388,-95.3,-125.8,478.3,-451.5,562,-444,0.710,0.620,5.07
3.8500,-0.6384,-1.0856,-2.2727,5.0383,-2.846,-8.032,-85.4,-120.5,468.4,-446.2,552,-406,0.920,0.710,14.11
3.8550,-0.6384,-1.0856,-2.2727,5.0383,-2.648,-7.818,-79.4,-117.3,462.5,-443.0,545,-408,0.910,0.650,5.07
3.8600,-0.6384,-1.0856,-2.2727,5.0383,-2.529,-7.690,-75.9,-115.4,458.9,-441.0,509,-393,1.040,0.600,5.07
3.8650,-0.4969,-1.5753,-2.2727,5.0383,-2.457,-7.613,-73.7,-114.2,73.7,-586.8,496,-385,1.170,0.590,5.07
3.8700,-0.4969,-1.5753,-2.2727,5.0383,-2.414,-7.567,-72.4,-113.5,72.4,-586.1,473,-404,1.200,0.490,7.30
3.8750,-0.4969,-1.5753,-2.2727,5.0383,-2.389,-7.539,-71.7,-113.1,71.7,-585.7,263,-514,0.580,0.420,8.15
3.8800,-0.4969,-1.5753,-2.3944,4.6722,-1.881,-7.120,-56.4,-106.8,56.4,-579.4,149,-542,1.050,0.090,5.07
3.8850,-0.4969,-1.5753,-2.3944,4.6722,-1.576,-6.868,-47.3,-103.0,47.3,-575.6,141,-558,1.070,0.070,14.18
3.8900,-0.4969,-1.5753,-2.3944,4.6722,-1.393,-6.717,-41.8,-100.8,41.8,-573.3,121,-546,0.960,0.120,5.07
3.8950,-0.4969,-1.5753,-2.3944,4.6722,-1.284,-6.626,-38.5,-99.4,38.5,-572.0,89,-521,1.020,0.000,5.07
3.9000,-0.4894,-2.0130,-2.3944,4.6722,-1.218,-6.572,-36.5,-98.6,36.5,-702.5,81,-524,1.060,0.060,5.07
3.9050,-0.4894,-2.0130,-2.3944,4.6722,-1.178,-6.539,-35.3,-98.1,35.3,-702.0,63,-556,1.060,0.160,7.36
3.9100,-0.4894,-2.0130,-2.3944,4.6722,-1.155,-6.520,-34.6,-97.8,34.6,-701.7,43,-636,1.140,0.580,8.37
3.9150,-0.4894,-2.0130,-2.4200,4.3627,-0.245,-5.613,-7.4,-84.2,7.4,-688.1,35,-678,1.210,0.580,5.08
3.9200,-0.4894,-2.0130,-2.4200,4.3627,0.301,-5.069,9.0,-76.0,-9.0,-679.9,15,-659,1.320,0.730,14.13
3.9250,-0.4894,-2.0130,-2.4200,4.3627,0.628,-4.742,18.8,-71.1,-18.8,-675.0,11,-659,1.340,0.820,5.07
3.9300,-0.4894,-2.0130,-2.4200,4.3627,0.824,-4.546,24.7,-68.2,-24.7,-672.1,-2,-639,1.280,0.770,5.07
3.9350,-0.6024,-2.3973,-2.4200,4.3627,0.942,-4.429,28.3,-66.4,333.2,-785.6,-5,-621,1.270,0.770,5.07
3.9400,-0.6024,-2.3973,-2.4200,4.3627,1.013,-4.358,30.4,-65.4,331.1,-784.6,-19,-646,1.280,0.610,7.29
3.9450,-0.6024,-2.3973,-2.4200,4.3627,1.055,-4.316,31.7,-64.7,329.8,-783.9,255,-740,2.210,0.410,8.17
3.9500,-0.6024,-2.3973,-2.3627,4.1934,1.260,-3.977,37.8,-59.7,323.7,-778.8,285,-769,1.140,0.010,5.07
3.9550,-0.6024,-2.3973,-2.3627,4.1934,1.383,-3.774,41.5,-56.6,320.0,-775.8,261,-747,1.640,0.070,13.50
3.9600,-0.6024,-2.3973,-2.3627,4.1934,1.456,-3.652,43.7,-54.8,317.8,-774.0,247,-745,1.570,0.100,5.07
3.9650,-0.6024,-2.3973,-2.3627,4.1934,1.500,-3.579,45.0,-53.7,316.5,-772.9,233,-733,1.670,0.280,5.07
3.9700,-0.6650,-2.6897,-2.3627,4.1934,1.527,-3.535,45.8,-53.0,353.2,-859.9,237,-740,1.680,0.470,5.07
3.9750,-0.6650,-2.6897,-2.3627,4.1934,1.543,-3.509,46.3,-52.6,352.7,-859.5,252,-787,1.670,0.580,7.06
3.9800,-0.6650,-2.6897,-2.3627,4.1934,1.552,-3.493,46.6,-52.4,352.4,-859.3,282,-802,1.760,0.850,5.07
3.9850,-0.6650,-2.6897,-2.4891,4.6975,1.558,-3.483,46.7,-52.2,352.2,-859.2,317,-851,1.430,0.810,6.53
3.9900,-0.6650,-2.6897,-2.4891,4.6975,1.875,-3.343,56.2,-50.1,342.7,-857.1,297,-812,1.530,0.720,9.64
3.9950,-0.6650,-2.6897,-2.4891,4.6975,2.065,-3.259,61.9,-48.9,337.0,-855.8,306,-819,1.520,0.540,9.31
4.0000,-0.6650,-2.6897,-2.4891,4.6975,2.179,-3.209,65.4,-48.1,333.6,-855.0,308,-831,1.540,0.280,5.07
4.0050,-0.5382,-2.8699,-2.4891,4.6975,2.247,-3.179,67.4,-47.7,255.5,-908.7,314,-861,1.570,0.040,5.07
4.0100,-0.5382,-2.8699,-2.4891,4.6975,2.288,-3.161,68.7,-47.4,254.3,-908.4,319,-858,1.600,0.090,5.65
4.0150,-0.5382,-2.8699,-2.4891,4.6975,2.313,-3.150,69.4,-47.2,253.5,-908.2,284,-856,1.330,0.060,5.08
4.0200,-0.5382,-2.8699,-2.4891,4.6975,2.328,-3.143,69.8,-47.1,253.1,-908.1,257,-867,1.640,0.250,8.11
4.0250,-0.5382,-2.8699,-2.3437,4.3725,2.561,-2.915,76.8,-43.7,246.1,-904.7,268,-878,1.440,0.470,5.07
4.0300,-0.5382,-2.8699,-2.3437,4.3725,2.700,-2.779,81.0,-41.7,241.9,-902.7,272,-904,1.580,0.740,13.41
4.0350,-0.5382,-2.8699,-2.3437,4.3725,2.784,-2.697,83.5,-40.5,239.4,-901.4,271,-907,1.650,0.810,5.08
4.0400,-0.5382,-2.8699,-2.3437,4.3725,2.834,-2.648,85.0,-39.7,237.9,-900.7,259,-884,1.740,0.730,5.07
4.0450,-0.2073,-2.8931,-2.3437,4.3725,2.864,-2.618,85.9,-39.3,-85.9,-907.2,263,-881,1.730,0.680,5.07
4.0500,-0.2073,-2.8931,-2.3437,4.3725,2.882,-2.600,86.5,-39.0,-86.5,-906.9,272,-883,1.550,0.450,7.67
4.0550,-0.2073,-2.8931,-2.3437,4.3725,2.893,-2.590,86.8,-38.8,-86.8,-906.8,126,-903,0.830,0.110,6.99
4.0600,-0.2073,-2.8931,-2.2419,4.1011,2.900,-2.583,87.0,-38.8,-87.0,-906.7,34,-900,1.100,0.000,5.07
4.0650,-0.2073,-2.8931,-2.2419,4.1011,3.262,-2.535,97.9,-38.0,-97.9,-905.9,44,-901,1.060,0.030,9.42
4.0700,-0.2073,-2.8931,-2.2419,4.1011,3.479,-2.506,104.4,-37.6,-104.4,-905.5,15,-905,0.960,0.410,8.93
4.0750,-0.2073,-2.8931,-2.2419,4.1011,3.609,-2.488,108.3,-37.3,-108.3,-905.2,12,-904,0.900,0.700,5.07
4.0800,0.2462,-2.6927,-2.2419,4.1011,3.688,-2.478,110.6,-37.2,-110.6,-845.0,6,-907,0.870,0.860,5.07
4.0850,0.2462,-2.6927,-2.2419,4.1011,3.734,-2.471,112.0,-37.1,-112.0,-844.9,2,-904,0.820,0.890,6.38
4.0900,0.2462,-2.6927,-2.2419,4.1011,3.763,-2.468,112.9,-37.0,-112.9,-844.8,0,-883,0.760,0.790,5.07
4.0950,0.2462,-2.6927,-2.0929,3.8207,3.779,-2.465,113.4,-37.0,-113.4,-844.8,-5,-840,0.700,0.730,7.57
4.1000,0.2462,-2.6927,-2.0929,3.8207,3.790,-2.464,113.7,-37.0,-113.7,-844.8,-13,-848,0.660,0.480,8.10
4.1050,0.2462,-2.6927,-2.0929,3.8207,4.288,-2.418,128.6,-36.3,-128.6,-844.1,-16,-862,0.630,0.190,5.07
4.1100,0.2462,-2.6927,-2.0929,3.8207,4.587,-2.391,137.6,-35.9,-137.6,-843.7,-23,-851,0.590,0.020,8.74
4.1150,0.2462,-2.6927,-2.0929,3.8207,4.767,-2.375,143.0,-35.6,-143.0,-843.4,-30,-847,0.540,0.020,5.07
4.1200,0.6039,-2.2797,-2.0929,3.8207,4.874,-2.365,146.2,-35.5,-508.6,-719.4,-43,-828,0.510,0.210,5.07
4.1250,0.6039,-2.2797,-2.0929,3.8207,4.939,-2.359,148.2,-35.4,-510.5,-719.3,-73,-853,0.510,0.500,8.18
4.1300,0.6039,-2.2797,-2.0929,3.8207,4.978,-2.355,149.3,-35.3,-511.7,-719.2,-203,-826,0.160,0.480,6.42
4.1350,0.6039,-2.2797,-1.8435,3.5440,5.001,-2.353,150.0,-35.3,-512.4,-719.2,-370,-777,0.160,0.750,5.07
4.1400,0.6039,-2.2797,-1.8435,3.5440,5.597,-2.441,167.9,-36.6,-530.2,-720.5,-401,-730,0.230,0.900,9.33
4.1450,0.6039,-2.2797,-1.8435,3.5440,5.954,-2.494,178.6,-37.4,-541.0,-721.3,-345,-730,0.180,0.880,9.42
4.1500,0.6039,-2.2797,-1.8435,3.5440,6.169,-2.526,185.1,-37.9,-547.4,-721.8,-390,-717,0.300,0.720,5.07
4.1550,0.8646,-1.7465,-1.8435,3.5440,6.297,-2.545,188.9,-38.2,-707.7,-562.1,-452,-705,0.200,0.670,5.07
4.1600,0.8646,-1.7465,-1.8435,3.5440,6.375,-2.557,191.2,-38.4,-710.0,-562.3,-471,-734,0.190,0.450,5.69
4.1650,0.8646,-1.7465,-1.8435,3.5440,6.421,-2.564,192.6,-38.5,-711.4,-562.4,-489,-739,0.490,0.100,5.07
4.1700,0.8646,-1.7465,-1.8435,3.5440,6.449,-2.568,193.5,-38.5,-712.2,-562.5,-603,-607,0.350,0.170,8.11
4.1750,0.8646,-1.7465,-1.5930,3.3186,6.466,-2.570,194.0,-38.6,-712.7,-562.5,-635,-583,0.110,0.020,8.19
4.1800,0.8646,-1.7465,-1.5930,3.3186,7.192,-2.348,215.8,-35.2,-734.5,-559.2,-632,-576,0.010,0.100,5.07
4.1850,0.8646,-1.7465,-1.5930,3.3186,7.627,-2.214,228.8,-33.2,-747.6,-557.2,-654,-554,0.120,0.350,8.66
4.1900,0.8646,-1.7465,-1.5930,3.3186,7.889,-2.134,236.7,-32.0,-755.4,-556.0,-680,-575,0.310,0.500,5.07
4.1950,1.0317,-1.1987,-1.5930,3.3186,8.046,-2.086,241.4,-31.3,-860.4,-390.9,-684,-578,0.340,0.600,5.07
4.2000,1.0317,-1.1987,-1.5930,3.3186,8.140,-2.058,244.2,-30.9,-863.2,-390.5,-718,-560,0.400,0.800,7.75
4.2050,1.0317,-1.1987,-1.5930,3.3186,8.196,-2.040,245.9,-30.6,-864.9,-390.2,-739,-553,0.280,0.690,5.07
4.2100,1.0317,-1.1987,-1.1625,3.1828,8.230,-2.030,246.9,-30.4,-865.9,-390.1,-808,-465,0.160,0.700,6.76
4.2150,1.0317,-1.1987,-1.1625,3.1828,8.653,-1.800,259.6,-27.0,-878.6,-386.6,-821,-419,0.020,0.880,10.04
4.2200,1.0317,-1.1987,-1.1625,3.1828,8.907,-1.662,267.2,-24.9,-886.2,-384.5,-820,-400,0.350,0.890,9.32
4.2250,1.0317,-1.1987,-1.1625,3.1828,9.060,-1.579,271.8,-23.7,-890.8,-383.3,-818,-411,0.410,0.810,5.07
4.2300,1.1700,-0.6976,-1.1625,3.1828,9.151,-1.529,274.5,-22.9,-976.5,-22.9,-818,-405,0.400,0.730,5.07
4.2350,1.1700,-0.6976,-1.1625,3.1828,9.206,-1.499,276.2,-22.5,-978.2,-22.5,-822,-368,0.270,0.730,6.36
4.2400,1.1700,-0.6976,-1.1625,3.1828,9.239,-1.482,277.2,-22.2,-979.2,-22.2,-834,-318,0.270,0.140,5.07
4.2450,1.1700,-0.6976,-0.7419,3.1390,9.259,-1.471,277.8,-22.1,-979.8,-22.1,-901,-79,0.020,0.300,8.06
4.2500,1.1700,-0.6976,-0.7419,3.1390,9.270,-1.464,278.1,-22.0,-980.1,-22.0,-911,-54,0.200,0.640,8.12
4.2550,1.1700,-0.6976,-0.7419,3.1390,9.546,-1.147,286.4,-17.2,-988.4,-17.2,-915,-59,0.180,0.580,5.07
4.2600,1.1700,-0.6976,-0.7419,3.1390,9.712,-0.957,291.3,-14.4,-993.4,-14.4,-894,-61,0.060,0.520,8.97
4.2650,1.1700,-0.6976,-0.7419,3.1390,9.811,-0.843,294.3,-12.6,-996.3,-12.6,-913,-59,0.310,0.470,5.07
4.2700,1.2958,-0.2547,-0.7419,3.1390,9.870,-0.774,296.1,-11.6,-1073.6,-11.6,-926,-57,0.450,0.450,5.07
4.2750,1.2958,-0.2547,-0.7419,3.1390,9.906,-0.733,297.2,-11.0,-1074.7,-11.0,-944,-58,0.550,0.400,8.22
4.2800,1.2958,-0.2547,-0.7419,3.1390,9.927,-0.708,297.8,-10.6,-1075.3,-10.6,-978,-61,0.620,0.340,5.53
4.2850,1.2958,-0.2547,-0.2211,3.0998,9.940,-0.694,298.2,-10.4,-1075.7,-10.4,-1008,-63,0.430,0.310,5.07
4.2900,1.2958,-0.2547,-0.2211,3.0998,10.306,-0.416,309.2,-6.2,-1086.7,-6.2,-1018,-63,0.170,0.250,9.71
4.2950,1.2958,-0.2547,-0.2211,3.0998,10.526,-0.250,315.8,-3.7,-1093.3,-3.7,-1022,-57,0.050,0.200,9.49
4.3000,1.2958,-0.2547,-0.2211,3.0998,10.657,-0.150,319.7,-2.2,-1097.2,-2.2,-1023,-52,0.020,0.170,5.07
4.3050,1.4289,0.0906,-0.2211,3.0998,10.736,-0.090,322.1,-1.3,-1179.4,-1.3,-1028,-44,0.140,0.160,5.07
4.3100,1.4289,0.0906,-0.2211,3.0998,10.784,-0.054,323.5,-0.8,-1180.8,-0.8,-1045,-37,0.360,0.150,5.78
4.3150,1.4289,0.0906,-0.2211,3.0998,10.812,-0.032,324.4,-0.5,-1181.7,-0.5,-1071,-32,0.680,0.150,5.07
4.3200,1.4289,0.0906,-0.2211,3.0998,10.829,-0.019,324.9,-0.3,-1182.2,-0.3,-1147,-26,0.660,0.140,8.08
4.3250,1.4289,0.0906,0.3003,3.0612,10.750,0.391,322.5,5.9,-1179.8,5.9,-1152,-25,0.510,0.130,5.07
4.3300,1.4289,0.0906,0.3003,3.0612,10.702,0.638,321.1,9.6,-1178.4,9.6,-1123,-17,0.310,0.130,14.14
4.3350,1.4289,0.0906,0.3003,3.0612,10.674,0.785,320.2,11.8,-1177.5,11.8,-1129,-16,0.030,0.110,5.07
4.3400,1.4289,0.0906,0.3003,3.0612,10.657,0.874,319.7,13.1,-1177.0,13.1,-1110,-11,0.050,0.090,5.07
4.3450,1.5743,0.3032,0.3003,3.0612,10.646,0.927,319.4,13.9,-1264.0,13.9,-1087,-8,0.300,0.090,5.07
4.3500,1.5743,0.3032,0.3003,3.0612,10.640,0.959,319.2,14.4,-1263.8,14.4,-1078,-2,0.700,0.100,7.16
4.3550,1.5743,0.3032,0.3003,3.0612,10.637,0.978,319.1,14.7,-1263.7,14.7,-1166,0,1.150,0.100,7.64
4.3600,1.5743,0.3032,0.8471,3.1173,10.590,1.303,317.7,19.5,-1262.3,19.5,-1184,0,1.070,0.080,5.07
4.3650,1.5743,0.3032,0.8471,3.1173,10.561,1.498,316.8,22.5,-1261.5,22.5,-1166,0,1.140,0.080,13.47
4.3700,1.5743,0.3032,0.8471,3.1173,10.545,1.615,316.3,24.2,-1260.9,24.2,-1173,0,0.910,0.060,5.07
4.3750,1.5743,0.3032,0.8471,3.1173,10.534,1.685,316.0,25.3,-1260.6,25.3,-1170,1,0.750,0.050,5.07
4.3800,1.7013,0.4004,0.8471,3.1173,10.528,1.727,315.8,25.9,-1336.6,25.9,-1169,2,0.950,0.030,5.07
4.3850,1.7013,0.4004,0.8471,3.1173,10.525,1.753,315.7,26.3,-1336.5,26.3,-1184,2,1.170,0.030,8.22
4.3900,1.7013,0.4004,0.8471,3.1173,10.522,1.768,315.7,26.5,-1336.4,26.5,-1236,3,1.680,0.020,6.20
4.3950,1.7013,0.4004,1.3466,3.2194,10.521,1.777,315.6,26.7,-1336.4,26.7,-1272,3,1.550,0.010,5.07
4.4000,1.7013,0.4004,1.3466,3.2194,10.341,2.096,310.2,31.4,-1331.0,31.4,-1256,2,1.700,0.000,9.66
4.4050,1.7013,0.4004,1.3466,3.2194,10.233,2.287,307.0,34.3,-1327.8,34.3,-1271,3,1.280,0.010,9.32
4.4100,1.7013,0.4004,1.3466,3.2194,10.169,2.402,305.1,36.0,-1325.8,36.0,-1261,3,1.150,0.040,5.07
4.4150,1.6852,0.4130,1.3466,3.2194,10.130,2.471,303.9,37.1,-1315.0,37.1,-1275,5,1.320,0.050,5.07
4.4200,1.6852,0.4130,1.3466,3.2194,10.106,2.512,303.2,37.7,-1314.3,37.7,-1274,7,1.510,0.060,6.32
