t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
1.100,-0.2630,-0.0,0.2884,0.0,-0.3717,6.7267,0,0,17.14,48.57,0.720,0.450,20.07
1.120,-0.2630,-0.0,0.2884,0.0,-0.3717,6.7267,7,0,17.14,48.57,0.700,0.440,20.09
1.140,-0.1982,-0.0,0.2742,0.0,-0.3717,6.7267,11,0,17.14,48.57,0.660,0.450,20.07
1.160,-0.1982,-0.0,0.2742,0.0,-0.3566,6.7222,20,0,17.14,48.57,0.620,0.440,20.07
1.180,-0.1026,-0.0,0.2352,0.0,-0.3566,6.7222,5,0,17.14,48.57,0.610,0.450,20.08
1.200,-0.1026,-0.0,0.2352,0.0,-0.3497,6.7234,2,0,17.14,48.57,0.640,0.440,20.08
1.220,-0.1026,-0.0,0.2352,0.0,-0.3497,6.7234,0,0,17.14,48.57,0.640,0.450,20.08
1.240,-0.0487,-0.0,0.1917,0.0,-0.3497,6.7234,0,0,17.14,48.57,0.640,0.450,20.07
1.260,-0.0487,-0.0,0.1917,0.0,-0.3427,6.7246,0,0,17.14,48.57,0.650,0.440,20.07
1.280,-0.0472,-0.0,0.1778,0.0,-0.3427,6.7246,0,0,17.14,48.57,0.640,0.450,20.07
1.300,-0.0472,-0.0,0.1778,0.0,-0.3432,6.7247,0,0,17.14,48.57,0.630,0.440,20.07
1.320,-0.0472,-0.0,0.1778,0.0,-0.3432,6.7247,0,0,17.14,48.57,0.630,0.450,20.07
1.340,-0.0989,-0.0,0.2004,0.0,-0.3651,6.7280,0,0,17.14,48.57,0.640,0.440,20.06
1.360,-0.0989,-0.0,0.2004,0.0,-0.3651,6.7280,0,0,17.14,48.57,0.650,0.440,20.06
1.380,-0.1721,-0.0,0.2278,0.0,-0.3651,6.7280,-5,0,17.14,48.57,0.660,0.450,20.06
1.400,-0.1721,-0.0,0.2278,0.0,-0.3721,6.7268,-9,0,17.14,48.57,0.690,0.440,20.07
1.420,-0.1721,-0.0,0.2278,0.0,-0.3721,6.7268,-8,0,17.14,48.57,0.680,0.440,20.09
1.440,-0.2245,-0.0,0.2574,0.0,-0.3790,6.7256,-4,0,17.14,48.57,0.670,0.440,20.07
1.460,-0.2245,-0.0,0.2574,0.0,-0.3790,6.7256,0,0,17.14,48.57,0.670,0.440,20.07
1.480,-0.1967,-0.0,0.2603,0.0,-0.3790,6.7256,3,0,17.14,48.57,0.670,0.440,20.07
1.500,-0.1967,-0.0,0.2603,0.0,-0.3721,6.7268,6,0,17.14,48.57,0.650,0.450,20.09
1.520,-0.1967,-0.0,0.2603,0.0,-0.3721,6.7268,11,0,17.14,48.57,0.620,0.450,20.07
1.540,-0.1297,-0.0,0.2253,0.0,-0.3652,6.7276,8,0,17.14,48.57,0.620,0.450,20.08
1.560,-0.1297,-0.0,0.2253,0.0,-0.3652,6.7276,1,0,17.14,48.57,0.640,0.450,20.07
1.580,-0.0834,-0.0,0.1880,0.0,-0.3652,6.7276,0,0,17.14,48.57,0.640,0.440,20.09
1.600,-0.0834,-0.0,0.1880,0.0,-0.3583,6.7288,0,0,17.14,48.57,0.630,0.450,20.07
1.620,-0.0834,-0.0,0.1880,0.0,-0.3583,6.7288,0,0,17.14,48.57,0.650,0.440,20.07
1.640,-0.0820,-0.0,0.1741,0.0,-0.3583,6.7288,0,0,17.14,48.57,0.670,0.440,20.07
1.660,-0.0820,-0.0,0.1741,0.0,-0.3583,6.7288,0,0,17.14,48.57,0.660,0.440,20.07
1.680,-0.1190,-0.0,0.1912,0.0,-0.3583,6.7288,0,0,17.14,48.57,0.650,0.440,20.07
1.700,-0.1190,-0.0,0.1912,0.0,-0.3733,6.7333,0,0,17.14,48.57,0.650,0.440,20.07
1.720,-0.1190,-0.0,0.1912,0.0,-0.3733,6.7333,-2,0,17.14,48.57,0.650,0.440,20.08
1.740,-0.1714,-0.0,0.2208,0.0,-0.3733,6.7333,-4,0,17.14,48.57,0.660,0.440,20.07
1.760,-0.1714,-0.0,0.2208,0.0,-0.3815,6.7390,-7,0,17.14,48.57,0.670,0.440,20.07
1.780,-0.2084,-0.0,0.2380,0.0,-0.3815,6.7390,-3,0,17.14,48.57,0.660,0.450,20.07
1.800,-0.2084,-0.0,0.2380,0.0,-0.3949,6.7365,-2,0,17.14,48.57,0.670,0.440,20.07
1.820,-0.2084,-0.0,0.2380,0.0,-0.3949,6.7365,1,0,17.14,48.57,0.650,0.440,20.09
1.840,-0.1937,-0.0,0.2325,0.0,-0.3867,6.7312,2,0,17.14,48.57,0.650,0.440,20.09
1.860,-0.1937,-0.0,0.2325,0.0,-0.3867,6.7312,7,0,17.14,48.57,0.640,0.450,20.07
1.880,-0.1490,-0.0,0.2091,0.0,-0.3867,6.7312,7,0,17.14,48.57,0.630,0.450,20.09
1.900,-0.1490,-0.0,0.2091,0.0,-0.3729,6.7336,0,0,17.14,48.57,0.620,0.440,20.09
1.920,-0.1490,-0.0,0.2091,0.0,-0.3729,6.7336,0,0,17.14,48.57,0.640,0.450,20.08
1.940,-0.1105,-0.0,0.1781,0.0,-0.3590,6.7361,1,0,17.14,48.57,0.650,0.460,20.09
1.960,-0.1105,-0.0,0.1781,0.0,-0.3590,6.7361,0,0,17.14,48.57,0.640,0.440,20.09
1.980,-0.1098,-0.0,0.1711,0.0,-0.3590,6.7361,0,0,17.14,48.57,0.650,0.450,20.08
2.000,-0.1098,-0.0,0.1711,0.0,-0.3578,6.7291,0,0,17.14,48.57,0.640,0.440,20.09
2.020,-0.1098,-0.0,0.1711,0.0,-0.3578,6.7291,0,0,17.14,48.57,0.650,0.440,20.07
2.040,-0.1336,-0.0,0.1967,0.0,-0.3582,6.7292,0,0,17.14,48.57,0.630,0.450,20.09
2.060,-0.1336,-0.0,0.1967,0.0,-0.3582,6.7292,-3,0,17.14,48.57,0.650,0.440,20.07
2.080,-0.1714,-0.0,0.2208,0.0,-0.3582,6.7292,-4,0,17.14,48.57,0.650,0.440,20.06
2.100,-0.1714,-0.0,0.2208,0.0,-0.3721,6.7268,-5,0,17.14,48.57,0.660,0.440,20.08
2.120,-0.1714,-0.0,0.2208,0.0,-0.3721,6.7268,-1,0,17.14,48.57,0.670,0.440,20.05
2.140,-0.1937,-0.0,0.2325,0.0,-0.3733,6.7337,0,0,17.14,48.57,0.660,0.440,20.07
2.160,-0.1937,-0.0,0.2325,0.0,-0.3733,6.7337,0,0,17.14,48.57,0.660,0.430,20.07
2.180,-0.1714,-0.0,0.2208,0.0,-0.3733,6.7337,2,0,17.14,48.57,0.650,0.440,20.11
2.200,-0.1714,-0.0,0.2208,0.0,-0.3659,6.7349,4,0,17.14,48.57,0.630,0.440,20.07
2.220,-0.1714,-0.0,0.2208,0.0,-0.3659,6.7349,4,0,17.14,48.57,0.640,0.440,20.09
2.240,-0.1274,-0.0,0.2044,0.0,-0.3627,6.7568,1,0,17.14,48.57,0.650,0.440,20.07
2.260,-0.1274,-0.0,0.2044,0.0,-0.3627,6.7568,0,0,17.14,48.57,0.640,0.430,20.07
2.280,-0.0996,-0.0,0.2074,0.0,-0.3627,6.7568,0,1,17.14,48.57,0.650,0.440,20.07
2.300,-0.0996,-0.0,0.2074,0.0,-0.3676,6.7841,0,1,17.14,48.57,0.650,0.430,20.07
2.320,-0.0996,-0.0,0.2074,0.0,-0.3676,6.7841,0,0,17.14,48.57,0.640,0.440,20.07
2.340,-0.1033,-0.0,0.2422,0.0,-0.3752,6.8680,0,0,17.14,48.57,0.640,0.440,20.08
2.360,-0.1033,-0.0,0.2422,0.0,-0.3752,6.8680,0,0,17.14,48.57,0.640,0.430,20.08
2.380,-0.1185,-0.0,0.3179,0.0,-0.3752,6.8680,0,0,17.14,48.57,0.630,0.430,20.08
2.400,-0.1185,-0.0,0.3179,0.0,-0.3792,7.0099,0,0,17.14,48.57,0.650,0.430,20.08
2.420,-0.1185,-0.0,0.3179,0.0,-0.3792,7.0099,0,0,17.14,48.57,0.640,0.430,20.08
2.440,-0.1157,-0.0,0.4237,0.0,-0.3857,7.0446,0,0,17.14,48.57,0.630,0.430,20.09
2.460,-0.1157,-0.0,0.4237,0.0,-0.3857,7.0446,0,0,17.14,48.57,0.660,0.430,20.08
2.480,-0.1255,-0.0,0.5141,0.0,-0.3857,7.0446,1,0,17.14,48.57,0.640,0.440,20.08
2.500,-0.1255,-0.0,0.5141,0.0,-0.4255,7.0518,0,0,17.14,48.57,0.650,0.420,20.08
2.520,-0.1255,-0.0,0.5141,0.0,-0.4255,7.0518,0,0,17.14,48.57,0.650,0.430,20.08
2.540,-0.1453,-0.0,0.5683,0.0,-0.5794,6.9617,0,0,17.14,48.57,0.650,0.440,20.09
2.560,-0.1453,-0.0,0.5683,0.0,-0.5794,6.9617,12,0,17.14,48.57,0.620,0.430,20.09
2.580,-0.2331,-0.0,0.5939,0.0,-0.5794,6.9617,29,0,17.14,48.57,0.530,0.440,20.08
2.600,-0.2331,-0.0,0.5939,0.0,-0.8226,6.7203,26,0,17.14,48.57,0.310,0.430,20.09
2.620,-0.2331,-0.0,0.5939,0.0,-0.8226,6.7203,7,0,17.14,48.57,0.470,0.430,20.07
2.640,-0.4451,-0.0,0.5913,0.0,-1.1432,6.2651,5,0,17.14,48.57,0.490,0.430,20.08
2.660,-0.4451,-0.0,0.5913,0.0,-1.1432,6.2651,0,0,17.14,48.57,0.500,0.440,20.09
2.680,-0.7666,460.0,0.5618,0.0,-1.1432,6.2651,0,0,17.14,48.57,0.520,0.440,20.07
2.700,-0.7666,460.0,0.5618,0.0,-1.5009,5.7805,-5,0,17.14,48.57,0.160,0.430,20.08
2.720,-0.7666,460.0,0.5618,0.0,-1.5009,5.7805,367,0,20.00,48.57,0.610,0.430,20.08
2.740,-1.2169,730.1,0.4885,0.0,-1.8427,5.2619,361,0,22.86,48.57,0.330,0.430,20.08
2.760,-1.2169,730.1,0.4885,0.0,-1.8427,5.2619,343,0,25.71,48.57,0.370,0.430,20.08
2.780,-1.6805,1008.3,0.3494,0.0,-1.8427,5.2619,604,0,28.57,48.57,0.820,0.440,20.08
2.800,-1.6805,1008.3,0.3494,0.0,-2.2079,4.7665,610,0,31.43,48.57,1.150,0.430,20.11
2.820,-1.6805,1008.3,0.3494,0.0,-2.2079,4.7665,889,0,37.14,48.57,1.820,0.440,20.08
2.840,-1.9956,1197.3,0.0858,0.0,-2.3653,4.6659,901,0,40.00,48.57,1.700,0.440,20.09
2.860,-1.9956,1197.3,0.0858,0.0,-2.3653,4.6659,933,0,48.57,48.57,1.640,0.430,20.11
2.880,-2.0298,1217.9,-0.2869,0.0,-2.3653,4.6659,1099,0,51.43,48.57,2.410,0.420,20.07
2.900,-2.0298,1217.9,-0.2869,0.0,-2.7912,4.3544,1159,0,60.00,48.57,2.020,0.420,20.07
2.920,-2.0298,1217.9,-0.2869,0.0,-2.7912,4.3544,1229,0,68.57,48.57,1.680,0.430,20.07
2.940,-1.8137,1088.2,-0.7432,0.0,-3.1989,4.0795,1235,0,71.43,48.57,1.600,0.440,20.06
2.960,-1.8137,1088.2,-0.7432,0.0,-3.1989,4.0795,1240,0,82.86,48.57,0.920,0.430,20.08
2.980,-1.5398,923.9,-1.1994,-359.8,-3.1989,4.0795,1119,0,85.71,48.57,1.120,0.420,20.07
3.000,-1.5398,923.9,-1.1994,-359.8,-3.5535,3.8012,1115,0,94.29,48.57,0.820,0.430,20.07
3.020,-1.5398,923.9,-1.1994,-359.8,-3.5535,3.8012,955,-241,100.00,45.71,0.650,0.010,20.09
3.040,-1.3637,818.2,-1.5958,-478.7,-3.8132,3.5304,930,-262,102.86,45.71,1.260,0.130,20.07
3.060,-1.3637,818.2,-1.5958,-478.7,-3.8132,3.5304,900,-282,111.43,42.86,1.170,0.050,20.07
3.080,-1.3086,785.2,-1.9215,-576.4,-3.8132,3.5304,824,-441,114.29,42.86,1.280,0.160,20.08
3.100,-1.3086,785.2,-1.9215,-576.4,-2.8120,3.7913,785,-450,120.00,40.00,1.880,0.360,20.07
3.120,-1.3086,785.2,-1.9215,-576.4,-2.8120,3.7913,781,-532,125.71,34.29,2.100,0.680,20.07
3.140,-1.2204,732.2,-2.2288,-668.6,-3.1240,3.4218,755,-504,125.71,34.29,1.850,0.680,20.07
3.160,-1.2204,732.2,-2.2288,-668.6,-3.1240,3.4218,760,-578,134.29,28.57,1.790,0.190,20.07
3.180,-1.0259,615.5,-2.5371,-761.1,-3.1240,3.4218,732,-641,137.14,25.71,2.200,0.010,20.15
3.200,-1.0259,615.5,-2.5371,-761.1,-3.3864,3.0565,736,-654,140.00,22.86,2.240,0.280,20.09
3.220,-1.0259,615.5,-2.5371,-761.1,-3.3864,3.0565,637,-700,145.71,17.14,1.780,0.620,20.08
3.240,-1.0121,607.3,-2.7546,-826.4,-3.6103,2.6853,625,-729,145.71,14.29,1.690,0.520,20.08
3.260,-1.0121,607.3,-2.7546,-826.4,-3.6103,2.6853,602,-739,151.43,8.57,1.990,0.040,20.09
3.280,-1.1076,664.6,-2.8933,-868.0,-3.6103,2.6853,599,-822,154.29,5.71,2.280,0.440,20.08
3.300,-1.1076,664.6,-2.8933,-868.0,-3.7830,2.3113,600,-812,157.14,0.00,2.210,0.660,20.09
3.320,-1.1076,664.6,-2.8933,-868.0,-3.7830,2.3113,644,-852,162.86,-5.71,1.810,0.330,20.06
3.340,-1.0117,607.0,-3.0435,-913.1,-3.8168,1.9923,654,-860,165.71,-8.57,1.830,0.000,20.09
3.360,-1.0117,607.0,-3.0435,-913.1,-3.8168,1.9923,666,-861,171.43,-14.29,2.330,0.570,20.07
3.380,-0.7721,463.3,-3.1549,-946.5,-3.8168,1.9923,630,-911,174.29,-20.00,2.650,0.710,20.09
3.400,-0.7721,463.3,-3.1549,-946.5,-3.7550,1.6673,642,-897,177.14,-22.86,2.340,0.160,20.09
3.420,-0.7721,463.3,-3.1549,-946.5,-3.7550,1.6673,480,-954,180.00,-31.43,1.800,0.530,20.07
3.440,-0.3654,-0.0,-3.1959,-958.8,-3.6111,1.3900,483,-927,182.86,-34.29,1.810,0.890,20.09
3.460,-0.3654,-0.0,-3.1959,-958.8,-3.6111,1.3900,469,-944,185.71,-42.86,2.110,0.400,20.07
3.480,0.1008,-0.0,-3.1453,-943.6,-3.6111,1.3900,115,-945,185.71,-45.71,1.760,0.700,20.07
3.500,0.1008,-0.0,-3.1453,-943.6,-3.3667,1.1156,73,-946,185.71,-51.43,1.970,1.050,20.09
3.520,0.1008,-0.0,-3.1453,-943.6,-3.3667,1.1156,50,-950,185.71,-60.00,1.840,0.510,20.07
3.540,0.5607,-336.4,-2.9895,-896.9,-3.0736,0.9399,40,-938,185.71,-60.00,1.870,0.320,20.09
3.560,0.5607,-336.4,-2.9895,-896.9,-3.0736,0.9399,15,-946,185.71,-68.57,1.920,0.820,20.07
3.580,0.9640,-578.4,-2.7285,-818.6,-3.0736,0.9399,-204,-900,185.71,-74.29,1.030,0.430,20.09
3.600,0.9640,-578.4,-2.7285,-818.6,-2.7022,0.7685,-253,-884,185.71,-77.14,0.870,0.120,20.09
3.620,0.9640,-578.4,-2.7285,-818.6,-2.7022,0.7685,-486,-830,180.00,-85.71,0.110,0.670,20.07
3.640,1.2908,-774.5,-2.4211,-726.3,-2.3326,0.7278,-483,-802,180.00,-85.71,0.100,0.770,20.07
3.660,1.2908,-774.5,-2.4211,-726.3,-2.3326,0.7278,-537,-818,174.29,-94.29,0.270,0.190,20.07
3.680,1.5013,-900.8,-2.0788,-623.6,-2.3326,0.7278,-711,-726,171.43,-97.14,0.580,0.280,20.07
3.700,1.5013,-900.8,-2.0788,-623.6,-1.9635,0.6862,-678,-764,168.57,-100.00,0.660,0.660,20.10
3.720,1.5013,-900.8,-2.0788,-623.6,-1.9635,0.6862,-815,-638,160.00,-105.71,0.010,0.590,20.07
3.740,1.6199,-972.0,-1.7339,-520.2,-1.6316,0.6499,-838,-648,160.00,-108.57,0.030,0.150,20.09
3.760,1.6199,-972.0,-1.7339,-520.2,-1.6316,0.6499,-874,-606,151.43,-111.43,0.440,0.050,20.07
3.780,1.6277,-976.6,-1.3952,-418.6,-1.6316,0.6499,-949,-530,148.57,-114.29,0.190,0.440,20.08
3.800,1.6277,-976.6,-1.3952,-418.6,-2.9814,0.3397,-940,-559,142.86,-117.14,0.130,0.760,20.07
3.820,1.6277,-976.6,-1.3952,-418.6,-2.9814,0.3397,-957,-441,134.29,-120.00,0.310,0.610,20.07
3.840,1.5879,-952.7,-1.0689,-320.7,-2.5237,0.3873,-949,-414,131.43,-122.86,0.310,0.410,20.07
3.860,1.5879,-952.7,-1.0689,-320.7,-2.5237,0.3873,-949,-413,125.71,-125.71,0.080,0.090,20.07
3.880,1.5536,-932.2,-0.7277,0.0,-2.5237,0.3873,-951,-346,120.00,-128.57,0.260,0.110,20.08
3.900,1.5536,-932.2,-0.7277,0.0,-1.9221,0.4360,-939,-322,117.14,-128.57,0.370,0.120,20.07
3.920,1.5536,-932.2,-0.7277,0.0,-1.9221,0.4360,-890,-72,108.57,-128.57,0.160,0.100,20.06
3.940,1.5392,-923.5,-0.4331,0.0,-1.3205,0.4850,-898,-69,105.71,-128.57,0.050,0.150,20.09
3.960,1.5392,-923.5,-0.4331,0.0,-1.3205,0.4850,-912,-35,100.00,-131.43,0.240,0.180,20.06
3.980,1.5365,-921.9,-0.2359,0.0,-1.3205,0.4850,-918,-21,94.29,-131.43,0.240,0.230,20.07
4.000,1.5365,-921.9,-0.2359,0.0,-0.8208,0.6737,-885,-11,91.43,-131.43,0.350,0.260,20.08
4.020,1.5365,-921.9,-0.2359,0.0,-0.8208,0.6737,-865,-2,82.86,-131.43,0.030,0.280,20.09
4.040,1.5516,-931.0,-0.1279,0.0,-0.2544,0.8299,-882,0,80.00,-131.43,0.250,0.290,20.11
4.060,1.5516,-931.0,-0.1279,0.0,-0.2544,0.8299,-884,0,74.29,-131.43,0.560,0.300,20.07
4.080,1.5684,-941.1,-0.0340,0.0,-0.2544,0.8299,-926,0,68.57,-131.43,0.160,0.310,20.07
4.100,1.5684,-941.1,-0.0340,0.0,0.2030,1.0153,-892,0,62.86,-131.43,0.100,0.300,20.08
4.120,1.5684,-941.1,-0.0340,0.0,0.2030,1.0153,-872,0,57.14,-131.43,0.890,0.300,20.07
4.140,1.6226,-973.6,0.0994,0.0,0.6691,1.1958,-878,0,54.29,-131.43,0.970,0.300,20.07
4.160,1.6226,-973.6,0.0994,0.0,0.6691,1.1958,-878,0,48.57,-131.43,0.680,0.300,20.06
4.180,1.8326,-1099.5,-0.2338,0.0,0.6691,1.1958,-929,0,42.86,-131.43,1.160,0.300,20.09
4.200,1.8326,-1099.5,-0.2338,0.0,1.0998,1.4827,-936,0,40.00,-131.43,1.290,0.300,20.08
4.220,1.8326,-1099.5,-0.2338,0.0,1.0998,1.4827,-1061,-1,28.57,-131.43,0.870,0.300,20.08
4.240,1.9009,-1140.6,-0.2748,0.0,1.4683,1.7318,-1062,0,25.71,-131.43,1.300,0.300,20.09
4.260,1.9009,-1140.6,-0.2748,0.0,1.4683,1.7318,-1074,0,17.14,-131.43,1.290,0.300,20.08
4.280,1.8399,-1103.9,-0.0642,0.0,1.4683,1.7318,-1116,0,11.43,-131.43,0.750,0.300,20.09
4.300,1.8399,-1103.9,-0.0642,0.0,1.9027,2.0055,-1149,0,8.57,-131.43,1.150,0.300,20.09
4.320,1.8399,-1103.9,-0.0642,0.0,1.9027,2.0055,-1109,-1,-2.86,-131.43,0.730,0.290,20.07
4.340,1.7531,-1051.9,0.2426,0.0,2.3523,2.2762,-1108,-1,-5.71,-131.43,0.710,0.290,20.07
4.360,1.7531,-1051.9,0.2426,0.0,2.3523,2.2762,-1096,-1,-14.29,-131.43,1.190,0.300,20.07
4.380,1.7210,-1032.6,0.5057,0.0,2.3523,2.2762,-1051,0,-20.00,-131.43,0.770,0.300,20.08
4.400,1.7210,-1032.6,0.5057,0.0,2.7851,2.5568,-1052,0,-22.86,-131.43,1.010,0.300,20.07
4.420,1.7210,-1032.6,0.5057,0.0,2.7851,2.5568,-1021,-1,-31.43,-131.43,1.330,0.300,20.07
4.440,1.7252,-1035.1,0.7602,0.0,3.2048,2.8049,-1016,0,-34.29,-131.43,0.920,0.300,20.07
4.460,1.7252,-1035.1,0.7602,0.0,3.2048,2.8049,-1005,-1,-42.86,-131.43,1.510,0.290,20.09
4.480,1.7490,-1049.4,0.9734,0.0,3.2048,2.8049,-999,0,-48.57,-131.43,2.100,0.300,20.09
4.500,1.7490,-1049.4,0.9734,0.0,2.4638,2.4290,-1000,0,-54.29,-131.43,1.670,0.300,20.08
4.520,1.7490,-1049.4,0.9734,0.0,2.4638,2.4290,-1030,0,-60.00,-131.43,2.170,0.300,20.07
4.540,1.6859,-1011.6,1.2048,361.5,2.7067,2.6366,-1012,0,-62.86,-131.43,2.600,0.300,20.07
