t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.2100,-0.0984,0.6359,0.2341,8.8076,0.119,-1.367,0.000,0.000,2.4,27.3,0.0,0.0,-2.4,313.5,0,350,0.380,0.750,5.08
0.2150,-0.0984,0.6359,0.2341,8.8076,0.118,-1.380,0.000,0.000,2.4,27.6,0.0,0.0,-2.4,313.8,0,340,0.370,0.760,6.26
0.2200,-0.0984,0.6359,0.2341,8.8076,0.084,-1.392,0.000,0.000,1.7,27.8,0.0,0.0,-1.7,314.0,0,325,0.370,0.740,5.06
0.2250,-0.0984,0.6359,0.2358,8.8008,0.054,-1.401,0.000,0.000,1.1,28.0,0.0,0.0,-1.1,314.2,0,299,0.350,0.760,11.09
0.2300,-0.0984,0.6359,0.2358,8.8008,0.029,-1.409,0.000,0.000,0.6,28.2,0.0,0.0,-0.6,314.4,0,326,0.360,0.600,7.22
0.2350,-0.0984,0.6359,0.2358,8.8008,0.008,-1.416,0.000,0.000,0.2,28.3,0.0,0.0,-0.2,314.5,0,336,0.390,0.460,5.06
0.2400,-0.0984,0.6359,0.2358,8.8008,-0.010,-1.422,0.000,0.000,-0.2,28.4,0.0,0.0,0.2,314.6,0,350,0.390,0.350,5.06
0.2450,-0.0984,0.6359,0.2358,8.8008,-0.025,-1.427,0.000,0.000,-0.5,28.5,0.0,0.0,0.5,314.7,0,353,0.370,0.240,5.07
0.2500,-0.0996,0.5577,0.2358,8.8008,-0.038,-1.431,0.000,0.000,-0.8,28.6,0.0,0.0,0.8,279.6,0,338,0.380,0.180,5.06
0.2550,-0.0996,0.5577,0.2358,8.8008,-0.066,-1.451,0.000,0.000,-1.3,29.0,0.0,0.0,1.3,280.0,0,313,0.370,0.170,8.06
0.2600,-0.0996,0.5577,0.2358,8.8008,-0.090,-1.469,0.000,0.000,-1.8,29.4,0.0,0.0,1.8,280.4,0,303,0.370,0.070,5.17
0.2650,-0.0996,0.5577,0.2358,8.8008,-0.110,-1.483,0.000,0.000,-2.2,29.7,0.0,0.0,2.2,280.7,0,326,0.380,0.060,9.38
0.2700,-0.0996,0.5577,0.2358,8.8008,-0.127,-1.496,0.000,0.000,-2.5,29.9,0.0,0.0,2.5,280.9,0,310,0.380,0.140,7.18
0.2750,-0.0996,0.5577,0.2358,8.8008,-0.141,-1.506,0.000,0.000,-2.8,30.1,0.0,0.0,2.8,281.1,0,292,0.390,0.090,5.06
0.2800,-0.0996,0.5577,0.2358,8.8008,-0.154,-1.515,0.000,0.000,-3.1,30.3,0.0,0.0,3.1,281.3,0,265,0.390,0.050,5.06
0.2850,-0.0996,0.5577,0.2358,8.8008,-0.164,-1.523,0.000,0.000,-3.3,30.5,0.0,0.0,3.3,281.4,0,244,0.380,0.050,5.06
0.2900,-0.1008,0.4796,0.2358,8.8008,-0.173,-1.530,0.000,0.000,-3.5,30.6,0.0,0.0,3.5,30.6,0,244,0.400,0.130,5.06
0.2950,-0.1008,0.4796,0.2358,8.8008,-0.164,-1.535,0.000,0.000,-3.3,30.7,0.0,0.0,3.3,30.7,0,274,0.380,0.080,8.10
0.3000,-0.1008,0.4796,0.2358,8.8008,-0.156,-1.540,0.000,0.000,-3.1,30.8,0.0,0.0,3.1,30.8,0,204,0.390,0.100,5.23
0.3050,-0.1008,0.4796,0.2358,8.8008,-0.150,-1.544,0.000,0.000,-3.0,30.9,0.0,0.0,3.0,30.9,0,52,0.360,0.000,9.38
0.3100,-0.1008,0.4796,0.2358,8.8008,-0.144,-1.547,0.000,0.000,-2.9,30.9,0.0,0.0,2.9,30.9,0,56,0.380,0.050,9.02
0.3150,-0.1008,0.4796,0.2358,8.8008,-0.139,-1.550,0.000,0.000,-2.8,31.0,0.0,0.0,2.8,31.0,0,62,0.370,0.020,5.06
0.3200,-0.1008,0.4796,0.2358,8.8008,-0.135,-1.553,0.000,0.000,-2.7,31.1,0.0,0.0,2.7,31.1,0,62,0.410,0.010,5.07
0.3250,-0.1008,0.4796,0.2358,8.8008,-0.132,-1.555,0.000,0.000,-2.6,31.1,0.0,0.0,2.6,31.1,0,57,0.400,0.010,5.07
0.3300,-0.1021,0.4014,0.2358,8.8008,-0.129,-1.557,0.000,0.000,-2.6,31.1,0.0,0.0,2.6,31.1,0,51,0.360,0.050,5.06
0.3350,-0.1021,0.4014,0.2358,8.8008,-0.093,-1.491,0.000,0.000,-1.9,29.8,0.0,0.0,1.9,29.8,0,47,0.400,0.070,6.46
0.3400,-0.1021,0.4014,0.2358,8.8008,-0.062,-1.435,0.000,0.000,-1.2,28.7,0.0,0.0,1.2,28.7,1,45,0.400,0.080,7.59
0.3450,-0.1021,0.4014,0.2358,8.8008,-0.036,-1.388,0.000,0.000,-0.7,27.8,0.0,0.0,0.7,27.8,0,39,0.390,0.080,9.10
0.3500,-0.1021,0.4014,0.2358,8.8008,-0.014,-1.347,0.000,0.000,-0.3,26.9,0.0,0.0,0.3,26.9,0,33,0.390,0.120,10.14
0.3550,-0.1021,0.4014,0.2358,8.8008,0.005,-1.313,0.000,0.000,0.1,26.3,0.0,0.0,-0.1,26.3,0,31,0.400,0.130,5.09
0.3600,-0.1021,0.4014,0.2358,8.8008,0.021,-1.284,0.000,0.000,0.4,25.7,0.0,0.0,-0.4,25.7,0,28,0.410,0.150,5.31
0.3650,-0.1021,0.3588,0.2358,8.8008,0.035,-1.259,0.000,0.000,0.7,25.2,0.0,0.0,-0.7,25.2,0,26,0.400,0.140,5.08
0.3700,-0.1021,0.3588,0.2358,8.8008,0.046,-1.238,0.000,0.000,0.9,24.8,0.0,0.0,-0.9,24.8,0,24,0.400,0.160,6.31
0.3750,-0.1021,0.3588,0.2358,8.8008,0.039,-1.053,0.000,0.000,0.8,21.1,0.0,0.0,-0.8,21.1,0,23,0.410,0.160,5.08
0.3800,-0.1021,0.3588,0.2358,8.8008,0.033,-0.895,0.000,0.000,0.7,17.9,0.0,0.0,-0.7,17.9,0,21,0.400,0.170,11.95
0.3850,-0.1021,0.3588,0.2358,8.8008,0.028,-0.760,0.000,0.000,0.6,15.2,0.0,0.0,-0.6,15.2,0,18,0.390,0.190,8.44
0.3900,-0.1021,0.3588,0.2358,8.8008,0.024,-0.646,0.000,0.000,0.5,12.9,0.0,0.0,-0.5,12.9,0,16,0.420,0.190,5.07
0.3950,-0.1021,0.3588,0.2358,8.8008,0.021,-0.549,0.000,0.000,0.4,11.0,0.0,0.0,-0.4,11.0,0,14,0.410,0.190,5.06
0.4000,-0.1021,0.3588,0.2358,8.8008,0.017,-0.467,0.000,0.000,0.3,9.3,0.0,0.0,-0.3,9.3,0,11,0.390,0.210,5.07
0.4050,-0.0963,0.3669,0.2358,8.8008,0.015,-0.397,0.000,0.000,0.3,7.9,0.0,0.0,-0.3,7.9,0,8,0.390,0.200,5.07
0.4100,-0.0963,0.3669,0.2358,8.8008,0.029,-0.253,0.000,0.000,0.6,5.1,0.0,0.0,-0.6,5.1,0,7,0.390,0.210,6.47
0.4150,-0.0963,0.3669,0.2358,8.8008,0.042,-0.132,0.000,0.000,0.8,2.6,0.0,0.0,-0.8,2.6,0,6,0.390,0.220,5.89
0.4200,-0.0963,0.3669,0.2358,8.8008,0.052,-0.028,0.000,0.000,1.0,0.6,0.0,0.0,-1.0,0.6,0,4,0.420,0.210,8.16
0.4250,-0.0963,0.3669,0.2358,8.8008,0.061,0.060,0.000,0.000,1.2,-1.2,0.0,0.0,-1.2,-1.2,0,1,0.380,0.210,9.01
0.4300,-0.0963,0.3669,0.2358,8.8008,0.069,0.135,0.000,0.000,1.4,-2.7,0.0,0.0,-1.4,-2.7,0,2,0.400,0.210,5.07
0.4350,-0.0963,0.3669,0.2358,8.8008,0.075,0.199,0.000,0.000,1.5,-4.0,0.0,0.0,-1.5,-4.0,0,0,0.410,0.210,5.07
0.4400,-0.0963,0.3669,0.2358,8.8008,0.081,0.253,0.000,0.000,1.6,-5.1,0.0,0.0,-1.6,-5.1,0,0,0.390,0.210,5.07
0.4450,-0.0940,0.3956,0.2358,8.8008,0.085,0.299,0.000,0.000,1.7,-6.0,0.0,0.0,-1.7,-6.0,0,0,0.400,0.200,5.08
0.4500,-0.0940,0.3956,0.2358,8.8008,0.073,0.321,0.000,0.000,1.5,-6.4,0.0,0.0,-1.5,-6.4,0,0,0.390,0.190,6.59
0.4550,-0.0940,0.3956,0.2358,8.8008,0.062,0.340,0.000,0.000,1.2,-6.8,0.0,0.0,-1.2,-6.8,0,0,0.380,0.180,5.56
0.4600,-0.0940,0.3956,0.2358,8.8008,0.052,0.356,0.000,0.000,1.0,-7.1,0.0,0.0,-1.0,-7.1,0,0,0.380,0.180,8.78
0.4650,-0.0940,0.3956,0.2358,8.8008,0.045,0.370,0.000,0.000,0.9,-7.4,0.0,0.0,-0.9,-7.4,0,0,0.390,0.200,7.79
0.4700,-0.0940,0.3956,0.2358,8.8008,0.038,0.382,0.000,0.000,0.8,-7.6,0.0,0.0,-0.8,-7.6,0,0,0.390,0.190,5.07
0.4750,-0.0940,0.3956,0.2358,8.8008,0.032,0.392,0.000,0.000,0.6,-7.8,0.0,0.0,-0.6,-7.8,0,0,0.410,0.180,5.08
0.4800,-0.0940,0.3956,0.2358,8.8008,0.027,0.400,0.000,0.000,0.5,-8.0,0.0,0.0,-0.5,-8.0,0,0,0.390,0.180,5.08
0.4850,-0.0963,0.4094,0.2358,8.8008,0.023,0.407,0.000,0.000,0.5,-8.1,0.0,0.0,-0.5,-8.1,0,0,0.400,0.190,5.07
0.4900,-0.0963,0.4094,0.2358,8.8008,0.003,0.346,0.000,0.000,0.1,-6.9,0.0,0.0,-0.1,-6.9,0,-1,0.390,0.180,6.31
0.4950,-0.0963,0.4094,0.2358,8.8008,-0.014,0.294,0.000,0.000,-0.3,-5.9,0.0,0.0,0.3,-5.9,0,0,0.390,0.180,5.39
0.5000,-0.0963,0.4094,0.2358,8.8008,-0.029,0.250,0.000,0.000,-0.6,-5.0,0.0,0.0,0.6,-5.0,0,0,0.420,0.160,5.07
0.5050,-0.0963,0.4094,0.2358,8.8008,-0.041,0.213,0.000,0.000,-0.8,-4.3,0.0,0.0,0.8,-4.3,0,0,0.390,0.170,9.06
0.5100,-0.0963,0.4094,0.2358,8.8008,-0.052,0.181,0.000,0.000,-1.0,-3.6,0.0,0.0,1.0,-3.6,0,0,0.390,0.170,7.21
0.5150,-0.0963,0.4094,0.2358,8.8008,-0.061,0.154,0.000,0.000,-1.2,-3.1,0.0,0.0,1.2,-3.1,0,0,0.400,0.180,5.06
0.5200,-0.0963,0.4094,0.2358,8.8008,-0.069,0.131,0.000,0.000,-1.4,-2.6,0.0,0.0,1.4,-2.6,0,0,0.400,0.170,5.07
0.5250,-0.0963,0.4094,0.2358,8.8008,-0.075,0.111,0.000,0.000,-1.5,-2.2,0.0,0.0,1.5,-2.2,0,0,0.410,0.160,5.07
0.5300,-0.0963,0.4094,0.2358,8.8008,-0.081,0.094,0.000,0.000,-1.6,-1.9,0.0,0.0,1.6,-1.9,0,0,0.380,0.180,6.96
0.5350,-0.0963,0.4094,0.2358,8.8008,-0.069,0.063,0.000,0.000,-1.4,-1.3,0.0,0.0,1.4,-1.3,0,0,0.390,0.170,5.08
0.5400,-0.0963,0.4094,0.2358,8.8008,-0.058,0.037,0.000,0.000,-1.2,-0.7,0.0,0.0,1.2,-0.7,0,0,0.390,0.170,11.47
0.5450,-0.0963,0.4094,0.2358,8.8008,-0.049,0.015,0.000,0.000,-1.0,-0.3,0.0,0.0,1.0,-0.3,0,0,0.380,0.170,9.17
0.5500,-0.0963,0.4094,0.2358,8.8008,-0.042,-0.004,0.000,0.000,-0.8,0.1,0.0,0.0,0.8,0.1,0,0,0.390,0.170,5.08
0.5550,-0.0963,0.4094,0.2358,8.8008,-0.036,-0.020,0.000,0.000,-0.7,0.4,0.0,0.0,0.7,0.4,0,0,0.410,0.170,5.07
0.5600,-0.0963,0.4094,0.2358,8.8008,-0.030,-0.034,0.000,0.000,-0.6,0.7,0.0,0.0,0.6,0.7,0,0,0.380,0.170,5.08
0.5650,-0.0883,0.4037,0.2358,8.8008,-0.026,-0.046,0.000,0.000,-0.5,0.9,0.0,0.0,0.5,0.9,0,0,0.390,0.170,5.07
0.5700,-0.0883,0.4037,0.2358,8.8008,-0.039,-0.056,0.000,0.000,-0.8,1.1,0.0,0.0,0.8,1.1,0,0,0.410,0.170,6.58
0.5750,-0.0883,0.4037,0.2341,8.8076,-0.050,-0.064,0.000,0.000,-1.0,1.3,0.0,0.0,1.0,1.3,0,0,0.390,0.160,5.58
0.5800,-0.0883,0.4037,0.2341,8.8076,-0.059,-0.071,0.000,0.000,-1.2,1.4,0.0,0.0,1.2,1.4,0,0,0.390,0.170,8.75
0.5850,-0.0883,0.4037,0.2341,8.8076,-0.067,-0.077,0.000,0.000,-1.3,1.5,0.0,0.0,1.3,1.5,0,0,0.380,0.170,7.71
0.5900,-0.0883,0.4037,0.2341,8.8076,-0.074,-0.083,0.000,0.000,-1.5,1.7,0.0,0.0,1.5,1.7,0,0,0.390,0.180,5.07
0.5950,-0.0883,0.4037,0.2341,8.8076,-0.079,-0.087,0.000,0.000,-1.6,1.7,0.0,0.0,1.6,1.7,0,0,0.400,0.170,5.07
0.6000,-0.0883,0.4037,0.2341,8.8076,-0.084,-0.091,0.000,0.000,-1.7,1.8,0.0,0.0,1.7,1.8,0,0,0.420,0.170,5.07
0.6050,-0.0940,0.3956,0.2341,8.8076,-0.088,-0.094,0.000,0.000,-1.8,1.9,0.0,0.0,1.8,1.9,0,0,0.400,0.170,5.07
0.6100,-0.0940,0.3956,0.2341,8.8076,-0.075,-0.046,0.000,0.000,-1.5,0.9,0.0,0.0,1.5,0.9,0,0,0.390,0.170,7.99
0.6150,-0.0940,0.3956,0.2341,8.8076,-0.064,-0.006,0.000,0.000,-1.3,0.1,0.0,0.0,1.3,0.1,0,0,0.390,0.170,7.13
0.6200,-0.0940,0.3956,0.2341,8.8076,-0.054,0.029,0.090,0.000,-1.1,-0.6,6.3,0.0,-5.2,-0.6,0,0,0.370,0.170,7.34
0.6250,-0.0940,0.3956,0.2341,8.8076,-0.046,0.058,0.143,0.000,-0.9,-1.2,10.0,0.0,-9.1,-1.2,0,0,0.400,0.180,10.31
0.6300,-0.0940,0.3956,0.2341,8.8076,-0.039,0.083,0.175,0.000,-0.8,-1.7,12.3,0.0,-11.5,-1.7,0,0,0.410,0.170,5.20
0.6350,-0.0940,0.3956,0.2341,8.8076,-0.033,0.104,0.195,0.000,-0.7,-2.1,13.6,0.0,-13.0,-2.1,-2,0,0.400,0.170,5.57
0.6400,-0.0883,0.4037,0.2341,8.8076,-0.028,0.122,0.206,0.000,-0.6,-2.4,14.4,0.0,-13.9,-2.4,-2,0,0.350,0.170,5.07
0.6450,-0.0883,0.4037,0.2341,8.8076,-0.024,0.137,0.213,0.000,-0.5,-2.7,14.9,0.0,-14.5,-2.7,-1,0,0.360,0.180,5.30
0.6500,-0.0883,0.4037,0.2341,8.8076,-0.037,0.117,0.218,0.000,-0.7,-2.3,15.2,0.0,-14.5,-2.3,-2,0,0.370,0.170,5.17
0.6550,-0.0883,0.4037,0.2358,8.8008,-0.048,0.099,0.220,0.000,-1.0,-2.0,15.4,0.0,-14.4,-2.0,-2,0,0.370,0.170,6.13
0.6600,-0.0883,0.4037,0.2358,8.8008,-0.058,0.084,0.266,0.000,-1.2,-1.7,18.6,0.0,-17.5,-1.7,-2,0,0.340,0.170,9.52
0.6650,-0.0883,0.4037,0.2358,8.8008,-0.066,0.072,0.294,0.000,-1.3,-1.4,20.6,0.0,-19.3,-1.4,-3,0,0.350,0.160,9.06
0.6700,-0.0883,0.4037,0.2358,8.8008,-0.073,0.061,0.311,0.000,-1.5,-1.2,21.8,0.0,-20.3,-1.2,-4,0,0.350,0.160,5.07
0.6750,-0.0883,0.4037,0.2358,8.8008,-0.079,0.052,0.321,0.000,-1.6,-1.0,22.5,0.0,-20.9,-1.0,-5,0,0.310,0.170,5.07
0.6800,-0.0963,0.4094,0.2358,8.8008,-0.084,0.044,0.327,0.000,-1.7,-0.9,22.9,0.0,-21.2,-0.9,-5,0,0.320,0.160,5.07
0.6850,-0.0963,0.4094,0.2358,8.8008,-0.088,0.037,0.330,0.000,-1.8,-0.7,23.1,0.0,-21.4,-0.7,-5,0,0.300,0.170,6.37
0.6900,-0.0963,0.4094,0.2358,8.8008,-0.092,0.015,0.332,0.000,-1.8,-0.3,23.3,0.0,-21.4,-0.3,-5,0,0.150,0.150,5.08
0.6950,-0.0963,0.4094,0.2426,8.8025,-0.095,-0.004,0.334,0.000,-1.9,0.1,23.4,0.0,-21.5,0.1,-5,0,0.260,0.160,10.60
0.7000,-0.0963,0.4094,0.2426,8.8025,-0.097,-0.020,0.111,0.045,-1.9,0.4,7.8,2.7,-5.8,3.1,-5,0,0.270,0.160,5.08
0.7050,-0.0963,0.4094,0.2426,8.8025,-0.099,-0.034,-0.023,0.072,-2.0,0.7,-1.6,4.3,3.6,5.0,-5,0,0.260,0.160,7.25
0.7100,-0.0963,0.4094,0.2426,8.8025,-0.101,-0.046,-0.103,0.088,-2.0,0.9,-7.2,5.3,9.3,6.2,-3,0,0.260,0.180,5.07
0.7150,-0.0963,0.4094,0.2426,8.8025,-0.103,-0.056,-0.152,0.097,-2.1,1.1,-10.6,5.8,12.7,7.0,2,0,0.300,0.180,5.63
0.7200,-0.0952,0.4025,0.2426,8.8025,-0.104,-0.064,-0.180,0.103,-2.1,1.3,-12.6,6.2,14.7,7.5,4,0,0.310,0.190,5.09
0.7250,-0.0952,0.4025,0.2426,8.8025,-0.105,-0.071,-0.198,0.107,-2.1,1.4,-13.8,6.4,16.0,7.8,1,0,0.330,0.180,6.69
0.7300,-0.0952,0.4025,0.2426,8.8025,-0.090,-0.061,-0.208,0.109,-1.8,1.2,-14.6,6.5,16.4,7.7,0,0,0.340,0.190,5.07
0.7350,-0.0952,0.4025,0.2426,8.8025,-0.076,-0.051,-0.125,0.065,-1.5,1.0,-8.7,3.9,10.3,4.9,3,0,0.330,0.190,11.17
0.7400,-0.0952,0.4025,0.2426,8.8025,-0.065,-0.044,-0.075,0.039,-1.3,0.9,-5.2,2.3,6.5,3.2,2,0,0.350,0.200,7.20
0.7450,-0.0952,0.4025,0.2426,8.8025,-0.055,-0.037,-0.045,0.023,-1.1,0.7,-3.1,1.4,4.2,2.2,1,0,0.340,0.190,5.06
0.7500,-0.0952,0.4025,0.2426,8.8025,-0.047,-0.032,-0.027,0.014,-0.9,0.6,-1.9,0.8,2.8,1.5,0,0,0.370,0.190,5.06
0.7550,-0.0952,0.4025,0.2426,8.8025,-0.040,-0.027,-0.016,0.008,-0.8,0.5,-1.1,0.5,1.9,1.0,-1,0,0.350,0.190,5.06
0.7600,-0.0963,0.4094,0.2426,8.8025,-0.034,-0.023,-0.010,0.005,-0.7,0.5,-0.7,0.3,1.4,0.8,0,0,0.330,0.180,5.06
0.7650,-0.0963,0.4094,0.2426,8.8025,-0.046,-0.019,-0.006,0.003,-0.9,0.4,-0.4,0.2,1.3,0.6,0,0,0.350,0.180,8.67
0.7700,-0.0963,0.4094,0.2358,8.8008,-0.055,-0.016,-0.003,0.002,-1.1,0.3,-0.2,0.1,1.4,0.4,0,0,0.340,0.180,6.39
0.7750,-0.0963,0.4094,0.2358,8.8008,-0.064,-0.014,-0.002,0.001,-1.3,0.3,-0.1,0.1,1.4,0.3,0,0,0.360,0.190,7.70
0.7800,-0.0963,0.4094,0.2358,8.8008,-0.071,-0.012,-0.001,0.001,-1.4,0.2,-0.1,0.0,1.5,0.3,0,0,0.350,0.180,7.94
0.7850,-0.0963,0.4094,0.2358,8.8008,-0.077,-0.010,-0.001,0.000,-1.5,0.2,-0.1,0.0,1.6,0.2,0,0,0.370,0.180,5.08
0.7900,-0.0963,0.4094,0.2358,8.8008,-0.082,-0.009,-0.000,0.000,-1.6,0.2,-0.0,0.0,1.7,0.2,0,0,0.370,0.190,5.08
