t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
3.080,-0.0827,3.2,-0.8012,-3.6,-0.7480,7.2540,-2,0,34.29,-14.29,0.080,0.520,-0.44,0.18,-3.5,1.4,0.3,-5.0,20.09
3.100,-0.0894,0.7,-0.8055,-0.8,-0.7466,7.3039,0,0,34.29,-14.29,0.070,0.550,-0.14,0.06,-1.1,0.5,0.5,-1.3,20.08
3.120,-0.0931,-1.0,-0.8078,-1.5,-0.7466,7.3039,3,0,34.29,-14.29,0.070,0.560,0.07,-0.03,0.6,-0.2,0.5,-1.2,20.07
3.140,-0.0842,-2.4,-0.8209,4.5,-0.7454,7.3977,4,0,34.29,-14.29,0.060,0.550,0.22,-0.15,1.7,-1.2,0.6,5.8,20.06
3.160,-0.0794,-3.2,-0.8280,3.8,-0.7454,7.3977,4,0,34.29,-14.29,0.040,0.570,0.32,-0.24,2.6,-1.9,0.6,5.7,20.07
3.180,-0.0688,-3.8,-0.8472,3.3,-0.7454,7.3977,4,0,34.29,-14.29,0.050,0.560,0.39,-0.30,3.1,-2.4,0.6,5.7,20.07
3.200,-0.0631,-2.4,-0.8576,0.4,-0.7500,7.3535,0,0,34.29,-14.29,0.050,0.560,0.31,-0.25,2.5,-2.0,-0.1,2.4,20.07
3.220,-0.0600,-1.9,-0.8632,0.7,-0.7500,7.3535,0,0,34.29,-14.29,0.060,0.540,0.25,-0.21,2.0,-1.6,-0.1,2.4,20.07
3.240,-0.0676,0.1,-0.8703,-1.1,-0.7470,7.3084,-1,0,34.29,-14.29,0.060,0.540,-0.06,-0.01,-0.5,-0.1,0.4,-1.0,20.09
3.260,-0.0718,1.8,-0.8742,0.0,-0.7470,7.3084,-5,0,34.29,-14.29,0.060,0.540,-0.28,0.13,-2.2,1.0,0.4,-1.0,20.08
3.280,-0.0935,3.1,-0.8749,0.8,-0.7470,7.3084,-3,0,34.29,-14.29,0.060,0.550,-0.43,0.22,-3.4,1.8,0.4,-1.0,20.09
3.300,-0.1053,9.5,-0.8753,-0.3,-0.7935,7.3016,-1,0,34.29,-14.29,0.070,0.540,-0.37,0.16,-2.9,1.3,-6.6,-1.5,20.09
3.320,-0.1116,9.1,-0.8755,-0.6,-0.7935,7.3016,0,0,34.29,-14.29,0.070,0.550,-0.32,0.11,-2.6,0.9,-6.5,-1.5,20.07
3.340,-0.1206,1.6,-0.8859,2.2,-0.7537,7.3531,0,0,34.29,-14.29,0.090,0.550,-0.13,-0.02,-1.0,-0.2,-0.5,2.4,20.07
3.360,-0.1254,0.4,-0.8915,1.4,-0.7537,7.3531,0,0,34.29,-14.29,0.090,0.550,0.01,-0.12,0.1,-0.9,-0.5,2.3,20.08
3.380,-0.1206,-0.3,-0.9035,0.9,-0.7537,7.3531,0,0,34.29,-14.29,0.080,0.560,0.11,-0.18,0.9,-1.5,-0.5,2.3,20.10
3.400,-0.1180,-2.6,-0.9100,4.9,-0.7473,7.4009,5,0,34.29,-14.29,0.050,0.560,0.28,-0.13,2.2,-1.0,0.4,5.9,20.09
3.420,-0.1166,-3.6,-0.9135,5.1,-0.7473,7.4009,3,0,34.29,-14.29,0.060,0.560,0.40,-0.09,3.2,-0.7,0.4,5.9,20.08
3.440,-0.1089,-1.7,-0.9211,1.3,-0.7479,7.3499,0,0,34.29,-14.29,0.070,0.540,0.18,-0.10,1.4,-0.8,0.3,2.0,20.09
3.460,-0.1047,-0.5,-0.9253,1.2,-0.7479,7.3499,0,0,34.29,-14.29,0.070,0.550,0.02,-0.10,0.2,-0.8,0.3,2.0,20.08
3.480,-0.1149,0.4,-0.9320,1.2,-0.7479,7.3499,-1,0,34.29,-14.29,0.070,0.540,-0.08,-0.10,-0.7,-0.8,0.3,2.0,20.08
3.500,-0.1205,2.2,-0.9356,-1.5,-0.7505,7.3069,-3,0,34.29,-14.29,0.080,0.520,-0.26,-0.04,-2.1,-0.3,-0.1,-1.2,20.10
3.520,-0.1234,3.1,-0.9375,-1.2,-0.7505,7.3069,-1,0,34.29,-14.29,0.070,0.530,-0.38,0.01,-3.1,0.0,-0.1,-1.2,20.06
3.540,-0.1376,2.4,-0.9430,-0.9,-0.7519,7.3066,-1,0,34.29,-14.29,0.090,0.540,-0.27,0.04,-2.2,0.3,-0.3,-1.2,20.08
3.560,-0.1452,1.8,-0.9460,-0.7,-0.7519,7.3066,0,0,34.29,-14.29,0.080,0.540,-0.19,0.06,-1.5,0.5,-0.3,-1.2,20.07
3.580,-0.1458,1.3,-0.9505,-0.6,-0.7519,7.3066,0,0,34.29,-14.29,0.100,0.530,-0.13,0.08,-1.1,0.6,-0.3,-1.2,20.07
3.600,-0.1462,0.4,-0.9529,2.2,-0.7497,7.3502,0,0,34.29,-14.29,0.080,0.540,-0.06,0.02,-0.5,0.2,0.0,2.0,20.07
3.620,-0.1463,0.0,-0.9542,1.9,-0.7497,7.3502,1,0,34.29,-14.29,0.080,0.530,-0.01,-0.02,-0.1,-0.2,0.0,2.0,20.10
3.640,-0.1426,-0.5,-0.9610,2.2,-0.7497,7.3502,2,0,34.29,-14.29,0.080,0.510,0.06,0.02,0.5,0.2,0.0,2.0,20.09
3.660,-0.1405,-0.9,-0.9647,2.4,-0.7497,7.3502,1,0,34.29,-14.29,0.080,0.510,0.11,0.05,0.9,0.4,0.0,2.0,20.07
3.680,-0.1336,-1.2,-0.9596,2.5,-0.7497,7.3502,0,0,34.29,-14.29,0.090,0.490,0.14,0.07,1.2,0.5,0.0,2.0,20.09
3.700,-0.1299,-0.9,-0.9569,2.4,-0.7461,7.3512,0,0,34.29,-14.29,0.080,0.490,0.03,0.05,0.3,0.4,0.6,2.1,20.08
3.720,-0.1279,-0.2,-0.9555,2.3,-0.7461,7.3512,0,0,34.29,-14.29,0.070,0.500,-0.04,0.03,-0.3,0.3,0.6,2.1,20.07
3.740,-0.1278,0.8,-0.9450,-2.1,-0.7482,7.2937,-1,0,34.29,-14.29,0.090,0.510,-0.13,0.02,-1.0,0.2,0.3,-2.2,20.09
3.760,-0.1277,1.3,-0.9394,-2.1,-0.7482,7.2937,-1,0,34.29,-14.29,0.090,0.490,-0.19,0.02,-1.5,0.1,0.3,-2.2,20.07
3.780,-0.1226,1.6,-0.9230,-2.1,-0.7482,7.2937,0,0,34.29,-14.29,0.090,0.500,-0.24,0.01,-1.9,0.1,0.3,-2.2,20.07
3.800,-0.1198,0.7,-0.9141,2.6,-0.7474,7.3504,0,0,34.29,-14.29,0.090,0.500,-0.13,0.07,-1.0,0.6,0.4,2.0,20.08
3.820,-0.1182,0.1,-0.9093,3.0,-0.7474,7.3504,0,0,34.29,-14.29,0.090,0.510,-0.06,0.12,-0.5,1.0,0.4,2.0,20.07
3.840,-0.1058,-0.5,-0.8926,5.9,-0.7495,7.3932,1,0,34.29,-14.29,0.090,0.510,0.06,0.08,0.5,0.7,0.1,5.2,20.09
3.860,-0.0991,-1.2,-0.8836,5.6,-0.7495,7.3932,1,0,34.29,-14.29,0.070,0.530,0.14,0.06,1.1,0.5,0.1,5.2,20.07
3.880,-0.0868,-1.7,-0.8683,5.5,-0.7495,7.3932,0,1,34.29,-14.29,0.100,0.500,0.20,0.04,1.6,0.3,0.1,5.1,20.08
3.900,-0.0801,-1.3,-0.8600,2.3,-0.7453,7.3596,0,1,34.29,-14.29,0.090,0.490,0.07,-0.04,0.6,-0.3,0.7,2.6,20.07
3.920,-0.0765,-0.6,-0.8555,1.8,-0.7453,7.3596,0,0,34.29,-14.29,0.080,0.470,-0.02,-0.09,-0.1,-0.8,0.7,2.6,20.07
3.940,-0.0720,-0.5,-0.8463,1.0,-0.7424,7.3458,0,0,34.29,-14.29,0.070,0.480,-0.08,-0.07,-0.6,-0.5,1.1,1.6,20.09
3.960,-0.0696,-0.1,-0.8414,1.2,-0.7424,7.3458,0,0,34.29,-14.29,0.080,0.450,-0.12,-0.05,-1.0,-0.4,1.1,1.5,20.07
3.980,-0.0689,0.1,-0.8323,1.3,-0.7424,7.3458,0,0,34.29,-14.29,0.080,0.470,-0.15,-0.03,-1.2,-0.3,1.1,1.5,20.08
4.000,-0.0686,1.0,-0.8274,1.6,-0.7490,7.3527,0,0,34.29,-14.29,0.080,0.480,-0.14,-0.06,-1.1,-0.4,0.1,2.0,20.08
4.020,-0.0684,0.9,-0.8248,1.4,-0.7490,7.3527,0,0,34.29,-14.29,0.100,0.440,-0.13,-0.07,-1.1,-0.6,0.1,2.0,20.07
4.040,-0.0628,0.1,-0.8132,1.4,-0.7470,7.3457,0,0,34.29,-14.29,0.090,0.450,-0.06,-0.02,-0.5,-0.1,0.4,1.5,20.09
4.060,-0.0598,-0.4,-0.8069,1.7,-0.7470,7.3457,0,0,34.29,-14.29,0.090,0.450,-0.01,0.02,-0.1,0.2,0.4,1.5,20.08
4.080,-0.0492,-0.6,-0.7961,1.9,-0.7470,7.3457,0,0,34.29,-14.29,0.070,0.450,0.03,0.05,0.2,0.4,0.4,1.5,20.07
4.100,-0.0434,0.2,-0.7903,3.1,-0.7521,7.3563,0,0,34.29,-14.29,0.080,0.440,0.02,0.10,0.2,0.8,-0.3,2.3,20.09
4.120,-0.0403,0.2,-0.7872,3.4,-0.7521,7.3563,0,0,34.29,-14.29,0.090,0.450,0.01,0.14,0.1,1.1,-0.3,2.3,20.08
4.140,-0.0425,-0.1,-0.7794,-1.0,-0.7481,7.3066,0,0,34.29,-14.29,0.080,0.440,-0.02,0.06,-0.2,0.5,0.3,-1.5,20.09
4.160,-0.0436,0.1,-0.7752,-1.4,-0.7481,7.3066,0,0,34.29,-14.29,0.080,0.450,-0.05,0.01,-0.4,0.1,0.3,-1.4,20.08
4.180,-0.0481,0.3,-0.7668,-1.7,-0.7481,7.3066,0,0,34.29,-14.29,0.080,0.460,-0.07,-0.03,-0.6,-0.2,0.3,-1.4,20.06
4.200,-0.0506,0.5,-0.7623,7.4,-0.7503,7.4194,0,0,34.29,-14.29,0.080,0.460,-0.05,0.05,-0.4,0.4,-0.1,7.0,20.07
4.220,-0.0519,0.3,-0.7599,7.8,-0.7503,7.4194,0,0,34.29,-14.29,0.080,0.450,-0.03,0.10,-0.3,0.8,-0.1,6.9,20.08
4.240,-0.0477,0.2,-0.7419,18.6,-0.7519,7.5321,0,2,34.29,-14.29,0.080,0.280,0.01,0.41,0.1,3.3,-0.3,15.3,20.08
4.260,-0.0455,-0.0,-0.7322,20.2,-0.7519,7.5321,6,1,34.29,-14.29,0.090,0.390,0.04,0.62,0.3,5.0,-0.3,15.2,20.07
4.280,-0.0354,-0.2,-0.6841,21.3,-0.7519,7.5321,13,6,34.29,-14.29,0.060,0.370,0.06,0.77,0.5,6.2,-0.3,15.2,20.08
4.300,-0.0300,7.6,-0.6582,27.6,-0.8103,7.5629,16,4,37.14,-14.29,0.020,0.330,0.18,1.28,1.4,10.2,-9.0,17.4,20.09
4.320,-0.0271,6.9,-0.6441,30.4,-0.8103,7.5629,10,5,37.14,-14.29,0.010,0.330,0.26,1.63,2.1,13.1,-9.0,17.3,20.08
4.340,-0.0247,26.2,-0.5783,23.1,-0.9031,7.4363,2,9,37.14,-14.29,0.010,0.300,-0.42,1.92,-3.4,15.3,-22.8,7.8,20.08
4.360,-0.0234,29.9,-0.5427,24.6,-0.9031,7.4363,-15,9,37.14,-14.29,0.070,0.190,-0.90,2.11,-7.2,16.9,-22.7,7.7,20.07
4.380,-0.0692,32.4,-0.4764,25.7,-0.9031,7.4363,-11,4,37.14,-14.29,0.150,0.230,-1.23,2.25,-9.9,18.0,-22.6,7.7,20.07
4.400,-0.0939,35.1,-0.4405,11.7,-0.9070,7.2928,-11,9,34.29,-14.29,0.230,0.230,-1.50,1.84,-12.0,14.8,-23.0,-3.1,20.09
4.420,-0.1072,36.4,-0.4212,9.4,-0.9070,7.2928,0,11,34.29,-14.29,0.300,0.220,-1.69,1.56,-13.5,12.5,-22.9,-3.0,20.07
4.440,-0.1501,40.9,-0.4078,-12.3,-0.9484,7.1195,5,1,34.29,-14.29,0.370,0.210,-1.48,0.45,-11.9,3.6,-29.0,-16.0,20.09
4.460,-0.1733,39.6,-0.4006,-18.4,-0.9484,7.1195,19,3,37.14,-14.29,0.380,0.200,-1.34,-0.32,-10.7,-2.6,-28.8,-15.9,20.07
4.480,-0.2056,38.6,-0.4569,-22.7,-0.9484,7.1195,24,-2,37.14,-14.29,0.390,0.220,-1.24,-0.86,-9.9,-6.9,-28.7,-15.8,20.08
4.500,-0.2230,45.1,-0.4874,-76.3,-0.9890,6.5165,29,-2,37.14,-14.29,0.410,0.120,-1.31,-1.95,-10.4,-15.6,-34.6,-60.7,20.09
4.520,-0.2324,45.2,-0.5038,-82.1,-0.9890,6.5165,25,-2,37.14,-14.29,0.450,0.290,-1.35,-2.71,-10.8,-21.6,-34.4,-60.4,20.08
4.540,-0.2614,45.8,-0.6252,-144.4,-0.9816,5.8209,34,-27,37.14,-14.29,0.510,0.440,-1.58,-4.04,-12.7,-32.3,-33.2,-112.0,20.09
4.560,-0.2771,47.0,-0.6908,-151.3,-0.9816,5.8209,44,-30,37.14,-14.29,0.490,0.500,-1.75,-4.98,-14.0,-39.8,-33.0,-111.5,20.08
4.580,-0.3321,47.7,-0.9024,-156.0,-0.9816,5.8209,52,-87,37.14,-14.29,0.460,0.680,-1.86,-5.63,-14.9,-45.1,-32.8,-110.9,20.07
4.600,-0.3617,41.8,-1.0167,-619.5,-0.9243,5.1879,60,-98,37.14,-14.29,0.450,0.690,-2.21,-6.90,-17.7,-55.2,-24.1,-157.6,20.07
4.620,-0.3777,43.6,-1.0785,-650.4,-0.9243,5.1879,52,-100,37.14,-17.14,0.480,0.710,-2.45,-7.78,-19.6,-62.3,-24.0,-156.8,20.07
4.640,-0.4586,40.3,-1.3522,-809.9,-0.8758,4.6388,43,-605,37.14,-20.00,0.510,0.750,-2.96,-9.01,-23.7,-72.1,-16.6,-197.0,20.07
4.660,-0.5023,444.9,-1.5000,-874.9,-0.8758,4.6388,35,-567,37.14,-22.86,0.580,0.000,-3.31,-9.86,-26.5,-78.9,-16.6,-196.0,20.07
4.680,-0.6179,539.3,-1.8450,-1016.7,-0.8758,4.6388,26,-753,37.14,-25.71,0.670,0.040,-3.56,-10.46,-28.5,-83.7,-16.5,-195.0,20.07
4.700,-0.6803,584.9,-2.0313,-1126.9,-0.8308,4.1967,302,-807,40.00,-31.43,1.300,0.500,-3.87,-10.92,-31.0,-87.3,-9.7,-227.0,20.07
4.720,-0.7141,613.6,-2.1320,-1168.6,-0.8308,4.1967,392,-945,42.86,-37.14,1.950,0.680,-4.09,-11.23,-32.7,-89.9,-9.6,-225.9,20.07
4.740,-0.8042,671.9,-2.4529,-1325.3,-0.7921,3.8393,478,-1065,45.71,-42.86,2.050,0.110,-3.09,-11.59,-24.8,-92.7,-3.8,-251.4,20.07
4.760,-0.8529,705.3,-2.6262,-1395.4,-0.7921,3.8393,545,-1142,48.57,-51.43,1.790,0.650,-2.40,-11.84,-19.2,-94.7,-3.8,-250.2,20.08
4.780,-0.8517,700.5,-3.0053,-1547.2,-0.7921,3.8393,616,-1302,51.43,-57.14,1.340,0.620,-1.92,-12.01,-15.3,-96.1,-3.8,-248.9,20.07
4.800,-0.8511,686.9,-3.2100,-1656.0,-0.7952,3.5145,681,-1329,57.14,-62.86,1.320,0.460,-0.23,-12.51,-1.9,-100.0,-4.2,-271.9,20.08
4.820,-0.8507,677.2,-3.3206,-1701.6,-0.7952,3.5145,695,-1464,60.00,-74.29,1.550,0.930,0.94,-12.85,7.6,-102.8,-4.2,-270.6,20.07
4.840,-0.7496,587.9,-3.6715,-1866.9,-0.7906,3.1337,704,-1620,65.71,-82.86,1.280,0.530,1.90,-12.59,15.2,-100.7,-3.5,-297.6,20.07
4.860,-0.6950,538.9,-3.8609,-1939.8,-0.7906,3.1337,697,-1665,68.57,-94.29,0.670,0.540,2.57,-12.40,20.6,-99.2,-3.5,-296.2,20.08
4.880,-0.5783,441.7,-4.1780,-2064.1,-0.7906,3.1337,631,-1839,71.43,-102.86,0.660,0.770,3.04,-12.27,24.4,-98.2,-3.4,-294.7,20.07
4.900,-0.5153,391.4,-4.3492,-2147.9,-0.7908,2.8087,584,-1905,74.29,-111.43,0.950,0.400,3.04,-11.34,24.3,-90.8,-3.5,-317.4,20.08
4.920,-0.4812,-20.8,-4.4417,-2178.1,-0.7908,2.8087,471,-2006,77.14,-125.71,1.130,0.600,3.03,-10.69,24.3,-85.6,-3.4,-315.9,20.07
4.940,-0.4496,-0.3,-4.5328,-2154.7,-0.9212,3.3530,408,-2093,80.00,-137.14,1.140,0.590,2.90,-8.49,23.2,-67.9,-22.9,-273.7,20.07
4.960,-0.4326,0.4,-4.5820,-2160.7,-0.9212,3.3530,75,-2139,80.00,-151.43,0.700,0.470,2.80,-6.95,22.4,-55.6,-22.8,-272.3,20.08
4.980,-0.3834,-1.6,-4.5462,-2110.1,-0.9212,3.3530,51,-2138,80.00,-160.00,0.860,0.650,3.03,-2.58,24.3,-20.7,-22.7,-270.9,20.07
5.000,-0.3569,-4.8,-4.5269,-2114.6,-0.9094,2.8433,25,-2174,80.00,-171.43,0.820,0.910,3.20,0.47,25.6,3.8,-20.8,-307.6,20.08
5.020,-0.3426,-5.8,-4.5165,-2091.8,-0.9094,2.8433,1,-2098,80.00,-185.71,0.970,1.040,3.31,2.61,26.5,20.9,-20.7,-306.1,20.08
5.040,-0.2297,-22.2,-4.2469,-1987.9,-0.8733,2.2455,-7,-2106,80.00,-197.14,1.020,1.100,4.67,7.50,37.4,60.0,-15.2,-349.2,20.08
5.060,-0.1687,-29.8,-4.1014,-1900.6,-0.8733,2.2455,-6,-2110,80.00,-211.43,1.080,0.820,5.62,10.93,44.9,87.4,-15.1,-347.4,20.08
5.080,0.0550,-39.8,-3.5485,-1652.0,-0.8733,2.2455,-14,-1999,80.00,-220.00,1.040,0.630,6.85,14.13,54.8,113.0,-15.0,-345.7,20.08
5.100,0.1758,-60.6,-3.2499,-1557.0,-0.7808,1.6550,-16,-1934,80.00,-231.43,1.010,0.330,7.72,16.37,61.7,131.0,-1.1,-388.0,20.08
5.120,0.2410,-65.4,-3.0887,-1478.1,-0.7808,1.6550,-21,-1684,80.00,-242.86,0.940,0.570,8.32,17.94,66.6,143.5,-1.1,-386.1,20.08
5.140,0.5066,-476.3,-2.5038,-1271.3,-0.7900,1.1828,-29,-1581,80.00,-251.43,0.870,0.090,9.18,18.70,73.5,149.6,-2.5,-419.4,20.07
5.160,0.6501,-595.8,-2.1879,-1138.6,-0.7900,1.1828,-27,-1523,80.00,-260.00,0.770,0.610,9.79,19.23,78.3,153.9,-2.5,-417.3,20.08
5.180,0.9641,-845.6,-1.5480,-882.4,-0.7900,1.1828,-367,-1301,80.00,-268.57,0.180,0.060,9.60,19.00,76.8,152.0,-2.5,-415.2,20.07
5.200,1.1337,-988.4,-1.2025,-784.4,-0.7351,0.6330,-406,-1173,77.14,-274.29,0.310,0.680,9.47,18.84,75.8,150.7,5.7,-454.2,20.08
5.220,1.2252,-1061.0,-1.0159,-708.4,-0.7351,0.6330,-652,-944,71.43,-280.00,0.150,0.260,9.39,18.73,75.1,149.8,5.7,-451.9,20.07
5.240,1.4452,-1236.6,-0.4919,-335.0,-0.6416,0.2161,-862,-807,68.57,-282.86,0.620,0.080,7.61,18.21,60.9,145.7,19.6,-480.7,20.07
5.260,1.5639,-1321.6,-0.2090,-335.5,-0.6416,0.2161,-936,-760,62.86,-288.57,0.460,0.640,6.37,17.85,50.9,142.8,19.5,-478.3,20.07
5.280,1.6701,-1386.3,0.3300,-340.2,-0.6416,0.2161,-1081,-355,57.14,-291.43,0.380,0.520,3.85,16.96,30.8,135.7,19.4,-475.9,20.07
5.300,1.7274,-1433.9,0.6211,-367.3,-0.5349,-0.1108,-1182,-370,48.57,-294.29,1.110,0.660,2.09,16.34,16.7,130.7,35.2,-498.0,20.08
5.320,1.7583,-1448.6,0.7783,-368.3,-0.5349,-0.1108,-1276,-402,42.86,-297.14,0.930,0.150,0.86,15.90,6.9,127.2,35.1,-495.5,20.07
5.340,1.6738,-1372.8,1.1985,80.7,-0.4344,-0.4392,-1356,-411,34.29,-297.14,0.960,0.030,-2.02,14.86,-16.1,118.9,49.9,-517.5,20.07
5.360,1.6282,-1320.0,1.4254,168.2,-0.4344,-0.4392,-1429,-343,25.71,-300.00,0.760,0.160,-4.03,14.13,-32.2,113.0,49.7,-514.9,20.08
5.380,1.3639,-1088.4,1.8163,312.9,-0.4344,-0.4392,-1388,-8,17.14,-300.00,0.530,0.220,-6.51,12.34,-52.1,98.7,49.4,-512.3,20.07
5.400,1.2211,-979.9,2.0273,366.5,-0.3010,-0.7519,-1358,29,11.43,-300.00,0.550,0.170,-8.25,11.09,-66.0,88.7,69.1,-533.1,20.08
5.420,1.1440,-908.2,2.1413,407.8,-0.3010,-0.7519,-1126,217,2.86,-300.00,0.010,0.440,-9.47,10.21,-75.8,81.7,68.7,-530.4,20.08
5.440,0.8037,-640.1,2.3581,453.4,-0.2161,-1.0701,-1038,237,-2.86,-297.14,0.450,0.640,-10.49,7.72,-83.9,61.8,81.0,-551.5,20.08
5.460,0.6200,-487.0,2.4751,489.1,-0.2161,-1.0701,-964,334,-8.57,-297.14,0.150,0.870,-11.20,5.97,-89.6,47.8,80.6,-548.8,20.08
5.480,0.2247,11.2,2.5480,497.2,-0.2161,-1.0701,-687,369,-11.43,-294.29,0.150,0.770,-11.43,3.01,-91.5,24.1,80.2,-546.0,20.08
5.500,0.0113,1.4,2.5874,486.0,-0.1390,-1.2457,-602,495,-14.29,-291.43,0.140,0.350,-11.60,0.93,-92.8,7.4,91.3,-556.4,20.08
5.520,-0.1040,2.8,2.6086,485.6,-0.1390,-1.2457,-212,480,-17.14,-288.57,0.130,0.070,-11.71,-0.52,-93.7,-4.2,90.9,-553.6,20.07
5.540,-0.4213,51.1,2.4951,431.4,-0.5328,-1.1006,-118,426,-17.14,-285.71,0.070,0.030,-10.35,-3.32,-82.8,-26.6,31.7,-540.0,20.07
5.560,-0.5927,517.8,2.4338,393.9,-0.5328,-1.1006,-20,476,-17.14,-282.86,0.150,0.350,-9.39,-5.28,-75.1,-42.2,31.5,-537.3,20.08
5.580,-0.8295,694.2,2.1518,262.7,-0.5328,-1.1006,31,453,-17.14,-280.00,0.260,0.520,-7.75,-7.93,-62.0,-63.4,31.3,-534.6,20.09
5.600,-0.9573,803.2,1.9995,175.8,-0.6382,-1.2855,427,408,-14.29,-277.14,0.160,0.750,-6.60,-9.78,-52.8,-78.2,15.5,-545.8,20.09
5.620,-1.0264,852.1,1.9172,135.3,-0.6382,-1.2855,577,242,-11.43,-277.14,0.220,0.560,-5.79,-11.07,-46.4,-88.6,15.4,-543.0,20.07
5.640,-1.1435,947.2,1.5371,-47.6,-0.6976,-1.5513,727,224,-8.57,-274.29,0.570,0.370,-4.86,-12.79,-38.9,-102.3,6.4,-560.2,20.09
5.660,-1.2067,992.6,1.3318,-136.5,-0.6976,-1.5513,800,159,-2.86,-274.29,0.430,0.120,-4.21,-13.99,-33.7,-111.9,6.4,-557.4,20.07
5.680,-1.3080,1069.0,0.8317,-676.9,-0.6976,-1.5513,890,12,2.86,-274.29,0.050,0.040,-3.62,-15.30,-28.9,-122.4,6.4,-554.6,20.08
5.700,-1.3628,1131.1,0.5616,-698.3,-0.8424,-1.7768,942,-38,5.71,-274.29,0.300,0.180,-3.20,-16.21,-25.6,-129.7,-15.3,-568.6,20.09
5.720,-1.3923,1152.4,0.4158,-700.6,-0.8424,-1.7768,1034,-533,14.29,-277.14,0.560,0.380,-2.91,-16.86,-23.3,-134.8,-15.2,-565.8,20.08
5.740,-1.4758,1244.4,-0.0813,-714.8,-0.9945,-1.9532,1086,-564,20.00,-280.00,0.080,0.020,-3.25,-17.34,-26.0,-138.7,-37.8,-576.1,20.08
5.760,-1.5208,1282.1,-0.3498,-714.6,-0.9945,-1.9532,1086,-602,25.71,-285.71,0.610,0.260,-3.48,-17.68,-27.9,-141.4,-37.6,-573.2,20.09
5.780,-1.6452,1382.2,-0.9133,-710.2,-0.9945,-1.9532,1148,-668,31.43,-288.57,0.860,0.680,-3.58,-17.48,-28.6,-139.8,-37.4,-570.4,20.08
5.800,-1.7124,1478.6,-1.2176,-1199.0,-1.2781,-2.0304,1173,-622,37.14,-291.43,0.750,0.960,-3.65,-17.34,-29.2,-138.7,-79.6,-573.3,20.07
5.820,-1.8013,1549.8,-1.7016,-1389.0,-1.2781,-2.0304,1292,-675,45.71,-294.29,1.780,0.770,-3.69,-17.24,-29.6,-137.9,-79.2,-570.4,20.09
5.840,-1.8493,1614.3,-1.9630,-1465.9,-1.5687,-2.1095,1392,-1021,54.29,-302.86,1.470,0.840,-1.58,-13.41,-12.6,-107.3,-122.2,-573.5,20.08
5.860,-1.8753,1622.5,-2.1041,-1498.1,-1.5687,-2.1095,1475,-1209,62.86,-308.57,1.920,1.780,-0.10,-10.73,-0.8,-85.8,-121.6,-570.6,20.09
5.880,-1.7015,1438.6,-2.0918,-1406.0,-1.5687,-2.1095,1544,-1353,71.43,-317.14,1.450,1.050,5.44,-0.19,43.5,-1.5,-120.9,-567.7,20.09
5.900,-1.6076,1388.8,-2.0851,-1337.4,-1.9495,-2.0555,1576,-1460,80.00,-325.71,1.830,1.290,9.31,7.18,74.5,57.5,-177.2,-560.9,20.09
5.920,-1.0882,950.7,-1.4510,-1039.7,-1.9495,-2.0555,1456,-1416,88.57,-334.29,1.180,0.430,12.02,12.35,96.2,98.8,-176.3,-558.1,20.08
5.940,-0.8078,764.0,-1.1086,-847.3,-2.3727,-1.9567,1405,-1363,97.14,-342.86,1.560,0.750,15.10,18.01,120.8,144.1,-238.6,-547.9,20.07
5.960,-0.6563,624.4,-0.9237,-369.4,-2.3727,-1.9567,1083,-1090,102.86,-348.57,0.670,0.270,17.25,21.97,138.0,175.8,-237.4,-545.2,20.08
5.980,-0.0959,98.5,-0.1112,-343.9,-2.3727,-1.9567,883,-869,108.57,-351.43,0.630,0.020,17.21,24.82,137.7,198.5,-236.2,-542.4,20.07
6.000,0.2067,159.3,0.3276,-315.0,-2.7862,-1.8183,752,-460,114.29,-357.14,0.750,0.350,17.18,26.80,137.5,214.4,-296.7,-529.4,20.08
6.020,0.6957,-398.6,1.2835,212.2,-2.7862,-1.8183,263,-422,114.29,-357.14,0.520,0.670,17.17,28.20,137.3,225.6,-295.2,-526.7,20.08
6.040,0.9597,-534.2,1.7997,438.2,-3.1510,-1.6723,266,-356,117.14,-360.00,0.320,0.720,14.33,28.94,114.7,231.5,-348.2,-513.2,20.08
6.060,1.1023,-634.1,2.0785,556.4,-3.1510,-1.6723,-129,21,114.29,-360.00,0.200,0.050,12.35,29.45,98.8,235.6,-346.5,-510.7,20.09
6.080,1.2790,-742.5,2.9105,887.9,-3.1510,-1.6723,-393,297,114.29,-360.00,0.050,0.080,8.01,28.98,64.1,231.8,-344.7,-508.1,20.09
6.100,1.3745,-736.8,3.3597,1081.4,-3.5499,-1.4860,-534,371,111.43,-357.14,0.290,0.160,4.97,28.64,39.7,229.1,-402.5,-491.7,20.09
6.120,1.3320,-687.8,4.2079,1421.2,-3.5499,-1.4860,-719,732,105.71,-351.43,0.280,0.310,2.84,28.41,22.7,227.3,-400.5,-489.2,20.07
