t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.1700,0.4303,0.5687,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,6.90,
0.1750,0.4303,0.5687,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,5.06,
0.1800,0.4303,0.5687,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,5.06,
0.1850,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.430,0.000,5.06,
0.1900,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,5.06,
0.1950,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,5.06,
0.2000,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,7.19,
0.2050,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,8.78,
0.2100,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,8.47,
0.2150,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,5.09,
0.2200,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,5.07,
0.2250,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.430,0.000,5.08,
0.2300,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.430,0.000,5.52,
0.2350,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.440,0.000,5.08,
0.2400,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,5.66,
0.2450,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,6.31,
0.2500,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,5.08,
0.2550,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.430,0.000,8.26,
0.2600,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.430,0.000,5.08,
0.2650,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,5.07,
0.2700,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,5.08,
0.2750,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,5.95,
0.2800,0.4353,0.5638,0.0024,0.2392,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,5.07,
0.2850,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.430,0.000,5.65,
0.2900,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,7.94,
0.2950,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,9.60,
0.3000,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.000,5.07,
0.3050,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.000,5.08,
0.3100,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.430,0.000,5.08,
0.3150,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.000,5.98,
0.3200,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.000,5.08,
0.3250,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.410,0.000,5.47,
0.3300,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.045,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,8.79,
0.3350,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.072,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,7.49,
0.3400,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.088,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.440,0.000,5.07,
0.3450,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.097,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.420,0.000,5.08,
0.3500,0.4353,0.5638,-0.0043,0.2375,0.000,0.000,0.103,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.430,0.000,5.07,
0.3550,0.4402,0.5588,-0.0043,0.2375,0.000,0.000,0.107,0.000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0,0,0.400,0.000,5.07,
0.3600,0.4402,0.5588,-0.0043,0.2375,0.000,-0.017,0.109,0.000,0.0,0.0,0.0,-0.2,0.0,0.0,-0.0,-0.2,0,0,0.410,0.000,6.29,
0.3650,0.4402,0.5588,0.0024,0.2392,0.000,-0.031,0.110,0.000,0.0,0.0,0.0,-0.3,0.0,0.0,-0.0,-0.3,0,0,0.420,0.000,5.39,
0.3700,0.4402,0.5588,0.0024,0.2392,0.000,-0.043,0.111,0.000,0.0,0.0,0.0,-0.4,0.0,0.0,-0.0,-0.4,0,0,0.420,0.000,8.50,
0.3750,0.4402,0.5588,0.0024,0.2392,0.000,-0.053,0.066,0.000,0.0,0.0,0.0,-0.5,0.0,0.0,-0.0,-0.5,0,0,0.430,0.000,5.07,
0.3800,0.4402,0.5588,0.0024,0.2392,0.000,-0.062,0.040,0.000,0.0,0.0,0.0,-0.6,0.0,0.0,-0.0,-0.6,0,0,0.410,0.000,6.90,
0.3850,0.4402,0.5588,0.0024,0.2392,0.000,-0.070,0.024,0.000,0.0,0.0,0.0,-0.7,0.0,0.0,-0.0,-0.7,0,0,0.400,0.000,5.07,
0.3900,0.4402,0.5588,0.0024,0.2392,0.000,-0.076,0.014,0.000,0.0,0.0,0.0,-0.8,0.0,0.0,-0.0,-0.8,0,0,0.420,0.000,5.06,
0.3950,0.4402,0.5588,0.0024,0.2392,0.000,-0.081,0.009,0.000,0.0,0.0,0.0,-0.8,0.0,0.0,-0.0,-0.8,0,0,0.410,0.000,5.07,
0.4000,0.4402,0.5588,0.0024,0.2392,0.000,-0.052,0.005,0.000,0.0,0.0,0.0,-0.5,0.0,0.0,-0.0,-0.5,0,0,0.410,0.000,7.28,
0.4050,0.4402,0.5588,0.0024,0.2392,0.000,-0.028,0.003,0.000,0.0,0.0,0.0,-0.3,0.0,0.0,-0.0,-0.3,0,0,0.410,0.000,5.08,
0.4100,0.4402,0.5588,0.0024,0.2392,0.000,-0.007,0.002,0.000,0.0,0.0,0.0,-0.1,0.0,0.0,-0.0,-0.1,0,0,0.410,0.000,5.08,
0.4150,0.4402,0.5588,0.0024,0.2392,0.000,0.011,0.001,0.000,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,0.1,0,0,0.430,0.000,7.91,
0.4200,0.4402,0.5588,0.0024,0.2392,0.000,0.026,0.001,0.000,0.0,0.0,0.0,0.3,0.0,0.0,-0.0,0.3,0,0,0.420,0.000,8.48,
0.4250,0.4402,0.5588,0.0024,0.2392,0.000,0.039,0.000,0.000,0.0,0.0,0.0,0.4,0.0,0.0,-0.0,0.4,0,0,0.400,0.000,5.06,
0.4300,0.4402,0.5588,0.0024,0.2392,0.000,0.050,0.000,0.000,0.0,0.0,0.0,0.5,0.0,0.0,-0.0,0.5,0,0,0.420,0.000,5.06,
0.4350,0.4353,0.5638,0.0024,0.2392,0.000,0.059,0.000,0.000,0.0,0.0,0.0,0.6,0.0,0.0,-0.0,0.6,0,0,0.420,0.000,5.08,
0.4400,0.4353,0.5638,0.0024,0.2392,0.000,0.067,0.000,0.000,0.0,0.0,0.0,0.7,0.0,0.0,-0.0,0.7,0,0,0.400,0.000,5.73,
0.4450,0.4353,0.5638,0.0024,0.2392,0.000,0.074,0.000,0.000,0.0,0.0,0.0,0.7,0.0,0.0,-0.0,0.7,0,0,0.410,0.000,5.08,
0.4500,0.4353,0.5638,-0.0043,0.2375,0.000,0.080,0.000,0.000,0.0,0.0,0.0,0.8,0.0,0.0,-0.0,0.8,0,0,0.420,0.000,5.69,
0.4550,0.4353,0.5638,-0.0043,0.2375,0.000,0.084,0.000,0.000,0.0,0.0,0.0,0.8,0.0,0.0,-0.0,0.8,0,0,0.430,0.000,6.90,
0.4600,0.4353,0.5638,-0.0043,0.2375,0.000,0.089,0.000,0.000,0.0,0.0,0.0,0.9,0.0,0.0,-0.0,0.9,0,0,0.450,0.000,5.07,
0.4650,0.4353,0.5638,-0.0043,0.2375,0.000,0.092,0.000,0.000,0.0,0.0,0.0,0.9,0.0,0.0,-0.0,0.9,0,0,0.440,0.000,7.78,
0.4700,0.4353,0.5638,-0.0043,0.2375,0.000,0.095,0.000,0.000,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0,0,0.400,0.000,5.08,
0.4750,0.4353,0.5638,-0.0043,0.2375,0.000,0.098,0.000,0.000,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0,0,0.410,0.000,5.07,
0.4800,0.4353,0.5638,-0.0043,0.2375,0.000,0.100,0.000,0.000,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0,0,0.420,0.000,5.07,
0.4850,0.4353,0.5638,-0.0043,0.2375,0.000,0.102,0.000,0.000,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0,0,0.420,0.000,6.03,
0.4900,0.4353,0.5638,-0.0043,0.2374,0.017,0.103,0.000,0.000,0.0,0.0,0.2,1.0,0.0,0.0,-0.2,1.0,0,0,0.420,0.000,5.08,
0.4950,0.4353,0.5638,-0.0043,0.2374,0.031,0.104,0.000,0.000,0.0,0.0,0.3,1.0,0.0,0.0,-0.3,1.0,0,0,0.410,0.000,10.53,
0.5000,0.4353,0.5638,-0.0043,0.2374,0.043,0.106,-0.090,-0.045,0.0,0.0,0.4,1.1,0.0,0.0,-0.4,1.1,0,0,0.440,0.000,5.08,
0.5050,0.4353,0.5638,-0.0043,0.2374,0.053,0.106,-0.143,-0.072,0.0,0.0,0.5,1.1,0.0,0.0,-0.5,1.1,0,0,0.410,0.000,7.33,
0.5100,0.4353,0.5638,-0.0043,0.2374,0.062,0.107,-0.175,-0.088,0.0,0.0,0.6,1.1,0.0,0.0,-0.6,1.1,0,0,0.410,0.000,5.07,
0.5150,0.4353,0.5638,-0.0043,0.2374,0.070,0.108,-0.195,-0.097,0.0,0.0,0.7,1.1,0.0,0.0,-0.7,1.1,0,0,0.440,0.000,5.07,
0.5200,0.4402,0.5588,-0.0043,0.2374,0.076,0.109,-0.206,-0.103,0.0,0.0,0.8,1.1,0.0,0.0,-0.8,1.1,0,0,0.420,0.000,5.06,
0.5250,0.4402,0.5588,-0.0043,0.2374,0.081,0.109,-0.213,-0.107,0.0,0.0,0.8,1.1,0.0,0.0,-0.8,1.1,0,0,0.400,0.000,5.86,
0.5300,0.4402,0.5588,-0.0043,0.2374,0.052,0.093,-0.218,-0.109,0.0,0.0,0.5,0.9,0.0,0.0,-0.5,0.9,0,0,0.430,0.000,5.07,
0.5350,0.4402,0.5588,-0.0111,0.2357,0.028,0.079,-0.220,-0.110,0.0,0.0,0.3,0.8,0.0,0.0,-0.3,0.8,0,0,0.400,0.000,5.07,
0.5400,0.4402,0.5588,-0.0111,0.2357,0.007,0.067,-0.222,-0.111,0.0,0.0,0.1,0.7,0.0,0.0,-0.1,0.7,0,0,0.420,0.000,6.78,
0.5450,0.4402,0.5588,-0.0111,0.2357,-0.011,0.057,-0.178,-0.111,0.0,0.0,-0.1,0.6,0.0,0.0,0.1,0.6,0,0,0.410,0.000,5.06,
0.5500,0.4402,0.5588,-0.0111,0.2357,-0.026,0.048,-0.151,-0.111,0.0,0.0,-0.3,0.5,0.0,0.0,0.3,0.5,0,0,0.410,0.000,7.71,
0.5550,0.4402,0.5588,-0.0111,0.2357,-0.039,0.041,-0.136,-0.112,0.0,0.0,-0.4,0.4,0.0,0.0,0.4,0.4,0,0,0.430,0.000,5.08,
0.5600,0.4402,0.5588,-0.0111,0.2357,-0.050,0.035,-0.126,-0.112,0.0,0.0,-0.5,0.3,0.0,0.0,0.5,0.3,0,0,0.420,0.000,5.07,
0.5650,0.4353,0.5638,-0.0111,0.2357,-0.059,0.030,-0.120,-0.112,0.0,0.0,-0.6,0.3,0.0,0.0,0.6,0.3,0,0,0.420,0.000,5.08,
0.5700,0.4353,0.5638,-0.0111,0.2357,-0.067,0.025,-0.117,-0.112,0.0,0.0,-0.7,0.3,0.0,0.0,0.7,0.3,0,0,0.420,0.000,5.93,
0.5750,0.4353,0.5638,-0.0111,0.2357,-0.040,0.038,-0.115,-0.112,0.0,0.0,-0.4,0.4,0.0,0.0,0.4,0.4,0,0,0.430,0.000,5.07,
0.5800,0.4353,0.5638,-0.0111,0.2357,-0.017,0.049,-0.114,-0.112,0.0,0.0,-0.2,0.5,0.0,0.0,0.2,0.5,0,0,0.420,0.000,10.55,
0.5850,0.4353,0.5638,-0.0111,0.2357,0.002,0.059,-0.068,-0.067,0.0,0.0,0.0,0.6,0.0,0.0,-0.0,0.6,0,0,0.410,0.000,5.08,
0.5900,0.4353,0.5638,-0.0111,0.2357,0.018,0.067,-0.041,-0.040,0.0,0.0,0.2,0.7,0.0,0.0,-0.2,0.7,0,0,0.440,0.000,8.24,
0.5950,0.4353,0.5638,-0.0111,0.2357,0.032,0.073,-0.025,-0.024,0.0,0.0,0.3,0.7,0.0,0.0,-0.3,0.7,0,0,0.430,0.000,5.07,
0.6000,0.4353,0.5638,-0.0111,0.2357,0.044,0.079,-0.015,-0.015,0.0,0.0,0.4,0.8,0.0,0.0,-0.4,0.8,0,0,0.420,0.000,5.07,
0.6050,0.4452,0.5638,-0.0111,0.2357,0.055,0.084,-0.009,-0.009,0.0,0.0,0.5,0.8,0.0,0.0,-0.5,0.8,0,0,0.410,0.000,5.07,
0.6100,0.4452,0.5638,-0.0111,0.2357,0.063,0.088,-0.005,-0.005,0.0,0.0,0.6,0.9,0.0,0.0,-0.6,0.9,0,0,0.430,0.000,5.83,
0.6150,0.4452,0.5638,-0.0111,0.2357,0.037,0.075,-0.003,-0.003,0.0,0.0,0.4,0.8,0.0,0.0,-0.4,0.8,0,0,0.440,0.000,5.08,
0.6200,0.4452,0.5638,-0.0111,0.2357,0.015,0.064,-0.002,-0.002,0.0,0.0,0.1,0.6,0.0,0.0,-0.1,0.6,0,0,0.420,0.000,5.62,
0.6250,0.4452,0.5638,-0.0111,0.2357,-0.004,0.054,-0.001,0.044,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.5,0,0,0.430,0.000,8.69,
0.6300,0.4452,0.5638,-0.0111,0.2357,-0.021,0.046,-0.001,0.071,0.0,0.0,-0.2,0.5,0.0,0.0,0.2,0.5,0,0,0.420,0.000,7.86,
0.6350,0.4452,0.5638,-0.0111,0.2357,-0.034,0.039,-0.000,0.087,0.0,0.0,-0.3,0.4,0.0,0.0,0.3,0.4,0,0,0.410,0.000,5.06,
0.6400,0.4452,0.5638,-0.0111,0.2357,-0.046,0.033,-0.000,0.097,0.0,0.0,-0.5,0.3,0.0,0.0,0.5,0.3,0,0,0.420,0.000,5.06,
0.6450,0.4402,0.5588,-0.0111,0.2357,-0.056,0.028,-0.000,0.103,0.0,0.0,-0.6,0.3,0.0,0.0,0.6,0.3,0,0,0.410,0.000,5.07,
0.6500,0.4402,0.5588,-0.0111,0.2357,-0.064,0.024,-0.000,0.107,0.0,0.0,-0.6,0.2,0.0,0.0,0.6,0.2,0,0,0.400,0.000,5.78,
0.6550,0.4402,0.5588,-0.0111,0.2357,-0.038,0.037,-0.000,0.109,0.0,0.0,-0.4,0.4,0.0,0.0,0.4,0.4,0,0,0.430,0.000,5.07,
0.6600,0.4402,0.5588,-0.0111,0.2357,-0.015,0.048,-0.000,0.110,0.0,0.0,-0.2,0.5,0.0,0.0,0.2,0.5,0,0,0.430,0.000,6.46,
0.6650,0.4402,0.5588,-0.0111,0.2357,0.004,0.058,-0.000,0.111,0.0,0.0,0.0,0.6,0.0,0.0,-0.0,0.6,0,0,0.430,0.000,6.73,
0.6700,0.4402,0.5588,-0.0111,0.2357,0.020,0.066,0.090,0.066,0.0,0.0,0.2,0.7,0.0,0.0,-0.2,0.7,0,0,0.430,0.000,5.07,
0.6750,0.4402,0.5588,-0.0111,0.2357,0.034,0.073,0.143,0.040,0.0,0.0,0.3,0.7,0.0,0.0,-0.3,0.7,0,0,0.450,0.000,7.76,
0.6800,0.4402,0.5588,-0.0111,0.2357,0.045,0.079,0.175,0.024,0.0,0.0,0.5,0.8,0.0,0.0,-0.5,0.8,0,0,0.410,0.000,5.08,
0.6850,0.4402,0.5588,-0.0111,0.2357,0.055,0.084,0.195,0.014,0.0,0.0,0.6,0.8,0.0,0.0,-0.6,0.8,0,0,0.410,0.000,5.08,
0.6900,0.4452,0.5637,-0.0111,0.2357,0.064,0.088,0.206,0.009,0.0,0.0,0.6,0.9,0.0,0.0,-0.6,0.9,0,0,0.390,0.000,5.07,
0.6950,0.4452,0.5637,-0.0111,0.2357,0.071,0.092,0.213,0.005,0.0,0.0,0.7,0.9,0.0,0.0,-0.7,0.9,0,0,0.410,0.000,5.86,
0.7000,0.4452,0.5637,-0.0111,0.2357,0.044,0.061,0.218,0.003,0.0,0.0,0.4,0.6,0.0,0.0,-0.4,0.6,0,0,0.390,0.000,5.08,
0.7050,0.4452,0.5637,-0.0111,0.2357,0.020,0.035,0.220,0.002,0.0,0.0,0.2,0.4,0.0,0.0,-0.2,0.4,0,0,0.420,0.000,10.65,
0.7100,0.4452,0.5637,-0.0111,0.2357,0.000,0.013,0.222,0.001,0.0,0.0,0.0,0.1,0.0,0.0,-0.0,0.1,0,0,0.420,0.000,5.07,
0.7150,0.4452,0.5637,-0.0111,0.2357,-0.016,-0.006,0.222,0.001,0.0,0.0,-0.2,-0.1,0.0,0.0,0.2,-0.1,0,0,0.420,0.000,8.24,
0.7200,0.4452,0.5637,-0.0111,0.2357,-0.031,-0.022,0.223,0.000,0.0,0.0,-0.3,-0.2,0.0,0.0,0.3,-0.2,0,0,0.400,0.000,5.07,
0.7250,0.4452,0.5637,-0.0111,0.2357,-0.043,-0.035,0.223,0.000,0.0,0.0,-0.4,-0.4,0.0,0.0,0.4,-0.4,0,0,0.430,0.000,5.07,
