t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
0.320,-0.3259,1.2,-0.2104,0.5,-0.9321,6.5895,0,0,0.00,0.00,0.350,0.310,-0.08,0.03,-1.9,0.3,0.7,0.2,20.08
0.340,-0.3259,1.5,-0.2104,0.1,-0.9321,6.5895,0,0,0.00,0.00,0.340,0.320,-0.09,-0.01,-2.2,-0.1,0.7,0.2,20.07
0.360,-0.3259,1.8,-0.2104,-0.3,-0.9385,6.5879,0,0,0.00,0.00,0.330,0.330,-0.06,-0.04,-1.5,-0.3,-0.3,0.1,20.11
0.380,-0.3259,1.3,-0.2104,-0.4,-0.9385,6.5879,0,0,0.00,0.00,0.330,0.320,-0.04,-0.06,-1.1,-0.5,-0.3,0.1,20.09
0.400,-0.3250,1.0,-0.2174,-0.5,-0.9385,6.5879,0,0,0.00,0.00,0.340,0.330,-0.03,-0.08,-0.7,-0.6,-0.3,0.1,20.08
0.420,-0.3250,1.1,-0.2174,0.2,-0.9405,6.5948,0,0,0.00,0.00,0.330,0.320,-0.02,-0.05,-0.5,-0.4,-0.6,0.6,20.07
0.440,-0.3250,0.9,-0.2174,0.3,-0.9405,6.5948,0,0,0.00,0.00,0.330,0.330,-0.01,-0.04,-0.4,-0.3,-0.6,0.6,20.07
0.460,-0.3250,1.4,-0.2174,-0.4,-0.9389,6.5879,0,0,0.00,0.00,0.340,0.320,-0.04,-0.06,-1.1,-0.5,-0.3,0.1,20.10
0.480,-0.3250,1.9,-0.2174,-0.5,-0.9389,6.5879,0,0,0.00,0.00,0.340,0.320,-0.06,-0.08,-1.6,-0.6,-0.3,0.1,20.08
0.500,-0.3319,2.3,-0.2182,-0.6,-0.9389,6.5879,0,0,0.00,0.00,0.340,0.300,-0.08,-0.09,-2.0,-0.7,-0.3,0.1,20.11
0.520,-0.3319,1.9,-0.2182,0.4,-0.9405,6.5948,0,0,0.00,0.00,0.350,0.320,-0.05,-0.03,-1.4,-0.2,-0.6,0.6,20.09
0.540,-0.3319,1.5,-0.2182,0.7,-0.9405,6.5948,0,0,0.00,0.00,0.350,0.320,-0.04,0.01,-1.0,0.1,-0.6,0.6,20.21
0.560,-0.3259,1.2,-0.2104,0.9,-0.9405,6.5948,0,0,0.00,0.00,0.350,0.330,-0.03,0.04,-0.7,0.4,-0.6,0.6,20.08
0.580,-0.3259,1.0,-0.2104,1.1,-0.9405,6.5948,0,0,0.00,0.00,0.350,0.310,-0.02,0.06,-0.5,0.5,-0.6,0.6,20.08
0.600,-0.3259,0.9,-0.2104,1.2,-0.9405,6.5948,0,0,0.00,0.00,0.370,0.320,-0.01,0.08,-0.3,0.6,-0.6,0.6,20.08
0.620,-0.3259,0.4,-0.2104,1.2,-0.9489,6.6001,0,0,0.00,0.00,0.360,0.300,0.06,0.02,1.4,0.2,-1.8,1.0,20.09
0.640,-0.3259,-0.9,-0.2104,0.8,-0.9489,6.6001,0,0,0.00,0.00,0.350,0.290,0.11,-0.02,2.7,-0.1,-1.8,1.0,20.07
0.660,-0.3259,-1.2,-0.2104,1.0,-0.9416,6.6016,0,0,0.00,0.00,0.370,0.310,0.08,-0.01,1.9,-0.1,-0.7,1.1,20.09
0.680,-0.3259,-0.6,-0.2104,1.0,-0.9416,6.6016,0,0,0.00,0.00,0.360,0.300,0.05,-0.01,1.3,-0.1,-0.7,1.1,20.08
0.700,-0.3189,-0.2,-0.2096,1.3,-0.9416,6.6016,0,0,0.00,0.00,0.340,0.320,0.04,0.03,0.9,0.2,-0.7,1.1,20.08
0.720,-0.3189,0.9,-0.2096,0.9,-0.9469,6.5932,0,0,0.00,0.00,0.340,0.300,0.03,0.05,0.6,0.4,-1.5,0.5,20.07
0.740,-0.3189,1.1,-0.2096,1.0,-0.9469,6.5932,0,0,0.00,0.00,0.360,0.290,0.02,0.07,0.5,0.6,-1.5,0.5,20.07
0.760,-0.3267,-1.3,-0.2035,1.2,-0.9416,6.6016,0,0,0.00,0.00,0.350,0.320,0.08,0.02,2.0,0.1,-0.7,1.1,20.08
0.780,-0.3267,-2.4,-0.2035,0.9,-0.9416,6.6016,0,0,0.00,0.00,0.360,0.310,0.12,-0.02,3.1,-0.2,-0.7,1.1,20.09
0.800,-0.3259,-3.1,-0.2105,0.7,-0.9416,6.6016,0,0,0.00,0.00,0.350,0.310,0.15,-0.05,3.8,-0.4,-0.7,1.1,20.09
0.820,-0.3259,-0.9,-0.2105,1.0,-0.9485,6.6001,0,0,0.00,0.00,0.340,0.310,0.11,-0.00,2.7,-0.0,-1.8,1.0,20.09
0.840,-0.3259,-0.1,-0.2105,1.2,-0.9485,6.6001,0,0,0.00,0.00,0.330,0.300,0.08,0.03,1.9,0.3,-1.7,1.0,20.09
0.860,-0.3267,-0.6,-0.2035,0.9,-0.9469,6.5932,0,0,0.00,0.00,0.350,0.290,0.09,0.06,2.2,0.5,-1.5,0.5,20.07
0.880,-0.3267,-0.8,-0.2035,1.1,-0.9469,6.5932,0,0,0.00,0.00,0.350,0.300,0.09,0.07,2.3,0.6,-1.5,0.5,20.07
0.900,-0.3198,-0.1,-0.2027,0.9,-0.9469,6.5932,0,0,0.00,0.00,0.330,0.300,0.07,0.05,1.6,0.4,-1.5,0.5,20.08
0.920,-0.3198,0.4,-0.2027,0.8,-0.9469,6.5932,0,0,0.00,0.00,0.330,0.300,0.05,0.04,1.1,0.3,-1.5,0.5,20.10
0.940,-0.3198,0.7,-0.2027,0.7,-0.9469,6.5932,0,0,0.00,0.00,0.340,0.310,0.03,0.03,0.8,0.2,-1.5,0.5,20.08
0.960,-0.3198,0.9,-0.2027,0.6,-0.9469,6.5932,0,0,0.00,0.00,0.330,0.300,0.02,0.02,0.6,0.1,-1.5,0.5,20.09
0.980,-0.3198,1.1,-0.2027,0.6,-0.9469,6.5932,0,0,0.00,0.00,0.340,0.290,0.02,0.01,0.4,0.1,-1.5,0.5,20.08
1.000,-0.3198,1.2,-0.2027,0.5,-0.9469,6.5932,0,0,0.00,0.00,0.350,0.290,0.01,0.01,0.3,0.1,-1.5,0.5,20.08
1.020,-0.3198,1.3,-0.2027,0.5,-0.9469,6.5932,0,0,0.00,0.00,0.340,0.280,0.01,0.01,0.2,0.0,-1.5,0.5,20.08
1.040,-0.3198,1.4,-0.2027,0.5,-0.9469,6.5932,0,0,0.00,0.00,0.360,0.300,0.01,0.00,0.1,0.0,-1.5,0.5,20.07
1.060,-0.3198,1.4,-0.2027,0.5,-0.9469,6.5932,0,0,0.00,0.00,0.350,0.310,0.00,0.00,0.1,0.0,-1.5,0.5,20.08
1.080,-0.3198,1.4,-0.2027,0.5,-0.9469,6.5932,0,0,0.00,0.00,0.350,0.300,0.00,0.00,0.1,0.0,-1.5,0.5,20.08
1.100,-0.3267,1.5,-0.2035,0.5,-0.9469,6.5932,0,0,0.00,0.00,0.370,0.300,0.00,0.00,0.0,0.0,-1.5,0.5,20.09
1.120,-0.3267,0.4,-0.2035,0.6,-0.9400,6.5952,0,0,0.00,0.00,0.360,0.290,0.00,0.00,0.0,0.0,-0.5,0.6,20.08
1.140,-0.3267,0.4,-0.2035,0.6,-0.9400,6.5952,0,0,0.00,0.00,0.360,0.280,0.00,0.00,0.0,0.0,-0.5,0.6,20.10
1.160,-0.3267,1.5,-0.2035,0.5,-0.9469,6.5937,0,0,0.00,0.00,0.360,0.290,0.00,0.00,0.0,0.0,-1.5,0.5,20.07
1.180,-0.3267,1.5,-0.2035,0.5,-0.9469,6.5937,0,0,0.00,0.00,0.360,0.300,0.00,0.00,0.0,0.0,-1.5,0.5,20.08
1.200,-0.3267,1.5,-0.2035,0.5,-0.9469,6.5937,0,0,0.00,0.00,0.180,0.290,0.00,0.00,0.0,0.0,-1.5,0.5,20.08
1.220,-0.3267,1.3,-0.2035,-0.0,-0.9454,6.5868,0,0,0.00,0.00,0.370,0.300,0.00,0.00,0.0,0.0,-1.3,-0.0,20.09
1.240,-0.3267,1.3,-0.2035,-0.0,-0.9454,6.5868,0,0,0.00,0.00,0.370,0.300,0.00,0.00,0.0,0.0,-1.3,-0.0,20.09
1.260,-0.3258,2.5,-0.2105,0.4,-0.9538,6.5921,0,0,0.00,0.00,0.370,0.310,0.00,0.00,0.0,0.0,-2.5,0.4,20.07
1.280,-0.3258,2.5,-0.2105,0.4,-0.9538,6.5921,0,0,0.00,0.00,0.360,0.300,0.00,0.00,0.0,0.0,-2.5,0.4,20.09
1.300,-0.3258,2.5,-0.2105,0.4,-0.9538,6.5921,0,0,0.00,0.00,0.370,0.290,0.00,0.00,0.0,0.0,-2.5,0.4,20.07
1.320,-0.3258,2.5,-0.2105,0.3,-0.9538,6.5917,0,0,0.00,0.00,0.370,0.300,0.00,0.00,0.0,0.0,-2.5,0.3,20.07
1.340,-0.3258,2.5,-0.2105,0.3,-0.9538,6.5917,0,0,0.00,0.00,0.390,0.300,0.00,0.00,0.0,0.0,-2.5,0.3,20.09
1.360,-0.3267,2.5,-0.2035,0.4,-0.9538,6.5921,0,0,0.00,0.00,0.390,0.290,0.00,0.00,0.0,0.0,-2.5,0.4,20.09
1.380,-0.3267,2.5,-0.2035,0.4,-0.9538,6.5921,0,0,0.00,0.00,0.400,0.300,0.00,0.00,0.0,0.0,-2.5,0.4,20.07
1.400,-0.3267,2.5,-0.2035,0.4,-0.9538,6.5921,0,0,0.00,0.00,0.380,0.310,0.00,0.00,0.0,0.0,-2.5,0.4,20.07
1.420,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.410,0.290,0.00,0.00,0.0,0.0,-1.4,0.5,20.08
1.440,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.390,0.310,0.00,0.00,0.0,0.0,-1.4,0.5,20.10
1.460,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.410,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.07
1.480,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.400,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.08
1.500,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.400,0.280,0.00,0.00,0.0,0.0,-1.4,0.5,20.08
1.520,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.400,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.07
1.540,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,1,0,0.00,0.00,0.410,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.10
1.560,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.420,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.08
1.580,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.410,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.08
1.600,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.410,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.07
1.620,-0.3267,1.4,-0.2035,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.420,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.08
1.640,-0.3198,1.4,-0.2027,0.5,-0.9465,6.5936,1,0,0.00,0.00,0.430,0.290,0.00,0.00,0.0,0.0,-1.4,0.5,20.09
1.660,-0.3198,1.4,-0.2027,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.420,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.09
1.680,-0.3198,1.4,-0.2027,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.430,0.290,0.00,0.00,0.0,0.0,-1.4,0.5,20.07
1.700,-0.3207,1.4,-0.1957,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.420,0.310,0.00,0.00,0.0,0.0,-1.4,0.5,20.07
1.720,-0.3207,1.4,-0.1957,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.420,0.290,0.00,0.00,0.0,0.0,-1.4,0.5,20.07
1.740,-0.3207,1.4,-0.1957,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.420,0.290,0.00,0.00,0.0,0.0,-1.4,0.5,20.08
1.760,-0.3207,1.4,-0.1957,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.440,0.310,0.00,0.00,0.0,0.0,-1.4,0.5,20.07
1.780,-0.3207,1.4,-0.1957,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.440,0.290,0.00,0.00,0.0,0.0,-1.4,0.5,20.08
1.800,-0.3137,1.4,-0.1948,0.5,-0.9465,6.5936,0,0,0.00,0.00,0.450,0.300,0.00,0.00,0.0,0.0,-1.4,0.5,20.07
1.820,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.09
1.840,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
1.860,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
1.880,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
1.900,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.310,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
1.920,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.310,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
1.940,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
1.960,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
1.980,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.450,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
2.000,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.320,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.020,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
2.040,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
2.060,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.080,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.100,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
2.120,-0.3137,0.3,-0.1948,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
2.140,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.310,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.160,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.450,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.180,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.200,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.220,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.240,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.450,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.260,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.280,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.300,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.450,0.280,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.320,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.340,-0.3215,0.3,-0.1888,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.450,0.280,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
2.360,-0.3215,0.3,-0.1888,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.380,-0.3215,0.3,-0.1888,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.400,-0.3215,0.3,-0.1888,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.450,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.08
2.420,-0.3215,0.3,-0.1888,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
2.440,-0.3207,0.3,-0.1957,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.290,0.00,0.00,0.0,0.0,-0.3,0.6,20.07
2.460,-0.3207,0.3,-0.1957,0.8,-0.9396,6.5951,0,0,0.00,0.00,0.450,0.300,0.00,0.03,0.0,0.3,-0.3,0.6,20.08
2.480,-0.3207,0.3,-0.1957,1.0,-0.9396,6.5951,0,0,0.00,0.00,0.430,0.300,0.00,0.06,0.0,0.5,-0.3,0.6,20.12
2.500,-0.3129,0.3,-0.2017,0.6,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.270,0.00,0.01,0.0,0.1,-0.3,0.6,20.09
2.520,-0.3129,0.3,-0.2017,0.3,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.300,0.00,-0.03,0.0,-0.2,-0.3,0.6,20.08
2.540,-0.3120,0.3,-0.2087,0.1,-0.9396,6.5951,0,0,0.00,0.00,0.440,0.280,0.00,-0.05,0.0,-0.4,-0.3,0.6,20.08
2.560,-0.3120,0.9,-0.2087,-0.3,-0.9381,6.5883,0,0,0.00,0.00,0.430,0.280,-0.03,-0.04,-0.8,-0.3,-0.1,0.1,20.07
2.580,-0.3120,1.5,-0.2087,-0.2,-0.9381,6.5883,0,0,0.00,0.00,0.430,0.290,-0.06,-0.03,-1.4,-0.2,-0.1,0.1,20.07
2.600,-0.3198,0.3,-0.2026,-0.1,-0.9381,6.5883,0,0,0.00,0.00,0.430,0.290,-0.01,-0.02,-0.2,-0.1,-0.1,0.1,20.07
2.620,-0.3198,-0.6,-0.2026,-0.1,-0.9381,6.5883,0,0,0.00,0.00,0.440,0.300,0.03,-0.01,0.7,-0.1,-0.1,0.1,20.08
2.640,-0.3198,-1.2,-0.2026,-0.0,-0.9381,6.5883,0,0,0.00,0.00,0.450,0.290,0.05,-0.01,1.3,-0.1,-0.1,0.1,20.08
2.660,-0.3198,-0.8,-0.2026,0.0,-0.9381,6.5883,0,0,0.00,0.00,0.450,0.290,0.04,-0.01,0.9,-0.1,-0.1,0.1,20.08
2.680,-0.3198,-0.6,-0.2026,0.0,-0.9381,6.5883,0,0,0.00,0.00,0.440,0.280,0.03,-0.00,0.7,-0.0,-0.1,0.1,20.08
2.700,-0.3120,-1.2,-0.2087,0.0,-0.9381,6.5883,0,0,0.00,0.00,0.440,0.300,0.05,-0.00,1.3,-0.0,-0.1,0.1,20.08
2.720,-0.3120,-1.6,-0.2087,0.0,-0.9381,6.5883,0,0,0.00,0.00,0.430,0.300,0.07,-0.00,1.8,-0.0,-0.1,0.1,20.08
2.740,-0.3120,-2.0,-0.2087,0.0,-0.9381,6.5883,0,0,0.00,0.00,0.440,0.290,0.08,-0.00,2.1,-0.0,-0.1,0.1,20.08
2.760,-0.3120,-2.1,-0.2087,0.4,-0.9328,6.5967,0,0,0.00,0.00,0.430,0.280,0.06,-0.03,1.4,-0.3,0.7,0.7,20.08
2.780,-0.3120,-1.7,-0.2087,0.2,-0.9328,6.5967,0,0,0.00,0.00,0.430,0.280,0.04,-0.06,1.0,-0.5,0.7,0.7,20.08
2.800,-0.3111,-0.6,-0.2156,-0.2,-0.9328,6.5967,0,0,0.00,0.00,0.420,0.290,-0.01,-0.11,-0.1,-0.9,0.7,0.7,20.11
2.820,-0.3111,0.2,-0.2156,-0.5,-0.9328,6.5967,0,0,0.00,0.00,0.420,0.280,-0.04,-0.14,-0.9,-1.1,0.7,0.7,20.08
2.840,-0.3172,0.8,-0.2234,-0.7,-0.9328,6.5967,0,0,0.00,0.00,0.430,0.290,-0.06,-0.17,-1.5,-1.3,0.7,0.7,20.07
2.860,-0.3172,0.6,-0.2234,0.8,-0.9343,6.6035,0,0,0.00,0.00,0.440,0.290,-0.04,-0.05,-1.0,-0.4,0.5,1.2,20.09
2.880,-0.3172,0.3,-0.2234,1.4,-0.9343,6.6035,0,0,0.00,0.00,0.430,0.290,-0.03,0.03,-0.7,0.3,0.5,1.2,20.08
2.900,-0.3120,-1.2,-0.2087,8.5,-0.9429,6.6733,0,0,0.00,0.00,0.430,0.310,0.08,0.26,2.0,2.1,-0.8,6.4,20.07
2.920,-0.3120,-3.1,-0.2087,9.7,-0.9429,6.6733,0,0,0.00,0.00,0.430,0.300,0.16,0.42,3.9,3.3,-0.8,6.4,20.09
2.940,-0.2904,-4.4,-0.1566,10.6,-0.9429,6.6733,0,2,0.00,0.00,0.430,0.260,0.21,0.53,5.3,4.2,-0.8,6.4,20.08
2.960,-0.2904,-10.7,-0.1566,23.5,-0.9298,6.8056,0,2,0.00,0.00,0.410,0.260,0.38,0.91,9.6,7.2,1.1,16.3,20.07
2.980,-0.2904,-13.7,-0.1566,25.7,-0.9298,6.8056,0,1,0.00,0.00,0.400,0.240,0.50,1.17,12.6,9.4,1.1,16.3,20.08
3.000,-0.2584,-16.5,-0.0750,32.6,-0.9251,6.8784,-3,9,0.00,0.00,0.380,0.220,0.59,1.36,14.7,10.9,1.8,21.7,20.07
3.020,-0.2584,-18.0,-0.0750,33.6,-0.9251,6.8784,-1,11,0.00,0.00,0.310,0.070,0.65,1.49,16.1,11.9,1.8,21.7,20.08
3.040,-0.2186,-19.0,0.0005,34.3,-0.9251,6.8784,-3,19,0.00,2.86,0.340,0.190,0.69,1.58,17.2,12.6,1.8,21.7,20.09
3.060,-0.2186,-17.1,0.0005,37.0,-0.9368,6.9261,-3,21,0.00,2.86,0.310,0.190,0.68,1.47,17.1,11.8,0.1,25.2,20.08
3.080,-0.2186,-17.1,0.0005,36.4,-0.9368,6.9261,-4,25,0.00,2.86,0.290,0.190,0.68,1.40,17.0,11.2,0.1,25.2,20.08
3.100,-0.1961,-9.5,0.0456,28.5,-0.9530,6.8580,-3,30,0.00,2.86,0.260,0.210,0.48,1.05,11.9,8.4,-2.3,20.1,20.08
3.120,-0.1961,-6.0,0.0456,26.5,-0.9530,6.8580,0,38,0.00,2.86,0.110,0.240,0.33,0.80,8.3,6.4,-2.3,20.1,20.07
3.140,-0.2083,-3.5,0.0299,25.1,-0.9530,6.8580,3,30,0.00,2.86,0.120,0.260,0.23,0.63,5.8,5.0,-2.3,20.0,20.08
3.160,-0.2083,16.5,0.0299,3.1,-1.0019,6.6394,5,27,0.00,2.86,0.200,0.240,-0.27,-0.06,-6.8,-0.5,-9.7,3.7,20.07
