t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu2_roll_rate_dps,imu2_pitch_rate_dps,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.1400,0.3806,-1.2738,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-382.1,0,-377,0.320,0.360,11.06
0.1500,0.3806,-1.2738,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-382.1,0,-356,0.320,0.670,10.07
0.1600,0.3806,-1.2738,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-382.1,0,-381,0.330,0.730,10.07
0.1700,0.3934,-1.2154,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-364.6,0,-397,0.320,0.700,10.09
0.1800,0.3934,-1.2154,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-364.6,0,-340,0.310,0.810,10.07
0.1900,0.3934,-1.2154,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-364.6,0,-343,0.320,0.780,10.11
0.2000,0.3934,-1.2154,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-364.6,0,-366,0.330,0.600,10.07
0.2100,0.3934,-1.2154,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-364.6,0,-367,0.320,0.460,10.08
0.2200,0.4042,-1.1432,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-343.0,0,-354,0.320,0.360,10.08
0.2300,0.4042,-1.1432,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-343.0,0,-392,0.320,0.130,10.08
0.2400,0.4042,-1.1432,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-343.0,0,-316,0.310,0.040,14.29
0.2500,0.4042,-1.1432,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-343.0,0,-322,0.320,0.010,10.08
0.2600,0.4210,-1.0631,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-318.9,0,-361,0.310,0.130,10.08
0.2700,0.4210,-1.0631,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-318.9,0,-306,0.320,0.020,10.08
0.2800,0.4210,-1.0631,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-318.9,0,-307,0.320,0.190,11.27
0.2900,0.4210,-1.0631,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-318.9,0,-319,0.330,0.230,10.08
0.3000,0.4210,-1.0631,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,-318.9,0,-352,0.330,0.320,10.07
0.3100,0.4367,-0.9761,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-347,0.320,0.460,10.08
0.3200,0.4367,-0.9761,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-327,0.310,0.630,10.07
0.3300,0.4367,-0.9761,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-73,0.320,0.090,11.81
0.3400,0.4367,-0.9761,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-68,0.320,0.640,10.07
0.3500,0.4367,-0.9761,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-72,0.320,0.570,10.08
0.3600,0.4584,-0.8811,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-47,0.320,0.580,10.07
0.3700,0.4584,-0.8811,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-28,0.320,0.640,10.08
0.3800,0.4584,-0.8811,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-18,0.310,0.670,10.60
0.3900,0.4584,-0.8811,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-13,0.310,0.680,10.08
0.4000,0.4584,-0.8811,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-11,0.320,0.660,10.07
0.4100,0.4653,-0.8306,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-7,0.310,0.690,10.07
0.4200,0.4653,-0.8306,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-5,0.310,0.700,10.08
0.4300,0.4653,-0.8306,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-4,0.320,0.700,10.16
0.4400,0.4653,-0.8306,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-2,0.320,0.710,10.07
0.4500,0.4653,-0.8306,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-2,0.320,0.690,10.08
0.4600,0.4574,-0.8247,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,-1,0.320,0.700,10.07
0.4700,0.4574,-0.8247,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.300,0.710,10.08
0.4800,0.4574,-0.8247,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.37
0.4900,0.4574,-0.8247,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.08
0.5000,0.4574,-0.8247,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.720,10.08
0.5100,0.4544,-0.8534,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.08
0.5200,0.4544,-0.8534,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
0.5300,0.4544,-0.8534,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
0.5400,0.4544,-0.8534,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.730,10.07
0.5500,0.4544,-0.8534,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.710,10.08
0.5600,0.4505,-0.8752,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
0.5700,0.4505,-0.8752,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.08
0.5800,0.4505,-0.8752,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.08
0.5900,0.4505,-0.8752,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
0.6000,0.4505,-0.8752,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.690,10.08
0.6100,0.4505,-0.8752,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.690,10.07
0.6200,0.4505,-0.8752,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.08
0.6300,0.4505,-0.8752,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.720,10.07
0.6400,0.4505,-0.8752,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
0.6500,0.4505,-0.8752,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
0.6600,0.4426,-0.8693,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
0.6700,0.4426,-0.8693,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
0.6800,0.4426,-0.8693,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
0.6900,0.4426,-0.8693,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.300,0.710,10.07
0.7000,0.4426,-0.8693,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.690,10.08
0.7100,0.4415,-0.8624,-0.4721,7.4915,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.690,10.07
0.7200,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.07
0.7300,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.08
0.7400,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
0.7500,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.700,10.07
0.7600,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
0.7700,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.07
0.7800,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.07
0.7900,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
0.8000,0.4415,-0.8624,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.340,0.690,10.07
0.8100,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.690,10.08
0.8200,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.700,10.07
0.8300,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,13.02
0.8400,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
0.8500,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
0.8600,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
0.8700,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,13.10
0.8800,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.710,10.31
0.8900,0.4425,-0.8693,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
0.9000,0.4405,-0.8554,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,-1,0.320,0.720,10.07
0.9100,0.4405,-0.8554,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
0.9200,0.4405,-0.8554,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.58
0.9300,0.4405,-0.8554,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.710,10.08
0.9400,0.4405,-0.8554,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.690,10.07
0.9500,0.4405,-0.8554,-0.4708,7.4846,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.08
0.9600,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.08
0.9700,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.58
0.9800,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.690,10.08
0.9900,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.340,0.700,10.08
1.0000,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.700,10.07
1.0100,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.08
1.0200,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.0300,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.680,10.07
1.0400,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.680,10.07
1.0500,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.340,0.700,10.08
1.0600,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.700,10.07
1.0700,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
1.0800,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.0900,0.4405,-0.8554,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.1000,0.4395,-0.8485,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.700,10.07
1.1100,0.4395,-0.8485,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.1200,0.4395,-0.8485,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.1300,0.4395,-0.8485,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.07
1.1400,0.4395,-0.8485,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.1500,0.4385,-0.8416,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.690,10.08
1.1600,0.4385,-0.8416,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.690,10.07
1.1700,0.4385,-0.8416,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,-1,0.320,0.710,10.07
1.1800,0.4385,-0.8416,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.1900,0.4385,-0.8416,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.730,10.07
1.2000,0.4385,-0.8416,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.720,10.08
1.2100,0.4385,-0.8416,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.08
1.2200,0.4385,-0.8416,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.08
1.2300,0.4385,-0.8416,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.2400,0.4375,-0.8347,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.08
1.2500,0.4375,-0.8347,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
1.2600,0.4375,-0.8347,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.700,10.07
1.2700,0.4375,-0.8347,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.690,10.07
1.2800,0.4375,-0.8347,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
1.2900,0.4445,-0.8337,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
1.3000,0.4445,-0.8337,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
1.3100,0.4445,-0.8337,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.3200,0.4445,-0.8337,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,12.96
1.3300,0.4445,-0.8337,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.3400,0.4435,-0.8267,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.680,10.07
1.3500,0.4435,-0.8267,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.3600,0.4435,-0.8267,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.690,10.08
1.3700,0.4435,-0.8267,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.700,13.32
1.3800,0.4435,-0.8267,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.690,10.08
1.3900,0.4434,-0.8268,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.4000,0.4434,-0.8268,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.4100,0.4434,-0.8268,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.55
1.4200,0.4434,-0.8268,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.720,10.07
1.4300,0.4434,-0.8268,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.340,0.690,10.08
1.4400,0.4365,-0.8277,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
1.4500,0.4365,-0.8277,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.4600,0.4365,-0.8277,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.64
1.4700,0.4365,-0.8277,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.4800,0.4365,-0.8277,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.680,10.07
1.4900,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.680,10.07
1.5000,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.5100,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.5200,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.5300,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.08
1.5400,0.4365,-0.8278,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.5500,0.4365,-0.8278,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
1.5600,0.4365,-0.8278,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
1.5700,0.4365,-0.8278,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
1.5800,0.4365,-0.8278,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.690,10.07
1.5900,0.4424,-0.8198,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.6000,0.4424,-0.8198,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.08
1.6100,0.4424,-0.8198,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.08
1.6200,0.4424,-0.8198,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.6300,0.4424,-0.8198,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.700,10.07
1.6400,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.08
1.6500,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.6600,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
1.6700,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.6800,0.4356,-0.8208,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
1.6900,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.690,10.07
1.7000,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.7100,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
1.7200,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.690,10.07
1.7300,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.7400,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.07
1.7500,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.7600,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.7700,0.4286,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.7800,0.4287,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.300,0.710,10.08
1.7900,0.4287,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.8000,0.4287,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.08
1.8100,0.4287,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,13.10
1.8200,0.4287,-0.8218,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.300,0.710,10.07
1.8300,0.4277,-0.8149,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.8400,0.4277,-0.8149,-0.4652,7.4928,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.8500,0.4277,-0.8149,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.8600,0.4277,-0.8149,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,13.31
1.8700,0.4277,-0.8149,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.740,10.08
1.8800,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.710,10.07
1.8900,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.07
1.9000,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.330,0.720,10.36
1.9100,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.9200,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.690,10.07
1.9300,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.710,10.08
1.9400,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.08
1.9500,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.19
1.9600,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.710,10.08
1.9700,0.4346,-0.8139,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.320,0.700,10.07
1.9800,0.4336,-0.8069,-0.4666,7.4997,0.000,0.000,0.0,0.0,-0.0,0.0,0,0,0.310,0.700,10.08
