t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
0.440,0.3126,0.2,0.7211,-0.4,0.0000,0.0000,0,0,0.00,0.00,0.420,0.400,-0.03,-0.04,-0.2,-0.4,0.0,0.0,20.08
0.460,0.3126,0.7,0.7211,-0.5,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.09,-0.06,-0.7,-0.5,0.0,0.0,20.08
0.480,0.3098,0.5,0.7176,-0.4,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.06,-0.05,-0.5,-0.4,0.0,0.0,20.08
0.500,0.3082,0.3,0.7157,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.04,-0.03,-0.3,-0.3,0.0,0.0,20.07
0.520,0.3071,0.2,0.7179,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.03,-0.02,-0.2,-0.2,0.0,0.0,20.08
0.540,0.3065,-0.4,0.7190,-0.7,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,0.05,-0.08,0.4,-0.7,0.0,0.0,20.08
0.560,0.3061,-0.8,0.7197,-1.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.10,-0.12,0.8,-1.0,0.0,0.0,20.08
0.580,0.3098,-1.1,0.7139,-1.2,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,0.14,-0.15,1.1,-1.2,0.0,0.0,20.08
0.600,0.3118,-1.3,0.7108,-1.4,0.0000,0.0000,0,0,0.00,0.00,0.400,0.380,0.16,-0.18,1.3,-1.4,0.0,0.0,20.08
0.620,0.3128,-1.4,0.7092,-1.5,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,0.18,-0.19,1.4,-1.5,0.0,0.0,20.08
0.640,0.3134,-0.7,0.7083,-0.8,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,0.09,-0.10,0.7,-0.8,0.0,0.0,20.08
0.660,0.3137,-0.3,0.7078,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.400,0.390,0.03,-0.04,0.3,-0.3,0.0,0.0,20.08
0.680,0.3100,-0.2,0.7136,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.02,-0.03,0.2,-0.2,0.0,0.0,20.08
0.700,0.3080,-0.1,0.7167,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,0.02,-0.02,0.1,-0.1,0.0,0.0,20.08
0.720,0.3037,-0.1,0.7181,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.01,-0.01,0.1,-0.1,0.0,0.0,20.08
0.740,0.3014,0.5,0.7189,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.06,-0.01,-0.5,-0.1,0.0,0.0,20.08
0.760,0.3002,0.9,0.7193,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.410,0.400,-0.11,-0.01,-0.9,-0.0,0.0,0.0,20.08
0.780,0.2995,0.1,0.7195,0.2,0.0000,0.0000,0,0,0.00,0.00,0.420,0.400,-0.01,0.03,-0.1,0.2,0.0,0.0,20.08
0.800,0.2991,-0.5,0.7196,0.4,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,0.06,0.05,0.5,0.4,0.0,0.0,20.08
0.820,0.3025,-0.9,0.7168,0.6,0.0000,0.0000,0,0,0.00,0.00,0.410,0.370,0.11,0.07,0.9,0.6,0.0,0.0,20.08
0.840,0.3043,-0.9,0.7153,-0.7,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.11,-0.08,0.9,-0.7,0.0,0.0,20.08
0.860,0.3052,-0.9,0.7145,-1.5,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,0.11,-0.19,0.9,-1.5,0.0,0.0,20.08
0.880,0.3061,-0.9,0.7108,-0.8,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.11,-0.10,0.9,-0.8,0.0,0.0,20.08
0.900,0.3065,-0.9,0.7089,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.400,0.400,0.11,-0.04,0.9,-0.3,0.0,0.0,20.08
0.920,0.3064,-0.9,0.7110,0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.370,0.11,0.01,0.9,0.1,0.0,0.0,20.08
0.940,0.3064,-0.1,0.7122,0.6,0.0000,0.0000,0,0,0.00,0.00,0.420,0.370,0.01,0.07,0.1,0.6,0.0,0.0,20.08
0.960,0.3064,0.5,0.7128,0.9,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.06,0.12,-0.5,0.9,0.0,0.0,20.08
0.980,0.3031,0.3,0.7128,0.7,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,-0.04,0.08,-0.3,0.7,0.0,0.0,20.08
1.000,0.3014,0.2,0.7128,0.5,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,-0.03,0.06,-0.2,0.5,0.0,0.0,20.08
1.020,0.3005,0.2,0.7128,0.3,0.0000,0.0000,0,0,0.00,0.00,0.430,0.370,-0.02,0.04,-0.2,0.3,0.0,0.0,20.08
1.040,0.3000,0.1,0.7128,0.2,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.01,0.03,-0.1,0.2,0.0,0.0,20.08
1.060,0.2997,0.1,0.7128,0.2,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.01,0.02,-0.1,0.2,0.0,0.0,20.08
1.080,0.2995,-0.7,0.7128,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,0.09,-0.02,0.7,-0.2,0.0,0.0,20.08
1.100,0.2995,-1.3,0.7128,-0.4,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.17,-0.05,1.3,-0.4,0.0,0.0,20.08
1.120,0.3026,-1.7,0.7131,-0.5,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.22,-0.07,1.7,-0.5,0.0,0.0,20.08
1.140,0.3043,-0.9,0.7133,-0.6,0.0000,0.0000,0,0,0.00,0.00,0.410,0.370,0.12,-0.08,0.9,-0.6,0.0,0.0,20.08
1.160,0.3052,-0.4,0.7134,-0.7,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,0.05,-0.09,0.4,-0.7,0.0,0.0,20.08
1.180,0.3054,-0.3,0.7167,-0.5,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,0.03,-0.06,0.3,-0.5,0.0,0.0,20.08
1.200,0.3055,-0.2,0.7184,-0.4,0.0000,0.0000,0,0,0.00,0.00,0.430,0.390,0.02,-0.04,0.2,-0.4,0.0,0.0,20.08
1.220,0.3020,-0.1,0.7222,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.410,0.400,0.02,-0.03,0.1,-0.2,0.0,0.0,20.08
1.240,0.3002,-0.1,0.7243,-0.4,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,0.01,-0.06,0.1,-0.4,0.0,0.0,20.08
1.260,0.2992,-0.1,0.7254,-0.6,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.01,-0.07,0.1,-0.6,0.0,0.0,20.08
1.280,0.2986,-0.0,0.7260,0.1,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,0.01,0.02,0.0,0.1,0.0,0.0,20.08
1.300,0.2983,-0.0,0.7263,0.6,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.00,0.08,0.0,0.6,0.0,0.0,20.07
1.320,0.2978,-0.0,0.7297,1.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.00,0.12,0.0,1.0,0.0,0.0,20.08
1.340,0.2975,-0.6,0.7315,1.2,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.07,0.15,0.6,1.2,0.0,0.0,20.08
1.360,0.2974,-0.9,0.7325,1.4,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.12,0.17,0.9,1.4,0.0,0.0,20.08
1.380,0.3002,-0.9,0.7366,0.4,0.0000,0.0000,0,0,0.00,0.00,0.430,0.390,0.11,0.05,0.9,0.4,0.0,0.0,20.08
1.400,0.3017,-0.9,0.7388,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.11,-0.03,0.9,-0.2,0.0,0.0,20.08
1.420,0.3064,-0.9,0.7339,-0.7,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.11,-0.09,0.9,-0.7,0.0,0.0,20.08
1.440,0.3089,-0.6,0.7313,0.3,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.08,0.04,0.6,0.3,0.0,0.0,20.08
1.460,0.3103,-0.4,0.7298,1.0,0.0000,0.0000,0,0,0.00,0.00,0.430,0.390,0.06,0.13,0.4,1.0,0.0,0.0,20.08
1.480,0.3103,0.5,0.7355,0.7,0.0000,0.0000,0,0,0.00,0.00,0.420,0.370,-0.06,0.09,-0.5,0.7,0.0,0.0,20.08
1.500,0.3103,1.2,0.7385,0.5,0.0000,0.0000,0,0,0.00,0.00,0.420,0.400,-0.14,0.06,-1.2,0.5,0.0,0.0,20.08
1.520,0.3068,1.6,0.7430,0.4,0.0000,0.0000,0,0,0.00,0.00,0.430,0.370,-0.20,0.04,-1.6,0.4,0.0,0.0,20.08
1.540,0.3049,1.1,0.7455,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.430,0.390,-0.14,-0.00,-1.1,-0.0,0.0,0.0,20.08
1.560,0.3039,0.8,0.7468,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.10,-0.04,-0.8,-0.3,0.0,0.0,20.08
1.580,0.3034,0.8,0.7475,-0.5,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.10,-0.06,-0.8,-0.5,0.0,0.0,20.08
1.600,0.3031,0.8,0.7479,-0.6,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,-0.11,-0.07,-0.8,-0.6,0.0,0.0,20.08
1.620,0.2997,0.9,0.7477,-0.7,0.0000,0.0000,0,0,0.00,0.00,0.410,0.370,-0.11,-0.09,-0.9,-0.7,0.0,0.0,20.08
1.640,0.2979,0.9,0.7477,-0.7,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.11,-0.09,-0.9,-0.7,0.0,0.0,20.08
1.660,0.2969,0.9,0.7476,-0.8,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,-0.11,-0.10,-0.9,-0.8,0.0,0.0,20.08
1.680,0.2967,0.6,0.7444,-0.8,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.08,-0.10,-0.6,-0.8,0.0,0.0,20.08
1.700,0.2966,0.4,0.7427,-0.8,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,-0.05,-0.11,-0.4,-0.8,0.0,0.0,20.08
1.720,0.2934,0.3,0.7414,-0.9,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.04,-0.11,-0.3,-0.9,0.0,0.0,20.08
1.740,0.2916,0.5,0.7407,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,-0.06,-0.04,-0.5,-0.3,0.0,0.0,20.08
1.760,0.2907,0.6,0.7404,0.0,0.0000,0.0000,0,0,0.00,0.00,0.410,0.370,-0.08,0.00,-0.6,0.0,0.0,0.0,20.08
1.780,0.2898,0.4,0.7434,0.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.05,0.00,-0.4,0.0,0.0,0.0,20.08
1.800,0.2894,0.3,0.7450,0.0,0.0000,0.0000,0,0,0.00,0.00,0.410,0.400,-0.04,0.00,-0.3,0.0,0.0,0.0,20.08
1.820,0.2891,0.2,0.7459,0.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.03,0.00,-0.2,0.0,0.0,0.0,20.08
1.840,0.2890,-0.4,0.7463,0.3,0.0000,0.0000,0,0,0.00,0.00,0.400,0.390,0.05,0.03,0.4,0.3,0.0,0.0,20.08
1.860,0.2889,-0.8,0.7466,0.5,0.0000,0.0000,0,0,0.00,0.00,0.400,0.390,0.10,0.06,0.8,0.5,0.0,0.0,20.08
1.880,0.2920,-0.6,0.7471,0.3,0.0000,0.0000,0,0,0.00,0.00,0.410,0.410,0.07,0.04,0.6,0.3,0.0,0.0,20.08
1.900,0.2937,-0.4,0.7473,0.2,0.0000,0.0000,0,0,0.00,0.00,0.400,0.390,0.05,0.03,0.4,0.2,0.0,0.0,20.08
1.920,0.2947,-0.3,0.7475,0.2,0.0000,0.0000,0,0,0.00,0.00,0.400,0.390,0.03,0.02,0.3,0.2,0.0,0.0,20.08
1.940,0.2952,0.1,0.7475,0.1,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,-0.01,0.01,-0.1,0.1,0.0,0.0,20.08
1.960,0.2954,0.3,0.7476,0.1,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,-0.04,0.01,-0.3,0.1,0.0,0.0,20.08
1.980,0.2924,0.5,0.7473,0.1,0.0000,0.0000,0,0,0.00,0.00,0.400,0.380,-0.06,0.01,-0.5,0.1,0.0,0.0,20.08
2.000,0.2907,0.6,0.7471,0.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.08,0.00,-0.6,0.0,0.0,0.0,20.08
2.020,0.2895,0.7,0.7502,0.0,0.0000,0.0000,0,0,0.00,0.00,0.400,0.370,-0.09,0.00,-0.7,0.0,0.0,0.0,20.09
2.040,0.2889,0.8,0.7519,0.6,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,-0.09,0.07,-0.8,0.6,0.0,0.0,20.08
2.060,0.2885,0.8,0.7528,0.9,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,-0.10,0.12,-0.8,0.9,0.0,0.0,20.08
2.080,0.2883,0.3,0.7533,0.4,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,-0.04,0.05,-0.3,0.4,0.0,0.0,20.08
2.100,0.2882,-0.1,0.7535,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,0.01,-0.00,0.1,-0.0,0.0,0.0,20.08
2.120,0.2914,-0.3,0.7540,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.04,-0.03,0.3,-0.3,0.0,0.0,20.08
2.140,0.2931,-0.8,0.7543,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,0.09,-0.02,0.8,-0.2,0.0,0.0,20.08
2.160,0.2940,-1.1,0.7544,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.400,0.13,-0.02,1.1,-0.1,0.0,0.0,20.08
2.180,0.2945,-0.5,0.7545,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.06,-0.01,0.5,-0.1,0.0,0.0,20.08
2.200,0.2948,-0.1,0.7545,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.01,-0.01,0.1,-0.1,0.0,0.0,20.08
2.220,0.2949,0.2,0.7545,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.400,-0.03,-0.01,-0.2,-0.0,0.0,0.0,20.08
2.240,0.2950,0.7,0.7546,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,-0.09,-0.00,-0.7,-0.0,0.0,0.0,20.08
2.260,0.2950,1.0,0.7546,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,-0.13,-0.00,-1.0,-0.0,0.0,0.0,20.08
2.280,0.2950,1.0,0.7546,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.12,-0.00,-1.0,-0.0,0.0,0.0,20.08
2.300,0.2951,1.0,0.7546,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.12,-0.00,-1.0,-0.0,0.0,0.0,20.08
2.320,0.2954,0.9,0.7514,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.410,0.370,-0.12,-0.00,-0.9,-0.0,0.0,0.0,20.07
2.340,0.2956,0.1,0.7496,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.01,-0.00,-0.1,-0.0,0.0,0.0,20.08
2.360,0.2957,-0.5,0.7487,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.06,-0.00,0.5,-0.0,0.0,0.0,20.08
2.380,0.2989,-0.0,0.7485,0.3,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.01,0.03,0.0,0.3,0.0,0.0,20.08
2.400,0.3007,0.2,0.7484,0.5,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.03,0.06,-0.2,0.5,0.0,0.0,20.08
2.420,0.3016,0.4,0.7484,0.6,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.05,0.07,-0.4,0.6,0.0,0.0,20.08
2.440,0.3021,0.3,0.7484,0.4,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,-0.04,0.05,-0.3,0.4,0.0,0.0,20.08
2.460,0.3024,0.2,0.7484,0.3,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.03,0.04,-0.2,0.3,0.0,0.0,20.08
2.480,0.3029,0.1,0.7451,0.2,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.02,0.03,-0.1,0.2,0.0,0.0,20.08
2.500,0.3031,0.1,0.7434,0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.01,0.02,-0.1,0.1,0.0,0.0,20.08
2.520,0.3029,0.1,0.7457,0.1,0.0000,0.0000,0,0,0.00,0.00,0.410,0.400,-0.01,0.01,-0.1,0.1,0.0,0.0,20.08
2.540,0.3028,-0.2,0.7469,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.410,0.390,0.03,-0.02,0.2,-0.2,0.0,0.0,20.08
2.560,0.3028,-0.4,0.7476,-0.4,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.05,-0.05,0.4,-0.4,0.0,0.0,20.08
2.580,0.3060,-0.8,0.7482,-0.6,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,0.10,-0.07,0.8,-0.6,0.0,0.0,20.08
2.600,0.3077,-1.1,0.7486,-0.7,0.0000,0.0000,0,0,0.00,0.00,0.420,0.400,0.14,-0.08,1.1,-0.7,0.0,0.0,20.08
2.620,0.3086,-1.3,0.7488,-0.7,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,0.17,-0.09,1.3,-0.7,0.0,0.0,20.08
2.640,0.3091,-0.9,0.7489,-0.8,0.0000,0.0000,0,0,0.00,0.00,0.410,0.380,0.12,-0.10,0.9,-0.8,0.0,0.0,20.08
2.660,0.3094,-0.6,0.7490,-0.8,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.08,-0.10,0.6,-0.8,0.0,0.0,20.08
2.680,0.3098,-0.5,0.7458,-0.8,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.06,-0.10,0.5,-0.8,0.0,0.0,20.08
2.700,0.3101,-0.3,0.7441,-0.9,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.04,-0.11,0.3,-0.9,0.0,0.0,20.08
2.720,0.3099,-0.2,0.7464,-0.9,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.03,-0.11,0.2,-0.9,0.0,0.0,20.08
2.740,0.3098,0.1,0.7476,-0.6,0.0000,0.0000,0,0,0.00,0.00,0.430,0.390,-0.01,-0.08,-0.1,-0.6,0.0,0.0,20.08
2.760,0.3098,0.3,0.7483,-0.4,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,-0.04,-0.05,-0.3,-0.4,0.0,0.0,20.08
2.780,0.3097,-0.3,0.7486,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.410,0.370,0.04,-0.04,0.3,-0.3,0.0,0.0,20.08
2.800,0.3097,-0.7,0.7488,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,0.09,-0.03,0.7,-0.2,0.0,0.0,20.09
2.820,0.3132,-1.1,0.7460,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.13,-0.02,1.1,-0.1,0.0,0.0,20.08
2.840,0.3151,-0.7,0.7445,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.09,-0.01,0.7,-0.1,0.0,0.0,20.08
2.860,0.3162,-0.5,0.7437,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.06,-0.01,0.5,-0.1,0.0,0.0,20.08
2.880,0.3196,-0.4,0.7468,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,0.05,-0.04,0.4,-0.3,0.0,0.0,20.08
2.900,0.3215,-0.3,0.7485,-0.5,0.0000,0.0000,0,0,0.00,0.00,0.420,0.400,0.03,-0.06,0.3,-0.5,0.0,0.0,20.08
2.920,0.3193,-0.2,0.7491,-0.6,0.0000,0.0000,0,0,0.00,0.00,0.440,0.400,0.02,-0.08,0.2,-0.6,0.0,0.0,20.08
2.940,0.3181,-0.1,0.7494,-1.0,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,0.02,-0.12,0.1,-1.0,0.0,0.0,20.08
2.960,0.3174,-0.1,0.7495,-1.2,0.0000,0.0000,0,0,0.00,0.00,0.440,0.390,0.01,-0.15,0.1,-1.2,0.0,0.0,20.08
2.980,0.3167,-0.1,0.7528,-0.6,0.0000,0.0000,0,0,0.00,0.00,0.420,0.380,0.01,-0.07,0.1,-0.6,0.0,0.0,20.08
3.000,0.3164,-0.0,0.7546,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.430,0.390,0.01,-0.02,0.0,-0.1,0.0,0.0,20.08
3.020,0.3162,-0.0,0.7556,0.2,0.0000,0.0000,0,0,0.00,0.00,0.430,0.400,0.00,0.02,0.0,0.2,0.0,0.0,20.08
3.040,0.3161,-0.0,0.7561,0.4,0.0000,0.0000,0,0,0.00,0.00,0.420,0.400,0.00,0.05,0.0,0.4,0.0,0.0,20.08
3.060,0.3161,-0.0,0.7564,0.5,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.00,0.07,0.0,0.5,0.0,0.0,20.08
3.080,0.3160,-0.0,0.7565,0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.00,0.01,0.0,0.1,0.0,0.0,20.08
3.100,0.3160,-0.0,0.7566,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.440,0.390,0.00,-0.02,0.0,-0.2,0.0,0.0,20.08
3.120,0.3192,-0.0,0.7570,-0.4,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,0.00,-0.05,0.0,-0.4,0.0,0.0,20.08
3.140,0.3209,0.3,0.7572,-0.3,0.0000,0.0000,0,0,0.00,0.00,0.440,0.390,-0.03,-0.04,-0.3,-0.3,0.0,0.0,20.08
3.160,0.3219,0.5,0.7573,-0.2,0.0000,0.0000,0,0,0.00,0.00,0.440,0.390,-0.06,-0.02,-0.5,-0.2,0.0,0.0,20.08
3.180,0.3224,0.3,0.7573,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.430,0.380,-0.04,-0.02,-0.3,-0.1,0.0,0.0,20.08
3.200,0.3226,0.2,0.7574,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.440,0.400,-0.03,-0.01,-0.2,-0.1,0.0,0.0,20.08
3.220,0.3228,0.2,0.7574,-0.1,0.0000,0.0000,0,0,0.00,0.00,0.420,0.390,-0.02,-0.01,-0.2,-0.1,0.0,0.0,20.08
3.240,0.3229,0.1,0.7574,-0.0,0.0000,0.0000,0,0,0.00,0.00,0.430,0.390,-0.01,-0.01,-0.1,-0.0,0.0,0.0,20.08
