t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.1750,3.0972,-1.1685,0.0446,8.3028,-0.069,0.570,-0.377,0.008,-0.7,-2.8,-26.4,0.3,-1831.2,-294.6,-1922,-311,1.190,0.660,5.07
0.1800,3.0972,-1.1685,0.0446,8.3028,-0.159,0.552,-0.361,0.005,-1.6,-2.8,-25.3,0.2,-1831.5,-294.7,-1910,-280,1.150,0.730,6.66
0.1850,3.0972,-1.1685,0.0446,8.3028,-0.236,0.536,-0.351,0.003,-2.4,-2.7,-24.6,0.1,-1831.4,-294.7,-1896,-260,0.840,0.760,5.64
0.1900,3.0972,-1.1685,-0.0184,8.3024,-0.301,0.523,-0.345,0.002,-3.0,-2.6,-24.1,0.1,-1831.2,-294.7,-1879,-254,0.460,0.760,5.08
0.1950,3.0972,-1.1685,-0.0184,8.3024,-0.357,0.511,-0.878,0.046,-3.6,-2.6,-61.5,1.8,-1793.3,-292.8,-1853,-276,0.700,0.760,8.68
0.2000,3.0972,-1.1685,-0.0184,8.3024,-0.404,0.502,-1.198,0.072,-4.0,-2.5,-83.9,2.9,-1770.4,-291.7,-1846,-282,1.170,0.650,9.17
0.2050,3.0972,-1.1685,-0.0184,8.3024,-0.444,0.494,-1.390,0.088,-4.4,-2.5,-97.3,3.5,-1756.5,-291.1,-1841,-293,1.000,0.590,5.08
0.2100,3.0972,-1.1685,-0.0184,8.3024,-0.478,0.487,-1.506,0.098,-4.8,-2.4,-105.4,3.9,-1748.1,-290.7,-1811,-302,0.720,0.490,5.07
0.2150,3.1018,-1.1396,-0.0184,8.3024,-0.507,0.481,-1.575,0.103,-5.1,-2.4,-110.2,4.1,-1745.8,-283.2,-1790,-297,0.450,0.430,5.07
0.2200,3.1018,-1.1396,-0.0184,8.3024,-0.230,0.476,-1.616,0.107,-2.3,-2.4,-113.1,4.3,-1745.6,-283.0,-1750,-283,0.700,0.380,6.35
0.2250,3.1018,-1.1396,-0.0184,8.3024,0.006,0.472,-1.641,0.109,0.1,-2.4,-114.9,4.4,-1746.3,-282.9,-1745,-278,1.150,0.330,5.07
0.2300,3.1018,-1.1396,-0.0787,8.2924,0.207,0.468,-1.656,0.110,2.1,-2.3,-115.9,4.4,-1747.2,-282.8,-1740,-280,1.380,0.290,5.07
0.2350,3.1018,-1.1396,-0.0787,8.2924,0.377,0.465,-1.173,-0.023,3.8,-2.3,-82.1,-0.9,-1782.8,-288.2,-1728,-316,1.470,0.130,8.48
0.2400,3.1018,-1.1396,-0.0787,8.2924,0.522,0.462,-0.883,-0.104,5.2,-2.3,-61.8,-4.1,-1804.5,-291.4,-1722,-308,1.010,0.030,7.96
0.2450,3.1018,-1.1396,-0.0787,8.2924,0.645,0.460,-0.709,-0.152,6.5,-2.3,-49.6,-6.1,-1817.9,-293.3,-1720,-283,1.190,0.000,5.07
0.2500,3.1018,-1.1396,-0.0787,8.2924,0.750,0.458,-0.604,-0.181,7.5,-2.3,-42.3,-7.2,-1826.3,-294.4,-1731,-268,1.460,0.020,5.07
0.2550,3.1730,-1.1376,-0.0787,8.2924,0.839,0.457,-0.542,-0.198,8.4,-2.3,-37.9,-7.9,-1874.3,-294.6,-1753,-264,1.820,0.050,5.07
0.2600,3.1730,-1.1376,-0.0787,8.2924,0.914,0.455,-0.504,-0.208,9.1,-2.3,-35.3,-8.3,-1877.7,-295.0,-1754,-276,2.200,0.050,6.60
0.2650,3.1730,-1.1376,-0.0787,8.2924,0.995,0.219,-0.481,-0.214,10.0,-1.1,-33.7,-8.6,-1880.1,-294.1,-1767,-298,2.410,0.060,5.07
0.2700,3.1730,-1.1376,-0.0946,8.2770,1.064,0.018,-0.468,-0.218,10.6,-0.1,-32.8,-8.7,-1881.7,-293.2,-1801,-314,1.860,0.100,5.89
0.2750,3.1730,-1.1376,-0.0946,8.2770,1.123,-0.152,-0.236,-0.086,11.2,0.8,-16.5,-3.4,-1898.5,-287.1,-1784,-287,2.100,0.040,8.68
0.2800,3.1730,-1.1376,-0.0946,8.2770,1.173,-0.297,-0.097,-0.007,11.7,1.5,-6.8,-0.3,-1908.8,-283.2,-1780,-252,2.700,0.090,9.83
0.2850,3.1730,-1.1376,-0.0946,8.2770,1.215,-0.420,-0.013,0.041,12.1,2.1,-0.9,1.6,-1915.0,-280.7,-1801,-247,3.140,0.210,5.08
0.2900,3.1730,-1.1376,-0.0946,8.2770,1.251,-0.525,0.037,0.069,12.5,2.6,2.6,2.8,-1918.9,-279.0,-1835,-261,2.750,0.230,5.03
0.2950,3.2518,-1.2110,-0.0946,8.2770,1.282,-0.614,0.067,0.086,12.8,3.1,4.7,3.4,-1968.6,-296.2,-1839,-278,2.320,0.220,5.07
0.3000,3.2518,-1.2110,-0.0946,8.2770,1.308,-0.690,0.085,0.097,13.1,3.5,5.9,3.9,-1970.1,-295.4,-1864,-287,2.300,0.250,6.62
0.3050,3.2518,-1.2110,-0.0663,8.2866,1.162,-1.224,0.096,0.103,11.6,6.1,6.7,4.1,-1969.4,-292.5,-1896,-295,2.720,0.330,5.08
0.3100,3.2518,-1.2110,-0.0663,8.2866,1.038,-1.679,0.505,0.017,10.4,8.4,35.4,0.7,-1996.8,-293.7,-1920,-323,2.950,0.380,10.85
0.3150,3.2518,-1.2110,-0.0663,8.2866,0.933,-2.065,0.751,-0.035,9.3,10.3,52.5,-1.4,-2013.0,-293.8,-1941,-301,2.450,0.510,9.83
0.3200,3.2518,-1.2110,-0.0663,8.2866,0.843,-2.393,0.898,-0.066,8.4,12.0,62.9,-2.6,-2022.4,-293.4,-1948,-293,2.380,0.650,5.30
0.3250,3.2518,-1.2110,-0.0663,8.2866,0.767,-2.672,0.986,-0.084,7.7,13.4,69.0,-3.4,-2027.8,-292.8,-1973,-299,2.610,0.670,5.08
0.3300,3.2440,-1.4291,-0.0663,8.2866,0.702,-2.909,1.039,-0.095,7.0,14.5,72.8,-3.8,-2026.2,-346.5,-1982,-320,2.920,0.630,5.07
0.3350,3.2440,-1.4291,-0.0663,8.2866,0.647,-3.110,1.071,-0.102,6.5,15.6,75.0,-4.1,-2027.9,-345.8,-1990,-325,3.100,0.600,6.03
0.3400,3.2440,-1.4291,-0.0663,8.2866,0.785,-3.349,1.090,-0.106,7.9,16.7,76.3,-4.2,-2030.6,-344.8,-2003,-311,2.690,0.780,5.29
0.3450,3.2440,-1.4291,-0.0253,8.2900,0.902,-3.552,1.102,-0.108,9.0,17.8,77.1,-4.3,-2032.5,-343.9,-2008,-308,2.320,0.810,8.01
0.3500,3.2440,-1.4291,-0.0253,8.2900,1.002,-3.724,0.930,-0.020,10.0,18.6,65.1,-0.8,-2021.5,-339.5,-2008,-308,2.860,0.790,8.99
0.3550,3.2440,-1.4291,-0.0253,8.2900,1.087,-3.870,0.826,0.033,10.9,19.4,57.8,1.3,-2015.1,-336.6,-2002,-329,3.280,0.700,9.27
0.3600,3.2440,-1.4291,-0.0253,8.2900,1.159,-3.995,0.764,0.064,11.6,20.0,53.5,2.6,-2011.5,-334.7,-1996,-321,2.720,0.640,5.08
0.3650,3.2440,-1.4291,-0.0253,8.2900,1.220,-4.101,0.727,0.083,12.2,20.5,50.9,3.3,-2009.5,-333.4,-1980,-309,2.440,0.620,5.15
0.3700,3.3063,-1.6237,-0.0253,8.2900,1.272,-4.190,0.705,0.095,12.7,21.0,49.3,3.8,-2045.9,-381.2,-1972,-298,2.560,0.620,5.07
0.3750,3.3063,-1.6237,-0.0253,8.2900,1.266,-4.133,0.692,0.102,12.7,20.7,48.4,4.1,-2044.9,-381.2,-1976,-294,2.960,0.590,7.54
0.3800,3.3063,-1.6237,0.0037,8.2994,1.261,-4.083,0.683,0.106,12.6,20.4,47.8,4.2,-2044.3,-381.3,-2032,-355,3.200,0.520,8.10
0.3850,3.3063,-1.6237,0.0037,8.2994,1.256,-4.042,0.589,0.063,12.6,20.2,41.2,2.5,-2037.6,-383.2,-2018,-405,2.450,0.170,9.67
0.3900,3.3063,-1.6237,0.0037,8.2994,1.252,-4.006,0.533,0.038,12.5,20.0,37.3,1.5,-2033.6,-384.4,-2028,-393,2.790,0.010,9.22
0.3950,3.3063,-1.6237,0.0037,8.2994,1.249,-3.976,0.499,0.023,12.5,19.9,34.9,0.9,-2031.2,-385.1,-2023,-378,3.170,0.030,5.08
0.4000,3.3063,-1.6237,0.0037,8.2994,1.246,-3.950,0.478,0.014,12.5,19.8,33.5,0.5,-2029.7,-385.6,-2008,-376,3.140,0.010,5.15
0.4050,3.2987,-1.7732,0.0037,8.2994,1.244,-3.928,0.466,0.008,12.4,19.6,32.6,0.3,-2024.3,-423.3,-2006,-390,2.660,0.040,5.08
0.4100,3.2987,-1.7732,0.0037,8.2994,0.369,-3.507,0.459,0.005,3.7,17.5,32.1,0.2,-2015.0,-425.6,-1999,-390,2.540,0.030,8.73
0.4150,3.2987,-1.7732,0.0037,8.2994,-0.374,-3.149,0.454,0.003,-3.7,15.7,31.8,0.1,-2007.3,-427.4,-2025,-364,3.030,0.210,8.27
0.4200,3.2987,-1.7732,0.0037,8.2994,-1.006,-2.844,-0.041,0.002,-10.1,14.2,-2.9,0.1,-1966.3,-429.0,-2011,-391,3.060,0.360,9.43
0.4250,3.2987,-1.7732,0.0037,8.2994,-1.544,-2.586,-0.338,0.001,-15.4,12.9,-23.6,0.0,-1940.2,-430.3,-1998,-426,2.550,0.380,8.67
0.4300,3.2987,-1.7732,0.0037,8.2994,-2.000,-2.366,-0.516,0.001,-20.0,11.8,-36.1,0.0,-1923.1,-431.4,-1970,-421,2.680,0.510,5.07
0.4350,3.2987,-1.7732,0.0037,8.2994,-2.389,-2.179,-0.623,0.000,-23.9,10.9,-43.6,0.0,-1911.7,-432.4,-1933,-406,3.170,0.650,5.17
0.4400,3.0387,-1.8702,0.0037,8.2994,-2.718,-2.020,-0.687,0.000,-27.2,10.1,-48.1,0.0,-1747.9,-457.4,-1927,-408,3.450,0.750,5.07
0.4450,3.0387,-1.8702,0.0037,8.2994,-2.999,-2.472,-0.726,0.000,-30.0,12.4,-50.8,0.0,-1742.4,-455.2,-1912,-438,3.140,0.760,7.58
0.4500,3.0387,-1.8702,-0.0405,8.3054,-3.237,-2.857,-0.749,0.000,-32.4,14.3,-52.4,0.0,-1738.4,-453.3,-1744,-475,2.430,0.770,8.13
0.4550,3.0387,-1.8702,-0.0405,8.3054,-3.440,-3.184,-0.628,0.045,-34.4,15.9,-44.0,1.8,-1744.8,-449.8,-1782,-447,3.190,0.740,9.61
0.4600,3.0387,-1.8702,-0.0405,8.3054,-3.612,-3.461,-0.556,0.072,-36.1,17.3,-38.9,2.9,-1748.2,-447.4,-1757,-438,3.640,0.780,9.53
0.4650,3.0387,-1.8702,-0.0405,8.3054,-3.759,-3.698,-0.513,0.088,-37.6,18.5,-35.9,3.5,-1749.7,-445.6,-1764,-443,3.490,0.660,5.07
0.4700,3.0387,-1.8702,-0.0405,8.3054,-3.883,-3.898,-0.487,0.097,-38.8,19.5,-34.1,3.9,-1750.3,-444.2,-1764,-418,3.090,0.660,5.13
0.4750,2.8907,-2.1875,-0.0405,8.3054,-3.989,-4.069,-0.471,0.103,-39.9,20.3,-33.0,4.1,-1661.6,-522.4,-1758,-398,2.950,0.710,5.07
0.4800,2.8907,-2.1875,-0.0405,8.3054,-3.155,-4.768,-0.462,0.107,-31.6,23.8,-32.3,4.3,-1670.6,-518.8,-1746,-413,3.290,0.650,7.57
0.4850,2.8907,-2.1875,-0.0468,8.3086,-2.447,-5.362,-0.456,0.109,-24.5,26.8,-31.9,4.4,-1678.1,-515.7,-1657,-493,3.550,0.530,7.39
0.4900,2.8907,-2.1875,-0.0468,8.3086,-1.845,-5.867,-0.229,-0.069,-18.5,29.3,-16.0,-2.8,-1700.0,-520.3,-1688,-512,4.040,0.160,9.21
0.4950,2.8907,-2.1875,-0.0468,8.3086,-1.333,-6.296,-0.093,-0.176,-13.3,31.5,-6.5,-7.0,-1714.6,-522.4,-1689,-522,3.320,0.030,10.05
0.5000,2.8907,-2.1875,-0.0468,8.3086,-0.898,-6.661,-0.011,-0.240,-9.0,33.3,-0.8,-9.6,-1724.7,-523.2,-1692,-530,3.520,0.060,5.04
0.5050,2.8907,-2.1875,-0.0468,8.3086,-0.529,-6.971,0.038,-0.278,-5.3,34.9,2.7,-11.1,-1731.8,-523.1,-1706,-522,3.750,0.010,5.16
0.5100,3.0302,-2.5466,-0.0468,8.3086,-0.214,-7.235,0.068,-0.301,-2.1,36.2,4.7,-12.0,-1820.7,-612.5,-1704,-507,4.070,0.140,5.07
0.5150,3.0302,-2.5466,-0.0468,8.3086,-0.333,-6.586,0.085,-0.315,-3.3,32.9,6.0,-12.6,-1820.7,-616.3,-1693,-521,4.380,0.260,8.95
0.5200,3.0302,-2.5466,-0.0436,8.2991,-0.434,-6.035,0.096,-0.323,-4.3,30.2,6.7,-12.9,-1820.5,-619.4,-1786,-570,4.150,0.590,8.09
0.5250,3.0302,-2.5466,-0.0436,8.2991,-0.520,-5.566,0.237,-0.149,-5.2,27.8,16.6,-6.0,-1829.5,-614.8,-1745,-622,3.750,0.660,8.98
0.5300,3.0302,-2.5466,-0.0436,8.2991,-0.593,-5.167,0.321,-0.045,-5.9,25.8,22.5,-1.8,-1834.6,-612.6,-1773,-610,4.240,0.710,9.18
0.5350,3.0302,-2.5466,-0.0436,8.2991,-0.655,-4.829,0.372,0.018,-6.6,24.1,26.0,0.7,-1837.6,-611.8,-1790,-598,4.450,0.810,5.07
0.5400,3.0302,-2.5466,-0.0436,8.2991,-0.708,-4.541,0.402,0.056,-7.1,22.7,28.1,2.2,-1839.2,-611.7,-1802,-600,4.130,0.780,5.19
0.5450,2.9184,-2.5493,-0.0436,8.2991,-0.753,-4.296,0.420,0.078,-7.5,21.5,29.4,3.1,-1772.9,-612.7,-1808,-610,3.760,0.660,5.07
0.5500,2.9184,-2.5493,-0.0436,8.2991,-1.446,-3.417,0.431,0.092,-14.5,17.1,30.2,3.7,-1766.8,-616.6,-1812,-587,3.710,0.580,7.57
0.5550,2.9184,-2.5493,-0.0153,8.3088,-2.035,-2.669,0.438,0.100,-20.3,13.3,30.6,4.0,-1761.3,-620.0,-1743,-607,4.040,0.470,8.19
0.5600,2.9184,-2.5493,-0.0153,8.3088,-2.535,-2.034,0.397,0.105,-25.4,10.2,27.8,4.2,-1753.5,-623.0,-1752,-602,4.430,0.220,9.67
0.5650,2.9184,-2.5493,-0.0153,8.3088,-2.961,-1.494,0.372,0.108,-29.6,7.5,26.1,4.3,-1747.5,-625.6,-1743,-630,3.920,0.070,9.25
0.5700,2.9184,-2.5493,-0.0153,8.3088,-3.322,-1.035,0.358,0.109,-33.2,5.2,25.0,4.4,-1742.9,-627.8,-1734,-623,3.810,0.030,5.07
0.5750,2.9184,-2.5493,-0.0153,8.3088,-3.630,-0.644,0.349,0.110,-36.3,3.2,24.4,4.4,-1739.2,-629.7,-1719,-600,4.110,0.100,5.15
0.5800,2.7389,-2.6023,-0.0153,8.3088,-3.891,-0.313,0.344,0.111,-38.9,1.6,24.1,4.4,-1628.5,-644.6,-1734,-601,4.330,0.180,5.07
0.5850,2.7389,-2.6023,-0.0153,8.3088,-3.777,-1.307,0.340,0.111,-37.8,6.5,23.8,4.5,-1629.4,-639.6,-1728,-629,4.550,0.270,7.59
0.5900,2.7389,-2.6023,-0.0059,8.3120,-3.681,-2.151,0.339,0.112,-36.8,10.8,23.7,4.5,-1630.2,-635.3,-1616,-637,4.050,0.490,8.10
0.5950,2.7389,-2.6023,-0.0059,8.3120,-3.599,-2.869,0.203,0.112,-36.0,14.3,14.2,4.5,-1621.6,-631.8,-1641,-659,4.060,0.600,9.83
0.6000,2.7389,-2.6023,-0.0059,8.3120,-3.529,-3.480,0.122,0.112,-35.3,17.4,8.5,4.5,-1616.6,-628.7,-1622,-627,4.450,0.760,9.18
0.6050,2.7389,-2.6023,-0.0059,8.3120,-3.469,-3.998,0.073,0.112,-34.7,20.0,5.1,4.5,-1613.8,-626.1,-1623,-629,4.760,0.770,5.08
0.6100,2.7389,-2.6023,-0.0059,8.3120,-3.419,-4.439,0.044,0.112,-34.2,22.2,3.1,4.5,-1612.2,-623.9,-1605,-615,4.860,0.710,5.21
0.6150,2.6075,-2.9830,-0.0059,8.3120,-3.376,-4.814,0.026,0.112,-33.8,24.1,1.8,4.5,-1532.6,-717.2,-1608,-594,4.690,0.720,5.07
0.6200,2.6075,-2.9830,-0.0059,8.3120,-3.088,-5.418,0.016,0.112,-30.9,27.1,1.1,4.5,-1534.7,-714.2,-1609,-611,4.170,0.600,7.59
0.6250,2.6075,-2.9830,-0.0122,8.3151,-2.843,-5.932,0.009,0.112,-28.4,29.7,0.7,4.5,-1536.7,-711.6,-1532,-695,4.120,0.440,8.07
0.6300,2.6075,-2.9830,-0.0122,8.3151,-2.635,-6.368,0.050,0.022,-26.3,31.8,3.5,0.9,-1541.7,-713.0,-1545,-737,4.820,0.010,9.79
0.6350,2.6075,-2.9830,-0.0122,8.3151,-2.458,-6.739,0.075,-0.031,-24.6,33.7,5.3,-1.3,-1545.2,-713.3,-1537,-694,5.170,0.010,9.18
0.6400,2.6075,-2.9830,-0.0122,8.3151,-2.307,-7.054,0.090,-0.064,-23.1,35.3,6.3,-2.5,-1547.7,-713.0,-1541,-689,4.880,0.100,5.08
0.6450,2.6075,-2.9830,-0.0122,8.3151,-2.179,-7.322,0.099,-0.083,-21.8,36.6,6.9,-3.3,-1549.6,-712.5,-1545,-688,4.560,0.220,5.19
0.6500,2.4917,-3.3928,-0.0122,8.3151,-2.071,-7.550,0.104,-0.095,-20.7,37.7,7.3,-3.8,-1481.6,-814.2,-1541,-685,4.410,0.380,5.07
0.6550,2.4917,-3.3928,-0.0122,8.3151,-1.844,-7.659,0.107,-0.101,-18.4,38.3,7.5,-4.1,-1484.1,-814.0,-1539,-724,4.770,0.500,7.63
0.6600,2.4917,-3.3928,-0.0185,8.3182,-1.651,-7.753,0.109,-0.106,-16.5,38.8,7.6,-4.2,-1486.2,-813.7,-1472,-795,4.970,0.750,7.73
0.6650,2.4917,-3.3928,-0.0185,8.3182,-1.488,-7.832,-0.024,-0.063,-14.9,39.2,-1.7,-2.5,-1478.5,-811.6,-1482,-818,5.440,0.640,9.16
0.6700,2.4917,-3.3928,-0.0185,8.3182,-1.348,-7.899,-0.104,-0.038,-13.5,39.5,-7.3,-1.5,-1474.3,-810.2,-1490,-766,5.090,0.660,9.34
0.6750,2.4917,-3.3928,-0.0185,8.3182,-1.230,-7.957,-0.152,-0.023,-12.3,39.8,-10.6,-0.9,-1472.1,-809.3,-1491,-777,4.580,0.570,5.07
0.6800,2.4917,-3.3928,-0.0185,8.3182,-1.129,-8.005,-0.181,-0.014,-11.3,40.0,-12.6,-0.5,-1471.1,-808.7,-1468,-781,4.950,0.380,5.72
0.6850,2.5814,-3.8641,-0.0185,8.3182,-1.044,-8.047,-0.198,-0.008,-10.4,40.2,-13.9,-0.3,-1524.5,-926.1,-1475,-798,5.200,0.190,5.07
0.6900,2.5814,-3.8641,-0.0185,8.3182,-0.971,-8.300,-0.208,-0.005,-9.7,41.5,-14.6,-0.2,-1524.5,-924.7,-1473,-823,5.490,0.020,8.22
0.6950,2.5814,-3.8641,-0.0154,8.3245,-0.910,-8.515,-0.214,-0.003,-9.1,42.6,-15.0,-0.1,-1524.7,-923.6,-1498,-872,5.880,0.200,8.13
0.7000,2.5814,-3.8641,-0.0154,8.3245,-0.857,-8.698,-0.129,-0.002,-8.6,43.5,-9.0,-0.1,-1531.3,-922.6,-1477,-895,5.410,0.310,9.63
0.7050,2.5814,-3.8641,-0.0154,8.3245,-0.812,-8.854,-0.077,-0.001,-8.1,44.3,-5.4,-0.0,-1535.3,-921.8,-1490,-900,5.090,0.600,9.36
0.7100,2.5814,-3.8641,-0.0154,8.3245,-0.774,-8.986,-0.046,-0.001,-7.7,44.9,-3.2,-0.0,-1537.9,-921.1,-1499,-912,5.420,0.730,5.07
0.7150,2.5814,-3.8641,-0.0154,8.3245,-0.742,-9.099,-0.028,-0.000,-7.4,45.5,-1.9,-0.0,-1539.5,-920.5,-1514,-917,5.510,0.710,5.16
0.7200,2.6012,-4.2569,-0.0154,8.3245,-0.715,-9.194,-0.017,-0.000,-7.1,46.0,-1.2,-0.0,-1552.4,-1018.3,-1514,-901,5.630,0.640,5.07
