t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.2950,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.206,0.103,0.0,-0.0,14.4,4.1,-14.4,4.1,0,0,0.490,0.030,5.07
0.3000,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.213,0.107,0.0,-0.0,14.9,4.3,-14.9,4.3,0,0,0.490,0.030,8.18
0.3050,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.218,0.109,0.0,-0.0,15.2,4.4,-15.2,4.4,-1,1,0.510,0.020,6.10
0.3100,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.220,0.110,0.0,-0.0,15.4,4.4,-15.4,4.4,-1,0,0.540,0.020,9.31
0.3150,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.132,0.111,0.0,-0.0,9.2,4.4,-9.2,4.4,-2,0,0.530,0.020,5.08
0.3200,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.079,0.111,0.0,-0.0,5.5,4.4,-5.5,4.4,-2,0,0.550,0.020,7.56
0.3250,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.048,0.111,0.0,-0.0,3.3,4.5,-3.3,4.5,-1,0,0.540,0.020,5.07
0.3300,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.029,0.112,0.0,-0.0,2.0,4.5,-2.0,4.5,0,0,0.540,0.020,5.07
0.3350,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.017,0.112,0.0,-0.0,1.2,4.5,-1.2,4.5,0,0,0.530,0.010,5.07
0.3400,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.010,0.112,0.0,-0.0,0.7,4.5,-0.7,4.5,0,0,0.530,0.010,5.61
0.3450,0.1547,-0.7045,0.2296,8.7148,0.000,0.000,0.006,0.112,0.0,-0.0,0.4,4.5,-0.4,4.5,0,1,0.530,0.010,5.08
0.3500,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.004,0.112,0.0,-0.0,0.3,4.5,-0.3,4.5,0,1,0.520,0.010,9.97
0.3550,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.002,0.067,0.0,-0.0,0.2,2.7,-0.2,2.7,0,0,0.520,0.010,5.08
0.3600,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.001,0.040,0.0,-0.0,0.1,1.6,-0.1,1.6,0,1,0.520,0.000,9.07
0.3650,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.001,0.024,0.0,-0.0,0.1,1.0,-0.1,1.0,0,1,0.520,0.000,5.09
0.3700,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.000,0.014,0.0,-0.0,0.0,0.6,-0.0,0.6,0,0,0.520,0.010,5.08
0.3750,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.000,0.009,0.0,-0.0,0.0,0.3,-0.0,0.3,0,0,0.500,0.010,5.07
0.3800,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.000,0.005,0.0,-0.0,0.0,0.2,-0.0,0.2,0,0,0.500,0.010,6.44
0.3850,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.000,0.003,0.0,-0.0,0.0,0.1,-0.0,0.1,0,0,0.510,0.010,5.30
0.3900,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.045,0.002,0.0,-0.0,3.1,0.1,-3.1,0.1,0,0,0.520,0.010,5.07
0.3950,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.072,0.001,0.0,-0.0,5.0,0.0,-5.0,0.0,0,0,0.510,0.010,12.30
0.4000,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.088,0.001,0.0,-0.0,6.1,0.0,-6.1,0.0,0,0,0.530,0.010,7.11
0.4050,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.097,0.000,0.0,-0.0,6.8,0.0,-6.8,0.0,-1,0,0.520,0.010,5.08
0.4100,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.103,0.000,0.0,-0.0,7.2,0.0,-7.2,0.0,-1,0,0.540,0.010,5.08
0.4150,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.107,0.000,0.0,-0.0,7.5,0.0,-7.5,0.0,0,0,0.530,0.010,5.37
0.4200,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.109,0.000,0.0,-0.0,7.6,0.0,-7.6,0.0,0,0,0.550,0.010,5.07
0.4250,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.110,0.000,0.0,-0.0,7.7,0.0,-7.7,0.0,0,0,0.530,0.010,5.98
0.4300,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.066,0.000,0.0,-0.0,4.6,0.0,-4.6,0.0,0,0,0.540,0.010,9.56
0.4350,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.040,0.000,0.0,-0.0,2.8,0.0,-2.8,0.0,0,0,0.560,0.010,8.99
0.4400,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.024,0.000,0.0,-0.0,1.7,0.0,-1.7,0.0,0,0,0.560,0.010,5.07
0.4450,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.014,0.000,0.0,-0.0,1.0,0.0,-1.0,0.0,0,0,0.560,0.000,5.07
0.4500,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.009,0.000,0.0,-0.0,0.6,0.0,-0.6,0.0,0,0,0.550,0.010,5.07
0.4550,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.005,0.000,0.0,-0.0,0.4,0.0,-0.4,0.0,0,0,0.540,0.010,5.07
0.4600,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.003,0.000,0.0,-0.0,0.2,0.0,-0.2,0.0,0,0,0.560,0.010,6.02
0.4650,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,0.002,0.000,0.0,-0.0,0.1,0.0,-0.1,0.0,0,0,0.520,0.010,5.98
0.4700,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.044,0.000,0.0,-0.0,-3.1,0.0,3.1,0.0,0,0,0.540,0.010,8.74
0.4750,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.071,0.000,0.0,-0.0,-5.0,0.0,5.0,0.0,0,0,0.540,0.010,9.11
0.4800,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.087,0.000,0.0,-0.0,-6.1,0.0,6.1,0.0,0,0,0.540,0.000,5.07
0.4850,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.097,0.000,0.0,-0.0,-6.8,0.0,6.8,0.0,1,0,0.530,0.000,5.08
0.4900,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.103,0.000,0.0,-0.0,-7.2,0.0,7.2,0.0,0,0,0.530,0.010,5.08
0.4950,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.107,0.000,0.0,-0.0,-7.5,0.0,7.5,0.0,1,0,0.500,0.010,6.99
0.5000,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.109,0.000,0.0,-0.0,-7.6,0.0,7.6,0.0,1,0,0.500,0.010,5.09
0.5050,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.110,0.000,0.0,-0.0,-7.7,0.0,7.7,0.0,0,0,0.490,0.010,6.44
0.5100,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.066,-0.045,0.0,-0.0,-4.6,-1.8,4.6,-1.8,1,0,0.500,0.010,9.76
0.5150,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.040,-0.072,0.0,-0.0,-2.8,-2.9,2.8,-2.9,0,0,0.500,0.010,9.54
0.5200,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.024,-0.088,0.0,-0.0,-1.7,-3.5,1.7,-3.5,0,0,0.490,0.010,5.08
0.5250,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.014,-0.097,0.0,-0.0,-1.0,-3.9,1.0,-3.9,0,0,0.510,0.020,5.06
0.5300,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.009,-0.103,0.0,-0.0,-0.6,-4.1,0.6,-4.1,0,0,0.510,0.020,5.07
0.5350,0.1547,-0.7045,0.2359,8.7165,0.000,0.000,-0.005,-0.107,0.0,-0.0,-0.4,-4.3,0.4,-4.3,0,0,0.510,0.020,7.83
0.5400,0.1547,-0.7045,0.2290,8.7149,0.000,0.000,0.042,-0.019,0.0,-0.0,2.9,-0.8,-2.9,-0.8,0,0,0.510,0.030,10.08
0.5450,0.1547,-0.7045,0.2290,8.7149,0.000,0.000,0.070,0.033,0.0,-0.0,4.9,1.3,-4.9,1.3,0,0,0.510,0.030,14.66
0.5500,0.1547,-0.7045,0.2290,8.7149,0.000,0.000,0.087,0.065,0.0,-0.0,6.1,2.6,-6.1,2.6,0,0,0.530,0.020,5.08
0.5550,0.1547,-0.7045,0.2290,8.7149,0.000,0.000,0.097,0.084,0.0,-0.0,6.8,3.3,-6.8,3.3,0,0,0.510,0.010,5.07
0.5600,0.1479,-0.7056,0.2290,8.7149,0.000,0.000,0.103,0.095,0.0,-0.0,7.2,3.8,-7.2,3.8,0,0,0.540,0.010,5.07
0.5650,0.1479,-0.7056,0.2290,8.7149,0.000,0.000,0.106,0.102,0.0,-0.0,7.5,4.1,-7.5,4.1,-1,0,0.510,0.010,6.58
0.5700,0.1479,-0.7056,0.2290,8.7149,0.000,0.000,0.109,0.106,0.0,-0.0,7.6,4.2,-7.6,4.2,0,0,0.510,0.010,5.08
0.5750,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.110,0.108,0.0,-0.0,7.7,4.3,-7.7,4.3,-1,0,0.530,0.010,6.26
0.5800,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.155,0.065,0.0,-0.0,10.9,2.6,-10.9,2.6,0,0,0.540,0.000,9.58
0.5850,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.183,0.039,0.0,-0.0,12.8,1.6,-12.8,1.6,-1,1,0.550,0.000,9.50
0.5900,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.199,0.023,0.0,-0.0,13.9,0.9,-13.9,0.9,0,0,0.580,0.000,5.08
0.5950,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.209,0.014,0.0,-0.0,14.6,0.6,-14.6,0.6,-2,0,0.570,0.000,5.01
0.6000,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.215,0.008,0.0,-0.0,15.0,0.3,-15.0,0.3,-2,0,0.560,0.010,5.09
0.6050,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.218,0.005,0.0,-0.0,15.3,0.2,-15.3,0.2,-2,0,0.560,0.010,6.05
0.6100,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.221,0.003,0.0,-0.0,15.4,0.1,-15.4,0.1,-2,0,0.580,0.000,5.07
0.6150,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.222,0.002,0.0,-0.0,15.5,0.1,-15.5,0.1,-2,0,0.540,0.010,10.42
0.6200,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.223,0.001,0.0,-0.0,15.6,0.0,-15.6,0.0,-2,0,0.250,0.010,5.07
0.6250,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.223,0.001,0.0,-0.0,15.6,0.0,-15.6,0.0,-2,0,0.600,0.000,9.15
0.6300,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.223,0.000,0.0,-0.0,15.6,0.0,-15.6,0.0,-2,0,0.610,0.000,5.08
0.6350,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.224,0.000,0.0,-0.0,15.6,0.0,-15.6,0.0,-2,0,0.640,0.010,5.08
0.6400,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.224,0.000,0.0,-0.0,15.7,0.0,-15.7,0.0,-1,0,0.620,0.010,5.06
0.6450,0.1479,-0.7056,0.2359,8.7165,0.000,0.000,0.224,0.000,0.0,-0.0,15.7,0.0,-15.7,0.0,-2,0,0.630,0.010,6.63
0.6500,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.224,0.000,0.0,-0.0,15.7,0.0,-15.7,0.0,-1,0,0.630,0.010,7.08
0.6550,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.224,0.000,0.0,-0.0,15.7,0.0,-15.7,0.0,-2,0,0.650,0.010,7.22
0.6600,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.179,0.000,0.0,-0.0,12.5,0.0,-12.5,0.0,-2,0,0.670,0.010,5.07
0.6650,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.152,0.000,0.0,-0.0,10.7,0.0,-10.7,0.0,-3,0,0.650,0.010,7.41
0.6700,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.136,0.000,0.0,-0.0,9.5,0.0,-9.5,0.0,-3,0,0.630,0.010,5.08
0.6750,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.126,0.000,0.0,-0.0,8.8,0.0,-8.8,0.0,-1,0,0.640,0.010,5.57
0.6800,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.121,0.000,0.0,-0.0,8.4,0.0,-8.4,0.0,0,0,0.670,0.010,5.08
0.6850,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.117,0.000,0.0,-0.0,8.2,0.0,-8.2,0.0,-1,0,0.640,0.000,6.59
0.6900,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.115,0.000,0.0,-0.0,8.1,0.0,-8.1,0.0,-1,0,0.660,0.010,5.07
0.6950,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.114,0.000,0.0,-0.0,8.0,0.0,-8.0,0.0,-2,0,0.670,0.000,5.40
0.7000,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.068,0.000,0.0,-0.0,4.8,0.0,-4.8,0.0,-2,0,0.660,0.000,8.65
0.7050,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.041,0.000,0.0,-0.0,2.9,0.0,-2.9,0.0,-3,0,0.660,0.010,9.90
0.7100,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.025,0.000,0.0,-0.0,1.7,0.0,-1.7,0.0,-1,0,0.660,0.000,5.08
0.7150,0.1479,-0.7056,0.2421,8.7177,0.000,0.000,0.015,0.000,0.0,-0.0,1.0,0.0,-1.0,0.0,0,0,0.650,0.000,5.07
0.7200,0.1467,-0.6987,0.2421,8.7177,0.000,0.000,0.009,0.000,0.0,-0.0,0.6,0.0,-0.6,0.0,0,0,0.640,0.010,5.07
0.7250,0.1467,-0.6987,0.2421,8.7177,0.000,0.000,0.005,0.000,0.0,-0.0,0.4,0.0,-0.4,0.0,-1,0,0.660,0.000,5.45
0.7300,0.1467,-0.6987,0.2421,8.7177,0.000,0.000,0.003,0.000,0.0,-0.0,0.2,0.0,-0.2,0.0,0,0,0.650,0.000,5.08
0.7350,0.1467,-0.6987,0.2490,8.7193,0.000,0.000,0.002,0.000,0.0,-0.0,0.1,0.0,-0.1,0.0,0,0,0.660,0.010,11.20
0.7400,0.1467,-0.6987,0.2490,8.7193,0.000,0.000,-0.044,-0.045,0.0,-0.0,-3.1,-1.8,3.1,-1.8,0,0,0.660,0.010,5.07
0.7450,0.1467,-0.6987,0.2490,8.7193,0.000,0.000,-0.071,-0.072,0.0,-0.0,-5.0,-2.9,5.0,-2.9,-1,0,0.650,0.010,7.82
0.7500,0.1467,-0.6987,0.2490,8.7193,0.000,0.000,-0.087,-0.088,0.0,-0.0,-6.1,-3.5,6.1,-3.5,-2,0,0.650,0.010,5.09
0.7550,0.1467,-0.6987,0.2490,8.7193,0.000,0.000,-0.097,-0.097,0.0,-0.0,-6.8,-3.9,6.8,-3.9,0,0,0.640,0.020,5.18
0.7600,0.1467,-0.6987,0.2490,8.7193,0.000,0.000,-0.103,-0.103,0.0,-0.0,-7.2,-4.1,7.2,-4.1,0,0,0.630,0.020,5.08
0.7650,0.1467,-0.6987,0.2490,8.7193,0.000,0.000,-0.107,-0.107,0.0,-0.0,-7.5,-4.3,7.5,-4.3,0,0,0.640,0.020,6.24
0.7700,0.1467,-0.6987,0.2490,8.7193,0.000,0.000,-0.109,-0.109,0.0,-0.0,-7.6,-4.4,7.6,-4.4,0,0,0.630,0.030,5.06
0.7750,0.1467,-0.6987,0.2437,8.7109,0.000,0.000,-0.110,-0.110,0.0,-0.0,-7.7,-4.4,7.7,-4.4,0,0,0.630,0.030,5.06
0.7800,0.1467,-0.6987,0.2437,8.7109,0.000,0.000,-0.066,-0.066,0.0,-0.0,-4.6,-2.6,4.6,-2.6,1,0,0.610,0.030,8.13
0.7850,0.1467,-0.6987,0.2437,8.7109,0.000,0.000,-0.040,-0.040,0.0,-0.0,-2.8,-1.6,2.8,-1.6,0,0,0.620,0.030,8.38
0.7900,0.1467,-0.6987,0.2437,8.7109,0.000,0.000,-0.024,-0.024,0.0,-0.0,-1.7,-1.0,1.7,-1.0,0,0,0.620,0.030,5.08
