t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu2_roll_rate_dps,imu2_pitch_rate_dps,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.1050,0.4326,4.1145,-0.2182,8.0076,0.000,0.000,0.0,0.0,-0.0,1234.4,0,1386,0.440,0.700,5.08
0.1100,0.4326,4.1145,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,1234.4,0,1229,0.440,0.880,6.41
0.1150,0.4326,4.1145,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,1234.4,0,1237,0.430,0.980,8.33
0.1200,0.4326,4.1145,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,1234.4,0,1287,0.450,0.160,9.49
0.1250,0.4326,4.1145,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,1234.4,0,1265,0.440,0.050,5.09
0.1300,0.4326,4.1145,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,1234.4,0,1231,0.450,0.330,5.07
0.1350,0.5053,3.1294,-0.2209,8.0011,0.000,0.000,0.0,0.0,-303.2,938.8,0,1231,0.450,0.610,5.07
0.1400,0.5053,3.1294,-0.2209,8.0011,0.000,0.000,0.0,0.0,-303.2,938.8,0,1266,0.440,0.680,5.81
0.1450,0.5053,3.1294,-0.2209,8.0011,0.000,0.000,0.0,0.0,-303.2,938.8,-31,1238,0.760,0.400,5.06
0.1500,0.5053,3.1294,-0.2209,8.0011,0.000,0.000,0.0,0.0,-303.2,938.8,-196,1057,0.840,0.420,5.06
0.1550,0.5053,3.1294,-0.2209,8.0011,0.000,0.000,0.0,0.0,-303.2,938.8,-238,941,0.560,0.710,8.49
0.1600,0.5053,3.1294,-0.2209,8.0011,0.000,0.000,0.0,0.0,-303.2,938.8,-185,992,0.700,0.300,8.39
0.1650,0.5053,3.1294,-0.2209,8.0011,0.000,0.000,0.0,0.0,-303.2,938.8,-168,1007,0.790,0.030,5.07
0.1700,0.5053,3.1294,-0.2209,8.0011,0.000,0.000,0.0,0.0,-303.2,938.8,-163,1006,0.860,0.110,5.07
0.1750,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-173,979,0.860,0.000,5.07
0.1800,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-191,962,0.860,0.250,6.53
0.1850,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-200,923,0.910,0.170,5.08
0.1900,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-227,795,0.870,0.320,5.60
0.1950,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-242,713,0.790,0.700,7.62
0.2000,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-235,734,0.810,0.770,8.27
0.2050,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-233,748,0.870,0.640,5.08
0.2100,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-237,735,0.870,0.530,5.07
0.2150,0.5739,2.2921,-0.2209,8.0011,0.000,0.000,0.0,0.0,-344.3,687.6,-242,722,0.830,0.440,5.07
0.2200,0.5813,1.7785,-0.2209,8.0011,0.000,0.000,0.0,0.0,-348.8,533.5,-246,732,0.810,0.260,5.09
0.2250,0.5813,1.7785,-0.2209,8.0011,0.000,0.000,0.0,0.0,-348.8,533.5,-267,721,0.750,0.060,6.27
0.2300,0.5813,1.7785,-0.2209,8.0011,0.000,0.000,0.0,0.0,-348.8,533.5,-302,649,0.570,0.250,6.53
0.2350,0.5813,1.7785,-0.2209,8.0011,0.000,0.000,0.0,0.0,-348.8,533.5,-305,610,0.500,0.140,5.07
0.2400,0.5813,1.7785,-0.2209,8.0011,0.000,0.000,0.0,0.0,-348.8,533.5,-297,537,0.520,0.130,12.06
0.2450,0.5813,1.7785,-0.2209,8.0011,0.000,0.000,0.0,0.0,-348.8,533.5,-298,548,0.540,0.170,5.07
0.2500,0.5813,1.7785,-0.2209,8.0011,0.000,0.000,0.0,0.0,-348.8,533.5,-306,559,0.540,0.190,5.07
0.2550,0.5813,1.7785,-0.2209,8.0011,0.000,0.000,0.0,0.0,-348.8,533.5,-321,545,0.520,0.320,5.08
0.2600,0.4443,1.6345,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,490.3,-326,525,0.470,0.500,5.07
0.2650,0.4443,1.6345,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,490.3,-329,542,0.530,0.600,6.14
0.2700,0.4443,1.6345,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,490.3,-267,540,0.000,0.590,5.02
0.2750,0.4443,1.6345,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,490.3,-171,521,0.050,0.670,5.07
0.2800,0.4443,1.6345,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,490.3,-104,479,0.320,0.890,11.48
0.2850,0.4443,1.6345,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,490.3,-116,481,0.170,0.910,5.07
0.2900,0.4443,1.6345,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,490.3,-121,471,0.140,0.920,5.06
0.2950,0.4443,1.6345,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,490.3,-124,462,0.120,0.940,5.06
0.3000,0.2052,1.6326,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,489.8,-130,473,0.080,0.830,5.07
0.3050,0.2052,1.6326,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,489.8,-122,499,0.060,0.630,6.64
0.3100,0.2052,1.6326,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,489.8,-106,507,0.080,0.430,5.07
0.3150,0.2052,1.6326,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,489.8,-70,476,0.160,0.340,10.28
0.3200,0.2052,1.6326,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,489.8,-64,483,0.200,0.240,5.08
0.3250,0.2052,1.6326,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,489.8,-54,500,0.210,0.090,8.88
0.3300,0.2052,1.6326,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,489.8,-50,474,0.220,0.130,5.07
0.3350,0.2052,1.6326,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,489.8,-47,450,0.220,0.310,5.08
0.3400,0.0439,1.4575,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,437.2,-44,463,0.230,0.370,5.07
0.3450,0.0439,1.4575,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,437.2,-40,478,0.230,0.340,5.67
0.3500,0.0439,1.4575,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,437.2,-39,465,0.230,0.310,5.07
0.3550,0.0439,1.4575,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,437.2,-38,427,0.230,0.480,5.65
0.3600,0.0439,1.4575,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,437.2,-36,454,0.220,0.580,7.77
0.3650,0.0439,1.4575,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,437.2,-32,485,0.230,0.560,8.60
0.3700,0.0439,1.4575,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,437.2,-31,479,0.230,0.650,5.07
0.3750,0.0439,1.4575,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,437.2,-29,457,0.240,0.740,5.07
0.3800,0.0167,1.1087,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,332.6,-27,445,0.240,0.830,5.07
0.3850,0.0167,1.1087,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,332.6,-23,469,0.240,0.810,6.83
0.3900,0.0167,1.1087,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,332.6,-21,452,0.250,0.600,5.08
0.3950,0.0167,1.1087,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,332.6,-19,365,0.250,0.710,5.61
0.4000,0.0167,1.1087,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,332.6,-16,321,0.260,0.930,9.47
0.4050,0.0167,1.1087,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,332.6,-12,368,0.260,0.710,7.74
0.4100,0.0167,1.1087,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,332.6,-12,369,0.270,0.570,5.08
0.4150,0.0167,1.1087,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,332.6,-10,354,0.270,0.500,5.07
0.4200,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,-9,341,0.270,0.480,5.07
0.4250,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,-7,341,0.280,0.420,5.49
0.4300,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,-7,334,0.270,0.100,5.06
0.4350,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,-5,133,0.280,0.080,7.05
0.4400,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,-3,57,0.290,0.180,6.85
0.4450,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,3,61,0.310,0.190,5.07
0.4500,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,15,73,0.340,0.110,7.73
0.4550,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,16,69,0.350,0.050,5.07
0.4600,0.1103,0.8102,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,19,61,0.350,0.060,5.07
0.4650,0.2768,0.7183,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,22,54,0.370,0.060,5.07
0.4700,0.2768,0.7183,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,24,53,0.380,0.020,6.48
0.4750,0.2768,0.7183,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,28,51,0.390,0.000,6.11
0.4800,0.2768,0.7183,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,30,49,0.400,0.010,5.07
0.4850,0.2768,0.7183,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,34,27,0.420,0.020,11.62
0.4900,0.2768,0.7183,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,33,22,0.430,0.000,5.06
0.4950,0.2768,0.7183,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,31,16,0.420,0.020,5.06
0.5000,0.2768,0.7183,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,29,14,0.420,0.020,5.06
0.5050,0.3991,0.9239,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,27,14,0.410,0.000,5.07
0.5100,0.3991,0.9239,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,20,13,0.400,0.000,5.34
0.5150,0.3991,0.9239,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,16,13,0.390,0.010,5.07
0.5200,0.3991,0.9239,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,7,12,0.380,0.010,5.49
0.5250,0.3991,0.9239,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,2,7,0.360,0.000,8.23
0.5300,0.3991,0.9239,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,0,5,0.350,0.000,8.45
0.5350,0.3991,0.9239,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-2,6,0.340,0.000,5.07
0.5400,0.3991,0.9239,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-7,8,0.330,0.000,5.07
0.5450,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-9,9,0.320,0.010,5.07
0.5500,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-14,11,0.300,0.010,5.37
0.5550,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-16,11,0.300,0.030,5.07
0.5600,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-20,9,0.290,0.020,6.61
0.5650,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-25,7,0.270,0.020,6.28
0.5700,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-26,5,0.250,0.040,5.08
0.5750,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-32,3,0.240,0.030,9.01
0.5800,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-34,3,0.220,0.020,5.07
0.5850,0.3731,0.9629,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-35,2,0.210,0.020,5.07
0.5900,0.2570,0.9906,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-34,3,0.080,0.030,5.07
0.5950,0.2570,0.9906,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-28,1,0.210,0.020,5.71
0.6000,0.2570,0.9906,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-23,0,0.230,0.020,5.08
0.6050,0.2570,0.9906,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-16,0,0.050,0.010,5.65
0.6100,0.2570,0.9906,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-13,0,0.260,0.010,7.66
0.6150,0.2570,0.9906,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-9,0,0.260,0.010,7.97
0.6200,0.2570,0.9906,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-8,0,0.270,0.010,5.07
0.6250,0.2570,0.9906,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,0.0,-6,0,0.270,0.020,5.07
0.6300,0.1780,1.0584,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,317.5,-6,0,0.280,0.030,5.07
0.6350,0.1780,1.0584,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,317.5,-4,0,0.290,0.030,5.55
0.6400,0.1780,1.0584,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,317.5,-4,26,0.280,0.500,5.07
0.6450,0.1780,1.0584,-0.2274,8.0038,0.000,0.000,0.0,0.0,-0.0,317.5,-2,242,0.280,0.310,6.17
0.6500,0.1780,1.0584,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,317.5,-3,256,0.290,0.050,5.08
0.6550,0.1780,1.0584,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,317.5,-1,201,0.280,0.170,12.03
0.6600,0.1780,1.0584,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,317.5,-1,213,0.290,0.280,5.07
0.6650,0.1780,1.0584,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,317.5,-1,245,0.290,0.250,5.07
0.6700,0.1780,1.0584,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,317.5,-2,264,0.280,0.170,5.07
0.6750,0.1867,1.0453,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,313.6,0,265,0.290,0.190,5.08
0.6800,0.1867,1.0453,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,313.6,0,252,0.290,0.270,5.71
0.6850,0.1867,1.0453,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,313.6,0,250,0.290,0.400,5.91
0.6900,0.1867,1.0453,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,313.6,2,253,0.290,0.480,7.88
0.6950,0.1867,1.0453,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,313.6,4,258,0.310,0.540,5.08
0.7000,0.1867,1.0453,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,313.6,5,301,0.310,0.530,7.63
0.7050,0.1867,1.0453,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,313.6,7,308,0.310,0.520,5.08
0.7100,0.1867,1.0453,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,313.6,9,305,0.320,0.560,5.07
0.7150,0.2716,0.8727,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,10,299,0.320,0.640,5.07
0.7200,0.2716,0.8727,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,11,297,0.330,0.730,6.58
0.7250,0.2716,0.8727,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,10,275,0.340,0.140,5.07
0.7300,0.2716,0.8727,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,9,127,0.340,0.090,5.57
0.7350,0.2716,0.8727,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,8,54,0.340,0.640,9.21
0.7400,0.2716,0.8727,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,10,74,0.340,0.610,9.51
0.7450,0.2716,0.8727,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,11,73,0.330,0.570,5.07
0.7500,0.2716,0.8727,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,9,61,0.340,0.600,5.07
0.7550,0.3661,0.6801,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,9,51,0.340,0.590,5.07
0.7600,0.3661,0.6801,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,5,39,0.340,0.600,5.94
0.7650,0.3661,0.6801,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,4,36,0.330,0.640,5.08
0.7700,0.3661,0.6801,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,3,26,0.330,0.650,10.54
0.7750,0.3661,0.6801,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,2,22,0.320,0.670,5.07
0.7800,0.3661,0.6801,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,1,12,0.320,0.660,8.87
0.7850,0.3661,0.6801,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,0,7,0.320,0.680,5.08
0.7900,0.3661,0.6801,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,0,3,0.320,0.690,5.07
0.7950,0.3740,0.6740,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,0,2,0.320,0.710,5.07
0.8000,0.3740,0.6740,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,-2,0,0.320,0.710,6.57
0.8050,0.3740,0.6740,-0.2209,8.0011,0.000,0.000,0.0,0.0,-0.0,0.0,-4,0,0.310,0.700,6.45
0.8100,0.3740,0.6740,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-6,0,0.310,0.720,7.94
0.8150,0.3740,0.6740,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-7,0,0.300,0.730,5.07
0.8200,0.3740,0.6740,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-9,0,0.290,0.730,9.01
0.8250,0.3740,0.6740,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-10,0,0.280,0.730,5.08
0.8300,0.3740,0.6740,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-10,0,0.280,0.730,5.08
0.8350,0.3081,0.7503,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-10,0,0.280,0.710,5.07
0.8400,0.3081,0.7503,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-11,0,0.270,0.710,5.74
0.8450,0.3081,0.7503,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-10,0,0.270,0.720,5.06
0.8500,0.3081,0.7503,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-10,0,0.270,0.720,5.08
0.8550,0.3081,0.7503,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-8,0,0.270,0.710,7.69
0.8600,0.3081,0.7503,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-7,0,0.270,0.710,7.71
0.8650,0.3081,0.7503,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-7,0,0.280,0.700,5.07
0.8700,0.3081,0.7503,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-6,0,0.280,0.710,5.08
0.8750,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-4,0,0.280,0.720,5.07
0.8800,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-4,0,0.280,0.720,5.66
0.8850,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-3,1,0.280,0.750,5.07
0.8900,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-2,1,0.280,0.720,6.54
0.8950,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,-1,2,0.280,0.710,6.83
0.9000,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,0,2,0.290,0.710,5.08
0.9050,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,0,3,0.290,0.710,8.88
0.9100,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,0,3,0.290,0.700,5.08
0.9150,0.2543,0.7295,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,0,2,0.300,0.720,5.08
0.9200,0.2682,0.6749,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,1,2,0.300,0.700,5.06
0.9250,0.2682,0.6749,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,2,1,0.300,0.690,5.06
0.9300,0.2682,0.6749,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,3,1,0.290,0.720,5.08
0.9350,0.2682,0.6749,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,2,0,0.310,0.730,6.39
0.9400,0.2682,0.6749,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,4,0,0.310,0.710,9.34
0.9450,0.2682,0.6749,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,5,0,0.320,0.720,8.88
0.9500,0.2682,0.6749,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,5,0,0.310,0.700,5.07
0.9550,0.2682,0.6749,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,6,0,0.320,0.720,5.08
0.9600,0.3089,0.6870,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,5,0,0.320,0.720,5.08
0.9650,0.3089,0.6870,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,5,0,0.320,0.700,6.40
0.9700,0.3089,0.6870,-0.2144,7.9984,0.000,0.000,0.0,0.0,-0.0,0.0,6,0,0.320,0.690,5.42
0.9750,0.3089,0.6870,-0.2079,7.9958,0.000,0.000,0.0,0.0,-0.0,0.0,5,0,0.320,0.720,5.07
0.9800,0.3089,0.6870,-0.2079,7.9958,0.000,0.000,0.0,0.0,-0.0,0.0,4,0,0.320,0.710,8.35
0.9850,0.3089,0.6870,-0.2079,7.9958,0.000,0.000,0.0,0.0,-0.0,0.0,3,0,0.320,0.710,8.37
0.9900,0.3089,0.6870,-0.2079,7.9958,0.000,0.000,0.0,0.0,-0.0,0.0,3,0,0.330,0.720,5.07
0.9950,0.3089,0.6870,-0.2079,7.9958,0.000,0.000,0.0,0.0,-0.0,0.0,2,0,0.320,0.700,5.05
1.0000,0.3445,0.6844,-0.2079,7.9958,0.000,0.000,0.0,0.0,-0.0,0.0,1,0,0.310,0.710,5.07
