t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,0.6952,-1.2838,-0.7133,6.7984,0.017,-0.017,0.045,0.000,0.2,0.6,0.0,0.0,-417.3,0.6,0,0,0.000,0.000,0.01,
0.0050,0.6952,-1.2838,-0.7133,6.7984,0.031,-0.014,0.072,0.000,0.3,0.5,0.0,0.0,-417.4,0.5,0,0,0.000,0.000,41.63,
0.0100,0.6952,-1.2838,-0.7133,6.7984,0.043,-0.012,0.088,0.000,0.4,0.4,0.0,0.0,-417.5,0.4,-79,2,1.000,0.330,6.02,
0.0150,0.6953,-1.2837,-0.7133,6.7984,0.053,-0.010,0.097,0.000,0.5,0.4,0.0,0.0,-417.7,0.4,-238,1,0.760,0.370,5.07,
0.0200,0.6953,-1.2837,-0.7133,6.7984,0.062,-0.009,0.103,0.000,0.6,0.3,0.0,0.0,-417.8,0.3,-339,0,0.240,0.390,7.13,
0.0250,0.6953,-1.2837,-0.7133,6.7984,0.070,-0.007,0.107,0.000,0.7,0.3,0.0,0.0,-417.9,0.3,-306,0,0.240,0.400,5.08,
0.0300,0.6953,-1.2837,-0.7204,6.8011,0.076,-0.006,0.109,0.000,0.8,0.2,0.0,0.0,-417.9,0.2,-272,0,0.340,0.390,6.69,
0.0350,0.6953,-1.2837,-0.7204,6.8011,0.081,-0.005,0.110,0.000,0.8,0.2,0.0,0.0,-418.0,0.2,-337,0,0.190,0.400,8.03,
0.0400,0.6953,-1.2837,-0.7204,6.8011,0.086,-0.005,0.111,0.000,0.9,0.2,0.0,0.0,-418.0,0.2,-367,0,0.040,0.380,7.95,
0.0450,0.6953,-1.2837,-0.7204,6.8011,0.090,-0.004,0.111,0.000,0.9,0.1,0.0,0.0,-418.1,0.1,-356,0,0.100,0.390,5.06,
0.0500,0.6953,-1.2837,-0.7204,6.8011,0.093,-0.003,0.111,0.000,0.9,0.1,0.0,0.0,-418.1,0.1,-323,0,0.020,0.380,5.06,
0.0550,0.6944,-1.2768,-0.7204,6.8011,0.096,-0.003,0.112,0.000,1.0,0.1,0.0,0.0,-417.6,0.1,-303,0,0.110,0.410,5.07,
0.0600,0.6944,-1.2768,-0.7204,6.8011,0.082,-0.002,0.112,0.000,0.8,0.1,0.0,0.0,-417.5,0.1,-311,0,0.200,0.410,8.22,
0.0650,0.6944,-1.2768,-0.7204,6.8011,0.069,-0.002,0.112,0.000,0.7,0.1,0.0,0.0,-417.4,0.1,-317,0,0.150,0.370,5.70,
0.0700,0.6944,-1.2768,-0.7139,6.7986,0.059,-0.002,0.201,0.000,0.6,0.1,0.0,0.0,-417.2,0.1,-305,0,0.280,0.400,5.08,
0.0750,0.6944,-1.2768,-0.7139,6.7986,0.050,-0.001,0.255,0.000,0.5,0.1,0.0,0.0,-417.2,0.1,-302,0,0.540,0.390,12.87,
0.0800,0.6944,-1.2768,-0.7139,6.7986,0.043,-0.001,0.287,0.000,0.4,0.0,0.0,0.0,-417.1,0.0,-307,0,0.720,0.430,5.07,
0.0850,0.6944,-1.2768,-0.7139,6.7986,0.036,-0.001,0.307,0.000,0.4,0.0,0.0,0.0,-417.0,0.0,-315,0,0.780,0.390,5.07,
0.0900,0.6944,-1.2768,-0.7139,6.7986,0.031,-0.001,0.318,0.000,0.3,0.0,0.0,0.0,-417.0,0.0,-321,0,0.910,0.380,5.07,
0.0950,0.6606,-1.2878,-0.7139,6.7986,0.026,-0.001,0.325,0.000,0.3,0.0,0.0,0.0,-396.6,0.0,-345,0,0.990,0.400,5.07,
0.1000,0.6606,-1.2878,-0.7139,6.7986,-0.330,-0.101,0.329,0.000,-3.3,3.5,0.0,0.0,-393.1,3.5,-364,0,0.960,0.380,6.59,
0.1050,0.6606,-1.2878,-0.7139,6.7986,-0.633,-0.187,0.332,0.000,-6.3,6.5,0.0,0.0,-390.0,6.5,-335,0,1.100,0.360,5.73,
0.1100,0.6606,-1.2878,-0.6917,6.7975,-0.891,-0.260,0.333,0.000,-8.9,9.1,0.0,0.0,-387.5,9.1,-332,0,1.350,0.330,8.57,
0.1150,0.6606,-1.2878,-0.6917,6.7975,-1.110,-0.321,0.245,0.045,-11.1,11.2,0.0,0.0,-385.3,11.2,-347,0,1.420,0.350,5.07,
0.1200,0.6606,-1.2878,-0.6917,6.7975,-1.296,-0.374,0.192,0.072,-13.0,13.1,0.0,0.0,-383.4,13.1,-380,0,1.350,0.340,7.56,
0.1250,0.6606,-1.2878,-0.6917,6.7975,-1.454,-0.418,0.160,0.088,-14.5,14.6,0.0,0.0,-381.8,14.6,-373,1,1.300,0.340,5.07,
0.1300,0.6606,-1.2878,-0.6917,6.7975,-1.588,-0.456,0.141,0.097,-15.9,16.0,0.0,0.0,-380.5,16.0,-356,1,1.410,0.330,5.77,
0.1350,0.4893,-1.3294,-0.6917,6.7975,-1.703,-0.489,0.129,0.103,-17.0,17.1,0.0,0.0,17.0,17.1,-354,2,1.480,0.330,5.08,
0.1400,0.4893,-1.3294,-0.6917,6.7975,-2.203,-0.449,0.122,0.107,-22.0,15.7,0.0,0.0,22.0,15.7,-369,2,1.450,0.320,6.65,
0.1450,0.4893,-1.3294,-0.6917,6.7975,-2.628,-0.415,0.118,0.109,-26.3,14.5,0.0,0.0,26.3,14.5,-290,4,0.260,0.310,5.01,
0.1500,0.4893,-1.3294,-0.6982,6.8000,-2.989,-0.386,0.116,0.110,-29.9,13.5,0.0,0.0,29.9,13.5,-129,3,0.710,0.300,5.08,
0.1550,0.4893,-1.3294,-0.6982,6.8000,-3.296,-0.362,-0.020,0.156,-33.0,12.7,0.0,0.0,33.0,12.7,-78,2,1.010,0.300,7.93,
0.1600,0.4893,-1.3294,-0.6982,6.8000,-3.557,-0.341,-0.102,0.183,-35.6,11.9,0.0,0.0,35.6,11.9,-104,1,0.750,0.290,8.80,
0.1650,0.4893,-1.3294,-0.6982,6.8000,-3.779,-0.324,-0.150,0.199,-37.8,11.3,0.0,0.0,37.8,11.3,-100,2,0.670,0.280,5.07,
0.1700,0.4893,-1.3294,-0.6982,6.8000,-3.967,-0.309,-0.180,0.209,-39.7,10.8,0.0,0.0,39.7,10.8,-90,0,0.600,0.280,5.66,
0.1750,0.2068,-1.3278,-0.6982,6.8000,-4.127,-0.296,-0.197,0.215,-41.3,10.4,0.0,0.0,41.3,10.4,-75,0,0.600,0.280,5.12,
0.1800,0.2068,-1.3278,-0.6982,6.8000,-4.264,-0.285,-0.208,0.219,-42.6,10.0,0.0,0.0,42.6,10.0,-55,0,0.600,0.290,5.62,
0.1850,0.2068,-1.3278,-0.6982,6.8000,-4.245,-0.075,-0.214,0.221,-42.5,2.6,0.0,0.0,42.5,2.6,-48,0,0.610,0.270,5.08,
0.1900,0.2068,-1.3278,-0.7204,6.8011,-4.230,0.105,-0.218,0.222,-42.3,-3.7,0.0,0.0,42.3,-3.7,-34,0,0.580,0.260,6.51,
0.1950,0.2068,-1.3278,-0.7204,6.8011,-4.216,0.257,-0.176,0.178,-42.2,-9.0,0.0,0.0,42.2,-9.0,-24,0,0.570,0.280,7.92,
0.2000,0.2068,-1.3278,-0.7204,6.8011,-4.205,0.386,-0.150,0.152,-42.0,-13.5,0.0,0.0,42.0,-13.5,-14,-2,0.560,0.290,9.08,
0.2050,0.2068,-1.3278,-0.7204,6.8011,-4.195,0.496,-0.135,0.136,-42.0,-17.4,0.0,0.0,42.0,-17.4,-10,-3,0.540,0.320,5.06,
0.2100,0.2068,-1.3278,-0.7204,6.8011,-4.187,0.589,-0.126,0.126,-41.9,-20.6,0.0,0.0,41.9,-20.6,-7,-4,0.540,0.300,5.06,
0.2150,0.0047,-1.2883,-0.7204,6.8011,-4.180,0.669,-0.120,0.120,-41.8,-23.4,0.0,0.0,41.8,-23.4,-4,-4,0.540,0.330,5.06,
0.2200,0.0047,-1.2883,-0.7204,6.8011,-4.174,0.736,-0.117,0.117,-41.7,-25.8,0.0,0.0,41.7,-25.8,-3,-2,0.530,0.340,7.35,
0.2250,0.0047,-1.2883,-0.7361,6.7997,-3.968,0.576,-0.115,0.115,-39.7,-20.1,0.0,0.0,39.7,-20.1,-4,-1,0.480,0.330,5.06,
0.2300,0.0047,-1.2883,-0.7361,6.7997,-3.792,0.439,-0.069,0.069,-37.9,-15.4,0.0,0.0,37.9,-15.4,-16,-1,0.220,0.410,11.85,
0.2350,0.0047,-1.2883,-0.7361,6.7997,-3.643,0.323,-0.041,0.041,-36.4,-11.3,0.0,0.0,36.4,-11.3,-11,-1,0.370,0.430,8.95,
0.2400,0.0047,-1.2883,-0.7361,6.7997,-3.516,0.224,-0.025,0.025,-35.2,-7.8,0.0,0.0,35.2,-7.8,-7,-1,0.370,0.400,5.07,
0.2450,0.0047,-1.2883,-0.7361,6.7997,-3.408,0.140,-0.015,0.015,-34.1,-4.9,0.0,0.0,34.1,-4.9,-3,0,0.390,0.410,5.07,
0.2500,-0.0621,-1.3174,-0.7361,6.7997,-3.317,0.069,-0.009,0.009,-33.2,-2.4,0.0,0.0,33.2,-2.4,-1,0,0.370,0.410,5.07,
0.2550,-0.0621,-1.3174,-0.7361,6.7997,-3.239,0.008,-0.005,0.005,-32.4,-0.3,0.0,0.0,32.4,-0.3,2,0,0.360,0.390,5.97,
0.2600,-0.0621,-1.3174,-0.7361,6.7997,-2.585,-0.144,-0.003,0.003,-25.9,5.0,0.0,0.0,25.9,5.0,6,1,0.380,0.390,5.08,
0.2650,-0.0621,-1.3174,-0.7583,6.8007,-2.030,-0.274,-0.002,0.002,-20.3,9.6,0.0,0.0,20.3,9.6,11,1,0.380,0.380,6.93,
0.2700,-0.0621,-1.3174,-0.7583,6.8007,-1.557,-0.384,-0.091,-0.044,-15.6,13.4,0.0,0.0,15.6,13.4,8,0,0.400,0.320,7.77,
0.2750,-0.0621,-1.3174,-0.7583,6.8007,-1.156,-0.477,-0.144,-0.071,-11.6,16.7,0.0,0.0,11.6,16.7,3,1,0.380,0.330,7.35,
0.2800,-0.0621,-1.3174,-0.7583,6.8007,-0.815,-0.557,-0.176,-0.087,-8.1,19.5,0.0,0.0,8.1,19.5,1,1,0.380,0.340,5.09,
0.2850,-0.0621,-1.3174,-0.7583,6.8007,-0.525,-0.624,-0.195,-0.097,-5.2,21.9,0.0,0.0,5.2,21.9,0,2,0.390,0.330,5.08,
0.2900,-0.0621,-1.3174,-0.7583,6.8007,-0.278,-0.682,-0.207,-0.103,-2.8,23.9,0.0,0.0,2.8,23.9,0,4,0.390,0.330,5.03,
0.2950,0.0392,-1.3406,-0.7583,6.8007,-0.068,-0.731,-0.213,-0.107,-0.7,25.6,0.0,0.0,0.7,25.6,0,4,0.410,0.320,5.07,
0.3000,0.0392,-1.3406,-0.7583,6.8007,0.361,-0.587,-0.218,-0.109,3.6,20.6,0.0,0.0,-3.6,20.6,0,5,0.390,0.290,6.30,
0.3050,0.0392,-1.3406,-0.7583,6.8007,0.727,-0.466,-0.220,-0.110,7.3,16.3,0.0,0.0,-7.3,16.3,-1,4,0.390,0.300,5.06,
0.3100,0.0392,-1.3406,-0.7521,6.7980,1.038,-0.362,-0.222,-0.111,10.4,12.7,0.0,0.0,-10.4,12.7,0,3,0.420,0.280,5.07,
0.3150,0.0392,-1.3406,-0.7521,6.7980,1.302,-0.274,0.136,-0.111,13.0,9.6,0.0,0.0,-13.0,9.6,-1,0,0.220,0.270,8.08,
0.3200,0.0392,-1.3406,-0.7521,6.7980,1.526,-0.200,0.350,-0.111,15.3,7.0,0.0,0.0,-15.3,7.0,0,0,0.440,0.280,9.99,
0.3250,0.0392,-1.3406,-0.7521,6.7980,1.717,-0.136,0.479,-0.112,17.2,4.8,0.0,0.0,-17.2,4.8,-1,0,0.450,0.270,5.10,
0.3300,0.0392,-1.3406,-0.7521,6.7980,1.879,-0.082,0.556,-0.112,18.8,2.9,0.0,0.0,-18.8,2.9,-2,0,0.460,0.260,5.03,
0.3350,0.2055,-1.3139,-0.7521,6.7980,2.017,-0.036,0.602,-0.112,20.2,1.3,0.0,0.0,-20.2,1.3,-1,0,0.470,0.270,5.08,
0.3400,0.2055,-1.3139,-0.7521,6.7980,2.134,0.003,0.630,-0.112,21.3,-0.1,0.0,0.0,-21.3,-0.1,3,0,0.500,0.280,6.43,
0.3450,0.2055,-1.3139,-0.7299,6.7969,2.351,0.036,0.646,-0.112,23.5,-1.3,0.0,0.0,-23.5,-1.3,7,0,0.520,0.280,5.06,
0.3500,0.2055,-1.3139,-0.7299,6.7969,2.535,0.064,0.656,-0.112,25.4,-2.2,0.0,0.0,-25.4,-2.2,24,0,0.590,0.300,10.03,
0.3550,0.2055,-1.3139,-0.7299,6.7969,2.692,0.088,0.662,-0.067,26.9,-3.1,0.0,0.0,-26.9,-3.1,27,0,0.650,0.300,5.07,
0.3600,0.2055,-1.3139,-0.7299,6.7969,2.826,0.108,0.666,-0.040,28.3,-3.8,0.0,0.0,-28.3,-3.8,29,0,0.690,0.290,7.65,
0.3650,0.2055,-1.3139,-0.7299,6.7969,2.939,0.126,0.668,-0.024,29.4,-4.4,0.0,0.0,-29.4,-4.4,30,0,0.720,0.310,5.08,
0.3700,0.2055,-1.3139,-0.7299,6.7969,3.035,0.140,0.669,-0.015,30.4,-4.9,0.0,0.0,-30.4,-4.9,30,0,0.770,0.300,5.62,
0.3750,0.3816,-1.3140,-0.7299,6.7969,3.117,0.153,0.670,-0.009,31.2,-5.4,0.0,0.0,-31.2,-5.4,29,0,0.800,0.310,5.08,
0.3800,0.3816,-1.3140,-0.7299,6.7969,3.187,0.164,0.671,-0.005,31.9,-5.7,0.0,0.0,-31.9,-5.7,22,0,0.820,0.300,5.62,
0.3850,0.3816,-1.3140,-0.7299,6.7969,2.994,0.055,0.671,-0.003,29.9,-1.9,0.0,0.0,-29.9,-1.9,18,0,0.820,0.350,5.08,
0.3900,0.3816,-1.3140,-0.7077,6.7958,2.830,-0.037,0.671,-0.002,28.3,1.3,0.0,0.0,-28.3,1.3,10,0,0.820,0.290,6.53,
0.3950,0.3816,-1.3140,-0.7077,6.7958,2.691,-0.115,0.671,-0.001,26.9,4.0,0.0,0.0,-26.9,4.0,5,0,0.810,0.310,7.95,
0.4000,0.3816,-1.3140,-0.7077,6.7958,2.573,-0.182,0.671,-0.001,25.7,6.4,0.0,0.0,-25.7,6.4,1,0,0.830,0.310,8.71,
0.4050,0.3816,-1.3140,-0.7077,6.7958,2.472,-0.239,0.671,-0.000,24.7,8.4,0.0,0.0,-24.7,8.4,0,0,0.840,0.290,5.06,
0.4100,0.3816,-1.3140,-0.7077,6.7958,2.387,-0.287,0.671,-0.000,23.9,10.0,0.0,0.0,-23.9,10.0,-1,1,0.830,0.270,5.06,
0.4150,0.4343,-1.3430,-0.7077,6.7958,2.314,-0.328,0.671,-0.000,23.1,11.5,0.0,0.0,-23.1,11.5,-5,2,0.820,0.270,5.08,
0.4200,0.4343,-1.3430,-0.7077,6.7958,2.252,-0.362,0.671,-0.000,22.5,12.7,0.0,0.0,-22.5,12.7,-9,3,0.810,0.260,6.37,
0.4250,0.4343,-1.3430,-0.7077,6.7958,1.730,-0.325,0.671,-0.000,17.3,11.4,0.0,0.0,-17.3,11.4,-11,3,0.800,0.280,5.08,
0.4300,0.4343,-1.3430,-0.6855,6.7948,1.286,-0.293,0.671,-0.000,12.9,10.3,0.0,0.0,-12.9,10.3,-12,4,0.790,0.270,6.55,
0.4350,0.4343,-1.3430,-0.6855,6.7948,0.908,-0.266,0.313,-0.000,9.1,9.3,0.0,0.0,-9.1,9.3,-16,2,0.760,0.250,7.90,
0.4400,0.4343,-1.3430,-0.6855,6.7948,0.587,-0.243,0.098,-0.000,5.9,8.5,0.0,0.0,-5.9,8.5,-19,2,0.720,0.260,8.85,
0.4450,0.4343,-1.3430,-0.6855,6.7948,0.315,-0.223,-0.030,-0.000,3.1,7.8,0.0,0.0,-3.1,7.8,-21,2,0.700,0.260,5.08,
0.4500,0.4343,-1.3430,-0.6855,6.7948,0.083,-0.206,-0.108,-0.000,0.8,7.2,0.0,0.0,-0.8,7.2,-24,1,0.670,0.270,5.07,
0.4550,0.3482,-1.3322,-0.6855,6.7948,-0.114,-0.192,-0.154,-0.000,-1.1,6.7,0.0,0.0,1.1,6.7,-25,0,0.650,0.250,5.07,
0.4600,0.3482,-1.3322,-0.6855,6.7948,-0.282,-0.180,-0.182,-0.000,-2.8,6.3,0.0,0.0,2.8,6.3,-26,0,0.620,0.250,5.60,
0.4650,0.3482,-1.3322,-0.6855,6.7948,-0.626,-0.036,-0.199,-0.000,-6.3,1.2,0.0,0.0,6.3,1.2,-28,1,0.590,0.250,5.06,
0.4700,0.3482,-1.3322,-0.7048,6.8026,-0.918,0.087,-0.209,-0.000,-9.2,-3.1,0.0,0.0,9.2,-3.1,-32,0,0.570,0.260,6.98,
0.4750,0.3482,-1.3322,-0.7048,6.8026,-1.166,0.192,-0.304,0.045,-11.7,-6.7,0.0,0.0,11.7,-6.7,-31,0,0.530,0.230,7.93,
0.4800,0.3482,-1.3322,-0.7048,6.8026,-1.377,0.280,-0.362,0.072,-13.8,-9.8,0.0,0.0,13.8,-9.8,-22,0,0.510,0.260,8.60,
0.4850,0.3482,-1.3322,-0.7048,6.8026,-1.557,0.356,-0.396,0.088,-15.6,-12.5,0.0,0.0,15.6,-12.5,-19,0,0.510,0.290,5.08,
0.4900,0.3482,-1.3322,-0.7048,6.8026,-1.709,0.420,-0.417,0.097,-17.1,-14.7,0.0,0.0,17.1,-14.7,-14,-2,0.510,0.290,5.66,
0.4950,0.2242,-1.2975,-0.7048,6.8026,-1.839,0.474,-0.429,0.103,-18.4,-16.6,0.0,0.0,18.4,-16.6,-11,-1,0.500,0.300,5.07,
0.5000,0.2242,-1.2975,-0.7048,6.8026,-1.949,0.521,-0.436,0.107,-19.5,-18.2,0.0,0.0,19.5,-18.2,-5,-2,0.490,0.300,6.36,
0.5050,0.2242,-1.2975,-0.7048,6.8026,-1.925,0.459,-0.441,0.109,-19.3,-16.1,0.0,0.0,19.3,-16.1,-3,-1,0.510,0.330,5.07,
0.5100,0.2242,-1.2975,-0.7204,6.8011,-1.905,0.407,-0.444,0.110,-19.1,-14.3,0.0,0.0,19.1,-14.3,-1,-3,0.510,0.310,6.18,
0.5150,0.2242,-1.2975,-0.7204,6.8011,-1.888,0.363,-0.356,0.066,-18.9,-12.7,0.0,0.0,18.9,-12.7,0,-2,0.480,0.320,8.65,
0.5200,0.2242,-1.2975,-0.7204,6.8011,-1.873,0.325,-0.303,0.040,-18.7,-11.4,0.0,0.0,18.7,-11.4,0,0,0.470,0.340,9.94,
0.5250,0.2242,-1.2975,-0.7204,6.8011,-1.861,0.293,-0.271,0.024,-18.6,-10.3,0.0,0.0,18.6,-10.3,1,0,0.470,0.370,5.18,
0.5300,0.2242,-1.2975,-0.7204,6.8011,-1.850,0.266,-0.252,0.014,-18.5,-9.3,0.0,0.0,18.5,-9.3,0,0,0.460,0.370,5.08,
