t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.045,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,0,0,0.000,0.000,0.02,
0.0050,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.072,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,0,0,0.000,0.000,40.87,
0.0100,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.088,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,23,41,0.120,0.520,5.07,
0.0150,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.097,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,139,475,0.190,2.980,5.06,
0.0200,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.103,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,247,1164,0.160,0.100,6.04,
0.0250,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.107,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,249,1134,0.210,0.510,5.07,
0.0300,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.109,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,224,920,0.100,0.370,6.66,
0.0350,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.110,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,229,928,0.000,0.960,7.96,
0.0400,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.156,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,250,972,0.050,0.840,5.08,
0.0450,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.183,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,302,1014,0.040,0.580,8.67,
0.0500,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.199,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,296,1031,0.100,0.300,5.08,
0.0550,-0.5584,2.3972,-1.4492,6.1086,0.000,0.000,0.209,0.000,0.0,-0.0,0.0,0.0,335.0,1198.6,262,1068,0.260,0.070,5.08,
0.0600,-0.5562,2.3834,-1.4492,6.1086,0.000,0.000,0.215,0.000,0.0,-0.0,0.0,0.0,333.7,1191.7,228,1078,0.460,0.030,5.08,
0.0650,-0.5562,2.3834,-1.4492,6.1086,0.034,-0.101,0.219,0.000,0.3,2.0,0.0,0.0,333.4,1193.7,208,1084,0.690,0.120,6.12,
0.0700,-0.5562,2.3834,-1.4492,6.1086,0.062,-0.186,0.221,0.000,0.6,3.7,0.0,0.0,333.1,1195.4,219,1089,0.850,0.430,5.67,
0.0750,-0.5562,2.3834,-1.4556,6.1117,0.086,-0.259,0.132,0.045,0.9,5.2,0.0,0.0,332.8,1196.9,231,1098,0.890,0.640,5.07,
0.0800,-0.5562,2.3834,-1.4556,6.1117,0.107,-0.321,0.079,0.072,1.1,6.4,0.0,0.0,332.6,1198.1,256,1127,0.940,0.770,13.37,
0.0850,-0.5562,2.3834,-1.4556,6.1117,0.125,-0.374,0.048,0.088,1.2,7.5,0.0,0.0,332.5,1199.1,256,1127,1.090,0.770,5.07,
0.0900,-0.5562,2.3834,-1.4556,6.1117,0.139,-0.418,0.029,0.097,1.4,8.4,0.0,0.0,332.3,1200.0,257,1132,1.170,0.580,5.07,
0.0950,-0.5562,2.3834,-1.4556,6.1117,0.152,-0.456,0.017,0.103,1.5,9.1,0.0,0.0,332.2,1200.8,255,1147,1.270,0.320,5.07,
0.1000,-0.5207,2.3395,-1.4556,6.1117,0.163,-0.488,0.010,0.107,1.6,9.8,0.0,0.0,310.8,1179.5,250,1148,1.420,0.110,5.83,
0.1050,-0.5207,2.3395,-1.4556,6.1117,0.457,-0.583,0.006,0.109,4.6,11.7,0.0,0.0,307.8,1181.4,257,1152,1.490,0.100,5.08,
0.1100,-0.5207,2.3395,-1.4556,6.1117,0.708,-0.663,0.004,0.110,7.1,13.3,0.0,0.0,305.3,1183.0,258,1141,1.340,0.300,6.30,
0.1150,-0.5207,2.3395,-1.4649,6.1084,0.920,-0.732,0.002,0.111,9.2,14.6,0.0,0.0,303.2,1184.4,263,1149,1.410,0.660,7.12,
0.1200,-0.5207,2.3395,-1.4649,6.1084,1.101,-0.790,-0.178,0.066,11.0,15.8,0.0,0.0,301.4,1185.6,272,1153,1.350,0.920,5.07,
0.1250,-0.5207,2.3395,-1.4649,6.1084,1.255,-0.839,-0.286,0.040,12.6,16.8,0.0,0.0,299.9,1186.5,280,1139,1.240,1.060,8.09,
0.1300,-0.5207,2.3395,-1.4649,6.1084,1.386,-0.881,-0.350,0.024,13.9,17.6,0.0,0.0,298.6,1187.4,278,1150,1.220,1.010,5.08,
0.1350,-0.5207,2.3395,-1.4649,6.1084,1.497,-0.917,-0.389,0.014,15.0,18.3,0.0,0.0,297.4,1188.1,279,1166,1.150,0.720,5.82,
0.1400,-0.3784,2.2913,-1.4649,6.1084,1.591,-0.947,-0.413,0.009,15.9,18.9,0.0,0.0,-15.9,1164.6,282,1184,1.060,0.430,5.08,
0.1450,-0.3784,2.2913,-1.4649,6.1084,2.007,-0.939,-0.427,0.005,20.1,18.8,0.0,0.0,-20.1,1164.4,290,1158,0.970,0.330,6.32,
0.1500,-0.3784,2.2913,-1.4649,6.1084,2.361,-0.933,-0.435,0.003,23.6,18.7,0.0,0.0,-23.6,1164.3,226,1139,0.300,0.500,5.27,
0.1550,-0.3784,2.2913,-1.4649,6.1084,2.661,-0.927,-0.440,0.002,26.6,18.5,0.0,0.0,-26.6,1164.2,122,1151,0.370,0.730,5.07,
0.1600,-0.3784,2.2913,-1.4649,6.1084,2.917,-0.922,-0.085,0.001,29.2,18.4,0.0,0.0,-29.2,1164.1,73,1186,0.560,0.860,8.94,
0.1650,-0.3784,2.2913,-1.4649,6.1084,3.134,-0.918,0.128,0.001,31.3,18.4,0.0,0.0,-31.3,1164.0,114,1155,0.320,1.000,9.60,
0.1700,-0.3784,2.2913,-1.4649,6.1084,3.318,-0.915,0.256,0.000,33.2,18.3,0.0,0.0,-33.2,1163.9,114,1147,0.160,1.050,5.06,
0.1750,-0.3784,2.2913,-1.4649,6.1084,3.475,-0.912,0.333,0.000,34.8,18.2,0.0,0.0,-34.8,1163.9,103,1168,0.110,0.690,5.02,
0.1800,-0.1513,2.2423,-1.4649,6.1084,3.609,-0.909,0.379,0.000,36.1,18.2,0.0,0.0,-36.1,1139.3,91,1192,0.060,0.260,5.07,
0.1850,-0.1513,2.2423,-1.4649,6.1084,3.722,-0.907,0.406,0.000,37.2,18.1,0.0,0.0,-37.2,1139.3,68,1183,0.070,0.050,5.89,
0.1900,-0.1513,2.2423,-1.4649,6.1084,3.718,-0.939,0.423,0.000,37.2,18.8,0.0,0.0,-37.2,1139.9,52,1153,0.080,0.040,5.08,
0.1950,-0.1513,2.2423,-1.4429,6.1056,3.714,-0.966,0.433,0.000,37.1,19.3,0.0,0.0,-37.1,1140.5,26,1127,0.090,0.490,10.70,
0.2000,-0.1513,2.2423,-1.4429,6.1056,3.711,-0.989,0.394,0.000,37.1,19.8,0.0,0.0,-37.1,1140.9,19,1154,0.090,0.700,5.07,
0.2050,-0.1513,2.2423,-1.4429,6.1056,3.708,-1.009,0.371,0.000,37.1,20.2,0.0,0.0,-37.1,1141.3,11,1156,0.090,0.760,7.28,
0.2100,-0.1513,2.2423,-1.4429,6.1056,3.706,-1.025,0.357,0.000,37.1,20.5,0.0,0.0,-37.1,1141.6,7,1150,0.080,0.790,5.06,
0.2150,-0.1513,2.2423,-1.4429,6.1056,3.704,-1.039,0.348,0.000,37.0,20.8,0.0,0.0,-37.0,1141.9,2,1135,0.090,0.630,5.07,
