t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,0.6305,-0.0880,0.0002,8.1307,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-63.0,0.0,0,0,0.000,0.000,0.02,
0.0050,0.6620,-0.0924,0.0002,8.1307,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-66.2,0.0,0,0,0.000,0.000,40.33,
0.0100,0.6879,-0.0700,0.0002,8.1307,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.8,0.0,2,0,0.090,0.290,5.07,
0.0150,0.6892,-0.0689,0.0002,8.1307,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-44,0,0.030,0.370,7.67,
0.0200,0.6893,-0.0689,-0.2348,8.5310,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-40,0,0.060,0.380,8.10,
0.0250,0.6893,-0.0689,-0.2348,8.5310,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-26,0,0.020,0.370,7.91,
0.0300,0.6893,-0.0689,-0.2348,8.5310,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-28,0,0.050,0.340,5.07,
0.0350,0.6893,-0.0689,-0.2348,8.5310,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-31,0,0.060,0.360,5.06,
0.0400,0.6893,-0.0689,-0.2348,8.5310,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-31,0,0.090,0.350,9.00,
0.0450,0.6893,-0.0689,-0.2348,8.5310,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-30,0,0.130,0.370,5.29,
0.0500,0.6893,-0.0689,-0.2348,8.5310,0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-30,0,0.150,0.350,5.32,
0.0550,0.6893,-0.0689,-0.2348,8.5310,0.002,-0.002,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-31,0,0.170,0.380,5.06,
0.0600,0.6893,-0.0689,-0.2348,8.5310,0.004,-0.004,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-33,0,0.180,0.360,7.02,
0.0650,0.6893,-0.0689,-0.2348,8.5310,0.007,-0.007,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-34,0,0.210,0.340,8.77,
0.0700,0.6893,-0.0689,-0.2348,8.5310,0.009,-0.009,0.000,0.000,-0.0,-0.0,0.0,0.0,-68.9,0.0,-34,0,0.230,0.360,5.07,
0.0750,0.6893,-0.0689,-0.2348,8.5310,0.011,-0.011,-0.034,-0.034,-0.0,-0.0,0.0,0.0,-68.9,0.0,-34,0,0.250,0.350,5.07,
0.0800,0.6893,-0.0689,-0.2348,8.5310,0.013,-0.013,-0.057,-0.057,-0.0,-0.0,0.0,0.0,-68.9,0.0,-35,0,0.280,0.350,9.09,
0.0850,0.6834,-0.0762,-0.2348,8.5310,0.015,-0.015,-0.074,-0.074,-0.0,-0.0,0.0,0.0,-68.3,0.0,-36,0,0.300,0.350,5.07,
0.0900,0.6831,-0.0766,-0.2348,8.5310,0.017,-0.017,-0.085,-0.085,-0.0,-0.0,0.0,0.0,-68.3,0.0,-38,0,0.320,0.340,6.30,
0.0950,0.6831,-0.0766,-0.2408,8.5342,0.019,-0.021,-0.093,-0.093,-0.0,-0.0,0.0,0.0,-68.3,0.0,-39,0,0.330,0.360,5.07,
0.1000,0.6830,-0.0766,-0.2408,8.5342,0.020,-0.025,-0.099,-0.099,-0.0,-0.0,0.0,0.0,-68.3,0.0,-45,0,0.360,0.340,10.82,
0.1050,0.6830,-0.0766,-0.2408,8.5342,0.022,-0.029,-0.103,-0.103,-0.0,-0.0,0.0,0.0,-68.3,0.0,-48,0,0.370,0.370,5.07,
0.1100,0.6830,-0.0766,-0.2408,8.5342,0.024,-0.033,-0.105,-0.105,-0.0,-0.0,0.0,0.0,-68.3,0.0,-52,0,0.380,0.340,5.07,
0.1150,0.6830,-0.0766,-0.2408,8.5342,0.026,-0.037,-0.040,-0.040,-0.0,-0.0,0.0,0.0,-68.3,0.0,-57,0,0.380,0.360,5.07,
0.1200,0.6830,-0.0766,-0.2408,8.5342,0.028,-0.040,0.005,0.005,-0.0,-0.0,0.0,0.0,-68.3,0.0,-68,0,0.380,0.360,7.68,
0.1250,0.6830,-0.0766,-0.2408,8.5342,0.029,-0.044,0.037,0.037,-0.0,-0.0,0.0,0.0,-68.3,0.0,-75,0,0.380,0.350,5.07,
0.1300,0.6830,-0.0766,-0.2408,8.5342,0.031,-0.036,0.060,0.060,-0.0,-0.0,0.0,0.0,-68.3,0.0,-85,0,0.370,0.340,7.98,
0.1350,0.6830,-0.0766,-0.2408,8.5342,0.033,-0.029,0.075,0.075,-0.0,-0.0,0.0,0.0,-68.3,0.0,-87,0,0.370,0.360,5.19,
0.1400,0.6830,-0.0766,-0.2408,8.5342,0.034,-0.022,0.086,0.086,-0.0,-0.0,0.0,0.0,-68.3,0.0,-84,0,0.380,0.330,8.33,
0.1450,0.6830,-0.0766,-0.2408,8.5342,0.036,-0.015,0.094,0.094,-0.0,-0.0,0.0,0.0,-68.3,0.0,-79,0,0.430,0.380,5.09,
0.1500,0.6830,-0.0766,-0.2408,8.5342,0.037,-0.008,0.099,0.099,-0.0,-0.0,0.0,0.0,-68.3,0.0,-70,0,0.450,0.350,5.07,
0.1550,0.6830,-0.0766,-0.2408,8.5342,0.039,-0.001,0.070,0.070,-0.0,-0.0,0.0,0.0,-68.3,0.0,-62,0,0.480,0.350,5.07,
0.1600,0.6830,-0.0766,-0.2408,8.5342,0.040,0.006,0.049,0.049,-0.0,-0.0,0.0,0.0,-68.3,0.0,-54,0,0.530,0.370,7.34,
0.1650,0.6824,-0.0699,-0.2408,8.5342,0.042,0.013,0.034,0.034,-0.0,-0.0,0.0,0.0,-68.2,0.0,-52,0,0.570,0.350,5.07,
0.1700,0.6823,-0.0696,-0.2408,8.5342,0.043,0.019,0.024,0.024,-0.0,-0.0,0.0,0.0,-68.2,0.0,-49,0,0.600,0.360,6.55,
0.1750,0.6823,-0.0696,-0.2408,8.5342,0.047,0.016,0.017,0.017,-0.0,-0.0,0.0,0.0,-68.2,0.0,-47,0,0.620,0.370,5.07,
0.1800,0.6823,-0.0696,-0.2408,8.5342,0.050,0.014,0.012,0.012,-0.0,-0.0,0.0,0.0,-68.2,0.0,-47,0,0.640,0.350,11.33,
0.1850,0.6823,-0.0696,-0.2408,8.5342,0.054,0.011,0.008,0.008,-0.0,-0.0,0.0,0.0,-68.2,0.0,-49,0,0.640,0.340,5.07,
0.1900,0.6823,-0.0696,-0.2408,8.5342,0.057,0.009,0.006,0.006,-0.0,-0.0,0.0,0.0,-68.2,0.0,-52,0,0.680,0.360,5.07,
0.1950,0.6823,-0.0696,-0.2408,8.5342,0.060,0.007,0.105,0.038,-0.0,-0.0,0.0,0.0,-68.2,0.0,-54,0,0.670,0.360,5.07,
0.2000,0.6823,-0.0696,-0.2408,8.5342,0.064,0.004,0.174,0.060,-0.0,-0.0,0.0,0.0,-68.2,0.0,-57,0,0.670,0.340,7.24,
0.2050,0.6764,-0.0769,-0.2408,8.5342,0.067,0.002,0.223,0.075,-0.0,-0.0,0.0,0.0,-67.6,0.0,-58,0,0.710,0.360,5.07,
