t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.0000,-0.0570,0.5601,0.0006,8.1279,-0.017,0.000,0.000,0.000,-0.2,-0.0,0.0,0.0,0.2,0.0,0,0,0.000,0.000,0.03,
0.0050,-0.0741,0.7282,0.0006,8.1279,-0.031,0.000,0.000,0.000,-0.3,-0.0,0.0,0.0,0.3,0.0,0,0,0.000,0.000,39.49,
0.0100,-0.0842,0.7781,0.0006,8.1279,-0.043,0.000,0.000,0.000,-0.4,-0.0,0.0,0.0,0.4,0.0,-2,1,0.300,0.100,5.07,
0.0150,-0.0872,0.7930,0.0006,8.1279,-0.020,0.000,0.000,0.000,-0.2,-0.0,0.0,0.0,0.2,0.0,1,1,0.320,0.290,8.05,
0.0200,-0.0881,0.7975,-0.7059,9.2945,-0.000,0.000,0.000,0.000,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0.410,0.310,6.20,
0.0250,-0.0884,0.7989,-0.7059,9.2945,0.017,0.000,0.000,0.000,0.2,-0.0,0.0,0.0,-0.2,0.0,0,0,0.310,0.290,7.10,
0.0300,-0.0884,0.7993,-0.7059,9.2945,0.031,0.000,0.000,0.000,0.3,-0.0,0.0,0.0,-0.3,0.0,0,0,0.380,0.300,5.07,
0.0350,-0.0885,0.7994,-0.7059,9.2945,0.043,0.000,0.000,0.000,0.4,-0.0,0.0,0.0,-0.4,0.0,0,0,0.420,0.300,5.07,
0.0400,-0.0885,0.7994,-0.7059,9.2945,0.053,0.000,0.000,0.000,0.5,-0.0,0.0,0.0,-0.5,0.0,0,0,0.410,0.300,7.27,
0.0450,-0.0885,0.7994,-0.7059,9.2945,0.062,0.000,0.000,0.000,0.6,-0.0,0.0,0.0,-0.6,0.0,0,0,0.420,0.320,5.06,
0.0500,-0.0885,0.7994,-0.7059,9.2945,0.070,0.000,0.000,0.000,0.7,-0.0,0.0,0.0,-0.7,0.0,0,0,0.410,0.310,5.06,
