t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,roll_rate_dps,pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,dt_ms
0.280,0.3376,2.4,0.1289,-1.6,-0.6910,6.9225,1,0,0.00,0.00,0.060,0.270,0.00,0.00,0.0,0.0,-2.4,-1.6,20.07
0.300,0.3376,2.4,0.1289,-1.6,-0.6910,6.9225,0,0,0.00,0.00,0.070,0.270,0.00,0.00,0.0,0.0,-2.4,-1.6,20.07
0.320,0.3376,2.4,0.1289,-1.6,-0.6910,6.9225,1,0,0.00,0.00,0.070,0.270,0.00,0.00,0.0,0.0,-2.4,-1.6,20.08
0.340,0.3376,2.2,0.1289,-2.1,-0.6895,6.9156,0,0,0.00,0.00,0.070,0.250,0.00,0.00,0.0,0.0,-2.2,-2.1,20.07
0.360,0.3376,2.2,0.1289,-2.1,-0.6895,6.9156,0,0,0.00,0.00,0.070,0.260,0.00,0.00,0.0,0.0,-2.2,-2.1,20.08
0.380,0.3376,2.1,0.1289,-2.1,-0.6895,6.9156,0,0,0.00,0.00,0.080,0.260,0.00,0.00,0.0,0.0,-2.1,-2.1,20.07
0.400,0.3376,2.1,0.1289,-2.1,-0.6895,6.9156,0,0,0.00,0.00,0.080,0.250,0.00,0.00,0.0,0.0,-2.1,-2.1,20.07
0.420,0.3376,2.1,0.1289,-2.1,-0.6895,6.9156,0,0,0.00,0.00,0.090,0.240,0.00,0.00,0.0,0.0,-2.1,-2.1,20.09
0.440,0.3445,2.1,0.1296,-2.0,-0.6895,6.9156,0,0,0.00,0.00,0.090,0.240,0.00,0.00,0.0,0.0,-2.1,-2.0,20.08
0.460,0.3445,2.1,0.1296,-2.0,-0.6895,6.9156,0,0,0.00,0.00,0.090,0.240,0.00,0.00,0.0,0.0,-2.1,-2.0,20.08
0.480,0.3445,2.1,0.1296,-2.0,-0.6895,6.9156,0,0,0.00,0.00,0.100,0.240,0.00,0.00,0.0,0.0,-2.1,-2.0,20.07
0.500,0.3445,1.9,0.1296,-2.5,-0.6880,6.9088,1,0,0.00,0.00,0.100,0.230,0.00,0.00,0.0,0.0,-1.9,-2.5,20.08
0.520,0.3445,1.8,0.1296,-2.5,-0.6880,6.9088,0,0,0.00,0.00,0.100,0.230,0.00,0.00,0.0,0.0,-1.8,-2.5,20.09
0.540,0.3445,1.8,0.1296,-2.5,-0.6880,6.9088,0,0,0.00,0.00,0.100,0.240,0.00,0.00,0.0,0.0,-1.8,-2.5,20.08
0.560,0.3445,1.8,0.1296,-2.5,-0.6880,6.9088,0,-1,0.00,0.00,0.100,0.230,0.00,0.00,0.0,0.0,-1.8,-2.5,20.07
0.580,0.3445,1.8,0.1296,-2.5,-0.6880,6.9088,0,0,0.00,0.00,0.110,0.230,0.00,0.00,0.0,0.0,-1.8,-2.5,20.07
0.600,0.3445,1.8,0.1296,-2.5,-0.6880,6.9088,0,0,0.00,0.00,0.110,0.230,0.00,0.00,0.0,0.0,-1.8,-2.5,20.08
0.620,0.3515,1.8,0.1304,-2.5,-0.6880,6.9088,1,0,0.00,0.00,0.110,0.210,0.00,0.00,0.0,0.0,-1.8,-2.5,20.09
0.640,0.3515,1.8,0.1304,-2.4,-0.6880,6.9088,0,0,0.00,0.00,0.120,0.220,0.00,0.00,0.0,0.0,-1.8,-2.4,20.08
0.660,0.3515,1.8,0.1304,-2.4,-0.6880,6.9088,0,0,0.00,0.00,0.110,0.200,0.00,0.00,0.0,0.0,-1.8,-2.4,20.07
0.680,0.3515,1.8,0.1304,-2.4,-0.6880,6.9088,0,0,0.00,0.00,0.110,0.210,0.00,0.00,0.0,0.0,-1.8,-2.4,20.08
0.700,0.3515,1.5,0.1304,-2.9,-0.6864,6.9019,0,0,0.00,0.00,0.120,0.220,0.00,0.00,0.0,0.0,-1.5,-2.9,20.08
0.720,0.3437,1.5,0.1366,-2.9,-0.6864,6.9019,0,0,0.00,0.00,0.120,0.190,0.00,0.00,0.0,0.0,-1.5,-2.9,20.08
0.740,0.3437,1.5,0.1366,-2.9,-0.6864,6.9019,0,0,0.00,0.00,0.120,0.200,0.00,0.00,0.0,0.0,-1.5,-2.9,20.08
0.760,0.3437,1.5,0.1366,-2.9,-0.6864,6.9019,0,0,0.00,0.00,0.130,0.200,0.00,0.00,0.0,0.0,-1.5,-2.9,20.08
0.780,0.3437,1.5,0.1366,-2.9,-0.6864,6.9019,0,0,0.00,0.00,0.130,0.190,0.00,0.00,0.0,0.0,-1.5,-2.9,20.09
0.800,0.3437,1.5,0.1366,-2.8,-0.6864,6.9019,0,0,0.00,0.00,0.130,0.190,0.00,0.00,0.0,0.0,-1.5,-2.8,20.08
0.820,0.3437,1.5,0.1366,-2.8,-0.6864,6.9019,0,0,0.00,0.00,0.130,0.190,0.00,0.00,0.0,0.0,-1.5,-2.8,20.09
0.840,0.3437,0.5,0.1366,-2.7,-0.6796,6.9034,0,0,0.00,0.00,0.130,0.180,0.00,0.00,0.0,0.0,-0.5,-2.7,20.07
0.860,0.3437,0.5,0.1366,-2.7,-0.6796,6.9034,0,0,0.00,0.00,0.130,0.180,0.00,0.00,0.0,0.0,-0.5,-2.7,20.09
0.880,0.3445,0.5,0.1296,-2.7,-0.6796,6.9034,0,-1,0.00,0.00,0.130,0.190,0.00,0.00,0.0,0.0,-0.5,-2.7,20.08
0.900,0.3445,0.5,0.1296,-2.7,-0.6796,6.9034,0,0,0.00,0.00,0.130,0.180,0.00,0.00,0.0,0.0,-0.5,-2.7,20.08
0.920,0.3445,0.4,0.1296,-2.6,-0.6796,6.9034,0,-1,0.00,0.00,0.120,0.190,0.00,0.00,0.0,0.0,-0.4,-2.6,20.07
0.940,0.3445,0.2,0.1296,-3.1,-0.6780,6.8965,0,0,0.00,0.00,0.120,0.180,0.00,0.00,0.0,0.0,-0.2,-3.1,20.08
0.960,0.3445,0.2,0.1296,-3.1,-0.6780,6.8965,0,-1,0.00,0.00,0.120,0.180,0.00,0.00,0.0,0.0,-0.2,-3.1,20.07
0.980,0.3445,0.2,0.1296,-3.1,-0.6780,6.8965,0,-1,0.00,0.00,0.130,0.170,0.00,0.00,0.0,0.0,-0.2,-3.1,20.09
1.000,0.3445,0.2,0.1296,-3.1,-0.6780,6.8965,0,0,0.00,0.00,0.130,0.170,0.00,0.00,0.0,0.0,-0.2,-3.1,20.07
1.020,0.3445,0.2,0.1296,-3.1,-0.6780,6.8965,0,0,0.00,0.00,0.130,0.170,0.00,0.00,0.0,0.0,-0.2,-3.1,20.08
1.040,0.3445,0.2,0.1296,-3.1,-0.6780,6.8965,0,0,0.00,0.00,0.130,0.170,0.00,0.00,0.0,0.0,-0.2,-3.1,20.07
1.060,0.3445,0.2,0.1296,-3.1,-0.6780,6.8965,0,0,0.00,0.00,0.130,0.160,0.00,0.00,0.0,0.0,-0.2,-3.1,20.08
1.080,0.3445,0.2,0.1296,-3.0,-0.6780,6.8965,0,0,0.00,0.00,0.130,0.130,0.00,0.00,0.0,0.0,-0.2,-3.0,20.08
1.100,0.3445,0.2,0.1296,-3.0,-0.6780,6.8965,0,-1,0.00,0.00,0.120,0.070,0.00,0.00,0.0,0.0,-0.2,-3.0,20.08
1.120,0.3445,0.2,0.1296,-3.0,-0.6780,6.8965,0,-1,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,-0.2,-3.0,20.07
1.140,0.3445,0.2,0.1296,-3.0,-0.6780,6.8965,0,0,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,-0.2,-3.0,20.07
1.160,0.3445,0.2,0.1296,-3.0,-0.6780,6.8965,0,-2,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,-0.2,-3.0,20.07
1.180,0.3453,0.2,0.1227,-3.0,-0.6780,6.8965,0,0,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,-0.2,-3.0,20.09
1.200,0.3453,-0.0,0.1227,-3.5,-0.6765,6.8897,0,-1,0.00,0.00,0.130,0.150,0.00,0.00,0.0,0.0,0.0,-3.5,20.08
1.220,0.3453,-0.0,0.1227,-3.4,-0.6765,6.8897,0,0,0.00,0.00,0.130,0.150,0.00,0.00,0.0,0.0,0.0,-3.4,20.08
1.240,0.3453,0.2,0.1227,-2.9,-0.6780,6.8965,0,-1,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,-0.2,-2.9,20.07
1.260,0.3453,0.2,0.1227,-2.9,-0.6780,6.8965,0,-1,0.00,0.00,0.130,0.150,0.00,0.00,0.0,0.0,-0.2,-2.9,20.08
1.280,0.3453,0.2,0.1227,-2.9,-0.6780,6.8965,0,-1,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,-0.2,-2.9,20.07
1.300,0.3453,-0.8,0.1227,-2.8,-0.6712,6.8981,0,0,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,0.8,-2.8,20.08
1.320,0.3453,-0.8,0.1227,-2.7,-0.6712,6.8981,0,-1,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,0.8,-2.7,20.08
1.340,0.3453,-0.8,0.1227,-2.7,-0.6712,6.8981,0,0,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,0.8,-2.7,20.07
1.360,0.3453,-0.8,0.1227,-2.7,-0.6712,6.8981,0,-1,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,0.8,-2.7,20.08
1.380,0.3515,-0.8,0.1304,-2.7,-0.6712,6.8981,0,0,0.00,0.00,0.120,0.140,0.00,0.00,0.0,0.0,0.8,-2.7,20.08
1.400,0.3515,-0.8,0.1304,-2.7,-0.6712,6.8981,0,0,0.00,0.00,0.120,0.140,0.00,0.00,0.0,0.0,0.8,-2.7,20.07
1.420,0.3515,-0.8,0.1304,-2.7,-0.6712,6.8981,0,0,0.00,0.00,0.120,0.130,0.00,0.00,0.0,0.0,0.8,-2.7,20.08
1.440,0.3515,-0.8,0.1304,-2.7,-0.6712,6.8981,0,0,0.00,0.00,0.120,0.130,0.00,0.00,0.0,0.0,0.8,-2.7,20.08
1.460,0.3515,-0.8,0.1304,-2.6,-0.6712,6.8981,0,0,0.00,0.00,0.130,0.140,0.00,0.00,0.0,0.0,0.8,-2.6,20.07
1.480,0.3515,-0.8,0.1304,-2.6,-0.6712,6.8981,0,-1,0.00,0.00,0.130,0.140,0.00,0.00,0.0,0.0,0.8,-2.6,20.08
1.500,0.3515,-0.8,0.1304,-2.6,-0.6712,6.8981,0,-1,0.00,0.00,0.130,0.130,0.00,0.00,0.0,0.0,0.8,-2.6,20.08
1.520,0.3515,-0.8,0.1304,-2.6,-0.6712,6.8981,0,-1,0.00,0.00,0.130,0.140,0.00,0.00,0.0,0.0,0.8,-2.6,20.08
1.540,0.3515,-0.8,0.1304,-2.6,-0.6712,6.8981,0,-1,0.00,0.00,0.120,0.140,0.00,0.00,0.0,0.0,0.8,-2.6,20.08
1.560,0.3515,-0.8,0.1304,-2.6,-0.6712,6.8981,0,-1,0.00,0.00,0.130,0.140,0.00,0.00,0.0,0.0,0.8,-2.6,20.08
1.580,0.3515,-0.8,0.1304,-2.6,-0.6712,6.8981,0,-2,0.00,0.00,0.130,0.150,0.00,0.00,0.0,0.0,0.8,-2.6,20.08
1.600,0.3515,-1.8,0.1304,-2.4,-0.6643,6.8996,0,0,0.00,0.00,0.130,0.140,0.00,0.00,0.0,0.0,1.8,-2.4,20.08
1.620,0.3515,-1.8,0.1304,-2.4,-0.6643,6.8996,0,0,0.00,0.00,0.130,0.150,0.00,0.00,0.0,0.0,1.8,-2.4,20.07
1.640,0.3515,-1.8,0.1304,-2.4,-0.6643,6.8996,0,-1,0.00,0.00,0.130,0.140,0.00,0.00,0.0,0.0,1.8,-2.4,20.08
1.660,0.3515,-1.8,0.1304,-2.4,-0.6643,6.8996,0,-1,0.00,0.00,0.130,0.140,0.00,0.00,0.0,0.0,1.8,-2.4,20.07
1.680,0.3584,-1.8,0.1312,-2.4,-0.6643,6.8996,0,-1,0.00,0.00,0.130,0.140,0.00,0.00,0.0,0.0,1.8,-2.4,20.07
1.700,0.3584,-1.7,0.1312,-2.4,-0.6643,6.8996,0,-2,0.00,0.00,0.120,0.140,0.00,0.00,0.0,0.0,1.7,-2.4,20.08
1.720,0.3592,-1.7,0.1242,-2.4,-0.6643,6.8996,0,0,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,1.7,-2.4,20.08
1.740,0.3592,-0.7,0.1242,-2.5,-0.6712,6.8981,0,-1,0.00,0.00,0.120,0.140,0.00,0.00,0.0,0.0,0.7,-2.5,20.07
1.760,0.3592,-0.7,0.1242,-2.5,-0.6712,6.8981,0,-1,0.00,0.00,0.120,0.140,0.00,0.00,0.0,0.0,0.7,-2.5,20.08
1.780,0.3592,-0.7,0.1242,-2.4,-0.6712,6.8981,0,-1,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,0.7,-2.4,20.09
1.800,0.3592,-0.9,0.1242,-2.9,-0.6696,6.8912,0,-1,0.00,0.00,0.110,0.140,0.00,0.00,0.0,0.0,0.9,-2.9,20.08
1.820,0.3592,-0.9,0.1242,-2.9,-0.6696,6.8912,0,-1,0.00,0.00,0.110,0.140,0.00,0.00,0.0,0.0,0.9,-2.9,20.08
1.840,0.3592,-0.9,0.1242,-2.9,-0.6696,6.8912,0,-1,0.00,0.00,0.110,0.150,0.00,0.00,0.0,0.0,0.9,-2.9,20.08
1.860,0.3592,-0.9,0.1242,-2.9,-0.6696,6.8912,0,-1,0.00,0.00,0.110,0.130,0.00,0.00,0.0,0.0,0.9,-2.9,20.08
1.880,0.3592,-0.9,0.1242,-2.9,-0.6696,6.8912,0,-1,0.00,0.00,0.120,0.140,0.00,0.00,0.0,0.0,0.9,-2.9,20.07
1.900,0.3592,0.1,0.1242,-3.0,-0.6765,6.8897,0,-1,0.00,0.00,0.120,0.140,0.00,0.00,0.0,0.0,-0.1,-3.0,20.07
1.920,0.3592,0.1,0.1242,-3.0,-0.6765,6.8897,0,-1,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,-0.1,-3.0,20.08
1.940,0.3592,0.1,0.1242,-3.0,-0.6765,6.8897,0,-1,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,-0.1,-3.0,20.08
1.960,0.3592,0.1,0.1242,-2.9,-0.6765,6.8897,0,-1,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,-0.1,-2.9,20.07
1.980,0.3592,0.1,0.1242,-2.9,-0.6765,6.8897,0,-2,0.00,0.00,0.110,0.150,0.00,0.00,0.0,0.0,-0.1,-2.9,20.07
2.000,0.3592,0.1,0.1242,-2.9,-0.6765,6.8897,0,-2,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,-0.1,-2.9,20.08
2.020,0.3592,0.1,0.1242,-2.9,-0.6765,6.8897,0,-2,0.00,0.00,0.120,0.170,0.00,0.00,0.0,0.0,-0.1,-2.9,20.07
2.040,0.3592,0.1,0.1242,-2.9,-0.6765,6.8897,0,-2,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,-0.1,-2.9,20.08
2.060,0.3592,0.1,0.1242,-2.9,-0.6765,6.8897,0,-2,0.00,0.00,0.110,0.160,0.00,0.00,0.0,0.0,-0.1,-2.9,20.08
2.080,0.3592,0.1,0.1242,-2.9,-0.6765,6.8897,0,-1,0.00,0.00,0.110,0.170,0.00,0.00,0.0,0.0,-0.1,-2.9,20.07
2.100,0.3592,0.1,0.1242,-2.8,-0.6765,6.8897,0,-1,0.00,0.00,0.110,0.150,0.00,0.00,0.0,0.0,-0.1,-2.8,20.07
2.120,0.3654,0.1,0.1320,-2.8,-0.6765,6.8897,0,-2,0.00,0.00,0.120,0.150,0.00,0.00,0.0,0.0,-0.1,-2.8,20.07
2.140,0.3654,1.1,0.1320,-2.9,-0.6834,6.8882,0,-1,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,-1.1,-2.9,20.07
2.160,0.3654,1.1,0.1320,-2.9,-0.6834,6.8882,0,-2,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,-1.1,-2.9,20.07
2.180,0.3654,1.1,0.1320,-2.9,-0.6834,6.8882,0,-2,0.00,0.00,0.120,0.170,0.00,0.00,0.0,0.0,-1.1,-2.9,20.09
2.200,0.3654,1.4,0.1320,-2.4,-0.6849,6.8950,0,-2,0.00,0.00,0.120,0.170,0.00,0.00,0.0,0.0,-1.4,-2.4,20.08
2.220,0.3654,1.3,0.1320,-2.4,-0.6849,6.8950,0,-2,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,-1.3,-2.4,20.08
2.240,0.3654,1.3,0.1320,-2.3,-0.6849,6.8950,0,-2,0.00,0.00,0.130,0.170,0.00,0.00,0.0,0.0,-1.3,-2.3,20.07
2.260,0.3654,1.3,0.1320,-2.3,-0.6849,6.8950,0,-2,0.00,0.00,0.120,0.160,0.00,0.00,0.0,0.0,-1.3,-2.3,20.07
2.280,0.3654,1.3,0.1320,-2.3,-0.6849,6.8950,0,-2,0.00,0.00,0.120,0.170,0.00,0.00,0.0,0.0,-1.3,-2.3,20.08
2.300,0.3654,1.3,0.1320,-2.3,-0.6849,6.8950,0,-3,0.00,-2.86,0.130,0.170,0.00,0.00,0.0,0.0,-1.3,-2.3,20.07
2.320,0.3654,1.3,0.1320,-2.3,-0.6849,6.8950,0,-3,0.00,-2.86,0.130,0.170,0.00,0.00,0.0,0.0,-1.3,-2.3,20.08
2.340,0.3654,1.5,0.1320,-1.8,-0.6864,6.9019,0,-2,0.00,-2.86,0.140,0.180,0.00,0.00,0.0,0.0,-1.5,-1.8,20.08
2.360,0.3654,1.5,0.1320,-1.8,-0.6864,6.9019,0,-3,0.00,-2.86,0.130,0.170,0.00,0.00,0.0,0.0,-1.5,-1.8,20.08
2.380,0.3654,1.5,0.1320,-1.8,-0.6864,6.9019,1,-2,0.00,-2.86,0.130,0.180,0.00,0.00,0.0,0.0,-1.5,-1.8,20.08
2.400,0.3654,1.7,0.1320,-1.2,-0.6880,6.9088,0,-2,0.00,-2.86,0.130,0.170,0.00,0.00,0.0,0.0,-1.7,-1.2,20.08
2.420,0.3654,1.7,0.1320,-1.2,-0.6880,6.9088,0,-2,0.00,-2.86,0.130,0.180,0.00,0.00,0.0,0.0,-1.7,-1.2,20.08
2.440,0.3654,1.7,0.1320,-1.2,-0.6880,6.9088,0,-1,0.00,-2.86,0.140,0.170,0.00,0.00,0.0,0.0,-1.7,-1.2,20.08
2.460,0.3654,1.7,0.1320,-1.2,-0.6880,6.9088,1,-1,0.00,-2.86,0.130,0.190,0.00,0.00,0.0,0.0,-1.7,-1.2,20.07
2.480,0.3654,1.7,0.1320,-1.2,-0.6880,6.9088,0,-2,0.00,-2.86,0.140,0.180,0.00,0.00,0.0,0.0,-1.7,-1.2,20.08
2.500,0.3654,1.9,0.1320,-0.7,-0.6895,6.9156,0,-1,0.00,-2.86,0.140,0.180,0.00,0.00,0.0,0.0,-1.9,-0.7,20.07
2.520,0.3654,1.9,0.1320,-0.7,-0.6895,6.9156,0,-1,0.00,-2.86,0.140,0.190,0.00,0.00,0.0,0.0,-1.9,-0.7,20.07
2.540,0.3654,1.9,0.1320,-0.7,-0.6895,6.9156,0,0,0.00,-2.86,0.140,0.180,0.00,0.00,0.0,0.0,-1.9,-0.7,20.08
2.560,0.3654,1.9,0.1320,-0.7,-0.6895,6.9156,0,0,0.00,-2.86,0.140,0.180,0.00,0.00,0.0,0.0,-1.9,-0.7,20.08
2.580,0.3646,1.9,0.1389,-0.7,-0.6895,6.9156,0,0,0.00,-2.86,0.150,0.200,0.00,0.00,0.0,0.0,-1.9,-0.7,20.07
2.600,0.3646,2.1,0.1389,-0.2,-0.6910,6.9225,0,-1,0.00,-2.86,0.150,0.200,0.00,0.00,0.0,0.0,-2.1,-0.2,20.08
2.620,0.3646,2.1,0.1389,-0.2,-0.6910,6.9225,0,0,0.00,-2.86,0.150,0.190,0.00,0.00,0.0,0.0,-2.1,-0.2,20.08
2.640,0.3646,2.3,0.1389,0.3,-0.6921,6.9293,0,0,0.00,-2.86,0.160,0.190,0.00,0.00,0.0,0.0,-2.3,0.3,20.08
2.660,0.3646,2.2,0.1389,0.3,-0.6921,6.9293,0,0,0.00,-2.86,0.160,0.190,0.00,0.00,0.0,0.0,-2.2,0.3,20.07
2.680,0.3646,3.3,0.1389,0.2,-0.6994,6.9278,0,0,0.00,-2.86,0.160,0.210,0.00,0.00,0.0,0.0,-3.3,0.2,20.07
2.700,0.3646,3.3,0.1389,0.2,-0.6994,6.9278,0,0,0.00,-2.86,0.130,0.190,0.00,0.00,0.0,0.0,-3.3,0.2,20.08
2.720,0.3646,3.3,0.1389,0.2,-0.6994,6.9278,2,-1,0.00,-2.86,0.160,0.200,0.00,0.00,0.0,0.0,-3.3,0.2,20.07
2.740,0.3646,3.3,0.1389,0.2,-0.6994,6.9278,1,0,0.00,-2.86,0.170,0.200,0.00,0.00,0.0,0.0,-3.3,0.2,20.07
2.760,0.3646,3.3,0.1389,0.2,-0.6994,6.9278,0,0,0.00,-2.86,0.180,0.200,0.00,0.00,0.0,0.0,-3.3,0.2,20.08
2.780,0.3569,3.0,0.1451,-0.3,-0.6979,6.9210,1,0,0.00,-2.86,0.180,0.190,0.00,0.00,0.0,0.0,-3.0,-0.3,20.09
2.800,0.3569,3.0,0.1451,-0.3,-0.6979,6.9210,2,0,0.00,-2.86,0.180,0.190,0.00,0.00,0.0,0.0,-3.0,-0.3,20.07
2.820,0.3569,3.0,0.1451,-0.3,-0.6979,6.9210,1,0,0.00,-2.86,0.190,0.190,0.00,0.00,0.0,0.0,-3.0,-0.3,20.08
2.840,0.3569,3.2,0.1451,0.2,-0.6994,6.9278,0,0,0.00,-2.86,0.190,0.200,0.00,0.00,0.0,0.0,-3.2,0.2,20.08
2.860,0.3569,3.2,0.1451,0.2,-0.6994,6.9278,1,0,0.00,-2.86,0.190,0.180,0.00,0.00,0.0,0.0,-3.2,0.2,20.08
2.880,0.3569,2.1,0.1451,0.3,-0.6926,6.9294,0,0,0.00,-2.86,0.200,0.200,0.00,0.00,0.0,0.0,-2.1,0.3,20.07
2.900,0.3569,2.1,0.1451,0.3,-0.6926,6.9294,1,0,0.00,-2.86,0.200,0.180,0.00,0.00,0.0,0.0,-2.1,0.3,20.08
2.920,0.3569,2.1,0.1451,0.3,-0.6926,6.9294,0,0,0.00,-2.86,0.200,0.200,0.00,0.00,0.0,0.0,-2.1,0.3,20.08
2.940,0.3569,1.9,0.1451,-0.2,-0.6910,6.9225,1,0,0.00,-2.86,0.200,0.200,0.00,0.00,0.0,0.0,-1.9,-0.2,20.07
2.960,0.3569,1.9,0.1451,-0.2,-0.6910,6.9225,0,0,0.00,-2.86,0.210,0.200,0.00,0.00,0.0,0.0,-1.9,-0.2,20.08
2.980,0.3499,1.3,0.1443,1.0,-0.6872,6.9377,0,0,0.00,-2.86,0.210,0.210,0.00,0.00,0.0,0.0,-1.3,1.0,20.07
3.000,0.3499,1.3,0.1443,1.0,-0.6872,6.9377,0,0,0.00,-2.86,0.210,0.200,0.00,0.00,0.0,0.0,-1.3,1.0,20.07
3.020,0.3499,1.3,0.1443,1.0,-0.6872,6.9377,1,0,0.00,-2.86,0.210,0.200,0.00,0.00,0.0,0.0,-1.3,1.0,20.08
3.040,0.3499,1.3,0.1443,0.9,-0.6872,6.9377,2,0,0.00,-2.86,0.210,0.200,0.00,0.00,0.0,0.0,-1.3,0.9,20.08
3.060,0.3499,1.3,0.1443,0.9,-0.6872,6.9377,0,0,0.00,-2.86,0.210,0.190,0.00,0.00,0.0,0.0,-1.3,0.9,20.08
3.080,0.3499,1.5,0.1443,1.4,-0.6888,6.9442,0,0,0.00,-2.86,0.220,0.190,0.00,0.00,0.0,0.0,-1.5,1.4,20.07
3.100,0.3499,1.5,0.1443,1.4,-0.6888,6.9442,0,0,0.00,-2.86,0.210,0.200,0.00,0.00,0.0,0.0,-1.5,1.4,20.08
3.120,0.3430,1.5,0.1435,1.4,-0.6888,6.9442,0,0,0.00,-2.86,0.220,0.210,0.00,0.00,0.0,0.0,-1.5,1.4,20.07
3.140,0.3430,1.1,0.1435,3.0,-0.6865,6.9663,1,0,0.00,-2.86,0.220,0.210,0.00,0.00,0.0,0.0,-1.1,3.0,20.07
3.160,0.3430,1.1,0.1435,3.0,-0.6865,6.9663,2,0,0.00,-2.86,0.210,0.200,0.00,0.00,0.0,0.0,-1.1,3.0,20.11
3.180,0.3492,1.2,0.1513,9.7,-0.6924,7.0228,0,0,0.00,-2.86,0.220,0.210,0.10,0.30,0.8,2.4,-2.0,7.2,20.08
3.200,0.3492,0.6,0.1513,11.3,-0.6924,7.0228,1,0,0.00,-2.86,0.220,0.210,0.17,0.51,1.4,4.1,-2.0,7.2,20.07
