t_s,imu1_roll_deg,cmd_roll_erpm,imu1_pitch_deg,cmd_pitch_erpm,imu2_roll_deg,imu2_pitch_deg,motor_roll_erpm,motor_pitch_erpm,motor_roll_pos_deg,motor_pitch_pos_deg,motor_roll_amps,motor_pitch_amps,dt_ms
2.100,0.0111,-0.0,0.1629,0.0,-0.9383,7.1207,0,0,71.43,22.86,0.620,0.010,20.07
2.120,0.0125,-0.0,0.1490,0.0,-0.9383,7.1707,0,0,71.43,22.86,0.620,0.030,20.07
2.140,0.0125,-0.0,0.1490,0.0,-0.9383,7.1707,0,0,71.43,22.86,0.630,0.040,20.07
2.160,0.0056,-0.0,0.1483,0.0,-0.9383,7.1707,0,0,71.43,22.86,0.620,0.020,20.08
2.180,0.0056,-0.0,0.1483,0.0,-0.9412,7.1687,0,0,71.43,22.86,0.620,0.020,20.09
2.200,0.0056,-0.0,0.1483,0.0,-0.9412,7.1687,0,0,71.43,22.86,0.620,0.010,20.07
2.220,0.0180,-0.0,0.1636,0.0,-0.9345,7.1255,0,0,71.43,22.86,0.620,0.010,20.07
2.240,0.0180,-0.0,0.1636,0.0,-0.9345,7.1255,0,0,71.43,22.86,0.620,0.010,20.07
2.260,0.0188,-0.0,0.1567,0.0,-0.9345,7.1255,0,0,71.43,22.86,0.630,0.030,20.07
2.280,0.0188,-0.0,0.1567,0.0,-0.9388,7.1291,0,0,71.43,22.86,0.620,0.020,20.09
2.300,0.0188,-0.0,0.1567,0.0,-0.9388,7.1291,0,0,71.43,22.86,0.620,0.020,20.07
2.320,0.0265,-0.0,0.1504,0.0,-0.9350,7.2235,0,0,71.43,22.86,0.620,0.030,20.09
2.340,0.0265,-0.0,0.1504,0.0,-0.9350,7.2235,1,1,71.43,22.86,0.630,0.030,20.07
2.360,0.0389,-0.0,0.1658,0.0,-0.9350,7.2235,0,1,71.43,22.86,0.620,0.020,20.07
2.380,0.0389,-0.0,0.1658,0.0,-0.9358,7.2948,0,1,71.43,22.86,0.620,0.030,20.08
2.400,0.0389,-0.0,0.1658,0.0,-0.9358,7.2948,0,0,71.43,22.86,0.620,0.040,20.06
2.420,0.0755,-0.0,0.2189,0.0,-0.8951,7.3387,3,0,71.43,22.86,0.620,0.030,20.08
2.440,0.0755,-0.0,0.2189,0.0,-0.8951,7.3387,9,0,71.43,22.86,0.580,0.040,20.07
2.460,0.1031,-0.0,0.2921,0.0,-0.8951,7.3387,10,0,71.43,22.86,0.550,0.020,20.07
2.480,0.1031,-0.0,0.2921,0.0,-0.9494,7.3428,6,0,71.43,22.86,0.540,0.030,20.07
2.500,0.1031,-0.0,0.2921,0.0,-0.9494,7.3428,1,0,71.43,22.86,0.540,0.040,20.07
2.520,0.0796,-0.0,0.3811,0.0,-0.9995,7.3412,0,0,71.43,22.86,0.560,0.020,20.08
2.540,0.0796,-0.0,0.3811,0.0,-0.9995,7.3412,-5,0,71.43,22.86,0.580,0.020,20.08
2.560,0.0134,-0.0,0.4726,0.0,-0.9995,7.3412,-1,0,71.43,22.86,0.590,0.030,20.08
2.580,0.0134,-0.0,0.4726,0.0,-1.0525,7.2615,0,0,71.43,22.86,0.580,0.040,20.06
2.600,0.0134,-0.0,0.4726,0.0,-1.0525,7.2615,0,0,71.43,22.86,0.580,0.030,20.06
2.620,-0.1006,-0.0,0.4816,0.0,-1.1069,6.9957,0,0,71.43,22.86,0.580,0.000,20.07
2.640,-0.1006,-0.0,0.4816,0.0,-1.1069,6.9957,0,0,71.43,22.86,0.580,0.020,20.07
2.660,-0.2475,-0.0,0.4024,0.0,-1.1069,6.9957,0,0,71.43,22.86,0.580,0.020,20.08
2.680,-0.2475,-0.0,0.4024,0.0,-1.2465,6.4462,0,0,71.43,22.86,0.570,0.010,20.06
2.700,-0.2475,-0.0,0.4024,0.0,-1.2465,6.4462,0,0,71.43,22.86,0.570,0.000,20.06
2.720,-0.4460,-0.0,0.2186,0.0,-1.4369,5.8260,0,0,71.43,22.86,0.570,0.000,20.07
2.740,-0.4460,-0.0,0.2186,0.0,-1.4369,5.8260,0,0,71.43,22.86,0.570,0.000,20.07
2.760,-0.7022,421.3,-0.0773,0.0,-1.4369,5.8260,-3,0,71.43,22.86,0.580,0.010,20.09
2.780,-0.7022,421.3,-0.0773,0.0,-1.5168,5.0695,-6,0,71.43,22.86,0.610,0.020,20.07
2.800,-0.7022,421.3,-0.0773,0.0,-1.5168,5.0695,243,0,74.29,22.86,1.610,0.030,20.07
2.820,-0.9882,592.9,-0.4820,0.0,-1.6010,4.4204,315,0,77.14,22.86,1.920,0.040,20.07
2.840,-0.9882,592.9,-0.4820,0.0,-1.6010,4.4204,377,0,77.14,22.86,2.170,0.030,20.08
2.860,-1.1637,698.2,-1.0638,-319.1,-1.6010,4.4204,507,0,80.00,22.86,2.070,0.040,20.08
2.880,-1.1637,698.2,-1.0638,-319.1,-1.6358,3.7370,539,0,82.86,22.86,1.700,0.030,20.07
2.900,-1.1637,698.2,-1.0638,-319.1,-1.6358,3.7370,664,-151,88.57,22.86,1.570,0.560,20.07
2.920,-1.2032,721.9,-1.7931,-537.9,-1.6327,3.1388,671,-181,91.43,20.00,1.840,0.730,20.08
2.940,-1.2032,721.9,-1.7931,-537.9,-1.6327,3.1388,716,-214,97.14,20.00,2.020,0.620,20.08
2.960,-1.0980,658.8,-2.6192,-785.8,-1.6327,3.1388,735,-464,100.00,17.14,1.520,0.740,20.09
2.980,-1.0980,658.8,-2.6192,-785.8,-1.6274,2.6039,719,-449,102.86,14.29,1.060,0.120,20.07
3.000,-1.0980,658.8,-2.6192,-785.8,-1.6274,2.6039,677,-722,108.57,11.43,1.140,0.110,20.07
3.020,-0.9450,567.0,-3.4330,-1029.9,-1.6160,2.1476,670,-751,111.43,5.71,1.420,0.610,20.09
3.040,-0.9450,567.0,-3.4330,-1029.9,-1.6160,2.1476,676,-738,117.14,2.86,1.360,0.700,20.07
3.060,-0.8408,504.5,-4.1890,-1256.7,-1.6160,2.1476,605,-1028,120.00,-2.86,1.030,0.310,20.09
3.080,-0.8408,504.5,-4.1890,-1256.7,-1.5159,1.7335,566,-969,122.86,-8.57,1.120,0.240,20.09
3.100,-0.7934,476.0,-4.8739,-1462.2,-1.5159,1.7335,503,-1168,125.71,-17.14,1.480,0.800,20.07
3.120,-0.7934,476.0,-4.8739,-1462.2,-1.3678,1.4109,496,-1209,128.57,-22.86,1.960,0.110,20.08
3.140,-0.7934,476.0,-4.8739,-1462.2,-1.3678,1.4109,455,-1401,131.43,-31.43,2.020,0.710,20.07
3.160,-0.7034,422.0,-5.5048,-1651.4,-1.3678,1.4109,478,-1431,134.29,-40.00,1.920,0.250,20.09
3.180,-0.7034,422.0,-5.5048,-1651.4,-1.8321,2.4469,488,-1437,137.14,-48.57,1.670,0.600,20.09
3.200,-0.5241,314.4,-6.0416,-1812.5,-1.8321,2.4469,424,-1616,137.14,-57.14,1.510,0.350,20.07
3.220,-0.5241,314.4,-6.0416,-1812.5,-1.6406,1.8900,416,-1615,140.00,-65.71,1.580,0.730,20.07
3.240,-0.5241,314.4,-6.0416,-1812.5,-1.6406,1.8900,331,-1719,142.86,-77.14,1.760,0.600,20.07
3.260,-0.2133,-0.0,-6.3103,-1893.1,-1.6406,1.8900,351,-1747,145.71,-85.71,1.960,1.230,20.09
3.280,-0.2133,-0.0,-6.3103,-1893.1,-1.4581,1.3383,329,-1756,145.71,-94.29,1.930,1.170,20.08
3.300,0.4665,-0.0,-5.5941,-1678.2,-1.4581,1.3383,85,-1863,145.71,-108.57,1.540,1.310,20.07
3.320,0.4665,-0.0,-5.5941,-1678.2,-1.3100,1.0227,61,-1904,148.57,-117.14,1.500,0.960,20.09
3.340,0.4665,-0.0,-5.5941,-1678.2,-1.3100,1.0227,26,-1708,148.57,-128.57,1.510,0.330,20.07
3.360,1.2244,-734.7,-4.3776,-1313.3,-1.3100,1.0227,5,-1678,148.57,-137.14,1.660,0.760,20.08
3.380,1.2244,-734.7,-4.3776,-1313.3,-1.0737,0.8388,0,-1690,148.57,-148.57,1.750,0.280,20.10
3.400,1.8713,-1122.8,-3.1192,-935.7,-1.0737,0.8388,-530,-1323,145.71,-154.29,0.210,0.500,20.08
3.420,1.8713,-1122.8,-3.1192,-935.7,-0.8865,0.6201,-551,-1333,140.00,-162.86,0.270,0.200,20.09
3.440,1.8713,-1122.8,-3.1192,-935.7,-0.8865,0.6201,-917,-966,137.14,-168.57,0.410,0.560,20.07
3.460,2.3698,-1421.9,-1.8920,-567.6,-0.8865,0.6201,-930,-994,131.43,-174.29,0.240,0.170,20.10
3.480,2.3698,-1421.9,-1.8920,-567.6,-0.6021,0.3911,-999,-983,125.71,-180.00,0.110,0.180,20.08
3.500,2.5903,-1554.2,-0.7449,0.0,-0.6021,0.3911,-1305,-588,117.14,-182.86,0.470,0.560,20.07
3.520,2.5903,-1554.2,-0.7449,0.0,-0.3658,0.2072,-1334,-609,108.57,-188.57,0.160,0.610,20.09
3.540,2.5903,-1554.2,-0.7449,0.0,-0.3658,0.2072,-1488,-109,100.00,-188.57,0.470,0.280,20.07
3.560,2.5523,-1531.4,0.2760,0.0,-0.3658,0.2072,-1515,-111,94.29,-188.57,0.220,0.080,20.10
3.580,2.5523,-1531.4,0.2760,0.0,-0.0841,0.0718,-1517,-49,82.86,-188.57,0.430,0.070,20.09
3.600,2.3044,-1382.6,1.0993,329.8,-0.0841,0.0718,-1495,-25,77.14,-188.57,0.300,0.070,20.08
3.620,2.3044,-1382.6,1.0993,329.8,-0.5101,-0.9499,-1512,-16,65.71,-188.57,0.460,0.080,20.08
3.640,2.3044,-1382.6,1.0993,329.8,-0.5101,-0.9499,-1394,163,60.00,-188.57,0.130,0.500,20.07
3.660,1.9372,-1162.3,1.6517,495.5,-0.5101,-0.9499,-1398,214,51.43,-188.57,0.330,0.550,20.09
3.680,1.9372,-1162.3,1.6517,495.5,-0.1432,-1.1344,-1378,261,42.86,-185.71,0.380,0.210,20.07
3.700,1.4971,-898.3,1.8874,566.2,-0.1432,-1.1344,-1167,460,37.14,-182.86,0.040,0.040,20.07
3.720,1.4971,-898.3,1.8874,566.2,0.2169,-1.2699,-1178,409,28.57,-180.00,0.480,0.110,20.09
3.740,1.4971,-898.3,1.8874,566.2,0.2169,-1.2699,-923,521,22.86,-177.14,0.080,0.230,20.08
3.760,1.0557,-633.4,1.7990,539.7,0.2169,-1.2699,-943,540,20.00,-174.29,0.250,0.550,20.08
3.780,1.0557,-633.4,1.7990,539.7,0.4868,-1.3953,-895,558,14.29,-171.43,0.530,0.650,20.09
3.800,0.6902,-414.1,1.4584,437.5,0.4868,-1.3953,-652,556,11.43,-168.57,0.070,0.330,20.08
3.820,0.6902,-414.1,1.4584,437.5,0.7585,-1.4765,-613,529,5.71,-165.71,0.100,0.080,20.07
3.840,0.6902,-414.1,1.4584,437.5,0.7585,-1.4765,-423,434,2.86,-162.86,0.420,0.030,20.08
3.860,0.3994,-0.0,0.9427,0.0,0.7585,-1.4765,-399,432,2.86,-160.00,0.850,0.230,20.09
3.880,0.3994,-0.0,0.9427,0.0,0.9861,-1.5045,-384,439,0.00,-157.14,1.080,0.510,20.09
3.900,0.1018,-0.0,0.2992,0.0,0.9861,-1.5045,-67,60,0.00,-157.14,0.880,0.360,20.08
3.920,0.1018,-0.0,0.2992,0.0,1.0795,-1.3966,-27,44,0.00,-157.14,1.180,0.600,20.09
3.940,0.1018,-0.0,0.2992,0.0,1.0795,-1.3966,-13,24,0.00,-157.14,1.190,0.640,20.08
3.960,-0.2141,-0.0,-0.4309,0.0,1.0795,-1.3966,-6,14,0.00,-157.14,1.240,0.670,20.07
3.980,-0.2141,-0.0,-0.4309,0.0,1.2172,-1.2901,-2,8,0.00,-157.14,1.250,0.690,20.08
4.000,-0.5311,318.7,-1.2108,-363.2,1.2172,-1.2901,-1,4,0.00,-157.14,1.260,0.690,20.08
4.020,-0.5311,318.7,-1.2108,-363.2,1.2574,-1.1031,0,2,0.00,-157.14,1.270,0.690,20.09
4.040,-0.5311,318.7,-1.2108,-363.2,1.2574,-1.1031,139,-242,0.00,-157.14,0.330,0.160,20.07
4.060,-0.8675,520.5,-2.0002,-600.1,1.2574,-1.1031,146,-222,0.00,-160.00,0.050,0.100,20.06
4.080,-0.8675,520.5,-2.0002,-600.1,1.3498,-0.8203,198,-247,2.86,-160.00,0.190,0.220,20.08
4.100,-1.1040,662.4,-2.6668,-800.0,1.3498,-0.8203,397,-420,2.86,-162.86,0.070,0.790,20.08
4.120,-1.1040,662.4,-2.6668,-800.0,1.3926,-0.4933,437,-477,5.71,-165.71,0.410,1.320,20.09
4.140,-1.1040,662.4,-2.6668,-800.0,1.3926,-0.4933,592,-671,11.43,-171.43,0.630,1.380,20.09
4.160,-0.7104,426.2,-2.1320,-639.6,1.3926,-0.4933,607,-764,14.29,-174.29,0.460,0.470,20.07
4.180,-0.7104,426.2,-2.1320,-639.6,1.3446,-0.1568,642,-818,17.14,-180.00,0.070,0.280,20.09
4.200,0.1951,-0.0,-0.6260,0.0,1.3446,-0.1568,405,-678,20.00,-182.86,0.080,0.630,20.08
4.220,0.1951,-0.0,-0.6260,0.0,1.3455,0.2598,421,-659,22.86,-185.71,0.120,0.710,20.09
4.240,0.1951,-0.0,-0.6260,0.0,1.3455,0.2598,64,-95,22.86,-188.57,0.290,0.420,20.08
4.260,1.1187,-671.2,0.8336,0.0,1.3455,0.2598,62,-114,22.86,-188.57,0.300,0.090,20.07
4.280,1.1187,-671.2,0.8336,0.0,1.2934,0.6322,122,-75,22.86,-188.57,0.010,0.060,20.09
4.300,1.9439,-1166.4,2.2266,668.0,1.2934,0.6322,-335,-33,20.00,-188.57,1.000,0.070,20.08
4.320,1.9439,-1166.4,2.2266,668.0,1.2985,1.0572,-397,-20,20.00,-188.57,1.540,0.070,20.09
4.340,1.9439,-1166.4,2.2266,668.0,1.2985,1.0572,-920,487,11.43,-185.71,2.020,0.490,20.07
4.360,2.4378,-1462.7,3.4863,1045.9,1.2985,1.0572,-994,535,8.57,-182.86,1.340,0.020,20.07
4.380,2.4378,-1462.7,3.4863,1045.9,1.2633,1.4700,-1063,546,0.00,-180.00,1.600,0.050,20.09
4.400,2.4819,-1489.1,4.6186,1385.6,1.2633,1.4700,-1374,923,-8.57,-174.29,1.850,0.650,20.07
4.420,2.4819,-1489.1,4.6186,1385.6,1.2738,1.8525,-1385,941,-14.29,-168.57,1.510,0.640,20.09
4.440,2.4819,-1489.1,4.6186,1385.6,1.2738,1.8525,-1452,1250,-22.86,-160.00,1.900,0.260,20.13
4.460,2.1658,-1299.5,5.5698,1670.9,1.2738,1.8525,-1482,1285,-31.43,-154.29,1.440,0.800,20.08
4.480,2.1658,-1299.5,5.5698,1670.9,1.3208,2.3109,-1490,1314,-40.00,-145.71,1.800,0.210,20.09
4.500,1.5157,-909.4,6.1461,1843.8,1.3208,2.3109,-1344,1528,-48.57,-134.29,0.990,0.900,20.07
4.520,1.5157,-909.4,6.1461,1843.8,1.4087,2.7305,-1354,1603,-54.29,-128.57,1.280,0.440,20.09
4.540,1.5157,-909.4,6.1461,1843.8,1.4087,2.7305,-1051,1763,-62.86,-117.14,0.370,1.120,20.18
