t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.1200,-0.5365,6.4793,0.1513,8.0188,6.163,-15.929,-0.171,-0.190,61.6,79.6,-12.0,-7.6,272.3,1691.9,642,1943,1.200,0.610,5.07
0.1250,-0.5365,6.4793,0.1513,8.0188,7.152,-17.552,-0.148,-0.204,71.5,87.8,-10.3,-8.1,260.7,1699.4,641,1951,1.050,0.230,8.81
0.1300,-0.5365,6.4793,0.1804,8.0185,7.993,-18.931,-0.133,-0.212,79.9,94.7,-9.3,-8.5,251.3,1706.0,518,1849,0.360,0.160,8.06
0.1350,-0.5365,6.4793,0.1804,8.0185,8.707,-20.103,0.323,-0.127,87.1,100.5,22.6,-5.1,212.2,1715.3,439,1722,0.320,0.630,9.17
0.1400,-0.5365,6.4793,0.1804,8.0185,9.315,-21.099,0.597,-0.076,93.1,105.5,41.8,-3.0,187.0,1722.3,405,1762,0.130,0.570,9.18
0.1450,-0.5365,6.4793,0.1804,8.0185,9.831,-21.946,0.761,-0.046,98.3,109.7,53.3,-1.8,170.3,1727.7,373,1773,0.030,0.000,5.07
0.1500,-0.5365,6.4793,0.1804,8.0185,10.270,-22.666,0.859,-0.027,102.7,113.3,60.2,-1.1,159.1,1732.1,344,1762,0.050,0.110,5.07
0.1550,0.0912,5.1223,0.1804,8.0185,10.643,-23.278,0.918,-0.016,106.4,116.4,64.3,-0.7,-170.7,1396.3,316,1748,0.110,0.190,5.07
0.1600,0.0912,5.1223,0.1804,8.0185,10.776,-23.311,0.954,-0.010,107.8,116.6,66.8,-0.4,-174.5,1396.7,291,1747,0.150,0.660,8.06
0.1650,0.0912,5.1223,0.2213,8.0079,10.888,-23.340,0.975,-0.006,108.9,116.7,68.3,-0.2,-177.1,1397.0,160,1602,0.690,0.270,6.95
0.1700,0.0912,5.1223,0.2213,8.0079,10.984,-23.364,0.809,-0.004,109.8,116.8,56.6,-0.1,-166.5,1397.3,45,1429,0.100,0.450,9.11
0.1750,0.0912,5.1223,0.2213,8.0079,11.065,-23.384,0.709,-0.002,110.7,116.9,49.6,-0.1,-160.3,1397.4,75,1443,0.800,0.230,9.77
0.1800,0.0912,5.1223,0.2213,8.0079,11.134,-23.402,0.649,-0.001,111.3,117.0,45.5,-0.1,-156.8,1397.5,73,1444,0.930,0.380,5.06
0.1850,0.0912,5.1223,0.2213,8.0079,11.193,-23.416,0.613,-0.001,111.9,117.1,42.9,-0.0,-154.9,1397.6,73,1458,1.000,0.590,5.12
0.1900,0.5774,4.1053,0.2213,8.0079,11.243,-23.429,0.592,-0.000,112.4,117.1,41.4,-0.0,-500.3,1143.5,70,1469,1.100,0.730,5.07
0.1950,0.5774,4.1053,0.2213,8.0079,10.161,-21.811,0.579,-0.000,101.6,109.1,40.5,-0.0,-488.6,1135.4,39,1416,1.190,0.760,8.70
0.2000,0.5774,4.1053,0.2721,8.0090,9.241,-20.437,0.571,-0.000,92.4,102.2,40.0,-0.0,-478.8,1128.5,-237,1317,2.030,0.050,8.05
0.2050,0.5774,4.1053,0.2721,8.0090,8.459,-19.268,0.969,0.045,84.6,96.3,67.9,1.8,-498.9,1124.5,-202,1189,1.650,0.100,9.03
0.2100,0.5774,4.1053,0.2721,8.0090,7.795,-18.274,1.208,0.072,77.9,91.4,84.6,2.9,-509.0,1120.6,-264,1155,1.930,0.110,9.19
0.2150,0.5774,4.1053,0.2721,8.0090,7.230,-17.430,1.352,0.088,72.3,87.2,94.6,3.5,-513.3,1117.0,-282,1153,1.870,0.380,5.04
0.2200,0.5774,4.1053,0.2721,8.0090,6.750,-16.712,1.438,0.097,67.5,83.6,100.6,3.9,-514.6,1113.8,-333,1163,1.780,0.510,5.15
0.2250,0.6194,3.5387,0.2721,8.0090,6.341,-16.102,1.489,0.103,63.4,80.5,104.2,4.1,-539.3,969.3,-377,1163,1.530,0.610,5.08
0.2300,0.6194,3.5387,0.2721,8.0090,4.450,-14.946,1.520,0.107,44.5,74.7,106.4,4.3,-522.5,963.7,-394,1127,1.330,0.660,8.82
0.2350,0.6194,3.5387,0.3238,8.0103,2.843,-13.963,1.539,0.109,28.4,69.8,107.7,4.4,-507.8,958.8,-442,1052,1.180,0.240,8.05
0.2400,0.6194,3.5387,0.3238,8.0103,1.476,-13.127,0.879,0.155,14.8,65.6,61.5,6.2,-447.9,956.5,-489,995,0.680,0.030,8.98
0.2450,0.6194,3.5387,0.3238,8.0103,0.315,-12.417,0.482,0.182,3.1,62.1,33.8,7.3,-408.5,954.0,-473,990,0.540,0.070,9.18
0.2500,0.6194,3.5387,0.3238,8.0103,-0.672,-11.814,0.245,0.199,-6.7,59.1,17.1,8.0,-382.0,951.7,-472,977,0.360,0.090,5.07
0.2550,0.6194,3.5387,0.3238,8.0103,-1.512,-11.301,0.102,0.209,-15.1,56.5,7.1,8.4,-363.6,949.5,-461,969,0.180,0.270,5.16
0.2600,0.2482,3.1003,0.3238,8.0103,-2.225,-10.864,0.016,0.215,-22.2,54.3,1.2,8.6,21.1,838.0,-447,960,0.170,0.470,5.07
0.2650,0.2482,3.1003,0.3238,8.0103,-3.486,-10.561,-0.035,0.218,-34.9,52.8,-2.4,8.7,37.3,836.6,-472,969,0.150,0.600,8.79
0.2700,0.2482,3.1003,0.2902,8.0193,-4.558,-10.303,-0.066,0.221,-45.6,51.5,-4.6,8.8,50.2,835.4,-290,919,0.240,0.480,8.07
0.2750,0.2482,3.1003,0.2902,8.0193,-5.469,-10.083,-0.218,0.088,-54.7,50.4,-15.3,3.5,70.0,829.0,-74,844,0.150,0.470,9.38
0.2800,0.2482,3.1003,0.2902,8.0193,-6.243,-9.897,-0.310,0.008,-62.4,49.5,-21.7,0.3,84.1,824.9,-96,869,0.170,0.180,8.58
0.2850,0.2482,3.1003,0.2902,8.0193,-6.901,-9.739,-0.365,-0.040,-69.0,48.7,-25.6,-1.6,94.6,822.2,-127,869,0.070,0.090,5.07
0.2900,0.2482,3.1003,0.2902,8.0193,-7.461,-9.604,-0.398,-0.069,-74.6,48.0,-27.9,-2.8,102.5,820.3,-157,854,0.130,0.150,5.37
0.2950,-0.2641,2.6552,0.2902,8.0193,-7.936,-9.489,-0.418,-0.086,-79.4,47.4,-29.3,-3.4,108.6,707.8,-173,827,0.390,0.060,5.07
0.3000,-0.2641,2.6552,0.2902,8.0193,-8.156,-9.342,-0.430,-0.096,-81.6,46.7,-30.1,-3.9,111.6,706.6,-181,826,0.560,0.080,7.56
0.3050,-0.2641,2.6552,0.2576,8.0059,-8.342,-9.216,-0.437,-0.103,-83.4,46.1,-30.6,-4.1,114.0,705.8,-150,774,0.700,0.130,8.13
0.3100,-0.2641,2.6552,0.2576,8.0059,-8.501,-9.109,-0.978,-0.017,-85.0,45.5,-68.5,-0.7,153.5,708.7,-120,743,0.760,0.430,9.54
0.3150,-0.2641,2.6552,0.2576,8.0059,-8.636,-9.019,-1.303,0.035,-86.4,45.1,-91.2,1.4,177.6,710.3,-76,733,0.810,0.600,9.20
0.3200,-0.2641,2.6552,0.2576,8.0059,-8.751,-8.942,-1.498,0.066,-87.5,44.7,-104.9,2.6,192.4,711.1,-43,725,0.880,0.660,5.07
0.3250,-0.2641,2.6552,0.2576,8.0059,-8.848,-8.876,-1.615,0.084,-88.5,44.4,-113.1,3.4,201.5,711.5,-10,707,0.930,0.640,5.38
0.3300,-0.5922,2.2452,0.2576,8.0059,-8.931,-8.820,-1.685,0.095,-89.3,44.1,-118.0,3.8,562.6,609.2,6,708,1.060,0.570,5.08
0.3350,-0.5922,2.2452,0.2576,8.0059,-7.541,-8.454,-1.727,0.102,-75.4,42.3,-120.9,4.1,551.6,607.6,34,737,1.140,0.310,7.50
0.3400,-0.5922,2.2452,0.1478,8.0052,-6.359,-8.143,-1.753,0.106,-63.6,40.7,-122.7,4.2,541.6,606.2,354,684,2.090,0.090,8.13
0.3450,-0.5922,2.2452,0.1478,8.0052,-5.355,-7.878,-1.992,-0.026,-53.6,39.4,-139.4,-1.0,548.3,599.6,338,651,1.480,0.160,9.21
0.3500,-0.5922,2.2452,0.1478,8.0052,-4.501,-7.653,-2.135,-0.105,-45.0,38.3,-149.4,-4.2,549.8,595.4,392,602,1.850,0.070,9.91
0.3550,-0.5922,2.2452,0.1478,8.0052,-3.776,-7.462,-2.221,-0.153,-37.8,37.3,-155.5,-6.1,548.5,592.5,397,598,1.940,0.040,5.07
0.3600,-0.5922,2.2452,0.1478,8.0052,-3.159,-7.300,-2.273,-0.181,-31.6,36.5,-159.1,-7.2,546.0,590.5,436,583,1.940,0.130,5.15
0.3650,-0.4518,1.9196,0.1478,8.0052,-2.635,-7.161,-2.304,-0.198,-26.3,35.8,-161.2,-7.9,187.6,507.8,462,571,1.880,0.290,5.07
0.3700,-0.4518,1.9196,0.1478,8.0052,-1.014,-6.843,-2.322,-0.208,-10.1,34.2,-162.6,-8.3,172.7,505.8,469,613,1.810,0.390,8.71
0.3750,-0.4518,1.9196,0.0793,7.9939,0.363,-6.572,-2.333,-0.215,3.6,32.9,-163.3,-8.6,159.7,504.2,282,595,0.960,0.300,8.04
0.3800,-0.4518,1.9196,0.0793,7.9939,1.534,-6.341,-1.266,-0.218,15.3,31.7,-88.6,-8.7,73.3,502.9,251,518,1.390,0.560,9.41
0.3850,-0.4518,1.9196,0.0793,7.9939,2.529,-6.145,-0.625,-0.220,25.3,30.7,-43.8,-8.8,18.5,501.8,269,526,0.800,0.650,9.20
0.3900,-0.4518,1.9196,0.0793,7.9939,3.375,-5.979,-0.241,-0.222,33.8,29.9,-16.9,-8.9,-16.9,500.9,257,507,0.550,0.650,5.08
0.3950,-0.4518,1.9196,0.0793,7.9939,4.094,-5.837,-0.010,-0.223,40.9,29.2,-0.7,-8.9,-40.2,500.2,239,484,0.350,0.670,5.07
0.4000,0.0076,1.6777,0.0793,7.9939,4.706,-5.717,0.128,-0.223,47.1,28.6,9.0,-8.9,-56.0,439.1,208,492,0.230,0.610,5.07
0.4050,0.0076,1.6777,0.0793,7.9939,5.359,-5.565,0.211,-0.223,53.6,27.8,14.8,-8.9,-68.4,438.3,135,505,0.200,0.440,8.21
0.4100,0.0076,1.6777,0.1196,7.9836,5.915,-5.435,0.261,-0.224,59.2,27.2,18.3,-8.9,-77.4,437.7,94,476,0.210,0.170,8.06
0.4150,0.0076,1.6777,0.1196,7.9836,6.388,-5.325,0.336,-0.134,63.9,26.6,23.5,-5.4,-87.4,440.7,86,475,0.010,0.040,9.33
0.4200,0.0076,1.6777,0.1196,7.9836,6.789,-5.231,0.380,-0.080,67.9,26.2,26.6,-3.2,-94.5,442.4,107,474,0.100,0.140,9.21
0.4250,0.0076,1.6777,0.1196,7.9836,7.130,-5.151,0.407,-0.048,71.3,25.8,28.5,-1.9,-99.8,443.2,113,448,0.270,0.110,5.07
0.4300,0.0076,1.6777,0.1196,7.9836,7.420,-5.084,0.423,-0.029,74.2,25.4,29.6,-1.2,-103.8,443.7,113,427,0.430,0.060,5.07
0.4350,0.4674,1.4433,0.1196,7.9836,7.667,-5.026,0.433,-0.017,76.7,25.1,30.3,-0.7,-107.0,385.3,107,437,0.520,0.020,5.07
0.4400,0.4674,1.4433,0.1196,7.9836,7.575,-4.910,0.439,-0.010,75.7,24.6,30.7,-0.4,-106.5,384.9,90,456,0.610,0.000,7.60
0.4450,0.4674,1.4433,0.1777,7.9830,7.496,-4.811,0.442,-0.006,75.0,24.1,31.0,-0.3,-105.9,384.6,68,404,0.690,0.040,6.91
0.4500,0.4674,1.4433,0.1777,7.9830,7.429,-4.728,1.205,-0.004,74.3,23.6,84.4,-0.2,-158.7,384.3,30,366,0.700,0.300,9.69
0.4550,0.4674,1.4433,0.1777,7.9830,7.372,-4.656,1.663,-0.002,73.7,23.3,116.4,-0.1,-190.2,384.0,7,411,0.680,0.350,9.30
0.4600,0.4674,1.4433,0.1777,7.9830,7.324,-4.596,1.938,-0.001,73.2,23.0,135.7,-0.1,-208.9,383.7,-10,409,0.820,0.400,5.08
0.4650,0.4674,1.4433,0.1777,7.9830,7.283,-4.544,2.103,-0.001,72.8,22.7,147.2,-0.0,-220.0,383.5,-49,397,0.870,0.490,5.13
0.4700,0.6416,1.2290,0.1777,7.9830,7.248,-4.500,2.202,-0.000,72.5,22.5,154.1,-0.0,-611.6,329.7,-72,404,0.860,0.510,5.12
0.4750,0.6416,1.2290,0.1777,7.9830,5.825,-4.312,2.261,-0.000,58.2,21.6,158.3,-0.0,-601.5,328.8,-104,415,0.870,0.550,8.15
0.4800,0.6416,1.2290,0.3049,7.9934,4.615,-4.152,2.297,-0.000,46.2,20.8,160.8,-0.0,-591.9,328.0,-450,388,1.500,0.510,8.13
0.4850,0.6416,1.2290,0.3049,7.9934,3.587,-4.016,2.139,-0.000,35.9,20.1,149.7,-0.0,-570.6,327.3,-438,318,0.360,0.670,9.37
0.4900,0.6416,1.2290,0.3049,7.9934,2.714,-3.900,2.044,-0.000,27.1,19.5,143.1,-0.0,-555.2,326.7,-460,308,0.660,0.750,9.72
0.4950,0.6416,1.2290,0.3049,7.9934,1.971,-3.802,1.988,-0.000,19.7,19.0,139.1,-0.0,-543.8,326.3,-463,326,0.460,0.660,5.07
0.5000,0.6416,1.2290,0.3049,7.9934,1.340,-3.719,1.953,-0.000,13.4,18.6,136.7,-0.0,-535.1,325.8,-446,355,0.560,0.530,5.16
0.5050,0.4776,1.0551,0.3049,7.9934,0.803,-3.648,1.933,-0.000,8.0,18.2,135.3,-0.0,-143.3,282.0,-461,358,0.560,0.410,5.08
0.5100,0.4776,1.0551,0.3049,7.9934,-0.358,-3.587,1.921,-0.000,-3.6,17.9,134.5,-0.0,-130.9,281.7,-473,321,0.550,0.370,8.77
0.5150,0.4776,1.0551,0.3566,7.9947,-1.345,-3.536,1.913,-0.000,-13.5,17.7,133.9,-0.0,-120.5,281.5,-358,284,0.000,0.320,6.62
0.5200,0.4776,1.0551,0.3566,7.9947,-2.184,-3.492,1.103,0.090,-21.8,17.5,77.2,3.6,-55.4,284.8,-183,295,0.340,0.250,9.13
0.5250,0.4776,1.0551,0.3566,7.9947,-2.897,-3.455,0.617,0.143,-29.0,17.3,43.2,5.7,-14.2,286.8,-268,317,0.230,0.030,10.21
0.5300,0.4776,1.0551,0.3566,7.9947,-3.503,-3.424,0.326,0.175,-35.0,17.1,22.8,7.0,12.2,287.9,-249,308,0.030,0.040,5.07
0.5350,0.4776,1.0551,0.3566,7.9947,-4.019,-3.397,0.151,0.195,-40.2,17.0,10.5,7.8,29.6,288.6,-174,283,0.060,0.010,5.13
0.5400,0.1124,0.9009,0.3566,7.9947,-4.457,-3.374,0.046,0.206,-44.6,16.9,3.2,8.3,41.4,25.1,-127,265,0.190,0.010,5.07
0.5450,0.1124,0.9009,0.3566,7.9947,-4.829,-3.237,-0.017,0.213,-48.3,16.2,-1.2,8.5,49.5,24.7,-89,281,0.220,0.000,8.84
0.5500,0.1124,0.9009,0.3293,8.0018,-5.145,-3.121,-0.055,0.218,-51.5,15.6,-3.9,8.7,55.3,24.3,-74,169,0.030,0.340,8.07
0.5550,0.1124,0.9009,0.3293,8.0018,-5.414,-3.022,-0.346,-0.004,-54.1,15.1,-24.3,-0.2,78.4,15.0,-76,47,0.150,0.010,8.93
0.5600,0.1124,0.9009,0.3293,8.0018,-5.643,-2.938,-0.521,-0.137,-56.4,14.7,-36.5,-5.5,92.9,9.2,-90,73,0.000,0.090,9.14
0.5650,0.1124,0.9009,0.3293,8.0018,-5.837,-2.867,-0.626,-0.216,-58.4,14.3,-43.8,-8.6,102.2,5.7,-90,80,0.100,0.170,5.08
0.5700,0.1124,0.9009,0.3293,8.0018,-6.002,-2.806,-0.689,-0.264,-60.0,14.0,-48.2,-10.6,108.3,3.5,-80,69,0.170,0.190,5.17
0.5750,-0.2301,0.7788,0.3293,8.0018,-6.143,-2.754,-0.727,-0.293,-61.4,13.8,-50.9,-11.7,112.3,2.1,-68,56,0.220,0.210,5.07
0.5800,-0.2301,0.7788,0.3293,8.0018,-5.993,-2.559,-0.749,-0.310,-59.9,12.8,-52.5,-12.4,112.4,0.4,-48,46,0.250,0.200,8.71
0.5850,-0.2301,0.7788,0.2455,7.9873,-5.867,-2.394,-0.763,-0.320,-58.7,12.0,-53.4,-12.8,112.1,-0.8,-20,47,0.270,0.160,8.07
0.5900,-0.2301,0.7788,0.2455,7.9873,-5.759,-2.253,-1.487,-0.326,-57.6,11.3,-104.1,-13.1,161.7,-1.8,-5,38,0.260,0.260,8.92
0.5950,-0.2301,0.7788,0.2455,7.9873,-5.667,-2.133,-1.922,-0.330,-56.7,10.7,-134.5,-13.2,191.2,-2.5,4,20,0.330,0.070,9.30
0.6000,-0.2301,0.7788,0.2455,7.9873,-5.589,-2.031,-2.183,-0.332,-55.9,10.2,-152.8,-13.3,208.7,-3.1,24,14,0.460,0.190,5.07
0.6050,-0.2301,0.7788,0.2455,7.9873,-5.523,-1.945,-2.339,-0.334,-55.2,9.7,-163.7,-13.3,219.0,-3.6,64,10,0.480,0.190,5.20
0.6100,-0.3596,0.7451,0.2455,7.9873,-5.467,-1.871,-2.433,-0.335,-54.7,9.4,-170.3,-13.4,225.0,-4.0,85,8,0.500,0.190,5.07
0.6150,-0.3596,0.7451,0.2455,7.9873,-4.412,-1.490,-2.489,-0.335,-44.1,7.4,-174.3,-13.4,218.4,-5.9,102,6,0.570,0.190,7.60
0.6200,-0.3596,0.7451,0.1110,7.9786,-3.515,-1.166,-2.523,-0.335,-35.1,5.8,-176.6,-13.4,211.8,-7.6,119,3,0.640,0.170,7.06
0.6250,-0.3596,0.7451,0.1110,7.9786,-2.753,-0.890,-2.051,-0.246,-27.5,4.5,-143.6,-9.8,171.1,-5.4,139,0,0.660,0.150,9.45
0.6300,-0.3596,0.7451,0.1110,7.9786,-2.105,-0.656,-1.768,-0.192,-21.0,3.3,-123.7,-7.7,144.8,-4.4,170,0,0.640,0.170,9.33
0.6350,-0.3596,0.7451,0.1110,7.9786,-1.554,-0.457,-1.598,-0.160,-15.5,2.3,-111.8,-6.4,127.4,-4.1,178,0,0.520,0.150,5.07
0.6400,-0.3596,0.7451,0.1110,7.9786,-1.086,-0.288,-1.496,-0.141,-10.9,1.4,-104.7,-5.6,115.6,-4.2,159,0,0.510,0.180,5.85
0.6450,-0.2468,0.7903,0.1110,7.9786,-0.688,-0.144,-1.435,-0.129,-6.9,0.7,-100.4,-5.2,107.3,-4.5,146,-1,0.540,0.170,5.07
0.6500,-0.2468,0.7903,0.1110,7.9786,0.036,-0.055,-1.398,-0.122,0.4,0.3,-97.9,-4.9,97.5,-4.6,140,0,0.560,0.150,8.16
0.6550,-0.2468,0.7903,0.0938,7.9685,0.652,0.020,-1.376,-0.118,6.5,-0.1,-96.3,-4.7,89.8,-4.8,155,0,0.540,0.180,8.08
0.6600,-0.2468,0.7903,0.0938,7.9685,1.175,0.084,-0.781,-0.160,11.8,-0.4,-54.7,-6.4,42.9,-6.8,174,0,0.480,0.170,9.28
0.6650,-0.2468,0.7903,0.0938,7.9685,1.620,0.139,-0.424,-0.186,16.2,-0.7,-29.7,-7.4,13.5,-8.1,159,0,0.450,0.180,9.75
0.6700,-0.2468,0.7903,0.0938,7.9685,1.998,0.185,-0.209,-0.201,20.0,-0.9,-14.7,-8.0,-5.3,-9.0,141,0,0.430,0.200,5.07
0.6750,-0.2468,0.7903,0.0938,7.9685,2.319,0.225,-0.081,-0.210,23.2,-1.1,-5.7,-8.4,-17.5,-9.5,96,0,0.430,0.200,5.14
0.6800,-0.0333,0.7802,0.0938,7.9685,2.593,0.258,-0.004,-0.216,25.9,-1.3,-0.3,-8.6,-25.7,-9.9,67,0,0.490,0.200,5.07
0.6850,-0.0333,0.7802,0.0938,7.9685,2.741,0.068,0.042,-0.219,27.4,-0.3,3.0,-8.8,-30.4,-9.1,41,0,0.510,0.210,7.63
0.6900,-0.0333,0.7802,0.1074,7.9649,2.867,-0.093,0.070,-0.221,28.7,0.5,4.9,-8.8,-33.6,-8.4,29,1,0.490,0.240,8.06
0.6950,-0.0333,0.7802,0.1074,7.9649,2.974,-0.230,0.355,-0.088,29.7,1.2,24.9,-3.5,-54.6,-2.4,16,0,0.500,0.230,9.76
0.7000,-0.0333,0.7802,0.1074,7.9649,3.065,-0.347,0.527,-0.008,30.7,1.7,36.9,-0.3,-67.5,1.4,6,0,0.500,0.220,9.16
0.7050,-0.0333,0.7802,0.1074,7.9649,3.142,-0.446,0.629,0.040,31.4,2.2,44.1,1.6,-75.5,3.8,1,0,0.440,0.220,5.07
0.7100,-0.0333,0.7802,0.1074,7.9649,3.208,-0.530,0.691,0.069,32.1,2.6,48.4,2.8,-80.4,5.4,-10,1,0.440,0.220,5.21
0.7150,0.1552,0.7520,0.1074,7.9649,3.264,-0.602,0.728,0.086,32.6,3.0,51.0,3.4,-83.6,6.4,-14,0,0.410,0.220,5.07
0.7200,0.1552,0.7520,0.1074,7.9649,3.177,-0.377,0.750,0.096,31.8,1.9,52.5,3.9,-84.3,5.7,-13,3,0.000,0.200,8.70
0.7250,0.1552,0.7520,0.1913,7.9795,3.104,-0.186,0.763,0.103,31.0,0.9,53.4,4.1,-84.5,5.0,-17,3,0.290,0.220,8.04
0.7300,0.1552,0.7520,0.1913,7.9795,3.041,-0.024,1.443,0.151,30.4,0.1,101.0,6.0,-131.4,6.2,-19,1,0.280,0.210,9.07
0.7350,0.1552,0.7520,0.1913,7.9795,2.988,0.114,1.850,0.180,29.9,-0.6,129.5,7.2,-159.4,6.6,-18,0,0.130,0.110,9.19
0.7400,0.1552,0.7520,0.1913,7.9795,2.942,0.231,2.095,0.198,29.4,-1.2,146.7,7.9,-176.1,6.7,-29,0,0.080,0.180,5.07
0.7450,0.1552,0.7520,0.1913,7.9795,2.904,0.331,2.242,0.208,29.0,-1.7,156.9,8.3,-186.0,6.7,-60,0,0.040,0.210,5.18
0.7500,0.2687,0.7974,0.1913,7.9795,2.871,0.415,2.330,0.214,28.7,-2.1,163.1,8.6,-191.8,6.5,-79,0,0.030,0.170,5.07
0.7550,0.2687,0.7974,0.1913,7.9795,2.642,0.454,2.383,0.218,26.4,-2.3,166.8,8.7,-193.2,6.5,-82,0,0.020,0.180,7.57
0.7600,0.2687,0.7974,0.2963,7.9884,2.447,0.486,2.414,0.220,24.5,-2.4,169.0,8.8,-193.5,6.4,-72,0,0.150,0.170,8.04
0.7650,0.2687,0.7974,0.2963,7.9884,2.281,0.514,1.807,0.222,22.8,-2.6,126.5,8.9,-149.3,6.3,-79,0,0.260,0.170,9.64
0.7700,0.2687,0.7974,0.2963,7.9884,2.141,0.538,1.442,0.223,21.4,-2.7,100.9,8.9,-122.4,6.2,-86,0,0.350,0.170,9.15
0.7750,0.2687,0.7974,0.2963,7.9884,2.021,0.558,1.223,0.223,20.2,-2.8,85.6,8.9,-105.8,6.1,-80,1,0.300,0.150,5.08
