t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms
0.3200,-0.2778,1.5348,-0.4195,8.5132,0.010,-3.390,0.040,0.040,0.2,67.8,2.8,1.6,-3.0,529.9,-1,529,0.000,0.550,7.64
0.3250,-0.2778,1.5348,-0.4195,8.5132,0.025,-3.453,0.024,0.024,0.5,69.1,1.7,1.0,-2.2,530.5,-1,534,0.000,0.620,5.07
0.3300,-0.2778,1.5348,-0.4195,8.5132,0.038,-3.505,0.014,0.014,0.8,70.1,1.0,0.6,-1.8,531.1,0,547,0.000,0.650,5.07
0.3350,-0.2798,1.3496,-0.4195,8.5132,0.049,-3.550,0.009,0.009,1.0,71.0,0.6,0.3,-1.6,476.2,0,558,0.000,0.660,5.07
0.3400,-0.2798,1.3496,-0.4195,8.5132,0.059,-3.588,0.005,0.005,1.2,71.8,0.4,0.2,-1.5,476.9,0,531,0.010,0.700,6.29
0.3450,-0.2798,1.3496,-0.4195,8.5132,0.050,-3.688,0.003,0.003,1.0,73.8,0.2,0.1,-1.2,478.8,0,509,0.010,0.700,5.06
0.3500,-0.2798,1.3496,-0.4189,8.5131,0.042,-3.773,0.002,0.002,0.8,75.5,0.1,0.1,-1.0,480.4,0,491,0.010,0.630,10.74
0.3550,-0.2798,1.3496,-0.4189,8.5131,0.036,-3.845,0.046,0.001,0.7,76.9,3.2,0.0,-3.9,481.8,0,491,0.000,0.490,5.08
0.3600,-0.2798,1.3496,-0.4189,8.5131,0.031,-3.906,0.072,0.001,0.6,78.1,5.1,0.0,-5.7,483.0,0,474,0.000,0.410,7.63
0.3650,-0.2798,1.3496,-0.4189,8.5131,0.026,-3.958,0.088,0.000,0.5,79.2,6.2,0.0,-6.7,484.1,0,485,0.000,0.260,5.07
0.3700,-0.2798,1.3496,-0.4189,8.5131,0.022,-4.002,0.098,0.000,0.4,80.0,6.8,0.0,-7.3,484.9,0,501,0.000,0.120,5.07
0.3750,-0.2769,1.1369,-0.4189,8.5131,0.019,-4.040,0.103,0.000,0.4,80.8,7.2,0.0,-7.6,421.9,-1,500,0.010,0.060,5.07
0.3800,-0.2769,1.1369,-0.4189,8.5131,0.016,-4.072,0.107,0.000,0.3,81.4,7.5,0.0,-7.8,422.5,-2,477,0.010,0.040,6.75
0.3850,-0.2769,1.1369,-0.4189,8.5131,0.014,-4.132,0.109,0.000,0.3,82.6,7.6,0.0,-7.9,423.7,-1,464,0.000,0.040,5.08
0.3900,-0.2769,1.1369,-0.4189,8.5131,0.012,-4.184,-0.024,-0.045,0.2,83.7,-1.7,-1.8,1.5,423.0,-2,438,0.020,0.000,11.33
0.3950,-0.2769,1.1369,-0.4189,8.5131,0.010,-4.228,-0.104,-0.072,0.2,84.6,-7.3,-2.9,7.1,422.8,-2,417,0.020,0.120,7.48
0.4000,-0.2769,1.1369,-0.4189,8.5131,0.008,-4.265,-0.152,-0.088,0.2,85.3,-10.6,-3.5,10.5,422.9,-1,404,0.010,0.260,5.07
0.4050,-0.2769,1.1369,-0.4189,8.5131,0.007,-4.297,-0.181,-0.097,0.1,85.9,-12.6,-3.9,12.5,423.1,0,411,0.000,0.330,5.07
0.4100,-0.2769,1.1369,-0.4189,8.5131,0.006,-4.324,-0.198,-0.103,0.1,86.5,-13.9,-4.1,13.7,423.4,0,442,0.020,0.330,5.00
0.4150,-0.2739,0.9242,-0.4189,8.5131,0.005,-4.346,-0.208,-0.107,0.1,86.9,-14.6,-4.3,14.5,82.7,0,451,0.030,0.350,5.10
0.4200,-0.2739,0.9242,-0.4189,8.5131,0.038,-4.332,-0.214,-0.109,0.8,86.6,-15.0,-4.4,14.3,82.3,0,418,0.030,0.480,6.38
0.4250,-0.2739,0.9242,-0.4189,8.5131,0.066,-4.320,-0.218,-0.110,1.3,86.4,-15.3,-4.4,14.0,82.0,1,374,0.050,0.120,5.06
0.4300,-0.2739,0.9242,-0.4189,8.5131,0.090,-4.310,-0.220,-0.111,1.8,86.2,-15.4,-4.4,13.6,81.8,1,256,0.050,0.000,5.07
0.4350,-0.2739,0.9242,-0.4189,8.5131,0.110,-4.302,-0.267,-0.066,2.2,86.0,-18.7,-2.7,16.5,83.4,0,139,0.060,0.520,8.97
0.4400,-0.2739,0.9242,-0.4189,8.5131,0.127,-4.294,-0.294,-0.040,2.5,85.9,-20.6,-1.6,18.1,84.3,2,151,0.070,0.580,9.00
0.4450,-0.2739,0.9242,-0.4189,8.5131,0.141,-4.288,-0.311,-0.024,2.8,85.8,-21.8,-1.0,18.9,84.8,1,145,0.080,0.570,5.08
0.4500,-0.2739,0.9242,-0.4189,8.5131,0.154,-4.283,-0.321,-0.014,3.1,85.7,-22.5,-0.6,19.4,85.1,3,131,0.090,0.600,5.02
0.4550,-0.2722,0.7184,-0.4189,8.5131,0.164,-4.278,-0.327,-0.009,3.3,85.6,-22.9,-0.3,19.6,85.2,3,120,0.060,0.640,5.07
0.4600,-0.2722,0.7184,-0.4189,8.5131,0.140,-4.190,-0.330,-0.005,2.8,83.8,-23.1,-0.2,20.3,83.6,0,107,0.100,0.660,6.31
0.4650,-0.2722,0.7184,-0.4189,8.5131,0.119,-4.116,-0.332,-0.003,2.4,82.3,-23.3,-0.1,20.9,82.2,1,101,0.120,0.680,5.06
0.4700,-0.2722,0.7184,-0.4258,8.5114,0.101,-4.052,-0.334,-0.002,2.0,81.0,-23.4,-0.1,21.3,81.0,2,95,0.130,0.680,5.06
0.4750,-0.2722,0.7184,-0.4258,8.5114,0.086,-3.998,-0.245,0.044,1.7,80.0,-17.2,1.7,15.4,81.7,2,81,0.130,0.730,8.93
0.4800,-0.2722,0.7184,-0.4258,8.5114,0.073,-3.953,-0.192,0.071,1.5,79.1,-13.4,2.8,12.0,81.9,3,74,0.150,0.760,9.83
0.4850,-0.2722,0.7184,-0.4258,8.5114,0.062,-3.914,-0.160,0.087,1.2,78.3,-11.2,3.5,9.9,81.8,1,75,0.150,0.770,5.07
0.4900,-0.2722,0.7184,-0.4258,8.5114,0.053,-3.880,-0.141,0.097,1.1,77.6,-9.8,3.9,8.8,81.5,0,80,0.150,0.750,5.03
0.4950,-0.2711,0.5551,-0.4258,8.5114,0.045,-3.852,-0.129,0.103,0.9,77.0,-9.0,4.1,8.1,81.2,0,85,0.140,0.760,5.07
0.5000,-0.2711,0.5551,-0.4258,8.5114,0.055,-3.610,-0.122,0.107,1.1,72.2,-8.6,4.3,7.5,76.5,0,93,0.150,0.760,6.29
0.5050,-0.2711,0.5551,-0.4258,8.5114,0.063,-3.404,-0.118,0.109,1.3,68.1,-8.3,4.3,7.0,72.4,1,96,0.160,0.720,5.06
0.5100,-0.2711,0.5551,-0.4327,8.5098,0.071,-3.229,-0.116,0.110,1.4,64.6,-8.1,4.4,6.7,69.0,0,96,0.150,0.720,5.07
0.5150,-0.2711,0.5551,-0.4327,8.5098,0.077,-3.081,-0.069,0.066,1.5,61.6,-4.9,2.6,3.3,64.3,0,85,0.150,0.710,8.18
0.5200,-0.2711,0.5551,-0.4327,8.5098,0.082,-2.954,-0.042,0.040,1.6,59.1,-2.9,1.6,1.3,60.7,0,76,0.160,0.730,9.79
0.5250,-0.2711,0.5551,-0.4327,8.5098,0.087,-2.847,-0.025,0.024,1.7,56.9,-1.7,1.0,0.0,57.9,0,74,0.160,0.720,5.00
0.5300,-0.2711,0.5551,-0.4327,8.5098,0.090,-2.756,-0.015,0.014,1.8,55.1,-1.0,0.6,-0.8,55.7,0,74,0.150,0.680,5.01
0.5350,-0.2699,0.4700,-0.4327,8.5098,0.094,-2.678,-0.009,0.009,1.9,53.6,-0.6,0.3,-1.2,53.9,0,73,0.140,0.670,5.07
0.5400,-0.2699,0.4700,-0.4327,8.5098,0.096,-2.612,-0.005,0.005,1.9,52.2,-0.4,0.2,-1.5,52.4,0,75,0.140,0.660,6.22
0.5450,-0.2699,0.4700,-0.4327,8.5098,0.082,-2.354,-0.003,0.003,1.6,47.1,-0.2,0.1,-1.4,47.2,0,77,0.140,0.640,5.06
0.5500,-0.2699,0.4700,-0.4327,8.5098,0.070,-2.136,-0.002,0.002,1.4,42.7,-0.1,0.1,-1.3,42.8,0,81,0.140,0.570,8.93
0.5550,-0.2699,0.4700,-0.4327,8.5098,0.059,-1.950,-0.001,0.001,1.2,39.0,-0.1,0.0,-1.1,39.0,0,80,0.140,0.560,5.07
0.5600,-0.2699,0.4700,-0.4327,8.5098,0.050,-1.791,-0.001,0.001,1.0,35.8,-0.0,0.0,-1.0,35.9,0,68,0.140,0.530,9.64
0.5650,-0.2699,0.4700,-0.4327,8.5098,0.043,-1.657,-0.000,0.000,0.9,33.1,-0.0,0.0,-0.8,33.2,0,62,0.140,0.540,5.07
0.5700,-0.2699,0.4700,-0.4327,8.5098,0.036,-1.543,-0.000,0.000,0.7,30.9,-0.0,0.0,-0.7,30.9,0,53,0.150,0.530,5.07
0.5750,-0.2730,0.4481,-0.4327,8.5098,0.031,-1.446,-0.000,0.000,0.6,28.9,-0.0,0.0,-0.6,28.9,0,47,0.140,0.530,5.07
0.5800,-0.2730,0.4481,-0.4327,8.5098,0.009,-1.212,-0.000,0.000,0.2,24.2,-0.0,0.0,-0.2,24.2,0,40,0.150,0.540,6.72
0.5850,-0.2730,0.4481,-0.4327,8.5098,-0.009,-1.013,-0.000,0.000,-0.2,20.3,-0.0,0.0,0.2,20.3,0,36,0.150,0.540,5.60
0.5900,-0.2730,0.4481,-0.4327,8.5098,-0.024,-0.845,-0.000,0.000,-0.5,16.9,-0.0,0.0,0.5,16.9,0,32,0.140,0.530,5.07
0.5950,-0.2730,0.4481,-0.4327,8.5098,-0.037,-0.701,-0.000,0.000,-0.7,14.0,-0.0,0.0,0.7,14.0,0,24,0.140,0.520,8.12
0.6000,-0.2730,0.4481,-0.4327,8.5098,-0.049,-0.579,-0.000,0.000,-1.0,11.6,-0.0,0.0,1.0,11.6,0,18,0.140,0.540,8.53
0.6050,-0.2730,0.4481,-0.4327,8.5098,-0.058,-0.476,-0.000,0.000,-1.2,9.5,-0.0,0.0,1.2,9.5,0,17,0.140,0.530,5.07
0.6100,-0.2730,0.4481,-0.4327,8.5098,-0.066,-0.387,-0.000,0.000,-1.3,7.7,-0.0,0.0,1.3,7.7,0,14,0.140,0.520,5.63
0.6150,-0.2755,0.4619,-0.4327,8.5098,-0.073,-0.312,-0.000,0.000,-1.5,6.2,-0.0,0.0,1.5,6.3,0,12,0.150,0.540,5.07
0.6200,-0.2755,0.4619,-0.4327,8.5098,-0.079,-0.249,-0.000,0.000,-1.6,5.0,-0.0,0.0,1.6,5.0,0,8,0.150,0.530,6.26
0.6250,-0.2755,0.4619,-0.4327,8.5098,-0.101,-0.178,-0.000,0.000,-2.0,3.6,-0.0,0.0,2.0,3.6,0,8,0.150,0.540,5.07
0.6300,-0.2755,0.4619,-0.4310,8.5029,-0.119,-0.118,-0.000,0.000,-2.4,2.4,-0.0,0.0,2.4,2.4,0,5,0.150,0.530,6.50
0.6350,-0.2755,0.4619,-0.4310,8.5029,-0.135,-0.066,-0.000,0.000,-2.7,1.3,-0.0,0.0,2.7,1.3,0,4,0.150,0.540,8.64
0.6400,-0.2755,0.4619,-0.4310,8.5029,-0.148,-0.023,-0.000,0.000,-3.0,0.5,-0.0,0.0,3.0,0.5,0,3,0.150,0.530,9.25
0.6450,-0.2755,0.4619,-0.4310,8.5029,-0.159,0.014,-0.000,0.000,-3.2,-0.3,-0.0,0.0,3.2,-0.3,0,3,0.160,0.530,5.07
0.6500,-0.2755,0.4619,-0.4310,8.5029,-0.169,0.046,-0.000,0.000,-3.4,-0.9,-0.0,0.0,3.4,-0.9,0,1,0.160,0.530,5.01
0.6550,-0.2780,0.4757,-0.4310,8.5029,-0.177,0.072,-0.000,0.000,-3.5,-1.4,-0.0,0.0,3.5,-1.4,0,1,0.160,0.540,5.07
0.6600,-0.2780,0.4757,-0.4310,8.5029,-0.168,0.061,-0.000,0.000,-3.4,-1.2,-0.0,0.0,3.4,-1.2,0,0,0.150,0.530,6.37
0.6650,-0.2780,0.4757,-0.4310,8.5029,-0.159,0.052,-0.000,0.000,-3.2,-1.0,-0.0,0.0,3.2,-1.0,0,1,0.170,0.550,5.06
0.6700,-0.2780,0.4757,-0.4310,8.5029,-0.152,0.044,-0.000,0.000,-3.0,-0.9,-0.0,0.0,3.0,-0.9,0,0,0.160,0.550,5.06
0.6750,-0.2780,0.4757,-0.4310,8.5029,-0.146,0.038,-0.000,0.000,-2.9,-0.8,-0.0,0.0,2.9,-0.8,0,0,0.170,0.520,8.89
0.6800,-0.2780,0.4757,-0.4310,8.5029,-0.141,0.032,-0.000,0.000,-2.8,-0.6,-0.0,0.0,2.8,-0.6,1,0,0.170,0.530,8.95
0.6850,-0.2780,0.4757,-0.4310,8.5029,-0.137,0.027,-0.000,0.000,-2.7,-0.5,-0.0,0.0,2.7,-0.5,1,1,0.170,0.530,5.07
0.6900,-0.2780,0.4757,-0.4310,8.5029,-0.133,0.023,-0.000,0.000,-2.7,-0.5,-0.0,0.0,2.7,-0.5,0,0,0.170,0.530,5.08
0.6950,-0.2861,0.4813,-0.4310,8.5029,-0.130,0.020,-0.000,0.000,-2.6,-0.4,-0.0,0.0,2.6,-0.4,0,0,0.170,0.530,5.07
0.7000,-0.2861,0.4813,-0.4310,8.5029,-0.110,0.034,-0.000,0.000,-2.2,-0.7,-0.0,0.0,2.2,-0.7,0,1,0.160,0.530,6.28
0.7050,-0.2861,0.4813,-0.4310,8.5029,-0.094,0.045,-0.000,0.000,-1.9,-0.9,-0.0,0.0,1.9,-0.9,0,0,0.170,0.520,5.07
0.7100,-0.2861,0.4813,-0.4310,8.5029,-0.080,0.055,-0.000,0.000,-1.6,-1.1,-0.0,0.0,1.6,-1.1,0,0,0.170,0.510,5.06
0.7150,-0.2861,0.4813,-0.4310,8.5029,-0.068,0.064,-0.000,0.000,-1.4,-1.3,-0.0,0.0,1.4,-1.3,0,0,0.160,0.530,8.47
0.7200,-0.2861,0.4813,-0.4310,8.5029,-0.058,0.071,-0.000,0.000,-1.2,-1.4,-0.0,0.0,1.2,-1.4,0,0,0.170,0.520,8.55
0.7250,-0.2861,0.4813,-0.4310,8.5029,-0.049,0.077,-0.000,0.000,-1.0,-1.5,-0.0,0.0,1.0,-1.5,0,1,0.170,0.520,5.07
0.7300,-0.2861,0.4813,-0.4310,8.5029,-0.042,0.082,-0.000,0.000,-0.8,-1.6,-0.0,0.0,0.8,-1.6,0,0,0.170,0.520,5.21
0.7350,-0.2805,0.4894,-0.4310,8.5029,-0.035,0.087,-0.000,0.000,-0.7,-1.7,-0.0,0.0,0.7,-1.7,0,0,0.160,0.530,5.07
0.7400,-0.2805,0.4894,-0.4310,8.5029,-0.030,0.091,-0.000,0.000,-0.6,-1.8,-0.0,0.0,0.6,-1.8,0,0,0.170,0.520,6.26
0.7450,-0.2805,0.4894,-0.4310,8.5029,-0.009,0.077,-0.000,0.000,-0.2,-1.5,-0.0,0.0,0.2,-1.5,0,0,0.170,0.540,5.06
0.7500,-0.2805,0.4894,-0.4310,8.5029,0.009,0.065,-0.000,0.000,0.2,-1.3,-0.0,0.0,-0.2,-1.3,0,0,0.170,0.530,7.25
0.7550,-0.2805,0.4894,-0.4310,8.5029,0.025,0.056,-0.000,0.000,0.5,-1.1,-0.0,0.0,-0.5,-1.1,0,0,0.170,0.520,8.39
0.7600,-0.2805,0.4894,-0.4310,8.5029,0.038,0.047,-0.000,0.000,0.8,-0.9,-0.0,0.0,-0.8,-0.9,0,0,0.170,0.510,8.56
0.7650,-0.2805,0.4894,-0.4310,8.5029,0.049,0.040,-0.000,0.000,1.0,-0.8,-0.0,0.0,-1.0,-0.8,0,0,0.180,0.530,5.07
0.7700,-0.2805,0.4894,-0.4310,8.5029,0.058,0.034,-0.000,0.000,1.2,-0.7,-0.0,0.0,-1.2,-0.7,0,0,0.170,0.520,5.60
0.7750,-0.2724,0.4838,-0.4310,8.5029,0.066,0.029,-0.000,0.000,1.3,-0.6,-0.0,0.0,-1.3,-0.6,0,0,0.170,0.530,5.07
