t_s,imu1_roll_deg,imu1_pitch_deg,imu2_roll_deg,imu2_pitch_deg,imu1_roll_rate_dps,imu1_pitch_rate_dps,imu2_roll_rate_dps,imu2_pitch_rate_dps,i_roll_erpm,i_pitch_erpm,d_roll_erpm,d_pitch_erpm,ff_roll_erpm,ff_pitch_erpm,cmd_roll_erpm,cmd_pitch_erpm,motor_roll_erpm,motor_pitch_erpm,motor_roll_amps,motor_pitch_amps,dt_ms,gain_event
0.1350,-0.6411,0.3396,-0.2341,0.0219,2.044,0.488,0.166,0.000,-0.4,0.0,20.4,4.9,0.0,0.0,364.7,4.9,365,0,1.120,0.240,5.08,
0.1400,-0.4409,0.3750,-0.2341,0.0219,2.207,0.532,0.189,0.000,-0.4,0.0,22.1,5.3,0.0,0.0,-21.6,5.3,371,0,1.070,0.230,5.08,
0.1450,-0.4409,0.3750,-0.2341,0.0219,2.766,0.503,0.203,0.000,-0.4,0.0,27.7,5.0,0.0,0.0,-27.2,5.0,380,0,0.930,0.230,7.04,
0.1500,-0.4409,0.3750,-0.2341,0.0219,3.241,0.478,0.211,0.000,-0.4,0.0,32.4,4.8,0.0,0.0,-32.0,4.8,289,0,0.220,0.230,5.90,
0.1550,-0.4409,0.3750,-0.2253,0.0173,3.644,0.456,0.216,0.000,-0.4,0.0,36.4,4.6,0.0,0.0,-36.0,4.6,96,0,0.380,0.200,8.17,
0.1600,-0.4409,0.3750,-0.2253,0.0173,3.987,0.438,0.219,0.000,-0.4,0.0,39.9,4.4,0.0,0.0,-39.4,4.4,87,0,0.600,0.210,5.07,
0.1650,-0.4409,0.3750,-0.2253,0.0173,4.279,0.423,0.221,0.000,-0.4,0.0,42.8,4.2,0.0,0.0,-42.4,4.2,107,0,0.450,0.220,7.56,
0.1700,-0.4409,0.3750,-0.2253,0.0173,4.527,0.410,0.222,0.000,-0.4,0.0,45.3,4.1,0.0,0.0,-44.8,4.1,94,0,0.370,0.210,5.07,
0.1750,-0.4409,0.3750,-0.2253,0.0173,4.737,0.399,0.223,0.000,-0.4,0.0,47.4,4.0,0.0,0.0,-46.9,4.0,72,0,0.370,0.220,5.07,
0.1800,-0.1381,0.3721,-0.2253,0.0173,4.916,0.389,0.223,0.000,-0.4,0.0,49.2,3.9,0.0,0.0,-48.7,3.9,52,0,0.380,0.210,5.08,
0.1850,-0.1381,0.3721,-0.2253,0.0173,5.069,0.381,0.223,0.000,-0.4,0.0,50.7,3.8,0.0,0.0,-50.2,3.8,38,0,0.380,0.220,6.29,
0.1900,-0.1381,0.3721,-0.2253,0.0173,5.030,0.207,0.224,0.000,-0.4,0.0,50.3,2.1,0.0,0.0,-49.9,2.1,37,0,0.360,0.210,5.08,
0.1950,-0.1381,0.3721,-0.2187,0.0194,4.997,0.058,0.224,0.000,-0.4,0.0,50.0,0.6,0.0,0.0,-49.5,0.6,35,0,0.310,0.220,6.47,
0.2000,-0.1381,0.3721,-0.2187,0.0194,4.970,-0.068,0.089,0.000,-0.4,0.0,49.7,-0.7,0.0,0.0,-49.3,-0.7,41,0,0.230,0.220,8.96,
0.2050,-0.1381,0.3721,-0.2187,0.0194,4.946,-0.175,0.009,0.000,-0.4,0.0,49.5,-1.8,0.0,0.0,-49.0,-1.8,68,0,0.070,0.210,9.13,
0.2100,-0.1381,0.3721,-0.2187,0.0194,4.926,-0.267,-0.039,0.000,-0.4,0.0,49.3,-2.7,0.0,0.0,-48.8,-2.7,76,1,0.070,0.220,5.08,
0.2150,-0.1381,0.3721,-0.2187,0.0194,4.909,-0.344,-0.068,0.000,-0.4,0.0,49.1,-3.4,0.0,0.0,-48.7,-3.4,78,0,0.150,0.220,5.07,
0.2200,0.0827,0.3464,-0.2187,0.0194,4.894,-0.410,-0.086,0.000,-0.4,0.0,48.9,-4.1,0.0,0.0,-48.5,-4.1,74,0,0.060,0.230,5.08,
0.2250,0.0827,0.3464,-0.2187,0.0194,4.445,-0.281,-0.096,0.000,-0.4,0.0,44.5,-2.8,0.0,0.0,-44.0,-2.8,60,0,0.230,0.220,6.30,
0.2300,0.0827,0.3464,-0.2187,0.0194,4.064,-0.172,-0.103,0.000,-0.4,0.0,40.6,-1.7,0.0,0.0,-40.2,-1.7,51,0,0.260,0.230,5.24,
0.2350,0.0827,0.3464,-0.2253,0.0173,3.740,-0.079,-0.106,0.000,-0.4,0.0,37.4,-0.8,0.0,0.0,-37.0,-0.8,47,0,0.270,0.230,5.07,
0.2400,0.0827,0.3464,-0.2253,0.0173,3.464,-0.000,0.071,0.045,-0.4,0.0,34.6,-0.0,0.0,0.0,-34.2,-0.0,32,0,0.280,0.210,8.02,
0.2450,0.0827,0.3464,-0.2253,0.0173,3.230,0.067,0.177,0.072,-0.4,0.0,32.3,0.7,0.0,0.0,-31.9,0.7,8,0,0.240,0.220,9.59,
0.2500,0.0827,0.3464,-0.2253,0.0173,3.031,0.124,0.240,0.088,-0.4,0.0,30.3,1.2,0.0,0.0,-29.9,1.2,1,0,0.220,0.210,5.08,
0.2550,0.0827,0.3464,-0.2253,0.0173,2.862,0.173,0.278,0.097,-0.4,0.0,28.6,1.7,0.0,0.0,-28.2,1.7,-4,0,0.190,0.220,5.08,
0.2600,0.0944,0.3688,-0.2253,0.0173,2.718,0.214,0.301,0.103,-0.4,0.0,27.2,2.1,0.0,0.0,-26.7,2.1,-7,0,0.180,0.230,5.08,
0.2650,0.0944,0.3688,-0.2253,0.0173,1.857,0.199,0.315,0.107,-0.4,0.0,18.6,2.0,0.0,0.0,-18.1,2.0,-14,0,0.170,0.220,7.07,
0.2700,0.0944,0.3688,-0.2187,0.0194,1.125,0.186,0.323,0.109,-0.4,0.0,11.3,1.9,0.0,0.0,-10.8,1.9,-22,0,0.130,0.210,6.42,
0.2750,0.0944,0.3688,-0.2187,0.0194,0.503,0.175,0.194,0.065,-0.4,0.0,5.0,1.7,0.0,0.0,-4.6,1.7,-23,0,0.080,0.210,9.29,
0.2800,0.0944,0.3688,-0.2187,0.0194,-0.026,0.165,0.116,0.039,-0.4,0.0,-0.3,1.7,0.0,0.0,0.7,1.7,-7,0,0.090,0.210,8.02,
0.2850,0.0944,0.3688,-0.2187,0.0194,-0.475,0.157,0.070,0.023,-0.4,0.0,-4.7,1.6,0.0,0.0,5.2,1.6,-4,0,0.110,0.230,5.07,
0.2900,0.0944,0.3688,-0.2187,0.0194,-0.857,0.150,0.042,0.014,-0.4,0.0,-8.6,1.5,0.0,0.0,9.0,1.5,-2,0,0.100,0.190,5.06,
0.2950,0.0944,0.3688,-0.2187,0.0194,-1.182,0.145,0.025,0.008,-0.4,0.0,-11.8,1.4,0.0,0.0,12.3,1.4,0,0,0.100,0.210,5.07,
0.3000,-0.0755,0.3788,-0.2187,0.0194,-1.458,0.140,0.015,0.005,-0.4,0.0,-14.6,1.4,0.0,0.0,15.0,1.4,1,0,0.090,0.220,5.07,
0.3050,-0.0755,0.3788,-0.2187,0.0194,-1.776,0.102,0.009,0.003,-0.4,0.0,-17.8,1.0,0.0,0.0,18.2,1.0,1,0,0.080,0.210,6.75,
0.3100,-0.0755,0.3788,-0.2187,0.0194,-2.047,0.070,0.005,0.002,-0.4,0.0,-20.5,0.7,0.0,0.0,20.9,0.7,1,0,0.060,0.220,6.00,
0.3150,-0.0755,0.3788,-0.2187,0.0194,-2.277,0.043,0.003,0.001,-0.4,0.0,-22.8,0.4,0.0,0.0,23.2,0.4,2,0,0.050,0.200,10.09,
0.3200,-0.0755,0.3788,-0.2187,0.0194,-2.473,0.019,0.002,0.001,-0.4,0.0,-24.7,0.2,0.0,0.0,25.2,0.2,-10,0,0.010,0.200,7.10,
0.3250,-0.0755,0.3788,-0.2187,0.0194,-2.639,-0.000,0.001,0.000,-0.4,0.0,-26.4,-0.0,0.0,0.0,26.8,-0.0,-18,0,0.060,0.200,5.07,
0.3300,-0.0755,0.3788,-0.2187,0.0194,-2.780,-0.017,0.001,0.000,-0.4,0.0,-27.8,-0.2,0.0,0.0,28.2,-0.2,-26,0,0.120,0.210,5.07,
0.3350,-0.0755,0.3788,-0.2187,0.0194,-2.900,-0.031,0.000,0.000,-0.4,0.0,-29.0,-0.3,0.0,0.0,29.4,-0.3,-30,0,0.110,0.220,5.07,
0.3400,-0.2780,0.3643,-0.2187,0.0194,-3.002,-0.043,0.000,0.000,-0.4,0.0,-30.0,-0.4,0.0,0.0,30.5,-0.4,-32,0,0.210,0.210,5.08,
0.3450,-0.2780,0.3643,-0.2187,0.0194,-3.022,-0.087,0.000,0.000,-0.4,0.0,-30.2,-0.9,0.0,0.0,30.7,-0.9,-38,0,0.270,0.190,6.61,
0.3500,-0.2780,0.3643,-0.2207,0.0261,-3.039,-0.124,0.000,0.000,-0.4,0.0,-30.4,-1.2,0.0,0.0,30.8,-1.2,-42,0,0.330,0.190,5.15,
0.3550,-0.2780,0.3643,-0.2207,0.0261,-3.053,-0.156,0.000,0.000,-0.4,0.0,-30.5,-1.6,0.0,0.0,31.0,-1.6,-40,0,0.380,0.210,8.19,
0.3600,-0.2780,0.3643,-0.2207,0.0261,-3.065,-0.183,0.000,0.000,-0.4,0.0,-30.6,-1.8,0.0,0.0,31.1,-1.8,-35,0,0.400,0.200,5.07,
0.3650,-0.2780,0.3643,-0.2207,0.0261,-3.075,-0.206,0.000,0.000,-0.4,0.0,-30.8,-2.1,0.0,0.0,31.2,-2.1,-21,0,0.400,0.210,9.10,
0.3700,-0.2780,0.3643,-0.2207,0.0261,-3.084,-0.225,0.000,0.000,-0.4,0.0,-30.8,-2.3,0.0,0.0,31.3,-2.3,-13,0,0.400,0.210,5.07,
0.3750,-0.2780,0.3643,-0.2207,0.0261,-3.091,-0.242,0.000,0.000,-0.4,0.0,-30.9,-2.4,0.0,0.0,31.4,-2.4,-7,0,0.400,0.220,5.01,
0.3800,-0.3838,0.3671,-0.2207,0.0261,-3.098,-0.256,0.000,0.000,-0.4,0.0,-31.0,-2.6,0.0,0.0,31.4,-2.6,-3,0,0.400,0.210,5.07,
0.3850,-0.3838,0.3671,-0.2207,0.0261,-2.448,-0.100,0.000,0.000,-0.4,0.0,-24.5,-1.0,0.0,0.0,24.9,-1.0,1,0,0.400,0.210,6.67,
0.3900,-0.3838,0.3671,-0.2207,0.0261,-1.896,0.032,0.000,0.000,-0.4,0.0,-19.0,0.3,0.0,0.0,19.4,0.3,7,0,0.390,0.230,5.66,
0.3950,-0.3838,0.3671,-0.2207,0.0261,-1.427,0.145,0.000,0.000,-0.4,0.0,-14.3,1.5,0.0,0.0,14.7,1.5,13,0,0.360,0.220,5.07,
0.4000,-0.3838,0.3671,-0.2207,0.0261,-1.029,0.241,0.000,0.000,-0.4,0.0,-10.3,2.4,0.0,0.0,10.7,2.4,16,0,0.330,0.210,6.57,
0.4050,-0.3838,0.3671,-0.2207,0.0261,-0.690,0.322,0.000,0.000,-0.4,0.0,-6.9,3.2,0.0,0.0,7.3,3.2,23,0,0.290,0.210,9.25,
0.4100,-0.3838,0.3671,-0.2207,0.0261,-0.402,0.391,0.000,0.000,-0.4,0.0,-4.0,3.9,0.0,0.0,4.5,3.9,28,0,0.250,0.220,5.28,
0.4150,-0.3838,0.3671,-0.2207,0.0261,-0.157,0.450,0.000,0.000,-0.4,0.0,-1.6,4.5,0.0,0.0,2.0,4.5,35,0,0.210,0.190,5.60,
0.4200,-0.2886,0.3983,-0.2207,0.0261,0.051,0.500,0.000,0.000,-0.4,0.0,0.5,5.0,0.0,0.0,-0.1,5.0,43,0,0.150,0.200,5.12,
0.4250,-0.2886,0.3983,-0.2207,0.0261,0.228,0.543,0.000,0.000,-0.4,0.0,2.3,5.4,0.0,0.0,-1.8,5.4,46,0,0.080,0.200,6.65,
0.4300,-0.2886,0.3983,-0.2207,0.0261,0.647,0.377,0.000,0.000,-0.4,0.0,6.5,3.8,0.0,0.0,-6.0,3.8,38,0,0.070,0.190,5.07,
0.4350,-0.2886,0.3983,-0.2207,0.0261,1.003,0.237,0.000,0.000,-0.4,0.0,10.0,2.4,0.0,0.0,-9.6,2.4,18,0,0.100,0.200,10.64,
0.4400,-0.2886,0.3983,-0.2207,0.0261,1.306,0.117,0.000,0.000,-0.4,0.0,13.1,1.2,0.0,0.0,-12.6,1.2,15,0,0.100,0.210,5.07,
0.4450,-0.2886,0.3983,-0.2207,0.0261,1.563,0.016,0.000,0.000,-0.4,0.0,15.6,0.2,0.0,0.0,-15.2,0.2,7,0,0.100,0.180,7.32,
0.4500,-0.2886,0.3983,-0.2207,0.0261,1.782,-0.071,0.000,0.000,-0.4,0.0,17.8,-0.7,0.0,0.0,-17.4,-0.7,4,0,0.100,0.200,5.06,
0.4550,-0.2886,0.3983,-0.2207,0.0261,1.968,-0.144,0.000,0.000,-0.4,0.0,19.7,-1.4,0.0,0.0,-19.2,-1.4,1,0,0.100,0.190,5.06,
0.4600,-0.1374,0.3652,-0.2207,0.0261,2.126,-0.206,0.000,0.000,-0.4,0.0,21.3,-2.1,0.0,0.0,-20.8,-2.1,1,0,0.080,0.200,5.06,
0.4650,-0.1374,0.3652,-0.2207,0.0261,2.193,-0.242,0.000,0.000,-0.4,0.0,21.9,-2.4,0.0,0.0,-21.5,-2.4,0,0,0.080,0.200,7.48,
0.4700,-0.1374,0.3652,-0.2207,0.0261,2.250,-0.273,0.000,0.000,-0.4,0.0,22.5,-2.7,0.0,0.0,-22.1,-2.7,-1,0,0.060,0.210,5.71,
0.4750,-0.1374,0.3652,-0.2207,0.0261,2.299,-0.299,0.000,0.000,-0.4,0.0,23.0,-3.0,0.0,0.0,-22.6,-3.0,-2,0,0.060,0.220,5.08,
0.4800,-0.1374,0.3652,-0.2207,0.0261,2.340,-0.322,0.000,0.000,-0.4,0.0,23.4,-3.2,0.0,0.0,-23.0,-3.2,-1,0,0.050,0.210,8.81,
0.4850,-0.1374,0.3652,-0.2207,0.0261,2.375,-0.341,0.000,0.000,-0.4,0.0,23.8,-3.4,0.0,0.0,-23.3,-3.4,-1,0,0.030,0.210,9.10,
0.4900,-0.1374,0.3652,-0.2207,0.0261,2.405,-0.357,0.000,0.000,-0.4,0.0,24.0,-3.6,0.0,0.0,-23.6,-3.6,-3,0,0.020,0.210,5.07,
0.4950,-0.1374,0.3652,-0.2207,0.0261,2.430,-0.370,0.000,0.000,-0.4,0.0,24.3,-3.7,0.0,0.0,-23.9,-3.7,-5,0,0.020,0.230,5.07,
0.5000,-0.0323,0.3693,-0.2207,0.0261,2.452,-0.382,0.000,0.000,-0.4,0.0,24.5,-3.8,0.0,0.0,-24.1,-3.8,-2,0,0.020,0.220,5.07,
0.5050,-0.0323,0.3693,-0.2207,0.0261,2.185,-0.190,0.000,0.000,-0.4,0.0,21.8,-1.9,0.0,0.0,-21.4,-1.9,0,0,0.000,0.220,7.08,
0.5100,-0.0323,0.3693,-0.2207,0.0261,1.958,-0.027,0.000,0.000,-0.4,0.0,19.6,-0.3,0.0,0.0,-19.1,-0.3,-1,0,0.010,0.220,6.61,
0.5150,-0.0323,0.3693,-0.2207,0.0261,1.765,0.111,0.000,0.000,-0.4,0.0,17.6,1.1,0.0,0.0,-17.2,1.1,-3,0,0.010,0.220,8.62,
0.5200,-0.0323,0.3693,-0.2207,0.0261,1.601,0.229,0.000,0.000,-0.4,0.0,16.0,2.3,0.0,0.0,-15.6,2.3,0,0,0.020,0.230,8.10,
0.5250,-0.0323,0.3693,-0.2207,0.0261,1.461,0.329,0.000,0.000,-0.4,0.0,14.6,3.3,0.0,0.0,-14.2,3.3,-2,0,0.030,0.230,5.07,
0.5300,-0.0323,0.3693,-0.2207,0.0261,1.343,0.414,0.000,0.000,-0.4,0.0,13.4,4.1,0.0,0.0,-13.0,4.1,-2,0,0.020,0.210,5.07,
0.5350,-0.0323,0.3693,-0.2207,0.0261,1.242,0.486,0.000,0.000,-0.4,0.0,12.4,4.9,0.0,0.0,-12.0,4.9,-1,0,0.030,0.210,5.07,
0.5400,-0.0151,0.4063,-0.2207,0.0261,1.157,0.547,0.000,0.000,-0.4,0.0,11.6,5.5,0.0,0.0,-11.1,5.5,-2,0,0.020,0.220,5.07,
0.5450,-0.0151,0.4063,-0.2207,0.0261,0.849,0.448,0.000,0.000,-0.4,0.0,8.5,4.5,0.0,0.0,-8.1,4.5,-2,0,0.010,0.200,6.69,
0.5500,-0.0151,0.4063,-0.2228,0.0328,0.587,0.364,0.000,0.000,-0.4,0.0,5.9,3.6,0.0,0.0,-5.4,3.6,-2,0,0.030,0.200,7.12,
0.5550,-0.0151,0.4063,-0.2228,0.0328,0.365,0.293,-0.045,-0.045,-0.4,0.0,3.6,2.9,0.0,0.0,-3.2,2.9,0,0,0.030,0.200,9.64,
0.5600,-0.0151,0.4063,-0.2228,0.0328,0.176,0.232,-0.072,-0.072,-0.4,0.0,1.8,2.3,0.0,0.0,-1.3,2.3,0,0,0.030,0.200,9.25,
0.5650,-0.0151,0.4063,-0.2228,0.0328,0.015,0.181,-0.088,-0.088,-0.4,0.0,0.2,1.8,0.0,0.0,0.3,1.8,0,0,0.030,0.200,5.07,
0.5700,-0.0151,0.4063,-0.2228,0.0328,-0.121,0.137,-0.097,-0.097,-0.4,0.0,-1.2,1.4,0.0,0.0,1.7,1.4,0,0,0.020,0.200,5.67,
0.5750,-0.0839,0.3920,-0.2228,0.0328,-0.237,0.099,-0.103,-0.103,-0.4,0.0,-2.4,1.0,0.0,0.0,2.8,1.0,0,0,0.020,0.210,5.07,
0.5800,-0.0839,0.3920,-0.2228,0.0328,-0.336,0.068,-0.107,-0.107,-0.4,0.0,-3.4,0.7,0.0,0.0,3.8,0.7,0,0,0.020,0.190,6.30,
0.5850,-0.0839,0.3920,-0.2207,0.0261,-0.588,-0.077,-0.109,-0.109,-0.4,0.0,-5.9,-0.8,0.0,0.0,6.3,-0.8,0,0,0.010,0.210,5.07,
0.5900,-0.0839,0.3920,-0.2207,0.0261,-0.802,-0.200,-0.110,-0.110,-0.4,0.0,-8.0,-2.0,0.0,0.0,8.5,-2.0,1,0,0.010,0.200,10.35,
0.5950,-0.0839,0.3920,-0.2207,0.0261,-0.984,-0.304,-0.066,-0.021,-0.4,0.0,-9.8,-3.0,0.0,0.0,10.3,-3.0,0,0,0.000,0.190,5.07,
0.6000,-0.0839,0.3920,-0.2207,0.0261,-1.138,-0.393,-0.040,0.032,-0.4,0.0,-11.4,-3.9,0.0,0.0,11.8,-3.9,0,0,0.000,0.200,9.08,
0.6050,-0.0839,0.3920,-0.2207,0.0261,-1.270,-0.468,-0.024,0.064,-0.4,0.0,-12.7,-4.7,0.0,0.0,13.1,-4.7,1,0,0.000,0.210,5.07,
0.6100,-0.0839,0.3920,-0.2207,0.0261,-1.381,-0.532,-0.014,0.083,-0.4,0.0,-13.8,-5.3,0.0,0.0,14.3,-5.3,1,0,0.010,0.220,5.07,
0.6150,-0.1937,0.3662,-0.2207,0.0261,-1.476,-0.587,-0.009,0.095,-0.4,0.0,-14.8,-5.9,0.0,0.0,15.2,-5.9,2,0,0.010,0.200,5.07,
0.6200,-0.1937,0.3662,-0.2207,0.0261,-1.607,-0.482,-0.005,0.102,-0.4,0.0,-16.1,-4.8,0.0,0.0,16.5,-4.8,3,0,0.020,0.210,6.60,
0.6250,-0.1937,0.3662,-0.2207,0.0261,-1.719,-0.393,-0.003,0.106,-0.4,0.0,-17.2,-3.9,0.0,0.0,17.6,-3.9,1,0,0.040,0.230,5.22,
0.6300,-0.1937,0.3662,-0.2295,0.0307,-1.813,-0.317,-0.002,0.108,-0.4,0.0,-18.1,-3.2,0.0,0.0,18.6,-3.2,0,0,0.050,0.230,5.07,
0.6350,-0.1937,0.3662,-0.2295,0.0307,-1.894,-0.253,0.044,0.065,-0.4,0.0,-18.9,-2.5,0.0,0.0,19.4,-2.5,-5,0,0.080,0.210,7.97,
0.6400,-0.1937,0.3662,-0.2295,0.0307,-1.962,-0.198,0.071,0.039,-0.4,0.0,-19.6,-2.0,0.0,0.0,20.1,-2.0,-7,0,0.110,0.210,7.97,
0.6450,-0.1937,0.3662,-0.2295,0.0307,-2.021,-0.152,0.087,0.023,-0.4,0.0,-20.2,-1.5,0.0,0.0,20.6,-1.5,-8,0,0.140,0.230,5.06,
0.6500,-0.1937,0.3662,-0.2295,0.0307,-2.070,-0.112,0.097,0.014,-0.4,0.0,-20.7,-1.1,0.0,0.0,21.1,-1.1,-10,0,0.070,0.240,5.06,
0.6550,-0.3018,0.3899,-0.2295,0.0307,-2.112,-0.078,0.103,0.008,-0.4,0.0,-21.1,-0.8,0.0,0.0,21.6,-0.8,-12,0,0.180,0.220,5.06,
0.6600,-0.3018,0.3899,-0.2295,0.0307,-2.148,-0.050,0.107,0.005,-0.4,0.0,-21.5,-0.5,0.0,0.0,21.9,-0.5,-10,0,0.200,0.220,5.72,
0.6650,-0.3018,0.3899,-0.2295,0.0307,-1.960,0.025,0.109,0.003,-0.4,0.0,-19.6,0.2,0.0,0.0,20.0,0.2,-9,0,0.210,0.240,5.06,
0.6700,-0.3018,0.3899,-0.2295,0.0307,-1.800,0.088,0.110,0.002,-0.4,0.0,-18.0,0.9,0.0,0.0,18.4,0.9,-5,0,0.220,0.210,7.17,
0.6750,-0.3018,0.3899,-0.2295,0.0307,-1.664,0.142,0.066,0.046,-0.4,0.0,-16.6,1.4,0.0,0.0,17.1,1.4,-2,0,0.220,0.210,7.93,
0.6800,-0.3018,0.3899,-0.2295,0.0307,-1.549,0.188,0.040,0.072,-0.4,0.0,-15.5,1.9,0.0,0.0,15.9,1.9,0,0,0.220,0.220,8.95,
0.6850,-0.3018,0.3899,-0.2295,0.0307,-1.451,0.227,0.024,0.088,-0.4,0.0,-14.5,2.3,0.0,0.0,14.9,2.3,1,0,0.220,0.230,5.07,
0.6900,-0.3018,0.3899,-0.2295,0.0307,-1.368,0.260,0.014,0.098,-0.4,0.0,-13.7,2.6,0.0,0.0,14.1,2.6,4,0,0.210,0.210,5.07,
0.6950,-0.3179,0.4093,-0.2295,0.0307,-1.297,0.288,0.009,0.103,-0.4,0.0,-13.0,2.9,0.0,0.0,13.4,2.9,7,0,0.200,0.230,5.82,
0.7000,-0.3179,0.4093,-0.2295,0.0307,-1.237,0.312,0.005,0.107,-0.4,0.0,-12.4,3.1,0.0,0.0,12.8,3.1,11,0,0.190,0.210,6.29,
